ARoomWithAView,Q404-0
HandfulOfDust,Q328-0
TheMysteriousAffairAtStyles,Q1822-0
PrideAndPrejudice,Q823-0
TheMysteriousAffairAtStyles,Q153-1
PrideAndPrejudice,Q12-0
TheManWhoWasThursday,Q388-1
PrideAndPrejudice,Q350-1
NightAndDay,Q1841-0
TheSunAlsoRises,Q276-0
ThePictureOfDorianGray,Q626-0
TheSportOfTheGods,Q448-0
ARoomWithAView,Q677-0
HowardsEnd,Q1983-0
TheSunAlsoRises,Q1851-1
NightAndDay,Q1026-0
SenseAndSensibility,Q12-0
TheSunAlsoRises,Q1584-0
PrideAndPrejudice,Q921-0
HandfulOfDust,Q1997-0
ARoomWithAView,Q67-0
HowardsEnd,Q1955-0
TheInvisibleMan,Q399-0
TheSportOfTheGods,Q151-0
DaisyMiller,Q145-0
TheInvisibleMan,Q370-0
TheMysteriousAffairAtStyles,Q1137-0
NightAndDay,Q214-0
PrideAndPrejudice,Q527-0
TheSportOfTheGods,Q57-0
SignOfFour,Q86-0
ARoomWithAView,Q1486-0
SenseAndSensibility,Q1064-0
AliceInWonderland,Q331-0
TheManWhoWasThursday,Q667-0
SenseAndSensibility,Q771-0
SenseAndSensibility,Q962-1
DaisyMiller,Q144-1
SignOfFour,Q33-0
ThePictureOfDorianGray,Q366-0
SenseAndSensibility,Q1037-0
NightAndDay,Q878-0
ThePictureOfDorianGray,Q3-0
TheInvisibleMan,Q867-1
NightAndDay,Q1242-1
NightAndDay,Q347-0
AgeOfInnocence,Q1269-0
TheInvisibleMan,Q44-0
TheSportOfTheGods,Q507-0
SignOfFour,Q156-1
SenseAndSensibility,Q894-0
TheInvisibleMan,Q318-0
TheSunAlsoRises,Q550-0
HowardsEnd,Q603-0
DaisyMiller,Q397-0
HowardsEnd,Q1095-0
ThePictureOfDorianGray,Q581-0
AgeOfInnocence,Q519-0
HowardsEnd,Q2058-0
SenseAndSensibility,Q1016-0
HowardsEnd,Q1077-0
TheManWhoWasThursday,Q63-2
TheSunAlsoRises,Q783-0
NightAndDay,Q1101-0
HowardsEnd,Q1271-1
TheMysteriousAffairAtStyles,Q1230-0
NightAndDay,Q1124-0
TheSunAlsoRises,Q645-0
HandfulOfDust,Q717-1
DaisyMiller,Q408-0
TheMysteriousAffairAtStyles,Q839-0
ARoomWithAView,Q1244-0
HandfulOfDust,Q1892-0
TheSunAlsoRises,Q1865-0
ARoomWithAView,Q662-0
PrideAndPrejudice,Q1025-0
ARoomWithAView,Q693-0
TheInvisibleMan,Q309-1
TheSunAlsoRises,Q1269-0
TheInvisibleMan,Q527-1
TheSunAlsoRises,Q1248-1
HowardsEnd,Q697-0
TheSunAlsoRises,Q722-0
TheSunAlsoRises,Q2020-0
HandfulOfDust,Q599-0
PrideAndPrejudice,Q1246-0
ARoomWithAView,Q689-0
SenseAndSensibility,Q878-1
TheSportOfTheGods,Q634-0
SenseAndSensibility,Q634-0
SignOfFour,Q551-0
NightAndDay,Q501-1
HowardsEnd,Q644-0
PrideAndPrejudice,Q393-0
NightAndDay,Q979-0
TheManWhoWasThursday,Q65-0
TheManWhoWasThursday,Q46-0
TheMysteriousAffairAtStyles,Q716-0
NightAndDay,Q0-0
TheSunAlsoRises,Q1871-0
AgeOfInnocence,Q1324-0
SenseAndSensibility,Q957-0
TheSunAlsoRises,Q29-0
TheInvisibleMan,Q616-0
HowardsEnd,Q1275-1
AliceInWonderland,Q308-0
HowardsEnd,Q1984-0
NightAndDay,Q1357-0
HowardsEnd,Q851-0
HandfulOfDust,Q1523-0
HandfulOfDust,Q115-0
TheSunAlsoRises,Q1310-1
AliceInWonderland,Q114-0
PrideAndPrejudice,Q742-0
AliceInWonderland,Q660-1
HowardsEnd,Q2222-0
AgeOfInnocence,Q1003-0
HandfulOfDust,Q1402-0
HowardsEnd,Q617-0
DaisyMiller,Q522-0
TheSunAlsoRises,Q821-0
TheMysteriousAffairAtStyles,Q1256-0
TheSportOfTheGods,Q2-1
NightAndDay,Q1743-1
SignOfFour,Q287-0
TheManWhoWasThursday,Q230-1
AliceInWonderland,Q56-0
TheMysteriousAffairAtStyles,Q964-1
NightAndDay,Q739-1
TheInvisibleMan,Q620-0
ARoomWithAView,Q267-3
NightAndDay,Q196-0
TheSportOfTheGods,Q514-0
HowardsEnd,Q1962-0
DaisyMiller,Q77-0
DaisyMiller,Q546-0
HowardsEnd,Q2225-0
HowardsEnd,Q2294-0
HandfulOfDust,Q1549-0
NightAndDay,Q89-0
ThePictureOfDorianGray,Q267-0
HowardsEnd,Q1972-0
AliceInWonderland,Q492-0
HandfulOfDust,Q263-0
TheMysteriousAffairAtStyles,Q1006-0
TheMysteriousAffairAtStyles,Q589-0
PrideAndPrejudice,Q703-0
TheMysteriousAffairAtStyles,Q142-0
NightAndDay,Q258-0
NightAndDay,Q1632-0
TheSunAlsoRises,Q552-0
HandfulOfDust,Q717-0
TheSunAlsoRises,Q1139-1
TheSunAlsoRises,Q423-0
NightAndDay,Q426-0
SenseAndSensibility,Q984-0
NightAndDay,Q224-0
TheSunAlsoRises,Q453-1
Persuasion,Q418-0
ARoomWithAView,Q597-0
SignOfFour,Q489-0
HandfulOfDust,Q1789-0
ARoomWithAView,Q1132-0
PrideAndPrejudice,Q459-0
DaisyMiller,Q304-1
TheSunAlsoRises,Q2541-0
TheManWhoWasThursday,Q293-0
TheSunAlsoRises,Q721-0
TheInvisibleMan,Q93-0
TheSunAlsoRises,Q1114-0
TheInvisibleMan,Q255-0
HowardsEnd,Q2565-0
HowardsEnd,Q1012-0
SignOfFour,Q109-1
HandfulOfDust,Q1415-0
AgeOfInnocence,Q860-0
ARoomWithAView,Q25-0
TheMysteriousAffairAtStyles,Q676-0
ARoomWithAView,Q1417-0
HowardsEnd,Q1029-0
HandfulOfDust,Q1358-0
AliceInWonderland,Q3-0
AliceInWonderland,Q403-1
TheMysteriousAffairAtStyles,Q421-0
SenseAndSensibility,Q418-1
TheInvisibleMan,Q691-0
TheMysteriousAffairAtStyles,Q90-0
ARoomWithAView,Q328-0
TheSunAlsoRises,Q391-0
TheManWhoWasThursday,Q151-0
TheMysteriousAffairAtStyles,Q1327-0
HowardsEnd,Q1498-0
TheMysteriousAffairAtStyles,Q1408-1
ARoomWithAView,Q315-0
AgeOfInnocence,Q696-0
HowardsEnd,Q1838-1
TheManWhoWasThursday,Q353-0
ThePictureOfDorianGray,Q292-0
PrideAndPrejudice,Q1076-0
SignOfFour,Q121-0
TheMysteriousAffairAtStyles,Q1598-0
TheSunAlsoRises,Q46-0
ThePictureOfDorianGray,Q677-1
SignOfFour,Q629-0
TheManWhoWasThursday,Q14-0
TheSunAlsoRises,Q2500-0
TheInvisibleMan,Q388-1
SignOfFour,Q106-0
ARoomWithAView,Q250-0
TheManWhoWasThursday,Q736-1
ThePictureOfDorianGray,Q662-0
TheMysteriousAffairAtStyles,Q216-0
DaisyMiller,Q205-0
AgeOfInnocence,Q479-0
SenseAndSensibility,Q90-1
HowardsEnd,Q1696-0
AgeOfInnocence,Q1227-1
SignOfFour,Q456-0
AliceInWonderland,Q449-0
NightAndDay,Q1224-0
ARoomWithAView,Q1272-0
TheSunAlsoRises,Q2482-0
NightAndDay,Q1913-0
HandfulOfDust,Q1963-1
PrideAndPrejudice,Q899-0
HowardsEnd,Q725-0
ARoomWithAView,Q1000-0
PrideAndPrejudice,Q1232-0
TheManWhoWasThursday,Q485-0
TheSunAlsoRises,Q2602-1
NightAndDay,Q925-0
ARoomWithAView,Q1454-0
ThePictureOfDorianGray,Q1037-0
TheSportOfTheGods,Q103-0
AgeOfInnocence,Q1188-0
TheSunAlsoRises,Q2027-1
TheSportOfTheGods,Q212-0
ThePictureOfDorianGray,Q600-1
HowardsEnd,Q21-2
NightAndDay,Q912-0
TheMysteriousAffairAtStyles,Q833-0
NightAndDay,Q2023-0
AliceInWonderland,Q528-0
HowardsEnd,Q2427-0
TheSunAlsoRises,Q108-0
SenseAndSensibility,Q813-1
HowardsEnd,Q1845-0
TheSunAlsoRises,Q714-0
SenseAndSensibility,Q522-0
HandfulOfDust,Q814-0
HandfulOfDust,Q206-0
TheSunAlsoRises,Q740-0
TheSportOfTheGods,Q502-0
SenseAndSensibility,Q429-0
TheMysteriousAffairAtStyles,Q946-0
TheInvisibleMan,Q643-0
HandfulOfDust,Q223-0
TheSunAlsoRises,Q351-0
HandfulOfDust,Q1812-0
NightAndDay,Q1749-0
TheSunAlsoRises,Q2299-0
TheManWhoWasThursday,Q628-0
SenseAndSensibility,Q0-1
HandfulOfDust,Q1438-0
TheInvisibleMan,Q701-0
HowardsEnd,Q1334-0
SignOfFour,Q284-0
HandfulOfDust,Q1643-0
TheSunAlsoRises,Q1731-1
SenseAndSensibility,Q641-0
SignOfFour,Q286-0
NightAndDay,Q30-1
SignOfFour,Q350-1
NightAndDay,Q1847-0
AliceInWonderland,Q566-0
AliceInWonderland,Q440-1
TheSunAlsoRises,Q664-1
TheSunAlsoRises,Q864-1
ARoomWithAView,Q109-0
ARoomWithAView,Q971-0
HowardsEnd,Q1958-0
SignOfFour,Q544-0
TheManWhoWasThursday,Q577-0
ARoomWithAView,Q31-0
NightAndDay,Q1972-1
HandfulOfDust,Q872-0
ThePictureOfDorianGray,Q225-1
ARoomWithAView,Q1227-0
TheManWhoWasThursday,Q121-0
HowardsEnd,Q899-0
NightAndDay,Q378-0
DaisyMiller,Q482-0
Persuasion,Q0-0
SenseAndSensibility,Q812-2
Persuasion,Q475-0
SenseAndSensibility,Q892-0
AliceInWonderland,Q202-0
ARoomWithAView,Q1101-0
HowardsEnd,Q2431-0
AgeOfInnocence,Q962-0
ARoomWithAView,Q1189-0
TheMysteriousAffairAtStyles,Q353-0
HandfulOfDust,Q1342-0
DaisyMiller,Q79-0
NightAndDay,Q1327-0
SenseAndSensibility,Q167-0
SenseAndSensibility,Q333-0
NightAndDay,Q1149-1
HowardsEnd,Q1219-1
PrideAndPrejudice,Q232-0
HandfulOfDust,Q44-0
PrideAndPrejudice,Q363-0
TheMysteriousAffairAtStyles,Q1834-0
HowardsEnd,Q529-1
HowardsEnd,Q372-0
HowardsEnd,Q2274-0
HandfulOfDust,Q2232-0
ThePictureOfDorianGray,Q826-0
SignOfFour,Q109-0
TheSportOfTheGods,Q22-0
AgeOfInnocence,Q1219-1
AliceInWonderland,Q444-1
HandfulOfDust,Q368-0
TheMysteriousAffairAtStyles,Q1662-0
ThePictureOfDorianGray,Q217-0
TheSunAlsoRises,Q1357-1
TheInvisibleMan,Q266-0
TheManWhoWasThursday,Q390-1
Persuasion,Q158-1
ARoomWithAView,Q616-0
HowardsEnd,Q2309-0
TheInvisibleMan,Q630-1
TheInvisibleMan,Q381-1
TheSportOfTheGods,Q275-0
Persuasion,Q437-1
SignOfFour,Q604-0
TheManWhoWasThursday,Q494-0
ThePictureOfDorianGray,Q291-0
HowardsEnd,Q692-0
PrideAndPrejudice,Q488-1
TheManWhoWasThursday,Q197-0
TheSportOfTheGods,Q504-0
TheManWhoWasThursday,Q407-0
TheMysteriousAffairAtStyles,Q1835-0
HandfulOfDust,Q1489-0
TheInvisibleMan,Q628-0
DaisyMiller,Q33-0
ARoomWithAView,Q759-0
NightAndDay,Q827-0
ARoomWithAView,Q1578-0
SignOfFour,Q545-0
ThePictureOfDorianGray,Q805-0
AliceInWonderland,Q335-1
HandfulOfDust,Q688-0
TheMysteriousAffairAtStyles,Q588-0
Persuasion,Q378-0
ThePictureOfDorianGray,Q360-0
Persuasion,Q87-1
NightAndDay,Q90-0
HandfulOfDust,Q636-0
AgeOfInnocence,Q1-0
TheMysteriousAffairAtStyles,Q274-0
TheMysteriousAffairAtStyles,Q1659-0
NightAndDay,Q373-0
TheInvisibleMan,Q215-0
AgeOfInnocence,Q941-0
TheInvisibleMan,Q140-1
AliceInWonderland,Q282-0
HowardsEnd,Q1504-0
HowardsEnd,Q1592-0
SenseAndSensibility,Q804-1
ThePictureOfDorianGray,Q1162-0
ThePictureOfDorianGray,Q175-0
ARoomWithAView,Q1208-0
ThePictureOfDorianGray,Q299-0
SignOfFour,Q373-0
TheInvisibleMan,Q136-1
ThePictureOfDorianGray,Q484-0
SenseAndSensibility,Q94-0
HandfulOfDust,Q1734-0
NightAndDay,Q115-0
NightAndDay,Q1535-0
ThePictureOfDorianGray,Q705-0
NightAndDay,Q680-0
ARoomWithAView,Q131-0
HandfulOfDust,Q2206-0
SenseAndSensibility,Q424-1
AgeOfInnocence,Q319-0
TheSunAlsoRises,Q455-0
PrideAndPrejudice,Q1045-1
HandfulOfDust,Q2321-0
HandfulOfDust,Q1292-0
ARoomWithAView,Q1085-0
TheSunAlsoRises,Q2302-0
TheSunAlsoRises,Q1517-0
HowardsEnd,Q1765-0
TheManWhoWasThursday,Q542-0
ThePictureOfDorianGray,Q566-0
TheSunAlsoRises,Q2313-0
NightAndDay,Q2047-0
NightAndDay,Q1438-1
NightAndDay,Q1024-0
TheMysteriousAffairAtStyles,Q821-0
HandfulOfDust,Q253-0
HandfulOfDust,Q1191-0
NightAndDay,Q1930-0
AgeOfInnocence,Q323-0
ThePictureOfDorianGray,Q940-0
HandfulOfDust,Q1311-0
TheSunAlsoRises,Q962-0
SignOfFour,Q540-0
HowardsEnd,Q2181-1
TheSunAlsoRises,Q1829-0
SenseAndSensibility,Q784-0
ThePictureOfDorianGray,Q460-0
HandfulOfDust,Q1376-0
Persuasion,Q93-0
HowardsEnd,Q1798-1
TheSunAlsoRises,Q2073-0
TheMysteriousAffairAtStyles,Q1075-0
TheSportOfTheGods,Q248-0
NightAndDay,Q1287-1
SenseAndSensibility,Q1078-0
HowardsEnd,Q1653-0
TheInvisibleMan,Q475-1
NightAndDay,Q1448-0
PrideAndPrejudice,Q852-0
HandfulOfDust,Q211-1
NightAndDay,Q1087-0
TheSunAlsoRises,Q2218-1
HowardsEnd,Q2054-0
TheSunAlsoRises,Q1562-0
TheMysteriousAffairAtStyles,Q29-0
AliceInWonderland,Q348-0
TheSunAlsoRises,Q279-0
PrideAndPrejudice,Q1186-0
NightAndDay,Q940-0
TheInvisibleMan,Q52-1
TheInvisibleMan,Q553-3
AgeOfInnocence,Q109-0
HandfulOfDust,Q1380-0
ThePictureOfDorianGray,Q228-0
TheMysteriousAffairAtStyles,Q1164-0
TheSunAlsoRises,Q257-0
NightAndDay,Q1978-0
NightAndDay,Q1615-1
HandfulOfDust,Q948-0
ThePictureOfDorianGray,Q962-0
HandfulOfDust,Q370-0
SenseAndSensibility,Q978-0
PrideAndPrejudice,Q669-0
HandfulOfDust,Q1879-0
TheSunAlsoRises,Q442-0
TheInvisibleMan,Q79-0
TheInvisibleMan,Q172-2
HandfulOfDust,Q1058-0
AgeOfInnocence,Q1264-0
NightAndDay,Q911-0
NightAndDay,Q1753-0
TheManWhoWasThursday,Q798-1
HandfulOfDust,Q1435-0
AliceInWonderland,Q565-1
ARoomWithAView,Q1483-1
TheMysteriousAffairAtStyles,Q1479-0
TheInvisibleMan,Q131-3
HandfulOfDust,Q17-0
ARoomWithAView,Q94-0
PrideAndPrejudice,Q301-0
DaisyMiller,Q150-0
ThePictureOfDorianGray,Q353-0
HowardsEnd,Q1803-0
NightAndDay,Q841-0
HowardsEnd,Q1775-0
TheSportOfTheGods,Q75-0
HowardsEnd,Q253-1
HandfulOfDust,Q1732-0
TheInvisibleMan,Q319-0
AgeOfInnocence,Q1085-0
NightAndDay,Q1635-1
TheMysteriousAffairAtStyles,Q431-1
TheMysteriousAffairAtStyles,Q1460-1
NightAndDay,Q2029-1
ARoomWithAView,Q63-0
TheManWhoWasThursday,Q602-1
TheInvisibleMan,Q222-0
PrideAndPrejudice,Q340-0
SenseAndSensibility,Q95-0
NightAndDay,Q1070-0
TheSunAlsoRises,Q194-0
TheSunAlsoRises,Q1119-0
AliceInWonderland,Q288-0
AliceInWonderland,Q73-0
HandfulOfDust,Q1745-0
HowardsEnd,Q799-0
TheMysteriousAffairAtStyles,Q290-1
TheSunAlsoRises,Q755-0
NightAndDay,Q1896-0
TheManWhoWasThursday,Q510-1
AgeOfInnocence,Q614-0
NightAndDay,Q875-0
TheMysteriousAffairAtStyles,Q684-0
TheSunAlsoRises,Q802-0
HowardsEnd,Q407-0
HandfulOfDust,Q1810-0
AliceInWonderland,Q535-1
ThePictureOfDorianGray,Q959-0
TheInvisibleMan,Q423-4
Persuasion,Q106-0
HowardsEnd,Q1084-1
ARoomWithAView,Q1036-0
TheSunAlsoRises,Q345-1
PrideAndPrejudice,Q237-0
TheMysteriousAffairAtStyles,Q640-1
HowardsEnd,Q1037-0
ARoomWithAView,Q520-2
HowardsEnd,Q1575-1
HowardsEnd,Q2108-0
TheMysteriousAffairAtStyles,Q1784-0
NightAndDay,Q1735-0
TheManWhoWasThursday,Q657-0
HandfulOfDust,Q252-0
ThePictureOfDorianGray,Q1047-0
TheMysteriousAffairAtStyles,Q729-1
HandfulOfDust,Q1934-0
HandfulOfDust,Q2087-0
AliceInWonderland,Q422-1
ThePictureOfDorianGray,Q195-0
NightAndDay,Q507-0
TheSunAlsoRises,Q2098-0
AgeOfInnocence,Q597-0
ThePictureOfDorianGray,Q214-0
SenseAndSensibility,Q468-1
TheMysteriousAffairAtStyles,Q117-0
TheManWhoWasThursday,Q733-1
HowardsEnd,Q2474-0
TheSportOfTheGods,Q330-0
ThePictureOfDorianGray,Q218-0
PrideAndPrejudice,Q305-0
NightAndDay,Q1334-0
NightAndDay,Q1260-0
TheInvisibleMan,Q516-0
TheInvisibleMan,Q458-0
DaisyMiller,Q225-0
TheMysteriousAffairAtStyles,Q971-1
HowardsEnd,Q2556-0
TheMysteriousAffairAtStyles,Q98-0
TheSunAlsoRises,Q1555-0
TheMysteriousAffairAtStyles,Q1434-0
HowardsEnd,Q2604-0
HandfulOfDust,Q847-0
HowardsEnd,Q782-0
ARoomWithAView,Q655-0
TheMysteriousAffairAtStyles,Q541-1
TheMysteriousAffairAtStyles,Q937-0
HowardsEnd,Q1089-0
NightAndDay,Q1367-0
HandfulOfDust,Q1783-3
TheSunAlsoRises,Q2365-1
HandfulOfDust,Q1945-0
TheSunAlsoRises,Q672-1
TheManWhoWasThursday,Q746-0
HowardsEnd,Q2011-0
AgeOfInnocence,Q1198-0
ThePictureOfDorianGray,Q437-0
AgeOfInnocence,Q497-0
AliceInWonderland,Q195-0
TheInvisibleMan,Q307-2
PrideAndPrejudice,Q602-0
HowardsEnd,Q821-0
ARoomWithAView,Q1317-0
AgeOfInnocence,Q1228-0
AliceInWonderland,Q131-1
TheSunAlsoRises,Q995-0
TheMysteriousAffairAtStyles,Q970-0
TheManWhoWasThursday,Q185-0
TheMysteriousAffairAtStyles,Q260-0
AliceInWonderland,Q578-1
HandfulOfDust,Q360-0
HowardsEnd,Q1733-0
TheManWhoWasThursday,Q329-1
TheInvisibleMan,Q504-0
SignOfFour,Q591-0
ARoomWithAView,Q359-0
TheInvisibleMan,Q706-0
HowardsEnd,Q1913-0
Persuasion,Q254-0
HowardsEnd,Q631-0
SenseAndSensibility,Q477-1
HandfulOfDust,Q2177-0
SignOfFour,Q527-0
PrideAndPrejudice,Q225-0
TheInvisibleMan,Q291-0
TheSunAlsoRises,Q448-0
TheInvisibleMan,Q680-0
TheSunAlsoRises,Q1494-0
HowardsEnd,Q1685-0
ThePictureOfDorianGray,Q241-0
AgeOfInnocence,Q61-1
ThePictureOfDorianGray,Q917-0
ThePictureOfDorianGray,Q569-1
HandfulOfDust,Q899-0
SignOfFour,Q418-0
ThePictureOfDorianGray,Q187-0
HowardsEnd,Q672-0
TheManWhoWasThursday,Q415-0
TheManWhoWasThursday,Q658-1
ThePictureOfDorianGray,Q646-0
TheManWhoWasThursday,Q677-0
HowardsEnd,Q358-1
HandfulOfDust,Q1317-0
DaisyMiller,Q144-0
TheMysteriousAffairAtStyles,Q245-0
HandfulOfDust,Q2095-0
ARoomWithAView,Q1235-0
TheSunAlsoRises,Q627-1
AliceInWonderland,Q586-0
HandfulOfDust,Q114-0
TheMysteriousAffairAtStyles,Q929-1
AliceInWonderland,Q675-0
TheSportOfTheGods,Q61-0
HandfulOfDust,Q2242-0
ARoomWithAView,Q162-0
Persuasion,Q182-0
TheMysteriousAffairAtStyles,Q1393-0
HowardsEnd,Q2547-0
HandfulOfDust,Q1862-0
TheMysteriousAffairAtStyles,Q486-0
PrideAndPrejudice,Q1237-0
HandfulOfDust,Q219-0
HandfulOfDust,Q1375-0
PrideAndPrejudice,Q1034-0
NightAndDay,Q337-0
ThePictureOfDorianGray,Q1102-0
HandfulOfDust,Q510-0
ThePictureOfDorianGray,Q520-0
TheManWhoWasThursday,Q512-1
TheManWhoWasThursday,Q315-0
ARoomWithAView,Q1502-0
TheMysteriousAffairAtStyles,Q1517-0
HowardsEnd,Q2591-0
AgeOfInnocence,Q241-0
SenseAndSensibility,Q365-1
HowardsEnd,Q2489-0
ThePictureOfDorianGray,Q397-0
TheManWhoWasThursday,Q792-0
TheInvisibleMan,Q64-1
TheSunAlsoRises,Q1324-0
AgeOfInnocence,Q387-0
TheManWhoWasThursday,Q600-0
SenseAndSensibility,Q35-0
AgeOfInnocence,Q763-0
TheManWhoWasThursday,Q400-1
NightAndDay,Q2052-0
ThePictureOfDorianGray,Q576-1
TheSunAlsoRises,Q1640-0
TheInvisibleMan,Q87-0
DaisyMiller,Q185-1
TheSunAlsoRises,Q164-0
TheMysteriousAffairAtStyles,Q466-0
HandfulOfDust,Q1585-0
HowardsEnd,Q1151-0
HandfulOfDust,Q931-0
DaisyMiller,Q328-0
HowardsEnd,Q2567-1
TheSunAlsoRises,Q2436-0
TheMysteriousAffairAtStyles,Q849-0
DaisyMiller,Q282-0
TheSunAlsoRises,Q2423-1
TheManWhoWasThursday,Q567-0
HowardsEnd,Q1496-0
Persuasion,Q267-1
TheSunAlsoRises,Q1551-1
HandfulOfDust,Q1022-0
HandfulOfDust,Q1381-0
HandfulOfDust,Q1275-0
TheInvisibleMan,Q276-1
ThePictureOfDorianGray,Q170-0
TheMysteriousAffairAtStyles,Q815-0
SenseAndSensibility,Q529-1
TheMysteriousAffairAtStyles,Q1644-0
TheMysteriousAffairAtStyles,Q1708-8
SignOfFour,Q234-1
TheInvisibleMan,Q195-1
AgeOfInnocence,Q16-1
ThePictureOfDorianGray,Q1077-0
AliceInWonderland,Q245-2
NightAndDay,Q1573-1
NightAndDay,Q1529-0
HandfulOfDust,Q2004-0
NightAndDay,Q659-1
DaisyMiller,Q160-1
Persuasion,Q288-1
NightAndDay,Q976-0
ARoomWithAView,Q419-0
SignOfFour,Q131-0
HowardsEnd,Q1997-0
TheMysteriousAffairAtStyles,Q368-0
DaisyMiller,Q206-1
AliceInWonderland,Q449-1
PrideAndPrejudice,Q783-0
DaisyMiller,Q13-0
HandfulOfDust,Q104-0
HowardsEnd,Q965-0
ThePictureOfDorianGray,Q701-0
TheMysteriousAffairAtStyles,Q1158-0
TheSportOfTheGods,Q99-0
HandfulOfDust,Q195-0
AgeOfInnocence,Q410-0
HandfulOfDust,Q704-0
HandfulOfDust,Q236-0
SignOfFour,Q480-1
TheInvisibleMan,Q434-1
ThePictureOfDorianGray,Q316-0
PrideAndPrejudice,Q124-0
TheInvisibleMan,Q23-0
TheSunAlsoRises,Q1212-1
HandfulOfDust,Q1041-0
AgeOfInnocence,Q600-0
TheMysteriousAffairAtStyles,Q1237-0
NightAndDay,Q45-0
HandfulOfDust,Q1441-0
HandfulOfDust,Q2170-1
TheMysteriousAffairAtStyles,Q300-0
TheSunAlsoRises,Q2414-0
TheManWhoWasThursday,Q709-0
NightAndDay,Q1034-1
ARoomWithAView,Q101-0
ThePictureOfDorianGray,Q748-0
SenseAndSensibility,Q49-1
SenseAndSensibility,Q161-0
SenseAndSensibility,Q34-0
NightAndDay,Q1943-0
HowardsEnd,Q2184-1
TheManWhoWasThursday,Q446-1
HowardsEnd,Q2232-0
SignOfFour,Q555-0
ARoomWithAView,Q501-0
TheSunAlsoRises,Q511-0
NightAndDay,Q1409-0
ARoomWithAView,Q444-0
TheMysteriousAffairAtStyles,Q942-0
SenseAndSensibility,Q915-0
TheManWhoWasThursday,Q4-1
HowardsEnd,Q703-1
PrideAndPrejudice,Q254-0
SenseAndSensibility,Q137-0
NightAndDay,Q1704-0
AliceInWonderland,Q609-0
AgeOfInnocence,Q368-0
HowardsEnd,Q2525-1
DaisyMiller,Q37-1
TheMysteriousAffairAtStyles,Q1260-0
TheMysteriousAffairAtStyles,Q1465-0
HandfulOfDust,Q1527-0
PrideAndPrejudice,Q328-1
NightAndDay,Q1102-0
AliceInWonderland,Q590-1
HowardsEnd,Q998-0
TheSunAlsoRises,Q389-0
ARoomWithAView,Q338-0
HandfulOfDust,Q1095-0
SenseAndSensibility,Q353-0
PrideAndPrejudice,Q739-1
TheInvisibleMan,Q787-0
