qID,menText,start_byte,end_byte,matches,pdncID
Q22-0,You,7349,7352,[7],7
Q22-0,Evie,7365,7369,[7],7
Q24-0,you,7500,7503,[7],7
Q25-0,you,7581,7584,[7],7
Q26-1,you,7704,7707,[12],12
Q27-0,My wife,7885,7892,[14],14
Q27-0,Hastings,7894,7902,[16],16
Q28-0,you,9123,9126,[10],10
Q28-0,Alfred,9163,9169,[10],10
Q29-0,You,9557,9560,[10],10
Q29-0,Alfred dear,9580,9591,[10],10
Q30-0,you,9901,9904,[16],16
Q30-0,Mr. Hastings,9912,9924,[16],16
Q30-0,Alfred,9949,9955,[10],10
Q30-0,darling,9957,9964,[10],10
Q30-0,Mr. Hastings,9966,9978,[16],16
Q30-0,my husband,9981,9991,[10],10
Q31-0,Mr. Hastings,10466,10478,[16],16
Q31-1,Emily dearest,10509,10522,[21],21
Q32-0,your,11631,11635,[16],16
Q32-0,Mr. Hastings,11656,11668,[16],16
Q34-0,you,11717,11720,[16],16
Q36-0,you,11855,11858,[16],16
Q36-0,you,11893,11896,[16],16
Q36-0,your,11916,11920,[16],16
Q38-1,you,12000,12003,[16],16
Q39-0,You,12070,12073,[14],14
Q43-0,a man,12333,12338,[9],9
Q43-0,a very famous detective,12356,12379,[9],9
Q43-0,he,12385,12387,[9],9
Q43-0,He,12407,12409,[9],9
Q43-0,a marvellous little fellow,12414,12440,[9],9
Q43-0,He,12442,12444,[9],9
Q43-0,his,12537,12540,[9],9
Q43-0,He,12594,12596,[9],9
Q43-0,"a funny little man, a great dandy",12601,12634,[9],9
Q47-1,you,13072,13075,[7],7
Q47-1,you,13090,13093,[7],7
Q47-1,you,13134,13137,[7],7
Q52-0,Dr. Bauerstein,13513,13527,[6],6
Q53-0,Mary,13721,13725,[14],14
Q53-1,Cynthia,13853,13860,[15],15
Q54-0,Cynthia,13931,13938,[15],15
Q54-0,you,13940,13943,[15],15
Q54-0,Mr. Hastings,13969,13981,[16],16
Q54-0,Miss Murdoch,13984,13996,[15],15
Q56-0,You,14509,14512,[15],15
Q56-0,you,14539,14542,[15],15
Q56-0,Miss Murdoch,14544,14556,[15],15
Q58-0,you,14604,14607,[15],15
Q61-0,you,14815,14818,[16],16
Q61-0,Mr. Hastings,14825,14837,[16],16
Q61-0,You,14859,14862,[16],16
Q62-0,you,14958,14961,[15],15
Q64-0,Cynthia,15039,15046,[15],15
Q64-1,you,15077,15080,[15],15
Q64-1,you,15087,15090,[15],15
Q65-0,Aunt Emily,15137,15147,[21],21
Q66-0,John,15374,15378,[12],12
Q66-0,you,15389,15392,[16],16
Q66-0,your,15393,15397,[16],16
Q67-0,Cynthia,16145,16152,[15],15
Q68-0,Mary,17400,17404,[14],14
Q68-0,Evie,17435,17439,[7],7
Q68-0,Alfred Inglethorp,17457,17474,[10],10
Q68-0,she,17480,17483,[7],7
Q69-0,Evie,17494,17498,[7],7
Q70-0,you,17536,17539,[14],14
Q70-0,she,17544,17547,[7],7
Q70-0,the mater,17556,17565,[21],21
Q70-0,Evie,17586,17590,[7],7
Q72-0,My dear Evelyn,17815,17829,[7],7
Q73-0,Emily,17948,17953,[21],21
Q73-0,she,17954,17957,[21],21
Q74-0,She,18419,18422,[21],21
Q75-0,she,18686,18689,[21],21
Q76-0,her,18862,18865,[21],21
Q77-0,her,18902,18905,[21],21
Q80-0,Mr. Hastings,19284,19296,[16],16
Q80-0,you,19298,19301,[16],16
Q80-0,you,19325,19328,[16],16
Q81-0,her,19432,19435,[21],21
Q81-0,Mr. Hastings,19437,19449,[16],16
Q81-0,My poor Emily,19451,19464,[21],21
Q81-0,her,19614,19617,[21],21
Q81-0,her,19634,19637,[21],21
Q81-0,her,19702,19705,[21],21
Q82-0,Miss Howard,19721,19732,[7],7
Q82-1,you,19783,19786,[7],7
Q83-0,Young man,19872,19881,[16],16
Q83-0,you,19936,19939,[16],16
Q83-0,you,19956,19959,[16],16
Q83-0,your,19971,19975,[16],16
Q83-0,You,19987,19990,[16],16
Q84-0,Mr. Hastings,20241,20253,[16],16
Q84-0,that devil   her husband,20261,20285,[10],10
Q86-0,Dr. Bauerstein,20763,20777,[6],6
Q87-0,Dr. Bauerstein,20812,20826,[6],6
Q88-0,He,20831,20833,[6],6
Q88-0,He,20909,20911,[6],6
Q88-0,a London specialist,20914,20933,[6],6
Q88-0,a very clever man,20935,20952,[6],6
Q88-0,one of the greatest living experts on poisons,20955,21000,[6],6
Q89-0,he,21020,21022,[6],6
Q90-0,Hastings,21157,21165,[16],16
Q90-0,She,21205,21208,[7],7
Q90-0,Evelyn Howard,21285,21298,[7],7
Q93-0,Miss Howard,21696,21707,[7],7
Q97-0,you,22248,22251,[12],12
Q98-0,My dear Hastings,22256,22272,[16],16
Q98-0,you,22295,22298,[16],16
Q99-0,you,22365,22368,[12],12
Q100-0,Lawrence,22373,22381,[17],17
Q100-0,He,22383,22385,[17],17
Q100-0,he,22413,22415,[17],17
Q100-0,we,22474,22476,[12],12
Q100-0,My mother,22500,22509,[21],21
Q100-0,us,22540,22542,[12],12
Q100-0,her,22582,22585,[21],21
Q102-1,you,26433,26436,[15],15
Q103-2,you,26705,26708,[16],16
Q104-0,you,26806,26809,[16],16
Q104-0,you,26880,26883,[16],16
Q104-0,Lawrence,26992,27000,[17],17
Q111-0,you,27996,27999,[15],15
Q111-0,you,28006,28009,[15],15
Q111-0,us,28029,28031,[0],0
Q114-0,You,28374,28377,[16],16
Q115-0,Nibs,28662,28666,[22],22
Q118-0,_Mon ami_ Hastings,29615,29633,[16],16
Q118-1,_mon ami_ Hastings,29660,29678,[16],16
Q119-0,Poirot,29683,29689,[9],9
Q120-0,Miss Cynthia,29775,29787,[15],15
Q120-0,my old friend,29797,29810,[9],9
Q120-0,Monsieur Poirot,29812,29827,[9],9
Q121-0,Monsieur Poirot,29876,29891,[9],9
Q121-1,he,29933,29935,[9],9
Q121-1,a friend of yours,29940,29957,[9],9
Q122-1,Mademoiselle Cynthia,30007,30027,[15],15
Q122-1,that good Mrs. Inglethorp,30053,30078,[21],21
Q122-2,my friend,30140,30149,[16],16
Q122-2,she,30151,30154,[21],21
Q122-2,her,30297,30300,[21],21
Q123-0,He,31219,31221,[9],9
Q123-0,a dear little man,31224,31241,[9],9
Q123-1,you,31271,31274,[16],16
Q123-1,him,31280,31283,[9],9
Q124-0,You,31288,31291,[15],15
Q124-0,a celebrity,31313,31324,[9],9
Q126-0,Aunt Emily,31650,31660,[21],21
Q128-0,m'm,31890,31893,[21],21
Q129-0,you,31954,31957,[21],21
Q129-0,m'm,31965,31968,[21],21
Q129-0,you,31970,31973,[21],21
Q129-0,You,31995,31998,[21],21
Q130-0,you,32033,32036,[5],5
Q130-0,Dorcas,32047,32053,[5],5
Q130-0,you,32127,32130,[5],5
Q130-0,you,32169,32172,[5],5
Q131-0,m'm,32182,32185,[21],21
Q134-0,Dr. Bauerstein,32714,32728,[6],6
Q135-1,Mrs. Inglethorp,32832,32847,[21],21
Q137-0,you,33330,33333,[21],21
Q138-0,My dear Mary,33393,33405,[14],14
Q140-0,you,33479,33482,[14],14
Q140-0,you,33498,33501,[14],14
Q140-0,you,33531,33534,[14],14
Q141-0,you,33642,33645,[21],21
Q141-0,him,33659,33662,[10],10
Q142-0,Dorcas,33788,33794,[5],5
Q144-0,Aunt Emily,33830,33840,[21],21
Q144-0,him,33846,33849,[10],10
Q144-0,she,33862,33865,[21],21
Q144-0,him,33874,33877,[10],10
Q145-0,Dorcas,33898,33904,[5],5
Q146-0,She,33936,33939,[5],5
Q148-0,Aunt Emily,34224,34234,[21],21
Q148-0,him,34245,34248,[10],10
Q148-0,him,34279,34282,[10],10
Q149-0,Mary,35144,35148,[14],14
Q150-1,you,35419,35422,[15],15
Q150-1,Mrs. Inglethorp,35428,35443,[21],21
Q150-1,her,35444,35447,[21],21
Q150-1,Cynthia,35456,35463,[15],15
Q151-0,Mary,35504,35508,[14],14
Q151-1,Emily,35547,35552,[21],21
Q153-0,Dr. Bauerstein,36047,36061,[6],6
Q154-0,you,36472,36475,[6],6
Q154-0,doctor,36488,36494,[6],6
Q155-1,Mr. Inglethorp,36604,36618,[10],10
Q156-0,Bauerstein,36638,36648,[6],6
Q156-0,you,36650,36653,[6],6
Q156-1,you,36747,36750,[6],6
Q157-0,you,36777,36780,[12],12
Q159-0,you,37239,37242,[15],15
Q159-0,dear,37244,37248,[15],15
Q160-0,you,37705,37708,[6],6
Q162-0,my mother,38456,38465,[21],21
Q162-0,She,38479,38482,[21],21
Q162-0,she,38534,38537,[21],21
Q164-0,you,38882,38885,[12],12
Q165-0,Mr. Inglethorp,39274,39288,[10],10
Q165-0,sir,39297,39300,[12],12
Q165-1,the poor mistress,39322,39339,[21],21
Q165-2,sir,39800,39803,[12],12
Q166-0,Dr. Wilkins,40016,40027,[26],26
Q166-0,Miss Cynthia,40124,40136,[15],15
Q167-0,sir,40154,40157,[12],12
Q171-0,Poor Cynthia,42438,42450,[15],15
Q172-0,Alfred,43538,43544,[10],10
Q172-0,Alfred,43547,43553,[10],10
Q173-1,Poor dear lady,44583,44597,[21],21
Q173-1,her,44668,44671,[21],21
Q173-1,Her,44673,44676,[21],21
Q173-2,her,44732,44735,[21],21
Q173-3,her,44768,44771,[21],21
Q174-0,Dr. Wilkins,45014,45025,[26],26
Q174-0,you,45038,45041,[26],26
Q176-0,you,45182,45185,[26],26
Q176-1,You,45240,45243,[12],12
Q178-0,Dr. Bauerstein,45636,45650,[6],6
Q179-0,you,45695,45698,[14],14
Q182-0,she,45831,45834,[21],21
Q182-0,Dr. Bauerstein,45866,45880,[6],6
Q186-0,Mr. Inglethorp,46551,46565,[10],10
Q187-0,He,46592,46594,[10],10
Q188-0,Mr. Cavendish,47154,47167,[12],12
Q188-0,your,47183,47187,[12],12
Q191-0,You,47329,47332,[6],6
Q192-0,Dr. Wilkins,47369,47380,[26],26
Q194-0,you,47531,47534,[12],12
Q196-0,John,48608,48612,[12],12
Q196-1,you,48642,48645,[12],12
Q198-0,You,48669,48672,[12],12
Q198-0,my friend Poirot,48697,48713,[9],9
Q198-0,The Belgian,48715,48726,[9],9
Q198-0,He,48740,48742,[9],9
Q200-0,you,48795,48798,[12],12
Q200-0,him,48814,48817,[9],9
Q203-1,Bauerstein,49043,49053,[6],6
Q203-1,Wilkins,49057,49064,[26],26
Q203-1,Bauerstein,49103,49113,[6],6
Q203-1,Bauerstein,49163,49173,[6],6
Q203-1,his,49189,49192,[6],6
Q203-1,his,49213,49216,[6],6
Q203-1,he,49237,49239,[6],6
Q204-0,you,49396,49399,[17],17
Q204-0,Lawrence,49404,49412,[17],17
Q204-1,Hastings,49454,49462,[16],16
Q205-1,you,49583,49586,[12],12
Q205-1,Poirot,49614,49620,[9],9
Q206-0,your,49671,49675,[16],16
Q206-0,your,49699,49703,[16],16
Q206-0,him,49805,49808,[10],10
Q207-0,My poor wife,50577,50589,[21],21
Q208-0,you,50629,50632,[10],10
Q209-0,we,50708,50710,[10],10
Q210-0,you,50854,50857,[10],10
Q211-0,My poor Emily,50923,50936,[21],21
Q211-0,She,50938,50941,[21],21
Q211-0,She,50992,50995,[21],21
Q211-0,her,51007,51010,[21],21
Q213-0,you,51547,51550,[16],16
Q213-0,you,51559,51562,[16],16
Q214-0,mon ami,52409,52416,[16],16
Q214-0,You,52419,52422,[16],16
Q214-0,you,52437,52440,[16],16
Q216-1,you,52808,52811,[9],9
Q222-0,You,53730,53733,[9],9
Q223-0,you,53881,53884,[16],16
Q223-0,You,53886,53889,[16],16
Q223-0,you,53914,53917,[16],16
Q223-0,you,53976,53979,[16],16
Q223-0,you,54059,54062,[16],16
Q223-0,you,54116,54119,[16],16
Q225-0,You,54196,54199,[16],16
Q225-0,Mrs. Inglethorp,54220,54235,[21],21
Q227-0,You,54501,54504,[16],16
Q228-1,she,54624,54627,[21],21
Q228-1,She,54645,54648,[21],21
Q228-1,her,54687,54690,[21],21
Q230-0,mon ami,54957,54964,[16],16
Q230-0,you,54967,54970,[16],16
Q230-0,your,54993,54997,[16],16
Q233-0,you,55843,55846,[16],16
Q233-1,She,55912,55915,[21],21
Q233-1,she,55969,55972,[21],21
Q234-0,Poirot,56052,56058,[9],9
Q234-1,you,56077,56080,[9],9
Q234-1,you,56099,56102,[9],9
Q234-1,Mrs. Inglethorp,56121,56136,[21],21
Q235-0,you,56358,56361,[16],16
Q235-0,you,56375,56378,[16],16
Q235-0,Mrs. Inglethorp,56472,56487,[21],21
Q235-0,her,56545,56548,[21],21
Q239-0,she,56644,56647,[21],21
Q239-0,Mrs. Inglethorp,56833,56848,[21],21
Q239-0,you,57135,57138,[16],16
Q239-0,she,57140,57143,[21],21
Q239-0,my friend,57274,57283,[16],16
Q240-0,Monsieur Poirot,57488,57503,[9],9
Q240-1,Hastings,57516,57524,[16],16
Q240-1,you,57542,57545,[9],9
Q242-0,You,57614,57617,[9],9
Q244-0,You,57822,57825,[16],16
Q244-0,that fellow Inglethorp,57831,57853,[10],10
Q245-0,him,57877,57880,[10],10
Q246-0,him,58072,58075,[10],10
Q248-0,Monsieur Poirot,58299,58314,[9],9
Q248-0,he,58326,58328,[9],9
Q250-0,Dr. Bauerstein,58385,58399,[6],6
Q251-0,he,58462,58464,[6],6
Q252-0,you,58971,58974,[16],16
Q252-0,my friend,58976,58985,[16],16
Q252-1,you,59004,59007,[16],16
Q252-1,you,59035,59038,[16],16
Q254-1,my friend,59576,59585,[16],16
Q258-0,You,61388,61391,[16],16
Q261-0,Mon ami,61868,61875,[16],16
Q263-1,you,63291,63294,[16],16
Q264-0,you,63303,63306,[9],9
Q268-1,you,63709,63712,[9],9
Q269-0,Mrs. Inglethorp,63788,63803,[21],21
Q271-0,Mrs. Inglethorp,64241,64256,[21],21
Q271-0,her,64273,64276,[21],21
Q272-0,You,64288,64291,[16],16
Q273-0,Lawrence Cavendish,64339,64357,[17],17
Q273-0,he,64379,64381,[17],17
Q273-0,He,64398,64400,[17],17
Q274-0,him,64495,64498,[17],17
Q275-2,his,64636,64639,[17],17
Q275-2,you,64679,64682,[16],16
Q275-2,Monsieur Lawrence,64727,64744,[17],17
Q275-2,Mrs. Inglethorp,64821,64836,[21],21
Q276-1,you,64917,64920,[9],9
Q281-0,Hastings,65669,65677,[16],16
Q282-0,mon ami,65786,65793,[16],16
Q282-1,you,65816,65819,[16],16
Q283-0,Poirot,66024,66030,[9],9
Q285-0,You,66117,66120,[9],9
Q287-0,my friend,66562,66571,[16],16
Q287-1,the parlourmaid,66648,66663,[5],5
Q287-1,Dorcas,66666,66672,[5],5
Q287-1,her,66674,66677,[5],5
Q288-0,Poirot,67096,67102,[9],9
Q288-1,you,67125,67128,[9],9
Q289-0,my friend,67144,67153,[16],16
Q291-0,Dorcas,67573,67579,[5],5
Q294-0,you,67722,67725,[16],16
Q295-0,You,67882,67885,[16],16
Q295-0,the brave Dorcas,67963,67979,[5],5
Q296-0,mademoiselle,68328,68340,[5],5
Q297-0,you,68351,68354,[9],9
Q297-0,sir,68356,68359,[9],9
Q298-0,You,68364,68367,[5],5
Q298-0,your mistress,68383,68396,[21],21
Q299-0,sir,68437,68440,[9],9
Q300-0,You,68493,68496,[5],5
Q300-0,her,68519,68522,[21],21
Q300-0,you,68529,68532,[5],5
Q301-0,She,68541,68544,[21],21
Q301-0,sir,68577,68580,[9],9
Q302-0,you,68590,68593,[5],5
Q302-0,you,68654,68657,[5],5
Q302-0,Mr. Cavendish,68663,68676,[12],12
Q303-0,sir,68712,68715,[9],9
Q304-0,you,68748,68751,[5],5
Q304-0,Your mistress,68793,68806,[21],21
Q305-0,sir,68830,68833,[9],9
Q306-0,My good Dorcas,68922,68936,[5],5
Q306-0,you,69042,69045,[5],5
Q306-0,your mistress,69060,69073,[21],21
Q306-0,Your mistress,69085,69098,[21],21
Q306-0,her,69176,69179,[21],21
Q306-0,her,69199,69202,[21],21
Q307-1,one,69368,69371,[10],10
Q307-1,he,69455,69457,[10],10
Q308-0,you,69629,69632,[5],5
Q309-0,sir,69655,69658,[9],9
Q311-0,sir,69772,69775,[9],9
Q311-0,sir,69877,69880,[9],9
Q311-0,the mistress,70066,70078,[21],21
Q311-0,she,70131,70134,[21],21
Q312-0,she,70197,70200,[21],21
Q312-0,Mr. Inglethorp,70226,70240,[10],10
Q312-0,He,70250,70252,[10],10
Q312-0,she,70281,70284,[21],21
Q312-0,she,70295,70298,[21],21
Q313-0,he,70489,70491,[10],10
Q313-0,she,70502,70505,[21],21
Q315-0,You,70777,70780,[5],5
Q315-0,Mr. Inglethorp,70797,70811,[10],10
Q315-0,you,70820,70823,[5],5
Q316-0,sir,70843,70846,[9],9
Q318-0,Mrs. Inglethorp,70977,70992,[21],21
Q318-0,her,71028,71031,[21],21
Q318-0,She,71080,71083,[21],21
Q319-0,she,71139,71142,[21],21
Q321-0,She,71271,71274,[21],21
Q321-0,her,71292,71295,[21],21
Q321-0,she,71391,71394,[21],21
Q321-0,she,71428,71431,[21],21
Q321-0,She,71473,71476,[21],21
Q321-0,she,71509,71512,[21],21
Q322-0,she,71597,71600,[21],21
Q323-0,her,71689,71692,[21],21
Q323-0,she,71723,71726,[21],21
Q323-0,she,71748,71751,[21],21
Q323-0,she,71771,71774,[21],21
Q324-0,she,71816,71819,[21],21
Q325-0,Mrs. Cavendish,71926,71940,[14],14
Q325-0,she,71963,71966,[21],21
Q326-0,She,71991,71994,[21],21
Q326-0,her,72040,72043,[21],21
Q327-0,sir,72060,72063,[9],9
Q328-0,she,72079,72082,[21],21
Q329-0,sir,72142,72145,[9],9
Q329-0,she,72156,72159,[21],21
Q329-0,hers,72200,72204,[21],21
Q330-0,she,72223,72226,[21],21
Q331-0,sir,72266,72269,[9],9
Q331-0,She,72271,72274,[21],21
Q331-0,her,72296,72299,[21],21
Q332-0,she,72355,72358,[21],21
Q333-0,She,72382,72385,[21],21
Q333-0,sir,72421,72424,[9],9
Q333-0,She,72464,72467,[21],21
Q334-0,she,72507,72510,[21],21
Q335-0,sir,72544,72547,[9],9
Q336-0,Dorcas,72691,72697,[5],5
Q337-0,sir,72935,72938,[9],9
Q337-0,you,72968,72971,[9],9
Q338-0,you,73020,73023,[5],5
Q338-0,your mistress,73122,73135,[21],21
Q338-0,her,73158,73161,[21],21
Q339-0,sir,73235,73238,[9],9
Q340-0,you,73247,73250,[5],5
Q341-0,sir,73275,73278,[9],9
Q343-0,Miss Cynthia,73353,73365,[15],15
Q345-0,sir,73435,73438,[9],9
Q347-0,sir,73548,73551,[9],9
Q348-0,you,73723,73726,[5],5
Q348-0,your mistress,73754,73767,[21],21
Q349-0,sir,73838,73841,[9],9
Q349-0,she,73850,73853,[21],21
Q350-0,you,73872,73875,[5],5
Q351-0,She,73926,73929,[21],21
Q351-0,she,73966,73969,[21],21
Q352-0,You,74003,74006,[5],5
Q353-0,sir,74044,74047,[9],9
Q354-0,your mistress,74089,74102,[21],21
Q354-0,you,74114,74117,[5],5
Q355-0,sir,74171,74174,[9],9
Q356-0,Mr. Hastings,74184,74196,[16],16
Q356-0,Mr. Lawrence,74201,74213,[17],17
Q356-0,your mistress,74252,74265,[21],21
Q356-0,you,74298,74301,[5],5
Q357-0,sir,74386,74389,[9],9
Q357-0,Annie,74425,74430,[4],4
Q357-0,you,74442,74445,[9],9
Q357-0,she,74454,74457,[4],4
Q358-0,Dorcas,74639,74645,[5],5
Q358-0,you,74682,74685,[5],5
Q359-0,sir,74732,74735,[9],9
Q360-0,you,74754,74757,[5],5
Q361-0,sir,74801,74804,[9],9
Q362-0,you,74815,74818,[5],5
Q362-0,Dorcas,74820,74826,[5],5
Q362-0,you,74854,74857,[5],5
Q364-0,sir,75006,75009,[9],9
Q364-0,you,75099,75102,[9],9
Q364-0,sir,75128,75131,[9],9
Q364-0,old Manning,75175,75186,[13],13
Q365-0,Dorcas,75334,75340,[5],5
Q365-0,you,75374,75377,[5],5
Q365-0,Annie,75383,75388,[4],4
Q366-0,sir,75409,75412,[9],9
Q366-0,you,75420,75423,[9],9
Q366-0,sir,75425,75428,[9],9
Q367-0,Mrs. Inglethorp,75455,75470,[21],21
Q369-0,you,75752,75755,[9],9
Q370-0,Mrs. Inglethorp,75796,75811,[21],21
Q372-0,you,75973,75976,[16],16
Q372-0,you,76006,76009,[16],16
Q378-0,you,76345,76348,[16],16
Q380-0,my friend,76599,76608,[16],16
Q381-0,you,76920,76923,[4],4
Q381-0,Annie,76925,76930,[4],4
Q381-0,you,76950,76953,[4],4
Q381-0,Mrs. Inglethorp,77007,77022,[21],21
Q381-0,you,77070,77073,[4],4
Q382-0,sir,77161,77164,[9],9
Q382-0,Miss Howard,77177,77188,[7],7
Q382-0,Mr. Wells,77205,77214,[20],20
Q382-0,the lawyer,77216,77226,[20],20
Q382-0,sir,77272,77275,[9],9
Q384-0,sir,77439,77442,[9],9
Q385-1,you,77600,77603,[4],4
Q385-1,Mrs. Inglethorp,77649,77664,[21],21
Q385-1,she,77699,77702,[21],21
Q386-0,sir,77734,77737,[9],9
Q386-0,her,77753,77756,[21],21
Q386-0,she,77781,77784,[21],21
Q386-0,she,77822,77825,[21],21
Q388-0,sir,77875,77878,[9],9
Q389-0,her,77978,77981,[21],21
Q390-0,sir,77998,78001,[9],9
Q392-0,sir,78022,78025,[9],9
Q394-0,sir,78092,78095,[9],9
Q395-0,you,78104,78107,[4],4
Q396-0,sir,78159,78162,[9],9
Q396-0,you,78164,78167,[9],9
Q396-0,her,78376,78379,[21],21
Q398-0,sir,78450,78453,[9],9
Q400-0,sir,78560,78563,[9],9
Q401-0,you,78582,78585,[4],4
Q402-0,sir,78653,78656,[9],9
Q403-0,you,78674,78677,[4],4
Q403-0,Mrs. Inglethorp,78691,78706,[21],21
Q404-0,sir,78742,78745,[9],9
Q404-0,Mrs. Inglethorp,78768,78783,[21],21
Q406-0,sir,78932,78935,[9],9
Q407-0,sir,79063,79066,[9],9
Q408-0,you,79127,79130,[4],4
Q409-0,sir,79199,79202,[9],9
Q410-0,You,79207,79210,[4],4
Q411-0,Dorcas,79508,79514,[5],5
Q412-0,you,80086,80089,[4],4
Q412-0,Mrs. Inglethorp,80100,80115,[21],21
Q412-0,Miss Cynthia,80150,80162,[15],15
Q413-0,sir,80190,80193,[9],9
Q414-0,Mr. Inglethorp,80257,80271,[10],10
Q414-0,you,80284,80287,[4],4
Q415-0,sir,80364,80367,[9],9
Q416-0,you,80438,80441,[4],4
Q416-0,Mrs. Inglethorp,80469,80484,[21],21
Q416-0,you,80505,80508,[4],4
Q417-0,sir,80517,80520,[9],9
Q417-0,she,80545,80548,[21],21
Q417-0,She,80560,80563,[21],21
Q418-0,you,80637,80640,[4],4
Q418-0,you,80684,80687,[4],4
Q419-0,sir,80738,80741,[9],9
Q419-0,Mrs. Inglethorp,80743,80758,[21],21
Q420-0,you,80874,80877,[4],4
Q420-0,you,80884,80887,[4],4
Q421-0,sir,80934,80937,[9],9
Q422-0,your mistress,81080,81093,[21],21
Q423-0,sir,81126,81129,[9],9
Q424-0,you,81175,81178,[4],4
Q425-0,sir,81219,81222,[9],9
Q427-0,sir,81282,81285,[9],9
Q428-0,You,81290,81293,[4],4
Q430-0,you,81372,81375,[4],4
Q431-0,Poirot,81496,81502,[9],9
Q431-1,you,81530,81533,[9],9
Q434-0,you,81809,81812,[16],16
Q434-0,Hastings,81858,81866,[16],16
Q437-0,You,82376,82379,[16],16
Q437-0,mon ami,82406,82413,[16],16
Q438-0,My dear Poirot,82419,82433,[9],9
Q438-1,you,82483,82486,[9],9
Q438-1,You,82488,82491,[9],9
Q438-1,your,82508,82512,[9],9
Q440-0,Mr. Inglethorp,82720,82734,[10],10
Q442-0,Mrs. Inglethorp,82809,82824,[21],21
Q444-0,he,83215,83217,[10],10
Q444-0,this Mr. Inglethorp,83238,83257,[10],10
Q445-0,his,83476,83479,[10],10
Q445-0,mon ami,83518,83525,[16],16
Q446-0,you,83986,83989,[9],9
Q447-0,You,84068,84071,[16],16
Q448-0,Mrs. Inglethorp,84113,84128,[21],21
Q451-0,My dear Poirot,84597,84611,[9],9
Q453-1,Mrs. Inglethorp,84942,84957,[21],21
Q453-1,her,84963,84966,[21],21
Q453-1,her,84988,84991,[21],21
Q453-1,you,85011,85014,[9],9
Q453-1,you,85038,85041,[9],9
Q454-0,my friend,85171,85180,[16],16
Q454-1,vous,85229,85233,[16],16
Q454-1,your,85314,85318,[16],16
Q455-0,Mrs. Cavendish,85662,85676,[14],14
Q455-0,she,85723,85726,[14],14
Q455-0,you,85759,85762,[16],16
Q455-0,Mademoiselle Cynthia,85772,85792,[15],15
Q455-0,Mr. Lawrence Cavendish,85882,85904,[17],17
Q456-0,John Cavendish,85936,85950,[12],12
Q456-0,him,85960,85963,[12],12
Q457-0,Mr. Inglethorp,86053,86067,[10],10
Q458-0,He,86072,86074,[10],10
Q459-0,my friend,86140,86149,[16],16
Q461-1,You,86977,86980,[9],9
