exp_name,text,start_byte,end_byte,pdncID
mrs. inglethorp,Mrs. Inglethorp,290964,290979,21
mrs. inglethorp,Mrs. Inglethorp,291330,291345,21
mrs. inglethorp,Mrs. Inglethorp,291782,291797,21
mrs. inglethorp,Mrs. Inglethorp,292188,292203,21
mrs. inglethorp,Mrs. Inglethorp,293412,293427,21
mrs. inglethorp,Mrs. Inglethorp,293553,293568,21
mrs. inglethorp,Mrs. Inglethorp,293998,294013,21
mrs. inglethorp,Mrs. Inglethorp,294216,294231,21
mrs. inglethorp,Mrs. Inglethorp,295014,295029,21
mrs. inglethorp,Mrs. Inglethorp,296159,296174,21
mrs. inglethorp,Mrs. Inglethorp,296424,296439,21
mrs. inglethorp,Mrs. Inglethorp,296556,296571,21
mrs. inglethorp,Mrs. Inglethorp,296809,296824,21
mrs. inglethorp,Mrs. Inglethorp,297315,297330,21
mrs. inglethorp,Mrs. Inglethorp,300509,300524,21
mrs. inglethorp,Mrs. Inglethorp,300891,300906,21
mrs. inglethorp,Mrs. Inglethorp,304030,304045,21
mrs. inglethorp,Mrs. Inglethorp,304192,304207,21
mrs. inglethorp,Mrs. Inglethorp,305043,305058,21
mrs. inglethorp,Mrs. Inglethorp,306149,306164,21
mrs. inglethorp,Mrs. Inglethorp,306337,306352,21
mrs. inglethorp,Mrs. Inglethorp,306493,306508,21
mrs. inglethorp,Mrs. Inglethorp,306701,306716,21
mrs. inglethorp,Mrs. Inglethorp,306839,306854,21
mrs. inglethorp,Mrs. Inglethorp,306958,306973,21
mrs. inglethorp,Mrs. Inglethorp,309791,309806,21
mrs. inglethorp,Mrs. Inglethorp,312463,312478,21
mrs. inglethorp,Mrs. Inglethorp,312636,312651,21
mrs. inglethorp,Mrs. Inglethorp,317934,317949,21
monsieur poirot,Monsieur Poirot,29812,29827,9
monsieur poirot,Monsieur Poirot,29876,29891,9
monsieur poirot,Monsieur Poirot,57488,57503,9
monsieur poirot,Monsieur Poirot,58299,58314,9
monsieur poirot,Monsieur Poirot,87005,87020,9
monsieur poirot,Monsieur Poirot,96793,96808,9
monsieur poirot,Monsieur Poirot,98123,98138,9
monsieur poirot,Monsieur Poirot,103184,103199,9
monsieur poirot,Monsieur Poirot,103332,103347,9
monsieur poirot,Monsieur Poirot,105342,105357,9
monsieur poirot,Monsieur Poirot,192974,192989,9
monsieur poirot,Monsieur Poirot,239207,239222,9
monsieur poirot,Monsieur Poirot,245855,245870,9
monsieur poirot,Monsieur Poirot,246370,246385,9
monsieur poirot,Monsieur Poirot,277956,277971,9
monsieur poirot,Monsieur Poirot,279282,279297,9
monsieur poirot,Monsieur Poirot,292948,292963,9
cynthia murdoch,Cynthia Murdoch,14000,14015,15
cynthia murdoch,Cynthia Murdoch,16098,16113,15
cynthia murdoch,Cynthia Murdoch,116332,116347,15
cynthia murdoch,Cynthia Murdoch,141573,141588,15
cynthia murdoch,Cynthia Murdoch,173065,173080,15
john cavendish,John Cavendish,818,832,12
john cavendish,John Cavendish,4833,4847,12
john cavendish,John Cavendish,19017,19031,12
john cavendish,John Cavendish,21088,21102,12
john cavendish,John Cavendish,38724,38738,12
john cavendish,John Cavendish,85936,85950,12
john cavendish,John Cavendish,86935,86949,12
john cavendish,John Cavendish,96086,96100,12
john cavendish,John Cavendish,98061,98075,12
john cavendish,John Cavendish,106276,106290,12
john cavendish,John Cavendish,106927,106941,12
john cavendish,John Cavendish,118112,118126,12
john cavendish,John Cavendish,131479,131493,12
john cavendish,John Cavendish,182038,182052,12
john cavendish,John Cavendish,234257,234271,12
john cavendish,John Cavendish,247561,247575,12
john cavendish,John Cavendish,250042,250056,12
john cavendish,John Cavendish,252235,252249,12
john cavendish,John Cavendish,252444,252458,12
john cavendish,John Cavendish,252969,252983,12
john cavendish,John Cavendish,260837,260851,12
john cavendish,John Cavendish,271999,272013,12
john cavendish,John Cavendish,275381,275395,12
john cavendish,John Cavendish,280139,280153,12
john cavendish,John Cavendish,286030,286044,12
john cavendish,John Cavendish,299866,299880,12
john cavendish,John Cavendish,301554,301568,12
john cavendish,John Cavendish,304922,304936,12
john cavendish,John Cavendish,306107,306121,12
john cavendish,John Cavendish,311826,311840,12
john cavendish,John Cavendish,318369,318383,12
john cavendish,John Cavendish,318939,318953,12
john cavendish,John Cavendish,319179,319193,12
john cavendish,John Cavendish,319460,319474,12
john cavendish,John Cavendish,320534,320548,12
hercule poirot,Hercule Poirot,31438,31452,9
hercule poirot,Hercule Poirot,127318,127332,9
hercule poirot,Hercule Poirot,158041,158055,9
hercule poirot,Hercule Poirot,170236,170250,9
hercule poirot,Hercule Poirot,240109,240123,9
hercule poirot,Hercule Poirot,249879,249893,9
hercule poirot,Hercule Poirot,319965,319979,9
dr. bauerstein,Dr. Bauerstein,13513,13527,6
dr. bauerstein,Dr. Bauerstein,20763,20777,6
dr. bauerstein,Dr. Bauerstein,20812,20826,6
dr. bauerstein,Dr. Bauerstein,22868,22882,6
dr. bauerstein,Dr. Bauerstein,23830,23844,6
dr. bauerstein,Dr. Bauerstein,25659,25673,6
dr. bauerstein,Dr. Bauerstein,32714,32728,6
dr. bauerstein,Dr. Bauerstein,36047,36061,6
dr. bauerstein,Dr. Bauerstein,37553,37567,6
dr. bauerstein,Dr. Bauerstein,43304,43318,6
dr. bauerstein,Dr. Bauerstein,44271,44285,6
dr. bauerstein,Dr. Bauerstein,44851,44865,6
dr. bauerstein,Dr. Bauerstein,45204,45218,6
dr. bauerstein,Dr. Bauerstein,45499,45513,6
dr. bauerstein,Dr. Bauerstein,45636,45650,6
dr. bauerstein,Dr. Bauerstein,45866,45880,6
dr. bauerstein,Dr. Bauerstein,47002,47016,6
dr. bauerstein,Dr. Bauerstein,47311,47325,6
dr. bauerstein,Dr. Bauerstein,47854,47868,6
dr. bauerstein,Dr. Bauerstein,58256,58270,6
dr. bauerstein,Dr. Bauerstein,58385,58399,6
dr. bauerstein,Dr. Bauerstein,114857,114871,6
dr. bauerstein,Dr. Bauerstein,134710,134724,6
dr. bauerstein,Dr. Bauerstein,148437,148451,6
dr. bauerstein,Dr. Bauerstein,163833,163847,6
dr. bauerstein,Dr. Bauerstein,164176,164190,6
dr. bauerstein,Dr. Bauerstein,174341,174355,6
dr. bauerstein,Dr. Bauerstein,174899,174913,6
dr. bauerstein,Dr. Bauerstein,175210,175224,6
dr. bauerstein,Dr. Bauerstein,183238,183252,6
dr. bauerstein,Dr. Bauerstein,183355,183369,6
dr. bauerstein,DR. BAUERSTEIN,198975,198989,6
dr. bauerstein,Dr. Bauerstein,210621,210635,6
dr. bauerstein,Dr. Bauerstein,210920,210934,6
dr. bauerstein,Dr. Bauerstein,213181,213195,6
dr. bauerstein,Dr. Bauerstein,220987,221001,6
dr. bauerstein,Dr. Bauerstein,222316,222330,6
dr. bauerstein,Dr. Bauerstein,224331,224345,6
dr. bauerstein,Dr. Bauerstein,224955,224969,6
dr. bauerstein,Dr. Bauerstein,225095,225109,6
dr. bauerstein,Dr. Bauerstein,225764,225778,6
dr. bauerstein,Dr. Bauerstein,227207,227221,6
dr. bauerstein,Dr. Bauerstein,236289,236303,6
dr. bauerstein,Dr. Bauerstein,256443,256457,6
dr. bauerstein,Dr. Bauerstein,290530,290544,6
dr. bauerstein,Dr. Bauerstein,291465,291479,6
dr. bauerstein,Dr. Bauerstein,318896,318910,6
mr. inglethorp,Mr. Inglethorp,10739,10753,10
mr. inglethorp,Mr. Inglethorp,34593,34607,10
mr. inglethorp,Mr. Inglethorp,36604,36618,10
mr. inglethorp,Mr. Inglethorp,37716,37730,10
mr. inglethorp,Mr. Inglethorp,39274,39288,10
mr. inglethorp,Mr. Inglethorp,46551,46565,10
mr. inglethorp,Mr. Inglethorp,50447,50461,10
mr. inglethorp,Mr. Inglethorp,70226,70240,10
mr. inglethorp,Mr. Inglethorp,70797,70811,10
mr. inglethorp,Mr. Inglethorp,80257,80271,10
mr. inglethorp,Mr. Inglethorp,82720,82734,10
mr. inglethorp,Mr. Inglethorp,83243,83257,10
mr. inglethorp,Mr. Inglethorp,86053,86067,10
mr. inglethorp,Mr. Inglethorp,88470,88484,10
mr. inglethorp,Mr. Inglethorp,88846,88860,10
mr. inglethorp,Mr. Inglethorp,89331,89345,10
mr. inglethorp,Mr. Inglethorp,98181,98195,10
mr. inglethorp,Mr. Inglethorp,108578,108592,10
mr. inglethorp,Mr. Inglethorp,113861,113875,10
mr. inglethorp,Mr. Inglethorp,118242,118256,10
mr. inglethorp,Mr. Inglethorp,121840,121854,10
mr. inglethorp,Mr. Inglethorp,122259,122273,10
mr. inglethorp,Mr. Inglethorp,128296,128310,10
mr. inglethorp,Mr. Inglethorp,144216,144230,10
mr. inglethorp,Mr. Inglethorp,144833,144847,10
mr. inglethorp,Mr. Inglethorp,145195,145209,10
mr. inglethorp,Mr. Inglethorp,146393,146407,10
mr. inglethorp,Mr. Inglethorp,146563,146577,10
mr. inglethorp,Mr. Inglethorp,147137,147151,10
mr. inglethorp,Mr. Inglethorp,148223,148237,10
mr. inglethorp,Mr. Inglethorp,148942,148956,10
mr. inglethorp,Mr. Inglethorp,152622,152636,10
mr. inglethorp,Mr. Inglethorp,153656,153670,10
mr. inglethorp,Mr. Inglethorp,154808,154822,10
mr. inglethorp,Mr. Inglethorp,155958,155972,10
mr. inglethorp,Mr. Inglethorp,158263,158277,10
mr. inglethorp,Mr. Inglethorp,158306,158320,10
mr. inglethorp,Mr. Inglethorp,158337,158351,10
mr. inglethorp,Mr. Inglethorp,159726,159740,10
mr. inglethorp,Mr. Inglethorp,159959,159973,10
mr. inglethorp,Mr. Inglethorp,160049,160063,10
mr. inglethorp,Mr. Inglethorp,161519,161533,10
mr. inglethorp,Mr. Inglethorp,168378,168392,10
mr. inglethorp,Mr. Inglethorp,168767,168781,10
mr. inglethorp,Mr. Inglethorp,169435,169449,10
mr. inglethorp,Mr. Inglethorp,170367,170381,10
mr. inglethorp,Mr. Inglethorp,170414,170428,10
mr. inglethorp,Mr. Inglethorp,171582,171596,10
mr. inglethorp,Mr. Inglethorp,174814,174828,10
mr. inglethorp,Mr. Inglethorp,176175,176189,10
mr. inglethorp,Mr. Inglethorp,176568,176582,10
mr. inglethorp,Mr. Inglethorp,184002,184016,10
mr. inglethorp,Mr. Inglethorp,191391,191405,10
mr. inglethorp,Mr. Inglethorp,192750,192764,10
mr. inglethorp,Mr. Inglethorp,195102,195116,10
mr. inglethorp,Mr. Inglethorp,195452,195466,10
mr. inglethorp,Mr. Inglethorp,254296,254310,10
mr. inglethorp,Mr. Inglethorp,255846,255860,10
mr. inglethorp,Mr. Inglethorp,256675,256689,10
mr. inglethorp,Mr. Inglethorp,256731,256745,10
mr. inglethorp,Mr. Inglethorp,257278,257292,10
mr. inglethorp,Mr. Inglethorp,260651,260665,10
mr. inglethorp,Mr. Inglethorp,262766,262780,10
mr. inglethorp,Mr. Inglethorp,270329,270343,10
mr. inglethorp,Mr. Inglethorp,270740,270754,10
mr. inglethorp,Mr. Inglethorp,270946,270960,10
mr. inglethorp,Mr. Inglethorp,273121,273135,10
mr. inglethorp,Mr. Inglethorp,273249,273263,10
mr. inglethorp,Mr. Inglethorp,274579,274593,10
mr. inglethorp,Mr. Inglethorp,279627,279641,10
mr. inglethorp,Mr. Inglethorp,290774,290788,10
mr. inglethorp,Mr. Inglethorp,300320,300334,10
mr. inglethorp,Mr. Inglethorp,300735,300749,10
mr. inglethorp,Mr. Inglethorp,301161,301175,10
mr. inglethorp,Mr. Inglethorp,311937,311951,10
mrs. cavendish,Mrs. Cavendish,1443,1457,14
mrs. cavendish,Mrs. Cavendish,3003,3017,14
mrs. cavendish,Mrs. Cavendish,8603,8617,14
mrs. cavendish,Mrs. Cavendish,13470,13484,14
mrs. cavendish,Mrs. Cavendish,17026,17040,14
mrs. cavendish,Mrs. Cavendish,17838,17852,14
mrs. cavendish,Mrs. Cavendish,20450,20464,14
mrs. cavendish,Mrs. Cavendish,23736,23750,14
mrs. cavendish,Mrs. Cavendish,32576,32590,14
mrs. cavendish,Mrs. Cavendish,35649,35663,14
mrs. cavendish,Mrs. Cavendish,35760,35774,14
mrs. cavendish,Mrs. Cavendish,36503,36517,14
mrs. cavendish,Mrs. Cavendish,42478,42492,14
mrs. cavendish,Mrs. Cavendish,71926,71940,14
mrs. cavendish,Mrs. Cavendish,85662,85676,14
mrs. cavendish,Mrs. Cavendish,88188,88202,14
mrs. cavendish,Mrs. Cavendish,90790,90804,14
mrs. cavendish,Mrs. Cavendish,113723,113737,14
mrs. cavendish,Mrs. Cavendish,124025,124039,14
mrs. cavendish,Mrs. Cavendish,124181,124195,14
mrs. cavendish,Mrs. Cavendish,140204,140218,14
mrs. cavendish,Mrs. Cavendish,140609,140623,14
mrs. cavendish,Mrs. Cavendish,141690,141704,14
mrs. cavendish,Mrs. Cavendish,162996,163010,14
mrs. cavendish,Mrs. Cavendish,164566,164580,14
mrs. cavendish,Mrs. Cavendish,165455,165469,14
mrs. cavendish,Mrs. Cavendish,176497,176511,14
