source,idColName,iden,text,startByte,endByte,pdncID
pdnc,qID,Q8-0,the fellow,4199,4209,10
pdnc,qID,Q8-0,her,4229,4232,21
pdnc,qID,Q8-0,you,4238,4241,16
pdnc,qID,Q8-0,she,4312,4315,21
pdnc,qID,Q8-0,she,4340,4343,21
pdnc,qID,Q8-0,Alfred,4348,4354,10
pdnc,qID,Q8-0,The fellow,4369,4379,10
pdnc,qID,Q8-0,she,4423,4426,21
pdnc,qID,Q8-0,you,4481,4484,16
pdnc,qID,Q8-0,she,4491,4494,21
pdnc,qID,Q8-0,her,4498,4501,21
pdnc,qID,Q8-0,she,4520,4523,21
pdnc,qID,Q8-0,him,4534,4537,10
exp,exp_name,mary,Mary,4703,4707,14
exp,exp_name,john cavendish,John Cavendish,4833,4847,12
pdnc,qID,Q11-0,you,4945,4948,16
booknlp,COREF,32,he,4955,4957,12
pdnc,qID,Q11-1,the mater,4985,4994,21
exp,exp_name,mary,Mary,5037,5041,14
exp,exp_name,john,John,5485,5489,12
booknlp,COREF,32,I,5498,5499,12
pdnc,qID,Q12-0,you,5509,5512,16
pdnc,qID,Q12-0,Hastings,5546,5554,16
pdnc,qID,Q13-0,My dear fellow,5559,5573,12
booknlp,COREF,32,I,5592,5593,12
pdnc,qID,Q14-0,you,5631,5634,16
booknlp,COREF,32,I,5663,5664,12
pdnc,qID,Q14-0,My wife,5735,5742,14
pdnc,qID,Q14-0,She,5776,5779,14
pdnc,qID,Q14-0,that fellow Alfred Inglethorp,5922,5951,10
booknlp,COREF,32,He,5954,5956,12
booknlp,COREF,32,his,5998,6001,12
booknlp,COREF,32,I,6010,6011,12
pdnc,qID,Q15-0,Cynthia,6044,6051,15
pdnc,qID,Q15-0,she,6057,6060,15
pdnc,qID,Q16-0,Cynthia,6106,6113,15
booknlp,COREF,32,your,6126,6130,12
pdnc,qID,Q17-0,Cynthia,6144,6151,15
pdnc,qID,Q17-0,"a prot  g  e of my mother's, the daughter of an old schoolfellow of hers",6155,6227,15
pdnc,qID,Q17-0,the girl,6286,6294,15
pdnc,qID,Q17-0,My mother,6329,6338,21
pdnc,qID,Q17-0,Cynthia,6363,6370,15
pdnc,qID,Q17-0,She,6410,6413,15
pdnc,qID,Q18-0,Evie,6665,6669,7
pdnc,qID,Q18-0,our wounded hero,6678,6694,16
pdnc,qID,Q18-0,Mr. Hastings,6696,6708,16
pdnc,qID,Q18-0,Miss Howard,6711,6722,7
exp,exp_name,miss howard,Miss Howard,6726,6737,7
pdnc,qID,Q19-0,you,7189,7192,16
pdnc,qID,Q21-0,you,7328,7331,16
pdnc,qID,Q22-0,You,7349,7352,7
pdnc,qID,Q22-0,Evie,7365,7369,7
exp,exp_name,john,John,7377,7381,12
pdnc,qID,Q24-0,you,7500,7503,7
pdnc,qID,Q25-0,you,7581,7584,7
exp,exp_name,miss howard,Miss Howard,7629,7640,7
pdnc,qID,Q26-1,you,7704,7707,12
pdnc,qID,Q27-0,My wife,7885,7892,14
pdnc,qID,Q27-0,Hastings,7894,7902,16
exp,exp_name,john,John,7910,7914,12
exp,exp_name,mary cavendish,Mary Cavendish,7956,7970,14
exp,exp_name,john,John,8584,8588,12
exp,exp_name,mrs. cavendish,Mrs. Cavendish,8603,8617,14
booknlp,COREF,33,her,8640,8643,14
booknlp,COREF,33,her,8696,8699,14
exp,exp_name,john,John,8926,8930,12
booknlp,COREF,32,he,8962,8964,12
pdnc,qID,Q28-0,you,9123,9126,10
pdnc,qID,Q28-0,Alfred,9163,9169,10
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,9476,9491,21
pdnc,qID,Q29-0,You,9557,9560,10
pdnc,qID,Q29-0,Alfred dear,9580,9591,10
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,9818,9833,21
pdnc,qID,Q30-0,you,9901,9904,16
pdnc,qID,Q30-0,Mr. Hastings,9912,9924,16
pdnc,qID,Q30-0,Alfred,9949,9955,10
pdnc,qID,Q30-0,darling,9957,9964,10
pdnc,qID,Q30-0,Mr. Hastings,9966,9978,16
pdnc,qID,Q30-0,my husband,9981,9991,10
exp,exp_name,alfred,Alfred,10028,10034,10
exp,exp_name,john,John,10106,10110,12
booknlp,COREF,32,his,10124,10127,12
booknlp,COREF,32,He,10192,10194,12
booknlp,COREF,32,he,10283,10285,12
booknlp,COREF,32,His,10362,10365,12
booknlp,COREF,32,He,10402,10404,12
pdnc,qID,Q31-0,Mr. Hastings,10466,10478,16
booknlp,COREF,32,his,10498,10501,12
pdnc,qID,Q31-1,Emily dearest,10509,10522,21
booknlp,COREF,32,I,10524,10525,12
booknlp,COREF,32,him,10586,10589,12
booknlp,COREF,32,he,10594,10596,12
exp,exp_name,mr. inglethorp,Mr. Inglethorp,10739,10753,10
exp,exp_name,miss howard,Miss Howard,10838,10849,7
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,10905,10920,21
booknlp,COREF,32,His,11287,11290,12
booknlp,COREF,32,him,11391,11394,12
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,11479,11494,21
exp,exp_name,evelyn howard,Evelyn Howard,11545,11558,7
pdnc,qID,Q32-0,your,11631,11635,16
pdnc,qID,Q32-0,Mr. Hastings,11656,11668,16
pdnc,qID,Q34-0,you,11717,11720,16
exp,exp_name,mary cavendish,Mary Cavendish,11812,11826,14
pdnc,qID,Q36-0,you,11855,11858,16
pdnc,qID,Q36-0,you,11893,11896,16
pdnc,qID,Q36-0,your,11916,11920,16
pdnc,qID,Q38-1,you,12000,12003,16
pdnc,qID,Q39-0,You,12070,12073,14
pdnc,qID,Q43-0,a man,12333,12338,9
pdnc,qID,Q43-0,a very famous detective,12356,12379,9
pdnc,qID,Q43-0,he,12385,12387,9
pdnc,qID,Q43-0,He,12407,12409,9
pdnc,qID,Q43-0,a marvellous little fellow,12414,12440,9
pdnc,qID,Q43-0,He,12442,12444,9
pdnc,qID,Q43-0,his,12537,12540,9
pdnc,qID,Q43-0,He,12594,12596,9
pdnc,qID,Q43-0,"a funny little man, a great dandy",12601,12634,9
exp,exp_name,miss howard,Miss Howard,12709,12720,7
pdnc,qID,Q47-1,you,13072,13075,7
pdnc,qID,Q47-1,you,13090,13093,7
pdnc,qID,Q47-1,you,13134,13137,7
exp,exp_name,mrs. cavendish,Mrs. Cavendish,13470,13484,14
pdnc,qID,Q52-0,Dr. Bauerstein,13513,13527,6
pdnc,qID,Q53-0,Mary,13721,13725,14
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,13764,13779,21
pdnc,qID,Q53-1,Cynthia,13853,13860,15
pdnc,qID,Q54-0,Cynthia,13931,13938,15
pdnc,qID,Q54-0,you,13940,13943,15
pdnc,qID,Q54-0,Mr. Hastings,13969,13981,16
pdnc,qID,Q54-0,Miss Murdoch,13984,13996,15
exp,exp_name,cynthia murdoch,Cynthia Murdoch,14000,14015,15
booknlp,COREF,48,She,14077,14080,15
booknlp,COREF,48,her,14092,14095,15
booknlp,COREF,48,her,14154,14157,15
booknlp,COREF,48,she,14215,14218,15
booknlp,COREF,48,her,14237,14240,15
booknlp,COREF,48,she,14275,14278,15
booknlp,COREF,48,She,14306,14309,15
booknlp,COREF,48,herself,14316,14323,15
exp,exp_name,john,John,14350,14354,12
booknlp,COREF,48,her,14372,14375,15
booknlp,COREF,48,she,14398,14401,15
pdnc,qID,Q56-0,You,14509,14512,15
pdnc,qID,Q56-0,you,14539,14542,15
pdnc,qID,Q56-0,Miss Murdoch,14544,14556,15
booknlp,COREF,48,She,14560,14563,15
booknlp,COREF,48,my,14578,14580,15
pdnc,qID,Q58-0,you,14604,14607,15
booknlp,COREF,38,I,14636,14637,15
exp,exp_name,cynthia,Cynthia,14670,14677,15
booknlp,COREF,38,I,14784,14785,15
pdnc,qID,Q61-0,you,14815,14818,16
pdnc,qID,Q61-0,Mr. Hastings,14825,14837,16
pdnc,qID,Q61-0,You,14859,14862,16
booknlp,COREF,38,I,14879,14880,15
booknlp,COREF,38,I,14910,14911,15
pdnc,qID,Q62-0,you,14958,14961,15
exp,exp_name,cynthia,Cynthia,14990,14997,15
booknlp,COREF,38,she,15027,15030,15
pdnc,qID,Q64-0,Cynthia,15039,15046,15
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,15056,15071,21
pdnc,qID,Q64-1,you,15077,15080,15
pdnc,qID,Q64-1,you,15087,15090,15
pdnc,qID,Q65-0,Aunt Emily,15137,15147,21
booknlp,COREF,38,She,15151,15154,15
booknlp,COREF,38,her,15192,15195,15
booknlp,COREF,38,her,15220,15223,15
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,15263,15278,21
booknlp,COREF,38,her,15328,15331,15
pdnc,qID,Q66-0,John,15374,15378,12
pdnc,qID,Q66-0,you,15389,15392,16
pdnc,qID,Q66-0,your,15393,15397,16
exp,exp_name,john,John,15797,15801,12
exp,exp_name,john,John,15987,15991,12
booknlp,COREF,32,him,16031,16034,12
exp,exp_name,cynthia murdoch,Cynthia Murdoch,16098,16113,15
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,16123,16138,21
pdnc,qID,Q67-0,Cynthia,16145,16152,15
exp,exp_name,john,John,16592,16596,12
exp,exp_name,lawrence cavendish,Lawrence Cavendish,16616,16634,17
exp,exp_name,mary cavendish,Mary Cavendish,16894,16908,14
exp,exp_name,mrs. cavendish,Mrs. Cavendish,17026,17040,14
booknlp,COREF,33,she,17064,17067,14
exp,exp_name,john,John,17225,17229,12
booknlp,COREF,32,his,17287,17290,12
booknlp,COREF,32,him,17348,17351,12
booknlp,COREF,32,he,17360,17362,12
pdnc,qID,Q68-0,Mary,17400,17404,14
pdnc,qID,Q68-0,Evie,17435,17439,7
pdnc,qID,Q68-0,Alfred Inglethorp,17457,17474,10
pdnc,qID,Q68-0,she,17480,17483,7
pdnc,qID,Q69-0,Evie,17494,17498,7
exp,exp_name,john,John,17507,17511,12
pdnc,qID,Q70-0,you,17536,17539,14
pdnc,qID,Q70-0,she,17544,17547,7
pdnc,qID,Q70-0,the mater,17556,17565,21
pdnc,qID,Q70-0,Evie,17586,17590,7
booknlp,COREF,36,herself,17591,17598,7
exp,exp_name,miss howard,Miss Howard,17602,17613,7
pdnc,qID,Q72-0,My dear Evelyn,17815,17829,7
exp,exp_name,mrs. cavendish,Mrs. Cavendish,17838,17852,14
exp,exp_name,miss howard,Miss Howard,17877,17888,7
pdnc,qID,Q73-0,Emily,17948,17953,21
pdnc,qID,Q73-0,she,17954,17957,21
booknlp,COREF,1107,You,18099,18102,21
exp,exp_name,an old woman,an old woman,18106,18118,3
exp,exp_name,emily,Emily,18120,18125,21
booknlp,COREF,1107,you,18201,18204,21
booknlp,COREF,1107,you,18216,18219,21
booknlp,COREF,1107,yourself,18225,18233,21
booknlp,COREF,1107,you,18256,18259,21
booknlp,COREF,1107,your,18370,18374,21
exp,exp_name,alfred,Alfred,18375,18381,10
pdnc,qID,Q74-0,She,18419,18422,21
booknlp,COREF,1107,you,18480,18483,21
booknlp,COREF,1107,you,18493,18496,21
booknlp,COREF,1107,you,18543,18546,21
booknlp,COREF,1107,your,18550,18554,21
booknlp,COREF,1107,you,18570,18573,21
booknlp,COREF,1107,You,18591,18594,21
booknlp,COREF,1107,you,18608,18611,21
booknlp,COREF,1107,you,18652,18655,21
pdnc,qID,Q75-0,she,18686,18689,21
exp,exp_name,miss howard,Miss Howard,18697,18708,7
exp,exp_name,alfred,Alfred,18760,18766,10
exp,exp_name,alfred,Alfred,18781,18787,10
pdnc,qID,Q76-0,her,18862,18865,21
pdnc,qID,Q77-0,her,18902,18905,21
exp,exp_name,john cavendish,John Cavendish,19017,19031,12
booknlp,COREF,32,his,19041,19044,12
booknlp,COREF,32,His,19102,19105,12
booknlp,COREF,32,him,19120,19123,12
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,19162,19177,21
exp,exp_name,miss howard,Miss Howard,19224,19235,7
pdnc,qID,Q80-0,Mr. Hastings,19284,19296,16
pdnc,qID,Q80-0,you,19298,19301,16
pdnc,qID,Q80-0,you,19325,19328,16
pdnc,qID,Q81-0,her,19432,19435,21
pdnc,qID,Q81-0,Mr. Hastings,19437,19449,16
pdnc,qID,Q81-0,My poor Emily,19451,19464,21
pdnc,qID,Q81-0,her,19614,19617,21
pdnc,qID,Q81-0,her,19634,19637,21
pdnc,qID,Q81-0,her,19702,19705,21
pdnc,qID,Q82-0,Miss Howard,19721,19732,7
pdnc,qID,Q82-1,you,19783,19786,7
pdnc,qID,Q83-0,Young man,19872,19881,16
pdnc,qID,Q83-0,you,19936,19939,16
pdnc,qID,Q83-0,you,19956,19959,16
pdnc,qID,Q83-0,your,19971,19975,16
pdnc,qID,Q83-0,You,19987,19990,16
exp,exp_name,miss howard,Miss Howard,20070,20081,7
exp,exp_name,john,John,20110,20114,12
pdnc,qID,Q84-0,Mr. Hastings,20241,20253,16
pdnc,qID,Q84-0,that devil   her husband,20261,20285,10
exp,exp_name,miss howard,Miss Howard,20317,20328,7
exp,exp_name,mrs. cavendish,Mrs. Cavendish,20450,20464,14
booknlp,COREF,33,herself,20483,20490,14
pdnc,qID,Q86-0,Dr. Bauerstein,20763,20777,6
exp,exp_name,john,John,20785,20789,12
pdnc,qID,Q87-0,Dr. Bauerstein,20812,20826,6
pdnc,qID,Q88-0,He,20831,20833,6
pdnc,qID,Q88-0,He,20909,20911,6
pdnc,qID,Q88-0,a London specialist,20914,20933,6
pdnc,qID,Q88-0,a very clever man,20935,20952,6
pdnc,qID,Q88-0,one of the greatest living experts on poisons,20955,21000,6
pdnc,qID,Q89-0,he,21020,21022,6
exp,exp_name,mary,Mary,21043,21047,14
exp,exp_name,cynthia,Cynthia,21059,21066,15
exp,exp_name,john cavendish,John Cavendish,21088,21102,12
pdnc,qID,Q90-0,Hastings,21157,21165,16
pdnc,qID,Q90-0,She,21205,21208,7
pdnc,qID,Q90-0,Evelyn Howard,21285,21298,7
booknlp,COREF,32,He,21302,21304,12
exp,exp_name,john,John,21635,21639,12
booknlp,COREF,56,Mrs. Raikes,21667,21678,14
pdnc,qID,Q93-0,Miss Howard,21696,21707,7
exp,exp_name,john,John,21732,21736,12
exp,exp_name,john,John,22017,22021,12
booknlp,COREF,32,He,22024,22026,12
pdnc,qID,Q97-0,you,22248,22251,12
pdnc,qID,Q98-0,My dear Hastings,22256,22272,16
pdnc,qID,Q98-0,you,22295,22298,16
booknlp,COREF,32,your,22347,22351,12
pdnc,qID,Q99-0,you,22365,22368,12
pdnc,qID,Q100-0,Lawrence,22373,22381,17
pdnc,qID,Q100-0,He,22383,22385,17
pdnc,qID,Q100-0,he,22413,22415,17
pdnc,qID,Q100-0,we,22474,22476,12
pdnc,qID,Q100-0,My mother,22500,22509,21
pdnc,qID,Q100-0,us,22540,22542,12
pdnc,qID,Q100-0,her,22582,22585,21
exp,exp_name,evelyn howard,Evelyn Howard,22675,22688,7
booknlp,COREF,36,Her,22742,22745,7
exp,exp_name,dr. bauerstein,Dr. Bauerstein,22868,22882,6
exp,exp_name,evelyn howard,Evelyn Howard,23421,23434,7
booknlp,COREF,36,her,23458,23461,7
booknlp,COREF,36,she,23484,23487,7
booknlp,COREF,36,her,23615,23618,7
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,23627,23642,21
exp,exp_name,mrs. cavendish,Mrs. Cavendish,23736,23750,14
exp,exp_name,dr. bauerstein,Dr. Bauerstein,23830,23844,6
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,24223,24238,21
exp,exp_name,john,John,24490,24494,12
booknlp,COREF,32,He,24526,24528,12
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,24575,24590,21
exp,exp_name,mary cavendish,Mary Cavendish,24667,24681,14
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,24732,24747,21
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,24964,24979,21
exp,exp_name,cynthia,Cynthia,25063,25070,15
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,25259,25274,21
exp,exp_name,lawrence,Lawrence,25393,25401,17
exp,exp_name,mary,Mary,25600,25604,14
exp,exp_name,dr. bauerstein,Dr. Bauerstein,25659,25673,6
exp,exp_name,lawrence,Lawrence,25725,25733,17
exp,exp_name,cynthia,Cynthia,25840,25847,15
booknlp,COREF,48,her,25851,25854,15
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,25867,25882,21
exp,exp_name,cynthia,Cynthia,26017,26024,15
exp,exp_name,cynthia,Cynthia,26107,26114,15
booknlp,COREF,48,her,26172,26175,15
booknlp,COREF,48,She,26196,26199,15
booknlp,COREF,48,her,26214,26217,15
booknlp,COREF,48,her,26248,26251,15
exp,exp_name,cynthia,Cynthia,26310,26317,15
exp,exp_name,nibs,Nibs,26341,26345,22
pdnc,qID,Q102-1,you,26433,26436,15
exp,exp_name,cynthia,Cynthia,26505,26512,15
booknlp,COREF,48,I,26683,26684,15
pdnc,qID,Q103-2,you,26705,26708,16
booknlp,COREF,48,you,26753,26756,15
pdnc,qID,Q104-0,you,26806,26809,16
pdnc,qID,Q104-0,you,26880,26883,16
pdnc,qID,Q104-0,Lawrence,26992,27000,17
exp,exp_name,cynthia,Cynthia,27105,27112,15
exp,exp_name,cynthia,Cynthia,27227,27234,15
exp,exp_name,nibs,Nibs,27239,27243,22
exp,exp_name,cynthia,Cynthia,27325,27332,15
exp,exp_name,a young and rather scared looking nurse,A young and rather scared looking nurse,27365,27404,0
exp,exp_name,nibs,Nibs,27451,27455,22
exp,exp_name,cynthia,Cynthia,27479,27486,15
exp,exp_name,cynthia,Cynthia,27559,27566,15
exp,exp_name,judge,judge,27622,27627,25
exp,exp_name,cynthia,Cynthia,27979,27986,15
pdnc,qID,Q111-0,you,27996,27999,15
pdnc,qID,Q111-0,you,28006,28009,15
pdnc,qID,Q111-0,us,28029,28031,0
exp,exp_name,cynthia,Cynthia,28065,28072,15
exp,exp_name,cynthia,Cynthia,28175,28182,15
pdnc,qID,Q114-0,You,28374,28377,16
exp,exp_name,cynthia,Cynthia,28428,28435,15
booknlp,COREF,48,her,28440,28443,15
exp,exp_name,lawrence,Lawrence,28499,28507,17
exp,exp_name,cynthia,Cynthia,28549,28556,15
booknlp,COREF,52,him,28567,28570,17
booknlp,COREF,48,her,28576,28579,15
booknlp,COREF,48,she,28615,28618,15
booknlp,COREF,48,her,28629,28632,15
pdnc,qID,Q115-0,Nibs,28662,28666,22
exp,exp_name,lawrence,Lawrence,28730,28738,17
exp,exp_name,john,John,28794,28798,12
booknlp,COREF,52,he,28800,28802,17
booknlp,COREF,52,He,28856,28858,17
booknlp,COREF,52,his,28879,28882,17
booknlp,COREF,52,he,28954,28956,17
booknlp,COREF,52,him,29027,29030,17
booknlp,COREF,52,him,29073,29076,17
booknlp,COREF,52,his,29104,29107,17
exp,exp_name,cynthia,Cynthia,29118,29125,15
booknlp,COREF,48,she,29159,29162,15
booknlp,COREF,48,her,29166,29169,15
booknlp,COREF,52,him,29201,29204,17
pdnc,qID,Q118-0,_Mon ami_ Hastings,29615,29633,16
pdnc,qID,Q118-1,_mon ami_ Hastings,29660,29678,16
pdnc,qID,Q119-0,Poirot,29683,29689,9
pdnc,qID,Q120-0,Miss Cynthia,29775,29787,15
pdnc,qID,Q120-0,my old friend,29797,29810,9
pdnc,qID,Q120-0,Monsieur Poirot,29812,29827,9
pdnc,qID,Q121-0,Monsieur Poirot,29876,29891,9
exp,exp_name,cynthia,Cynthia,29899,29906,15
booknlp,COREF,62,I,29919,29920,15
pdnc,qID,Q121-1,he,29933,29935,9
pdnc,qID,Q121-1,a friend of yours,29940,29957,9
exp,exp_name,poirot,Poirot,29981,29987,9
pdnc,qID,Q122-1,Mademoiselle Cynthia,30007,30027,15
pdnc,qID,Q122-1,that good Mrs. Inglethorp,30053,30078,21
booknlp,COREF,31,him,30117,30120,9
pdnc,qID,Q122-2,my friend,30140,30149,16
pdnc,qID,Q122-2,she,30151,30154,21
pdnc,qID,Q122-2,her,30297,30300,21
exp,exp_name,poirot,Poirot,30319,30325,9
booknlp,COREF,31,He,30367,30369,9
booknlp,COREF,31,himself,30427,30434,9
booknlp,COREF,31,His,30455,30458,9
booknlp,COREF,31,he,30501,30503,9
booknlp,COREF,31,His,30544,30547,9
booknlp,COREF,31,his,30603,30606,9
booknlp,COREF,31,him,30681,30684,9
booknlp,COREF,31,his,30808,30811,9
booknlp,COREF,31,his,30891,30894,9
booknlp,COREF,31,he,30931,30933,9
booknlp,COREF,31,He,31016,31018,9
booknlp,COREF,31,him,31067,31070,9
booknlp,COREF,31,his,31075,31078,9
booknlp,COREF,31,him,31125,31128,9
booknlp,COREF,31,he,31152,31154,9
booknlp,COREF,31,his,31162,31165,9
exp,exp_name,cynthia,Cynthia,31189,31196,15
pdnc,qID,Q123-0,He,31219,31221,9
pdnc,qID,Q123-0,a dear little man,31224,31241,9
exp,exp_name,cynthia,Cynthia,31249,31256,15
booknlp,COREF,38,I,31259,31260,15
pdnc,qID,Q123-1,you,31271,31274,16
pdnc,qID,Q123-1,him,31280,31283,9
pdnc,qID,Q124-0,You,31288,31291,15
pdnc,qID,Q124-0,a celebrity,31313,31324,9
exp,exp_name,hercule poirot,Hercule Poirot,31438,31452,9
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,31520,31535,21
booknlp,COREF,38,you,31602,31605,15
pdnc,qID,Q126-0,Aunt Emily,31650,31660,21
exp,exp_name,cynthia,Cynthia,31669,31676,15
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,31701,31716,21
exp,exp_name,dorcas,Dorcas,31773,31779,5
booknlp,COREF,38,she,31826,31829,15
booknlp,COREF,64,her,31840,31843,5
pdnc,qID,Q128-0,m'm,31890,31893,21
pdnc,qID,Q129-0,you,31954,31957,21
pdnc,qID,Q129-0,m'm,31965,31968,21
pdnc,qID,Q129-0,you,31970,31973,21
pdnc,qID,Q129-0,You,31995,31998,21
pdnc,qID,Q130-0,you,32033,32036,5
pdnc,qID,Q130-0,Dorcas,32047,32053,5
pdnc,qID,Q130-0,you,32127,32130,5
pdnc,qID,Q130-0,you,32169,32172,5
pdnc,qID,Q131-0,m'm,32182,32185,21
booknlp,COREF,38,She,32235,32238,15
exp,exp_name,cynthia,Cynthia,32272,32279,15
booknlp,COREF,38,her,32293,32296,15
booknlp,COREF,38,I,32319,32320,15
booknlp,COREF,38,she,32340,32343,15
exp,exp_name,lawrence,Lawrence,32352,32360,17
booknlp,COREF,52,He,32363,32365,17
booknlp,COREF,38,her,32393,32396,15
booknlp,COREF,52,he,32417,32419,17
booknlp,COREF,52,his,32430,32433,17
exp,exp_name,cynthia,Cynthia,32521,32528,15
exp,exp_name,mrs. cavendish,Mrs. Cavendish,32576,32590,14
booknlp,COREF,33,she,32650,32653,14
pdnc,qID,Q134-0,Dr. Bauerstein,32714,32728,6
booknlp,COREF,33,I,32786,32787,14
booknlp,COREF,33,she,32800,32803,14
pdnc,qID,Q135-1,Mrs. Inglethorp,32832,32847,21
booknlp,COREF,33,Her,32870,32873,14
booknlp,COREF,33,she,32918,32921,14
booknlp,COREF,33,herself,32938,32945,14
booknlp,COREF,33,she,33057,33060,14
booknlp,COREF,33,her,33073,33076,14
exp,exp_name,mary cavendish,Mary Cavendish,33240,33254,14
pdnc,qID,Q137-0,you,33330,33333,21
exp,exp_name,mrs. inglethorp,Mrs. Inglethorp,33366,33381,21
pdnc,qID,Q138-0,My dear Mary,33393,33405,14
pdnc,qID,Q140-0,you,33479,33482,14
pdnc,qID,Q140-0,you,33498,33501,14
pdnc,qID,Q140-0,you,33531,33534,14
exp,exp_name,mary cavendish,Mary Cavendish,33560,33574,14
pdnc,qID,Q141-0,you,33642,33645,21
pdnc,qID,Q141-0,him,33659,33662,10
exp,exp_name,cynthia,Cynthia,33666,33673,15
pdnc,qID,Q142-0,Dorcas,33788,33794,5
pdnc,qID,Q144-0,Aunt Emily,33830,33840,21
pdnc,qID,Q144-0,him,33846,33849,10
pdnc,qID,Q144-0,she,33862,33865,21
pdnc,qID,Q144-0,him,33874,33877,10
pdnc,qID,Q145-0,Dorcas,33898,33904,5
pdnc,qID,Q146-0,She,33936,33939,5
booknlp,COREF,56,Mrs. Raikes,34056,34067,14
exp,exp_name,evelyn howard,Evelyn Howard,34086,34099,7
exp,exp_name,cynthia,Cynthia,34156,34163,15
pdnc,qID,Q148-0,Aunt Emily,34224,34234,21
pdnc,qID,Q148-0,him,34245,34248,10
pdnc,qID,Q148-0,him,34279,34282,10
exp,exp_name,john,John,34321,34325,12
booknlp,COREF,32,he,34331,34333,12
