COREF,start_token,end_token,prop,cat,text,start_byte,end_byte,pdncID
33,1903,1903,PRON,PER,her,8696,8699,14
32,1947,1947,PROP,PER,John,8926,8930,12
32,1955,1955,PRON,PER,he,8962,8964,12
37,1994,1994,PROP,PER,Alfred,9163,9169,10
37,2084,2084,PRON,PER,You,9557,9560,10
37,2089,2089,PROP,PER,Alfred,9580,9586,10
37,2159,2159,PRON,PER,you,9901,9904,10
37,2170,2170,PROP,PER,Alfred,9949,9955,10
37,2187,2187,PROP,PER,Alfred,10028,10034,10
32,2204,2204,PROP,PER,John,10106,10110,12
32,2207,2207,PRON,PER,his,10124,10127,12
32,2223,2223,PRON,PER,He,10192,10194,12
32,2244,2244,PRON,PER,he,10283,10285,12
32,2262,2262,PRON,PER,His,10362,10365,12
32,2270,2270,PRON,PER,He,10402,10404,12
32,2294,2294,PRON,PER,his,10498,10501,12
32,2301,2301,PRON,PER,I,10524,10525,12
32,2315,2315,PRON,PER,him,10586,10589,12
32,2318,2318,PRON,PER,he,10594,10596,12
37,2341,2342,PROP,PER,Mr. Inglethorp,10739,10753,10
32,2445,2445,PRON,PER,His,11287,11290,12
32,2465,2465,PRON,PER,him,11391,11394,12
36,2491,2492,PROP,PER,Evelyn Howard,11545,11558,7
33,2950,2951,PROP,PER,Mrs. Cavendish,13470,13484,14
46,2959,2960,PROP,PER,Dr. Bauerstein,13513,13527,6
38,3026,3026,PROP,PER,Cynthia,13853,13860,15
38,3044,3044,PROP,PER,Cynthia,13931,13938,15
38,3046,3046,PRON,PER,you,13940,13943,15
48,3061,3062,PROP,PER,Cynthia Murdoch,14000,14015,15
48,3077,3077,PRON,PER,She,14077,14080,15
48,3080,3080,PRON,PER,her,14092,14095,15
48,3093,3093,PRON,PER,her,14154,14157,15
48,3105,3105,PRON,PER,she,14215,14218,15
48,3110,3110,PRON,PER,her,14237,14240,15
48,3118,3118,PRON,PER,she,14275,14278,15
48,3125,3125,PRON,PER,She,14306,14309,15
48,3127,3127,PRON,PER,herself,14316,14323,15
32,3133,3133,PROP,PER,John,14350,14354,12
48,3139,3139,PRON,PER,her,14372,14375,15
48,3144,3144,PRON,PER,she,14398,14401,15
48,3174,3174,PRON,PER,You,14509,14512,15
48,3181,3181,PRON,PER,you,14539,14542,15
48,3187,3187,PRON,PER,She,14560,14563,15
48,3192,3192,PRON,PER,my,14578,14580,15
48,3200,3200,PRON,PER,you,14604,14607,15
38,3211,3211,PRON,PER,I,14636,14637,15
38,3220,3220,PROP,PER,Cynthia,14670,14677,15
38,3249,3249,PRON,PER,I,14784,14785,15
38,3279,3279,PRON,PER,I,14879,14880,15
38,3288,3288,PRON,PER,I,14910,14911,15
38,3300,3300,PRON,PER,you,14958,14961,15
38,3309,3309,PROP,PER,Cynthia,14990,14997,15
38,3319,3319,PRON,PER,she,15027,15030,15
38,3323,3323,PROP,PER,Cynthia,15039,15046,15
38,3332,3332,PRON,PER,you,15077,15080,15
38,3334,3334,PRON,PER,you,15087,15090,15
50,3347,3348,PROP,PER,Aunt Emily,15137,15147,21
38,3351,3351,PRON,PER,She,15151,15154,15
38,3359,3359,PRON,PER,her,15192,15195,15
38,3364,3364,PRON,PER,her,15220,15223,15
38,3388,3388,PRON,PER,her,15328,15331,15
32,3400,3400,PROP,PER,John,15374,15378,12
32,3492,3492,PROP,PER,John,15797,15801,12
32,3534,3534,PROP,PER,John,15987,15991,12
32,3545,3545,PRON,PER,him,16031,16034,12
48,3558,3559,PROP,PER,Cynthia Murdoch,16098,16113,15
48,3567,3567,PROP,PER,Cynthia,16145,16152,15
32,3663,3663,PROP,PER,John,16592,16596,12
52,3668,3669,PROP,PER,Lawrence Cavendish,16616,16634,17
33,3747,3748,PROP,PER,Mrs. Cavendish,17026,17040,14
33,3755,3755,PRON,PER,she,17064,17067,14
32,3789,3789,PROP,PER,John,17225,17229,12
32,3804,3804,PRON,PER,his,17287,17290,12
32,3814,3814,PRON,PER,him,17348,17351,12
32,3818,3818,PRON,PER,he,17360,17362,12
36,3839,3839,PROP,PER,Evie,17435,17439,7
37,3845,3846,PROP,PER,Alfred Inglethorp,17457,17474,10
36,3849,3849,PRON,PER,she,17480,17483,7
1104,3855,3855,PROP,PER,Evie,17494,17498,7
32,3860,3860,PROP,PER,John,17507,17511,12
36,3869,3869,PRON,PER,she,17544,17547,7
36,3880,3880,PROP,PER,Evie,17586,17590,7
36,3881,3881,PRON,PER,herself,17591,17598,7
33,3935,3935,PRON,PER,My,17815,17817,14
36,3937,3937,PROP,PER,Evelyn,17823,17829,7
33,3941,3942,PROP,PER,Mrs. Cavendish,17838,17852,14
1107,3967,3967,PROP,PER,Emily,17948,17953,21
1107,3968,3968,PRON,PER,she,17954,17957,21
1107,4005,4005,PRON,PER,You,18099,18102,21
1109,4007,4009,NOM,PER,an old woman,18106,18118,3
50,4011,4011,PROP,PER,Emily,18120,18125,21
1107,4030,4030,PRON,PER,you,18201,18204,21
1107,4035,4035,PRON,PER,you,18216,18219,21
1107,4037,4037,PRON,PER,yourself,18225,18233,21
1107,4043,4043,PRON,PER,you,18256,18259,21
1107,4072,4072,PRON,PER,your,18370,18374,21
1107,4083,4083,PRON,PER,She,18419,18422,21
1107,4099,4099,PRON,PER,you,18480,18483,21
1107,4102,4102,PRON,PER,you,18493,18496,21
1107,4114,4114,PRON,PER,you,18543,18546,21
1107,4116,4116,PRON,PER,your,18550,18554,21
1107,4121,4121,PRON,PER,you,18570,18573,21
1107,4129,4129,PRON,PER,You,18591,18594,21
1107,4133,4133,PRON,PER,you,18608,18611,21
1107,4144,4144,PRON,PER,you,18652,18655,21
1107,4157,4157,PRON,PER,she,18686,18689,21
1107,4187,4187,PRON,PER,her,18862,18865,21
1107,4196,4196,PRON,PER,her,18902,18905,21
32,4229,4230,PROP,PER,John Cavendish,19017,19031,12
32,4233,4233,PRON,PER,his,19041,19044,12
32,4247,4247,PRON,PER,His,19102,19105,12
32,4250,4250,PRON,PER,him,19120,19123,12
50,4328,4328,PROP,PER,Emily,19459,19464,21
32,4493,4493,PROP,PER,John,20110,20114,12
33,4568,4569,PROP,PER,Mrs. Cavendish,20450,20464,14
33,4572,4572,PRON,PER,herself,20483,20490,14
46,4635,4636,PROP,PER,Dr. Bauerstein,20763,20777,6
32,4640,4640,PROP,PER,John,20785,20789,12
46,4647,4648,PROP,PER,Dr. Bauerstein,20812,20826,6
46,4652,4652,PRON,PER,He,20831,20833,6
46,4669,4669,PRON,PER,He,20909,20911,6
46,4694,4694,PRON,PER,he,21020,21022,6
48,4706,4706,PROP,PER,Cynthia,21059,21066,15
32,4711,4712,PROP,PER,John Cavendish,21088,21102,12
36,4751,4752,PROP,PER,Evelyn Howard,21285,21298,7
32,4755,4755,PRON,PER,He,21302,21304,12
32,4823,4823,PROP,PER,John,21635,21639,12
56,4831,4832,PROP,PER,Mrs. Raikes,21667,21678,14
32,4847,4847,PROP,PER,John,21732,21736,12
32,4909,4909,PROP,PER,John,22017,22021,12
32,4911,4911,PRON,PER,He,22024,22026,12
32,4969,4969,PRON,PER,you,22248,22251,12
32,4998,4998,PRON,PER,your,22347,22351,12
32,5001,5001,PRON,PER,you,22365,22368,12
1137,5005,5005,PROP,PER,Lawrence,22373,22381,17
1137,5007,5007,PRON,PER,He,22383,22385,17
1137,5013,5013,PRON,PER,he,22413,22415,17
36,5075,5076,PROP,PER,Evelyn Howard,22675,22688,7
36,5086,5086,PRON,PER,Her,22742,22745,7
46,5109,5110,PROP,PER,Dr. Bauerstein,22868,22882,6
36,5219,5220,PROP,PER,Evelyn Howard,23421,23434,7
36,5226,5226,PRON,PER,her,23458,23461,7
36,5231,5231,PRON,PER,she,23484,23487,7
36,5257,5257,PRON,PER,her,23615,23618,7
33,5281,5282,PROP,PER,Mrs. Cavendish,23736,23750,14
46,5298,5299,PROP,PER,Dr. Bauerstein,23830,23844,6
32,5439,5439,PROP,PER,John,24490,24494,12
32,5446,5446,PRON,PER,He,24526,24528,12
48,5550,5550,PROP,PER,Cynthia,25063,25070,15
52,5617,5617,PROP,PER,Lawrence,25393,25401,17
46,5668,5669,PROP,PER,Dr. Bauerstein,25659,25673,6
52,5682,5682,PROP,PER,Lawrence,25725,25733,17
48,5706,5706,PROP,PER,Cynthia,25840,25847,15
48,5708,5708,PRON,PER,her,25851,25854,15
48,5741,5741,PROP,PER,Cynthia,26017,26024,15
48,5759,5759,PROP,PER,Cynthia,26107,26114,15
48,5772,5772,PRON,PER,her,26172,26175,15
48,5777,5777,PRON,PER,She,26196,26199,15
48,5782,5782,PRON,PER,her,26214,26217,15
48,5789,5789,PRON,PER,her,26248,26251,15
48,5801,5801,PROP,PER,Cynthia,26310,26317,15
59,5806,5806,PROP,PER,Nibs,26341,26345,22
48,5831,5831,PRON,PER,you,26433,26436,15
48,5848,5848,PROP,PER,Cynthia,26505,26512,15
48,5888,5888,PRON,PER,I,26683,26684,15
48,5893,5893,PRON,PER,you,26705,26708,15
48,5904,5904,PRON,PER,you,26753,26756,15
48,5918,5918,PRON,PER,you,26806,26809,15
48,5933,5933,PRON,PER,you,26880,26883,15
52,5962,5962,PROP,PER,Lawrence,26992,27000,17
48,5986,5986,PROP,PER,Cynthia,27105,27112,15
48,6013,6013,PROP,PER,Cynthia,27227,27234,15
59,6015,6015,PROP,PER,Nibs,27239,27243,22
48,6032,6032,PROP,PER,Cynthia,27325,27332,15
59,6055,6055,PROP,PER,Nibs,27451,27455,22
48,6061,6061,PROP,PER,Cynthia,27479,27486,15
48,6079,6079,PROP,PER,Cynthia,27559,27566,15
48,6171,6171,PROP,PER,Cynthia,27979,27986,15
48,6195,6195,PROP,PER,Cynthia,28065,28072,15
48,6221,6221,PROP,PER,Cynthia,28175,28182,15
48,6264,6264,PRON,PER,You,28374,28377,15
48,6276,6276,PROP,PER,Cynthia,28428,28435,15
48,6278,6278,PRON,PER,her,28440,28443,15
52,6290,6290,PROP,PER,Lawrence,28499,28507,17
48,6299,6299,PROP,PER,Cynthia,28549,28556,15
52,6302,6302,PRON,PER,him,28567,28570,17
48,6304,6304,PRON,PER,her,28576,28579,15
48,6313,6313,PRON,PER,she,28615,28618,15
48,6316,6316,PRON,PER,her,28629,28632,15
59,6325,6325,PROP,PER,Nibs,28662,28666,22
52,6348,6348,PROP,PER,Lawrence,28730,28738,17
32,6359,6359,PROP,PER,John,28794,28798,12
52,6361,6361,PRON,PER,he,28800,28802,17
52,6372,6372,PRON,PER,He,28856,28858,17
52,6377,6377,PRON,PER,his,28879,28882,17
52,6391,6391,PRON,PER,he,28954,28956,17
52,6408,6408,PRON,PER,him,29027,29030,17
52,6418,6418,PRON,PER,him,29073,29076,17
52,6425,6425,PRON,PER,his,29104,29107,17
48,6428,6428,PROP,PER,Cynthia,29118,29125,15
48,6435,6435,PRON,PER,she,29159,29162,15
48,6437,6437,PRON,PER,her,29166,29169,15
52,6445,6445,PRON,PER,him,29201,29204,17
61,6534,6537,PROP,PER,Mon ami _ Hastings,29616,29633,16
61,6551,6551,PROP,PER,Hastings,29670,29678,16
31,6555,6555,PROP,PER,Poirot,29683,29689,9
62,6579,6580,PROP,PER,Miss Cynthia,29775,29787,15
31,6588,6589,PROP,PER,Monsieur Poirot,29812,29827,9
31,6605,6606,PROP,PER,Monsieur Poirot,29876,29891,9
62,6610,6610,PROP,PER,Cynthia,29899,29906,15
62,6615,6615,PRON,PER,I,29919,29920,15
31,6619,6619,PRON,PER,he,29933,29935,9
31,6634,6634,PROP,PER,Poirot,29981,29987,9
38,6640,6641,PROP,PER,Mademoiselle Cynthia,30007,30027,15
31,6665,6665,PRON,PER,him,30117,30120,9
31,6705,6705,PROP,PER,Poirot,30319,30325,9
31,6713,6713,PRON,PER,He,30367,30369,9
31,6726,6726,PRON,PER,himself,30427,30434,9
31,6731,6731,PRON,PER,His,30455,30458,9
31,6742,6742,PRON,PER,he,30501,30503,9
31,6752,6752,PRON,PER,His,30544,30547,9
31,6763,6763,PRON,PER,his,30603,30606,9
31,6778,6778,PRON,PER,him,30681,30684,9
31,6807,6807,PRON,PER,his,30808,30811,9
31,6824,6824,PRON,PER,his,30891,30894,9
31,6833,6833,PRON,PER,he,30931,30933,9
31,6849,6849,PRON,PER,He,31016,31018,9
31,6859,6859,PRON,PER,him,31067,31070,9
31,6861,6861,PRON,PER,his,31075,31078,9
31,6872,6872,PRON,PER,him,31125,31128,9
31,6879,6879,PRON,PER,he,31152,31154,9
31,6881,6881,PRON,PER,his,31162,31165,9
38,6887,6887,PROP,PER,Cynthia,31189,31196,15
31,6895,6895,PRON,PER,He,31219,31221,9
38,6904,6904,PROP,PER,Cynthia,31249,31256,15
38,6907,6907,PRON,PER,I,31259,31260,15
31,6913,6913,PRON,PER,him,31280,31283,9
63,6949,6950,PROP,PER,Hercule Poirot,31438,31452,9
38,6986,6986,PRON,PER,you,31602,31605,15
50,6999,7000,PROP,PER,Aunt Emily,31650,31660,21
38,7004,7004,PROP,PER,Cynthia,31669,31676,15
64,7027,7027,PROP,PER,Dorcas,31773,31779,5
38,7039,7039,PRON,PER,she,31826,31829,15
64,7042,7042,PRON,PER,her,31840,31843,5
38,7069,7069,PRON,PER,you,31954,31957,15
38,7074,7074,PRON,PER,you,31970,31973,15
38,7081,7081,PRON,PER,You,31995,31998,15
64,7094,7094,PROP,PER,Dorcas,32047,32053,5
38,7113,7113,PRON,PER,you,32127,32130,15
38,7123,7123,PRON,PER,you,32169,32172,15
38,7144,7144,PRON,PER,She,32235,32238,15
38,7152,7152,PROP,PER,Cynthia,32272,32279,15
38,7155,7155,PRON,PER,her,32293,32296,15
38,7161,7161,PRON,PER,I,32319,32320,15
38,7168,7168,PRON,PER,she,32340,32343,15
52,7171,7171,PROP,PER,Lawrence,32352,32360,17
52,7173,7173,PRON,PER,He,32363,32365,17
38,7180,7180,PRON,PER,her,32393,32396,15
52,7186,7186,PRON,PER,he,32417,32419,17
52,7189,7189,PRON,PER,his,32430,32433,17
38,7209,7209,PROP,PER,Cynthia,32521,32528,15
33,7220,7221,PROP,PER,Mrs. Cavendish,32576,32590,14
33,7236,7236,PRON,PER,she,32650,32653,14
46,7252,7253,PROP,PER,Dr. Bauerstein,32714,32728,6
33,7269,7269,PRON,PER,I,32786,32787,14
33,7275,7275,PRON,PER,she,32800,32803,14
33,7292,7292,PRON,PER,Her,32870,32873,14
33,7301,7301,PRON,PER,she,32918,32921,14
33,7305,7305,PRON,PER,herself,32938,32945,14
33,7329,7329,PRON,PER,she,33057,33060,14
33,7332,7332,PRON,PER,her,33073,33076,14
38,7468,7468,PROP,PER,Cynthia,33666,33673,15
64,7499,7499,PROP,PER,Dorcas,33788,33794,5
50,7512,7513,PROP,PER,Aunt Emily,33830,33840,21
50,7522,7522,PRON,PER,she,33862,33865,21
64,7533,7533,PROP,PER,Dorcas,33898,33904,5
64,7544,7544,PRON,PER,She,33936,33939,5
56,7577,7578,PROP,PER,Mrs. Raikes,34056,34067,14
36,7584,7585,PROP,PER,Evelyn Howard,34086,34099,7
38,7598,7598,PROP,PER,Cynthia,34156,34163,15
50,7609,7610,PROP,PER,Aunt Emily,34224,34234,21
32,7613,7613,PRON,PER,him,34245,34248,12
32,7621,7621,PRON,PER,him,34279,34282,12
32,7632,7632,PROP,PER,John,34321,34325,12
32,7635,7635,PRON,PER,he,34331,34333,12
37,7689,7690,PROP,PER,Mr. Inglethorp,34593,34607,10
37,7704,7704,PRON,PER,His,34660,34663,10
37,7753,7753,PRON,PER,he,34912,34914,10
37,7755,7755,PRON,PER,his,34926,34929,10
38,7815,7815,PROP,PER,Cynthia,35208,35215,15
38,7864,7864,PRON,PER,you,35419,35422,15
38,7871,7871,PROP,PER,Cynthia,35456,35463,15
50,7897,7897,PROP,PER,Emily,35547,35552,21
52,7915,7915,PROP,PER,Lawrence,35622,35630,17
33,7920,7921,PROP,PER,Mrs. Cavendish,35649,35663,14
33,7946,7947,PROP,PER,Mrs. Cavendish,35760,35774,14
33,7949,7949,PRON,PER,herself,35782,35789,14
46,8008,8009,PROP,PER,Dr. Bauerstein,36047,36061,6
38,8013,8013,PROP,PER,Cynthia,36074,36081,15
37,8052,8053,PROP,PER,Alfred Inglethorp,36253,36270,10
37,8067,8067,PRON,PER,he,36339,36341,10
37,8082,8082,PRON,PER,he,36392,36394,10
33,8105,8106,PROP,PER,Mrs. Cavendish,36503,36517,14
37,8131,8132,PROP,PER,Mr. Inglethorp,36604,36618,10
46,8139,8139,PROP,PER,Bauerstein,36638,36648,6
46,8141,8141,PRON,PER,you,36650,36653,6
32,8149,8149,PROP,PER,John,36677,36681,12
46,8166,8166,PRON,PER,you,36747,36750,6
46,8175,8175,PRON,PER,you,36777,36780,6
32,8181,8181,PRON,PER,He,36791,36793,12
32,8187,8187,PRON,PER,he,36822,36824,12
32,8190,8190,PRON,PER,he,36839,36841,12
32,8206,8206,PRON,PER,his,36918,36921,12
32,8213,8213,PRON,PER,his,36952,36955,12
32,8229,8229,PRON,PER,me,37038,37040,12
32,8233,8233,PRON,PER,he,37047,37049,12
32,8238,8238,PRON,PER,I,37062,37063,12
32,8241,8241,PRON,PER,my,37073,37075,12
38,8256,8256,PROP,PER,Cynthia,37155,37162,15
38,8277,8277,PRON,PER,you,37239,37242,15
38,8302,8302,PROP,PER,Cynthia,37326,37333,15
32,8305,8305,PROP,PER,John,37339,37343,12
46,8346,8347,PROP,PER,Dr. Bauerstein,37553,37567,6
37,8375,8375,PRON,PER,I,37670,37671,10
37,8387,8388,PROP,PER,Mr. Inglethorp,37716,37730,10
37,8391,8391,PRON,PER,I,37733,37734,10
37,8402,8402,PRON,PER,He,37783,37785,10
32,8405,8405,PROP,PER,John,37796,37800,12
37,8414,8414,PRON,PER,I,37823,37824,10
52,8496,8497,PROP,PER,Lawrence Cavendish,38214,38232,17
52,8499,8499,PRON,PER,He,38234,38236,17
52,8504,8504,PRON,PER,his,38253,38256,17
52,8511,8511,PRON,PER,his,38284,38287,17
52,8598,8598,PROP,PER,Lawrence,38648,38656,17
32,8613,8614,PROP,PER,John Cavendish,38724,38738,12
52,8637,8637,PROP,PER,Lawrence,38840,38848,17
52,8640,8640,PRON,PER,his,38859,38862,17
52,8660,8660,PRON,PER,his,38934,38937,17
32,8668,8668,PROP,PER,John,38983,38987,12
37,8725,8726,PROP,PER,Mr. Inglethorp,39274,39288,10
64,8734,8734,PROP,PER,Dorcas,39309,39315,5
37,8748,8749,PROP,PER,Alfred Inglethorp,39368,39385,10
37,8755,8755,PRON,PER,he,39409,39411,10
37,8762,8762,PRON,PER,his,39439,39442,10
32,8765,8765,PROP,PER,John,39453,39457,12
32,8770,8770,PRON,PER,his,39477,39480,12
52,8779,8779,PROP,PER,Lawrence,39510,39518,17
64,8850,8850,PROP,PER,Dorcas,39812,39818,5
64,8853,8853,PRON,PER,her,39829,39832,5
66,8904,8905,PROP,PER,Dr. Wilkins,40016,40027,26
62,8933,8934,PROP,PER,Miss Cynthia,40124,40136,15
62,8973,8973,PROP,PER,Cynthia,40275,40282,15
52,9094,9094,PROP,PER,Lawrence,40814,40822,17
52,9097,9097,PRON,PER,his,40837,40840,17
32,9147,9147,PROP,PER,John,41078,41082,12
67,9160,9160,PROP,PER,Annie,41135,41140,4
32,9167,9167,PRON,PER,he,41165,41167,12
67,9169,9169,PRON,PER,her,41173,41176,4
32,9180,9180,PRON,PER,he,41224,41226,12
32,9184,9184,PRON,PER,his,41242,41245,12
52,9200,9200,PROP,PER,Lawrence,41320,41328,17
32,9244,9244,PRON,PER,He,41516,41518,12
32,9252,9252,PRON,PER,he,41550,41552,12
32,9255,9255,PRON,PER,his,41561,41564,12
32,9265,9265,PRON,PER,his,41614,41617,12
32,9295,9295,PRON,PER,he,41754,41756,12
32,9301,9301,PRON,PER,him,41788,41791,12
32,9311,9311,PRON,PER,his,41844,41847,12
62,9403,9403,PROP,PER,Cynthia,42287,42294,15
68,9433,9434,PROP,PER,Poor Cynthia,42438,42450,15
33,9441,9442,PROP,PER,Mrs. Cavendish,42478,42492,14
32,9582,9582,PROP,PER,John,43176,43180,12
46,9607,9608,PROP,PER,Dr. Bauerstein,43304,43318,6
46,9610,9610,PRON,PER,his,43326,43329,6
46,9620,9620,PRON,PER,he,43381,43383,6
66,9785,9786,PROP,PER,Dr. Wilkins,44166,44177,26
46,9809,9810,PROP,PER,Dr. Bauerstein,44271,44285,6
66,9848,9849,PROP,PER,Dr. Wilkins,44448,44459,26
66,9878,9879,PROP,PER,Dr. Wilkins,44569,44580,26
66,9895,9895,PRON,PER,my,44648,44650,26
66,9898,9898,PRON,PER,I,44659,44660,26
66,9914,9914,PRON,PER,I,44722,44723,26
46,9944,9945,PROP,PER,Dr. Bauerstein,44851,44865,6
46,9957,9957,PRON,PER,He,44918,44920,6
46,9960,9960,PRON,PER,his,44932,44935,6
46,9966,9966,PRON,PER,he,44957,44959,6
66,9978,9979,PROP,PER,Dr. Wilkins,45014,45025,26
46,9981,9981,PRON,PER,I,45027,45028,6
66,9984,9984,PRON,PER,you,45038,45041,26
66,10007,10008,PROP,PER,Dr. Wilkins,45134,45145,26
46,10012,10012,PRON,PER,I,45156,45157,6
66,10018,10018,PRON,PER,you,45182,45185,26
46,10024,10025,PROP,PER,Dr. Bauerstein,45204,45218,6
46,10027,10027,PRON,PER,He,45220,45222,6
32,10030,10030,PROP,PER,John,45233,45237,12
32,10033,10033,PRON,PER,You,45240,45243,12
46,10091,10092,PROP,PER,Dr. Bauerstein,45499,45513,6
46,10122,10123,PROP,PER,Dr. Bauerstein,45636,45650,6
46,10181,10182,PROP,PER,Dr. Bauerstein,45866,45880,6
32,10306,10306,PROP,PER,John,46381,46385,12
52,10308,10308,PROP,PER,Lawrence,46390,46398,17
37,10347,10348,PROP,PER,Mr. Inglethorp,46551,46565,10
32,10351,10351,PROP,PER,John,46569,46573,12
32,10353,10353,PRON,PER,his,46580,46583,12
37,10357,10357,PRON,PER,He,46592,46594,10
37,10372,10374,PROP,PER,_ Alfred Inglethorp,46641,46660,10
37,10376,10376,PRON,PER,His,46662,46665,10
66,10420,10421,PROP,PER,Dr. Wilkins,46879,46890,26
46,10442,10443,PROP,PER,Dr. Bauerstein,47002,47016,6
46,10449,10449,PRON,PER,his,47045,47048,6
66,10455,10456,PROP,PER,Dr. Wilkins,47079,47090,26
66,10464,10464,PRON,PER,He,47122,47124,26
66,10466,10466,PRON,PER,himself,47135,47142,26
32,10468,10468,PROP,PER,John,47146,47150,12
32,10471,10472,PROP,PER,Mr. Cavendish,47154,47167,12
66,10474,10474,PRON,PER,I,47169,47170,26
32,10477,10477,PRON,PER,your,47183,47187,12
32,10493,10493,PROP,PER,John,47243,47247,12
32,10501,10501,PRON,PER,his,47281,47284,12
46,10509,10510,PROP,PER,Dr. Bauerstein,47311,47325,6
46,10513,10513,PRON,PER,You,47329,47332,6
66,10522,10523,PROP,PER,Dr. Wilkins,47369,47380,26
66,10525,10525,PRON,PER,myself,47385,47391,26
32,10536,10536,PROP,PER,John,47450,47454,12
32,10538,10538,PRON,PER,his,47460,47463,12
66,10546,10546,PRON,PER,I,47486,47487,26
32,10557,10557,PRON,PER,you,47531,47534,12
66,10561,10562,PROP,PER,Dr. Wilkins,47542,47553,26
66,10585,10585,PRON,PER,he,47644,47646,26
66,10596,10596,PRON,PER,I,47698,47699,26
66,10611,10611,PRON,PER,I,47782,47783,26
32,10614,10614,PRON,PER,you,47793,47796,12
32,10618,10618,PRON,PER,yourselves,47812,47822,12
46,10628,10629,PROP,PER,Dr. Bauerstein,47854,47868,6
46,10634,10634,PRON,PER,his,47888,47891,6
