DaisyMiller,Q338-1
HowardsEnd,Q1275-0
TheSunAlsoRises,Q2322-0
TheManWhoWasThursday,Q386-1
TheSportOfTheGods,Q378-0
HandfulOfDust,Q566-0
Persuasion,Q315-0
ARoomWithAView,Q814-0
Emma,Q1497-0
TheSunAlsoRises,Q339-0
HandfulOfDust,Q1161-0
TheSportOfTheGods,Q595-0
PrideAndPrejudice,Q248-0
TheMysteriousAffairAtStyles,Q350-0
HandfulOfDust,Q37-0
NightAndDay,Q516-0
TheSunAlsoRises,Q1566-0
TheSportOfTheGods,Q98-1
Emma,Q274-0
SenseAndSensibility,Q751-0
HowardsEnd,Q328-0
HandfulOfDust,Q2004-1
NightAndDay,Q697-0
SenseAndSensibility,Q985-0
HowardsEnd,Q1611-1
AgeOfInnocence,Q175-0
TheGambler,Q603-0
TheSunAlsoRises,Q1101-0
NorthangerAbbey,Q567-0
HowardsEnd,Q137-0
PrideAndPrejudice,Q552-1
NightAndDay,Q297-1
TheSunAlsoRises,Q417-0
HowardsEnd,Q783-0
TheSportOfTheGods,Q514-1
NightAndDay,Q272-0
TheSunAlsoRises,Q1696-0
AnneOfGreenGables,Q211-2
NightAndDay,Q1709-1
Emma,Q217-0
HandfulOfDust,Q2069-0
AnneOfGreenGables,Q337-1
PrideAndPrejudice,Q1090-0
ARoomWithAView,Q382-1
TheGambler,Q510-1
NorthangerAbbey,Q565-1
NightAndDay,Q2010-0
DaisyMiller,Q371-0
TheAwakening,Q31-0
AnneOfGreenGables,Q102-0
Emma,Q270-0
PrideAndPrejudice,Q727-0
TheSunAlsoRises,Q1378-0
NightAndDay,Q778-0
NorthangerAbbey,Q97-0
NightAndDay,Q1830-0
HowardsEnd,Q175-0
NightAndDay,Q557-0
HowardsEnd,Q1818-0
Emma,Q507-0
TheSunAlsoRises,Q2351-0
ARoomWithAView,Q1252-0
TheSunAlsoRises,Q180-0
ARoomWithAView,Q1548-0
TheSportOfTheGods,Q222-0
SignOfFour,Q483-1
HowardsEnd,Q1250-0
SignOfFour,Q114-3
NorthangerAbbey,Q760-1
Emma,Q392-0
TheSportOfTheGods,Q415-0
SenseAndSensibility,Q332-0
Emma,Q645-0
SenseAndSensibility,Q607-0
TheSunAlsoRises,Q2478-0
HandfulOfDust,Q732-0
ThePictureOfDorianGray,Q277-0
HowardsEnd,Q2559-0
HandfulOfDust,Q669-0
TheSunAlsoRises,Q349-0
TheSunAlsoRises,Q2072-0
ThePictureOfDorianGray,Q219-1
AgeOfInnocence,Q919-0
ARoomWithAView,Q9-0
AnneOfGreenGables,Q584-1
HowardsEnd,Q1256-0
TheMysteriousAffairAtStyles,Q11-1
Emma,Q1262-1
NightAndDay,Q1477-0
SignOfFour,Q427-0
TheMysteriousAffairAtStyles,Q47-0
HowardsEnd,Q2166-1
Emma,Q961-1
AliceInWonderland,Q13-0
DaisyMiller,Q96-0
TheGambler,Q474-0
TheSunAlsoRises,Q1154-0
HandfulOfDust,Q1204-1
NightAndDay,Q1514-0
AgeOfInnocence,Q670-0
SenseAndSensibility,Q191-0
AgeOfInnocence,Q706-0
NightAndDay,Q1915-0
Emma,Q929-0
SenseAndSensibility,Q78-1
TheMysteriousAffairAtStyles,Q1183-0
TheSportOfTheGods,Q73-0
NightAndDay,Q234-2
TheMysteriousAffairAtStyles,Q836-0
HowardsEnd,Q80-0
Emma,Q723-0
SignOfFour,Q414-0
ARoomWithAView,Q486-0
HowardsEnd,Q591-1
AgeOfInnocence,Q551-0
HowardsEnd,Q2346-1
TheAwakening,Q188-0
TheSunAlsoRises,Q1042-0
TheMysteriousAffairAtStyles,Q1701-0
AliceInWonderland,Q211-0
AliceInWonderland,Q32-0
HandfulOfDust,Q521-0
NightAndDay,Q1683-0
TheSunAlsoRises,Q1400-1
NightAndDay,Q1918-0
AnneOfGreenGables,Q725-1
TheSunAlsoRises,Q2162-0
SignOfFour,Q623-0
ThePictureOfDorianGray,Q1144-0
NightAndDay,Q1804-0
Persuasion,Q456-0
TheMysteriousAffairAtStyles,Q1761-0
HandfulOfDust,Q64-0
TheSportOfTheGods,Q536-0
PrideAndPrejudice,Q1019-0
ThePictureOfDorianGray,Q1076-0
AliceInWonderland,Q549-1
AliceInWonderland,Q609-0
ARoomWithAView,Q384-0
Emma,Q1568-1
NorthangerAbbey,Q175-0
TheManWhoWasThursday,Q639-1
NightAndDay,Q1519-0
TheInvisibleMan,Q42-4
ARoomWithAView,Q565-0
AnneOfGreenGables,Q1130-0
HandfulOfDust,Q1316-0
Emma,Q1049-0
Emma,Q18-1
AgeOfInnocence,Q328-0
HowardsEnd,Q1034-0
TheMysteriousAffairAtStyles,Q673-0
NightAndDay,Q6-0
HandfulOfDust,Q430-0
Emma,Q1383-0
TheMysteriousAffairAtStyles,Q100-0
Emma,Q98-1
TheAwakening,Q194-0
AgeOfInnocence,Q1118-0
TheSunAlsoRises,Q2167-1
ARoomWithAView,Q917-0
TheGambler,Q136-0
NorthangerAbbey,Q303-0
HowardsEnd,Q751-0
PrideAndPrejudice,Q595-0
NorthangerAbbey,Q462-0
HandfulOfDust,Q488-0
AgeOfInnocence,Q1268-0
AliceInWonderland,Q282-1
ThePictureOfDorianGray,Q695-0
TheSunAlsoRises,Q1401-0
AliceInWonderland,Q602-0
SenseAndSensibility,Q558-0
Persuasion,Q47-0
AliceInWonderland,Q652-0
TheManWhoWasThursday,Q501-1
TheGambler,Q302-0
HowardsEnd,Q253-1
HandfulOfDust,Q2034-0
SenseAndSensibility,Q183-0
AliceInWonderland,Q496-0
AnneOfGreenGables,Q825-1
AgeOfInnocence,Q80-0
TheSunAlsoRises,Q138-0
SignOfFour,Q210-1
Persuasion,Q155-0
HowardsEnd,Q1188-0
TheSunAlsoRises,Q2375-0
TheSunAlsoRises,Q1375-0
PrideAndPrejudice,Q370-0
SignOfFour,Q146-1
AgeOfInnocence,Q120-0
AgeOfInnocence,Q1282-1
NightAndDay,Q1798-0
TheSportOfTheGods,Q64-0
TheMysteriousAffairAtStyles,Q1854-0
AgeOfInnocence,Q381-0
TheMysteriousAffairAtStyles,Q1812-0
NorthangerAbbey,Q129-0
TheMysteriousAffairAtStyles,Q1053-0
HowardsEnd,Q1645-1
TheSportOfTheGods,Q255-0
TheAwakening,Q326-0
AnneOfGreenGables,Q1154-0
SenseAndSensibility,Q28-0
AliceInWonderland,Q486-1
SenseAndSensibility,Q848-1
HandfulOfDust,Q970-0
NorthangerAbbey,Q3-1
TheMysteriousAffairAtStyles,Q1031-0
HowardsEnd,Q133-0
Persuasion,Q327-0
NightAndDay,Q842-0
SignOfFour,Q242-0
AgeOfInnocence,Q855-1
HandfulOfDust,Q752-0
TheGambler,Q75-0
NorthangerAbbey,Q442-0
HandfulOfDust,Q801-0
Emma,Q552-1
TheAwakening,Q104-0
AnneOfGreenGables,Q87-0
TheInvisibleMan,Q234-0
HowardsEnd,Q1456-0
TheSunAlsoRises,Q845-0
AgeOfInnocence,Q52-1
PrideAndPrejudice,Q782-0
TheSunAlsoRises,Q49-0
Persuasion,Q370-0
DaisyMiller,Q254-1
AliceInWonderland,Q50-1
Emma,Q323-0
SenseAndSensibility,Q927-0
TheManWhoWasThursday,Q12-0
HandfulOfDust,Q1938-0
TheMysteriousAffairAtStyles,Q1031-1
TheSunAlsoRises,Q1418-0
TheSunAlsoRises,Q1292-0
TheSunAlsoRises,Q1670-1
TheGambler,Q314-0
TheAwakening,Q392-0
PrideAndPrejudice,Q1252-0
HandfulOfDust,Q2134-0
AliceInWonderland,Q677-0
NightAndDay,Q555-1
NightAndDay,Q329-0
TheSunAlsoRises,Q1923-0
HowardsEnd,Q535-0
TheSunAlsoRises,Q1606-0
SignOfFour,Q562-0
ARoomWithAView,Q301-1
TheGambler,Q73-0
ARoomWithAView,Q260-0
DaisyMiller,Q94-0
PrideAndPrejudice,Q352-0
AnneOfGreenGables,Q893-0
HowardsEnd,Q1397-0
NorthangerAbbey,Q693-0
Persuasion,Q360-0
TheManWhoWasThursday,Q654-0
ThePictureOfDorianGray,Q486-1
TheSunAlsoRises,Q1028-1
TheManWhoWasThursday,Q251-0
TheInvisibleMan,Q547-1
SenseAndSensibility,Q303-0
HowardsEnd,Q1225-0
HandfulOfDust,Q980-1
NightAndDay,Q710-0
Persuasion,Q220-0
HandfulOfDust,Q471-0
ThePictureOfDorianGray,Q1057-0
HowardsEnd,Q757-0
TheSunAlsoRises,Q611-0
AnneOfGreenGables,Q548-0
SenseAndSensibility,Q586-0
Persuasion,Q335-1
ARoomWithAView,Q1496-1
AnneOfGreenGables,Q491-0
TheSunAlsoRises,Q1891-0
DaisyMiller,Q276-0
HandfulOfDust,Q2110-0
SenseAndSensibility,Q481-1
TheMysteriousAffairAtStyles,Q1257-1
TheMysteriousAffairAtStyles,Q532-1
TheManWhoWasThursday,Q784-1
ARoomWithAView,Q1558-1
DaisyMiller,Q141-1
TheManWhoWasThursday,Q28-0
ThePictureOfDorianGray,Q329-0
TheMysteriousAffairAtStyles,Q558-0
ThePictureOfDorianGray,Q279-0
TheSunAlsoRises,Q2386-1
HandfulOfDust,Q1395-0
NightAndDay,Q412-1
ARoomWithAView,Q1209-0
TheSunAlsoRises,Q1191-0
TheGambler,Q181-0
AgeOfInnocence,Q132-0
HandfulOfDust,Q747-0
NorthangerAbbey,Q67-0
HandfulOfDust,Q1114-0
NorthangerAbbey,Q757-0
NorthangerAbbey,Q147-0
ThePictureOfDorianGray,Q212-0
TheMysteriousAffairAtStyles,Q822-0
HowardsEnd,Q1365-0
HowardsEnd,Q247-1
Emma,Q1239-0
AnneOfGreenGables,Q82-1
AnneOfGreenGables,Q1172-2
ThePictureOfDorianGray,Q1156-0
SignOfFour,Q136-0
AgeOfInnocence,Q54-0
TheGambler,Q372-0
ARoomWithAView,Q1274-0
HandfulOfDust,Q822-1
TheInvisibleMan,Q216-0
HandfulOfDust,Q1955-0
PrideAndPrejudice,Q1204-0
AgeOfInnocence,Q635-0
Emma,Q638-1
Emma,Q1393-1
TheMysteriousAffairAtStyles,Q1750-0
PrideAndPrejudice,Q580-0
PrideAndPrejudice,Q1022-0
Emma,Q429-0
TheInvisibleMan,Q719-0
ARoomWithAView,Q686-1
ThePictureOfDorianGray,Q365-0
TheManWhoWasThursday,Q249-0
ARoomWithAView,Q365-0
SignOfFour,Q147-1
ThePictureOfDorianGray,Q314-0
HandfulOfDust,Q195-0
AnneOfGreenGables,Q960-0
Emma,Q965-0
TheAwakening,Q21-1
TheInvisibleMan,Q609-0
SenseAndSensibility,Q684-0
AliceInWonderland,Q421-0
TheSunAlsoRises,Q1865-0
TheManWhoWasThursday,Q287-0
HowardsEnd,Q76-0
NightAndDay,Q1529-0
Emma,Q373-1
TheInvisibleMan,Q381-1
PrideAndPrejudice,Q604-0
HowardsEnd,Q1498-1
NightAndDay,Q1000-0
AliceInWonderland,Q508-0
Emma,Q1456-1
Persuasion,Q101-1
AgeOfInnocence,Q1170-0
TheSunAlsoRises,Q1032-0
ThePictureOfDorianGray,Q899-0
TheManWhoWasThursday,Q25-0
TheSportOfTheGods,Q300-0
SenseAndSensibility,Q89-1
TheGambler,Q525-0
PrideAndPrejudice,Q1233-0
PrideAndPrejudice,Q78-1
AliceInWonderland,Q150-1
Emma,Q1252-0
PrideAndPrejudice,Q618-0
ThePictureOfDorianGray,Q304-0
HowardsEnd,Q1182-0
SenseAndSensibility,Q508-0
ARoomWithAView,Q354-0
HowardsEnd,Q910-0
SenseAndSensibility,Q199-0
TheSunAlsoRises,Q1209-0
DaisyMiller,Q325-1
TheManWhoWasThursday,Q539-0
ThePictureOfDorianGray,Q95-0
HowardsEnd,Q1534-0
NightAndDay,Q622-2
TheSportOfTheGods,Q147-0
TheAwakening,Q156-0
TheSunAlsoRises,Q2184-0
TheMysteriousAffairAtStyles,Q629-0
HowardsEnd,Q2163-1
ARoomWithAView,Q1012-0
NightAndDay,Q977-0
HandfulOfDust,Q1066-0
HandfulOfDust,Q1040-0
NightAndDay,Q563-1
Emma,Q647-0
ThePictureOfDorianGray,Q697-0
PrideAndPrejudice,Q37-1
AnneOfGreenGables,Q679-0
Emma,Q966-0
AnneOfGreenGables,Q619-1
HowardsEnd,Q1786-1
DaisyMiller,Q125-0
HandfulOfDust,Q1825-0
PrideAndPrejudice,Q508-1
PrideAndPrejudice,Q610-0
TheMysteriousAffairAtStyles,Q1527-0
HowardsEnd,Q1561-0
NightAndDay,Q509-0
Emma,Q877-0
ThePictureOfDorianGray,Q782-0
SignOfFour,Q326-0
DaisyMiller,Q455-0
TheGambler,Q514-1
TheGambler,Q350-5
Emma,Q75-0
HandfulOfDust,Q1156-0
ARoomWithAView,Q1087-0
DaisyMiller,Q433-0
AliceInWonderland,Q415-0
AnneOfGreenGables,Q368-0
TheMysteriousAffairAtStyles,Q1035-1
NorthangerAbbey,Q581-0
SignOfFour,Q196-0
AgeOfInnocence,Q887-0
TheSunAlsoRises,Q1853-0
TheInvisibleMan,Q37-1
TheInvisibleMan,Q470-0
NightAndDay,Q1051-1
PrideAndPrejudice,Q563-0
Persuasion,Q137-0
TheSunAlsoRises,Q28-0
DaisyMiller,Q0-0
ARoomWithAView,Q4-0
ThePictureOfDorianGray,Q519-0
Persuasion,Q453-0
TheSportOfTheGods,Q253-0
HowardsEnd,Q648-0
PrideAndPrejudice,Q153-0
TheInvisibleMan,Q104-0
PrideAndPrejudice,Q662-0
TheManWhoWasThursday,Q494-1
ThePictureOfDorianGray,Q722-0
TheAwakening,Q148-0
ARoomWithAView,Q1490-2
TheManWhoWasThursday,Q131-1
ThePictureOfDorianGray,Q71-0
HowardsEnd,Q2264-0
TheAwakening,Q254-2
AgeOfInnocence,Q1072-0
TheMysteriousAffairAtStyles,Q646-0
HowardsEnd,Q2435-0
SenseAndSensibility,Q750-0
Emma,Q1196-0
TheSunAlsoRises,Q1466-0
Emma,Q522-1
DaisyMiller,Q403-1
HowardsEnd,Q1994-1
NightAndDay,Q554-0
AliceInWonderland,Q33-0
SignOfFour,Q347-0
PrideAndPrejudice,Q591-0
PrideAndPrejudice,Q245-0
TheAwakening,Q78-0
NightAndDay,Q1899-0
AnneOfGreenGables,Q922-1
AnneOfGreenGables,Q833-0
TheSunAlsoRises,Q918-0
ARoomWithAView,Q987-0
ARoomWithAView,Q1478-0
PrideAndPrejudice,Q853-1
TheMysteriousAffairAtStyles,Q432-0
NightAndDay,Q2005-0
DaisyMiller,Q544-0
NightAndDay,Q1336-0
ThePictureOfDorianGray,Q728-0
PrideAndPrejudice,Q254-0
HandfulOfDust,Q1445-0
NightAndDay,Q1785-0
HowardsEnd,Q2235-0
Emma,Q67-0
TheMysteriousAffairAtStyles,Q1830-0
HandfulOfDust,Q1742-0
Emma,Q118-1
Emma,Q211-0
DaisyMiller,Q245-1
TheGambler,Q336-1
Persuasion,Q242-1
HowardsEnd,Q2369-0
PrideAndPrejudice,Q90-1
ARoomWithAView,Q1470-0
NightAndDay,Q680-0
NightAndDay,Q1143-0
TheSunAlsoRises,Q1315-0
TheSportOfTheGods,Q343-0
SignOfFour,Q19-1
PrideAndPrejudice,Q1182-0
TheAwakening,Q437-0
TheMysteriousAffairAtStyles,Q1668-0
HandfulOfDust,Q2225-0
TheInvisibleMan,Q553-2
ThePictureOfDorianGray,Q568-0
HowardsEnd,Q6-1
AgeOfInnocence,Q800-0
NightAndDay,Q698-0
TheSunAlsoRises,Q1405-0
Emma,Q349-0
HowardsEnd,Q342-0
AnneOfGreenGables,Q890-0
ARoomWithAView,Q1255-0
NorthangerAbbey,Q42-0
HandfulOfDust,Q1165-0
HandfulOfDust,Q1241-1
TheInvisibleMan,Q351-1
NightAndDay,Q1753-0
HowardsEnd,Q1943-0
HowardsEnd,Q499-0
ThePictureOfDorianGray,Q463-0
AliceInWonderland,Q299-0
Persuasion,Q467-0
TheSunAlsoRises,Q1882-0
ARoomWithAView,Q0-0
TheInvisibleMan,Q326-1
TheManWhoWasThursday,Q9-1
HandfulOfDust,Q1365-0
AgeOfInnocence,Q724-0
Emma,Q1224-0
TheInvisibleMan,Q331-3
TheSunAlsoRises,Q1937-0
NightAndDay,Q751-0
SenseAndSensibility,Q760-0
DaisyMiller,Q419-1
ARoomWithAView,Q261-0
TheMysteriousAffairAtStyles,Q310-0
TheInvisibleMan,Q488-0
HowardsEnd,Q630-0
TheAwakening,Q161-1
Emma,Q880-0
NightAndDay,Q1197-0
ARoomWithAView,Q1090-0
NightAndDay,Q1647-0
HandfulOfDust,Q697-0
TheSunAlsoRises,Q1681-0
AgeOfInnocence,Q54-1
ARoomWithAView,Q1247-3
PrideAndPrejudice,Q488-0
PrideAndPrejudice,Q690-0
ThePictureOfDorianGray,Q286-0
HowardsEnd,Q340-0
SignOfFour,Q580-0
AgeOfInnocence,Q1151-0
NorthangerAbbey,Q183-0
TheSunAlsoRises,Q470-0
Emma,Q1081-0
ARoomWithAView,Q1372-0
HowardsEnd,Q539-0
PrideAndPrejudice,Q1018-0
TheAwakening,Q226-1
ThePictureOfDorianGray,Q484-0
AgeOfInnocence,Q466-0
HandfulOfDust,Q1983-0
NightAndDay,Q627-1
SignOfFour,Q563-0
TheSunAlsoRises,Q682-0
Emma,Q1538-0
Persuasion,Q127-1
AgeOfInnocence,Q618-0
TheMysteriousAffairAtStyles,Q1813-0
AliceInWonderland,Q127-0
ARoomWithAView,Q1026-0
SignOfFour,Q123-0
TheSportOfTheGods,Q534-0
Emma,Q1111-1
TheSunAlsoRises,Q1521-0
TheSportOfTheGods,Q179-0
AliceInWonderland,Q671-0
HowardsEnd,Q760-0
TheMysteriousAffairAtStyles,Q1650-0
TheGambler,Q344-0
Emma,Q431-1
Emma,Q783-0
TheManWhoWasThursday,Q6-0
TheInvisibleMan,Q626-0
HandfulOfDust,Q516-0
HowardsEnd,Q1430-0
TheMysteriousAffairAtStyles,Q1161-1
PrideAndPrejudice,Q107-1
AliceInWonderland,Q543-1
TheSunAlsoRises,Q1404-0
HowardsEnd,Q1066-0
AliceInWonderland,Q156-0
AgeOfInnocence,Q537-0
NightAndDay,Q1711-0
NorthangerAbbey,Q240-0
Emma,Q780-1
TheSunAlsoRises,Q727-0
HandfulOfDust,Q1950-0
TheSunAlsoRises,Q1894-0
TheManWhoWasThursday,Q643-1
SenseAndSensibility,Q432-0
Emma,Q1007-0
ARoomWithAView,Q532-1
ARoomWithAView,Q1322-0
PrideAndPrejudice,Q23-0
TheGambler,Q615-1
AgeOfInnocence,Q1205-0
NorthangerAbbey,Q383-1
AnneOfGreenGables,Q420-0
Emma,Q619-1
AgeOfInnocence,Q515-0
HowardsEnd,Q822-0
TheManWhoWasThursday,Q293-0
NightAndDay,Q1005-1
TheSunAlsoRises,Q2245-0
HowardsEnd,Q2272-0
TheManWhoWasThursday,Q258-1
TheMysteriousAffairAtStyles,Q1582-0
ThePictureOfDorianGray,Q450-0
Emma,Q942-0
TheSunAlsoRises,Q29-0
TheSunAlsoRises,Q2197-0
NightAndDay,Q1565-1
PrideAndPrejudice,Q297-0
TheGambler,Q743-0
TheManWhoWasThursday,Q61-0
HowardsEnd,Q249-1
Emma,Q1475-0
SignOfFour,Q219-0
TheMysteriousAffairAtStyles,Q1510-0
Emma,Q1468-0
TheSunAlsoRises,Q626-1
TheMysteriousAffairAtStyles,Q1420-0
HowardsEnd,Q1791-0
Emma,Q1386-1
HowardsEnd,Q311-1
ARoomWithAView,Q792-0
TheInvisibleMan,Q489-0
HandfulOfDust,Q1597-0
NightAndDay,Q1678-0
ARoomWithAView,Q1346-0
HowardsEnd,Q1059-0
TheSunAlsoRises,Q482-0
NightAndDay,Q1857-1
NightAndDay,Q1637-0
HandfulOfDust,Q855-0
HandfulOfDust,Q331-0
AnneOfGreenGables,Q719-0
NightAndDay,Q500-0
TheSportOfTheGods,Q10-0
PrideAndPrejudice,Q1257-0
TheSunAlsoRises,Q1026-1
TheSunAlsoRises,Q269-1
Emma,Q1010-1
DaisyMiller,Q37-0
DaisyMiller,Q335-0
NightAndDay,Q153-1
AnneOfGreenGables,Q240-1
TheAwakening,Q449-0
NightAndDay,Q1658-0
AliceInWonderland,Q182-0
Emma,Q809-0
PrideAndPrejudice,Q1125-0
Emma,Q824-1
Persuasion,Q194-0
HandfulOfDust,Q485-0
NorthangerAbbey,Q605-0
AnneOfGreenGables,Q1086-1
ThePictureOfDorianGray,Q370-0
TheSunAlsoRises,Q1274-0
Emma,Q21-1
SenseAndSensibility,Q695-0
ThePictureOfDorianGray,Q362-0
AnneOfGreenGables,Q607-0
PrideAndPrejudice,Q916-0
AgeOfInnocence,Q585-0
TheMysteriousAffairAtStyles,Q659-1
HandfulOfDust,Q1690-0
SenseAndSensibility,Q1060-0
HandfulOfDust,Q489-0
TheManWhoWasThursday,Q88-0
AliceInWonderland,Q192-0
TheGambler,Q654-1
HandfulOfDust,Q724-0
HandfulOfDust,Q2329-0
NorthangerAbbey,Q49-1
SenseAndSensibility,Q774-0
DaisyMiller,Q160-1
TheAwakening,Q81-0
SignOfFour,Q540-0
Persuasion,Q9-1
TheSunAlsoRises,Q189-0
TheMysteriousAffairAtStyles,Q223-0
NightAndDay,Q1253-0
NorthangerAbbey,Q377-0
HowardsEnd,Q2121-2
SenseAndSensibility,Q92-0
NightAndDay,Q1484-0
NorthangerAbbey,Q518-0
TheSunAlsoRises,Q299-0
TheMysteriousAffairAtStyles,Q1026-0
SenseAndSensibility,Q547-0
Persuasion,Q438-0
AgeOfInnocence,Q222-0
HowardsEnd,Q755-0
DaisyMiller,Q98-0
TheSunAlsoRises,Q256-1
TheInvisibleMan,Q74-0
TheSunAlsoRises,Q1204-0
ThePictureOfDorianGray,Q720-0
HandfulOfDust,Q1880-0
