qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q15-0,Which way? Which way?,"[10975, 10996]",Alice,['Alice'],Anaphoric,She ate a little bit and said anxiously to herself,[],[],[],X,15,major,AliceInWonderland,27,27,1,1,0,10975,10996
Q16-0,Curiouser and curiouser!,"[11595, 11619]",Alice,[],Explicit,cried Alice,[],[],[],X,16,major,AliceInWonderland,33,33,2,2,0,11595,11619
Q16-1,"now I'm opening out like the largest telescope that ever was! Good-bye, feet!","[11727, 11804]",Alice,[],Explicit,cried Alice,[],[],[],X,16,major,AliceInWonderland,33,33,2,2,0,11727,11804
Q17-0,"Oh, my poor little feet, I wonder who will put on your shoes and stockings for you now, dears? I'm sure _I_ shan't be able! I shall be a great deal too far off to trouble myself about you: you must manage the best way you can;--but I must be kind to them,","[11916, 12171]",Alice,[],Explicit,thought Alice,[],[],[],X,17,major,AliceInWonderland,33,33,2,2,0,11916,12171
Q17-1,or perhaps they won't walk the way I want to go! Let me see: I'll give them a new pair of boots every Christmas.,"[12189, 12301]",Alice,[],Explicit,thought Alice,[],[],[],X,17,major,AliceInWonderland,33,33,2,2,0,12189,12301
Q18-0,"They must go by the carrier,","[12366, 12394]",Alice,[],Anaphoric,she thought,[],[],[],X,18,major,AliceInWonderland,34,34,2,2,0,12366,12394
Q18-1,"and how funny it'll seem, sending presents to one's own feet! And how odd the directions will look!

     _Alice's Right Foot, Esq., Hearthrug, near the Fender,_ (_with      Alice's love_).

Oh dear, what nonsense I'm talking!","[12410, 12636]",Alice,[],Anaphoric,she thought,"['Alice', 'Alice']","[[12517, 12522], [12584, 12589]]","[['Alice'], ['Alice']]",X,18,major,AliceInWonderland,34,36,2,2,0,12410,12636
Q19-0,"You ought to be ashamed of yourself,","[13025, 13061]",Alice,[],Explicit,said Alice,"['You', 'yourself']","[[13025, 13028], [13052, 13060]]","[['Alice'], ['Alice']]",X,19,major,AliceInWonderland,39,39,2,2,0,13025,13061
Q19-1,"a great girl like you,","[13076, 13098]",Alice,[],Explicit,said Alice,['you'],"[[13094, 13097]]",[['Alice']],X,19,major,AliceInWonderland,39,39,2,2,0,13076,13098
Q19-2,"to go on crying in this way! Stop this moment, I tell you!","[13128, 13186]",Alice,[],Explicit,said Alice,['you'],"[[13182, 13185]]",[['Alice']],X,19,major,AliceInWonderland,39,39,2,2,0,13128,13186
Q20-0,"Oh! the Duchess, the Duchess! Oh! won't she be savage if I've kept her waiting!","[13672, 13751]",The White Rabbit,['The White Rabbit'],Anaphoric,he came trotting along in a great hurry muttering to himself,"['the Duchess', 'the Duchess', 'she', 'her']","[[13676, 13687], [13689, 13700], [13712, 13715], [13739, 13742]]","[['The Duchess'], ['The Duchess'], ['The Duchess'], ['The Duchess']]",X,20,minor,AliceInWonderland,40,40,2,2,21,13672,13751
Q21-0,"If you please, sir--","[13890, 13910]",Alice,['The White Rabbit'],Anaphoric,she began,"['you', 'sir']","[[13893, 13896], [13905, 13908]]","[['The White Rabbit'], ['The White Rabbit']]",X,21,major,AliceInWonderland,40,40,2,2,0,13890,13910
Q22-0,"Dear, dear! How queer everything is to-day! And yesterday things went on just as usual. I wonder if I've been changed in the night? Let me think: was I the same when I got up this morning? I almost think I can remember feeling a little different. But if I'm not the same, the next question is, Who in the world am I? Ah, _that's_ the great puzzle!","[14170, 14517]",Alice,[],Anaphoric,she went on talking,[],[],[],X,22,major,AliceInWonderland,41,41,2,2,0,14170,14517
Q23-0,"I'm sure I'm not Ada,","[14668, 14689]",Alice,[],Anaphoric,she said,['Ada'],"[[14685, 14688]]",[['Ada']],X,23,major,AliceInWonderland,42,42,2,2,0,14668,14689
Q23-1,"for her hair goes in such long ringlets, and mine doesn't go in ringlets at all; and I'm sure I can't be Mabel, for I know all sorts of things, and she, oh! she knows such a very little! Besides, _she's_ she, and _I'm_ I, and--oh dear, how puzzling it all is! I'll try if I know all the things I used to know. Let me see: four times five is twelve, and four times six is thirteen, and four times seven is--oh dear! I shall never get to twenty at that rate! However, the Multiplication Table doesn't signify: let's try Geography. London is the capital of Paris, and Paris is the capital of Rome, and Rome--no, _that's_ all wrong, I'm certain! I must have been changed for Mabel! I'll try and say '_How doth the little_--'","[14702, 15422]",Alice,[],Anaphoric,she said,"['her', 'Mabel', 'she', 'she', 'she', 'she']","[[14706, 14709], [14807, 14812], [14850, 14853], [14859, 14862], [14899, 14902], [14906, 14909]]","[['Ada'], ['Mabel'], ['Mabel'], ['Mabel'], ['Mabel'], ['Mabel']]",X,23,major,AliceInWonderland,42,42,2,2,0,14702,15422
Q24-0,"I'm sure those are not the right words,","[15869, 15908]",Alice,[],Explicit,said poor Alice,[],[],[],X,24,major,AliceInWonderland,45,45,2,2,0,15869,15908
Q24-1,"I must be Mabel after all, and I shall have to go and live in that poky little house, and have next to no toys to play with, and oh! ever so many lessons to learn! No, I've made up my mind about it; if I'm Mabel, I'll stay down here! It'll be no use their putting their heads down and saying 'Come up again, dear!' I shall only look up and say 'Who am I then? Tell me that first, and then, if I like being that person, I'll come up: if not, I'll stay down here till I'm somebody else'--but, oh dear!","[15981, 16480]",Alice,[],Explicit,said poor Alice,"['Mabel', 'Mabel']","[[15991, 15996], [16187, 16192]]","[['Mabel'], ['Mabel']]",X,24,major,AliceInWonderland,45,45,2,2,0,15981,16480
Q24-2,I do wish they _would_ put their heads down! I am so _very_ tired of being all alone here!,"[16526, 16616]",Alice,[],Explicit,said poor Alice,[],[],[],X,24,major,AliceInWonderland,45,45,2,2,0,16526,16616
Q25-0,How _can_ I have done that?,"[16779, 16806]",Alice,[],Anaphoric,she thought,[],[],[],X,25,major,AliceInWonderland,46,46,2,2,0,16779,16806
Q25-1,I must be growing small again.,"[16822, 16852]",Alice,[],Anaphoric,she thought,[],[],[],X,25,major,AliceInWonderland,46,46,2,2,0,16822,16852
Q26-0,That _was_ a narrow escape!,"[17178, 17205]",Alice,[],Explicit,said Alice,[],[],[],X,26,major,AliceInWonderland,47,47,2,2,0,17178,17205
Q26-1,and now for the garden!,"[17315, 17338]",Alice,[],Explicit,said Alice,[],[],[],X,26,major,AliceInWonderland,47,47,2,2,0,17315,17338
Q27-0,"and things are worse than ever,","[17502, 17533]",Alice,[],Anaphoric,thought the poor child,[],[],[],X,27,major,AliceInWonderland,47,47,2,2,0,17502,17533
Q27-1,"for I never was so small as this before, never! And I declare it's too bad, that it is!","[17560, 17647]",Alice,[],Anaphoric,thought the poor child,[],[],[],X,27,major,AliceInWonderland,47,47,2,2,0,17560,17647
Q28-0,"and in that case I can go back by railway,","[17823, 17865]",Alice,['Alice'],Anaphoric,she said to herself,[],[],[],X,28,major,AliceInWonderland,48,48,2,2,0,17823,17865
Q29-0,I wish I hadn't cried so much!,"[18303, 18333]",Alice,[],Explicit,said Alice,[],[],[],X,29,major,AliceInWonderland,49,49,2,2,0,18303,18333
Q29-1,"I shall be punished for it now, I suppose, by being drowned in my own tears! That _will_ be a queer thing, to be sure! However, everything is queer to-day.","[18395, 18550]",Alice,[],Explicit,said Alice,[],[],[],X,29,major,AliceInWonderland,49,49,2,2,0,18395,18550
Q30-0,"Would it be of any use, now,","[18862, 18890]",Alice,[],Explicit,thought Alice,[],[],[],X,30,major,AliceInWonderland,51,51,2,2,0,18862,18890
Q30-1,"to speak to this mouse? Everything is so out-of-the-way down here, that I should think very likely it can talk: at any rate, there's no harm in trying.","[18908, 19059]",Alice,[],Explicit,thought Alice,['this mouse'],"[[18920, 18930]]",[['The Mouse']],X,30,major,AliceInWonderland,51,51,2,2,0,18908,19059
Q31-0,"O Mouse, do you know the way out of this pool? I am very tired of swimming about here, O Mouse!","[19076, 19171]",Alice,['The Mouse'],Anaphoric,she began,"['Mouse', 'you', 'Mouse']","[[19078, 19083], [19088, 19091], [19165, 19170]]","[['The Mouse'], ['The Mouse'], ['The Mouse']]",X,31,major,AliceInWonderland,51,51,2,2,0,19076,19171
Q32-0,"Perhaps it doesn't understand English,","[19520, 19558]",Alice,[],Explicit,thought Alice,[],[],[],X,32,major,AliceInWonderland,52,52,2,2,0,19520,19558
Q32-1,"I daresay it's a French mouse, come over with William the Conqueror.","[19576, 19644]",Alice,[],Explicit,thought Alice,['William the Conqueror'],"[[19622, 19643]]",[['William The Conqueror']],X,32,major,AliceInWonderland,52,52,2,2,0,19576,19644
Q33-0,O? est ma chatte?,"[19776, 19793]",Alice,['The Mouse'],Anaphoric,she began,[],[],[],X,33,major,AliceInWonderland,52,52,2,2,0,19776,19793
Q34-0,"Oh, I beg your pardon!","[19942, 19964]",Alice,['The Mouse'],Explicit,cried Alice,['your'],"[[19952, 19956]]",[['The Mouse']],X,34,major,AliceInWonderland,52,52,2,2,0,19942,19964
Q34-1,I quite forgot you didn't like cats.,"[20041, 20077]",Alice,['The Mouse'],Explicit,cried Alice,['you'],"[[20056, 20059]]",[['The Mouse']],X,34,major,AliceInWonderland,52,52,2,2,0,20041,20077
Q35-0,Not like cats!,"[20081, 20095]",The Mouse,['Alice'],Explicit,cried the Mouse,[],[],[],X,35,minor,AliceInWonderland,53,53,2,2,18,20081,20095
Q35-1,Would _you_ like cats if you were me?,"[20146, 20183]",The Mouse,['Alice'],Explicit,cried the Mouse,"['you', 'you']","[[20153, 20156], [20171, 20174]]","[['Alice'], ['Alice']]",X,35,minor,AliceInWonderland,53,53,2,2,18,20146,20183
Q36-0,"Well, perhaps not,","[20187, 20205]",Alice,['The Mouse'],Explicit,said Alice,[],[],[],X,36,major,AliceInWonderland,54,54,2,2,0,20187,20205
Q36-1,"don't be angry about it. And yet I wish I could show you our cat Dinah: I think you'd take a fancy to cats if you could only see her. She is such a dear quiet thing,","[20239, 20404]",Alice,['The Mouse'],Explicit,said Alice,"['you', 'our cat Dinah', 'you', 'you', 'her', 'She']","[[20292, 20295], [20296, 20309], [20319, 20322], [20349, 20352], [20368, 20371], [20373, 20376]]","[['The Mouse'], ['Dinah'], ['The Mouse'], ['The Mouse'], ['Dinah'], ['Dinah']]",X,36,major,AliceInWonderland,54,54,2,2,0,20239,20404
Q36-2,"and she sits purring so nicely by the fire, licking her paws and washing her face--and she is such a nice soft thing to nurse--and she's such a capital one for catching mice--oh, I beg your pardon!","[20477, 20674]",Alice,['The Mouse'],Explicit,said Alice,"['she', 'her', 'she', 'she']","[[20481, 20484], [20550, 20553], [20564, 20567], [20608, 20611]]","[['Dinah'], ['Dinah'], ['Dinah'], ['Dinah']]",X,36,major,AliceInWonderland,54,54,2,2,0,20477,20674
Q36-3,We won't talk about her any more if you'd rather not.,"[20793, 20846]",Alice,['The Mouse'],Explicit,said Alice,"['We', 'her', 'you']","[[20793, 20795], [20813, 20816], [20829, 20832]]","[['The Mouse', 'Alice'], ['Dinah'], ['The Mouse']]",X,36,major,AliceInWonderland,54,54,2,2,0,20793,20846
Q37-0,We indeed!,"[20850, 20860]",The Mouse,['Alice'],Explicit,cried the Mouse,['We'],"[[20850, 20852]]","[['The Mouse', 'Alice']]",X,37,minor,AliceInWonderland,55,55,2,2,18,20850,20860
Q37-1,"As if _I_ would talk on such a subject! Our family always _hated_ cats: nasty, low, vulgar things! Don't let me hear the name again!","[20927, 21059]",The Mouse,['Alice'],Explicit,cried the Mouse,[],[],[],X,37,minor,AliceInWonderland,55,55,2,2,18,20927,21059
Q38-0,I won't indeed!,"[21063, 21078]",Alice,['The Mouse'],Explicit,said Alice,[],[],[],X,38,major,AliceInWonderland,56,56,2,2,0,21063,21078
Q38-1,Are you--are you fond--of--of dogs?,"[21149, 21184]",Alice,['The Mouse'],Explicit,said Alice,"['you', 'you']","[[21153, 21156], [21162, 21165]]","[['The Mouse'], ['The Mouse']]",X,38,major,AliceInWonderland,56,56,2,2,0,21149,21184
Q39-0,"There is such a nice little dog near our house I should like to show you! A little bright-eyed terrier, you know, with oh, such long curly brown hair! And it'll fetch things when you throw them, and it'll sit up and beg for its dinner, and all sorts of things--I can't remember half of them--and it belongs to a farmer, you know, and he says it's so useful, it's worth a hundred pounds! He says it kills all the rats and--oh dear!","[21239, 21669]",Alice,['The Mouse'],Explicit,Alice,"['you', 'A little bright-eyed terrier', 'you', 'it', 'it', 'its', 'a farmer', 'you', 'he', 'it', 'He', 'it']","[[21308, 21311], [21313, 21341], [21343, 21346], [21394, 21396], [21438, 21440], [21463, 21466], [21549, 21557], [21559, 21562], [21573, 21575], [21597, 21599], [21626, 21628], [21634, 21636]]","[['The Mouse'], ['A Little Bright-Eyed Terrier'], ['The Mouse'], ['A Little Bright-Eyed Terrier'], ['A Little Bright-Eyed Terrier'], ['A Little Bright-Eyed Terrier'], ['A Farmer'], ['The Mouse'], ['A Farmer'], ['A Little Bright-Eyed Terrier'], ['A Farmer'], ['A Little Bright-Eyed Terrier']]",X,39,major,AliceInWonderland,56,56,2,2,0,21239,21669
Q39-1,I'm afraid I've offended it again!,"[21705, 21739]",Alice,['The Mouse'],Explicit,Alice,['it'],"[[21730, 21732]]",[['The Mouse']],X,39,major,AliceInWonderland,56,56,2,2,0,21705,21739
Q40-0,"Mouse dear! Do come back again, and we won't talk about cats or dogs either, if you don't like them!","[21892, 21992]",Alice,['The Mouse'],Anaphoric,she called softly after it,"['Mouse dear', 'we', 'you']","[[21892, 21902], [21928, 21930], [21972, 21975]]","[['The Mouse'], ['The Mouse', 'Alice'], ['The Mouse']]",X,40,major,AliceInWonderland,57,57,2,2,0,21892,21992
Q41-0,"Let us get to the shore, and then I'll tell you my history, and you'll understand why it is I hate cats and dogs.","[22160, 22273]",The Mouse,['Alice'],Anaphoric,it said,"['us', 'you', 'you']","[[22164, 22166], [22204, 22207], [22224, 22227]]","[['The Mouse', 'Alice'], ['Alice'], ['Alice']]",X,41,minor,AliceInWonderland,57,57,2,2,18,22160,22273
Q42-0,"I am older than you, and must know better;","[23122, 23164]",The Lory,"['The Eaglet', 'Alice', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Young Crab', 'The Duck']",Explicit,the Lory who at last turned sulky and would only say,['you'],"[[23138, 23141]]",[['Alice']],X,42,minor,AliceInWonderland,61,61,3,3,47,23122,23164
Q43-0,"Sit down, all of you, and listen to me! _I'll_ soon make you dry enough!","[23396, 23468]",The Mouse,"['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,the Mouse who seemed to be a person of authority among them called out,"['you', 'you']","[[23413, 23416], [23453, 23456]]","[['The Eaglet', 'Alice', 'The Dodo', 'The Lory', 'The Duck'], ['The Eaglet', 'Alice', 'The Dodo', 'The Lory', 'The Duck']]",X,43,minor,AliceInWonderland,62,62,3,3,18,23396,23468
Q44-0,Ahem!,"[23668, 23673]",The Mouse,"['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,said the Mouse,[],[],[],X,44,minor,AliceInWonderland,63,63,3,3,18,23668,23673
Q44-1,"are you all ready? This is the driest thing I know. Silence all round, if you please! 'William the Conqueror, whose cause was favoured by the pope, was soon submitted to by the English, who wanted leaders, and had been of late much accustomed to usurpation and conquest. Edwin and Morcar, the earls of Mercia and Northumbria--'","[23714, 24041]",The Mouse,"['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,said the Mouse,"['you all', 'you', 'William the Conqueror', 'the pope', 'Edwin', 'Morcar']","[[23718, 23725], [23788, 23791], [23801, 23822], [23852, 23860], [23985, 23990], [23995, 24001]]","[['The Eaglet', 'Alice', 'The Dodo', 'The Lory', 'The Duck'], ['The Eaglet', 'Alice', 'The Dodo', 'The Lory', 'The Duck'], ['William The Conqueror'], ['The Pope'], ['Edwin'], ['Morcar']]",X,44,minor,AliceInWonderland,63,63,3,3,18,23714,24041
Q45-0,Ugh!,"[24045, 24049]",The Lory,"['The Eaglet', 'Alice', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Young Crab', 'The Duck']",Explicit,said the Lory,[],[],[],X,45,minor,AliceInWonderland,64,64,3,3,47,24045,24049
Q46-0,I beg your pardon!,"[24083, 24101]",The Mouse,"['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,said the Mouse,['your'],"[[24089, 24093]]",[['The Lory']],X,46,minor,AliceInWonderland,65,65,3,3,18,24083,24101
Q46-1,Did you speak?,"[24149, 24163]",The Mouse,"['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,said the Mouse,['you'],"[[24153, 24156]]",[['The Lory']],X,46,minor,AliceInWonderland,65,65,3,3,18,24149,24163
Q47-0,Not I!,"[24167, 24173]",The Lory,"['The Eaglet', 'Alice', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Young Crab', 'The Duck']",Explicit,said the Lory,[],[],[],X,47,minor,AliceInWonderland,66,66,3,3,47,24167,24173
Q48-0,"I thought you did,","[24200, 24218]",The Mouse,"['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,said the Mouse,['you'],"[[24210, 24213]]",[['The Lory']],X,48,minor,AliceInWonderland,67,67,3,3,18,24200,24218
Q48-1,"--I proceed. 'Edwin and Morcar, the earls of Mercia and Northumbria, declared for him: and even Stigand, the patriotic archbishop of Canterbury, found it advisable--'","[24237, 24403]",The Mouse,"['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,said the Mouse,"['Edwin ', 'Morcar', 'him', 'Stigand', 'the patriotic archbishop of Canterbury']","[[24251, 24257], [24261, 24267], [24319, 24322], [24333, 24340], [24342, 24380]]","[['Edwin'], ['Morcar'], ['William The Conqueror'], ['Stigand'], ['Stigand']]",X,48,minor,AliceInWonderland,67,67,3,3,18,24237,24403
Q49-0,Found _what_?,"[24407, 24420]",The Duck,"['The Eaglet', 'Alice', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab']",Explicit,said the,[],[],[],X,49,minor,AliceInWonderland,68,68,3,3,42,24407,24420
Q50-0,"Found _it_,","[24439, 24450]",The Mouse,"['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,the Mouse replied,[],[],[],X,50,minor,AliceInWonderland,69,69,3,3,18,24439,24450
Q50-1,of course you know what 'it' means.,"[24487, 24522]",The Mouse,"['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,the Mouse replied,['you'],"[[24497, 24500]]",[['The Duck']],X,50,minor,AliceInWonderland,69,69,3,3,18,24487,24522
Q51-0,"I know what 'it' means well enough, when _I_ find a thing,","[24526, 24584]",The Duck,"['The Eaglet', 'Alice', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab']",Explicit,said the Duck,[],[],[],X,51,minor,AliceInWonderland,70,70,3,3,42,24526,24584
Q51-1,"it's generally a frog or a worm. The question is, what did the archbishop find?","[24602, 24681]",The Duck,"['The Eaglet', 'Alice', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab']",Explicit,said the Duck,['the archbishop'],"[[24661, 24675]]",[['Stigand']],X,51,minor,AliceInWonderland,70,70,3,3,42,24602,24681
Q52-0,"'--found it advisable to go with Edgar Atheling to meet William and offer him the crown. William's conduct at first was moderate. But the insolence of his Normans--' How are you getting on now, my dear?","[24748, 24950]",The Mouse,"['The Eaglet', 'Alice', 'The Dodo', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,The Mouse did not notice this question but hurriedly went on,"['Edgar Atheling', 'William', 'William', 'his', 'you', 'my dear']","[[24781, 24795], [24804, 24811], [24837, 24844], [24899, 24902], [24922, 24925], [24942, 24949]]","[['Edgar Atheling'], ['William The Conqueror'], ['William The Conqueror'], ['William The Conqueror'], ['Alice'], ['Alice']]",X,52,minor,AliceInWonderland,71,71,3,3,18,24748,24950
Q53-0,"As wet as ever,","[24998, 25013]",Alice,"['The Eaglet', 'The Dodo', 'The Mouse', 'Old Magpie', 'A Canary', 'An Old Crab', 'The Lory', 'The Young Crab', 'The Duck']",Explicit,said Alice,[],[],[],X,53,major,AliceInWonderland,72,72,3,3,0,24998,25013
