COREF,matches,pdncID
2497,[],-1
2498,[],-1
230,[],-1
2499,[],-1
2500,[],-1
2501,[],-1
2503,[],-1
528,[],-1
532,[],-1
533,[],-1
534,[],-1
535,[],-1
2504,[],-1
538,[],-1
539,[],-1
541,[],-1
542,[],-1
544,[],-1
545,[],-1
547,[],-1
548,[],-1
549,[],-1
222,"[23, 23]",23
2506,[],-1
550,[],-1
223,"[17, 63, 23, 23, 17]",-1
224,[82],82
25,[],-1
225,[49],49
2507,[],-1
226,[81],81
227,[],-1
228,"[8, 14, 15]",-1
2508,[],-1
2509,[],-1
26,[],-1
229,[],-1
2513,[],-1
2514,[],-1
552,[],-1
2517,[],-1
2518,[],-1
555,[],-1
557,[],-1
558,[],-1
559,[],-1
560,[],-1
561,[],-1
564,[],-1
565,[],-1
566,[],-1
568,[],-1
569,[],-1
576,[98],98
577,[],-1
578,[],-1
579,[],-1
581,[],-1
582,[],-1
583,[],-1
584,[],-1
585,[],-1
586,[],-1
587,[],-1
589,[],-1
590,[],-1
594,[],-1
2520,[],-1
2521,[],-1
2522,[],-1
2523,[],-1
595,[],-1
596,[],-1
2525,[],-1
598,[],-1
600,[],-1
601,[76],76
602,[],-1
607,[],-1
608,[],-1
2526,[],-1
2527,[],-1
2528,[],-1
612,[],-1
613,[],-1
614,[],-1
616,[],-1
618,[],-1
27,[],-1
619,[],-1
620,[],-1
621,[],-1
622,[],-1
623,[],-1
624,[],-1
626,[],-1
627,[],-1
628,[],-1
2529,[],-1
2530,[],-1
2531,[],-1
2532,[],-1
2533,[],-1
2534,[],-1
2535,[],-1
2536,[],-1
2537,[],-1
2538,[],-1
231,[],-1
629,[],-1
2539,[],-1
630,[],-1
631,[],-1
632,[],-1
633,[],-1
634,[],-1
635,[],-1
232,[],-1
636,[],-1
639,[],-1
234,[],-1
2540,[],-1
640,[],-1
2542,[],-1
28,[],-1
2543,[],-1
29,[],-1
30,[],-1
31,[],-1
2546,[],-1
2547,[],-1
33,[],-1
34,[],-1
235,[],-1
2549,[],-1
236,[65],65
644,[],-1
645,[],-1
646,[],-1
648,[],-1
2550,[],-1
2551,[],-1
649,[],-1
2553,[],-1
2558,[],-1
2560,[],-1
2561,[],-1
2562,[],-1
237,[],-1
2563,[],-1
651,[],-1
2566,[],-1
652,[],-1
653,[],-1
655,[],-1
656,[],-1
657,[],-1
658,[],-1
659,[],-1
660,[],-1
661,[],-1
663,[],-1
664,[],-1
666,[],-1
667,[],-1
668,[],-1
2567,[],-1
2568,[],-1
2570,[],-1
2572,[],-1
2573,[],-1
2574,[],-1
238,[],-1
2575,[],-1
2577,[],-1
2578,[],-1
2579,[],-1
2580,[],-1
2581,[],-1
2583,[],-1
2584,[],-1
2585,[],-1
2586,[],-1
670,[],-1
2588,[],-1
672,[],-1
674,[91],91
673,[],-1
2591,[],-1
2596,[],-1
2597,[],-1
2598,[],-1
677,[],-1
678,[],-1
2599,[],-1
2600,[],-1
680,[],-1
681,[],-1
682,[],-1
683,[],-1
684,[],-1
685,[],-1
2601,[],-1
239,[3],3
686,[],-1
687,[],-1
688,[],-1
35,[],-1
36,[],-1
240,[],-1
691,[],-1
692,[],-1
693,[],-1
694,[],-1
695,[],-1
696,[],-1
2603,[],-1
2604,[],-1
2605,[],-1
2607,[],-1
2608,[],-1
2609,[],-1
2610,[],-1
697,[],-1
699,[],-1
241,[],-1
701,[],-1
242,"[67, 67]",67
705,[],-1
2611,[],-1
704,[],-1
37,[],-1
707,[],-1
706,[],-1
38,[],-1
2614,[],-1
708,[],-1
710,[],-1
711,[],-1
713,[],-1
714,[],-1
715,[],-1
716,[],-1
717,[],-1
718,[],-1
2615,[],-1
2618,[],-1
2619,[],-1
2620,[23],23
2621,[],-1
2622,[],-1
720,[],-1
722,[],-1
723,[],-1
724,[],-1
725,[],-1
726,[],-1
727,[],-1
2624,[],-1
728,[],-1
2625,[],-1
729,[],-1
731,[],-1
733,[],-1
39,[],-1
734,[],-1
735,[],-1
736,[],-1
737,[],-1
2626,[],-1
2627,[],-1
738,[],-1
739,[],-1
740,[],-1
742,[],-1
743,[],-1
745,[],-1
747,[],-1
748,[],-1
749,[],-1
2631,[],-1
2632,[],-1
751,[],-1
752,[],-1
754,[],-1
2633,[],-1
243,[],-1
2635,[],-1
2636,[],-1
40,[],-1
753,[],-1
755,[],-1
756,[],-1
757,[],-1
758,[],-1
760,[],-1
2637,[],-1
763,[],-1
2639,[],-1
764,[99],99
41,[],-1
2640,[],-1
2641,[],-1
2642,[],-1
2643,[],-1
42,[],-1
2644,[],-1
767,[],-1
769,[],-1
770,[],-1
771,[],-1
244,[],-1
2646,[],-1
773,[],-1
772,[],-1
774,[],-1
775,[],-1
2647,[],-1
2648,[],-1
776,[],-1
778,[],-1
777,[],-1
43,[],-1
780,[],-1
781,[],-1
783,[],-1
2650,[],-1
2651,[],-1
785,[],-1
787,[],-1
788,[],-1
789,[],-1
790,[],-1
791,[],-1
792,[],-1
793,[],-1
794,[],-1
795,[23],23
796,[],-1
797,[],-1
246,[],-1
798,[],-1
800,[],-1
801,[],-1
802,[],-1
803,[],-1
804,[],-1
805,[],-1
806,[],-1
807,[],-1
808,[],-1
809,[],-1
810,[],-1
811,[],-1
813,[],-1
815,[],-1
817,[],-1
818,[],-1
820,[],-1
822,[],-1
823,[],-1
824,[],-1
825,[],-1
2653,[],-1
827,[],-1
828,[],-1
829,[],-1
834,[],-1
832,[],-1
833,[],-1
836,[],-1
2655,[],-1
2656,[],-1
838,[],-1
840,[],-1
2658,[],-1
841,[],-1
2659,[],-1
842,[],-1
843,[],-1
844,[],-1
2661,[],-1
2662,[],-1
2663,[],-1
2664,[],-1
2666,[23],23
2667,[],-1
2668,[],-1
2670,[],-1
2671,[],-1
2672,[],-1
845,[],-1
2675,[],-1
2678,[],-1
2680,[],-1
2681,[],-1
2683,[],-1
2684,[],-1
2685,[],-1
2686,[],-1
846,[],-1
848,[],-1
849,[],-1
2688,[],-1
2689,[],-1
2691,[],-1
2692,[],-1
853,[],-1
855,[],-1
856,[],-1
2694,[],-1
248,[79],79
2695,[],-1
858,[],-1
2697,[],-1
2699,[23],23
859,[],-1
860,[],-1
861,[],-1
2700,[],-1
2704,[],-1
2708,[],-1
2710,[],-1
2711,[],-1
2712,[],-1
2713,[],-1
2714,[],-1
2715,[],-1
2716,[],-1
2717,[],-1
2718,[],-1
2721,[],-1
46,[],-1
2722,[],-1
2723,[],-1
862,[],-1
2726,[],-1
2728,[],-1
863,[],-1
864,[],-1
867,[],-1
249,[78],78
869,[],-1
870,[],-1
871,[],-1
872,[],-1
873,[],-1
874,[],-1
875,[],-1
876,[],-1
877,[],-1
878,[],-1
880,[],-1
2731,[],-1
2733,[],-1
2734,[],-1
2735,[],-1
2736,[],-1
881,[],-1
882,[],-1
885,[],-1
886,[],-1
2739,[],-1
2740,[],-1
890,[],-1
2742,[],-1
889,[],-1
2743,[],-1
47,[],-1
892,[],-1
893,[],-1
894,[],-1
895,[],-1
897,[],-1
898,[],-1
899,[],-1
900,[],-1
901,[],-1
250,[],-1
905,[],-1
907,[],-1
908,[],-1
2746,[],-1
2747,[],-1
251,[],-1
2748,[],-1
2749,[],-1
910,[],-1
252,[69],69
911,[],-1
912,[],-1
913,[],-1
914,[],-1
915,[],-1
916,[],-1
917,[],-1
2750,[],-1
2751,[],-1
2752,[],-1
920,[],-1
921,[],-1
922,[],-1
253,[],-1
923,[],-1
924,[],-1
2754,[],-1
927,[],-1
2756,[],-1
928,[],-1
930,[],-1
931,[],-1
932,[],-1
934,[],-1
2760,[],-1
2761,[],-1
48,[],-1
2763,[],-1
2764,[],-1
2765,[],-1
938,[],-1
939,[],-1
940,[],-1
941,[],-1
942,[],-1
943,[],-1
946,[],-1
49,[],-1
254,[25],25
948,[],-1
949,[],-1
2770,[],-1
2773,[],-1
950,[],-1
2774,[],-1
2775,[],-1
2776,[],-1
951,[],-1
952,[],-1
2777,[],-1
2778,[],-1
2780,[],-1
2784,[],-1
2787,[],-1
2788,[],-1
2790,[],-1
255,[],-1
2791,[],-1
953,[],-1
954,[],-1
955,[],-1
2797,[25],25
2800,[],-1
2802,[],-1
2803,[],-1
2805,[11],11
2806,[],-1
2807,[],-1
956,[],-1
2809,[11],11
2811,[],-1
2812,[],-1
2813,[],-1
2814,[],-1
957,[],-1
256,[],-1
2817,[],-1
2819,[],-1
2820,[11],11
958,[],-1
959,[],-1
2821,[],-1
2823,[],-1
2825,[],-1
2829,[],-1
2831,[],-1
2832,[],-1
960,[],-1
50,[],-1
2834,[],-1
2835,[],-1
963,[],-1
51,[],-1
52,[],-1
962,[],-1
257,[],-1
53,[],-1
965,[],-1
966,[],-1
967,[],-1
968,[],-1
969,[],-1
970,[],-1
972,[],-1
973,[],-1
974,[],-1
975,[],-1
976,[],-1
978,[],-1
979,[],-1
980,[],-1
982,[],-1
983,[],-1
984,[11],11
985,[],-1
258,[],-1
986,[],-1
987,[],-1
990,[],-1
991,[],-1
992,[],-1
2839,[],-1
2840,[],-1
993,[],-1
994,[],-1
2842,[],-1
996,[],-1
55,[],-1
997,[],-1
998,[],-1
259,[16],16
260,[48],48
2843,[],-1
999,[],-1
2844,[],-1
2846,[],-1
2847,[],-1
2849,[],-1
2850,[],-1
2852,[],-1
2853,[],-1
2854,[],-1
2855,[],-1
2856,[],-1
2857,[],-1
2858,[],-1
2859,[],-1
2860,[],-1
2861,[],-1
1002,[],-1
1003,[],-1
261,[],-1
2864,[],-1
2866,[],-1
1004,[],-1
1006,[95],95
1008,[],-1
1007,[],-1
2869,[],-1
2872,[],-1
2876,[],-1
2877,[],-1
1009,[],-1
262,[56],56
1012,[],-1
2889,[],-1
2890,[],-1
56,[],-1
2892,[],-1
263,[4],4
1015,[],-1
1016,[],-1
1017,[],-1
1018,[],-1
1021,[],-1
264,[37],37
265,[],-1
1022,[],-1
1023,[],-1
266,[],-1
1024,[],-1
1025,[23],23
1026,[23],23
1027,[],-1
1028,[23],23
267,[59],59
1031,[],-1
1035,[],-1
57,[],-1
2896,[],-1
2897,[],-1
2899,[],-1
268,[],-1
1036,[],-1
1037,[],-1
1040,[],-1
1041,[],-1
1042,[],-1
1043,[],-1
2902,[],-1
1045,[],-1
1044,[],-1
1046,[23],23
2903,[],-1
2907,[],-1
2908,[],-1
2909,[],-1
2910,[],-1
1047,[],-1
2912,[],-1
2913,[],-1
1048,[],-1
269,[],-1
2917,[],-1
2919,[],-1
1049,[23],23
1050,[],-1
1051,[],-1
1052,[],-1
2920,[],-1
1057,[],-1
2921,[],-1
1058,[],-1
1060,[],-1
1062,[],-1
2924,[],-1
2925,[],-1
2927,[],-1
2929,[],-1
1064,[],-1
2931,[],-1
270,[85],85
2933,[],-1
1065,[],-1
1066,[],-1
1067,[],-1
1068,[],-1
1069,[],-1
271,[10],10
1070,[],-1
59,[],-1
60,[],-1
61,[],-1
1072,[],-1
272,[],-1
1073,[],-1
2935,[],-1
2939,[],-1
2941,[],-1
1077,[],-1
1080,[],-1
273,[10],10
2942,[],-1
2944,[],-1
2945,[],-1
1082,[],-1
1083,[],-1
274,[27],27
62,[],-1
275,"[66, 66]",66
63,[],-1
2949,[],-1
276,[],-1
64,[],-1
2951,[],-1
2952,[],-1
2954,[],-1
2955,[],-1
2956,[],-1
2957,[],-1
2958,[],-1
2959,[],-1
2960,[],-1
2961,[],-1
2962,[],-1
2963,[],-1
1084,[],-1
2964,[],-1
1085,[],-1
2965,[],-1
1086,[],-1
2966,[],-1
2967,[],-1
2968,[],-1
2969,[],-1
2970,[],-1
2972,[],-1
2973,[],-1
2976,[],-1
2978,[],-1
277,[],-1
278,[],-1
2979,[],-1
2981,[],-1
2983,[],-1
279,[],-1
2985,[],-1
2986,[],-1
2987,[],-1
2988,[],-1
2989,[],-1
2990,[],-1
2992,[],-1
2998,[],-1
1090,[23],23
3000,[],-1
1094,[],-1
1096,[76],76
3005,[],-1
1097,[23],23
66,[],-1
1098,[],-1
280,[],-1
3006,[],-1
3007,[],-1
1099,[],-1
3008,[],-1
3010,[],-1
1100,[23],23
3011,[],-1
3013,[],-1
3015,[23],23
3022,[],-1
3026,[],-1
281,[],-1
3027,[],-1
72,[],-1
3030,[],-1
1104,[],-1
69,[],-1
3034,[],-1
3035,[],-1
3037,[23],23
70,[],-1
3040,[],-1
1105,[],-1
1106,[],-1
3042,[],-1
3043,[],-1
3045,[],-1
1109,[],-1
3046,[],-1
3047,[],-1
1111,[],-1
3050,[23],23
3053,[],-1
3054,[],-1
3057,[],-1
3058,[],-1
3059,[],-1
3062,[],-1
1113,[],-1
1114,[],-1
1115,[],-1
1116,[],-1
282,[],-1
3065,[],-1
283,[],-1
1118,[],-1
1119,[],-1
1120,[],-1
284,[],-1
3068,[],-1
285,[],-1
3069,[],-1
1121,[],-1
3070,[],-1
3071,[],-1
3072,[],-1
3073,[],-1
3078,[],-1
3080,[],-1
3081,[],-1
1123,[],-1
3082,[],-1
1124,[],-1
286,[72],72
1125,[],-1
1126,[],-1
1127,[],-1
71,[],-1
1128,[],-1
1129,[],-1
1130,[],-1
1131,[],-1
1133,[],-1
1136,[],-1
1138,[],-1
1139,[],-1
1140,[],-1
3083,[],-1
3085,[],-1
1141,[],-1
1142,[],-1
3088,[],-1
3089,[],-1
3091,[],-1
3092,[],-1
3093,[],-1
1143,[],-1
1144,[],-1
3097,[],-1
3098,[],-1
3099,[],-1
1146,[],-1
1147,[],-1
1148,[],-1
1150,[],-1
1151,[],-1
1152,[],-1
1153,[],-1
1154,[],-1
1155,[],-1
73,[],-1
1156,[],-1
1159,[],-1
287,"[52, 25]",-1
1160,[],-1
1161,[],-1
1162,[],-1
1163,[],-1
1165,[],-1
1166,[],-1
1167,[],-1
1168,[],-1
1169,[],-1
1170,[],-1
1171,[],-1
1172,[],-1
1173,[],-1
1174,[],-1
1175,[],-1
1176,[],-1
1177,[],-1
1178,[],-1
1181,[],-1
1183,[],-1
1184,[],-1
1185,[],-1
1186,[11],11
1187,[],-1
1188,[],-1
1189,[],-1
1190,[],-1
289,[64],64
1191,[],-1
1192,[],-1
1193,[],-1
1194,[],-1
1195,[],-1
74,[],-1
1196,[],-1
1197,[],-1
3101,[],-1
1198,[],-1
1199,[],-1
1200,[],-1
1201,[],-1
3110,[],-1
3111,[],-1
1203,[],-1
1204,[],-1
1205,[],-1
1207,[],-1
1209,[],-1
1210,[],-1
1211,[],-1
1212,[],-1
1213,[],-1
1217,[],-1
1218,[],-1
1220,[],-1
75,[],-1
3117,[],-1
1224,[],-1
1225,[],-1
3118,[],-1
290,[5],5
3125,[],-1
1227,[],-1
3126,[],-1
3131,[],-1
3133,[],-1
1230,[],-1
1231,[],-1
1233,[],-1
1234,[],-1
1235,[],-1
1237,[],-1
1238,[],-1
291,[],-1
1241,[],-1
1240,[],-1
1242,[],-1
1243,[],-1
1245,[],-1
1249,[],-1
1250,[],-1
1251,[],-1
1253,[],-1
1257,[],-1
1260,[],-1
1261,[],-1
1262,[],-1
3135,[],-1
1263,[],-1
1265,[],-1
1267,[90],90
3136,[],-1
1268,[],-1
1269,[],-1
1270,[],-1
1271,[],-1
1272,[],-1
1273,[],-1
3140,[],-1
3143,[],-1
3146,[],-1
3147,[],-1
3150,[],-1
3151,[],-1
3152,[],-1
3155,[],-1
3156,[],-1
3160,[],-1
1275,[],-1
3161,[],-1
1276,[],-1
3166,[],-1
3167,[],-1
1277,[],-1
3171,[],-1
292,[68],68
3172,[],-1
1278,[91],91
1280,[],-1
3176,[],-1
3179,[],-1
3180,[],-1
3181,[],-1
293,"[5, 7]",-1
3184,[],-1
1287,[],-1
1288,[],-1
76,[],-1
77,[],-1
3186,[],-1
3190,[],-1
1290,[],-1
3194,[],-1
3195,[],-1
1289,[],-1
3196,[],-1
3197,[],-1
3198,[],-1
3199,[],-1
3200,[],-1
1291,[],-1
3201,[],-1
3202,[],-1
3203,[],-1
3204,[],-1
1293,[],-1
294,[],-1
295,[43],43
3205,[],-1
3206,[],-1
1295,[],-1
1296,[],-1
1297,[],-1
1298,[],-1
1299,[],-1
1301,[],-1
1302,[],-1
1305,[],-1
1308,[],-1
1309,[],-1
3208,[],-1
3209,[],-1
1311,[],-1
1312,[],-1
78,[],-1
79,[],-1
80,[],-1
1313,[],-1
1315,[],-1
1317,[11],11
3211,[],-1
3212,[],-1
3214,[],-1
296,[],-1
3217,[],-1
1318,[],-1
3221,[],-1
3222,[],-1
3223,[],-1
3228,[],-1
1325,[],-1
297,[],-1
1322,[],-1
1323,[],-1
1324,[],-1
298,[71],71
1326,[23],23
1327,[],-1
82,[],-1
3232,[],-1
300,[],-1
1328,[],-1
3236,[],-1
1329,[],-1
1330,[23],23
1331,[],-1
3240,[11],11
1336,[],-1
3241,[],-1
1337,[],-1
1338,[],-1
1339,[],-1
301,[26],26
1341,[],-1
1342,[],-1
1344,[],-1
3244,[],-1
3247,[],-1
1345,[],-1
1346,[],-1
3251,[],-1
3253,[],-1
1351,[],-1
1352,[],-1
1355,[],-1
83,[],-1
1356,[],-1
1357,[],-1
84,[],-1
1358,[],-1
1359,[],-1
3255,[],-1
1362,[],-1
1364,[],-1
1365,[],-1
1367,[],-1
1370,[],-1
3258,[],-1
3260,[],-1
1372,[],-1
1376,[],-1
1378,[],-1
1381,[],-1
1382,[],-1
3263,[],-1
1388,[],-1
1389,[],-1
1390,[],-1
1391,[],-1
3265,[],-1
1394,[],-1
302,[70],70
85,[],-1
3269,[],-1
3270,[],-1
1398,[],-1
3276,[],-1
3278,[],-1
3279,[],-1
303,[13],13
1399,[],-1
1400,[],-1
1401,[],-1
1403,[],-1
3283,[],-1
1404,[],-1
1406,[],-1
1408,[23],23
3286,[],-1
86,[],-1
1409,[],-1
1410,[],-1
314,[],-1
1412,[],-1
1413,[],-1
1414,[],-1
1415,[],-1
1416,[],-1
3287,[],-1
3288,[],-1
3289,[],-1
3290,[],-1
1417,[],-1
3293,[],-1
1418,[],-1
1419,[],-1
1420,[],-1
1421,[],-1
1422,[],-1
1423,[],-1
1424,[],-1
3295,[],-1
3296,[],-1
3297,[],-1
3298,[],-1
3299,[],-1
3300,[],-1
1425,[96],96
3301,[],-1
1426,[96],96
1427,[],-1
1429,[],-1
3305,[],-1
3307,[],-1
3308,[],-1
3310,[],-1
3311,[],-1
3312,[],-1
1432,[],-1
1433,[],-1
89,[],-1
1436,[],-1
1437,[],-1
1438,[],-1
3316,[],-1
3317,[],-1
3318,[],-1
3320,[],-1
3321,[],-1
3324,[],-1
3325,[],-1
3326,[],-1
3327,[],-1
3328,[],-1
3330,[],-1
3331,[],-1
1440,[],-1
90,[],-1
3334,[],-1
3335,[],-1
304,[38],38
3336,[],-1
3338,[],-1
3339,[],-1
3340,[],-1
91,[],-1
3341,[],-1
1441,[],-1
92,[],-1
1443,[],-1
1444,[],-1
1446,[],-1
1447,[],-1
1449,[],-1
1450,[],-1
1453,[],-1
1454,[],-1
3347,[],-1
1456,[],-1
3348,[],-1
1457,[],-1
3349,[],-1
3350,[],-1
3351,[],-1
3352,[],-1
3353,[],-1
3356,[],-1
3358,[],-1
1458,[],-1
1460,[],-1
1463,[],-1
1464,[],-1
3359,[],-1
3360,[],-1
3363,[],-1
1465,[],-1
1466,[],-1
1468,[94],94
3364,[],-1
3365,[],-1
3366,[],-1
3367,[],-1
1469,[],-1
1470,[],-1
3368,[],-1
1471,[94],94
1472,[],-1
3369,[],-1
305,[],-1
1473,[],-1
1474,[60],60
3370,[],-1
3371,[],-1
3372,[],-1
3375,[],-1
3376,[],-1
3377,[],-1
1477,[],-1
1478,[],-1
1479,[89],89
1480,[60],60
306,"[60, 60]",60
3380,[],-1
307,[89],89
3384,[],-1
1485,[],-1
3385,[],-1
3388,[],-1
3389,[],-1
1486,[],-1
1487,[],-1
3390,[],-1
3392,[],-1
1489,[],-1
3396,[],-1
1490,[],-1
1491,[],-1
1492,[],-1
1493,[],-1
1494,[],-1
1496,[],-1
1497,[],-1
1498,[],-1
1499,[],-1
3398,[],-1
3399,[],-1
1501,[],-1
1502,[],-1
3400,[],-1
1503,[],-1
1504,[],-1
1505,[],-1
1506,[],-1
1507,[],-1
1508,[],-1
1509,[],-1
308,[],-1
1511,[],-1
309,[53],53
1513,[],-1
310,[55],55
1514,[],-1
1515,[],-1
3402,[],-1
311,[],-1
3403,[],-1
3404,[],-1
1516,[],-1
1517,[],-1
1518,[],-1
1519,[],-1
3405,[],-1
3408,[],-1
3409,[],-1
3410,[],-1
1521,[],-1
1522,[],-1
3412,[],-1
3413,[],-1
1523,[],-1
1525,[],-1
1526,[],-1
3416,[],-1
1529,[],-1
1530,[],-1
1531,[],-1
3417,[],-1
1534,[],-1
3418,[],-1
1536,[],-1
3420,[],-1
3421,[],-1
3422,[],-1
1537,[],-1
93,[],-1
1538,[],-1
3424,[],-1
1540,[],-1
1543,[],-1
3427,[],-1
1545,[],-1
1548,[],-1
1549,[],-1
1550,[],-1
1551,[],-1
1552,[],-1
1553,[],-1
1554,[],-1
1556,[],-1
1557,[],-1
3430,[],-1
312,[],-1
1558,[],-1
1560,[],-1
1563,[],-1
1565,[],-1
1566,[],-1
3435,[16],16
3436,[],-1
1567,[],-1
313,[],-1
3440,[],-1
1570,[88],88
1571,[],-1
1572,[],-1
1573,[],-1
1574,[],-1
1576,[],-1
1577,[],-1
3447,[],-1
1578,[],-1
1579,[],-1
3449,[],-1
3452,[],-1
3453,[],-1
3454,[],-1
3455,[],-1
3456,[],-1
3459,[],-1
3460,[],-1
3462,[],-1
1580,[],-1
94,[],-1
1581,[],-1
1582,[],-1
1585,[],-1
1586,[],-1
315,"[77, 24]",-1
1587,[],-1
1588,[],-1
1589,[],-1
1590,[],-1
1591,[],-1
1593,[],-1
1594,[],-1
1595,[],-1
1596,[],-1
3464,[],-1
3465,[],-1
3466,[],-1
1597,[],-1
3469,[],-1
3470,[],-1
3471,[],-1
1599,[],-1
3472,[],-1
3473,[],-1
3474,[],-1
3478,[],-1
1600,[],-1
1601,[],-1
1602,[],-1
3481,[],-1
3484,[],-1
3485,[],-1
3486,[],-1
3487,[],-1
3489,[],-1
3490,[],-1
3491,[],-1
95,[],-1
3493,[],-1
3494,[],-1
3495,[],-1
3496,[],-1
3497,[],-1
3498,[],-1
3499,[],-1
3503,[],-1
1603,[],-1
1605,[],-1
3508,[],-1
3514,[],-1
1606,[],-1
96,[],-1
3516,[],-1
3518,[],-1
3519,[],-1
3520,[],-1
3521,[],-1
3522,[],-1
3523,[],-1
3524,[],-1
1608,[29],29
97,[],-1
3526,[],-1
1610,[],-1
3528,[],-1
1613,[],-1
1614,[],-1
1615,[],-1
1616,[],-1
1617,[],-1
1618,[],-1
1619,[],-1
1620,[],-1
1621,[],-1
1622,[],-1
1623,[],-1
1625,[],-1
1626,[],-1
1628,[],-1
1630,[],-1
1631,[],-1
1632,[],-1
3529,[],-1
3530,[],-1
3532,[],-1
1633,[],-1
1634,[],-1
1635,[],-1
1638,[],-1
1640,[],-1
3535,[],-1
1643,[],-1
3537,[],-1
3540,[],-1
1645,[],-1
1647,[],-1
316,"[9, 9]",9
1648,[],-1
1649,[],-1
1651,[],-1
98,[],-1
1652,[],-1
