source,idColName,iden,text,startByte,endByte,pdncID
pdnc,qID,Q22-0,she,5328,5331,7
pdnc,qID,Q23-0,Mumsy,5565,5570,75
pdnc,qID,Q23-0,you,5572,5575,75
pdnc,qID,Q23-0,you,5601,5604,75
exp,exp_name,mrs beaver,Mrs Beaver,5709,5719,75
exp,exp_name,unknown,unknown,5897,5904,36
exp,exp_name,mrs beaver,Mrs Beaver,5979,5989,75
pdnc,qID,Q25-1,you,6327,6330,61
pdnc,qID,Q25-1,Joyce,6354,6359,61
pdnc,qID,Q25-1,you,6375,6378,61
pdnc,qID,Q26-0,you,6422,6425,75
pdnc,qID,Q26-0,Mrs Beaver,6427,6437,75
exp,exp_name,mrs beaver,Mrs Beaver,6499,6509,75
exp,exp_name,mrs beaver,Mrs Beaver,6643,6653,75
exp,exp_name,beaver,Beaver,6662,6668,5
pdnc,qID,Q27-0,Mr Beaver,6730,6739,5
pdnc,qID,Q27-0,you,6746,6749,5
pdnc,qID,Q27-0,sir,6772,6775,5
pdnc,qID,Q27-0,Mrs Tipping,6777,6788,74
pdnc,qID,Q27-0,you,6812,6815,5
exp,exp_name,mrs tipping,Mrs Tipping,6877,6888,74
booknlp,COREF,192,her,7027,7030,74
pdnc,qID,Q28-0,Mr Beaver,7061,7070,5
pdnc,qID,Q28-0,you,7099,7102,5
booknlp,COREF,191,you,7127,7130,5
pdnc,qID,Q28-0,you,7176,7179,5
pdnc,qID,Q28-0,Madame de Trommet,7211,7228,57
pdnc,qID,Q28-0,The one with the reddish moustache,7232,7266,11
pdnc,qID,Q28-0,he,7276,7278,11
booknlp,COREF,192,I,7301,7302,74
pdnc,qID,Q29-0,you,7310,7313,74
pdnc,qID,Q29-0,Jock Grant-Menzies,7319,7337,11
pdnc,qID,Q30-0,You,7364,7367,5
pdnc,qID,Q30-0,him,7410,7413,11
pdnc,qID,Q30-0,you,7418,7421,5
pdnc,qID,Q31-0,He,7426,7428,11
booknlp,COREF,192,I,7447,7448,74
pdnc,qID,Q31-0,he,7463,7465,11
pdnc,qID,Q31-0,You ,7485,7489,74
pdnc,qID,Q31-0,him,7510,7513,11
pdnc,qID,Q31-0,He,7539,7541,11
pdnc,qID,Q32-0,Jock Grant-Menzies,7568,7586,11
pdnc,qID,Q32-0,you,7608,7611,5
pdnc,qID,Q32-0,you,7644,7647,5
pdnc,qID,Q32-0,you,7656,7659,5
exp,exp_name,beaver,Beaver,7758,7764,5
exp,exp_name,beaver,Beaver,8699,8705,5
exp,exp_name,jock grant-menzies,Jock Grant-Menzies,8867,8885,11
exp,exp_name,jock,Jock,8948,8952,11
exp,exp_name,beaver,Beaver,9141,9147,5
exp,exp_name,jock,Jock,9218,9222,11
exp,exp_name,beaver,Beaver,9242,9248,5
pdnc,qID,Q33-0,old boy,9257,9264,5
booknlp,COREF,187,he,9267,9269,11
pdnc,qID,Q33-1,you,9286,9289,5
exp,exp_name,beaver,Beaver,9320,9326,5
booknlp,COREF,187,his,9337,9340,11
exp,exp_name,jock,Jock,9407,9411,11
exp,exp_name,the barman,the barman,9422,9432,87
pdnc,qID,Q36-0,the old girl,9458,9470,74
pdnc,qID,Q36-0,you,9471,9474,5
booknlp,COREF,187,me,9485,9487,11
pdnc,qID,Q37-0,She,9517,9520,74
pdnc,qID,Q37-0,Mrs Tipping,9530,9541,74
booknlp,COREF,187,I,9546,9547,11
pdnc,qID,Q38-0,she,9556,9559,74
booknlp,COREF,187,me,9598,9600,11
booknlp,COREF,187,me,9664,9666,11
pdnc,qID,Q38-0,her,9681,9684,74
pdnc,qID,Q39-0,you ,9693,9697,11
booknlp,COREF,187,I,9711,9712,11
booknlp,COREF,187,I,9750,9751,11
booknlp,COREF,187,I,9765,9766,11
booknlp,COREF,187,I,9779,9780,11
exp,exp_name,the barman,The barman,9804,9814,87
pdnc,qID,Q41-0,Mr Beaver,9839,9848,5
pdnc,qID,Q41-0,sir,9850,9853,5
pdnc,qID,Q41-0,you,9885,9888,5
booknlp,COREF,439,my,9892,9894,87
pdnc,qID,Q42-0,you,9930,9933,87
pdnc,qID,Q42-0,Macdougal,9935,9944,87
booknlp,COREF,439,me,9953,9955,87
pdnc,qID,Q42-0,you,9972,9975,87
pdnc,qID,Q43-0,sir,9991,9994,5
exp,exp_name,beaver,Beaver,9998,10004,5
booknlp,COREF,191,I,10012,10013,5
pdnc,qID,Q45-0,you,10050,10053,5
pdnc,qID,Q45-0,Tony ,10064,10069,35
pdnc,qID,Q45-0,Brenda ,10073,10080,7
booknlp,COREF,439,my,10080,10082,87
pdnc,qID,Q51-0,You,10341,10344,5
booknlp,COREF,191,I,10381,10382,5
pdnc,qID,Q52-0,Brenda,10396,10402,7
pdnc,qID,Q53-0,You,10407,10410,5
pdnc,qID,Q53-0,her,10419,10422,7
pdnc,qID,Q53-0,she,10424,10427,7
booknlp,COREF,439,I,10444,10445,87
pdnc,qID,Q53-0,Tony Last,10458,10467,35
booknlp,COREF,439,I,10494,10495,87
pdnc,qID,Q53-0,He,10502,10504,35
pdnc,qID,Q53-0,he,10555,10557,35
pdnc,qID,Q54-0,You,10631,10634,11
pdnc,qID,Q54-0,you,10674,10677,11
booknlp,COREF,191,I,10679,10680,5
booknlp,COREF,191,I,10698,10699,5
booknlp,COREF,439,I,10732,10733,87
booknlp,COREF,439,I,10741,10742,87
booknlp,COREF,191,I,10855,10856,5
booknlp,COREF,191,I,10874,10875,5
booknlp,COREF,191,You,10899,10902,5
exp,exp_name,beaver,Beaver,10925,10931,5
booknlp,COREF,194,I,10951,10952,87
booknlp,COREF,194,I,10959,10960,87
pdnc,qID,Q60-0,Macdougal,10985,10994,87
exp,exp_name,macdougal,Macdougal,11016,11025,87
booknlp,COREF,194,I,11039,11040,87
pdnc,qID,Q61-0,you,11054,11057,5
pdnc,qID,Q61-0,sir,11059,11062,5
pdnc,qID,Q62-0,you,11075,11078,87
exp,exp_name,jock,Jock,11106,11110,11
booknlp,COREF,187,I,11118,11119,11
pdnc,qID,Q63-0,Beaver ,11125,11132,5
pdnc,qID,Q64-0,He,11152,11154,5
pdnc,qID,Q65-0,He,11181,11183,5
booknlp,COREF,187,me,11275,11277,11
booknlp,COREF,187,my,11294,11296,11
exp,exp_name,beaver,Beaver,11369,11375,5
booknlp,COREF,191,he,11430,11432,5
exp,exp_name,the porter,the porter,11438,11448,93
booknlp,COREF,191,his,11460,11463,5
booknlp,COREF,191,him,11506,11509,5
pdnc,qID,Q68-0,Mrs Tipping,11513,11524,74
pdnc,qID,Q68-0,you,11569,11572,5
pdnc,qID,Q68-0,her,11601,11604,74
pdnc,qID,Q69-0,you,11621,11624,93
pdnc,qID,Q69-0,her,11630,11633,74
booknlp,COREF,191,I,11650,11651,5
booknlp,COREF,191,I,11684,11685,5
booknlp,COREF,191,he,11752,11754,5
exp,exp_name,tony last,Tony Last,12324,12333,35
booknlp,COREF,184,His,12388,12391,35
exp,exp_name,aunt frances,Aunt Frances,12392,12404,58
booknlp,COREF,184,his,12547,12550,35
exp,exp_name,tony,Tony,12657,12661,35
booknlp,COREF,184,he,12685,12687,35
booknlp,COREF,184,he,12807,12809,35
booknlp,COREF,184,he,13664,13666,35
exp,exp_name,brenda,Brenda,14011,14017,7
exp,exp_name,tony,Tony,14351,14355,35
exp,exp_name,john andrew,John Andrew,14583,14594,12
exp,exp_name,tony,Tony,15421,15425,35
booknlp,COREF,184,He,15490,15492,35
booknlp,COREF,184,his,15611,15614,35
booknlp,COREF,184,he,15626,15628,35
booknlp,COREF,184,He,15653,15655,35
booknlp,COREF,184,he,15683,15685,35
booknlp,COREF,184,his,15722,15725,35
booknlp,COREF,184,his,15786,15789,35
booknlp,COREF,184,he,15795,15797,35
booknlp,COREF,184,He,15825,15827,35
booknlp,COREF,184,he,15866,15868,35
booknlp,COREF,184,his,15989,15992,35
booknlp,COREF,184,his,16143,16146,35
booknlp,COREF,184,his,16282,16285,35
booknlp,COREF,184,his,16337,16340,35
exp,exp_name,brenda,Brenda,16356,16362,7
booknlp,COREF,184,he,16385,16387,35
exp,exp_name,brenda,Brenda,16427,16433,7
exp,exp_name,john,John,16439,16443,5
booknlp,COREF,184,his,16524,16527,35
exp,exp_name,tony,Tony,16830,16834,35
booknlp,COREF,184,his,16895,16898,35
booknlp,COREF,184,he,16913,16915,35
pdnc,qID,Q70-0,her ladyship,16937,16949,7
booknlp,COREF,184,I,17015,17016,35
pdnc,qID,Q71-0,her,17038,17041,7
booknlp,COREF,184,He,17050,17052,35
booknlp,COREF,184,his,17060,17063,35
exp,exp_name,brenda,Brenda,17125,17131,7
exp,exp_name,tony,Tony,17460,17464,35
booknlp,COREF,184,He,17476,17478,35
booknlp,COREF,184,him,17540,17543,35
booknlp,COREF,184,his,17647,17650,35
booknlp,COREF,184,He,17717,17719,35
exp,exp_name,mama,Mama,17757,17761,62
exp,exp_name,nanny,nanny,17768,17773,76
pdnc,qID,Q75-0,John,17782,17786,12
booknlp,COREF,2412,She,17803,17806,76
pdnc,qID,Q75-0,him,17818,17821,12
exp,exp_name,the mayor,the mayor,17851,17860,92
pdnc,qID,Q76-0,you,17930,17933,7
pdnc,qID,Q76-0,haven't ,17947,17955,7
pdnc,qID,Q77-0,you,18003,18006,35
pdnc,qID,Q77-0,Angela ,18099,18106,44
pdnc,qID,Q78-0,her,18166,18169,44
pdnc,qID,Q80-0,You,18244,18247,7
pdnc,qID,Q80-0,you,18254,18257,7
pdnc,qID,Q83-0,Darling,18470,18477,35
exp,exp_name,brenda,Brenda,18628,18634,7
pdnc,qID,Q85-0,Darling,18919,18926,35
pdnc,qID,Q85-0,you,18932,18935,35
pdnc,qID,Q85-0,you,18941,18944,35
exp,exp_name,brenda,Brenda,19010,19016,7
pdnc,qID,Q87-0,Reggie,19047,19053,77
pdnc,qID,Q87-0,Babe,19127,19131,47
pdnc,qID,Q87-0,Jock,19136,19140,11
pdnc,qID,Q87-0,you,19210,19213,35
pdnc,qID,Q87-1,you,19456,19459,35
pdnc,qID,Q87-1,Sylvia ,19486,19493,86
pdnc,qID,Q87-1,Rupert ,19498,19505,103
pdnc,qID,Q88-0,you,19540,19543,7
pdnc,qID,Q88-0,she,19549,19552,86
pdnc,qID,Q88-0,Rupert,19574,19580,103
pdnc,qID,Q89-0,Rupert ,19627,19634,103
pdnc,qID,Q89-0,you,19670,19673,35
pdnc,qID,Q90-0,you,19698,19701,7
pdnc,qID,Q93-0,you,19865,19868,35
pdnc,qID,Q94-0,you,19892,19895,7
booknlp,COREF,184,I,20055,20056,35
booknlp,COREF,184,I,20084,20085,35
booknlp,COREF,184,I,20196,20197,35
pdnc,qID,Q96-0,John ,20203,20208,12
booknlp,COREF,184,me,20241,20243,35
exp,exp_name,tony,Tony,20391,20395,35
booknlp,COREF,184,his,20413,20416,35
exp,exp_name,brenda,Brenda,20447,20453,7
booknlp,COREF,184,I,20592,20593,35
booknlp,COREF,184,I,20602,20603,35
pdnc,qID,Q99-0,You,20717,20720,35
exp,exp_name,brenda,Brenda,20752,20758,7
exp,exp_name,tony,Tony,20917,20921,35
exp,exp_name,brenda,Brenda,20926,20932,7
exp,exp_name,john andrew,John Andrew,21284,21295,12
exp,exp_name,ben,Ben,21349,21352,6
booknlp,COREF,212,his,21403,21406,6
exp,exp_name,reggie,Reggie,21433,21439,77
exp,exp_name,john,John,21448,21452,5
exp,exp_name,ben,Ben,21554,21557,6
exp,exp_name,ben,Ben,21608,21611,6
exp,exp_name,ben,Ben,21774,21777,6
booknlp,COREF,212,he,21784,21786,6
booknlp,COREF,212,himself,21794,21801,6
exp,exp_name,ben,Ben,21844,21847,6
booknlp,COREF,212,he,21932,21934,6
booknlp,COREF,212,he,22022,22024,6
exp,exp_name,john,John,22125,22129,5
exp,exp_name,ben,Ben,22319,22322,6
exp,exp_name,john,John,22382,22386,5
booknlp,COREF,212,He,22479,22481,6
booknlp,COREF,212,his,22556,22559,6
exp,exp_name,nanny,Nanny,22618,22623,76
booknlp,COREF,217,her,22658,22661,76
exp,exp_name,ben,Ben,22734,22737,6
booknlp,COREF,212,he,22804,22806,6
booknlp,COREF,212,his,22886,22889,6
booknlp,COREF,212,He,22938,22940,6
exp,exp_name,tony,Tony,23012,23016,35
exp,exp_name,brenda,Brenda,23021,23027,7
exp,exp_name,john,John,23062,23066,5
exp,exp_name,ben,Ben,23083,23086,6
booknlp,COREF,212,himself,23139,23146,6
exp,exp_name,mr last,Mr Last,23182,23189,25
exp,exp_name,ben,Ben,23222,23225,6
booknlp,COREF,212,he,23301,23303,6
pdnc,qID,Q102-0,you,23451,23454,12
exp,exp_name,john,John,23664,23668,5
exp,exp_name,ben,Ben,23774,23777,6
pdnc,qID,Q103-0,you,23797,23800,12
booknlp,COREF,212,your,23809,23813,6
pdnc,qID,Q103-0,you,23880,23883,12
booknlp,COREF,212,He,23899,23901,6
exp,exp_name,john,John,23909,23913,5
exp,exp_name,nanny,Nanny,23925,23930,76
booknlp,COREF,217,her,23972,23975,76
exp,exp_name,john,John,23985,23989,5
exp,exp_name,ben,Ben,24082,24085,6
exp,exp_name,john,John,24106,24110,5
exp,exp_name,ben,Ben,24149,24152,6
booknlp,COREF,212,his,24160,24163,6
exp,exp_name,john,John,24210,24214,5
exp,exp_name,nanny,Nanny,24274,24279,76
pdnc,qID,Q105-0,Mr Hacket,24317,24326,6
pdnc,qID,Q105-0,he,24331,24333,12
pdnc,qID,Q106-0,He,24343,24345,12
exp,exp_name,ben,Ben,24365,24368,6
exp,exp_name,john,John,24393,24397,5
booknlp,COREF,217,she,24408,24411,76
booknlp,COREF,217,my,24447,24449,76
pdnc,qID,Q108-0,You,24463,24466,12
pdnc,qID,Q108-0,You,24552,24555,12
exp,exp_name,john,John,24605,24609,5
pdnc,qID,Q109-0,You,24793,24796,12
exp,exp_name,john,John,24858,24862,5
exp,exp_name,nanny,nanny,24911,24916,76
exp,exp_name,nanny,Nanny,25010,25015,76
exp,exp_name,ben,Ben,25068,25071,6
pdnc,qID,Q111-0,you,25090,25093,12
pdnc,qID,Q112-0,Mr Hacket,25146,25155,6
pdnc,qID,Q113-0,miss,25174,25178,76
pdnc,qID,Q114-0,Ben,25193,25196,6
booknlp,COREF,217,I,25202,25203,76
pdnc,qID,Q114-0,you,25217,25220,6
booknlp,COREF,212,me,25275,25277,6
pdnc,qID,Q115-0,You,25286,25289,12
pdnc,qID,Q115-0,nanny,25299,25304,76
pdnc,qID,Q115-0,you,25311,25314,12
pdnc,qID,Q115-0,you,25368,25371,12
booknlp,COREF,212,me,25384,25386,6
pdnc,qID,Q116-0,nanny,25423,25428,76
booknlp,COREF,217,I,25434,25435,76
pdnc,qID,Q117-0,You,25440,25443,12
pdnc,qID,Q117-0,mother,25453,25459,7
pdnc,qID,Q117-0,you,25477,25480,12
exp,exp_name,john,John,25562,25566,5
exp,exp_name,nanny,Nanny,25670,25675,76
exp,exp_name,ben,Ben,25814,25817,6
booknlp,COREF,212,your,25927,25931,6
pdnc,qID,Q128-0,Silly old tart,25972,25986,76
pdnc,qID,Q129-0,John,25992,25996,12
pdnc,qID,Q129-0,you,26008,26011,12
pdnc,qID,Q129-0,you,26021,26024,12
exp,exp_name,john,John,26072,26076,5
booknlp,COREF,217,her,26093,26096,76
booknlp,COREF,217,her,26125,26128,76
pdnc,qID,Q130-0,Silly old tart,26139,26153,76
pdnc,qID,Q130-0,silly old tart,26155,26169,76
pdnc,qID,Q131-1,your mother,26384,26395,7
pdnc,qID,Q131-1,you,26402,26405,12
pdnc,qID,Q132-0,nanny,26418,26423,76
exp,exp_name,brenda,Brenda,26564,26570,7
pdnc,qID,Q134-0,Ben Hacket,26623,26633,6
pdnc,qID,Q134-0,him,26651,26654,12
pdnc,qID,Q134-0,my lady,26664,26671,7
pdnc,qID,Q134-0,him,26709,26712,12
exp,exp_name,brenda,Brenda,26716,26722,7
pdnc,qID,Q135-0,nanny,26752,26757,76
pdnc,qID,Q135-0,he,26776,26778,12
pdnc,qID,Q136-0,my lady,26813,26820,7
pdnc,qID,Q137-0,you,26835,26838,76
pdnc,qID,Q138-0,he,26953,26955,12
pdnc,qID,Q138-0,my lady,26984,26991,7
exp,exp_name,brenda,Brenda,26995,27001,7
pdnc,qID,Q139-0,He,27040,27042,12
pdnc,qID,Q140-0,He,27071,27073,12
pdnc,qID,Q141-0,you,27154,27157,76
pdnc,qID,Q142-0,you,27196,27199,7
pdnc,qID,Q142-0,my lady,27201,27208,7
pdnc,qID,Q142-0,Ben Hacket,27292,27302,6
pdnc,qID,Q142-0,the child,27313,27322,12
pdnc,qID,Q142-0,his,27353,27356,12
pdnc,qID,Q142-0,He,27386,27388,12
pdnc,qID,Q143-0,nanny,27457,27462,76
pdnc,qID,Q143-0,Mr Last,27478,27485,12
exp,exp_name,tony,Tony,27511,27515,35
pdnc,qID,Q144-0,Darling,27559,27566,35
pdnc,qID,Q144-1,you,27581,27584,35
pdnc,qID,Q144-1,him,27600,27603,12
pdnc,qID,Q144-1,You,27605,27608,35
exp,exp_name,john,John,27775,27779,5
pdnc,qID,Q145-1,Ben ,27812,27816,6
pdnc,qID,Q146-0,he,27850,27852,6
pdnc,qID,Q147-0,Ben ,27885,27889,6
pdnc,qID,Q147-0,he,27939,27941,6
pdnc,qID,Q148-0,you,27966,27969,12
pdnc,qID,Q148-0,you,27975,27978,12
pdnc,qID,Q148-0,him,27990,27993,6
pdnc,qID,Q148-0,your mother,28004,28015,7
exp,exp_name,tony,Tony,28044,28048,35
booknlp,COREF,219,he,28126,28128,35
pdnc,qID,Q150-0,John,28162,28166,12
pdnc,qID,Q150-0,you,28189,28192,12
pdnc,qID,Q150-0,nanny ,28201,28207,76
pdnc,qID,Q150-0,her,28257,28260,76
pdnc,qID,Q150-0,she,28286,28289,76
pdnc,qID,Q150-0,you,28299,28302,12
pdnc,qID,Q151-0,She,28317,28320,76
pdnc,qID,Q152-0,you,28367,28370,12
pdnc,qID,Q152-0,your,28405,28409,12
pdnc,qID,Q152-0,You,28496,28499,12
pdnc,qID,Q152-0,you,28522,28525,12
pdnc,qID,Q152-0,you,28597,28600,12
pdnc,qID,Q152-0,You,28602,28605,12
pdnc,qID,Q152-0,you,28725,28728,12
pdnc,qID,Q152-0,you,28753,28756,12
pdnc,qID,Q153-0,Ben,28775,28778,6
pdnc,qID,Q154-0,you,28842,28845,12
pdnc,qID,Q154-0,you,28873,28876,12
pdnc,qID,Q154-0,nanny ,28890,28896,76
pdnc,qID,Q156-0,you,28980,28983,12
pdnc,qID,Q156-0,you,29012,29015,12
pdnc,qID,Q161-0,John,29151,29155,12
pdnc,qID,Q161-0,you,29173,29176,12
booknlp,COREF,219,I,29193,29194,35
pdnc,qID,Q161-0,Uncle Reggie,29226,29238,77
booknlp,COREF,219,I,29252,29253,35
pdnc,qID,Q161-0,you,29259,29262,12
pdnc,qID,Q161-0,You,29301,29304,12
pdnc,qID,Q161-0,you,29331,29334,12
pdnc,qID,Q162-0,Uncle Reggie,29350,29362,77
booknlp,COREF,2412,her,29371,29374,76
booknlp,COREF,2412,She,29376,29379,76
pdnc,qID,Q162-0,him,29395,29398,77
pdnc,qID,Q162-0,he,29409,29411,77
pdnc,qID,Q163-0,He,29433,29435,77
booknlp,COREF,2412,her,29443,29446,76
pdnc,qID,Q163-0,you,29535,29538,12
pdnc,qID,Q163-0,nanny,29551,29556,76
exp,exp_name,john,John,29572,29576,5
pdnc,qID,Q164-0,You,29627,29630,35
booknlp,COREF,219,I,29662,29663,35
booknlp,COREF,2412,She,29753,29756,76
pdnc,qID,Q167-0,you,29819,29822,12
booknlp,COREF,219,I,29878,29879,35
booknlp,COREF,219,my,29892,29894,35
exp,exp_name,brenda,Brenda,30009,30015,7
pdnc,qID,Q171-0,nanny,30065,30070,76
pdnc,qID,Q171-0,Ben,30084,30087,6
booknlp,COREF,219,I,30092,30093,35
exp,exp_name,brenda,Brenda,30403,30409,7
exp,exp_name,tony,Tony,30652,30656,35
exp,exp_name,brenda,Brenda,30661,30667,7
exp,exp_name,tony,Tony,31161,31165,35
exp,exp_name,brenda,Brenda,31170,31176,7
pdnc,qID,Q174-0,darling,31304,31311,35
exp,exp_name,brenda,Brenda,31926,31932,7
exp,exp_name,tony,Tony,31951,31955,35
exp,exp_name,tony,Tony,32227,32231,35
exp,exp_name,brenda,Brenda,32326,32332,7
exp,exp_name,beaver,Beaver,32381,32387,5
pdnc,qID,Q182-0,Beaver,32410,32416,5
booknlp,COREF,191,It,32421,32423,5
pdnc,qID,Q183-0,young man,32428,32437,5
pdnc,qID,Q185-0,you,32494,32497,7
pdnc,qID,Q185-0,him,32502,32505,5
pdnc,qID,Q186-0,he,32517,32519,5
booknlp,COREF,219,you,32541,32544,35
pdnc,qID,Q186-0,him,32549,32552,5
pdnc,qID,Q187-0,he,32639,32641,5
pdnc,qID,Q187-0,he,32692,32694,5
pdnc,qID,Q188-0,you,32757,32760,35
pdnc,qID,Q189-0,he,32808,32810,5
pdnc,qID,Q190-0,you,32863,32866,35
pdnc,qID,Q190-0,he,32962,32964,5
pdnc,qID,Q191-0,His mother,32994,33004,75
pdnc,qID,Q192-0,her,33040,33043,75
pdnc,qID,Q192-0,She,33045,33048,75
pdnc,qID,Q192-0,her,33084,33087,75
pdnc,qID,Q194-0,he,33173,33175,5
pdnc,qID,Q194-0,he,33290,33292,5
pdnc,qID,Q195-0,him,33424,33427,5
pdnc,qID,Q196-0,him,33509,33512,5
pdnc,qID,Q196-0,him,33545,33548,5
pdnc,qID,Q196-0,he,33587,33589,5
pdnc,qID,Q196-0,he,33629,33631,5
pdnc,qID,Q196-0,he,33669,33671,5
exp,exp_name,beaver,Beaver,33917,33923,5
exp,exp_name,tony,Tony,33994,33998,35
exp,exp_name,brenda,Brenda,34033,34039,7
exp,exp_name,beaver,Beaver,34090,34096,5
booknlp,COREF,191,he,34140,34142,5
booknlp,COREF,191,his,34189,34192,5
booknlp,COREF,191,him,34213,34216,5
pdnc,qID,Q198-0,you,34344,34347,5
pdnc,qID,Q198-0,you,34386,34389,5
pdnc,qID,Q198-0,you,34438,34441,5
pdnc,qID,Q198-0,Tony ,34466,34471,35
pdnc,qID,Q198-0,he,34489,34491,35
pdnc,qID,Q198-0,you,34566,34569,5
pdnc,qID,Q198-0,we,34615,34617,7
pdnc,qID,Q198-0,we,34650,34652,7
exp,exp_name,tony,Tony,34675,34679,35
booknlp,COREF,191,his,34751,34754,5
exp,exp_name,beaver,Beaver,34810,34816,5
exp,exp_name,beaver,Beaver,35074,35080,5
booknlp,COREF,191,his,35086,35089,5
exp,exp_name,tony,Tony,35129,35133,35
booknlp,COREF,219,He,35160,35162,35
booknlp,COREF,219,his,35205,35208,35
booknlp,COREF,219,his,35279,35282,35
exp,exp_name,brenda,Brenda,35291,35297,7
exp,exp_name,beaver,Beaver,35346,35352,5
pdnc,qID,Q199-0,Polly Cockpurse,35387,35402,23
pdnc,qID,Q201-0,you,35446,35449,7
exp,exp_name,brenda,Brenda,35589,35595,7
exp,exp_name,beaver,Beaver,35656,35662,5
booknlp,COREF,191,He,35708,35710,5
pdnc,qID,Q203-0,Mary,35793,35797,63
pdnc,qID,Q203-0,Simon,35802,35807,82
pdnc,qID,Q204-0,you,35823,35826,7
pdnc,qID,Q207-0,Billy Angmering,35905,35920,49
pdnc,qID,Q208-0,He,35925,35927,49
pdnc,qID,Q208-0,Sheila Shrub,35976,35988,81
exp,exp_name,daisy,Daisy,36064,36069,8
exp,exp_name,brenda,Brenda,36187,36193,7
exp,exp_name,john andrew,John Andrew,36259,36270,12
pdnc,qID,Q212-0,you,36332,36335,5
pdnc,qID,Q212-1,you,36365,36368,5
pdnc,qID,Q212-1,Daddy ,36382,36388,35
booknlp,COREF,225,he,36393,36395,49
pdnc,qID,Q212-1,himself,36414,36421,35
pdnc,qID,Q212-1,you,36435,36438,5
pdnc,qID,Q214-0,Ben,36472,36475,6
pdnc,qID,Q216-0,you,36609,36612,5
