exp_name,text,start_byte,end_byte,pdncID
the porphyrion,the Porphyrion,335314,335328,54
the porphyrion,the Porphyrion,336036,336050,54
the porphyrion,the Porphyrion,337713,337727,54
the porphyrion,the Porphyrion,337885,337899,54
the porphyrion,The Porphyrion,338806,338820,54
the porphyrion,the Porphyrion,340341,340355,54
the porphyrion,the Porphyrion,349013,349027,54
the porphyrion,the Porphyrion,405128,405142,54
the porphyrion,the Porphyrion,405224,405238,54
the porphyrion,the Porphyrion,405443,405457,54
mr. cunningham,Mr. Cunningham,81973,81987,29
mr. cunningham,Mr. Cunningham,82158,82172,29
mr. cunningham,Mr. Cunningham,82522,82536,29
mr. cunningham,Mr. Cunningham,90376,90390,29
mr. cunningham,Mr. Cunningham,90442,90456,29
mr. cunningham,Mr. Cunningham,90482,90496,29
mr. cunningham,Mr. Cunningham,90506,90520,29
charles wilcox,Charles Wilcox,1812,1826,8
charles wilcox,Charles Wilcox,2728,2742,8
charles wilcox,Charles Wilcox,34062,34076,8
charles wilcox,Charles Wilcox,156030,156044,8
charles wilcox,Charles Wilcox,243838,243852,8
charles wilcox,Charles Wilcox,303253,303267,8
charles wilcox,Charles Wilcox,389980,389994,8
charles wilcox,Charles Wilcox,469992,470006,8
charles wilcox,Charles Wilcox,572785,572799,8
the ticket boy,the ticket boy,22934,22948,43
the ticket boy,the ticket boy,23513,23527,43
miss schlegel,Miss Schlegel,23557,23570,25
miss schlegel,Miss Schlegel,23721,23734,25
miss schlegel,Miss Schlegel,24127,24140,25
miss schlegel,Miss Schlegel,29318,29331,25
miss schlegel,Miss Schlegel,32584,32597,25
miss schlegel,Miss Schlegel,34354,34367,25
miss schlegel,Miss Schlegel,35408,35421,25
miss schlegel,Miss Schlegel,42531,42544,25
miss schlegel,Miss Schlegel,95857,95870,25
miss schlegel,Miss Schlegel,105543,105556,25
miss schlegel,Miss Schlegel,110070,110083,25
miss schlegel,MISS SCHLEGEL,117064,117077,25
miss schlegel,Miss Schlegel,118914,118927,25
miss schlegel,Miss Schlegel,126261,126274,25
miss schlegel,Miss Schlegel,130979,130992,25
miss schlegel,Miss Schlegel,133045,133058,25
miss schlegel,Miss Schlegel,137552,137565,25
miss schlegel,Miss Schlegel,139439,139452,25
miss schlegel,Miss Schlegel,140988,141001,25
miss schlegel,Miss Schlegel,144199,144212,25
miss schlegel,Miss Schlegel,145874,145887,25
miss schlegel,Miss Schlegel,147705,147718,25
miss schlegel,Miss Schlegel,153232,153245,25
miss schlegel,Miss Schlegel,153492,153505,25
miss schlegel,Miss Schlegel,168149,168162,25
miss schlegel,Miss Schlegel,168199,168212,25
miss schlegel,Miss Schlegel,168882,168895,25
miss schlegel,Miss Schlegel,169159,169172,25
miss schlegel,Miss Schlegel,170577,170590,25
miss schlegel,Miss Schlegel,171236,171249,25
miss schlegel,Miss Schlegel,172428,172441,25
miss schlegel,Miss Schlegel,176507,176520,25
miss schlegel,Miss Schlegel,176620,176633,25
miss schlegel,Miss Schlegel,177503,177516,25
miss schlegel,Miss Schlegel,178467,178480,25
miss schlegel,Miss Schlegel,179296,179309,25
miss schlegel,Miss Schlegel,180695,180708,25
miss schlegel,Miss Schlegel,206198,206211,25
miss schlegel,Miss Schlegel,207017,207030,25
miss schlegel,Miss Schlegel,219450,219463,25
miss schlegel,Miss Schlegel,225843,225856,25
miss schlegel,Miss Schlegel,228173,228186,25
miss schlegel,Miss Schlegel,238631,238644,25
miss schlegel,Miss Schlegel,253701,253714,25
miss schlegel,Miss Schlegel,256406,256419,25
miss schlegel,Miss Schlegel,257529,257542,25
miss schlegel,Miss Schlegel,258589,258602,25
miss schlegel,Miss Schlegel,260499,260512,25
miss schlegel,Miss Schlegel,262066,262079,25
miss schlegel,Miss Schlegel,263163,263176,25
miss schlegel,Miss Schlegel,270268,270281,25
miss schlegel,Miss Schlegel,272387,272400,25
miss schlegel,Miss Schlegel,272735,272748,25
miss schlegel,Miss Schlegel,274534,274547,25
miss schlegel,Miss Schlegel,292762,292775,25
miss schlegel,Miss Schlegel,293157,293170,25
miss schlegel,Miss Schlegel,293842,293855,25
miss schlegel,Miss Schlegel,328444,328457,25
miss schlegel,Miss Schlegel,329029,329042,25
miss schlegel,Miss Schlegel,369580,369593,25
miss schlegel,Miss Schlegel,378242,378255,25
miss schlegel,Miss Schlegel,382214,382227,25
miss schlegel,Miss Schlegel,382851,382864,25
miss schlegel,Miss Schlegel,384207,384220,25
miss schlegel,Miss Schlegel,384716,384729,25
miss schlegel,Miss Schlegel,385025,385038,25
miss schlegel,Miss Schlegel,406348,406361,25
miss schlegel,Miss Schlegel,407389,407402,25
miss schlegel,Miss Schlegel,418577,418590,25
miss schlegel,Miss Schlegel,420214,420227,25
miss schlegel,Miss Schlegel,421031,421044,25
miss schlegel,Miss Schlegel,421351,421364,25
miss schlegel,Miss Schlegel,422745,422758,25
miss schlegel,Miss Schlegel,424397,424410,25
miss schlegel,Miss Schlegel,426203,426216,25
miss schlegel,Miss Schlegel,436988,437001,25
miss schlegel,Miss Schlegel,439111,439124,25
miss schlegel,Miss Schlegel,515779,515792,25
miss schlegel,Miss Schlegel,557727,557740,25
miss schlegel,Miss Schlegel,569442,569455,25
herr liesecke,Herr Liesecke,54380,54393,19
herr liesecke,Herr Liesecke,60974,60987,19
herr liesecke,Herr Liesecke,61132,61145,19
herr liesecke,Herr Liesecke,61830,61843,19
herr liesecke,Herr Liesecke,102146,102159,19
frau liesecke,Frau Liesecke,299493,299506,15
frau liesecke,Frau Liesecke,300543,300556,15
frau liesecke,Frau Liesecke,301703,301716,15
frau liesecke,Frau Liesecke,334347,334360,15
percy cahill,Percy Cahill,265440,265452,28
percy cahill,Percy Cahill,318971,318983,28
the coachman,the coachman,147643,147655,38
mrs. charles,Mrs. Charles,157621,157633,11
mrs. charles,Mrs. Charles,161788,161800,11
mrs. charles,Mrs. Charles,243274,243286,11
mrs. charles,Mrs. Charles,265466,265478,11
a little boy,A little boy,396015,396027,46
a little boy,a little boy,534069,534081,46
an old woman,an old woman,359843,359855,26
an old woman,an old woman,497883,497895,26
leonard bast,Leonard Bast,78440,78452,22
leonard bast,Leonard Bast,270801,270813,22
leonard bast,Leonard Bast,333910,333922,22
leonard bast,Leonard Bast,364876,364888,22
leonard bast,Leonard Bast,458602,458614,22
leonard bast,Leonard Bast,562218,562230,22
mr. schlegel,Mr. Schlegel,19094,19106,13
mr. schlegel,Mr. Schlegel,573478,573490,13
mr. fussell,Mr. Fussell,380359,380370,3
mr. fussell,Mr. Fussell,382325,382336,3
uncle ernst,Uncle Ernst,48194,48205,13
uncle ernst,Uncle Ernst,48252,48263,13
paul wilcox,Paul Wilcox,106656,106667,34
paul wilcox,Paul Wilcox,186468,186479,34
evie wilcox,Evie Wilcox,198766,198777,14
evie wilcox,Evie Wilcox,268745,268756,14
mr. dealtry,Mr. Dealtry,80261,80272,30
mr. dealtry,Mr. Dealtry,80305,80316,30
mrs. cahill,Mrs. Cahill,610628,610639,14
ruth wilcox,RUTH WILCOX,117179,117190,32
ruth wilcox,Ruth Wilcox,359978,359989,32
mrs. wilcox,Mrs. Wilcox,1347,1358,32
mrs. wilcox,Mrs. Wilcox,2193,2204,32
mrs. wilcox,Mrs. Wilcox,3141,3152,32
mrs. wilcox,Mrs. Wilcox,3564,3575,32
mrs. wilcox,Mrs. Wilcox,3634,3645,32
mrs. wilcox,Mrs. Wilcox,4391,4402,32
mrs. wilcox,Mrs. Wilcox,34533,34544,32
mrs. wilcox,Mrs. Wilcox,36054,36065,32
mrs. wilcox,Mrs. Wilcox,38485,38496,32
mrs. wilcox,Mrs. Wilcox,43748,43759,32
mrs. wilcox,Mrs. Wilcox,44016,44027,32
mrs. wilcox,Mrs. Wilcox,103483,103494,32
mrs. wilcox,Mrs. Wilcox,110691,110702,32
mrs. wilcox,Mrs. Wilcox,110731,110742,32
mrs. wilcox,Mrs. Wilcox,111931,111942,32
mrs. wilcox,Mrs. Wilcox,112501,112512,32
mrs. wilcox,Mrs. Wilcox,112975,112986,32
mrs. wilcox,Mrs. Wilcox,115898,115909,32
mrs. wilcox,MRS. WILCOX,116111,116122,32
mrs. wilcox,Mrs. Wilcox,117516,117527,32
mrs. wilcox,Mrs. Wilcox,118076,118087,32
mrs. wilcox,Mrs. Wilcox,118105,118116,32
mrs. wilcox,Mrs. Wilcox,118203,118214,32
mrs. wilcox,Mrs. Wilcox,118793,118804,32
mrs. wilcox,Mrs. Wilcox,119557,119568,32
mrs. wilcox,Mrs. Wilcox,120114,120125,32
mrs. wilcox,Mrs. Wilcox,120468,120479,32
mrs. wilcox,Mrs. Wilcox,120506,120517,32
mrs. wilcox,Mrs. Wilcox,120843,120854,32
mrs. wilcox,Mrs. Wilcox,122560,122571,32
mrs. wilcox,Mrs. Wilcox,123404,123415,32
mrs. wilcox,Mrs. Wilcox,123549,123560,32
mrs. wilcox,Mrs. Wilcox,126967,126978,32
mrs. wilcox,Mrs. Wilcox,128106,128117,32
mrs. wilcox,Mrs. Wilcox,128244,128255,32
mrs. wilcox,Mrs. Wilcox,128717,128728,32
mrs. wilcox,Mrs. Wilcox,129343,129354,32
mrs. wilcox,Mrs. Wilcox,130280,130291,32
mrs. wilcox,Mrs. Wilcox,130759,130770,32
mrs. wilcox,Mrs. Wilcox,133009,133020,32
mrs. wilcox,Mrs. Wilcox,133132,133143,32
mrs. wilcox,Mrs. Wilcox,133714,133725,32
mrs. wilcox,Mrs. Wilcox,134068,134079,32
mrs. wilcox,Mrs. Wilcox,135105,135116,32
mrs. wilcox,Mrs. Wilcox,135425,135436,32
mrs. wilcox,Mrs. Wilcox,136207,136218,32
mrs. wilcox,Mrs. Wilcox,136581,136592,32
mrs. wilcox,Mrs. Wilcox,136859,136870,32
mrs. wilcox,Mrs. Wilcox,137054,137065,32
mrs. wilcox,Mrs. Wilcox,137314,137325,32
mrs. wilcox,Mrs. Wilcox,138151,138162,32
mrs. wilcox,Mrs. Wilcox,138938,138949,32
mrs. wilcox,Mrs. Wilcox,139495,139506,32
mrs. wilcox,Mrs. Wilcox,139941,139952,32
mrs. wilcox,Mrs. Wilcox,141637,141648,32
mrs. wilcox,Mrs. Wilcox,144549,144560,32
mrs. wilcox,Mrs. Wilcox,145016,145027,32
mrs. wilcox,Mrs. Wilcox,145042,145053,32
mrs. wilcox,Mrs. Wilcox,146295,146306,32
mrs. wilcox,Mrs. Wilcox,146793,146804,32
mrs. wilcox,Mrs. Wilcox,146965,146976,32
mrs. wilcox,Mrs. Wilcox,147477,147488,32
mrs. wilcox,Mrs. Wilcox,147546,147557,32
mrs. wilcox,Mrs. Wilcox,148528,148539,32
mrs. wilcox,Mrs. Wilcox,149725,149736,32
mrs. wilcox,Mrs. Wilcox,150605,150616,32
mrs. wilcox,Mrs. Wilcox,151295,151306,32
mrs. wilcox,Mrs. Wilcox,151371,151382,32
mrs. wilcox,Mrs. Wilcox,152775,152786,32
mrs. wilcox,Mrs. Wilcox,153109,153120,32
mrs. wilcox,Mrs. Wilcox,153643,153654,32
mrs. wilcox,Mrs. Wilcox,153888,153899,32
mrs. wilcox,Mrs. Wilcox,155371,155382,32
mrs. wilcox,Mrs. Wilcox,162153,162164,32
mrs. wilcox,Mrs. Wilcox,165687,165698,32
mrs. wilcox,Mrs. Wilcox,170397,170408,32
mrs. wilcox,Mrs. Wilcox,176360,176371,32
mrs. wilcox,Mrs. Wilcox,181647,181658,32
mrs. wilcox,Mrs. Wilcox,182417,182428,32
mrs. wilcox,Mrs. Wilcox,182914,182925,32
mrs. wilcox,Mrs. Wilcox,185556,185567,32
mrs. wilcox,Mrs. Wilcox,188860,188871,32
mrs. wilcox,Mrs. Wilcox,232438,232449,32
mrs. wilcox,Mrs. Wilcox,292465,292476,32
mrs. wilcox,Mrs. Wilcox,296712,296723,32
mrs. wilcox,Mrs. Wilcox,303536,303547,32
mrs. wilcox,Mrs. Wilcox,360017,360028,32
mrs. wilcox,Mrs. Wilcox,362195,362206,32
mrs. wilcox,Mrs. Wilcox,362567,362578,32
mrs. wilcox,Mrs. Wilcox,368640,368651,32
mrs. wilcox,Mrs. Wilcox,369224,369235,32
mrs. wilcox,Mrs. Wilcox,417701,417712,32
mrs. wilcox,Mrs. Wilcox,434660,434671,32
mrs. wilcox,Mrs. Wilcox,435398,435409,32
mrs. wilcox,Mrs. Wilcox,435595,435606,32
mrs. wilcox,Mrs. Wilcox,440661,440672,32
mrs. wilcox,Mrs. Wilcox,440724,440735,32
mrs. wilcox,Mrs. Wilcox,445569,445580,32
mrs. wilcox,Mrs. Wilcox,461271,461282,32
mrs. wilcox,Mrs. Wilcox,479644,479655,32
mrs. wilcox,Mrs. Wilcox,479661,479672,32
mrs. wilcox,Mrs. Wilcox,479682,479693,32
mrs. wilcox,Mrs. Wilcox,480151,480162,32
mrs. wilcox,Mrs. Wilcox,480164,480175,32
mrs. wilcox,Mrs. Wilcox,480506,480517,32
mrs. wilcox,Mrs. Wilcox,483243,483254,32
mrs. wilcox,Mrs. Wilcox,484012,484023,32
mrs. wilcox,Mrs. Wilcox,484140,484151,32
mrs. wilcox,Mrs. Wilcox,484455,484466,32
mrs. wilcox,Mrs. Wilcox,484978,484989,32
mrs. wilcox,Mrs. Wilcox,486150,486161,32
mrs. wilcox,Mrs. Wilcox,486226,486237,32
mrs. wilcox,Mrs. Wilcox,486353,486364,32
mrs. wilcox,Mrs. Wilcox,487986,487997,32
mrs. wilcox,Mrs. Wilcox,492948,492959,32
mrs. wilcox,Mrs. Wilcox,497640,497651,32
mrs. wilcox,Mrs. Wilcox,519867,519878,32
mrs. wilcox,Mrs. Wilcox,520782,520793,32
mrs. wilcox,Mrs. Wilcox,530275,530286,32
mrs. wilcox,Mrs. Wilcox,548681,548692,32
mrs. wilcox,Mrs. Wilcox,549614,549625,32
mrs. wilcox,Mrs. Wilcox,550009,550020,32
mrs. wilcox,Mrs. Wilcox,559138,559149,32
mrs. wilcox,Mrs. Wilcox,559793,559804,32
mrs. wilcox,Mrs. Wilcox,562292,562303,32
mrs. wilcox,Mrs. Wilcox,572386,572397,32
mrs. wilcox,Mrs. Wilcox,573377,573388,32
mrs. wilcox,Mrs. Wilcox,576808,576819,32
mrs. wilcox,Mrs. Wilcox,579382,579393,32
mrs. wilcox,Mrs. Wilcox,579863,579874,32
mrs. wilcox,Mrs. Wilcox,581047,581058,32
mrs. wilcox,Mrs. Wilcox,584294,584305,32
mrs. wilcox,Mrs. Wilcox,584606,584617,32
mrs. wilcox,Mrs. Wilcox,607626,607637,32
mrs. wilcox,Mrs. Wilcox,611001,611012,32
mrs. wilcox,Mrs. Wilcox,611354,611365,32
mrs. wilcox,Mrs. Wilcox,611615,611626,32
miss wilcox,Miss Wilcox,252014,252025,14
miss wilcox,Miss Wilcox,261391,261402,14
miss wilcox,Miss Wilcox,261631,261642,14
miss wilcox,Miss Wilcox,268357,268368,14
miss wilcox,Miss Wilcox,268985,268996,14
miss wilcox,Miss Wilcox,301392,301403,14
miss wilcox,Miss Wilcox,391619,391630,14
the driver,the driver,519302,519312,39
the driver,The driver,529027,529037,39
the driver,the driver,540205,540215,39
mr. wilcox,Mr. Wilcox,1410,1420,17
mr. wilcox,Mr. Wilcox,2869,2879,17
mr. wilcox,Mr. Wilcox,4757,4767,17
mr. wilcox,Mr. Wilcox,5458,5468,17
mr. wilcox,Mr. Wilcox,23006,23016,17
mr. wilcox,Mr. Wilcox,23347,23357,17
mr. wilcox,Mr. Wilcox,26629,26639,17
mr. wilcox,Mr. Wilcox,27638,27648,17
mr. wilcox,Mr. Wilcox,29059,29069,17
mr. wilcox,Mr. Wilcox,31011,31021,17
mr. wilcox,Mr. Wilcox,32113,32123,17
mr. wilcox,Mr. Wilcox,32659,32669,17
mr. wilcox,Mr. Wilcox,37385,37395,17
mr. wilcox,Mr. Wilcox,37770,37780,17
mr. wilcox,Mr. Wilcox,38447,38457,17
mr. wilcox,Mr. Wilcox,41205,41215,17
mr. wilcox,Mr. Wilcox,42917,42927,17
mr. wilcox,Mr. Wilcox,103676,103686,17
mr. wilcox,Mr. Wilcox,103724,103734,17
mr. wilcox,Mr. Wilcox,103924,103934,17
mr. wilcox,Mr. Wilcox,125489,125499,17
mr. wilcox,Mr. Wilcox,125843,125853,17
mr. wilcox,Mr. Wilcox,153013,153023,17
mr. wilcox,Mr. Wilcox,154357,154367,17
mr. wilcox,Mr. Wilcox,155568,155578,17
mr. wilcox,Mr. Wilcox,165251,165261,17
mr. wilcox,Mr. Wilcox,169931,169941,17
mr. wilcox,Mr. Wilcox,171910,171920,17
mr. wilcox,Mr. Wilcox,177168,177178,17
mr. wilcox,Mr. Wilcox,189612,189622,17
mr. wilcox,Mr. Wilcox,232527,232537,17
mr. wilcox,Mr. Wilcox,233134,233144,17
mr. wilcox,Mr. Wilcox,233543,233553,17
mr. wilcox,Mr. Wilcox,233649,233659,17
mr. wilcox,Mr. Wilcox,236413,236423,17
mr. wilcox,Mr. Wilcox,236957,236967,17
mr. wilcox,Mr. Wilcox,237046,237056,17
mr. wilcox,Mr. Wilcox,238525,238535,17
mr. wilcox,Mr. Wilcox,240528,240538,17
mr. wilcox,Mr. Wilcox,241267,241277,17
mr. wilcox,Mr. Wilcox,244408,244418,17
mr. wilcox,Mr. Wilcox,244734,244744,17
mr. wilcox,Mr. Wilcox,244998,245008,17
mr. wilcox,Mr. Wilcox,252002,252012,17
mr. wilcox,Mr. Wilcox,252217,252227,17
mr. wilcox,Mr. Wilcox,252624,252634,17
mr. wilcox,Mr. Wilcox,253498,253508,17
mr. wilcox,Mr. Wilcox,253587,253597,17
mr. wilcox,Mr. Wilcox,254012,254022,17
mr. wilcox,Mr. Wilcox,256022,256032,17
mr. wilcox,Mr. Wilcox,257304,257314,17
mr. wilcox,Mr. Wilcox,258166,258176,17
mr. wilcox,Mr. Wilcox,259632,259642,17
mr. wilcox,Mr. Wilcox,261477,261487,17
mr. wilcox,Mr. Wilcox,261673,261683,17
mr. wilcox,Mr. Wilcox,262438,262448,17
mr. wilcox,Mr. Wilcox,263023,263033,17
mr. wilcox,Mr. Wilcox,263579,263589,17
mr. wilcox,Mr. Wilcox,264571,264581,17
mr. wilcox,Mr. Wilcox,271139,271149,17
mr. wilcox,Mr. Wilcox,272114,272124,17
mr. wilcox,Mr. Wilcox,272990,273000,17
mr. wilcox,Mr. Wilcox,273666,273676,17
mr. wilcox,Mr. Wilcox,275424,275434,17
mr. wilcox,Mr. Wilcox,277139,277149,17
mr. wilcox,Mr. Wilcox,279283,279293,17
mr. wilcox,Mr. Wilcox,281528,281538,17
mr. wilcox,Mr. Wilcox,284728,284738,17
mr. wilcox,Mr. Wilcox,285292,285302,17
mr. wilcox,Mr. Wilcox,286723,286733,17
mr. wilcox,Mr. Wilcox,287252,287262,17
mr. wilcox,Mr. Wilcox,287680,287690,17
mr. wilcox,Mr. Wilcox,289980,289990,17
mr. wilcox,Mr. Wilcox,290579,290589,17
mr. wilcox,Mr. Wilcox,292116,292126,17
mr. wilcox,Mr. Wilcox,292567,292577,17
mr. wilcox,Mr. Wilcox,292999,293009,17
mr. wilcox,Mr. Wilcox,295755,295765,17
mr. wilcox,Mr. Wilcox,301126,301136,17
mr. wilcox,Mr. Wilcox,305455,305465,17
mr. wilcox,Mr. Wilcox,308182,308192,17
mr. wilcox,Mr. Wilcox,308607,308617,17
mr. wilcox,Mr. Wilcox,309541,309551,17
mr. wilcox,Mr. Wilcox,310386,310396,17
mr. wilcox,Mr. Wilcox,315350,315360,17
mr. wilcox,Mr. Wilcox,316341,316351,17
mr. wilcox,Mr. Wilcox,322128,322138,17
mr. wilcox,Mr. Wilcox,325145,325155,17
mr. wilcox,Mr. Wilcox,326977,326987,17
mr. wilcox,Mr. Wilcox,330917,330927,17
mr. wilcox,Mr. Wilcox,333667,333677,17
mr. wilcox,Mr. Wilcox,337695,337705,17
mr. wilcox,Mr. Wilcox,338381,338391,17
mr. wilcox,Mr. Wilcox,343095,343105,17
mr. wilcox,Mr. Wilcox,343446,343456,17
mr. wilcox,Mr. Wilcox,349289,349299,17
mr. wilcox,Mr. Wilcox,350400,350410,17
mr. wilcox,Mr. Wilcox,351172,351182,17
mr. wilcox,Mr. Wilcox,352603,352613,17
mr. wilcox,Mr. Wilcox,354271,354281,17
mr. wilcox,Mr. Wilcox,360201,360211,17
mr. wilcox,Mr. Wilcox,362974,362984,17
mr. wilcox,Mr. Wilcox,363141,363151,17
mr. wilcox,Mr. Wilcox,368367,368377,17
mr. wilcox,Mr. Wilcox,369550,369560,17
mr. wilcox,Mr. Wilcox,371806,371816,17
mr. wilcox,Mr. Wilcox,383654,383664,17
mr. wilcox,Mr. Wilcox,384022,384032,17
mr. wilcox,Mr. Wilcox,384971,384981,17
mr. wilcox,Mr. Wilcox,403639,403649,17
mr. wilcox,Mr. Wilcox,405921,405931,17
mr. wilcox,Mr. Wilcox,407909,407919,17
mr. wilcox,Mr. Wilcox,408578,408588,17
mr. wilcox,Mr. Wilcox,409371,409381,17
mr. wilcox,Mr. Wilcox,415113,415123,17
mr. wilcox,Mr. Wilcox,418222,418232,17
mr. wilcox,Mr. Wilcox,420467,420477,17
mr. wilcox,Mr. Wilcox,420545,420555,17
mr. wilcox,Mr. Wilcox,421890,421900,17
mr. wilcox,Mr. Wilcox,427794,427804,17
mr. wilcox,Mr. Wilcox,427848,427858,17
mr. wilcox,Mr. Wilcox,431447,431457,17
mr. wilcox,Mr. Wilcox,432353,432363,17
mr. wilcox,Mr. Wilcox,436585,436595,17
mr. wilcox,Mr. Wilcox,444871,444881,17
mr. wilcox,Mr. Wilcox,451176,451186,17
mr. wilcox,Mr. Wilcox,452621,452631,17
mr. wilcox,Mr. Wilcox,452980,452990,17
mr. wilcox,Mr. Wilcox,453136,453146,17
mr. wilcox,Mr. Wilcox,453545,453555,17
mr. wilcox,Mr. Wilcox,456793,456803,17
mr. wilcox,Mr. Wilcox,460265,460275,17
mr. wilcox,Mr. Wilcox,463172,463182,17
mr. wilcox,Mr. Wilcox,472110,472120,17
mr. wilcox,Mr. Wilcox,472466,472476,17
mr. wilcox,Mr. Wilcox,485706,485716,17
mr. wilcox,Mr. Wilcox,487471,487481,17
mr. wilcox,Mr. Wilcox,491945,491955,17
mr. wilcox,Mr. Wilcox,495700,495710,17
mr. wilcox,Mr. Wilcox,501262,501272,17
mr. wilcox,Mr. Wilcox,501576,501586,17
mr. wilcox,Mr. Wilcox,504921,504931,17
mr. wilcox,Mr. Wilcox,510871,510881,17
mr. wilcox,Mr. Wilcox,513815,513825,17
mr. wilcox,Mr. Wilcox,513999,514009,17
mr. wilcox,Mr. Wilcox,519601,519611,17
mr. wilcox,Mr. Wilcox,521098,521108,17
mr. wilcox,Mr. Wilcox,529932,529942,17
mr. wilcox,Mr. Wilcox,547011,547021,17
mr. wilcox,Mr. Wilcox,556562,556572,17
mr. wilcox,Mr. Wilcox,556711,556721,17
mr. wilcox,Mr. Wilcox,557834,557844,17
mr. wilcox,Mr. Wilcox,560028,560038,17
mr. wilcox,Mr. Wilcox,569988,569998,17
mr. wilcox,Mr. Wilcox,571052,571062,17
mr. wilcox,Mr. Wilcox,571427,571437,17
mr. wilcox,Mr. Wilcox,573321,573331,17
mr. wilcox,Mr. Wilcox,581223,581233,17
mr. wilcox,Mr. Wilcox,581320,581330,17
mr. wilcox,Mr. Wilcox,581972,581982,17
mr. wilcox,Mr. Wilcox,582472,582482,17
mr. wilcox,Mr. Wilcox,583651,583661,17
mr. wilcox,Mr. Wilcox,583986,583996,17
mr. wilcox,Mr. Wilcox,584508,584518,17
mr. wilcox,Mr. Wilcox,586808,586818,17
mr. wilcox,Mr. Wilcox,587134,587144,17
mr. wilcox,Mr. Wilcox,587968,587978,17
mr. wilcox,Mr. Wilcox,591292,591302,17
mr. wilcox,Mr. Wilcox,595090,595100,17
mr. wilcox,Mr. Wilcox,597452,597462,17
mr. wilcox,Mr. Wilcox,610963,610973,17
lady edser,Lady Edser,373315,373325,49
lady edser,Lady Edser,382896,382906,49
lady edser,Lady Edser,398858,398868,49
mansbridge,Mansbridge,515727,515737,24
mansbridge,Mansbridge,518407,518417,24
mansbridge,Mansbridge,520228,520238,24
mansbridge,Mansbridge,521484,521494,24
mansbridge,Mansbridge,521610,521620,24
mansbridge,Mansbridge,521923,521933,24
mansbridge,Mansbridge,522330,522340,24
