source,idColName,iden,text,startByte,endByte,pdncID
exp,exp_name,margaret,Margaret,18194,18202,25
exp,exp_name,helen,HELEN,18333,18338,16
exp,exp_name,aunt juley,Aunt Juley,18346,18356,6
booknlp,COREF,263,her,18418,18421,6
exp,exp_name,mrs. munt,Mrs. Munt,18461,18470,6
booknlp,COREF,264,her,18480,18483,6
booknlp,COREF,264,Her,18493,18496,6
booknlp,COREF,264,she,18560,18563,6
exp,exp_name,emily,Emily,18587,18592,12
exp,exp_name,tibby,Tibby,18679,18684,45
exp,exp_name,helen,Helen,18700,18705,16
exp,exp_name,margaret,Margaret,18719,18727,25
exp,exp_name,mrs. munt,Mrs. Munt,18815,18824,6
booknlp,COREF,264,her,18900,18903,6
exp,exp_name,margaret,Margaret,18980,18988,25
exp,exp_name,mr. schlegel,Mr. Schlegel,19094,19106,13
exp,exp_name,mrs. munt,Mrs. Munt,19125,19134,6
booknlp,COREF,264,her,19148,19151,6
exp,exp_name,margaret,Margaret,19159,19167,25
booknlp,COREF,264,I,19276,19277,6
exp,exp_name,mrs. munt,Mrs. Munt,19320,19329,6
booknlp,COREF,264,she,19350,19353,6
booknlp,COREF,264,She,19359,19362,6
booknlp,COREF,264,her,19374,19377,6
exp,exp_name,margaret,Margaret,19391,19399,25
pdnc,qID,Q41-0,dear,19685,19689,25
exp,exp_name,margaret,Margaret,19693,19701,25
exp,exp_name,mrs. munt,Mrs. Munt,19927,19936,6
booknlp,COREF,264,I,19975,19976,6
pdnc,qID,Q42-0,poor Margaret,20030,20043,25
exp,exp_name,helen,Helen,20095,20100,16
exp,exp_name,helen,Helen,20153,20158,16
exp,exp_name,mrs. munt,Mrs. Munt,20879,20888,6
booknlp,COREF,264,she,20954,20957,6
exp,exp_name,mrs. munt,Mrs. Munt,21108,21117,6
booknlp,COREF,264,She,21169,21172,6
booknlp,COREF,264,She,21290,21293,6
booknlp,COREF,264,She,21398,21401,6
booknlp,COREF,264,her,21478,21481,6
exp,exp_name,mrs. munt,Mrs. Munt,21760,21769,6
booknlp,COREF,264,hers,21800,21804,6
booknlp,COREF,264,her,21838,21841,6
exp,exp_name,helen,Helen,21870,21875,16
exp,exp_name,mrs. munt,Mrs. Munt,22302,22311,6
exp,exp_name,helen,Helen,22605,22610,16
exp,exp_name,mrs. munt,Mrs. Munt,22872,22881,6
booknlp,COREF,264,I,22901,22902,6
booknlp,COREF,264,she,22918,22921,6
exp,exp_name,the ticket boy,the ticket boy,22934,22948,43
pdnc,qID,Q43-1,you,22981,22984,43
pdnc,qID,Q44-0,Mr. Wilcox,23006,23016,8
pdnc,qID,Q45-0,She,23082,23085,6
exp,exp_name,mrs. munt,Mrs. Munt,23162,23171,6
booknlp,COREF,264,she,23271,23274,6
booknlp,COREF,264,me,23312,23314,6
pdnc,qID,Q46-0,the younger Mr. Wilcox,23335,23357,34
pdnc,qID,Q47-0,you,23410,23413,6
booknlp,COREF,264,herself,23444,23451,6
booknlp,COREF,264,I--,23487,23490,6
booknlp,COREF,264,She,23492,23495,6
exp,exp_name,the ticket boy,the ticket boy,23513,23527,43
booknlp,COREF,264,her,23540,23543,6
booknlp,COREF,264,I,23552,23553,6
exp,exp_name,miss schlegel,Miss Schlegel,23557,23570,25
booknlp,COREF,264,I,23579,23580,6
booknlp,COREF,264,myself,23600,23606,6
booknlp,COREF,264,I,23617,23618,6
booknlp,COREF,264,My,23620,23622,6
exp,exp_name,mrs. munt,Mrs. Munt,23631,23640,6
booknlp,COREF,264,She,23644,23647,6
booknlp,COREF,661,he,23667,23669,43
booknlp,COREF,661,his,23677,23680,43
pdnc,qID,Q51-0,Miss Schlegel,23721,23734,16
pdnc,qID,Q51-0,you,23760,23763,6
pdnc,qID,Q51-0,her,23776,23779,16
booknlp,COREF,661,I,23797,23798,43
pdnc,qID,Q53-0,you,23807,23810,6
booknlp,COREF,661,He,23835,23837,43
booknlp,COREF,661,I,23866,23867,43
pdnc,qID,Q54-0,you,23875,23878,6
pdnc,qID,Q56-0,you,23929,23932,6
pdnc,qID,Q57-0,My niece,24005,24013,16
booknlp,COREF,264,you,24026,24029,6
booknlp,COREF,661,I,24052,24053,43
pdnc,qID,Q58-0,my father,24069,24078,17
pdnc,qID,Q58-0,He,24080,24082,17
pdnc,qID,Q58-0,your,24104,24108,6
booknlp,COREF,264,You,24116,24119,6
pdnc,qID,Q58-0,Miss Schlegel,24127,24140,16
pdnc,qID,Q58-0,You,24151,24154,6
booknlp,COREF,661,I,24178,24179,43
booknlp,COREF,264,I,24189,24190,6
exp,exp_name,mrs. munt,Mrs. Munt,24221,24230,6
booknlp,COREF,264,herself,24247,24254,6
booknlp,COREF,264,she,24276,24279,6
exp,exp_name,helen,Helen,24292,24297,16
booknlp,COREF,264,her,24363,24366,6
booknlp,COREF,264,her,24378,24381,6
booknlp,COREF,264,She,24417,24420,6
pdnc,qID,Q60-0,you,24693,24696,6
booknlp,COREF,264,you,24925,24928,6
booknlp,COREF,264,you,24940,24943,6
pdnc,qID,Q63-0,you,25173,25176,6
exp,exp_name,mrs. munt,Mrs. Munt,25216,25225,6
booknlp,COREF,264,she,25230,25233,6
booknlp,COREF,264,herself,25242,25249,6
booknlp,COREF,264,her,25303,25306,6
booknlp,COREF,264,She,25349,25352,6
booknlp,COREF,264,she,25373,25376,6
booknlp,COREF,264,she,25442,25445,6
booknlp,COREF,264,she,25533,25536,6
booknlp,COREF,264,I,25572,25573,6
pdnc,qID,Q67-0,you,25610,25613,6
exp,exp_name,mrs. munt,Mrs. Munt,25709,25718,6
pdnc,qID,Q67-1,my father,25752,25761,17
booknlp,COREF,264,You,25795,25798,6
pdnc,qID,Q68-0,Helen,25818,25823,16
exp,exp_name,mrs. munt,Mrs. Munt,26009,26018,6
pdnc,qID,Q69-0,The mater,26100,26109,32
pdnc,qID,Q69-0,you,26135,26138,6
exp,exp_name,a bearded porter,A bearded porter,26217,26233,0
pdnc,qID,Q71-0,you,26488,26491,0
pdnc,qID,Q72-0,Mrs. Munt,26603,26612,6
exp,exp_name,mr. wilcox,Mr. Wilcox,26629,26639,17
pdnc,qID,Q74-0,you,26651,26654,6
exp,exp_name,margaret,Margaret,26917,26925,25
exp,exp_name,margaret,Margaret,26986,26994,25
exp,exp_name,the bearded porter,the bearded porter,27298,27316,0
exp,exp_name,mrs. munt,Mrs. Munt,27459,27468,6
exp,exp_name,mr. wilcox,Mr. Wilcox,27638,27648,17
pdnc,qID,Q78-1,Margaret,27670,27678,25
pdnc,qID,Q78-1,Helen,27727,27732,16
pdnc,qID,Q80-0,Helen,27977,27982,16
pdnc,qID,Q80-0,Helen,27984,27989,16
pdnc,qID,Q80-0,Helen,28002,28007,16
pdnc,qID,Q80-0,her,28090,28093,16
pdnc,qID,Q82-0,Margaret,28813,28821,25
pdnc,qID,Q82-0,poor Tibby,28860,28870,45
pdnc,qID,Q82-0,her,28898,28901,25
pdnc,qID,Q84-0,Helen,29052,29057,16
exp,exp_name,mr. wilcox,Mr. Wilcox,29059,29069,17
pdnc,qID,Q84-0,my niece,29071,29079,16
pdnc,qID,Q85-0,Miss Schlegel,29318,29331,16
booknlp,COREF,264,I,29379,29380,6
exp,exp_name,mrs. munt,Mrs. Munt,29433,29442,6
pdnc,qID,Q86-1,Her,29445,29448,16
pdnc,qID,Q88-0,she,29510,29513,16
pdnc,qID,Q89-0,your,29573,29577,6
pdnc,qID,Q91-1,Paul,29938,29942,34
pdnc,qID,Q92-0,Paul,29961,29965,34
pdnc,qID,Q94-0,you,29995,29998,8
pdnc,qID,Q96-0,your,30093,30097,6
exp,exp_name,charles,Charles,30128,30135,8
pdnc,qID,Q97-0,Paul,30368,30372,34
pdnc,qID,Q98-0,you,30533,30536,6
pdnc,qID,Q98-0,Paul,30558,30562,34
pdnc,qID,Q98-0,your niece,30567,30577,16
exp,exp_name,mrs. munt,Mrs. Munt,30582,30591,6
booknlp,COREF,264,she,30631,30634,6
booknlp,COREF,264,She,30662,30665,6
pdnc,qID,Q99-1,you,30805,30808,8
exp,exp_name,charles,Charles,30858,30865,8
pdnc,qID,Q100-0,The idiot,30896,30905,34
pdnc,qID,Q100-0,the idiot,30907,30916,34
pdnc,qID,Q100-0,the little fool,30918,30933,34
exp,exp_name,mrs. munt,Mrs. Munt,30937,30946,6
booknlp,COREF,264,herself,30963,30970,6
booknlp,COREF,264,her,30974,30977,6
pdnc,qID,Q101-0,your,30996,31000,8
pdnc,qID,Q101-0,Mr. Wilcox,31011,31021,8
booknlp,COREF,264,I,31023,31024,6
pdnc,qID,Q102-0,you,31050,31053,6
pdnc,qID,Q102-0,you,31084,31087,6
pdnc,qID,Q102-0,you,31129,31132,6
exp,exp_name,mrs. munt,Mrs. Munt,31180,31189,6
booknlp,COREF,264,her,31209,31212,6
booknlp,COREF,264,she,31230,31233,6
booknlp,COREF,264,she,31272,31275,6
booknlp,COREF,264,she,31300,31303,6
booknlp,COREF,264,I,31317,31318,6
pdnc,qID,Q103-0,sir,31332,31335,8
booknlp,COREF,264,I,31366,31367,6
pdnc,qID,Q103-0,My niece,31394,31402,16
booknlp,COREF,264,I,31437,31438,6
pdnc,qID,Q103-0,she,31474,31477,16
pdnc,qID,Q103-0,her,31531,31534,16
exp,exp_name,charles,Charles,31538,31545,8
pdnc,qID,Q104-0,she,31577,31580,16
pdnc,qID,Q104-0,your brother,31596,31608,34
pdnc,qID,Q104-0,your father and mother,31639,31661,17
pdnc,qID,Q105-0,you,31690,31693,6
pdnc,qID,Q105-0,your,31709,31713,6
exp,exp_name,mrs. munt,Mrs. Munt,31810,31819,6
booknlp,COREF,264,She,31821,31824,6
pdnc,qID,Q106-0,you,32050,32053,6
pdnc,qID,Q106-0,Paul,32055,32059,34
pdnc,qID,Q107-0,Mr. Wilcox,32113,32123,8
pdnc,qID,Q107-0,you,32134,32137,8
pdnc,qID,Q107-0,My niece ,32173,32182,16
pdnc,qID,Q107-0,her,32222,32225,16
pdnc,qID,Q107-0,her,32251,32254,16
pdnc,qID,Q108-0,He,32282,32284,34
pdnc,qID,Q108-0,his,32297,32300,34
pdnc,qID,Q108-0,He,32321,32323,34
pdnc,qID,Q108-0,he,32371,32373,34
pdnc,qID,Q108-0,he,32458,32460,34
pdnc,qID,Q108-0,he,32480,32482,34
pdnc,qID,Q108-0,He,32494,32496,34
pdnc,qID,Q108-0,he,32503,32505,34
pdnc,qID,Q108-0,he,32528,32530,34
pdnc,qID,Q109-0,Miss Schlegel,32584,32597,16
pdnc,qID,Q110-0,Mr. Wilcox,32659,32669,8
pdnc,qID,Q110-0,your,32700,32704,8
pdnc,qID,Q110-0,You,32711,32714,8
pdnc,qID,Q110-0,my niece,32735,32743,16
pdnc,qID,Q110-0,her,32782,32785,16
pdnc,qID,Q110-0,you,32791,32794,8
pdnc,qID,Q110-0,you,32801,32804,8
pdnc,qID,Q111-0,she,32877,32880,16
pdnc,qID,Q111-0,he,32904,32906,34
pdnc,qID,Q111-0,my father,32919,32928,17
exp,exp_name,charles,Charles,33020,33027,8
exp,exp_name,the man,The man,33401,33408,40
exp,exp_name,helen,Helen,33712,33717,16
pdnc,qID,Q115-0,Aunt Juley,33766,33776,6
pdnc,qID,Q115-0,Margaret,33810,33818,25
pdnc,qID,Q115-0,your,33839,33843,6
exp,exp_name,mrs. munt,Mrs. Munt,33903,33912,6
booknlp,COREF,264,She,33914,33917,6
pdnc,qID,Q116-0,Aunt Juley dear,33938,33953,6
booknlp,COREF,264,I,33982,33983,6
booknlp,COREF,264,my,34037,34039,6
pdnc,qID,Q117-0,Paul,34049,34053,34
exp,exp_name,charles wilcox,Charles Wilcox,34062,34076,8
pdnc,qID,Q119-0,my darling Helen,34156,34172,16
pdnc,qID,Q120-0,Paul,34178,34182,34
pdnc,qID,Q120-0,Paul,34184,34188,34
pdnc,qID,Q121-0,Paul,34234,34238,34
pdnc,qID,Q123-0,Miss Schlegel,34354,34367,16
pdnc,qID,Q124-0,Charles,34373,34380,8
pdnc,qID,Q124-0,dear,34382,34386,8
pdnc,qID,Q124-1,Charles,34420,34427,8
pdnc,qID,Q124-1,dear Charles,34429,34441,8
exp,exp_name,mrs. wilcox,Mrs. Wilcox,34533,34544,32
exp,exp_name,helen,Helen,34570,34575,16
exp,exp_name,charles,Charles,35100,35107,8
exp,exp_name,paul,Paul,35115,35119,34
exp,exp_name,mrs. munt,Mrs. Munt,35136,35145,6
pdnc,qID,Q125-0,Miss Schlegel,35408,35421,16
pdnc,qID,Q125-0,you,35429,35432,16
pdnc,qID,Q125-0,your aunt,35438,35447,6
pdnc,qID,Q125-0,your,35454,35458,16
pdnc,qID,Q125-0,you,35489,35492,16
pdnc,qID,Q125-0,Paul,35505,35509,34
pdnc,qID,Q125-0,Evie,35519,35523,14
pdnc,qID,Q125-0,her,35534,35537,14
pdnc,qID,Q126-0,Mother,35827,35833,32
pdnc,qID,Q126-1,you,35852,35855,32
pdnc,qID,Q126-1,Paul,35867,35871,34
pdnc,qID,Q127-0,dear,35925,35929,8
pdnc,qID,Q129-0,you,36020,36023,8
exp,exp_name,mrs. wilcox,Mrs. Wilcox,36054,36065,32
exp,exp_name,helen,Helen,36113,36118,16
exp,exp_name,margaret,Margaret,36204,36212,25
exp,exp_name,mrs. munt,Mrs. Munt,36246,36255,6
booknlp,COREF,264,She,36272,36275,6
booknlp,COREF,264,she,36374,36377,6
booknlp,COREF,264,her,36411,36414,6
booknlp,COREF,264,she,36469,36472,6
pdnc,qID,Q130-0,poor Margaret,36501,36514,25
booknlp,COREF,264,I,36689,36690,6
exp,exp_name,emily,Emily,36707,36712,12
exp,exp_name,helen,Helen,36756,36761,16
exp,exp_name,paul,Paul,36996,37000,34
booknlp,COREF,256,his,37049,37052,34
exp,exp_name,mr. wilcox,Mr. Wilcox,37385,37395,17
exp,exp_name,evie,Evie,37400,37404,14
exp,exp_name,charles,Charles,37409,37416,8
exp,exp_name,mr. wilcox,Mr. Wilcox,37770,37780,17
exp,exp_name,charles,Charles,38011,38018,8
exp,exp_name,paul,Paul,38380,38384,34
exp,exp_name,paul,Paul,38386,38390,34
exp,exp_name,charles,Charles,38407,38414,8
exp,exp_name,mr. wilcox,Mr. Wilcox,38447,38457,17
exp,exp_name,evie,Evie,38470,38474,14
exp,exp_name,mrs. wilcox,Mrs. Wilcox,38485,38496,32
exp,exp_name,evie,Evie,38738,38742,14
exp,exp_name,paul,Paul,38769,38773,34
booknlp,COREF,256,his,38789,38792,34
booknlp,COREF,256,He,38802,38804,34
exp,exp_name,paul,Paul,38871,38875,34
exp,exp_name,helen,Helen,38987,38992,16
booknlp,COREF,256,him,38997,39000,34
booknlp,COREF,256,him,39051,39054,34
booknlp,COREF,256,He,39079,39081,34
booknlp,COREF,256,his,39102,39105,34
booknlp,COREF,256,he,39140,39142,34
booknlp,COREF,256,him,39253,39256,34
booknlp,COREF,256,he,39284,39286,34
booknlp,COREF,256,him,39319,39322,34
booknlp,COREF,256,you,39365,39368,34
booknlp,COREF,256,you,39379,39382,34
exp,exp_name,helen,Helen,39465,39470,16
exp,exp_name,helen,Helen,40291,40296,16
pdnc,qID,Q134-0,you,40630,40633,16
exp,exp_name,margaret,Margaret,40838,40846,25
pdnc,qID,Q137-0,Helen,41001,41006,16
pdnc,qID,Q138-0,Evie,41156,41160,14
pdnc,qID,Q138-0,Mr. Wilcox,41205,41215,17
pdnc,qID,Q139-0,Paul,41242,41246,34
pdnc,qID,Q140-0,Charles,41266,41273,8
pdnc,qID,Q140-0,him,41289,41292,34
pdnc,qID,Q140-0,he,41322,41324,34
exp,exp_name,margaret,Margaret,41413,41421,25
exp,exp_name,helen,Helen,41458,41463,16
pdnc,qID,Q141-0,father,41636,41642,13
pdnc,qID,Q141-0,Paul,41722,41726,34
pdnc,qID,Q142-0,the wife,42055,42063,32
pdnc,qID,Q143-0,Paul,42103,42107,34
pdnc,qID,Q143-0,him,42234,42237,34
pdnc,qID,Q144-0,he,42328,42330,34
pdnc,qID,Q144-0,He,42382,42384,34
pdnc,qID,Q144-0,him,42447,42450,34
pdnc,qID,Q144-0,him,42477,42480,34
pdnc,qID,Q144-0,he,42487,42489,34
exp,exp_name,miss schlegel,Miss Schlegel,42531,42544,25
pdnc,qID,Q146-0,you,42724,42727,25
pdnc,qID,Q146-0,him,42766,42769,34
pdnc,qID,Q146-0,him,42785,42788,34
pdnc,qID,Q146-0,he,42820,42822,34
pdnc,qID,Q146-0,you,42828,42831,25
pdnc,qID,Q146-0,he,42866,42868,34
pdnc,qID,Q146-0,Charles,42905,42912,8
pdnc,qID,Q146-0,Mr. Wilcox,42917,42927,17
pdnc,qID,Q146-0,Charles,42964,42971,8
pdnc,qID,Q146-0,Paul,43076,43080,34
pdnc,qID,Q146-0,Charles,43086,43093,8
pdnc,qID,Q146-0,he,43150,43152,34
pdnc,qID,Q146-0,He,43197,43199,34
booknlp,COREF,256,himself,43208,43215,34
pdnc,qID,Q146-0,he,43241,43243,34
pdnc,qID,Q146-0,Paul,43408,43412,34
pdnc,qID,Q146-0,Evie,43444,43448,14
pdnc,qID,Q146-0,her,43524,43527,14
pdnc,qID,Q146-0,Charles,43556,43563,8
pdnc,qID,Q146-0,his father,43568,43578,17
pdnc,qID,Q146-0,your,43618,43622,25
pdnc,qID,Q146-0,Aunt Juley,43648,43658,6
pdnc,qID,Q146-0,Paul,43689,43693,34
pdnc,qID,Q146-0,Mrs. Wilcox,43748,43759,32
pdnc,qID,Q148-0,her,43824,43827,32
pdnc,qID,Q148-0,she,43840,43843,32
pdnc,qID,Q149-0,she,43881,43884,32
pdnc,qID,Q150-0,Charles,43957,43964,8
pdnc,qID,Q150-0,Aunt Juley,43969,43979,6
pdnc,qID,Q150-0,Mrs. Wilcox,44016,44027,32
pdnc,qID,Q151-0,you,44187,44190,16
pdnc,qID,Q151-0,a young man,44195,44206,34
exp,exp_name,margaret,Margaret,44281,44289,25
exp,exp_name,helen,Helen,44292,44297,16
pdnc,qID,Q152-0,Helen,44337,44342,16
pdnc,qID,Q153-0,Meg,44863,44866,25
pdnc,qID,Q154-0,you,45006,45009,16
pdnc,qID,Q155-0,Paul,45037,45041,34
exp,exp_name,helen,Helen,45062,45067,16
pdnc,qID,Q155-1,him,45099,45102,34
pdnc,qID,Q155-1,He,45104,45106,34
exp,exp_name,helen,Helen,45369,45374,16
exp,exp_name,emily,Emily,47838,47843,12
booknlp,COREF,276,she,47893,47896,12
pdnc,qID,Q157-0,you,48156,48159,13
pdnc,qID,Q157-0,Uncle Ernst,48194,48205,13
exp,exp_name,a haughty and magnificent nephew,a haughty and magnificent nephew,48218,48250,51
exp,exp_name,uncle ernst,Uncle Ernst,48252,48263,13
booknlp,COREF,281,my,48277,48279,13
