COREF,matches,pdncID
1512,[],-1
1513,[],-1
101,[],-1
1514,[],-1
1515,[],-1
1516,[],-1
1518,[],-1
1519,[],-1
1520,[],-1
495,[],-1
497,[],-1
499,[],-1
501,[],-1
1522,[],-1
506,[],-1
507,[],-1
508,[],-1
512,[],-1
513,[],-1
514,[],-1
516,[],-1
517,[],-1
518,[],-1
519,[],-1
520,[],-1
521,[],-1
522,[],-1
523,[],-1
525,[],-1
526,[],-1
102,[],-1
528,[],-1
1523,[],-1
529,[],-1
530,[],-1
532,[],-1
103,"[9, 9]",9
534,[],-1
535,[],-1
1524,[],-1
1525,[],-1
538,[],-1
1526,[],-1
1527,[],-1
1528,[],-1
1530,[],-1
542,[],-1
543,[],-1
546,[],-1
547,[],-1
548,[],-1
549,[],-1
551,[],-1
1532,[],-1
552,[],-1
553,[],-1
1533,[],-1
1534,[],-1
105,[24],24
562,[],-1
566,[],-1
106,[],-1
567,[],-1
568,[],-1
569,[],-1
570,[],-1
571,[],-1
572,[],-1
573,[],-1
576,[],-1
577,[],-1
578,[],-1
580,[],-1
581,[],-1
107,[],-1
585,[],-1
586,[],-1
587,[],-1
589,[],-1
590,[],-1
591,[],-1
10,[],-1
592,[],-1
594,[],-1
595,[],-1
597,[],-1
598,[],-1
108,[24],24
1536,[],-1
1537,[],-1
1538,[],-1
1539,[],-1
1540,[],-1
1541,[],-1
1542,[],-1
1543,[],-1
1545,[],-1
599,[],-1
600,[],-1
601,[24],24
1546,[],-1
602,[],-1
603,[],-1
605,[],-1
1547,[],-1
1548,[],-1
109,[],-1
1549,[],-1
1550,[],-1
1551,[],-1
1553,[],-1
1554,[],-1
611,[],-1
1555,[],-1
1556,[],-1
1557,[],-1
1558,[],-1
1559,[],-1
1560,[],-1
1561,[],-1
1563,[],-1
1565,[],-1
1566,[],-1
613,[],-1
615,[],-1
616,[],-1
1567,[],-1
110,[],-1
620,[],-1
111,[],-1
621,[],-1
623,[],-1
624,[],-1
112,[],-1
625,[],-1
626,[],-1
627,[],-1
628,[],-1
629,[],-1
113,[],-1
631,[],-1
632,[],-1
633,[],-1
634,[],-1
635,[],-1
636,[],-1
637,[],-1
640,[],-1
641,[],-1
642,[],-1
643,[],-1
114,[],-1
644,[],-1
645,[],-1
646,[],-1
647,[],-1
648,[],-1
1568,[],-1
661,[],-1
1569,[],-1
665,[],-1
666,[],-1
670,[],-1
672,[],-1
1570,[],-1
1571,[],-1
1572,[],-1
678,[],-1
115,[],-1
679,[],-1
1573,[],-1
681,[],-1
682,[],-1
1574,[],-1
1575,[],-1
1577,[],-1
1578,[],-1
1579,[],-1
1580,[],-1
1581,[],-1
1583,[],-1
1584,[],-1
688,[10],10
694,[],-1
696,[],-1
116,[],-1
700,[],-1
117,[3],3
702,[],-1
706,[],-1
709,[],-1
711,[],-1
716,[],-1
718,[],-1
719,[],-1
720,[],-1
721,[],-1
722,[],-1
723,[],-1
725,[],-1
728,[],-1
730,[],-1
731,[],-1
732,[],-1
733,[],-1
734,[],-1
737,[],-1
11,[],-1
740,[],-1
741,[],-1
744,[],-1
747,[],-1
1591,[],-1
1592,[],-1
754,[],-1
756,[],-1
757,[],-1
758,[],-1
118,[],-1
12,[],-1
760,[],-1
761,[],-1
14,[],-1
762,[],-1
763,[],-1
1594,[],-1
1595,[],-1
1597,[],-1
1600,[],-1
1601,[],-1
770,[],-1
772,[],-1
773,[],-1
775,[],-1
777,[],-1
15,[],-1
16,[],-1
778,[],-1
779,[],-1
780,[],-1
783,[],-1
785,[26],26
788,[],-1
1607,[],-1
17,[],-1
18,[],-1
1608,[],-1
1609,[],-1
1611,[],-1
1614,[],-1
1615,[],-1
1616,[],-1
1619,[],-1
1620,[],-1
119,[],-1
1621,[],-1
1623,[],-1
120,[],-1
1625,[],-1
1626,[],-1
1627,[],-1
1628,[],-1
1629,[],-1
1630,[],-1
1631,[],-1
1632,[],-1
1633,[],-1
1634,[],-1
1635,[],-1
1637,[],-1
1638,[],-1
1639,[],-1
815,[],-1
1640,[],-1
819,[],-1
820,[],-1
1641,[],-1
19,[],-1
823,[],-1
824,[],-1
825,[],-1
826,[],-1
20,[],-1
21,[],-1
827,[],-1
828,[],-1
830,[],-1
831,[],-1
832,[],-1
835,[],-1
22,[],-1
121,"[10, 10]",10
836,[],-1
837,[],-1
838,[],-1
122,[],-1
839,[],-1
840,[],-1
841,[],-1
844,[],-1
1642,[],-1
1644,[],-1
1646,[],-1
845,[],-1
846,[],-1
847,[],-1
848,[],-1
850,[],-1
851,[],-1
852,[],-1
853,[],-1
854,[],-1
855,[],-1
858,[],-1
866,[],-1
867,[],-1
871,[],-1
123,[],-1
872,[],-1
124,[],-1
1649,[],-1
873,[],-1
875,[18],18
876,[],-1
877,[],-1
125,[],-1
878,[],-1
879,[20],20
884,[27],27
885,[],-1
886,[25],25
126,[],-1
127,[],-1
895,[],-1
893,[],-1
900,[],-1
901,[],-1
128,[],-1
903,[],-1
904,[],-1
905,[],-1
907,[],-1
908,[],-1
909,[],-1
910,[],-1
1652,[],-1
912,[20],20
1658,[],-1
917,[],-1
923,[],-1
928,[],-1
929,[],-1
930,[20],20
1660,[],-1
934,[],-1
938,[],-1
940,[],-1
948,[],-1
1661,[],-1
1662,[],-1
951,[],-1
1664,[],-1
953,[],-1
129,[],-1
955,[],-1
957,[],-1
958,[],-1
959,[],-1
963,[23],23
964,[],-1
968,[],-1
969,[],-1
971,[],-1
130,[],-1
981,[],-1
983,[],-1
984,[],-1
1670,[],-1
1673,[],-1
131,[24],24
1674,[],-1
1676,[],-1
991,[],-1
1678,[],-1
1679,[],-1
132,[],-1
1681,[],-1
1682,[],-1
994,[],-1
995,[],-1
996,[],-1
1000,[],-1
1683,[],-1
1686,[],-1
1687,[],-1
1688,[],-1
1689,[],-1
1691,[],-1
1005,[],-1
1692,[],-1
1693,[],-1
1695,[],-1
1696,[],-1
1698,[],-1
1009,[],-1
1010,[],-1
1699,[],-1
1700,[],-1
1014,[],-1
1015,[],-1
1702,[],-1
1703,[],-1
1704,[],-1
1706,[],-1
1019,[],-1
1020,[],-1
1021,[],-1
1709,[],-1
1710,[],-1
25,[],-1
1711,[],-1
1712,[],-1
1713,[],-1
1714,[],-1
1715,[],-1
1023,[],-1
1024,[],-1
1025,[],-1
27,[],-1
1028,[],-1
1029,[],-1
133,"[4, 4]",4
1718,[],-1
1033,[],-1
1034,[],-1
1722,[],-1
1035,[],-1
28,[],-1
1724,[],-1
1728,[],-1
1730,[],-1
1731,[],-1
1732,[],-1
1733,[],-1
1734,[],-1
1735,[],-1
1736,[],-1
1739,[],-1
1740,[],-1
134,[],-1
1741,[],-1
1742,[],-1
1743,[],-1
1744,[],-1
1745,[],-1
1036,[],-1
1747,[],-1
1748,[],-1
1750,[],-1
1752,[],-1
1753,[],-1
1754,[],-1
1755,[],-1
1756,[],-1
1757,[],-1
1758,[],-1
1759,[],-1
1760,[],-1
29,[],-1
30,[],-1
1037,[],-1
1761,[],-1
1762,[],-1
1763,[],-1
1764,[],-1
1765,[],-1
1767,[],-1
1768,[],-1
1769,[],-1
1770,[],-1
1771,[],-1
1772,[],-1
1773,[],-1
1774,[],-1
1775,[],-1
1776,[],-1
1777,[],-1
1778,[],-1
31,[],-1
1781,[],-1
1782,[],-1
1783,[],-1
1784,[],-1
1786,[],-1
1788,[],-1
1789,[],-1
1790,[],-1
1792,[],-1
1796,[],-1
1798,[],-1
1802,[],-1
1806,[],-1
1807,[],-1
1808,[],-1
1809,[],-1
32,[],-1
1810,[],-1
1812,[],-1
33,[],-1
1813,[],-1
1814,[],-1
34,[],-1
1816,[],-1
1823,[],-1
1824,[],-1
1825,[],-1
1826,[],-1
1830,[],-1
1831,[],-1
1832,[],-1
1834,[],-1
1837,[],-1
1838,[],-1
1841,[],-1
1845,[],-1
1850,[],-1
1853,[12],12
1854,[],-1
1855,[],-1
1856,[],-1
1858,[],-1
1860,[],-1
1861,[],-1
1864,[],-1
1865,[],-1
1868,[],-1
1869,[],-1
1870,[],-1
1872,[],-1
1873,[],-1
1874,[],-1
1875,[],-1
1876,[],-1
1877,[],-1
1878,[],-1
1879,[],-1
1883,[],-1
1884,[],-1
1885,[],-1
35,[],-1
1891,[],-1
1892,[],-1
1894,[],-1
1896,[],-1
1897,[],-1
1898,[],-1
1899,[],-1
1900,[],-1
1904,[],-1
1905,[],-1
1907,[],-1
1908,[],-1
1909,[],-1
1910,[],-1
1913,[],-1
36,[],-1
1916,[],-1
1917,[],-1
37,[],-1
1918,[],-1
1919,[],-1
1920,[],-1
1921,[],-1
38,[],-1
1922,[],-1
1923,[],-1
1924,[],-1
1925,[],-1
135,[],-1
1929,[],-1
39,[],-1
40,[],-1
1931,[],-1
41,[],-1
1932,[],-1
1936,[],-1
1938,[],-1
1939,[],-1
1941,[],-1
1942,[],-1
1945,[],-1
1947,[],-1
1948,[],-1
1949,[],-1
1950,[],-1
1951,[],-1
1952,[],-1
1953,[],-1
1954,[],-1
1955,[],-1
1957,[],-1
1958,[],-1
1959,[],-1
1960,[],-1
1961,[],-1
1963,[],-1
136,[],-1
1965,[],-1
1967,[],-1
1969,[],-1
1970,[],-1
1971,[],-1
1972,[],-1
1974,[],-1
42,[],-1
137,[],-1
1975,[],-1
1980,[],-1
1985,[],-1
1987,[],-1
1040,[],-1
1990,[],-1
1992,[],-1
1995,[],-1
1996,[],-1
43,[],-1
44,[],-1
1997,[],-1
1998,[],-1
2003,[],-1
2004,[],-1
2005,[],-1
2006,[],-1
2007,[],-1
2010,[],-1
2012,[],-1
2013,[],-1
2014,[],-1
2017,[],-1
2020,[],-1
2021,[],-1
2022,[],-1
2023,[],-1
2024,[],-1
2028,[],-1
2029,[],-1
2030,[],-1
2031,[],-1
2032,[],-1
2033,[],-1
2034,[],-1
2037,[],-1
2038,[],-1
2039,[],-1
2041,[],-1
2042,[],-1
2043,[],-1
2044,[],-1
2046,[],-1
2048,[],-1
2049,[],-1
2050,[],-1
2051,[],-1
2052,[],-1
2053,[],-1
2054,[],-1
2055,[],-1
2056,[],-1
2058,[],-1
2059,[],-1
2060,[],-1
2064,[],-1
2066,[],-1
2067,[],-1
2070,[],-1
2071,[],-1
2072,[],-1
2074,[],-1
2076,[],-1
2077,[],-1
2078,[],-1
2079,[],-1
2080,[],-1
2081,[],-1
2085,[],-1
2086,[],-1
2088,[],-1
2089,[],-1
2090,[],-1
2093,[],-1
2094,[],-1
2095,[],-1
2097,[],-1
2100,[],-1
2101,[],-1
2102,[],-1
2103,[],-1
2104,[],-1
2105,[],-1
46,[],-1
2106,[],-1
2107,[],-1
2108,[],-1
2109,[],-1
2110,[],-1
2111,[],-1
2112,[],-1
2113,[],-1
47,[],-1
2115,[],-1
48,[],-1
2116,[],-1
49,[],-1
2119,[],-1
2127,[],-1
2129,[],-1
2131,[],-1
2137,[],-1
2138,[],-1
2139,[],-1
2141,[],-1
2144,[],-1
2145,[],-1
2146,[],-1
2149,[],-1
2150,[],-1
2158,[],-1
2159,[],-1
2160,[],-1
2161,[],-1
138,[],-1
2164,[],-1
2170,[],-1
2171,[],-1
2172,[],-1
2173,[],-1
2174,[],-1
50,[],-1
2177,[],-1
2181,[],-1
2183,[],-1
2184,[],-1
2185,[],-1
2186,[],-1
2189,[],-1
2191,[],-1
2192,[],-1
2193,[],-1
2197,[],-1
2201,[],-1
2202,[],-1
1042,[],-1
2204,[],-1
2205,[],-1
2206,[],-1
2207,[],-1
2209,[],-1
2210,[],-1
2212,[],-1
2214,[],-1
2216,[],-1
139,[],-1
1044,[],-1
2219,[],-1
2220,[],-1
2222,[],-1
2223,[],-1
2224,[],-1
1048,[],-1
2225,[],-1
52,[],-1
2228,[],-1
2229,[],-1
53,[],-1
2231,[],-1
54,[],-1
55,[],-1
2233,[],-1
2234,[],-1
2235,[],-1
2236,[],-1
2237,[],-1
2239,[],-1
2240,[],-1
2241,[],-1
2245,[],-1
1051,[],-1
2247,[],-1
2248,[],-1
2249,[],-1
2250,[],-1
2252,[],-1
2254,[],-1
2257,[],-1
2258,[],-1
2259,[],-1
2260,[],-1
2262,[],-1
2264,[],-1
2266,[],-1
2267,[],-1
2269,[],-1
1058,[],-1
1061,[],-1
1062,[],-1
1063,[],-1
1066,[],-1
2270,[],-1
1071,[],-1
2272,[],-1
2273,[],-1
2274,[],-1
2275,[],-1
2276,[],-1
2277,[],-1
2278,[],-1
2280,[],-1
2281,[],-1
2285,[],-1
2286,[],-1
2287,[],-1
140,[],-1
2288,[],-1
56,[],-1
1074,[],-1
1075,[],-1
2290,[],-1
2291,[],-1
2292,[],-1
2294,[],-1
57,[],-1
2295,[],-1
2296,[],-1
2297,[],-1
2299,[],-1
2302,[],-1
141,[24],24
1077,[],-1
1078,[],-1
58,[],-1
1082,[],-1
1083,[],-1
59,[],-1
1084,[],-1
1085,[],-1
1086,[],-1
1087,[],-1
1088,[],-1
1090,[],-1
1091,[],-1
1092,[],-1
1095,[],-1
1096,[],-1
1097,[],-1
60,[],-1
61,[],-1
62,[],-1
63,[],-1
1098,[],-1
1099,[],-1
1101,[],-1
1102,[],-1
1103,[],-1
1104,[],-1
1106,[],-1
1107,[],-1
1108,[],-1
1110,[],-1
1112,[],-1
1113,[],-1
1114,[],-1
1115,[],-1
142,[],-1
1117,[],-1
1119,[],-1
1120,[],-1
1121,[],-1
143,[],-1
1122,[],-1
1123,[],-1
1124,[],-1
1126,[],-1
1128,[],-1
1130,[],-1
1131,[],-1
1132,[],-1
1134,[],-1
1135,[],-1
1136,[],-1
1139,[],-1
1140,[],-1
1141,[],-1
1143,[],-1
1144,[],-1
1145,[],-1
1147,[],-1
1149,[],-1
1151,[],-1
1153,[],-1
1154,[],-1
1155,[],-1
64,[],-1
1156,[],-1
1157,[],-1
1158,[],-1
1161,[],-1
1163,[],-1
1164,[],-1
1165,[],-1
1167,[],-1
1168,[],-1
2303,[],-1
2304,[],-1
2305,[],-1
2308,[],-1
144,[],-1
2309,[],-1
2310,[],-1
2311,[],-1
1171,[],-1
1175,[],-1
2314,[],-1
2315,[],-1
1178,[],-1
2316,[],-1
1180,[],-1
2317,[],-1
2318,[],-1
2322,[],-1
1184,[],-1
1188,[],-1
2326,[],-1
2327,[],-1
2328,[],-1
2332,[],-1
1193,[],-1
1194,[],-1
1196,[],-1
1197,[],-1
1198,[],-1
1208,[],-1
66,[],-1
1209,[],-1
1210,[],-1
1218,[],-1
1219,[],-1
1220,[],-1
1221,[],-1
1223,[],-1
1224,[],-1
1228,[],-1
1230,[],-1
1231,[],-1
1232,[],-1
1238,[],-1
1243,[28],28
1255,[],-1
145,[],-1
1256,[28],28
2340,[],-1
2341,[],-1
1259,[22],22
1261,[],-1
1265,[],-1
1268,[],-1
1269,[28],28
146,[10],10
1272,[],-1
2343,[],-1
1279,[],-1
147,[11],11
148,[10],10
1281,[],-1
1282,[],-1
1283,[],-1
1285,[],-1
1286,[],-1
1289,[],-1
1296,[],-1
1297,[],-1
2344,[],-1
1298,[],-1
1301,[],-1
1302,[],-1
1309,[],-1
1310,[],-1
1312,[],-1
1313,[],-1
1314,[],-1
1315,[],-1
1318,[],-1
1319,[],-1
1320,[],-1
1321,[],-1
1322,[],-1
1323,[],-1
2346,[],-1
1324,[],-1
1328,[],-1
1329,[],-1
1330,[],-1
1331,[],-1
1332,[],-1
1334,[],-1
1335,[],-1
1336,[],-1
1337,[],-1
1339,[],-1
67,[],-1
1340,[],-1
1343,[],-1
1344,[],-1
1347,[],-1
1354,[],-1
1355,[],-1
1356,[],-1
1357,[],-1
1359,[],-1
1362,[],-1
2348,[],-1
2349,[],-1
1363,[],-1
1365,[],-1
1366,[19],19
1368,[],-1
1372,[2],2
1375,[21],21
1377,[],-1
1379,[],-1
1383,[],-1
1384,[],-1
1385,[],-1
1387,[],-1
1389,[],-1
1390,[],-1
1394,[],-1
1395,[],-1
68,[],-1
1398,[],-1
1399,[],-1
1401,[],-1
1402,[],-1
1404,[],-1
1405,[],-1
149,[],-1
1406,[],-1
1407,[],-1
1408,[],-1
2352,[],-1
2353,[],-1
1411,[],-1
1413,[],-1
