qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q13-1,"it is better than parting with fifteen hundred pounds at once. But, then, if Mrs. Dashwood should live fifteen years we shall be completely taken in.","[13936, 14085]",Fanny,['John Dashwood'],Anaphoric,said she,['Mrs. Dashwood'],"[[14013, 14026]]",[['Mrs. Dashwood']],X,13,minor,SenseAndSensibility,37,37,2,2,5,13936,14085
Q14-0,Fifteen years! my dear Fanny; her life cannot be worth half that purchase.,"[14089, 14163]",John Dashwood,['Fanny'],Implicit,,"['my dear Fanny', 'her']","[[14104, 14117], [14119, 14122]]","[['Fanny'], ['Mrs. Dashwood']]",X,14,minor,SenseAndSensibility,38,38,2,2,6,14089,14163
Q15-0,"Certainly not; but if you observe, people always live for ever when there is an annuity to be paid them; and she is very stout and healthy, and hardly forty. An annuity is a very serious business; it comes over and over every year, and there is no getting rid of it. You are not aware of what you are doing. I have known a great deal of the trouble of annuities; for my mother was clogged with the payment of three to old superannuated servants by my father s will, and it is amazing how disagreeable she found it. Twice every year these annuities were to be paid; and then there was the trouble of getting it to them; and then one of them was said to have died, and afterwards it turned out to be no such thing. My mother was quite sick of it. Her income was not her own, she said, with such perpetual claims on it; and it was the more unkind in my father, because, otherwise, the money would have been entirely at my mother s disposal, without any restriction whatever. It has given me such an abhorrence of annuities, that I am sure I would not pin myself down to the payment of one for all the world.","[14167, 15271]",Fanny,['John Dashwood'],Implicit,,"['you', 'them', 'she', 'You', 'you', 'my mother', 'she', 'them', 'them', 'My mother', 'Her', 'her', 'she', 'my mother']","[[14189, 14192], [14266, 14270], [14276, 14279], [14434, 14437], [14460, 14463], [14534, 14543], [14668, 14671], [14780, 14784], [14802, 14806], [14880, 14889], [14912, 14915], [14931, 14934], [14940, 14943], [15083, 15092]]","[['John Dashwood'], ['John Middleton'], ['Mrs. Dashwood'], ['John Dashwood'], ['John Dashwood'], ['Mrs. Ferrars'], ['Mrs. Ferrars'], ['Mr. Willoughby'], ['Edward Ferrars'], ['Mrs. Ferrars'], ['Mrs. Ferrars'], ['Mrs. Ferrars'], ['Mrs. Ferrars'], ['Mrs. Ferrars']]",X,15,minor,SenseAndSensibility,39,39,2,2,5,14167,15271
Q16-0,"It is certainly an unpleasant thing,","[15275, 15311]",John Dashwood,['Fanny'],Explicit,replied Mr Dashwood,[],[],[],X,16,minor,SenseAndSensibility,40,40,2,2,6,15275,15311
Q16-1,"to have those kind of yearly drains on one s income. One s fortune, as your mother justly says, is _not_ one s own. To be tied down to the regular payment of such a sum, on every rent day, is by no means desirable: it takes away one s independence.","[15336, 15584]",John Dashwood,['Fanny'],Explicit,replied Mr Dashwood,[],[],[],X,16,minor,SenseAndSensibility,40,40,2,2,6,15336,15584
Q17-0,"Undoubtedly; and after all you have no thanks for it. They think themselves secure, you do no more than what is expected, and it raises no gratitude at all. If I were you, whatever I did should be done at my own discretion entirely. I would not bind myself to allow them any thing yearly. It may be very inconvenient some years to spare a hundred, or even fifty pounds from our own expenses.","[15588, 15979]",Fanny,['John Dashwood'],Implicit,,"['you', 'They', 'you', 'you', 'them']","[[15615, 15618], [15642, 15646], [15672, 15675], [15755, 15758], [15854, 15858]]","[['John Dashwood'], ['Elinor', 'Margaret', 'Marianne', 'Mrs. Dashwood'], ['John Dashwood'], ['John Dashwood'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret']]",X,17,minor,SenseAndSensibility,41,41,2,2,5,15588,15979
Q18-0,"I believe you are right, my love; it will be better that there should be no annuity in the case; whatever I may give them occasionally will be of far greater assistance than a yearly allowance, because they would only enlarge their style of living if they felt sure of a larger income, and would not be sixpence the richer for it at the end of the year. It will certainly be much the best way. A present of fifty pounds, now and then, will prevent their ever being distressed for money, and will, I think, be amply discharging my promise to my father.","[15983, 16534]",John Dashwood,['Fanny'],Implicit,,"['you', 'my love', 'them', 'they', 'their', 'they', 'their']","[[15993, 15996], [16008, 16015], [16100, 16104], [16185, 16189], [16209, 16214], [16234, 16238], [16431, 16436]]","[['Fanny'], ['Fanny'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret']]",X,18,minor,SenseAndSensibility,42,42,2,2,6,15983,16534
Q19-0,"To be sure it will. Indeed, to say the truth, I am convinced within myself that your father had no idea of your giving them any money at all. The assistance he thought of, I dare say, was only such as might be reasonably expected of you; for instance, such as looking out for a comfortable small house for them, helping them to move their things, and sending them presents of fish and game, and so forth, whenever they are in season. I ll lay my life that he meant nothing farther; indeed, it would be very strange and unreasonable if he did. Do but consider, my dear Mr. Dashwood, how excessively comfortable your mother-in-law and her daughters may live on the interest of seven thousand pounds, besides the thousand pounds belonging to each of the girls, which brings them in fifty pounds a year a-piece, and, of course, they will pay their mother for their board out of it. Altogether, they will have five hundred a-year amongst them, and what on earth can four women want for more than that? They will live so cheap! Their housekeeping will be nothing at all. They will have no carriage, no horses, and hardly any servants; they will keep no company, and can have no expenses of any kind! Only conceive how comfortable they will be! Five hundred a year! I am sure I cannot imagine how they will spend half of it; and as to your giving them more, it is quite absurd to think of it. They will be much more able to give _you_ something.","[16538, 17976]",Fanny,['John Dashwood'],Implicit,,"['your', 'your', 'them', 'he', 'you', 'them', 'them', 'their', 'them', 'he', 'he', 'my dear Mr. Dashwood', 'your mother-in-law', 'the girls', 'them', 'they', 'their', 'they', 'them', 'They', 'Their', 'They', 'they', 'they', 'they', 'your', 'them', 'They', 'you']","[[16618, 16622], [16645, 16649], [16657, 16661], [16695, 16697], [16771, 16774], [16844, 16848], [16858, 16862], [16871, 16876], [16897, 16901], [16994, 16996], [17073, 17075], [17098, 17118], [17148, 17166], [17285, 17294], [17309, 17313], [17362, 17366], [17393, 17398], [17428, 17432], [17471, 17475], [17535, 17539], [17560, 17565], [17603, 17607], [17667, 17671], [17762, 17766], [17828, 17832], [17866, 17870], [17878, 17882], [17924, 17928], [17961, 17964]]","[['John Dashwood'], ['John Dashwood'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['John Dashwood'], ['John Dashwood'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['John Dashwood'], ['John Dashwood'], ['John Dashwood'], ['Mrs. Dashwood'], ['Elinor', 'Margaret', 'Marianne'], ['Marianne', 'Elinor', 'Margaret'], ['Marianne', 'Elinor', 'Margaret'], ['Marianne', 'Elinor', 'Margaret'], ['Marianne', 'Elinor', 'Margaret'], ['Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['John Dashwood'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['John Dashwood']]",X,19,minor,SenseAndSensibility,43,43,2,2,5,16538,17976
Q20-0,"Upon my word,","[17980, 17993]",John Dashwood,['Fanny'],Explicit,said Mr Dashwood,[],[],[],X,20,minor,SenseAndSensibility,44,44,2,2,6,17980,17993
Q20-1,"I believe you are perfectly right. My father certainly could mean nothing more by his request to me than what you say. I clearly understand it now, and I will strictly fulfil my engagement by such acts of assistance and kindness to them as you have described. When my mother removes into another house my services shall be readily given to accommodate her as far as I can. Some little present of furniture too may be acceptable then.","[18015, 18448]",John Dashwood,['Fanny'],Explicit,said Mr Dashwood,"['you', 'his', 'you', 'them', 'you', 'my mother', 'her']","[[18025, 18028], [18097, 18100], [18125, 18128], [18247, 18251], [18255, 18258], [18280, 18289], [18367, 18370]]","[['Fanny'], ['John Dashwood'], ['Fanny'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Fanny'], ['Mrs. Dashwood'], ['Mrs. Dashwood']]",X,20,minor,SenseAndSensibility,44,44,2,2,6,18015,18448
Q21-0,"Certainly,","[18452, 18462]",Fanny,['John Dashwood'],Explicit,returned Mrs John Dashwood,[],[],[],X,21,minor,SenseAndSensibility,45,45,2,2,5,18452,18462
Q21-1,"But, however, _one_ thing must be considered. When your father and mother moved to Norland, though the furniture of Stanhill was sold, all the china, plate, and linen was saved, and is now left to your mother. Her house will therefore be almost completely fitted up as soon as she takes it.","[18494, 18784]",Fanny,['John Dashwood'],Explicit,returned Mrs John Dashwood,"['your', 'your mother']","[[18545, 18549], [18691, 18702]]","[['John Dashwood'], ['Mrs. Dashwood']]",X,21,minor,SenseAndSensibility,45,45,2,2,5,18494,18784
Q22-0,That is a material consideration undoubtedly. A valuable legacy indeed! And yet some of the plate would have been a very pleasant addition to our own stock here.,"[18788, 18949]",John Dashwood,['Fanny'],Implicit,,[],[],[],X,22,minor,SenseAndSensibility,46,46,2,2,6,18788,18949
Q23-0,"Yes; and the set of breakfast china is twice as handsome as what belongs to this house. A great deal too handsome, in my opinion, for any place _they_ can ever afford to live in. But, however, so it is. Your father thought only of _them_. And I must say this: that you owe no particular gratitude to him, nor attention to his wishes; for we very well know that if he could, he would have left almost everything in the world to _them_.","[18953, 19387]",Fanny,['John Dashwood'],Implicit,,"['they', 'them', 'you', 'him', 'his', 'he', 'he', 'them']","[[19098, 19102], [19185, 19189], [19218, 19221], [19253, 19256], [19275, 19278], [19317, 19319], [19327, 19329], [19381, 19385]]","[['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret'], ['John Dashwood'], ['John Dashwood'], ['John Dashwood'], ['John Dashwood'], ['John Dashwood'], ['Mrs. Dashwood', 'Marianne', 'Elinor', 'Margaret']]",X,23,minor,SenseAndSensibility,47,47,2,2,5,18953,19387
Q24-0,"It is enough,","[24649, 24662]",Mrs. Dashwood,['Elinor'],Anaphoric,said she,[],[],[],X,24,major,SenseAndSensibility,57,57,3,3,13,24649,24662
Q24-1,to say that he is unlike Fanny is enough. It implies everything amiable. I love him already.,"[24675, 24767]",Mrs. Dashwood,['Elinor'],Anaphoric,said she,"['he', 'Fanny', 'him']","[[24687, 24689], [24700, 24705], [24755, 24758]]","[['Edward Ferrars'], ['Fanny'], ['Edward Ferrars']]",X,24,major,SenseAndSensibility,57,57,3,3,13,24675,24767
Q25-0,"I think you will like him,","[24771, 24797]",Elinor,['Mrs. Dashwood'],Explicit,said Elinor,"['you', 'him']","[[24779, 24782], [24793, 24796]]","[['Mrs. Dashwood'], ['Edward Ferrars']]",X,25,major,SenseAndSensibility,58,58,3,3,4,24771,24797
Q25-1,when you know more of him.,"[24813, 24839]",Elinor,['Mrs. Dashwood'],Explicit,said Elinor,"['you', 'him']","[[24818, 24821], [24835, 24838]]","[['Mrs. Dashwood'], ['Edward Ferrars']]",X,25,major,SenseAndSensibility,58,58,3,3,4,24813,24839
Q26-0,Like him!,"[24843, 24852]",Mrs. Dashwood,['Elinor'],Anaphoric,replied her mother,['him'],"[[24848, 24851]]",[['Edward Ferrars']],X,26,major,SenseAndSensibility,59,59,3,3,13,24843,24852
Q26-1,I feel no sentiment of approbation inferior to love.,"[24888, 24940]",Mrs. Dashwood,['Elinor'],Anaphoric,replied her mother,[],[],[],X,26,major,SenseAndSensibility,59,59,3,3,13,24888,24940
Q27-0,You may esteem him.,"[24944, 24963]",Elinor,['Mrs. Dashwood'],Implicit,,"['You', 'him']","[[24944, 24947], [24959, 24962]]","[['Mrs. Dashwood'], ['Edward Ferrars']]",X,27,major,SenseAndSensibility,60,60,3,3,4,24944,24963
Q28-0,I have never yet known what it was to separate esteem and love.,"[24967, 25030]",Mrs. Dashwood,['Elinor'],Implicit,,[],[],[],X,28,major,SenseAndSensibility,61,61,3,3,13,24967,25030
Q29-0,"In a few months, my dear Marianne,","[25723, 25757]",Mrs. Dashwood,['Marianne'],Anaphoric,said she,['my dear Marianne'],"[[25740, 25756]]",[['Marianne']],X,29,major,SenseAndSensibility,64,64,3,3,13,25723,25757
Q29-1,"Elinor will, in all probability be settled for life. We shall miss her; but _she_ will be happy.","[25770, 25866]",Mrs. Dashwood,['Marianne'],Anaphoric,said she,"['Elinor', 'We', 'her', 'she']","[[25770, 25776], [25823, 25825], [25837, 25840], [25847, 25850]]","[['Elinor'], ['Marianne', 'Mrs. Dashwood', 'Margaret'], ['Elinor'], ['Elinor']]",X,29,major,SenseAndSensibility,64,64,3,3,13,25770,25866
Q30-0,"Oh! Mama, how shall we do without her?","[25870, 25908]",Marianne,['Mrs. Dashwood'],Implicit,,"['Mama', 'we', 'her']","[[25874, 25878], [25890, 25892], [25904, 25907]]","[['Mrs. Dashwood'], ['Marianne', 'Mrs. Dashwood', 'Margaret'], ['Elinor']]",X,30,major,SenseAndSensibility,65,65,3,3,11,25870,25908
Q31-0,"My love, it will be scarcely a separation. We shall live within a few miles of each other, and shall meet every day of our lives. You will gain a brother, a real, affectionate brother. I have the highest opinion in the world of Edward s heart. But you look grave, Marianne; do you disapprove your sister s choice?","[25912, 26225]",Mrs. Dashwood,['Marianne'],Implicit,,"['My love', 'We', 'You', 'Edward', 'you', 'Marianne', 'you', 'your sister']","[[25912, 25919], [25955, 25957], [26042, 26045], [26140, 26146], [26160, 26163], [26176, 26184], [26189, 26192], [26204, 26215]]","[['Marianne'], ['Marianne', 'Mrs. Dashwood', 'Margaret'], ['Marianne'], ['Edward Ferrars'], ['Marianne'], ['Marianne'], ['Marianne'], ['Elinor']]",X,31,major,SenseAndSensibility,66,66,3,3,13,25912,26225
Q32-0,"Perhaps,","[26229, 26237]",Marianne,['Mrs. Dashwood'],Explicit,said Marianne,[],[],[],X,32,major,SenseAndSensibility,67,67,3,3,11,26229,26237
Q32-1,"I may consider it with some surprise. Edward is very amiable, and I love him tenderly. But yet he is not the kind of young man there is something wanting his figure is not striking; it has none of that grace which I should expect in the man who could seriously attach my sister. His eyes want all that spirit, that fire, which at once announce virtue and intelligence. And besides all this, I am afraid, Mama, he has no real taste. Music seems scarcely to attract him, and though he admires Elinor s drawings very much, it is not the admiration of a person who can understand their worth. It is evident, in spite of his frequent attention to her while she draws, that in fact he knows nothing of the matter. He admires as a lover, not as a connoisseur. To satisfy me, those characters must be united. I could not be happy with a man whose taste did not in every point coincide with my own. He must enter into all my feelings; the same books, the same music must charm us both. Oh! mama, how spiritless, how tame was Edward s manner in reading to us last night! I felt for my sister most severely. Yet she bore it with so much composure, she seemed scarcely to notice it. I could hardly keep my seat. To hear those beautiful lines which have frequently almost driven me wild, pronounced with such impenetrable calmness, such dreadful indifference!","[26255, 27601]",Marianne,['Mrs. Dashwood'],Explicit,said Marianne,"['Edward', 'him', 'he', 'his', 'my sister', 'His', 'Mama', 'he', 'him', 'he', 'Elinor', 'their', 'his', 'her', 'she', 'he', 'He', 'mama', 'Edward', 'us', 'my sister', 'she', 'she']","[[26293, 26299], [26328, 26331], [26350, 26352], [26409, 26412], [26523, 26532], [26534, 26537], [26659, 26663], [26665, 26667], [26719, 26722], [26735, 26737], [26746, 26752], [26831, 26836], [26871, 26874], [26897, 26900], [26907, 26910], [26931, 26933], [26963, 26965], [27236, 27240], [27271, 27277], [27301, 27303], [27327, 27336], [27356, 27359], [27392, 27395]]","[['Edward Ferrars'], ['Edward Ferrars'], ['Edward Ferrars'], ['Edward Ferrars'], ['Elinor'], ['Edward Ferrars'], ['Mrs. Dashwood'], ['Edward Ferrars'], ['Edward Ferrars'], ['Edward Ferrars'], ['Elinor'], ['Mrs. Dashwood'], ['Edward Ferrars'], ['Elinor'], ['Elinor'], ['Edward Ferrars'], ['Edward Ferrars'], ['Mrs. Dashwood'], ['Edward Ferrars'], ['Elinor', 'Marianne'], ['Elinor'], ['Elinor'], ['Elinor']]",X,32,major,SenseAndSensibility,67,67,3,3,11,26255,27601
Q33-0,He would certainly have done more justice to simple and elegant prose. I thought so at the time; but you _would_ give him Cowper.,"[27606, 27735]",Mrs. Dashwood,['Marianne'],Implicit,,"['He', 'you', 'him']","[[27606, 27608], [27707, 27710], [27724, 27727]]","[['Edward Ferrars'], ['Marianne'], ['Edward Ferrars']]",X,33,major,SenseAndSensibility,68,68,3,3,13,27606,27735
Q34-0,"Nay, Mama, if he is not to be animated by Cowper! but we must allow for difference of taste. Elinor has not my feelings, and therefore she may overlook it, and be happy with him. But it would have broke _my_ heart, had I loved him, to hear him read with so little sensibility. Mama, the more I know of the world, the more am I convinced that I shall never see a man whom I can really love. I require so much! He must have all Edward s virtues, and his person and manners must ornament his goodness with every possible charm.","[27739, 28263]",Marianne,['Mrs. Dashwood'],Implicit,,"['he', 'we', 'Elinor', 'she', 'him', 'him', 'him', 'Mama', 'Edward', 'his', 'his']","[[27753, 27755], [27793, 27795], [27832, 27838], [27874, 27877], [27913, 27916], [27966, 27969], [27979, 27982], [28016, 28020], [28165, 28171], [28187, 28190], [28224, 28227]]","[['Edward Ferrars'], ['Mrs. Dashwood', 'Marianne'], ['Elinor'], ['Elinor'], ['Edward Ferrars'], ['Edward Ferrars'], ['Edward Ferrars'], ['Mrs. Dashwood'], ['Edward Ferrars'], ['Edward Ferrars'], ['Edward Ferrars']]",X,34,major,SenseAndSensibility,69,69,3,3,11,27739,28263
Q35-0,"Remember, my love, that you are not seventeen. It is yet too early in life to despair of such a happiness. Why should you be less fortunate than your mother? In one circumstance only, my Marianne, may your destiny be different from hers!","[28267, 28504]",Mrs. Dashwood,['Marianne'],Implicit,,"['my love', 'you', 'you', 'your mother', 'my Marianne', 'your', 'hers']","[[28277, 28284], [28291, 28294], [28385, 28388], [28412, 28423], [28451, 28462], [28468, 28472], [28499, 28503]]","[['Marianne'], ['Marianne'], ['Marianne'], ['Mrs. Dashwood'], ['Marianne'], ['Marianne'], ['Mrs. Dashwood']]",X,35,major,SenseAndSensibility,70,70,3,3,13,28267,28504
Q36-0,"What a pity it is, Elinor,","[28525, 28551]",Marianne,['Elinor'],Explicit,said Marianne,['Elinor'],"[[28544, 28550]]",[['Elinor']],X,36,major,SenseAndSensibility,72,72,4,4,11,28525,28551
Q36-1,that Edward should have no taste for drawing.,"[28569, 28614]",Marianne,['Elinor'],Explicit,said Marianne,['Edward'],"[[28574, 28580]]",[['Edward Ferrars']],X,36,major,SenseAndSensibility,72,72,4,4,11,28569,28614
Q37-0,No taste for drawing!,"[28618, 28639]",Elinor,['Marianne'],Explicit,replied Elinor,[],[],[],X,37,major,SenseAndSensibility,73,73,4,4,4,28618,28639
