COREF,start_token,end_token,prop,cat,text,start_byte,end_byte,pdncID
94,711,711,PRON,PER,her,3546,3549,0
94,723,723,PROP,PER,Emma,3599,3603,0
94,755,755,PRON,PER,her,3744,3747,0
94,762,762,PRON,PER,she,3782,3785,0
94,774,774,PRON,PER,She,3851,3854,0
94,777,777,PRON,PER,her,3868,3871,0
94,786,786,PRON,PER,her,3908,3911,0
94,792,792,PRON,PER,her,3931,3934,0
85,811,812,PROP,PER,Mr. Woodhouse,4026,4039,10
94,881,881,PRON,PER,Her,4387,4390,0
94,905,905,PRON,PER,her,4518,4521,0
87,931,931,PROP,PER,Isabella,4665,4673,3
87,933,933,PRON,PER,her,4678,4681,3
94,948,948,PRON,PER,her,4746,4749,0
94,989,989,PRON,PER,her,4951,4954,0
94,1007,1007,PRON,PER,She,5037,5040,0
94,1016,1016,PRON,PER,her,5081,5084,0
94,1049,1049,PROP,PER,Emma,5236,5240,0
94,1064,1064,PRON,PER,her,5306,5309,0
94,1238,1238,PROP,PER,Emma,6141,6145,0
94,1245,1245,PRON,PER,she,6182,6185,0
86,1292,1293,PROP,PER,Mr. Weston,6387,6397,9
86,1316,1317,PROP,PER,Mr. Weston,6472,6482,9
86,1331,1331,PRON,PER,he,6538,6540,9
86,1532,1533,PROP,PER,Mr. Weston,7377,7387,9
86,1554,1555,PROP,PER,Mr. Weston,7474,7484,9
86,1569,1569,PRON,PER,he,7536,7538,9
86,1579,1579,PRON,PER,his,7586,7589,9
86,1590,1590,PRON,PER,he,7645,7647,9
94,1805,1805,PROP,PER,Emma,8561,8565,0
94,1828,1828,PRON,PER,her,8671,8674,0
94,1842,1842,PRON,PER,her,8747,8750,0
87,1903,1903,PROP,PER,Isabella,9044,9052,3
93,1962,1962,PROP,PER,Hartfield,9327,9336,0
85,1981,1982,PROP,PER,Mr. Woodhouse,9426,9439,10
87,2007,2007,PROP,PER,Isabella,9554,9562,3
87,2010,2010,PRON,PER,her,9568,9571,3
85,2022,2023,PROP,PER,Mr. Woodhouse,9636,9649,10
85,2050,2050,PRON,PER,I,9758,9759,10
87,2080,2080,PRON,PER,I,9877,9878,3
85,2102,2102,PRON,PER,I,9967,9968,10
87,2118,2118,PRON,PER,my,10021,10023,3
85,2161,2161,PRON,PER,I,10200,10201,10
87,2176,2176,PRON,PER,I,10253,10254,3
87,2198,2198,PRON,PER,I,10350,10351,3
87,2205,2205,PRON,PER,my,10379,10381,3
87,2209,2209,PRON,PER,I,10403,10404,3
85,2244,2245,PROP,PER,Poor Mr.,10531,10539,10
87,2255,2255,PRON,PER,I,10579,10580,3
87,2266,2266,PRON,PER,I,10621,10622,3
94,2274,2274,PROP,PER,Emma,10655,10659,0
94,2323,2323,PROP,PER,Emma,10881,10885,0
94,2336,2336,PRON,PER,I,10934,10935,0
94,2346,2346,PRON,PER,my,10978,10980,0
85,2354,2354,PRON,PER,I,11004,11005,10
85,2361,2361,PRON,PER,my,11031,11033,10
85,2368,2369,PROP,PER,Mr. Woodhouse,11054,11067,10
85,2376,2376,PRON,PER,I,11083,11084,10
85,2379,2379,PRON,PER,I,11095,11096,10
94,2477,2478,PROP,PER,Emma Woodhouse,11489,11503,0
94,2487,2487,PRON,PER,her,11536,11539,0
94,2499,2499,PROP,PER,Emma,11599,11603,0
94,2500,2500,PRON,PER,herself,11604,11611,0
94,2502,2502,PRON,PER,she,11613,11616,0
94,2512,2512,PRON,PER,her,11653,11656,0
94,2516,2516,PRON,PER,she,11670,11673,0
94,2527,2527,PRON,PER,her,11731,11734,0
94,2537,2537,PROP,PER,Emma,11778,11782,0
94,2542,2542,PRON,PER,her,11805,11808,0
94,2594,2594,PROP,PER,Emma,12013,12017,0
94,2609,2609,PRON,PER,I,12084,12085,0
94,2676,2677,PROP,PER,Dear Emma,12356,12365,0
94,2686,2686,PRON,PER,her,12399,12402,0
94,2723,2723,PROP,PER,Emma,12545,12549,0
94,2726,2726,PRON,PER,her,12562,12565,0
94,2740,2740,PROP,PER,Emma,12629,12633,0
94,2867,2867,PRON,PER,me,13191,13193,0
94,2871,2871,PROP,PER,Emma,13201,13205,0
94,2881,2881,PRON,PER,I,13242,13243,0
94,2885,2885,PRON,PER,myself,13259,13265,0
94,2887,2887,PRON,PER,I,13267,13268,0
86,2918,2919,PROP,PER,Mr. Weston,13391,13401,9
94,2927,2927,PRON,PER,me,13439,13441,0
94,2939,2939,PRON,PER,her,13491,13494,0
94,2941,2941,PRON,PER,Her,13496,13499,0
94,2954,2954,PRON,PER,you,13544,13547,0
94,2965,2965,PRON,PER,you,13605,13608,0
86,3022,3023,PROP,PER,Mr. Weston,13855,13865,9
86,3034,3035,PROP,PER,Mr. Weston,13904,13914,9
86,3060,3060,PRON,PER,his,14037,14040,9
86,3066,3066,PRON,PER,his,14067,14070,9
86,3073,3073,PRON,PER,he,14112,14114,9
86,3079,3080,PROP,PER,Mr. Weston,14138,14148,9
86,3092,3092,PRON,PER,he,14202,14204,9
86,3101,3102,PROP,PER,Mr. Weston,14229,14239,9
86,3117,3117,PRON,PER,his,14315,14318,9
86,3133,3133,PRON,PER,him,14389,14392,9
86,3172,3172,PRON,PER,him,14555,14558,9
86,3185,3185,PRON,PER,he,14612,14614,9
86,3353,3354,PROP,PER,Mr. Weston,15375,15385,9
86,3514,3515,PROP,PER,Mr. Weston,16063,16073,9
93,3548,3548,PROP,PER,Hartfield,16230,16239,0
86,3564,3564,PROP,PER,Weston,16311,16317,9
94,3607,3607,PROP,PER,Emma,16509,16513,0
94,3611,3611,PRON,PER,herself,16530,16537,0
94,3614,3614,PRON,PER,she,16542,16545,0
85,3623,3624,PROP,PER,Mr. Woodhouse,16579,16592,10
85,3634,3634,PRON,PER,my,16627,16629,10
150,3669,3670,PROP,PER,Mr. Elton,16772,16781,8
150,3672,3674,PROP,PER,Poor Mr. Elton,16783,16797,8
150,3678,3679,PROP,PER,Mr. Elton,16808,16817,8
150,3689,3689,PRON,PER,him,16859,16862,8
150,3698,3698,PRON,PER,him,16905,16908,8
150,3701,3701,PRON,PER,he,16914,16916,8
150,3713,3713,PRON,PER,his,16963,16966,8
150,3726,3726,PRON,PER,him,17022,17025,8
150,3735,3735,PRON,PER,he,17064,17066,8
150,3744,3744,PRON,PER,he,17099,17101,8
150,3751,3751,PRON,PER,he,17128,17130,8
150,3762,3762,PRON,PER,him,17180,17183,8
150,3769,3770,PROP,PER,Mr. Elton,17206,17215,8
150,3782,3782,PRON,PER,him,17258,17261,8
150,3788,3789,PROP,PER,Mr. Elton,17276,17285,8
85,3809,3809,PRON,PER,I,17357,17358,10
150,3815,3815,PRON,PER,him,17383,17386,8
150,3823,3823,PRON,PER,him,17412,17415,8
85,3827,3827,PRON,PER,my,17431,17433,10
150,3831,3831,PRON,PER,him,17444,17447,8
85,3849,3849,PRON,PER,I,17517,17518,10
150,3861,3861,PRON,PER,him,17569,17572,8
150,3903,3903,PRON,PER,him,17733,17736,8
94,3907,3907,PROP,PER,Emma,17748,17752,0
150,3911,3911,PRON,PER,him,17763,17766,8
150,3924,3924,PRON,PER,him,17818,17821,8
150,3927,3927,PRON,PER,his,17831,17834,8
150,3949,3949,PRON,PER,himself,17911,17918,8
86,3954,3955,PROP,PER,Mr. Weston,17937,17947,9
86,3985,3985,PRON,PER,He,18097,18099,9
86,4016,4016,PRON,PER,his,18256,18259,9
86,4038,4038,PRON,PER,his,18376,18379,9
103,4874,4874,PROP,PER,Frank,22483,22488,1
103,4885,4885,PRON,PER,his,22535,22538,1
103,4900,4900,PRON,PER,him,22600,22603,1
103,4905,4905,PROP,PER,Churchill,22623,22632,1
86,4954,4955,PROP,PER,Mr. Weston,22858,22868,9
86,4976,4976,PRON,PER,he,22960,22962,9
86,4983,4983,PRON,PER,He,22993,22995,9
86,4985,4985,PRON,PER,his,23000,23003,9
86,4999,4999,PRON,PER,his,23056,23059,9
103,5044,5046,PROP,PER,Mr. Frank Churchill,23271,23290,1
103,5061,5061,PRON,PER,him,23356,23359,1
103,5072,5072,PRON,PER,he,23421,23423,1
103,5078,5078,PRON,PER,his,23448,23451,1
103,5081,5081,PRON,PER,His,23458,23461,1
103,5085,5085,PRON,PER,his,23478,23481,1
103,5099,5099,PRON,PER,his,23545,23548,1
103,5160,5162,PROP,PER,Mr. Frank Churchill,23840,23859,1
103,5177,5177,PRON,PER,he,23934,23936,1
103,5181,5181,PRON,PER,his,23952,23955,1
103,5220,5222,PROP,PER,Mr. Frank Churchill,24152,24171,1
85,5240,5241,PROP,PER,Mr. Woodhouse,24252,24265,10
85,5247,5248,PROP,PER,Mr. Woodhouse,24281,24294,10
85,5254,5254,PRON,PER,he,24315,24317,10
85,5256,5256,PRON,PER,he,24323,24325,10
85,5264,5264,PRON,PER,his,24362,24365,10
94,5402,5402,PROP,PER,Emma,25044,25048,0
94,5420,5420,PRON,PER,her,25124,25127,0
94,5424,5425,PROP,PER,dear Emma,25151,25160,0
94,5432,5432,PRON,PER,she,25189,25192,0
94,5437,5437,PRON,PER,her,25211,25214,0
94,5461,5461,PRON,PER,her,25328,25331,0
86,5498,5499,PROP,PER,Mr. Weston,25538,25548,9
94,5524,5524,PRON,PER,Her,25694,25697,0
94,5546,5546,PRON,PER,her,25808,25811,0
94,5549,5549,PRON,PER,her,25826,25829,0
94,5554,5554,PRON,PER,her,25854,25857,0
94,5566,5566,PROP,PER,Emma,25912,25916,0
94,5570,5570,PRON,PER,she,25926,25929,0
94,5572,5572,PRON,PER,her,25935,25938,0
94,5596,5596,PRON,PER,her,26046,26049,0
94,5609,5609,PRON,PER,her,26110,26113,0
94,5617,5617,PRON,PER,her,26149,26152,0
94,5624,5624,PRON,PER,her,26187,26190,0
94,5630,5630,PRON,PER,she,26210,26213,0
85,5633,5634,PROP,PER,Mr. Woodhouse,26225,26238,10
85,5684,5685,PROP,PER,Mr. Woodhouse,26457,26470,10
85,5690,5690,PRON,PER,his,26491,26494,10
85,5695,5695,PRON,PER,he,26517,26519,10
85,5723,5723,PRON,PER,him,26644,26647,10
85,5730,5730,PRON,PER,His,26665,26668,10
85,5739,5739,PRON,PER,he,26710,26712,10
85,5749,5749,PRON,PER,himself,26767,26774,10
85,5755,5755,PRON,PER,him,26800,26803,10
85,5756,5756,PRON,PER,he,26804,26806,10
85,5765,5765,PRON,PER,he,26843,26845,10
85,5801,5801,PRON,PER,He,27011,27013,10
85,5837,5838,PROP,PER,Mr. Woodhouse,27192,27205,10
85,5848,5848,PRON,PER,he,27241,27243,10
85,5891,5891,PRON,PER,his,27474,27477,10
85,5894,5895,PROP,PER,Mr. Woodhouse,27483,27496,10
85,5920,5920,PRON,PER,his,27613,27616,10
85,5958,5959,PROP,PER,Mr. Woodhouse,27796,27809,10
85,5967,5968,PROP,PER,Mr. Woodhouse,27851,27864,10
85,5974,5974,PRON,PER,his,27888,27891,10
85,5978,5978,PRON,PER,He,27901,27903,10
85,5984,5984,PRON,PER,his,27928,27931,10
85,5989,5989,PRON,PER,him,27953,27956,10
85,5998,5998,PRON,PER,his,27995,27998,10
85,6005,6005,PRON,PER,his,28032,28035,10
85,6010,6010,PRON,PER,his,28054,28057,10
85,6013,6013,PRON,PER,his,28067,28070,10
85,6017,6017,PRON,PER,his,28082,28085,10
85,6020,6020,PRON,PER,he,28096,28098,10
85,6026,6026,PRON,PER,his,28127,28130,10
85,6037,6037,PRON,PER,he,28173,28175,10
85,6040,6040,PRON,PER,He,28183,28185,10
85,6052,6052,PRON,PER,his,28249,28252,10
85,6065,6065,PRON,PER,him,28306,28309,10
85,6075,6075,PRON,PER,him,28361,28364,10
85,6077,6077,PRON,PER,his,28368,28371,10
85,6083,6083,PRON,PER,him,28399,28402,10
94,6116,6116,PROP,PER,Emma,28573,28577,0
85,6120,6120,PRON,PER,he,28592,28594,10
85,6132,6132,PRON,PER,him,28644,28647,10
85,6139,6139,PRON,PER,he,28679,28681,10
85,6145,6145,PRON,PER,he,28705,28707,10
85,6147,6147,PRON,PER,himself,28716,28723,10
94,6165,6165,PROP,PER,Emma,28807,28811,0
85,6175,6175,PRON,PER,him,28847,28850,10
150,6192,6193,PROP,PER,Mr. Elton,28926,28935,8
150,6212,6212,PRON,PER,his,29031,29034,8
85,6222,6223,PROP,PER,Mr. Woodhouse,29088,29101,10
150,6233,6233,PRON,PER,his,29136,29139,8
85,6297,6298,PROP,PER,Mr. Woodhouse,29436,29449,10
111,6326,6327,PROP,PER,Mrs. Bates,29575,29585,11
111,6353,6353,PRON,PER,She,29696,29699,11
111,6356,6356,PRON,PER,her,29711,29714,11
111,6388,6388,PRON,PER,Her,29877,29880,11
85,6627,6628,PROP,PER,Mr. Woodhouse,31105,31118,10
85,6873,6874,PROP,PER,Mr. Woodhouse,32353,32366,10
85,6879,6879,PRON,PER,his,32384,32387,10
85,6909,6909,PRON,PER,his,32522,32525,10
94,6917,6917,PROP,PER,Emma,32564,32568,0
94,6919,6919,PRON,PER,herself,32575,32582,0
94,6929,6929,PRON,PER,she,32630,32633,0
94,6932,6932,PRON,PER,her,32639,32642,0
94,6946,6946,PRON,PER,she,32690,32693,0
94,6948,6948,PRON,PER,herself,32698,32705,0
94,6962,6962,PRON,PER,She,32766,32769,0
94,6967,6967,PRON,PER,her,32791,32794,0
94,6977,6977,PRON,PER,herself,32847,32854,0
94,6993,6993,PRON,PER,her,32934,32937,0
94,7007,7007,PRON,PER,she,33007,33010,0
94,7013,7013,PRON,PER,she,33042,33045,0
112,7050,7051,PROP,PER,Miss Smith,33222,33232,2
94,7053,7053,PRON,PER,her,33238,33241,0
112,7061,7062,PROP,PER,Miss Smith,33271,33281,2
94,7070,7070,PROP,PER,Emma,33312,33316,0
112,7088,7088,PRON,PER,her,33390,33393,2
112,7112,7113,PROP,PER,Harriet Smith,33515,33528,2
112,7124,7124,PRON,PER,her,33587,33590,2
112,7141,7141,PRON,PER,her,33669,33672,2
112,7162,7162,PRON,PER,her,33772,33775,2
112,7165,7165,PRON,PER,She,33785,33788,2
112,7201,7201,PRON,PER,her,33966,33969,2
112,7203,7203,PRON,PER,She,33972,33975,2
112,7211,7211,PRON,PER,her,34004,34007,2
94,7220,7220,PROP,PER,Emma,34046,34050,0
112,7224,7224,PRON,PER,She,34073,34076,2
94,7263,7263,PROP,PER,Emma,34232,34236,0
94,7269,7269,PRON,PER,her,34262,34265,0
94,7272,7272,PRON,PER,her,34277,34280,0
94,7283,7283,PRON,PER,She,34341,34344,0
112,7293,7294,PROP,PER,Miss Smith,34394,34404,2
94,7299,7299,PRON,PER,she,34425,34428,0
112,7301,7301,PRON,PER,her,34435,34438,2
112,7357,7357,PRON,PER,she,34740,34743,2
112,7364,7364,PRON,PER,she,34767,34770,2
112,7406,7406,PRON,PER,she,34997,35000,2
112,7413,7413,PRON,PER,her,35037,35040,2
112,7419,7419,PRON,PER,she,35064,35067,2
112,7434,7434,PRON,PER,her,35132,35135,2
94,7448,7448,PROP,PER,Emma,35189,35193,0
94,7474,7474,PRON,PER,she,35316,35319,0
94,7477,7477,PRON,PER,she,35330,35333,0
112,7519,7519,PRON,PER,She,35537,35540,2
112,7523,7523,PRON,PER,her,35555,35558,2
112,7525,7525,PRON,PER,she,35560,35563,2
112,7528,7528,PRON,PER,her,35578,35581,2
112,7530,7530,PRON,PER,she,35583,35586,2
112,7533,7533,PRON,PER,her,35600,35603,2
112,7535,7535,PRON,PER,her,35609,35612,2
112,7541,7541,PRON,PER,her,35645,35648,2
112,7546,7546,PRON,PER,she,35668,35671,2
112,7549,7549,PRON,PER,her,35683,35686,2
112,7552,7552,PRON,PER,her,35700,35703,2
112,7570,7570,PRON,PER,her,35796,35799,2
112,7576,7576,PRON,PER,her,35823,35826,2
112,7582,7582,PRON,PER,She,35849,35852,2
112,7635,7635,PRON,PER,she,36096,36099,2
112,7662,7662,PRON,PER,she,36211,36214,2
112,7708,7708,PRON,PER,she,36438,36441,2
112,7733,7733,PRON,PER,she,36566,36569,2
85,7752,7754,PROP,PER,poor Mr. Woodhouse,36671,36689,10
85,7762,7762,PRON,PER,He,36722,36724,10
85,7777,7777,PRON,PER,his,36790,36793,10
85,7781,7781,PRON,PER,his,36805,36808,10
85,7789,7789,PRON,PER,him,36859,36862,10
85,7802,7802,PRON,PER,his,36914,36917,10
85,7807,7807,PRON,PER,his,36950,36953,10
85,7813,7813,PRON,PER,his,36979,36982,10
85,7819,7819,PRON,PER,him,37010,37013,10
85,7834,7834,PRON,PER,his,37085,37088,10
85,7839,7839,PRON,PER,he,37106,37108,10
85,7851,7851,PRON,PER,he,37166,37168,10
85,7854,7854,PRON,PER,himself,37185,37192,10
111,7870,7871,PROP,PER,Mrs. Bates,37265,37275,11
111,7876,7876,PRON,PER,your,37292,37296,11
111,7916,7916,PRON,PER,you,37486,37489,11
111,7927,7927,PRON,PER,you,37531,37534,11
111,7938,7938,PRON,PER,you,37576,37579,11
94,7944,7944,PROP,PER,Emma,37597,37601,0
111,7946,7946,PRON,PER,you,37607,37610,11
111,7970,7970,PRON,PER,You,37685,37688,11
111,7992,7992,PRON,PER,you,37791,37794,11
111,8025,8025,PRON,PER,you,37911,37914,11
94,8028,8028,PROP,PER,Emma,37918,37922,0
94,8030,8030,PRON,PER,her,37931,37934,0
94,8037,8037,PRON,PER,her,37964,37967,0
112,8063,8064,PROP,PER,Miss Smith,38108,38118,2
112,8069,8069,PRON,PER,her,38138,38141,2
112,8136,8137,PROP,PER,Harriet Smith,38509,38522,2
94,8152,8152,PRON,PER,her,38594,38597,0
94,8155,8155,PROP,PER,Emma,38604,38608,0
112,8166,8166,PRON,PER,her,38660,38663,2
94,8191,8191,PROP,PER,Emma,38786,38790,0
94,8198,8198,PRON,PER,she,38826,38829,0
112,8201,8201,PRON,PER,her,38841,38844,2
94,8214,8214,PRON,PER,Her,38901,38904,0
94,8250,8250,PRON,PER,her,39078,39081,0
94,8258,8258,PRON,PER,She,39119,39122,0
112,8273,8275,PROP,PER,a Harriet Smith,39189,39204,2
94,8281,8281,PRON,PER,she,39226,39229,0
94,8297,8297,PRON,PER,her,39298,39301,0
94,8306,8306,PRON,PER,she,39339,39342,0
112,8310,8310,PRON,PER,her,39355,39358,2
94,8312,8312,PRON,PER,she,39360,39363,0
112,8314,8314,PRON,PER,her,39373,39376,2
112,8321,8321,PRON,PER,her,39403,39406,2
112,8325,8325,PROP,PER,Harriet,39422,39429,2
112,8332,8332,PRON,PER,she,39460,39463,2
112,8357,8357,PRON,PER,she,39580,39583,2
112,8362,8362,PRON,PER,Her,39598,39601,2
112,8366,8366,PRON,PER,herself,39622,39629,2
112,8372,8372,PRON,PER,her,39652,39655,2
94,8407,8407,PRON,PER,she,39847,39850,0
112,8412,8413,PROP,PER,Harriet Smith,39874,39887,2
94,8420,8420,PRON,PER,she,39921,39924,0
94,8427,8427,PRON,PER,her,39961,39964,0
94,8452,8452,PRON,PER,she,40076,40079,0
112,8489,8489,PROP,PER,Harriet,40256,40263,2
112,8497,8497,PRON,PER,she,40294,40297,2
112,8513,8513,PROP,PER,Harriet,40365,40372,2
112,8517,8517,PRON,PER,Her,40387,40390,2
112,8535,8535,PROP,PER,Harriet,40479,40486,2
112,8540,8540,PRON,PER,She,40503,40506,2
112,8548,8548,PRON,PER,her,40540,40543,2
94,8559,8559,PROP,PER,Emma,40592,40596,0
94,8565,8565,PRON,PER,she,40623,40626,0
94,8569,8569,PRON,PER,she,40638,40641,0
94,8579,8579,PRON,PER,she,40690,40693,0
112,8588,8588,PROP,PER,Harriet,40733,40740,2
112,8593,8593,PRON,PER,She,40761,40764,2
112,8608,8608,PRON,PER,her,40841,40844,2
112,8646,8646,PRON,PER,her,41021,41024,2
112,8668,8668,PRON,PER,her,41129,41132,2
112,8674,8674,PRON,PER,she,41155,41158,2
112,8693,8693,PRON,PER,her,41244,41247,2
94,8707,8707,PROP,PER,Emma,41312,41316,0
112,8709,8709,PRON,PER,her,41328,41331,2
112,9039,9039,PROP,PER,Harriet,42874,42881,2
112,9056,9056,PROP,PER,Harriet,42952,42959,2
112,9105,9105,PRON,PER,her,43187,43190,2
112,9110,9110,PRON,PER,she,43213,43216,2
112,9115,9115,PRON,PER,she,43235,43238,2
112,9147,9147,PRON,PER,her,43376,43379,2
112,9149,9149,PRON,PER,She,43381,43384,2
112,9163,9163,PRON,PER,She,43443,43446,2
112,9185,9185,PRON,PER,she,43541,43544,2
112,9205,9205,PRON,PER,She,43624,43627,2
112,9228,9228,PRON,PER,her,43734,43737,2
94,9300,9300,PROP,PER,Emma,44020,44024,0
94,9380,9380,PRON,PER,I,44360,44361,0
112,10152,10152,PROP,PER,Harriet,47589,47596,2
112,10318,10318,PROP,PER,Harriet,48360,48367,2
94,10548,10548,PROP,PER,Emma,49405,49409,0
94,10550,10550,PRON,PER,her,49418,49421,0
94,10576,10576,PRON,PER,she,49547,49550,0
112,10594,10594,PROP,PER,Harriet,49634,49641,2
112,10604,10604,PRON,PER,her,49688,49691,2
94,10636,10636,PRON,PER,her,49834,49837,0
94,10644,10644,PRON,PER,her,49882,49885,0
94,10647,10647,PROP,PER,Emma,49897,49901,0
94,10673,10673,PRON,PER,her,50026,50029,0
94,10716,10716,PRON,PER,she,50248,50251,0
112,10728,10728,PROP,PER,Harriet,50305,50312,2
112,10732,10732,PROP,PER,Harriet,50328,50335,2
112,10739,10739,PRON,PER,she,50366,50369,2
112,10743,10743,PRON,PER,her,50394,50397,2
112,10785,10785,PROP,PER,Harriet,50601,50608,2
94,10790,10790,PRON,PER,her,50630,50633,0
94,10958,10958,PRON,PER,I,51381,51382,0
94,10967,10967,PRON,PER,I,51416,51417,0
94,10974,10974,PRON,PER,I,51443,51444,0
94,10991,10991,PRON,PER,I,51516,51517,0
94,10996,10996,PRON,PER,I,51536,51537,0
112,11014,11014,PROP,PER,Harriet,51602,51609,2
94,11033,11033,PRON,PER,I,51677,51678,0
112,11036,11036,PROP,PER,Harriet,51686,51693,2
112,11039,11039,PRON,PER,your,51701,51705,2
112,11044,11044,PRON,PER,you,51728,51731,2
112,11059,11059,PRON,PER,you,51807,51810,2
112,11061,11061,PRON,PER,yourself,51816,51824,2
112,11074,11074,PRON,PER,you,51884,51887,2
94,11088,11088,PRON,PER,I,51950,51951,0
112,11098,11098,PRON,PER,you,51995,51998,2
112,11121,11121,PRON,PER,yourself,52120,52128,2
112,11134,11134,PRON,PER,you,52189,52192,2
112,11143,11143,PRON,PER,you,52226,52229,2
94,11146,11146,PRON,PER,I,52238,52239,0
112,11149,11149,PRON,PER,you,52248,52251,2
94,11169,11169,PRON,PER,I,52350,52351,0
94,11176,11176,PRON,PER,I,52386,52387,0
112,11206,11206,PRON,PER,I,52508,52509,2
112,11247,11247,PRON,PER,You,52683,52686,2
112,11274,11274,PRON,PER,you,52808,52811,2
112,11283,11283,PRON,PER,you,52847,52850,2
86,11285,11286,PROP,PER,Mr. Weston,52854,52864,9
150,11288,11289,PROP,PER,Mr. Elton,52869,52878,8
112,11318,11318,PRON,PER,You,53009,53012,2
86,11334,11335,PROP,PER,Mr. Weston,53083,53093,9
86,11342,11343,PROP,PER,Mr. Weston,53116,53126,9
86,11355,11355,PRON,PER,his,53175,53178,9
112,11368,11368,PROP,PER,Harriet,53237,53244,2
86,11422,11423,PROP,PER,Mr. Weston,53505,53515,9
112,11440,11440,PROP,PER,Harriet,53572,53579,2
112,11513,11513,PRON,PER,you,53933,53936,2
112,11555,11555,PRON,PER,I,54106,54107,2
94,11590,11590,PRON,PER,I,54239,54240,0
112,11599,11599,PROP,PER,Harriet,54287,54294,2
94,11612,11612,PROP,PER,Emma,54357,54361,0
112,11621,11621,PRON,PER,She,54402,54405,2
112,11632,11632,PRON,PER,Her,54446,54449,2
150,11644,11645,PROP,PER,Mr. Elton,54497,54506,8
86,11655,11656,PROP,PER,Mr. Weston,54552,54562,9
86,11687,11688,PROP,PER,Mr. Weston,54698,54708,9
150,11696,11696,PRON,PER,him,54737,54740,8
150,11737,11737,PRON,PER,him,54919,54922,8
150,11742,11742,PRON,PER,his,54935,54938,8
150,11767,11767,PRON,PER,him,55044,55047,8
150,11769,11769,PRON,PER,he,55049,55051,8
112,11779,11779,PRON,PER,I,55094,55095,2
150,11791,11792,PROP,PER,Mr. Elton,55155,55164,8
150,11797,11798,PROP,PER,Mr. Elton,55177,55186,8
150,11811,11811,PRON,PER,He,55237,55239,8
112,11814,11814,PRON,PER,me,55249,55251,2
112,11823,11823,PRON,PER,I,55293,55294,2
150,11828,11828,PRON,PER,he,55315,55317,8
150,11834,11834,PRON,PER,himself,55349,55356,8
112,11840,11840,PROP,PER,Harriet,55376,55383,2
112,11849,11849,PRON,PER,me,55424,55426,2
150,11851,11851,PRON,PER,his,55432,55435,8
150,11862,11862,PRON,PER,he,55480,55482,8
112,11872,11872,PRON,PER,you,55521,55524,2
112,11876,11876,PRON,PER,I,55534,55535,2
112,11878,11878,PRON,PER,you,55541,55544,2
150,11880,11880,PRON,PER,he,55550,55552,8
112,11883,11883,PRON,PER,you,55561,55564,2
150,11901,11902,PROP,PER,Mr. Elton,55651,55660,8
112,11912,11912,PROP,PER,Harriet,55695,55702,2
112,11919,11919,PRON,PER,she,55732,55735,2
150,11923,11924,PROP,PER,Mr. Elton,55755,55764,8
150,11928,11929,PROP,PER,Mr. Elton,55782,55791,8
94,11937,11937,PROP,PER,Emma,55824,55828,0
112,11945,11945,PROP,PER,Harriet,55865,55872,2
94,11949,11949,PRON,PER,She,55881,55884,0
94,11970,11970,PRON,PER,her,55985,55988,0
94,11979,11979,PRON,PER,She,56024,56027,0
94,12006,12006,PRON,PER,her,56153,56156,0
94,12018,12018,PRON,PER,her,56200,56203,0
112,12026,12026,PROP,PER,Harriet,56243,56250,2
