exp_name,text,start_byte,end_byte,pdncID
mr. frank churchill,Mr. Frank Churchill,735263,735282,1
mr. frank churchill,Mr. Frank Churchill,735306,735325,1
mr. frank churchill,Mr. Frank Churchill,736037,736056,1
mr. frank churchill,Mr. Frank Churchill,737255,737274,1
mrs. john knightley,Mrs. John Knightley,66651,66670,3
mrs. john knightley,Mrs. John Knightley,160976,160995,3
mrs. john knightley,Mrs. John Knightley,161898,161917,3
mrs. john knightley,Mrs. John Knightley,162357,162376,3
mrs. john knightley,Mrs. John Knightley,162771,162790,3
mrs. john knightley,Mrs. John Knightley,170748,170767,3
mrs. john knightley,Mrs. John Knightley,184208,184227,3
mrs. john knightley,Mrs. John Knightley,189942,189961,3
mrs. john knightley,Mrs. John Knightley,248940,248959,3
mrs. john knightley,Mrs. John Knightley,311295,311314,3
mrs. john knightley,Mrs. John Knightley,608658,608677,3
mrs. john knightley,Mrs. John Knightley,821236,821255,3
mrs. john knightley,Mrs. John Knightley,844328,844347,3
mrs. john knightley,Mrs. John Knightley,860143,860162,3
mr. john knightley,Mr. John Knightley,75745,75763,5
mr. john knightley,Mr. John Knightley,77255,77273,5
mr. john knightley,Mr. John Knightley,139445,139463,5
mr. john knightley,Mr. John Knightley,140087,140105,5
mr. john knightley,Mr. John Knightley,142754,142772,5
mr. john knightley,Mr. John Knightley,163588,163606,5
mr. john knightley,Mr. John Knightley,165113,165131,5
mr. john knightley,Mr. John Knightley,166225,166243,5
mr. john knightley,Mr. John Knightley,167438,167456,5
mr. john knightley,Mr. John Knightley,171229,171247,5
mr. john knightley,Mr. John Knightley,183025,183043,5
mr. john knightley,Mr. John Knightley,183129,183147,5
mr. john knightley,Mr. John Knightley,192684,192702,5
mr. john knightley,Mr. John Knightley,197754,197772,5
mr. john knightley,Mr. John Knightley,199823,199841,5
mr. john knightley,Mr. John Knightley,204916,204934,5
mr. john knightley,Mr. John Knightley,206622,206640,5
mr. john knightley,Mr. John Knightley,206697,206715,5
mr. john knightley,Mr. John Knightley,223292,223310,5
mr. john knightley,Mr. John Knightley,237683,237701,5
mr. john knightley,Mr. John Knightley,240201,240219,5
mr. john knightley,Mr. John Knightley,311403,311421,5
mr. john knightley,Mr. John Knightley,408637,408655,5
mr. john knightley,Mr. John Knightley,525357,525375,5
mr. john knightley,Mr. John Knightley,526480,526498,5
mr. john knightley,Mr. John Knightley,527545,527563,5
mr. john knightley,Mr. John Knightley,532667,532685,5
mr. john knightley,Mr. John Knightley,561163,561181,5
mr. john knightley,Mr. John Knightley,563664,563682,5
mr. john knightley,Mr. John Knightley,882070,882088,5
augusta hawkins,Augusta Hawkins,321749,321764,13
frank churchill,Frank Churchill,259061,259076,1
frank churchill,Frank Churchill,260691,260706,1
frank churchill,Frank Churchill,338103,338118,1
frank churchill,Frank Churchill,358829,358844,1
frank churchill,Frank Churchill,364984,364999,1
frank churchill,Frank Churchill,371316,371331,1
frank churchill,Frank Churchill,377741,377756,1
frank churchill,Frank Churchill,386039,386054,1
frank churchill,Frank Churchill,393761,393776,1
frank churchill,Frank Churchill,397548,397563,1
frank churchill,Frank Churchill,406879,406894,1
frank churchill,Frank Churchill,407522,407537,1
frank churchill,Frank Churchill,408142,408157,1
frank churchill,Frank Churchill,410945,410960,1
frank churchill,Frank Churchill,411999,412014,1
frank churchill,Frank Churchill,413273,413288,1
frank churchill,Frank Churchill,414088,414103,1
frank churchill,Frank Churchill,419028,419043,1
frank churchill,Frank Churchill,430668,430683,1
frank churchill,Frank Churchill,432616,432631,1
frank churchill,Frank Churchill,441966,441981,1
frank churchill,Frank Churchill,446116,446131,1
frank churchill,Frank Churchill,449948,449963,1
frank churchill,Frank Churchill,453214,453229,1
frank churchill,Frank Churchill,459616,459631,1
frank churchill,Frank Churchill,468842,468857,1
frank churchill,Frank Churchill,470384,470399,1
frank churchill,Frank Churchill,471577,471592,1
frank churchill,Frank Churchill,477803,477818,1
frank churchill,Frank Churchill,477969,477984,1
frank churchill,Frank Churchill,478283,478298,1
frank churchill,Frank Churchill,500750,500765,1
frank churchill,Frank Churchill,500943,500958,1
frank churchill,Frank Churchill,549351,549366,1
frank churchill,Frank Churchill,564553,564568,1
frank churchill,Frank Churchill,565731,565746,1
frank churchill,Frank Churchill,567664,567679,1
frank churchill,Frank Churchill,571588,571603,1
frank churchill,Frank Churchill,572313,572328,1
frank churchill,Frank Churchill,581040,581055,1
frank churchill,Frank Churchill,582029,582044,1
frank churchill,Frank Churchill,582145,582160,1
frank churchill,Frank Churchill,582707,582722,1
frank churchill,Frank Churchill,584399,584414,1
frank churchill,Frank Churchill,585748,585763,1
frank churchill,Frank Churchill,586059,586074,1
frank churchill,Frank Churchill,597293,597308,1
frank churchill,Frank Churchill,597446,597461,1
frank churchill,Frank Churchill,597965,597980,1
frank churchill,Frank Churchill,600390,600405,1
frank churchill,Frank Churchill,610201,610216,1
frank churchill,Frank Churchill,617783,617798,1
frank churchill,Frank Churchill,619214,619229,1
frank churchill,Frank Churchill,620157,620172,1
frank churchill,Frank Churchill,624198,624213,1
frank churchill,Frank Churchill,624490,624505,1
frank churchill,Frank Churchill,625168,625183,1
frank churchill,Frank Churchill,626210,626225,1
frank churchill,Frank Churchill,627469,627484,1
frank churchill,Frank Churchill,627900,627915,1
frank churchill,Frank Churchill,629790,629805,1
frank churchill,Frank Churchill,646592,646607,1
frank churchill,Frank Churchill,651981,651996,1
frank churchill,Frank Churchill,656696,656711,1
frank churchill,Frank Churchill,657960,657975,1
frank churchill,Frank Churchill,661464,661479,1
frank churchill,Frank Churchill,661753,661768,1
frank churchill,Frank Churchill,662960,662975,1
frank churchill,Frank Churchill,663496,663511,1
frank churchill,Frank Churchill,663845,663860,1
frank churchill,Frank Churchill,672456,672471,1
frank churchill,Frank Churchill,673313,673328,1
frank churchill,Frank Churchill,715191,715206,1
frank churchill,Frank Churchill,727070,727085,1
frank churchill,Frank Churchill,727886,727901,1
frank churchill,Frank Churchill,728646,728661,1
frank churchill,Frank Churchill,738305,738320,1
frank churchill,Frank Churchill,747060,747075,1
frank churchill,Frank Churchill,747794,747809,1
frank churchill,Frank Churchill,748953,748968,1
frank churchill,Frank Churchill,764427,764442,1
frank churchill,Frank Churchill,766431,766446,1
frank churchill,Frank Churchill,770562,770577,1
frank churchill,Frank Churchill,775424,775439,1
frank churchill,Frank Churchill,776890,776905,1
frank churchill,Frank Churchill,783890,783905,1
frank churchill,Frank Churchill,784197,784212,1
frank churchill,Frank Churchill,785134,785149,1
frank churchill,Frank Churchill,785198,785213,1
frank churchill,Frank Churchill,785329,785344,1
frank churchill,Frank Churchill,786121,786136,1
frank churchill,Frank Churchill,786486,786501,1
frank churchill,Frank Churchill,786570,786585,1
frank churchill,Frank Churchill,786725,786740,1
frank churchill,Frank Churchill,791053,791068,1
frank churchill,Frank Churchill,811794,811809,1
frank churchill,Frank Churchill,815596,815611,1
frank churchill,Frank Churchill,868134,868149,1
frank churchill,Frank Churchill,868390,868405,1
frank churchill,Frank Churchill,874286,874301,1
frank churchill,Frank Churchill,875729,875744,1
miss woodhouse,Miss Woodhouse,10544,10558,0
miss woodhouse,Miss Woodhouse,38154,38168,0
miss woodhouse,Miss Woodhouse,38401,38415,0
miss woodhouse,Miss Woodhouse,46823,46837,0
miss woodhouse,Miss Woodhouse,48249,48263,0
miss woodhouse,Miss Woodhouse,48472,48486,0
miss woodhouse,Miss Woodhouse,50556,50570,0
miss woodhouse,Miss Woodhouse,50690,50704,0
miss woodhouse,Miss Woodhouse,51160,51174,0
miss woodhouse,Miss Woodhouse,71324,71338,0
miss woodhouse,Miss Woodhouse,74091,74105,0
miss woodhouse,Miss Woodhouse,79776,79790,0
miss woodhouse,Miss Woodhouse,84633,84647,0
miss woodhouse,Miss Woodhouse,86673,86687,0
miss woodhouse,Miss Woodhouse,87825,87839,0
miss woodhouse,Miss Woodhouse,89874,89888,0
miss woodhouse,Miss Woodhouse,90990,91004,0
miss woodhouse,Miss Woodhouse,121882,121896,0
miss woodhouse,Miss Woodhouse,123925,123939,0
miss woodhouse,Miss Woodhouse,126840,126854,0
miss woodhouse,Miss Woodhouse,126973,126987,0
miss woodhouse,Miss Woodhouse,127411,127425,0
miss woodhouse,Miss Woodhouse,129831,129845,0
miss woodhouse,Miss Woodhouse,129859,129873,0
miss woodhouse,Miss Woodhouse,134522,134536,0
miss woodhouse,Miss Woodhouse,134833,134847,0
miss woodhouse,Miss Woodhouse,147764,147778,0
miss woodhouse,Miss Woodhouse,222149,222163,0
miss woodhouse,Miss Woodhouse,233604,233618,0
miss woodhouse,Miss Woodhouse,233654,233668,0
miss woodhouse,Miss Woodhouse,234438,234452,0
miss woodhouse,Miss Woodhouse,241676,241690,0
miss woodhouse,Miss Woodhouse,252711,252725,0
miss woodhouse,Miss Woodhouse,271431,271445,0
miss woodhouse,Miss Woodhouse,271945,271959,0
miss woodhouse,Miss Woodhouse,276097,276111,0
miss woodhouse,Miss Woodhouse,276214,276228,0
miss woodhouse,Miss Woodhouse,283413,283427,0
miss woodhouse,Miss Woodhouse,304824,304838,0
miss woodhouse,Miss Woodhouse,307788,307802,0
miss woodhouse,Miss Woodhouse,308560,308574,0
miss woodhouse,Miss Woodhouse,310648,310662,0
miss woodhouse,Miss Woodhouse,311121,311135,0
miss woodhouse,Miss Woodhouse,312239,312253,0
miss woodhouse,Miss Woodhouse,313978,313992,0
miss woodhouse,Miss Woodhouse,315269,315283,0
miss woodhouse,Miss Woodhouse,315822,315836,0
miss woodhouse,Miss Woodhouse,316100,316114,0
miss woodhouse,Miss Woodhouse,316578,316592,0
miss woodhouse,Miss Woodhouse,317563,317577,0
miss woodhouse,Miss Woodhouse,317756,317770,0
miss woodhouse,Miss Woodhouse,321695,321709,0
miss woodhouse,Miss Woodhouse,341866,341880,0
miss woodhouse,Miss Woodhouse,341899,341913,0
miss woodhouse,Miss Woodhouse,352407,352421,0
miss woodhouse,Miss Woodhouse,356895,356909,0
miss woodhouse,Miss Woodhouse,376022,376036,0
miss woodhouse,Miss Woodhouse,385832,385846,0
miss woodhouse,Miss Woodhouse,385895,385909,0
miss woodhouse,Miss Woodhouse,393963,393977,0
miss woodhouse,Miss Woodhouse,406825,406839,0
miss woodhouse,Miss Woodhouse,411622,411636,0
miss woodhouse,Miss Woodhouse,419306,419320,0
miss woodhouse,Miss Woodhouse,419440,419454,0
miss woodhouse,Miss Woodhouse,421893,421907,0
miss woodhouse,Miss Woodhouse,422360,422374,0
miss woodhouse,Miss Woodhouse,422988,423002,0
miss woodhouse,Miss Woodhouse,423205,423219,0
miss woodhouse,Miss Woodhouse,423446,423460,0
miss woodhouse,Miss Woodhouse,427139,427153,0
miss woodhouse,Miss Woodhouse,430257,430271,0
miss woodhouse,Miss Woodhouse,430382,430396,0
miss woodhouse,Miss Woodhouse,434263,434277,0
miss woodhouse,Miss Woodhouse,438831,438845,0
miss woodhouse,Miss Woodhouse,439531,439545,0
miss woodhouse,Miss Woodhouse,439675,439689,0
miss woodhouse,Miss Woodhouse,441146,441160,0
miss woodhouse,Miss Woodhouse,442495,442509,0
miss woodhouse,Miss Woodhouse,446975,446989,0
miss woodhouse,Miss Woodhouse,447975,447989,0
miss woodhouse,Miss Woodhouse,461770,461784,0
miss woodhouse,Miss Woodhouse,465106,465120,0
miss woodhouse,Miss Woodhouse,466854,466868,0
miss woodhouse,Miss Woodhouse,475951,475965,0
miss woodhouse,Miss Woodhouse,479232,479246,0
miss woodhouse,Miss Woodhouse,480956,480970,0
miss woodhouse,Miss Woodhouse,481333,481347,0
miss woodhouse,Miss Woodhouse,484852,484866,0
miss woodhouse,Miss Woodhouse,484974,484988,0
miss woodhouse,Miss Woodhouse,485843,485857,0
miss woodhouse,Miss Woodhouse,486011,486025,0
miss woodhouse,Miss Woodhouse,488234,488248,0
miss woodhouse,Miss Woodhouse,488582,488596,0
miss woodhouse,Miss Woodhouse,490887,490901,0
miss woodhouse,Miss Woodhouse,491189,491203,0
miss woodhouse,Miss Woodhouse,492299,492313,0
miss woodhouse,Miss Woodhouse,492799,492813,0
miss woodhouse,Miss Woodhouse,493996,494010,0
miss woodhouse,Miss Woodhouse,494941,494955,0
miss woodhouse,Miss Woodhouse,496896,496910,0
miss woodhouse,Miss Woodhouse,504152,504166,0
miss woodhouse,Miss Woodhouse,504545,504559,0
miss woodhouse,Miss Woodhouse,505687,505701,0
miss woodhouse,Miss Woodhouse,506382,506396,0
miss woodhouse,Miss Woodhouse,506847,506861,0
miss woodhouse,Miss Woodhouse,507533,507547,0
miss woodhouse,Miss Woodhouse,508375,508389,0
miss woodhouse,Miss Woodhouse,510678,510692,0
miss woodhouse,Miss Woodhouse,522627,522641,0
miss woodhouse,Miss Woodhouse,535964,535978,0
miss woodhouse,Miss Woodhouse,579653,579667,0
miss woodhouse,Miss Woodhouse,579675,579689,0
miss woodhouse,Miss Woodhouse,579903,579917,0
miss woodhouse,Miss Woodhouse,584079,584093,0
miss woodhouse,Miss Woodhouse,592959,592973,0
miss woodhouse,Miss Woodhouse,595521,595535,0
miss woodhouse,Miss Woodhouse,604677,604691,0
miss woodhouse,Miss Woodhouse,605947,605961,0
miss woodhouse,Miss Woodhouse,607258,607272,0
miss woodhouse,Miss Woodhouse,614888,614902,0
miss woodhouse,Miss Woodhouse,618840,618854,0
miss woodhouse,Miss Woodhouse,619986,620000,0
miss woodhouse,Miss Woodhouse,625146,625160,0
miss woodhouse,Miss Woodhouse,654269,654283,0
miss woodhouse,Miss Woodhouse,654325,654339,0
miss woodhouse,Miss Woodhouse,655685,655699,0
miss woodhouse,Miss Woodhouse,656160,656174,0
miss woodhouse,Miss Woodhouse,659947,659961,0
miss woodhouse,Miss Woodhouse,664521,664535,0
miss woodhouse,Miss Woodhouse,667077,667091,0
miss woodhouse,Miss Woodhouse,667298,667312,0
miss woodhouse,Miss Woodhouse,667377,667391,0
miss woodhouse,Miss Woodhouse,668475,668489,0
miss woodhouse,Miss Woodhouse,671639,671653,0
miss woodhouse,Miss Woodhouse,672155,672169,0
miss woodhouse,Miss Woodhouse,683376,683390,0
miss woodhouse,Miss Woodhouse,683961,683975,0
miss woodhouse,Miss Woodhouse,684663,684677,0
miss woodhouse,Miss Woodhouse,685395,685409,0
miss woodhouse,Miss Woodhouse,685896,685910,0
miss woodhouse,Miss Woodhouse,689594,689608,0
miss woodhouse,Miss Woodhouse,690299,690313,0
miss woodhouse,Miss Woodhouse,690923,690937,0
miss woodhouse,Miss Woodhouse,707206,707220,0
miss woodhouse,Miss Woodhouse,731114,731128,0
miss woodhouse,Miss Woodhouse,733233,733247,0
miss woodhouse,Miss Woodhouse,735402,735416,0
miss woodhouse,Miss Woodhouse,736840,736854,0
miss woodhouse,Miss Woodhouse,737044,737058,0
miss woodhouse,Miss Woodhouse,737508,737522,0
miss woodhouse,Miss Woodhouse,740165,740179,0
miss woodhouse,Miss Woodhouse,741275,741289,0
miss woodhouse,Miss Woodhouse,743263,743277,0
miss woodhouse,Miss Woodhouse,744498,744512,0
miss woodhouse,Miss Woodhouse,795240,795254,0
miss woodhouse,Miss Woodhouse,795462,795476,0
miss woodhouse,Miss Woodhouse,795704,795718,0
miss woodhouse,Miss Woodhouse,795932,795946,0
miss woodhouse,Miss Woodhouse,796363,796377,0
miss woodhouse,Miss Woodhouse,810272,810286,0
miss woodhouse,Miss Woodhouse,814587,814601,0
miss woodhouse,Miss Woodhouse,814651,814665,0
miss woodhouse,Miss Woodhouse,824583,824597,0
miss woodhouse,Miss Woodhouse,827192,827206,0
miss woodhouse,Miss Woodhouse,827780,827794,0
miss woodhouse,Miss Woodhouse,828564,828578,0
miss woodhouse,Miss Woodhouse,832316,832330,0
miss woodhouse,Miss Woodhouse,834129,834143,0
miss woodhouse,Miss Woodhouse,836671,836685,0
miss woodhouse,Miss Woodhouse,868455,868469,0
miss woodhouse,Miss Woodhouse,870211,870225,0
miss woodhouse,Miss Woodhouse,874856,874870,0
miss woodhouse,Miss Woodhouse,882472,882486,0
emma woodhouse,Emma Woodhouse,49,63,0
emma woodhouse,Emma Woodhouse,11489,11503,0
emma woodhouse,Emma Woodhouse,510433,510447,0
emma woodhouse,Emma Woodhouse,797241,797255,0
emma woodhouse,Emma Woodhouse,797395,797409,0
john knightley,John Knightley,168132,168146,5
john knightley,John Knightley,169546,169560,5
john knightley,John Knightley,175536,175550,5
john knightley,John Knightley,197131,197145,5
john knightley,John Knightley,204196,204210,5
john knightley,John Knightley,206346,206360,5
john knightley,John Knightley,229409,229423,5
john knightley,John Knightley,524919,524933,5
john knightley,John Knightley,528151,528165,5
john knightley,John Knightley,533672,533686,5
john knightley,John Knightley,544924,544938,5
john knightley,John Knightley,545843,545857,5
john knightley,John Knightley,548913,548927,5
john knightley,John Knightley,646241,646255,5
mr. knightley,Mr. Knightley,8862,8875,6
mr. knightley,Mr. Knightley,9455,9468,6
mr. knightley,Mr. Knightley,9696,9709,6
mr. knightley,Mr. Knightley,11209,11222,6
mr. knightley,Mr. Knightley,11288,11301,6
mr. knightley,Mr. Knightley,11415,11428,6
mr. knightley,Mr. Knightley,11816,11829,6
mr. knightley,Mr. Knightley,12417,12430,6
mr. knightley,Mr. Knightley,12674,12687,6
mr. knightley,Mr. Knightley,13459,13472,6
mr. knightley,Mr. Knightley,14956,14969,6
mr. knightley,Mr. Knightley,17528,17541,6
mr. knightley,Mr. Knightley,17632,17645,6
mr. knightley,Mr. Knightley,28508,28521,6
mr. knightley,Mr. Knightley,28904,28917,6
mr. knightley,Mr. Knightley,35245,35258,6
mr. knightley,Mr. Knightley,35339,35352,6
mr. knightley,Mr. Knightley,52429,52442,6
mr. knightley,Mr. Knightley,52493,52506,6
mr. knightley,Mr. Knightley,52547,52560,6
mr. knightley,Mr. Knightley,52587,52600,6
mr. knightley,Mr. Knightley,52760,52773,6
mr. knightley,Mr. Knightley,54533,54546,6
mr. knightley,Mr. Knightley,54839,54852,6
mr. knightley,Mr. Knightley,57689,57702,6
mr. knightley,Mr. Knightley,58254,58267,6
mr. knightley,Mr. Knightley,58667,58680,6
mr. knightley,Mr. Knightley,60375,60388,6
mr. knightley,Mr. Knightley,61034,61047,6
mr. knightley,Mr. Knightley,62221,62234,6
mr. knightley,Mr. Knightley,64454,64467,6
mr. knightley,Mr. Knightley,64896,64909,6
mr. knightley,Mr. Knightley,65757,65770,6
mr. knightley,Mr. Knightley,66420,66433,6
mr. knightley,Mr. Knightley,68171,68184,6
mr. knightley,Mr. Knightley,80334,80347,6
mr. knightley,Mr. Knightley,97094,97107,6
mr. knightley,Mr. Knightley,97380,97393,6
mr. knightley,Mr. Knightley,97412,97425,6
mr. knightley,Mr. Knightley,97636,97649,6
mr. knightley,Mr. Knightley,97876,97889,6
mr. knightley,Mr. Knightley,98234,98247,6
mr. knightley,Mr. Knightley,98590,98603,6
mr. knightley,Mr. Knightley,100332,100345,6
mr. knightley,Mr. Knightley,102459,102472,6
mr. knightley,Mr. Knightley,102953,102966,6
mr. knightley,Mr. Knightley,104081,104094,6
mr. knightley,Mr. Knightley,107427,107440,6
mr. knightley,Mr. Knightley,110744,110757,6
mr. knightley,Mr. Knightley,112105,112118,6
mr. knightley,Mr. Knightley,113227,113240,6
mr. knightley,Mr. Knightley,116214,116227,6
mr. knightley,Mr. Knightley,116918,116931,6
mr. knightley,Mr. Knightley,117124,117137,6
mr. knightley,Mr. Knightley,117264,117277,6
mr. knightley,Mr. Knightley,117780,117793,6
mr. knightley,Mr. Knightley,117895,117908,6
mr. knightley,Mr. Knightley,119944,119957,6
mr. knightley,Mr. Knightley,126393,126406,6
mr. knightley,Mr. Knightley,131933,131946,6
mr. knightley,Mr. Knightley,140310,140323,6
mr. knightley,Mr. Knightley,140575,140588,6
mr. knightley,Mr. Knightley,172243,172256,6
mr. knightley,Mr. Knightley,172599,172612,6
mr. knightley,Mr. Knightley,175096,175109,6
mr. knightley,Mr. Knightley,182879,182892,6
mr. knightley,Mr. Knightley,188851,188864,6
mr. knightley,Mr. Knightley,191046,191059,6
mr. knightley,Mr. Knightley,205902,205915,6
mr. knightley,Mr. Knightley,227022,227035,6
mr. knightley,Mr. Knightley,228249,228262,6
mr. knightley,Mr. Knightley,228818,228831,6
mr. knightley,Mr. Knightley,240390,240403,6
mr. knightley,Mr. Knightley,248104,248117,6
mr. knightley,Mr. Knightley,248174,248187,6
mr. knightley,Mr. Knightley,257456,257469,6
mr. knightley,Mr. Knightley,257973,257986,6
mr. knightley,Mr. Knightley,258209,258222,6
mr. knightley,Mr. Knightley,259417,259430,6
mr. knightley,Mr. Knightley,261498,261511,6
mr. knightley,Mr. Knightley,263087,263100,6
mr. knightley,Mr. Knightley,266549,266562,6
mr. knightley,Mr. Knightley,267048,267061,6
mr. knightley,Mr. Knightley,267968,267981,6
mr. knightley,Mr. Knightley,268924,268937,6
mr. knightley,Mr. Knightley,270489,270502,6
mr. knightley,Mr. Knightley,292777,292790,6
mr. knightley,Mr. Knightley,296855,296868,6
mr. knightley,Mr. Knightley,299504,299517,6
mr. knightley,Mr. Knightley,301000,301013,6
mr. knightley,Mr. Knightley,302407,302420,6
mr. knightley,Mr. Knightley,302777,302790,6
mr. knightley,Mr. Knightley,304151,304164,6
mr. knightley,Mr. Knightley,304651,304664,6
mr. knightley,Mr. Knightley,305211,305224,6
mr. knightley,Mr. Knightley,305399,305412,6
mr. knightley,Mr. Knightley,306056,306069,6
mr. knightley,Mr. Knightley,307048,307061,6
mr. knightley,Mr. Knightley,308313,308326,6
mr. knightley,Mr. Knightley,312770,312783,6
mr. knightley,Mr. Knightley,351060,351073,6
mr. knightley,Mr. Knightley,368127,368140,6
mr. knightley,Mr. Knightley,370445,370458,6
mr. knightley,Mr. Knightley,373621,373634,6
mr. knightley,Mr. Knightley,378636,378649,6
mr. knightley,Mr. Knightley,380362,380375,6
mr. knightley,Mr. Knightley,380383,380396,6
mr. knightley,Mr. Knightley,381795,381808,6
mr. knightley,Mr. Knightley,394836,394849,6
mr. knightley,Mr. Knightley,399896,399909,6
mr. knightley,Mr. Knightley,400496,400509,6
mr. knightley,Mr. Knightley,400844,400857,6
mr. knightley,Mr. Knightley,401323,401336,6
mr. knightley,Mr. Knightley,401426,401439,6
mr. knightley,Mr. Knightley,401532,401545,6
mr. knightley,Mr. Knightley,401548,401561,6
mr. knightley,Mr. Knightley,401698,401711,6
mr. knightley,Mr. Knightley,401999,402012,6
mr. knightley,Mr. Knightley,402206,402219,6
mr. knightley,Mr. Knightley,403167,403180,6
mr. knightley,Mr. Knightley,404607,404620,6
mr. knightley,Mr. Knightley,405521,405534,6
mr. knightley,Mr. Knightley,405755,405768,6
mr. knightley,Mr. Knightley,406443,406456,6
mr. knightley,Mr. Knightley,408251,408264,6
mr. knightley,Mr. Knightley,408506,408519,6
mr. knightley,Mr. Knightley,408970,408983,6
mr. knightley,Mr. Knightley,409059,409072,6
mr. knightley,Mr. Knightley,410417,410430,6
mr. knightley,Mr. Knightley,411110,411123,6
mr. knightley,Mr. Knightley,412312,412325,6
mr. knightley,Mr. Knightley,427293,427306,6
mr. knightley,Mr. Knightley,427590,427603,6
mr. knightley,Mr. Knightley,429811,429824,6
mr. knightley,Mr. Knightley,437034,437047,6
mr. knightley,Mr. Knightley,437077,437090,6
mr. knightley,Mr. Knightley,437496,437509,6
mr. knightley,Mr. Knightley,437889,437902,6
mr. knightley,Mr. Knightley,439399,439412,6
mr. knightley,Mr. Knightley,440112,440125,6
mr. knightley,Mr. Knightley,440726,440739,6
mr. knightley,Mr. Knightley,440997,441010,6
mr. knightley,Mr. Knightley,443669,443682,6
mr. knightley,Mr. Knightley,460428,460441,6
mr. knightley,Mr. Knightley,462272,462285,6
mr. knightley,Mr. Knightley,470405,470418,6
mr. knightley,Mr. Knightley,470508,470521,6
mr. knightley,Mr. Knightley,500292,500305,6
mr. knightley,Mr. Knightley,513472,513485,6
mr. knightley,Mr. Knightley,516044,516057,6
mr. knightley,Mr. Knightley,516738,516751,6
mr. knightley,Mr. Knightley,517385,517398,6
mr. knightley,Mr. Knightley,519241,519254,6
mr. knightley,Mr. Knightley,519805,519818,6
mr. knightley,Mr. Knightley,522153,522166,6
mr. knightley,Mr. Knightley,523083,523096,6
mr. knightley,Mr. Knightley,523176,523189,6
mr. knightley,Mr. Knightley,535105,535118,6
mr. knightley,Mr. Knightley,535835,535848,6
mr. knightley,Mr. Knightley,535915,535928,6
mr. knightley,Mr. Knightley,548706,548719,6
mr. knightley,Mr. Knightley,560950,560963,6
mr. knightley,Mr. Knightley,563139,563152,6
mr. knightley,Mr. Knightley,563819,563832,6
mr. knightley,Mr. Knightley,564281,564294,6
mr. knightley,Mr. Knightley,584731,584744,6
mr. knightley,Mr. Knightley,589160,589173,6
mr. knightley,Mr. Knightley,589448,589461,6
mr. knightley,Mr. Knightley,593667,593680,6
mr. knightley,Mr. Knightley,595768,595781,6
mr. knightley,Mr. Knightley,596120,596133,6
mr. knightley,Mr. Knightley,597335,597348,6
mr. knightley,Mr. Knightley,601795,601808,6
mr. knightley,Mr. Knightley,610894,610907,6
