qID,menText,start_byte,end_byte,matches,pdncID
Q20-0,We,11370,11372,"[0, 6]",-1
Q20-0,we,11389,11391,"[0, 6]",-1
Q21-0,Emma,11778,11782,[0],0
Q21-0,her,11805,11808,[0],0
Q21-1,Miss Taylor,11871,11882,[15],15
Q22-1,you,12044,12047,[6],6
Q22-1,you,12109,12112,[6],6
Q22-1,we all,12118,12124,"[0, 10]",-1
Q22-1,we all,12256,12262,"[0, 10, 9, 15]",-1
Q22-1,we,12273,12275,"[0, 10, 9, 15]",-1
Q23-0,Dear Emma,12356,12365,[0],0
Q23-1,Mr. Knightley,12417,12430,[6],6
Q23-1,she,12432,12435,[0],0
Q23-1,poor Miss Taylor,12465,12481,[15],15
Q23-1,she,12497,12500,[0],0
Q23-1,she,12527,12530,[0],0
Q24-0,Emma,12629,12633,[0],0
Q24-1,We,12690,12692,"[6, 10]",-1
Q24-1,we,12724,12726,"[6, 10]",-1
Q24-1,sir,12731,12734,[10],10
Q24-1,we,12739,12741,"[6, 10]",-1
Q24-1,she,12764,12767,[0],0
Q24-1,Miss Taylor,12802,12813,[15],15
Q24-1,she,12827,12830,[0],0
Q24-1,Miss Taylor,12872,12883,[15],15
Q24-1,her,12927,12930,[15],15
Q24-1,her,12957,12960,[15],15
Q24-1,Miss Taylor,13087,13098,[15],15
Q24-1,her,13120,13123,[15],15
Q25-0,you,13151,13154,[6],6
Q25-1,Mr. Weston,13391,13401,[9],9
Q26-0,my dear,13528,13535,[0],0
Q26-0,you,13544,13547,[0],0
Q26-0,you,13605,13608,[0],0
Q27-0,you,13683,13686,[10],10
Q27-0,papa,13712,13716,[10],10
Q27-0,you,13823,13826,[10],10
Q27-0,Mr. Weston,13855,13865,[9],9
Q27-0,Mr. Weston,13904,13914,[9],9
Q27-0,his,14037,14040,[9],9
Q27-0,his,14067,14070,[9],9
Q27-0,he,14112,14114,[9],9
Q27-0,Mr. Weston,14138,14148,[9],9
Q27-0,he,14202,14204,[9],9
Q27-0,Mr. Weston,14229,14239,[9],9
Q27-0,his,14315,14318,[9],9
Q27-0,the son,14355,14362,[1],1
Q27-0,him,14389,14392,[9],9
Q28-0,Miss Taylor,14528,14539,[15],15
Q28-0,him,14555,14558,[9],9
Q28-0,he,14612,14614,[9],9
Q28-0,us,14682,14684,"[0, 15]",-1
Q28-0,dear papa,14834,14843,[10],10
Q28-0,you,14845,14848,[10],10
Q29-0,you,14927,14930,[0],0
Q29-1,Your,15000,15004,[0],0
Q29-1,you,15053,15056,[0],0
Q29-1,your,15211,15215,[0],0
Q29-1,you,15237,15240,[0],0
Q29-1,your,15261,15265,[0],0
Q29-1,your,15279,15283,[0],0
Q29-1,Miss Taylor,15360,15371,[15],15
Q29-1,you,15476,15479,[0],0
Q29-1,your,15506,15510,[0],0
Q29-1,you,15527,15530,[0],0
Q29-1,You,15541,15544,[0],0
Q30-0,Mr. Weston,16063,16073,[9],9
Q31-0,Weston,16311,16317,[9],9
Q31-0,Miss Taylor,16357,16368,[15],15
Q31-0,their,16399,16404,"[15, 9]",-1
Q31-0,them,16483,16487,"[9, 15]",-1
Q32-0,Emma,16509,16513,[0],0
Q32-0,she,16542,16545,[0],0
Q32-1,my dear,16627,16634,[0],0
Q33-0,papa,16757,16761,[10],10
Q33-0,Mr. Elton,16772,16781,[8],8
Q33-0,Mr. Elton,16788,16797,[8],8
Q33-0,You,16799,16802,[10],10
Q33-0,Mr. Elton,16808,16817,[8],8
Q33-0,papa,16819,16823,[10],10
Q33-0,him,16859,16862,[8],8
Q33-0,him,16905,16908,[8],8
Q33-0,he,16914,16916,[8],8
Q33-0,his,16963,16966,[8],8
Q33-0,him,17022,17025,[8],8
Q33-0,he,17064,17066,[8],8
Q33-0,their,17079,17084,"[9, 15]",-1
Q33-0,he,17099,17101,[8],8
Q33-0,he,17128,17130,[8],8
Q33-0,him,17180,17183,[8],8
Q33-0,Mr. Elton,17206,17215,[8],8
Q33-0,him,17258,17261,[8],8
Q34-0,Mr. Elton,17276,17285,[8],8
Q34-0,him,17383,17386,[8],8
Q34-0,you,17395,17398,[0],0
Q34-0,him,17412,17415,[8],8
Q34-0,my dear,17431,17438,[0],0
Q34-0,him,17444,17447,[8],8
Q34-0,us,17470,17472,"[0, 10]",-1
Q34-0,Mr. Knightley,17528,17541,[6],6
Q34-0,him,17569,17572,[8],8
Q35-0,sir,17608,17611,[10],10
Q35-1,you,17675,17678,[10],10
Q35-1,him,17733,17736,[8],8
Q35-1,Emma,17748,17752,[0],0
Q35-1,him,17763,17766,[8],8
Q35-1,him,17818,17821,[8],8
Q35-1,his,17831,17834,[8],8
Q36-0,poor Miss Taylor,26280,26296,[15],15
Q36-0,She,26298,26301,[15],15
Q37-0,Mrs. Bates,37265,37275,[11],11
Q37-0,your,37292,37296,[11],11
Q37-0,you,37486,37489,[11],11
Q37-0,you,37531,37534,[11],11
Q37-0,you,37576,37579,[11],11
Q37-0,Miss Bates,37581,37591,[7],7
Q37-0,Emma,37597,37601,[0],0
Q37-0,you,37607,37610,[7],7
Q37-0,Ours,37659,37663,"[0, 10]",-1
Q37-0,You,37685,37688,[7],7
Q42-0,you,44546,44549,[0],0
Q44-0,you,45271,45274,[0],0
Q44-0,you,45303,45306,[0],0
Q44-0,you,45440,45443,[0],0
Q46-0,you,46050,46053,[0],0
Q46-0,you,46098,46101,[0],0
Q47-0,you,46267,46270,[2],2
Q50-0,Dear Miss Woodhouse,46818,46837,[0],0
Q53-0,you,47558,47561,[2],2
Q53-0,Harriet,47589,47596,[2],2
Q53-0,you,47821,47824,[2],2
Q53-0,your,47854,47858,[2],2
Q53-0,you,47879,47882,[2],2
Q53-0,your,47910,47914,[2],2
Q53-0,your,47952,47956,[2],2
Q53-0,you,47991,47994,[2],2
Q53-0,your,48008,48012,[2],2
Q53-0,your,48057,48061,[2],2
Q53-0,you,48144,48147,[2],2
Q54-0,you,48226,48229,[0],0
Q54-0,Miss Woodhouse,48249,48263,[0],0
Q55-0,You,48309,48312,[2],2
Q55-0,Harriet,48360,48367,[2],2
Q55-0,you,48386,48389,[2],2
Q55-0,Miss Woodhouse,48472,48486,[0],0
Q55-0,you,48502,48505,[2],2
Q55-0,you,48644,48647,[2],2
Q55-0,you,48712,48715,[2],2
Q55-0,your,48739,48743,[2],2
Q56-0,yours,49062,49067,[0],0
Q57-0,our,50749,50752,"[0, 2]",-1
Q57-0,we,50880,50882,"[0, 2]",-1
Q57-0,we,50917,50919,"[0, 2]",-1
Q57-0,we,51128,51130,"[0, 2]",-1
Q57-0,Miss Woodhouse,51160,51174,[0],0
Q57-0,you,51192,51195,[0],0
Q57-0,you,51214,51217,[0],0
Q57-0,you,51235,51238,[0],0
Q60-0,Harriet,51686,51693,[2],2
Q60-0,us,51724,51726,"[0, 10]",-1
Q60-0,you,51728,51731,[2],2
Q60-0,you,51807,51810,[2],2
Q60-0,you,51884,51887,[2],2
Q60-0,you,51995,51998,[2],2
Q60-0,you,52189,52192,[2],2
Q60-0,you,52226,52229,[2],2
Q60-0,you,52248,52251,[2],2
Q61-0,Mr. Knightley,52429,52442,[6],6
Q61-0,Mr. Knightley,52493,52506,[6],6
Q61-0,Mr. Knightley,52547,52560,[6],6
Q62-0,Mr. Knightley,52587,52600,[6],6
Q62-0,him,52677,52680,[6],6
Q62-0,You,52683,52686,[2],2
Q62-0,Mr. Knightley,52760,52773,[6],6
Q62-0,he,52779,52781,[6],6
Q62-0,you,52808,52811,[2],2
Q62-0,you,52847,52850,[2],2
Q62-0,Mr. Weston,52854,52864,[9],9
Q62-0,Mr. Elton,52869,52878,[8],8
Q62-0,them,52915,52919,"[8, 9]",-1
Q62-0,their,52930,52935,"[8, 9]",-1
Q62-0,You,53009,53012,[2],2
Q63-0,Mr. Weston,53083,53093,[9],9
Q63-0,Mr. Weston,53116,53126,[9],9
Q64-0,his,53175,53178,[9],9
Q64-0,Harriet,53237,53244,[2],2
Q64-0,Mr. Weston,53505,53515,[9],9
Q68-0,you,53933,53936,[2],2
Q68-0,us,54231,54233,"[0, 2]",-1
Q70-0,Mr. Elton,54497,54506,[8],8
Q70-0,Mr. Knightley,54533,54546,[6],6
Q70-0,Mr. Weston,54552,54562,[9],9
Q70-0,Mr. Weston,54698,54708,[9],9
Q70-0,him,54737,54740,[9],9
Q70-0,Mr. Knightley,54839,54852,[6],6
Q70-0,him,54919,54922,[6],6
Q70-0,his,54935,54938,[6],6
Q70-0,him,55044,55047,[6],6
Q70-0,Mr. Elton,55155,55164,[8],8
Q70-0,Mr. Elton,55177,55186,[8],8
Q70-0,He,55237,55239,[8],8
Q70-0,he,55315,55317,[8],8
Q70-0,us,55372,55374,"[0, 2]",-1
Q70-0,Harriet,55376,55383,[2],2
Q70-0,his,55432,55435,[8],8
Q70-0,he,55480,55482,[8],8
Q70-0,you,55521,55524,[2],2
Q70-0,you,55541,55544,[2],2
Q70-0,he,55550,55552,[8],8
Q70-0,you,55561,55564,[2],2
Q71-0,Mrs. Weston,57670,57681,[15],15
Q71-1,Emma,57736,57740,[0],0
Q71-1,Harriet Smith,57745,57758,[2],2
Q72-0,you,57807,57810,[6],6
Q73-0,they,57860,57864,"[0, 2]",-1
Q73-0,them,57881,57885,"[0, 2]",-1
Q74-0,You,57912,57915,[6],6
Q74-0,Emma,57929,57933,[0],0
Q74-0,Harriet,57942,57949,[2],2
Q74-0,Harriet,58008,58015,[2],2
Q74-0,Emma,58034,58038,[0],0
Q74-0,their,58064,58069,"[0, 2]",-1
Q74-0,we,58128,58130,"[15, 6]",-1
Q74-0,they,58148,58152,"[0, 2]",-1
Q74-0,Emma,58248,58252,[0],0
Q74-0,Mr. Knightley,58254,58267,[6],6
Q75-0,you,58280,58283,[15],15
Q75-0,you,58327,58330,[15],15
Q75-0,Weston,58340,58346,[9],9
Q75-0,you,58367,58370,[15],15
Q75-0,your,58388,58392,[15],15
Q76-0,Mr. Weston,58408,58418,[9],9
Q76-0,he,58452,58454,[9],9
Q76-0,he,58470,58472,[9],9
Q76-0,We,58512,58514,"[9, 15]",-1
Q76-0,Emma,58589,58593,[0],0
Q76-0,Mr. Knightley,58667,58680,[6],6
Q76-0,you,58700,58703,[6],6
Q76-0,You,58737,58740,[6],6
Q76-0,you,58778,58781,[6],6
Q76-0,your,58978,58982,[6],6
Q76-0,Harriet Smith,58996,59009,[2],2
Q76-0,She,59011,59014,[2],2
Q76-0,Emma,59053,59057,[0],0
Q76-0,Emma,59106,59110,[0],0
Q76-0,her,59124,59127,[2],2
Q76-0,her,59173,59176,[0],0
Q76-0,They,59199,59203,"[0, 2]",-1
Q76-0,She,59224,59227,[0],0
Q77-0,Emma,59249,59253,[0],0
Q77-0,she,59295,59298,[0],0
Q77-0,her,59355,59358,[0],0
Q77-0,she,59401,59404,[0],0
Q77-0,she,59582,59585,[0],0
Q77-0,her,59641,59644,[0],0
Q77-0,she,59716,59719,[0],0
Q77-0,Emma,59825,59829,[0],0
Q77-0,She,59831,59834,[0],0
Q77-0,Miss Taylor,59957,59968,[15],15
Q77-0,Harriet Smith,60015,60028,[2],2
Q77-0,You,60047,60050,[15],15
Q77-0,her,60072,60075,[0],0
Q77-0,you,60100,60103,[15],15
Q77-0,You,60113,60116,[15],15
Q77-0,you,60122,60125,[15],15
Q78-1,we,60221,60223,"[0, 15]",-1
Q78-1,Emma,60258,60262,[0],0
Q80-1,Emma,60550,60554,[0],0
Q80-1,her,60592,60595,[0],0
Q80-1,she,60622,60625,[0],0
Q80-1,her sister,60693,60703,[3],3
Q80-1,She,60718,60721,[0],0
Q80-1,Isabella,60752,60760,[3],3
Q80-1,Emma,60812,60816,[0],0
Q80-1,you all,60855,60862,"[3, 10, 15]",-1
Q80-1,her,60867,60870,[0],0
Q80-1,she,60878,60881,[0],0
Q80-1,her,60921,60924,[0],0
Q80-1,She,60926,60929,[0],0
Q80-1,her,60939,60942,[0],0
Q80-1,her,61000,61003,[0],0
Q81-0,Mr. Knightley,61034,61047,[6],6
Q81-0,your,61069,61073,[6],6
Q81-0,Mr. Woodhouse,61105,61118,[10],10
Q81-0,you,61173,61176,[6],6
Q81-0,you,61237,61240,[6],6
Q82-1,You,61316,61319,[15],15
Q82-1,you,61403,61406,[15],15
Q82-1,you,61468,61471,[15],15
Q82-1,You,61491,61494,[15],15
Q82-1,Emma,61510,61514,[0],0
Q82-1,you,61583,61586,[15],15
Q82-1,her,61630,61633,[0],0
Q82-1,you,61717,61720,[15],15
Q82-1,Weston,61738,61744,[9],9
Q82-1,him,61771,61774,[9],9
Q82-1,Miss Taylor,61813,61824,[15],15
Q83-0,you,61835,61838,[6],6
Q83-0,Mr. Weston,61911,61921,[9],9
Q84-0,you,61961,61964,[15],15
Q84-0,We,62065,62067,"[6, 15]",-1
Q84-0,Weston,62095,62101,[9],9
Q84-0,his son,62152,62159,[1],1
Q84-0,him,62171,62174,[9],9
Q85-0,Mr. Knightley,62221,62234,[6],6
Q86-0,Emma,62345,62349,[0],0
Q86-0,the young man,62416,62429,[1],1
Q86-0,Harriet Smith,62489,62502,[2],2
Q86-0,Harriet Smith,62531,62544,[2],2
Q86-0,her,62554,62557,[2],2
Q86-0,Emma,62596,62600,[0],0
Q86-0,She,62622,62625,[2],2
Q86-0,Emma,62664,62668,[0],0
Q86-0,She,62693,62696,[2],2
Q86-0,her,62719,62722,[2],2
Q86-0,Her,62772,62775,[2],2
Q86-0,Emma,62814,62818,[0],0
Q86-0,she,62827,62830,[0],0
Q86-0,Harriet,62869,62876,[2],2
Q86-0,Harriet,62933,62940,[2],2
Q86-0,she,62970,62973,[2],2
Q86-0,her,63032,63035,[2],2
Q86-0,she,63077,63080,[2],2
Q86-0,She,63093,63096,[2],2
Q86-0,her,63205,63208,[2],2
Q86-0,Emma,63237,63241,[0],0
Q86-0,her,63356,63359,[0],0
Q87-0,Emma,63441,63445,[0],0
Q87-0,you,63464,63467,[6],6
Q87-0,her,63495,63498,[0],0
Q87-0,she,63563,63566,[0],0
Q88-0,you,63593,63596,[15],15
Q88-0,her,63618,63621,[0],0
Q88-0,her,63634,63637,[0],0
Q88-0,you,63650,63653,[15],15
Q88-0,Emma,63694,63698,[0],0
Q89-0,you,63752,63755,[6],6
Q89-0,Emma,63801,63805,[0],0
Q90-0,hers,63954,63958,[0],0
Q91-0,her,64232,64235,[0],0
Q91-0,her,64250,64253,[0],0
Q91-0,her,64259,64262,[0],0
Q91-0,her,64269,64272,[0],0
Q91-0,Emma,64348,64352,[0],0
Q91-0,She,64428,64431,[0],0
Q91-0,Mr. Knightley,64454,64467,[6],6
Q91-0,she,64476,64479,[0],0
Q92-0,her,64516,64519,[0],0
Q92-1,her,64550,64553,[0],0
Q92-1,you,64558,64561,[15],15
Q92-1,her,64590,64593,[0],0
Q92-1,her,64643,64646,[0],0
Q92-1,she,64694,64697,[0],0
Q92-1,she,64702,64705,[0],0
Q92-1,her,64745,64748,[0],0
Q92-1,Mrs. Weston,64774,64785,[15],15
Q92-1,Harriet Smith,64830,64843,[2],2
Q92-1,them,64870,64874,"[0, 2]",-1
Q93-0,Mr. Knightley,64896,64909,[6],6
Q93-0,them,64962,64966,"[0, 2]",-1
Q93-0,dear Emma,64986,64995,[0],0
Q93-0,she,65013,65016,[0],0
Q93-0,we,65055,65057,"[15, 6]",-1
Q93-0,she,65128,65131,[0],0
Q93-0,she,65168,65171,[0],0
Q93-0,she,65210,65213,[0],0
Q93-0,Emma,65250,65254,[0],0
Q93-0,she,65266,65269,[0],0
Q94-0,you,65335,65338,[15],15
Q94-0,Emma,65349,65353,[0],0
Q94-0,John,65431,65435,[5],5
Q94-0,Isabella,65440,65448,[3],3
Q94-0,John,65450,65454,[5],5
Q94-0,Emma,65461,65465,[0],0
Q94-0,Isabella,65525,65533,[3],3
Q94-0,he,65551,65553,[5],5
Q94-0,he,65572,65574,[5],5
Q94-0,their,65646,65651,"[3, 5]",-1
Q95-0,you all,65685,65692,"[3, 6, 5]",-1
Q95-0,her,65698,65701,[0],0
Q95-0,Mr. Knightley,65757,65770,[6],6
Q95-0,you,65814,65817,[6],6
Q95-0,Emma,65875,65879,[0],0
Q95-0,Harriet Smith,65981,65994,[2],2
Q95-0,you,66051,66054,[6],6
Q95-0,Emma,66176,66180,[0],0
Q95-0,her father,66208,66218,[10],10
Q95-0,you,66395,66398,[6],6
Q95-0,Mr. Knightley,66420,66433,[6],6
Q96-1,you,66517,66520,[15],15
Q96-1,your,66590,66594,[15],15
Q97-0,Mrs. John Knightley,66651,66670,[3],3
Q97-0,her sister,66722,66732,[0],0
Q98-1,Emma,66862,66866,[0],0
Q98-1,Isabella,66868,66876,[3],3
Q98-1,Emma,67025,67029,[0],0
Q98-1,her,67060,67063,[0],0
Q100-0,She,67118,67121,[0],0
Q100-0,she,67138,67141,[0],0
Q100-0,she,67229,67232,[0],0
Q100-0,she,67257,67260,[0],0
Q100-0,her,67304,67307,[0],0
Q100-0,Emma,67375,67379,[0],0
Q100-0,her,67432,67435,[0],0
Q100-0,her,67483,67486,[0],0
Q100-0,she,67492,67495,[0],0
Q101-0,her,67569,67572,[0],0
Q101-0,her,67582,67585,[0],0
Q101-1,she,67655,67658,[0],0
Q101-1,her,67699,67702,[0],0
Q101-1,poor Mr. Woodhouse,67777,67795,[10],10
Q101-1,Emma,67850,67854,[0],0
Q101-1,you,67903,67906,[6],6
Q102-0,Weston,68220,68226,[9],9
Q103-0,You,69296,69299,[0],0
Q103-0,Miss Smith,69311,69321,[2],2
Q103-0,she,69331,69334,[2],2
Q103-1,you,69356,69359,[0],0
Q103-1,her,69370,69373,[2],2
Q103-1,She,69393,69396,[2],2
Q103-1,you,69439,69442,[0],0
Q103-1,you,69480,69483,[0],0
Q103-1,she,69527,69530,[2],2
Q104-0,you,69566,69569,[8],8
Q104-0,her,69598,69601,[2],2
Q104-0,Harriet,69607,69614,[2],2
Q104-0,She,69677,69680,[2],2
Q106-0,her,69883,69886,[2],2
Q106-0,her,69936,69939,[2],2
Q106-0,her,69983,69986,[2],2
Q110-0,you,70459,70462,[2],2
Q110-0,your,70473,70477,[2],2
Q110-0,Harriet,70494,70501,[2],2
Q110-1,you,70519,70522,[2],2
Q110-1,your,70536,70540,[2],2
Q112-0,her,70781,70784,[2],2
Q112-0,her,70851,70854,[2],2
Q112-0,You,70872,70875,[8],8
Q112-0,Harriet,71159,71166,[2],2
Q112-0,her,71219,71222,[2],2
Q113-0,you,71250,71253,[0],0
Q113-1,you,71319,71322,[0],0
Q113-1,Miss Woodhouse,71324,71338,[0],0
Q113-1,your friend,71386,71397,[2],2
Q113-1,your,71411,71415,[0],0
Q113-1,you,71440,71443,[0],0
Q113-1,your,71503,71507,[0],0
Q113-1,Mrs. Weston,71544,71555,[15],15
Q113-1,her,71589,71592,[15],15
Q114-0,you,71826,71829,[8],8
Q114-0,Mr. Elton,71863,71872,[8],8
Q114-0,Harriet,71911,71918,[2],2
Q115-0,you,72223,72226,[0],0
Q115-0,your,72262,72266,[0],0
Q116-0,Harriet,72337,72344,[2],2
Q116-0,She,72367,72370,[2],2
Q116-0,her,72391,72394,[2],2
Q116-0,her,72427,72430,[2],2
Q117-0,she,72605,72608,[2],2
Q118-0,you,74170,74173,[8],8
Q118-1,my own family,74199,74212,"[3, 10, 5, 15]",-1
Q118-1,my father,74237,74246,[10],10
Q118-1,my father,74259,74268,[10],10
Q118-1,his,74298,74301,[10],10
Q118-1,him,74315,74318,[10],10
Q118-1,him,74354,74357,[10],10
Q118-1,Mrs. Weston,74407,74418,[15],15
Q118-1,you,74448,74451,[8],8
Q118-1,Dear Mrs. Weston,74457,74473,[15],15
Q118-1,She,74519,74522,[15],15
Q118-1,her,74550,74553,[15],15
Q118-1,my sister,74564,74573,[3],3
Q118-1,her,74592,74595,[3],3
Q118-1,her,74687,74690,[3],3
Q118-1,she,74726,74729,[3],3
Q118-1,her,74766,74769,[3],3
Q118-1,she,74789,74792,[3],3
Q118-1,She,75015,75018,[3],3
Q118-1,you,75147,75150,[8],8
Q118-2,my brother,75733,75743,[5],5
Q118-2,Mr. John Knightley,75745,75763,[5],5
Q118-2,Mrs. Weston,75997,76008,[15],15
Q118-3,him,76258,76261,[5],5
Q118-3,him,76320,76323,[5],5
Q118-3,Harriet,76624,76631,[2],2
Q120-0,We,79420,79422,"[0, 2]",-1
Q120-0,you,79455,79458,[8],8
Q121-0,Miss Woodhouse,79776,79790,[0],0
Q121-0,her friend,79801,79811,[2],2
Q121-0,she,79828,79831,[2],2
Q121-1,Miss Smith,79981,79991,[2],2
Q121-1,her,80049,80052,[2],2
Q121-1,she,80063,80066,[2],2
Q122-0,you,80087,80090,[15],15
Q122-1,you,80135,80138,[15],15
Q122-1,you,80281,80284,[15],15
Q123-0,You,80294,80297,[0],0
Q123-0,her,80308,80311,[2],2
Q123-0,Emma,80322,80326,[0],0
Q124-0,she,80494,80497,[2],2
Q124-0,you,80631,80634,[6],6
Q124-0,Miss Smith,80729,80739,[2],2
Q125-1,your,80832,80836,[0],0
Q125-1,my dear,80858,80865,[0],0
Q125-1,you,80911,80914,[0],0
Q125-1,she,80968,80971,[2],2
Q125-1,her,81036,81039,[2],2
Q125-1,she,81074,81077,[2],2
Q126-0,my dear papa,81103,81115,[10],10
Q127-0,my dear,81231,81238,[0],0
Q128-0,You,81243,81246,[10],10
Q128-0,sir,81248,81251,[10],10
Q128-1,Miss Smith,81367,81377,[2],2
Q128-1,Miss Smith,81520,81530,[2],2
Q131-0,you,84894,84897,[0],0
Q131-1,you,84952,84955,[0],0
Q134-1,Harriet,85676,85683,[2],2
Q134-1,you,85822,85825,[2],2
Q134-1,Harriet,86353,86360,[2],2
Q136-0,you,86488,86491,[2],2
Q136-0,you,86516,86519,[2],2
Q138-0,you,86577,86580,[2],2
Q138-0,You,86594,86597,[2],2
Q139-0,Dear Miss Woodhouse,86668,86687,[0],0
Q140-0,your,86751,86755,[2],2
Q140-0,You,86761,86764,[2],2
Q140-0,your,86835,86839,[2],2
Q140-0,Your,86890,86894,[2],2
Q140-0,you,87004,87007,[2],2
Q140-0,your,87083,87087,[2],2
Q140-0,You,87111,87114,[2],2
Q141-0,You,87202,87205,[0],0
Q142-0,My dear Harriet,87292,87307,[2],2
Q142-0,you,87317,87320,[2],2
Q142-0,you,87331,87334,[2],2
Q142-0,your,87381,87385,[2],2
Q142-0,you,87470,87473,[2],2
Q142-0,you,87478,87481,[2],2
Q142-0,your,87519,87523,[2],2
Q142-0,you,87547,87550,[2],2
Q143-0,You,87673,87676,[2],2
Q144-0,you,87793,87796,[0],0
Q144-0,dear Miss Woodhouse,87820,87839,[0],0
Q145-0,you,87889,87892,[2],2
Q145-0,Harriet,87905,87912,[2],2
Q145-0,you,87971,87974,[2],2
Q145-0,your,87992,87996,[2],2
Q146-0,he,88031,88033,[8],8
Q147-0,Harriet,88301,88308,[2],2
Q147-0,you,88647,88650,[2],2
Q147-0,you,88696,88699,[2],2
Q148-0,you,88722,88725,[0],0
Q148-0,you,88763,88766,[0],0
Q148-0,you,88839,88842,[0],0
Q148-0,you,88988,88991,[0],0
Q149-1,you,89091,89094,[2],2
Q149-1,You,89107,89110,[2],2
Q149-1,you,89160,89163,[2],2
Q149-1,you,89208,89211,[2],2
Q149-1,you,89245,89248,[2],2
Q149-1,you,89292,89295,[2],2
Q149-1,You,89306,89309,[2],2
Q149-1,Harriet,89317,89324,[2],2
Q149-1,you,89355,89358,[2],2
Q149-1,Harriet,89399,89406,[2],2
Q149-1,Harriet,89408,89415,[2],2
Q149-1,you,89519,89522,[2],2
Q150-0,Miss Woodhouse,89874,89888,[0],0
Q150-0,you,89893,89896,[0],0
Q150-0,your,89914,89918,[0],0
Q150-0,you,90059,90062,[0],0
Q151-0,my dearest Harriet,90112,90130,[2],2
Q151-0,you,90132,90135,[2],2
Q151-0,you,90156,90159,[2],2
Q151-0,you,90173,90176,[2],2
Q151-0,you,90244,90247,[2],2
Q151-0,Dear Harriet,90309,90321,[2],2
Q151-0,your,90383,90387,[2],2
Q151-0,your,90442,90446,[2],2
Q151-0,you,90474,90477,[2],2
Q151-0,you,90707,90710,[2],2
Q153-0,Harriet,91116,91123,[2],2
