qID,menText,start_byte,end_byte,matches,pdncID
Q184-0,you,121301,121304,[6],6
Q185-0,my aunts,121372,121380,[30],30
Q185-0,my dear old Granny,121387,121405,[36],36
Q186-0,They,121448,121452,[30],30
Q186-0,Granny,121515,121521,[36],36
Q186-0,She,121535,121538,[36],36
Q186-0,her,121562,121565,[36],36
Q187-0,you,121849,121852,[6],6
Q187-1,your,121878,121882,[6],6
Q187-1,you,121901,121904,[6],6
Q187-1,you,121932,121935,[6],6
Q189-0,you,122234,122237,[35],35
Q191-0,you,122458,122461,[35],35
Q192-0,they,122581,122585,"[35, 10]",-1
Q192-0,you,122641,122644,[35],35
Q192-0,Mr. Beaufort,122649,122661,[10],10
Q193-0,your,123108,123112,[6],6
Q193-0,Granny,123162,123168,[36],36
Q193-0,Mrs. Welland,123178,123190,[26],26
Q193-0,Mrs. van der Luyden,123192,123211,[32],32
Q193-0,They,123214,123218,"[36, 32]",-1
Q193-0,you,123235,123238,[6],6
Q193-0,they,123240,123244,"[36, 32]",-1
Q193-0,you,123258,123261,[6],6
Q194-0,they,123341,123345,"[36, 32]",-1
Q194-0,Aunt Welland,123379,123391,[26],26
Q195-0,Madame Olenska,123662,123676,[6],6
Q195-0,Ellen,123690,123695,[6],6
Q197-0,My dear Countess,124595,124611,[6],6
Q197-0,you,124655,124658,[6],6
Q197-0,Mrs. Struthers,124660,124674,[53],53
Q197-0,She ,124677,124681,[53],53
Q197-0,she ,124723,124727,[53],53
Q197-0,you,124741,124744,[6],6
Q198-0,Duke,125774,125778,[41],41
Q204-0,your,128628,128632,[35],35
Q204-0,you,128707,128710,[35],35
Q204-0,Gertrude Lefferts,128816,128833,[8],8
Q204-0,she,128860,128863,[8],8
Q204-0,Lawrence ,128868,128877,[11],11
Q205-0,they,128898,128902,"[8, 11]",-1
Q206-0,your,129049,129053,[15],15
Q206-0,Madame Olenska,129144,129158,[6],6
Q207-0,you,129192,129195,[35],35
Q207-0,her,129229,129232,[6],6
Q207-0,she,129244,129247,[6],6
Q207-0,she,129267,129270,[6],6
Q207-0,us,129284,129286,[],-1
Q207-0,Mr. Beaufort,129307,129319,[10],10
Q207-0,her,129334,129337,[6],6
Q207-0,Henry van der Luyden,129368,129388,[23],23
Q207-0,She,129438,129441,[6],6
Q207-0,She,129517,129520,[6],6
Q208-0,Beaufort,129602,129610,[10],10
Q209-0,you,130103,130106,[35],35
Q209-0,we,130236,130238,"[15, 35]",-1
Q209-0,we,130256,130258,"[15, 35]",-1
Q210-0,we,130563,130565,"[15, 35]",-1
Q211-0,We,131237,131239,"[15, 35]",-1
Q211-0,We,131267,131269,"[15, 35]",-1
Q211-0,we,131300,131302,"[15, 35]",-1
Q214-0,Newland,131555,131562,[35],35
Q214-0,You,131565,131568,[35],35
Q215-0,We,131860,131862,"[15, 35]",-1
Q215-0,We,131939,131941,"[15, 35]",-1
Q215-0,you,131988,131991,[15],15
Q215-0,May,132024,132027,[15],15
Q216-0,we,132177,132179,"[15, 35]",-1
Q217-0,you,132206,132209,[15],15
Q218-0,You,132221,132224,[35],35
Q218-0,Newland,132237,132244,[35],35
Q220-0,We,132297,132299,"[15, 35]",-1
Q220-0,we,132348,132350,"[15, 35]",-1
Q222-0,you,132558,132561,[35],35
Q223-0,you,132720,132723,[15],15
Q224-0,you,132841,132844,[35],35
Q225-0,you,133073,133076,[35],35
Q225-0,Ellen,133091,133096,[6],6
Q225-0,She,133107,133110,[6],6
Q225-0,she,133148,133151,[6],6
Q225-0,she,133210,133213,[6],6
Q225-0,you,133231,133234,[35],35
Q225-0,Newland,133236,133243,[35],35
Q227-0,you,135269,135272,[35],35
Q229-0,Mother's,135345,135353,[25],25
Q231-0,Miss Sophy Jackson,135404,135422,[17],17
Q231-0,She,135444,135447,[17],17
Q231-0, her brother,135465,135477,[22],22
Q231-0,she,135506,135509,[17],17
Q231-0,he,135542,135544,[22],22
Q231-0,her,135553,135556,[17],17
Q231-0,he,135561,135563,[22],22
Q231-0,himself,135595,135602,[22],22
Q231-0,He,135605,135607,[22],22
Q231-0,cousin Louisa van der Luyden,135615,135643,[32],32
Q232-0,my dear girl,135671,135683,[9],9
Q232-0,you,135752,135755,[9],9
Q233-0,Newland,135808,135815,[35],35
Q233-0,Mother ,135821,135828,[25],25
Q233-0,your,135853,135857,[35],35
Q234-0,NEWLAND,135930,135937,[35],35
Q234-0,Your,135952,135956,[35],35
Q234-0,Madame Olenska,135964,135978,[6],6
Q234-0,Mrs. Lemuel Struthers,135986,136007,[53],53
Q234-0,she,136028,136031,[6],6
Q234-0,Duke,136052,136056,[41],41
Q234-0,Mr. Beaufort,136061,136073,[10],10
Q235-0,she,136222,136225,[6],6
Q236-0,You,136283,136286,[35],35
Q236-0,she,136292,136295,[6],6
Q236-0,you,136310,136313,[35],35
Q236-0,her,136333,136336,[6],6
Q236-0,her,136347,136350,[6],6
Q237-0,her,136360,136363,[6],6
Q237-0,her,136371,136374,[6],6
Q238-0,Countess Olenska,136435,136451,[6],6
Q239-0,You,136506,136509,[35],35
Q239-0,her,136527,136530,[6],6
Q241-0,Newland,136576,136583,[35],35
Q241-0,you,136591,136594,[35],35
Q243-0,Louisa van der Luyden,136664,136685,[32],32
Q244-0,she,136725,136728,[32],32
Q245-0,Mother ,136764,136771,[25],25
Q246-0,Countess Olenska,137117,137133,[6],6
Q246-0,Janey,137154,137159,[9],9
Q246-0,her,137169,137172,[6],6
Q247-0,you,137192,137195,[35],35
Q247-0,your,137229,137233,[35],35
Q247-0,we,137260,137262,"[9, 35]",-1
Q247-0,her,137278,137281,[6],6
Q247-0,Louisa,137324,137330,[32],32
Q247-0,her,137356,137359,[6],6
Q247-0,Duke,137382,137386,[41],41
Q248-0,her,137429,137432,[6],6
Q248-0,She,137435,137438,[6],6
Q248-0,she,137479,137482,[6],6
Q248-0,van der Luyden,137537,137551,"[23, 32]",-1
Q249-0,You,137564,137567,[35],35
Q249-0,Henry,137580,137585,[23],23
Q249-0,her,137592,137595,[6],6
Q249-0,you,137606,137609,[35],35
Q249-0,he,137611,137613,[23],23
Q249-0,cousin Louisa,137624,137637,[32],32
Q249-0,they,137648,137652,"[23, 32]",-1
Q249-0,they,137670,137674,"[23, 32]",-1
Q249-0,Newland,137725,137732,[35],35
Q249-0,you,137734,137737,[35],35
Q249-0,You,137759,137762,[35],35
Q249-0,mother,137792,137798,[25],25
Q250-0,Janey,137915,137920,[9],9
Q250-0,you,137926,137929,[35],35
Q253-0,Louisa ,138071,138078,[32],32
Q253-0,Henry,138089,138094,[23],23
Q254-0,they,138113,138117,"[23, 32]",-1
Q254-0,Countess Olenska,138154,138170,[6],6
Q254-0,they,138203,138207,"[23, 32]",-1
Q259-0,you,138646,138649,[35],35
Q260-0,you,138703,138706,[25],25
Q260-0,mother,138721,138727,[25],25
Q260-0,we,138764,138766,"[25, 35]",-1
Q263-0,You,138868,138871,[35],35
Q263-0,You,138929,138932,[35],35
Q263-0,we,138958,138960,"[9, 25, 35]",-1
Q263-0,our,139000,139003,"[9, 25, 35]",-1
Q263-0,us,139030,139032,"[9, 25, 35]",-1
Q263-0,Ellen Olenska,139035,139048,[6],6
Q263-0,she,139061,139064,[6],6
Q264-0,you,139253,139256,[35],35
Q264-0,cousin Louisa,139275,139288,[32],32
Q265-0,you,139361,139364,[35],35
Q265-0,her,139382,139385,[32],32
Q265-0,you,139391,139394,[35],35
Q265-0,Madame Olenska,139490,139504,[6],6
Q265-0,we,139531,139533,"[35, 25]",-1
Q265-0,you,139572,139575,[35],35
Q266-0,Madame Olenska,139632,139646,[6],6
Q266-0,you,139661,139664,[35],35
Q267-0,mother,139681,139687,[25],25
Q267-0,we,139712,139714,"[35, 25]",-1
Q267-0,Duke,139747,139751,[41],41
Q267-0,Madame Olenska,139757,139771,[6],6
Q267-0,Mrs. Struthers,139775,139789,[53],53
Q267-0,he,139801,139803,[41],41
Q267-0,Mrs. Struthers,139812,139826,[53],53
Q267-0,her,139838,139841,[6],6
Q267-0,they,139861,139865,[41],41
Q267-0,the van der Luydens,139876,139895,"[23, 32]",-1
Q268-0,Newland,139981,139988,[35],35
Q268-0,you,139994,139997,[35],35
Q268-0,Henry,140018,140023,[23],23
Q268-0,Duke,140052,140056,[41],41
Q268-0,his guest,140059,140068,[23],23
Q268-0,Countess Olenska,140139,140155,[6],6
Q269-0,they,140243,140247,"[23, 32]",-1
Q269-0,Madame Olenska,140295,140309,[6],6
Q269-0,them,140313,140317,"[23, 32]",-1
Q269-1,her,140418,140421,[6],6
Q270-0,you,140447,140450,[35],35
Q270-0,the Mingott,140460,140471,[30],30
Q271-0,Mr. Henry van der Luyden,140631,140655,[23],23
Q273-0,We,140956,140958,"[35, 25]",-1
Q273-0,you,140983,140986,[23],23
Q273-0,sir,140988,140991,[23],23
Q274-0,the Countess Olenska,141219,141239,[6],6
Q275-0,her,141311,141314,[6],6
Q276-0,She,141490,141493,[6],6
Q276-0,her,141545,141548,[6],6
Q276-0,she,141674,141677,[6],6
Q276-0,Duke,141753,141757,[41],41
Q276-0,he,141771,141773,[41],41
Q276-0,she,141806,141809,[6],6
Q276-0,her,141821,141824,[6],6
Q276-0,she,141845,141848,[6],6
Q276-0,Louisa ,141884,141891,[32],32
Q276-0,her,141898,141901,[6],6
Q277-1,her,142473,142476,[6],6
Q277-1,she,142502,142505,[6],6
Q277-1,her,142593,142596,[6],6
Q277-1,Duke,142635,142639,[41],41
Q277-1,her,142649,142652,[6],6
Q277-1,him,142673,142676,[41],41
Q277-1,you,142695,142698,[25],25
Q278-0,Duke,142763,142767,[41],41
Q278-0,her,142782,142785,[6],6
Q279-0,You,142805,142808,[25],25
Q279-0,Louisa,142868,142874,[32],32
Q279-0,Duke,143056,143060,[41],41
Q279-0,he,143072,143074,[41],41
Q280-0,he,143147,143149,[41],41
Q280-0,her,143155,143158,[6],6
Q280-0,him,143164,143167,[41],41
Q280-0,Mrs. Lemuel Struthers,143182,143203,[53],53
Q280-0,Sillerton Jackson,143208,143225,[22],22
Q280-0,us,143243,143245,"[23, 32]",-1
Q280-0,Louisa,143274,143280,[32],32
Q280-0,Countess Olenska,143355,143371,[6],6
Q280-0,you,143405,143408,[25],25
Q280-0,we,143419,143421,"[23, 32]",-1
Q280-0,she,143518,143521,[6],6
Q280-0,us,143533,143535,"[23, 32]",-1
Q280-0,she,143536,143539,[6],6
Q280-0,she,143584,143587,[6],6
Q280-0,she,143625,143628,[6],6
Q281-0,you both,143875,143883,[23],23
Q281-0,Henry,143894,143899,[23],23
Q281-0,Newland,143910,143917,[35],35
Q281-0,you,143952,143955,[23],23
Q281-0,May ,143982,143986,[15],15
Q281-0,his,143990,143993,[35],35
Q282-0,sir,144075,144078,[23],23
Q282-0,you,144095,144098,[23],23
Q282-0,Madame Olenska,144106,144120,[6],6
Q283-0,Newland,144217,144224,[35],35
Q283-1,Sillerton Jackson,144289,144306,[22],22
Q284-0,Louisa,144362,144368,[32],32
Q284-0,We,144387,144389,"[23, 32]",-1
Q284-0,Duke,144420,144424,[41],41
Q286-1,Newland,144881,144888,[35],35
Q286-1,you,144890,144893,[35],35
Q286-1,Sillerton Jackson,144912,144929,[22],22
Q286-1,he,144935,144937,[22],22
Q286-1,him,144994,144997,[22],22
Q287-0,mother,145007,145013,[25],25
Q287-0,he,145020,145022,[22],22
Q288-0,sir,145723,145726,[35],35
Q288-1,you,145784,145787,[35],35
Q290-1,Mrs. Manson Mingott,146407,146426,[36],36
Q290-1,Her,146451,146454,[36],36
Q290-1,Countess Olenska,146474,146490,[6],6
Q290-2,your,146626,146630,[35],35
Q290-2,you,146693,146696,[35],35
Q290-2,you,146724,146727,[35],35
Q291-0,you,147648,147651,[35],35
Q291-0,your,147661,147665,[35],35
Q293-0,your,147983,147987,[35],35
Q293-0,sir,147997,148000,[35],35
Q293-0,you,148052,148055,[35],35
Q293-0,Mrs. Manson Mingott,148112,148131,[36],36
Q293-0,her,148138,148141,[36],36
Q293-0,Lovell Mingott,148162,148176,[30],30
Q293-0,Mr. Welland,148187,148198,[24],24
Q293-0,They,148201,148205,"[30, 24, 36]",-1
Q293-0,you,148216,148219,[35],35
Q295-0,the Countess,148745,148757,[6],6
Q295-0,she,148770,148773,[6],6
Q296-0,she,148892,148895,[6],6
Q297-0,she,148951,148954,[6],6
Q299-0,you,148984,148987,[35],35
Q299-0,Mr. Archer,148999,149009,[35],35
Q299-0,we,149066,149068,"[35, 20]",-1
Q299-0,you,149108,149111,[35],35
Q300-0,You,150400,150403,[15],15
Q300-0,your,150438,150442,[15],15
Q300-0,you,150467,150470,[15],15
Q300-0,your,150476,150480,[15],15
Q300-0,you,150496,150499,[15],15
Q301-0,they,150648,150652,"[15, 24]",-1
Q302-0,sir,151454,151457,[20],20
Q302-0,you,151463,151466,[20],20
Q302-0,Madame Olenska,151482,151496,[6],6
Q303-0,you,151539,151542,[35],35
Q303-0,you,151550,151553,[35],35
Q303-0,Mr. Archer,151555,151565,[35],35
Q303-0,you,151601,151604,[35],35
Q303-0,we,151618,151620,"[35, 20]",-1
Q303-0,you,151662,151665,[35],35
Q307-0,SHE'S,156884,156889,[6],6
Q307-0,he,156896,156898,[1],1
Q307-0,them,156931,156935,"[1, 6]",-1
Q307-0,She,156938,156941,[6],6
Q307-0,her,156977,156980,[6],6
Q307-0,he,156997,156999,[1],1
Q307-0,her,157026,157029,[6],6
Q307-0,their,157031,157036,"[1, 6]",-1
Q307-0,Olenski,157132,157139,[1],1
