exp_name,text,start_byte,end_byte,pdncID
mr. sillerton jackson,Mr. Sillerton Jackson,73760,73781,22
mr. sillerton jackson,Mr. Sillerton Jackson,91067,91088,22
mr. sillerton jackson,Mr. Sillerton Jackson,130637,130658,22
mr. sillerton jackson,Mr. Sillerton Jackson,186915,186936,22
mr. sillerton jackson,Mr. Sillerton Jackson,407994,408015,22
mr. sillerton jackson,Mr. Sillerton Jackson,408505,408526,22
mr. sillerton jackson,Mr. Sillerton Jackson,412298,412319,22
mr. sillerton jackson,Mr. Sillerton Jackson,417453,417474,22
mr. sillerton jackson,Mr. Sillerton Jackson,426674,426695,22
mr. sillerton jackson,Mr. Sillerton Jackson,504975,504996,22
mr. sillerton jackson,Mr. Sillerton Jackson,507366,507387,22
mr. sillerton jackson,Mr. Sillerton Jackson,540964,540985,22
the countess olenska,the Countess Olenska,24521,24541,6
the countess olenska,the Countess Olenska,32289,32309,6
the countess olenska,the Countess Olenska,42681,42701,6
the countess olenska,the Countess Olenska,45269,45289,6
the countess olenska,the Countess Olenska,47009,47029,6
the countess olenska,the Countess Olenska,58604,58624,6
the countess olenska,the Countess Olenska,66258,66278,6
the countess olenska,the Countess Olenska,72500,72520,6
the countess olenska,the Countess Olenska,73280,73300,6
the countess olenska,the Countess Olenska,75210,75230,6
the countess olenska,the Countess Olenska,88505,88525,6
the countess olenska,the Countess Olenska,91151,91171,6
the countess olenska,the Countess Olenska,91647,91667,6
the countess olenska,the Countess Olenska,95362,95382,6
the countess olenska,The Countess Olenska,98357,98377,6
the countess olenska,the Countess Olenska,98781,98801,6
the countess olenska,the Countess Olenska,99591,99611,6
the countess olenska,The Countess Olenska,105486,105506,6
the countess olenska,the Countess Olenska,108042,108062,6
the countess olenska,the Countess Olenska,110097,110117,6
the countess olenska,the Countess Olenska,127439,127459,6
the countess olenska,the Countess Olenska,136431,136451,6
the countess olenska,the Countess Olenska,141219,141239,6
the countess olenska,the Countess Olenska,146470,146490,6
the countess olenska,the Countess Olenska,146815,146835,6
the countess olenska,the Countess Olenska,154697,154717,6
the countess olenska,the Countess Olenska,158558,158578,6
the countess olenska,the Countess Olenska,164853,164873,6
the countess olenska,the Countess Olenska,194603,194623,6
the countess olenska,the Countess Olenska,202832,202852,6
the countess olenska,the Countess Olenska,208340,208360,6
the countess olenska,the Countess Olenska,218232,218252,6
the countess olenska,the Countess Olenska,218906,218926,6
the countess olenska,the Countess Olenska,223760,223780,6
the countess olenska,the Countess Olenska,243857,243877,6
the countess olenska,the Countess Olenska,278600,278620,6
the countess olenska,the Countess Olenska,279029,279049,6
the countess olenska,the Countess Olenska,329439,329459,6
the countess olenska,the Countess Olenska,341511,341531,6
the countess olenska,the Countess Olenska,356194,356214,6
the countess olenska,the Countess Olenska,397448,397468,6
the countess olenska,the Countess Olenska,398312,398332,6
the countess olenska,the Countess Olenska,403725,403745,6
the countess olenska,the Countess Olenska,415091,415111,6
the countess olenska,the Countess Olenska,415517,415537,6
the countess olenska,the Countess Olenska,416110,416130,6
the countess olenska,the Countess Olenska,418769,418789,6
the countess olenska,the Countess Olenska,475502,475522,6
the countess olenska,the Countess Olenska,522688,522708,6
the countess olenska,the Countess Olenska,533911,533931,6
the countess olenska,the Countess Olenska,568151,568171,6
young van der luyden,young van der Luyden,283300,283320,49
mrs. lovell mingott,Mrs. Lovell Mingott,4686,4705,30
mrs. lovell mingott,Mrs. Lovell Mingott,11417,11436,30
mrs. lovell mingott,Mrs. Lovell Mingott,23694,23713,30
mrs. lovell mingott,Mrs. Lovell Mingott,75122,75141,30
mrs. lovell mingott,Mrs. Lovell Mingott,75313,75332,30
mrs. lovell mingott,Mrs. Lovell Mingott,85398,85417,30
mrs. lovell mingott,Mrs. Lovell Mingott,89158,89177,30
mrs. lovell mingott,Mrs. Lovell Mingott,99750,99769,30
mrs. lovell mingott,Mrs. Lovell Mingott,104825,104844,30
mrs. lovell mingott,Mrs. Lovell Mingott,134610,134629,30
mrs. lovell mingott,Mrs. Lovell Mingott,290193,290212,30
mrs. lovell mingott,Mrs. Lovell Mingott,436279,436298,30
mrs. lovell mingott,Mrs. Lovell Mingott,437382,437401,30
mrs. lovell mingott,Mrs. Lovell Mingott,438682,438701,30
mrs. lovell mingott,Mrs. Lovell Mingott,439200,439219,30
mrs. lovell mingott,Mrs. Lovell Mingott,440804,440823,30
mrs. lovell mingott,Mrs. Lovell Mingott,484982,485001,30
mrs. lovell mingott,Mrs. Lovell Mingott,511147,511166,30
mrs. manson mingott,Mrs. Manson Mingott,4404,4423,36
mrs. manson mingott,Mrs. Manson Mingott,13171,13190,36
mrs. manson mingott,Mrs. Manson Mingott,15972,15991,36
mrs. manson mingott,Mrs. Manson Mingott,18490,18509,36
mrs. manson mingott,Mrs. Manson Mingott,26069,26088,36
mrs. manson mingott,Mrs. Manson Mingott,27611,27630,36
mrs. manson mingott,Mrs. Manson Mingott,29729,29748,36
mrs. manson mingott,Mrs. Manson Mingott,38763,38782,36
mrs. manson mingott,Mrs. Manson Mingott,38846,38865,36
mrs. manson mingott,Mrs. Manson Mingott,41346,41365,36
mrs. manson mingott,Mrs. Manson Mingott,146407,146426,36
mrs. manson mingott,Mrs. Manson Mingott,148112,148131,36
mrs. manson mingott,Mrs. Manson Mingott,230801,230820,36
mrs. manson mingott,Mrs. Manson Mingott,244572,244591,36
mrs. manson mingott,Mrs. Manson Mingott,282879,282898,36
mrs. manson mingott,Mrs. Manson Mingott,288093,288112,36
mrs. manson mingott,Mrs. Manson Mingott,401075,401094,36
mrs. manson mingott,Mrs. Manson Mingott,401683,401702,36
mrs. manson mingott,Mrs. Manson Mingott,416211,416230,36
mrs. manson mingott,Mrs. Manson Mingott,430396,430415,36
mrs. manson mingott,Mrs. Manson Mingott,443190,443209,36
mrs. manson mingott,Mrs. Manson Mingott,444129,444148,36
mrs. manson mingott,Mrs. Manson Mingott,445464,445483,36
mrs. manson mingott,Mrs. Manson Mingott,466556,466575,36
mrs. manson mingott,Mrs. Manson Mingott,474689,474708,36
mrs. manson mingott,Mrs. Manson Mingott,490267,490286,36
mrs. manson mingott,Mrs. Manson Mingott,526340,526359,36
mrs. manson mingott,Mrs. Manson Mingott,528303,528322,36
mrs. van der luyden,Mrs. van der Luyden,79132,79151,32
mrs. van der luyden,Mrs. van der Luyden,79476,79495,32
mrs. van der luyden,Mrs. van der Luyden,80344,80363,32
mrs. van der luyden,Mrs. van der Luyden,80866,80885,32
mrs. van der luyden,Mrs. van der Luyden,81139,81158,32
mrs. van der luyden,Mrs. van der Luyden,81334,81353,32
mrs. van der luyden,Mrs. van der Luyden,82037,82056,32
mrs. van der luyden,Mrs. van der Luyden,82267,82286,32
mrs. van der luyden,Mrs. van der Luyden,82943,82962,32
mrs. van der luyden,Mrs. van der Luyden,86961,86980,32
mrs. van der luyden,Mrs. van der Luyden,87765,87784,32
mrs. van der luyden,Mrs. van der Luyden,88027,88046,32
mrs. van der luyden,Mrs. van der Luyden,88976,88995,32
mrs. van der luyden,Mrs. van der Luyden,90462,90481,32
mrs. van der luyden,Mrs. van der Luyden,90902,90921,32
mrs. van der luyden,Mrs. van der Luyden,97910,97929,32
mrs. van der luyden,Mrs. van der Luyden,105028,105047,32
mrs. van der luyden,Mrs. van der Luyden,123192,123211,32
mrs. van der luyden,Mrs. van der Luyden,134768,134787,32
mrs. van der luyden,Mrs. van der Luyden,208410,208429,32
mrs. van der luyden,Mrs. van der Luyden,209138,209157,32
mrs. van der luyden,Mrs. van der Luyden,212974,212993,32
mrs. van der luyden,Mrs. van der Luyden,218104,218123,32
mrs. van der luyden,Mrs. van der Luyden,505234,505253,32
mrs. van der luyden,Mrs. van der Luyden,506156,506175,32
mrs. van der luyden,Mrs. van der Luyden,507674,507693,32
mrs. van der luyden,Mrs. van der Luyden,508116,508135,32
mrs. van der luyden,Mrs. van der Luyden,508487,508506,32
mrs. van der luyden,Mrs. van der Luyden,509795,509814,32
mrs. van der luyden,Mrs. van der Luyden,513491,513510,32
mrs. van der luyden,Mrs. van der Luyden,514103,514122,32
mrs. van der luyden,Mrs. van der Luyden,531571,531590,32
mrs. van der luyden,Mrs. van der Luyden,533249,533268,32
mrs. van der luyden,Mrs. van der Luyden,533460,533479,32
mrs. van der luyden,Mrs. van der Luyden,534215,534234,32
mrs. van der luyden,Mrs. van der Luyden,536486,536505,32
mrs. van der luyden,Mrs. van der Luyden,542221,542240,32
mrs. van der luyden,Mrs. van der Luyden,544592,544611,32
mrs. van der luyden,Mrs. van der Luyden,545086,545105,32
miss sophy jackson,Miss Sophy Jackson,48807,48825,17
miss sophy jackson,Miss Sophy Jackson,135404,135422,17
miss sophy jackson,Miss Sophy Jackson,408465,408483,17
young mrs. newland,young Mrs. Newland,63843,63861,47
young mrs. newland,young Mrs. Newland,543965,543983,47
dr. agathon carver,Dr. Agathon Carver,252847,252865,5
dr. agathon carver,Dr. Agathon Carver,291150,291168,5
dr. agathon carver,Dr. Agathon Carver,331445,331463,5
mr. van der luyden,Mr. van der Luyden,79716,79734,23
mr. van der luyden,Mr. van der Luyden,82523,82541,23
mr. van der luyden,Mr. van der Luyden,83201,83219,23
mr. van der luyden,Mr. van der Luyden,83565,83583,23
mr. van der luyden,Mr. van der Luyden,84201,84219,23
mr. van der luyden,Mr. van der Luyden,84943,84961,23
mr. van der luyden,Mr. van der Luyden,85581,85599,23
mr. van der luyden,Mr. van der Luyden,86154,86172,23
mr. van der luyden,Mr. van der Luyden,87210,87228,23
mr. van der luyden,Mr. van der Luyden,88140,88158,23
mr. van der luyden,Mr. van der Luyden,88361,88379,23
mr. van der luyden,Mr. van der Luyden,89046,89064,23
mr. van der luyden,Mr. van der Luyden,89726,89744,23
mr. van der luyden,Mr. van der Luyden,103853,103871,23
mr. van der luyden,Mr. van der Luyden,140848,140866,23
mr. van der luyden,Mr. van der Luyden,141004,141022,23
mr. van der luyden,Mr. van der Luyden,141322,141340,23
mr. van der luyden,Mr. van der Luyden,142006,142024,23
mr. van der luyden,Mr. van der Luyden,142309,142327,23
mr. van der luyden,Mr. van der Luyden,143086,143104,23
mr. van der luyden,Mr. van der Luyden,143636,143654,23
mr. van der luyden,Mr. van der Luyden,144124,144142,23
mr. van der luyden,Mr. van der Luyden,192161,192179,23
mr. van der luyden,Mr. van der Luyden,206941,206959,23
mr. van der luyden,Mr. van der Luyden,208475,208493,23
mr. van der luyden,Mr. van der Luyden,212728,212746,23
mr. van der luyden,Mr. van der Luyden,300350,300368,23
mr. van der luyden,Mr. van der Luyden,301000,301018,23
mr. van der luyden,Mr. van der Luyden,508195,508213,23
mr. van der luyden,Mr. van der Luyden,509287,509305,23
mr. van der luyden,Mr. van der Luyden,509929,509947,23
mr. van der luyden,Mr. van der Luyden,510148,510166,23
mr. van der luyden,Mr. van der Luyden,513171,513189,23
mr. van der luyden,Mr. van der Luyden,513312,513330,23
mr. van der luyden,Mr. van der Luyden,513806,513824,23
mr. van der luyden,Mr. van der Luyden,523522,523540,23
mr. van der luyden,Mr. van der Luyden,530588,530606,23
mr. van der luyden,Mr. van der Luyden,534323,534341,23
mr. van der luyden,Mr. van der Luyden,536905,536923,23
mr. van der luyden,Mr. van der Luyden,539413,539431,23
mr. van der luyden,Mr. van der Luyden,540902,540920,23
mr. van der luyden,Mr. van der Luyden,541685,541703,23
mr. van der luyden,Mr. van der Luyden,545016,545034,23
gertrude lefferts,Gertrude Lefferts,86572,86589,8
gertrude lefferts,Gertrude Lefferts,104504,104521,8
gertrude lefferts,Gertrude Lefferts,128816,128833,8
christine nilsson,Christine Nilsson,101,118,0
lawrence lefferts,Lawrence Lefferts,9449,9466,11
lawrence lefferts,Lawrence Lefferts,9523,9540,11
lawrence lefferts,Lawrence Lefferts,11535,11552,11
lawrence lefferts,Lawrence Lefferts,11705,11722,11
lawrence lefferts,Lawrence Lefferts,13856,13873,11
lawrence lefferts,Lawrence Lefferts,21118,21135,11
lawrence lefferts,Lawrence Lefferts,68350,68367,11
lawrence lefferts,Lawrence Lefferts,86270,86287,11
lawrence lefferts,Lawrence Lefferts,87062,87079,11
lawrence lefferts,Lawrence Lefferts,91391,91408,11
lawrence lefferts,Lawrence Lefferts,104415,104432,11
lawrence lefferts,Lawrence Lefferts,134849,134866,11
lawrence lefferts,Lawrence Lefferts,186359,186376,11
lawrence lefferts,Lawrence Lefferts,192254,192271,11
lawrence lefferts,Lawrence Lefferts,285905,285922,11
lawrence lefferts,Lawrence Lefferts,335985,336002,11
lawrence lefferts,Lawrence Lefferts,365934,365951,11
lawrence lefferts,Lawrence Lefferts,425656,425673,11
lawrence lefferts,Lawrence Lefferts,441544,441561,11
lawrence lefferts,Lawrence Lefferts,442559,442576,11
lawrence lefferts,Lawrence Lefferts,492062,492079,11
lawrence lefferts,Lawrence Lefferts,523829,523846,11
lawrence lefferts,Lawrence Lefferts,539315,539332,11
lawrence lefferts,Lawrence Lefferts,545280,545297,11
lawrence lefferts,Lawrence Lefferts,563076,563093,11
sillerton jackson,Sillerton Jackson,10473,10490,22
sillerton jackson,Sillerton Jackson,15809,15826,22
sillerton jackson,Sillerton Jackson,18310,18327,22
sillerton jackson,Sillerton Jackson,143208,143225,22
sillerton jackson,Sillerton Jackson,144289,144306,22
sillerton jackson,Sillerton Jackson,144912,144929,22
sillerton jackson,Sillerton Jackson,285084,285101,22
sillerton jackson,Sillerton Jackson,349621,349638,22
sillerton jackson,Sillerton Jackson,490315,490332,22
sillerton jackson,Sillerton Jackson,506401,506418,22
sillerton jackson,Sillerton Jackson,513829,513846,22
sillerton jackson,Sillerton Jackson,523928,523945,22
lemuel struthers,Lemuel Struthers,55436,55452,29
lemuel struthers,Lemuel Struthers,437818,437834,29
old mrs. mingott,old Mrs. Mingott,10631,10647,36
old mrs. mingott,old Mrs. Mingott,15121,15137,36
old mrs. mingott,Old Mrs. Mingott,16648,16664,36
old mrs. mingott,old Mrs. Mingott,39293,39309,36
old mrs. mingott,Old Mrs. Mingott,43187,43203,36
old mrs. mingott,Old Mrs. Mingott,46275,46291,36
old mrs. mingott,old Mrs. Mingott,63389,63405,36
old mrs. mingott,old Mrs. Mingott,90967,90983,36
old mrs. mingott,old Mrs. Mingott,148465,148481,36
old mrs. mingott,old Mrs. Mingott,163402,163418,36
old mrs. mingott,old Mrs. Mingott,185684,185700,36
old mrs. mingott,old Mrs. Mingott,194644,194660,36
old mrs. mingott,old Mrs. Mingott,243692,243708,36
old mrs. mingott,old Mrs. Mingott,441721,441737,36
old mrs. mingott,old Mrs. Mingott,475348,475364,36
old mrs. mingott,old Mrs. Mingott,510638,510654,36
the marchioness,the Marchioness,252952,252967,43
the marchioness,The Marchioness,253189,253204,43
the marchioness,the Marchioness,254963,254978,43
the marchioness,the Marchioness,255972,255987,43
the marchioness,the Marchioness,257748,257763,43
the marchioness,the Marchioness,259654,259669,43
the marchioness,the Marchioness,262050,262065,43
the marchioness,the Marchioness,262502,262517,43
the marchioness,the Marchioness,333841,333856,43
the marchioness,The Marchioness,334236,334251,43
the marchioness,The Marchioness,342572,342587,43
the marchioness,the Marchioness,361133,361148,43
the marchioness,the Marchioness,362838,362853,43
augusta welland,Augusta Welland,57930,57945,26
augusta welland,Augusta Welland,85445,85460,26
augusta welland,Augusta Welland,478811,478826,26
mr. letterblair,Mr. Letterblair,145298,145313,20
mr. letterblair,Mr. Letterblair,146140,146155,20
mr. letterblair,Mr. Letterblair,146354,146369,20
mr. letterblair,Mr. Letterblair,147306,147321,20
mr. letterblair,Mr. Letterblair,147586,147601,20
mr. letterblair,Mr. Letterblair,147848,147863,20
mr. letterblair,Mr. Letterblair,151404,151419,20
mr. letterblair,Mr. Letterblair,151976,151991,20
mr. letterblair,Mr. Letterblair,155371,155386,20
mr. letterblair,Mr. Letterblair,155611,155626,20
mr. letterblair,Mr. Letterblair,156318,156333,20
mr. letterblair,Mr. Letterblair,156545,156560,20
mr. letterblair,Mr. Letterblair,157273,157288,20
mr. letterblair,Mr. Letterblair,157479,157494,20
mr. letterblair,Mr. Letterblair,158066,158081,20
mr. letterblair,Mr. Letterblair,158317,158332,20
mr. letterblair,Mr. Letterblair,158780,158795,20
mr. letterblair,Mr. Letterblair,159415,159430,20
mr. letterblair,Mr. Letterblair,171348,171363,20
mr. letterblair,Mr. Letterblair,172548,172563,20
mr. letterblair,Mr. Letterblair,172788,172803,20
mr. letterblair,Mr. Letterblair,174481,174496,20
mr. letterblair,Mr. Letterblair,174658,174673,20
mr. letterblair,Mr. Letterblair,175695,175710,20
mr. letterblair,Mr. Letterblair,177823,177838,20
mr. letterblair,Mr. Letterblair,185225,185240,20
mr. letterblair,Mr. Letterblair,200975,200990,20
mr. letterblair,Mr. Letterblair,222916,222931,20
mr. letterblair,Mr. Letterblair,225558,225573,20
mr. letterblair,Mr. Letterblair,230500,230515,20
mr. letterblair,Mr. Letterblair,230672,230687,20
mr. letterblair,Mr. Letterblair,428967,428982,20
mr. letterblair,Mr. Letterblair,429548,429563,20
mr. letterblair,Mr. Letterblair,430159,430174,20
mr. letterblair,Mr. Letterblair,430875,430890,20
mr. letterblair,Mr. Letterblair,438245,438260,20
mr. letterblair,Mr. Letterblair,443494,443509,20
mr. letterblair,Mr. Letterblair,451907,451922,20
mr. letterblair,Mr. Letterblair,526222,526237,20
mr. letterblair,Mr. Letterblair,526730,526745,20
mr. letterblair,Mr. Letterblair,527015,527030,20
mr. letterblair,Mr. Letterblair,527288,527303,20
mr. letterblair,Mr. Letterblair,527747,527762,20
julius beaufort,Julius Beaufort,13082,13097,10
julius beaufort,Julius Beaufort,25651,25666,10
julius beaufort,Julius Beaufort,27402,27417,10
julius beaufort,Julius Beaufort,45361,45376,10
julius beaufort,Julius Beaufort,46336,46351,10
julius beaufort,Julius Beaufort,48044,48059,10
julius beaufort,Julius Beaufort,68847,68862,10
julius beaufort,Julius Beaufort,76349,76364,10
julius beaufort,Julius Beaufort,114873,114888,10
julius beaufort,Julius Beaufort,166133,166148,10
julius beaufort,Julius Beaufort,215358,215373,10
julius beaufort,Julius Beaufort,250258,250273,10
julius beaufort,Julius Beaufort,353956,353971,10
julius beaufort,Julius Beaufort,433235,433250,10
reggie chivers,Reggie Chivers,284907,284921,37
reggie chivers,Reggie Chivers,335528,335542,37
reggie chivers,Reggie Chivers,538117,538131,37
reggie chivers,Reggie Chivers,540757,540771,37
reggie chivers,Reggie Chivers,543305,543319,37
reggie chivers,Reggie Chivers,543927,543941,37
reggie chivers,Reggie Chivers,550739,550753,37
agathon carver,Agathon Carver,255560,255574,5
madame nilsson,Madame Nilsson,866,880,0
madame nilsson,Madame Nilsson,4871,4885,0
madame nilsson,Madame Nilsson,6241,6255,0
madame nilsson,Madame Nilsson,510747,510761,0
lovell mingott,Lovell Mingott,21635,21649,30
lovell mingott,Lovell Mingott,148162,148176,30
lovell mingott,Lovell Mingott,191242,191256,30
lovell mingott,Lovell Mingott,284950,284964,30
lovell mingott,Lovell Mingott,299812,299826,30
lovell mingott,Lovell Mingott,400944,400958,30
lovell mingott,Lovell Mingott,435995,436009,30
lovell mingott,Lovell Mingott,447928,447942,30
madame olenska,Madame Olenska,20362,20376,6
madame olenska,Madame Olenska,23833,23847,6
madame olenska,Madame Olenska,57790,57804,6
madame olenska,Madame Olenska,62233,62247,6
madame olenska,Madame Olenska,86852,86866,6
madame olenska,Madame Olenska,103248,103262,6
madame olenska,Madame Olenska,103617,103631,6
madame olenska,Madame Olenska,104054,104068,6
madame olenska,Madame Olenska,105205,105219,6
madame olenska,Madame Olenska,106375,106389,6
madame olenska,Madame Olenska,108797,108811,6
madame olenska,Madame Olenska,114552,114566,6
madame olenska,Madame Olenska,114989,115003,6
madame olenska,Madame Olenska,119828,119842,6
madame olenska,Madame Olenska,121717,121731,6
madame olenska,Madame Olenska,123662,123676,6
madame olenska,Madame Olenska,124377,124391,6
madame olenska,Madame Olenska,124782,124796,6
madame olenska,Madame Olenska,125693,125707,6
madame olenska,Madame Olenska,129144,129158,6
madame olenska,Madame Olenska,129817,129831,6
madame olenska,Madame Olenska,135964,135978,6
madame olenska,Madame Olenska,139490,139504,6
madame olenska,Madame Olenska,139632,139646,6
madame olenska,Madame Olenska,139757,139771,6
madame olenska,Madame Olenska,140295,140309,6
madame olenska,Madame Olenska,144106,144120,6
madame olenska,Madame Olenska,149297,149311,6
madame olenska,Madame Olenska,151482,151496,6
madame olenska,Madame Olenska,152098,152112,6
madame olenska,Madame Olenska,159386,159400,6
madame olenska,Madame Olenska,166280,166294,6
madame olenska,Madame Olenska,167191,167205,6
madame olenska,Madame Olenska,167641,167655,6
madame olenska,Madame Olenska,169394,169408,6
madame olenska,Madame Olenska,173760,173774,6
madame olenska,Madame Olenska,179457,179471,6
madame olenska,Madame Olenska,182083,182097,6
madame olenska,Madame Olenska,182573,182587,6
madame olenska,Madame Olenska,182897,182911,6
madame olenska,Madame Olenska,183474,183488,6
madame olenska,Madame Olenska,186056,186070,6
madame olenska,Madame Olenska,186861,186875,6
madame olenska,Madame Olenska,187284,187298,6
madame olenska,Madame Olenska,187534,187548,6
madame olenska,Madame Olenska,190291,190305,6
madame olenska,Madame Olenska,191993,192007,6
madame olenska,Madame Olenska,202037,202051,6
madame olenska,Madame Olenska,202395,202409,6
madame olenska,Madame Olenska,203468,203482,6
madame olenska,Madame Olenska,204703,204717,6
madame olenska,Madame Olenska,209404,209418,6
madame olenska,Madame Olenska,210910,210924,6
madame olenska,Madame Olenska,213640,213654,6
madame olenska,Madame Olenska,215422,215436,6
madame olenska,Madame Olenska,215649,215663,6
madame olenska,Madame Olenska,215833,215847,6
madame olenska,Madame Olenska,216063,216077,6
madame olenska,Madame Olenska,216647,216661,6
madame olenska,Madame Olenska,217560,217574,6
madame olenska,Madame Olenska,219196,219210,6
madame olenska,Madame Olenska,219545,219559,6
madame olenska,Madame Olenska,220785,220799,6
madame olenska,Madame Olenska,224317,224331,6
madame olenska,Madame Olenska,242673,242687,6
madame olenska,Madame Olenska,243055,243069,6
madame olenska,Madame Olenska,246176,246190,6
madame olenska,Madame Olenska,246424,246438,6
madame olenska,Madame Olenska,247862,247876,6
madame olenska,Madame Olenska,248152,248166,6
madame olenska,Madame Olenska,249843,249857,6
madame olenska,Madame Olenska,252133,252147,6
madame olenska,Madame Olenska,253713,253727,6
madame olenska,Madame Olenska,254807,254821,6
madame olenska,Madame Olenska,256290,256304,6
madame olenska,Madame Olenska,256367,256381,6
madame olenska,Madame Olenska,257404,257418,6
madame olenska,Madame Olenska,260148,260162,6
madame olenska,Madame Olenska,260583,260597,6
madame olenska,Madame Olenska,261153,261167,6
madame olenska,Madame Olenska,262273,262287,6
madame olenska,Madame Olenska,263151,263165,6
madame olenska,Madame Olenska,263851,263865,6
madame olenska,Madame Olenska,264646,264660,6
madame olenska,Madame Olenska,265146,265160,6
madame olenska,Madame Olenska,265632,265646,6
madame olenska,Madame Olenska,266015,266029,6
madame olenska,Madame Olenska,267375,267389,6
madame olenska,Madame Olenska,267773,267787,6
madame olenska,Madame Olenska,268054,268068,6
madame olenska,Madame Olenska,276354,276368,6
madame olenska,Madame Olenska,290993,291007,6
madame olenska,Madame Olenska,291077,291091,6
madame olenska,Madame Olenska,355912,355926,6
madame olenska,Madame Olenska,356759,356773,6
madame olenska,Madame Olenska,359258,359272,6
madame olenska,Madame Olenska,361702,361716,6
madame olenska,Madame Olenska,361793,361807,6
madame olenska,Madame Olenska,362613,362627,6
madame olenska,Madame Olenska,363437,363451,6
madame olenska,Madame Olenska,371343,371357,6
madame olenska,Madame Olenska,375110,375124,6
madame olenska,Madame Olenska,376005,376019,6
madame olenska,Madame Olenska,377941,377955,6
madame olenska,Madame Olenska,378916,378930,6
madame olenska,Madame Olenska,379896,379910,6
madame olenska,Madame Olenska,380645,380659,6
madame olenska,Madame Olenska,381144,381158,6
madame olenska,Madame Olenska,391312,391326,6
madame olenska,Madame Olenska,399175,399189,6
madame olenska,Madame Olenska,400752,400766,6
madame olenska,Madame Olenska,401942,401956,6
madame olenska,Madame Olenska,402352,402366,6
madame olenska,Madame Olenska,403941,403955,6
madame olenska,Madame Olenska,405875,405889,6
madame olenska,Madame Olenska,414682,414696,6
madame olenska,Madame Olenska,415777,415791,6
madame olenska,Madame Olenska,417033,417047,6
madame olenska,Madame Olenska,417259,417273,6
madame olenska,Madame Olenska,418870,418884,6
madame olenska,Madame Olenska,420190,420204,6
madame olenska,Madame Olenska,421464,421478,6
madame olenska,Madame Olenska,422625,422639,6
madame olenska,Madame Olenska,422910,422924,6
madame olenska,Madame Olenska,423157,423171,6
madame olenska,Madame Olenska,424122,424136,6
madame olenska,Madame Olenska,429424,429438,6
madame olenska,Madame Olenska,447128,447142,6
madame olenska,Madame Olenska,448269,448283,6
madame olenska,Madame Olenska,454665,454679,6
madame olenska,Madame Olenska,455569,455583,6
madame olenska,Madame Olenska,460297,460311,6
madame olenska,Madame Olenska,462973,462987,6
madame olenska,Madame Olenska,465490,465504,6
madame olenska,Madame Olenska,469712,469726,6
madame olenska,Madame Olenska,474135,474149,6
madame olenska,Madame Olenska,482237,482251,6
madame olenska,Madame Olenska,482411,482425,6
