paraID,startByte,endByte,chapID
226,55232,55252,5
227,55254,55280,5
228,55282,56060,5
229,56062,56729,5
230,56731,57848,5
231,57850,58004,5
232,58006,58328,5
233,58330,58381,5
234,58383,58392,5
235,58394,58462,5
236,58464,58531,5
237,58533,58682,5
238,58684,58747,5
239,58749,58795,5
240,58797,58824,5
241,58826,58921,5
242,58923,58959,5
243,58961,59268,5
244,59270,59317,5
245,59319,59388,5
246,59390,59427,5
247,59429,59503,5
248,59505,60347,5
249,60349,60746,5
250,60748,60951,5
251,60953,61049,5
252,61051,61101,5
253,61103,61334,5
254,61336,61461,5
255,61463,61627,5
256,61629,61764,5
257,61766,61916,5
258,61918,61962,5
259,61964,62061,5
260,62063,62190,5
261,62192,62246,5
262,62248,62298,5
263,62300,62351,5
264,62353,62425,5
265,62427,62456,5
266,62458,63255,5
267,63257,63836,5
268,63838,63882,5
269,63884,63940,5
270,63942,63958,5
271,63960,64029,5
272,64031,64054,5
273,64056,64121,5
274,64123,64510,5
275,64512,64638,5
276,64640,64830,5
277,64832,65148,5
278,65150,65291,5
279,65293,66068,5
280,66070,66153,5
281,66155,66203,5
282,66205,66899,5
283,66901,66936,5
284,66938,67343,5
285,67345,67376,5
286,67378,67971,5
287,67973,69373,5
288,69375,70037,5
289,70039,70507,5
290,70509,70528,5
291,70530,70556,5
292,70558,70605,5
293,70607,70698,5
294,70700,70849,5
295,70851,71166,5
296,71168,71320,5
297,71322,71782,5
298,71784,71799,5
299,71801,71904,5
300,71906,71984,5
301,71986,72009,5
302,72011,72289,5
303,72291,72456,5
304,72458,72686,5
305,72688,73154,5
306,73156,73426,5
307,73428,73469,5
308,73471,73593,5
309,73595,73962,5
310,73964,74173,5
311,74175,74518,5
312,74520,74583,5
313,74585,74640,5
314,74642,74723,5
315,74725,74779,5
316,74781,74962,5
317,74964,75015,5
318,75017,75209,5
319,75211,75241,5
320,75243,75268,5
321,75270,75301,5
322,75303,75384,5
323,75386,76272,5
324,76274,76330,5
325,76332,76572,5
326,76574,76660,5
327,76662,76938,5
328,76940,76982,5
329,76984,77029,5
330,77031,77610,5
331,77612,77819,5
332,77821,78192,5
333,78196,78206,6
334,78208,78429,6
335,78431,79555,6
336,79557,80227,6
337,80229,80249,6
338,80251,80274,6
339,80276,80291,6
340,80293,80303,6
341,80305,81029,6
342,81031,81939,6
343,81941,81961,6
344,81963,81989,6
345,81991,82057,6
346,82059,82079,6
347,82081,82265,6
348,82267,82358,6
349,82360,82445,6
350,82447,82466,6
351,82468,82505,6
352,82507,82538,6
353,82540,82565,6
354,82567,83008,6
355,83010,83660,6
356,83662,84441,6
357,84443,84956,6
358,84958,85413,6
359,85415,85453,6
360,85455,85596,6
361,85598,85883,6
362,85885,86053,6
363,86055,86237,6
364,86239,86457,6
365,86459,86652,6
366,86654,86846,6
367,86848,87213,6
368,87215,88466,6
369,88468,89790,6
370,89792,89891,6
371,89893,89935,6
372,89937,90081,6
373,90083,90095,6
374,90097,90102,6
375,90104,90145,6
376,90147,90172,6
377,90174,90243,6
378,90245,90259,6
379,90261,90298,6
380,90300,90347,6
381,90349,90429,6
382,90431,90458,6
383,90460,90466,6
384,90468,90498,6
385,90500,90522,6
386,90524,90566,6
387,90568,90894,6
388,90896,90975,6
389,90977,91134,6
390,91136,91509,6
391,91511,91518,6
392,91520,91632,6
393,91634,91651,6
394,91653,91713,6
395,91715,91752,6
396,91754,91771,6
397,91773,91813,6
398,91815,91822,6
399,91824,91843,6
400,91845,91879,6
401,91881,92390,6
402,92392,92420,6
403,92422,92549,6
404,92551,92946,6
405,92948,93492,6
406,93494,93762,6
407,93764,94111,6
408,94113,94275,6
409,94277,94874,6
410,94876,95347,6
411,95349,95400,6
412,95402,95481,6
413,95483,95548,6
414,95550,96530,6
415,96532,96591,6
416,96593,96640,6
417,96642,96654,6
418,96656,96687,6
419,96689,96748,6
420,96750,96781,6
421,96783,96824,6
422,96826,96833,6
423,96835,96866,6
424,96868,96882,6
425,96884,96932,6
426,96934,96941,6
427,96943,96995,6
428,96997,97028,6
429,97030,97319,6
430,97323,97334,7
431,97336,97453,7
432,97455,98678,7
433,98680,98791,7
434,98793,99036,7
435,99038,99245,7
436,99247,99818,7
437,99820,99973,7
438,99975,100256,7
439,100258,100274,7
440,100276,100307,7
441,100309,100335,7
442,100337,100385,7
443,100387,100837,7
444,100839,100890,7
445,100892,100928,7
446,100930,100963,7
447,100965,101051,7
448,101053,101114,7
449,101116,101148,7
450,101150,101396,7
451,101398,101610,7
452,101612,101775,7
453,101777,101841,7
454,101843,101887,7
455,101889,101970,7
456,101972,102066,7
457,102068,102140,7
458,102142,102600,7
459,102602,102747,7
460,102749,102780,7
461,102782,102904,7
462,102906,102986,7
463,102988,103673,7
464,103675,103698,7
465,103700,103736,7
466,103738,103865,7
467,103867,104069,7
468,104071,104195,7
469,104197,104227,7
470,104229,104267,7
471,104269,104275,7
472,104277,104288,7
473,104290,104737,7
474,104739,105289,7
475,105291,105327,7
476,105329,105360,7
477,105362,105464,7
478,105466,105502,7
479,105504,105589,7
480,105591,105751,7
481,105753,106242,7
482,106244,106273,7
483,106275,106748,7
484,106750,106808,7
485,106810,107544,7
486,107546,107646,7
487,107648,107661,7
488,107663,107708,7
489,107710,107730,7
490,107732,107814,7
491,107816,107916,7
492,107918,107989,7
493,107991,108086,7
494,108088,108164,7
495,108166,108200,7
496,108202,108317,7
497,108319,108408,7
498,108410,108488,7
499,108490,108632,7
500,108634,109972,7
501,109974,110456,7
502,110458,110515,7
503,110517,110576,7
504,110578,110595,7
505,110597,110617,7
506,110619,110628,7
507,110630,110973,7
508,110975,111169,7
509,111171,111385,7
510,111387,111675,7
511,111677,111877,7
512,111881,111893,8
513,111895,112689,8
514,112691,113002,8
515,113004,113156,8
516,113158,113399,8
517,113401,113464,8
518,113466,113584,8
519,113586,113798,8
520,113800,113901,8
521,113903,114053,8
522,114055,114986,8
523,114988,115020,8
524,115022,115058,8
525,115060,115082,8
526,115084,115181,8
527,115183,116102,8
528,116105,116124,8
529,116126,116559,8
530,116561,116903,8
531,116905,116918,8
532,116920,116934,8
533,116936,116953,8
534,116956,117055,8
535,117058,117079,8
536,117081,117176,8
537,117178,117192,8
538,117195,118098,8
539,118100,118201,8
540,118203,118604,8
541,118606,118663,8
542,118665,118712,8
543,118714,118791,8
544,118793,118820,8
545,118822,118892,8
546,118894,118979,8
547,118981,119111,8
548,119113,119122,8
549,119124,119155,8
550,119157,119255,8
551,119257,119478,8
552,119480,119502,8
553,119504,119514,8
554,119516,119709,8
555,119711,119744,8
556,119746,119796,8
557,119798,119817,8
558,119819,119866,8
559,119868,120073,8
560,120075,120234,8
561,120236,120409,8
562,120411,120503,8
563,120505,120605,8
564,120607,120696,8
565,120698,120723,8
566,120725,120738,8
567,120740,120816,8
568,120818,120965,8
569,120967,121005,8
570,121007,121145,8
571,121147,121197,8
572,121199,121278,8
573,121280,121326,8
574,121328,121392,8
575,121394,121554,8
576,121556,121700,8
577,121702,121714,8
578,121716,121757,8
579,121759,121768,8
580,121770,122053,8
581,122055,122094,8
582,122096,122197,8
583,122199,122782,8
584,122784,123352,8
585,123354,123417,8
586,123419,123432,8
587,123434,123472,8
588,123474,123970,8
589,123972,124019,8
590,124021,124036,8
591,124038,124078,8
592,124080,124113,8
593,124115,124410,8
594,124412,124448,8
595,124450,124601,8
596,124603,124655,8
597,124657,124711,8
598,124713,124752,8
599,124754,124823,8
600,124825,124912,8
601,124914,124919,8
602,124921,125216,8
603,125218,125278,8
604,125280,125358,8
605,125360,125409,8
606,125411,125527,8
607,125529,126207,8
608,126209,126248,8
609,126250,126332,8
610,126334,126348,8
611,126350,126402,8
612,126404,126507,8
613,126509,126546,8
614,126548,126559,8
615,126561,126579,8
616,126581,126811,8
617,126813,126855,8
618,126857,126965,8
619,126967,126986,8
620,126988,127060,8
621,127062,127210,8
622,127212,127313,8
623,127315,127364,8
624,127366,127430,8
625,127432,128044,8
626,128046,128228,8
627,128232,128242,9
628,128244,130162,9
629,130164,130264,9
630,130266,130496,9
631,130498,130928,9
632,130930,130994,9
633,130996,131438,9
634,131440,131515,9
635,131517,131986,9
636,131988,132017,9
637,132019,132949,9
638,132951,133021,9
639,133023,133125,9
640,133127,133231,9
641,133233,133413,9
642,133415,133483,9
643,133485,133644,9
644,133646,133712,9
645,133714,134410,9
646,134412,135064,9
647,135066,135271,9
648,135273,135386,9
649,135388,135720,9
650,135722,135753,9
651,135755,135830,9
652,135832,135859,9
653,135861,136004,9
654,136006,136097,9
655,136099,136440,9
656,136442,136471,9
657,136473,136579,9
658,136581,136603,9
659,136605,136794,9
660,136796,136955,9
661,136957,137278,9
662,137280,137865,9
663,137867,138110,9
664,138114,138123,10
665,138125,138145,10
666,138147,138732,10
667,138734,139397,10
668,139399,139705,10
669,139707,139874,10
670,139876,140183,10
671,140185,140794,10
672,140796,140802,10
673,140804,140924,10
674,140926,141174,10
675,141176,141317,10
676,141319,141409,10
677,141411,143354,10
678,143356,143503,10
679,143505,143552,10
680,143554,144164,10
681,144166,144250,10
682,144252,144314,10
683,144316,144343,10
684,144345,144361,10
685,144363,144400,10
686,144402,144605,10
687,144607,144859,10
688,144861,145380,10
689,145382,145493,10
690,145495,145531,10
691,145533,145553,10
692,145555,145638,10
693,145640,145673,10
694,145675,145780,10
695,145782,145801,10
696,145803,145828,10
697,145830,146258,10
698,146260,146372,10
699,146374,146441,10
700,146443,146637,10
701,146639,146654,10
702,146656,146963,10
703,146965,147200,10
704,147202,147451,10
705,147453,147512,10
706,147514,147544,10
707,147546,147683,10
708,147685,147739,10
709,147741,147754,10
710,147756,147868,10
711,147870,147944,10
712,147946,148376,10
713,148378,148384,10
714,148386,148428,10
715,148430,148526,10
716,148528,148684,10
717,148686,149694,10
718,149696,150177,10
719,150179,151369,10
720,151371,151416,10
721,151418,151758,10
722,151760,152051,10
723,152053,152117,10
724,152119,152452,10
725,152454,152489,10
726,152491,152508,10
727,152510,152798,10
728,152800,152836,10
729,152838,152888,10
730,152890,152940,10
731,152942,152992,10
732,152994,153107,10
733,153109,153143,10
734,153145,153247,10
735,153249,153322,10
736,153324,153362,10
737,153364,153489,10
738,153491,153550,10
739,153552,153627,10
740,153629,153667,10
741,153669,153746,10
742,153748,153800,10
743,153802,153991,10
744,153995,154005,11
745,154007,155871,11
746,155873,156936,11
747,156938,157523,11
748,157525,157889,11
749,157891,159202,11
750,159204,159840,11
751,159842,160853,11
752,160855,160877,11
753,160879,160914,11
754,160916,160930,11
755,160932,161011,11
756,161013,161050,11
757,161052,161077,11
758,161079,161126,11
759,161128,161146,11
760,161148,161227,11
761,161229,161322,11
762,161324,161781,11
763,161783,162443,11
764,162445,162552,11
765,162554,162567,11
766,162569,162657,11
767,162659,162703,11
768,162705,162730,11
769,162732,162756,11
770,162758,162771,11
771,162773,162789,11
772,162791,162824,11
773,162826,162838,11
774,162840,162917,11
775,162919,162949,11
776,162951,163072,11
777,163074,163117,11
778,163119,163165,11
779,163167,163248,11
780,163250,163264,11
781,163266,165797,11
782,165799,166380,11
783,166382,166550,11
784,166552,166566,11
785,166568,166704,11
786,166706,166947,11
787,166949,167109,11
788,167111,167186,11
789,167188,167343,11
790,167345,167369,11
791,167371,167471,11
792,167473,167559,11
793,167561,167581,11
794,167583,167641,11
795,167643,167686,11
796,167688,167738,11
797,167740,167824,11
798,167826,168163,11
799,168165,168234,11
800,168236,168433,11
801,168435,168508,11
802,168510,168520,11
803,168522,168788,11
804,168790,168826,11
805,168828,168843,11
806,168845,168906,11
807,168908,168991,11
808,168993,169048,11
809,169050,169121,11
810,169123,169250,11
811,169252,169266,11
812,169268,169368,11
813,169370,169528,11
814,169530,169822,11
815,169824,169887,11
816,169889,169924,11
817,169926,169944,11
818,169946,170056,11
819,170058,170114,11
820,170116,170277,11
821,170279,170623,11
822,170625,170704,11
823,170706,170755,11
824,170757,170780,11
825,170782,170824,11
826,170826,171380,11
827,171382,171493,11
828,171495,171854,11
829,171856,172196,11
830,172198,172515,11
831,172517,172595,11
832,172597,172616,11
833,172618,172761,11
834,172763,172856,11
835,172858,172899,11
836,172901,172962,11
837,172964,174538,11
838,174540,175911,11
839,175913,177149,11
840,177151,177242,11
841,177244,177303,11
842,177305,177334,11
843,177336,177450,11
844,177452,177695,11
845,177697,177737,11
846,177739,177763,11
847,177765,177908,11
848,177910,178019,11
849,178021,178112,11
850,178114,178482,11
851,178484,178535,11
852,178537,179396,11
853,179398,179437,11
854,179439,179493,11
855,179495,179766,11
856,179768,179848,11
857,179850,180221,11
858,180223,180249,11
859,180251,180256,11
860,180258,180328,11
861,180330,180642,11
862,180646,180657,12
863,180659,181019,12
864,181021,182083,12
865,182085,183150,12
866,183152,184493,12
867,184495,184693,12
868,184695,186256,12
869,186258,187509,12
870,187511,188605,12
871,188607,188774,12
872,188776,188828,12
873,188830,188892,12
874,188894,188900,12
875,188902,189212,12
876,189214,189245,12
877,189247,189888,12
878,189890,191280,12
879,191284,191296,13
880,191298,192206,13
881,192208,193707,13
882,193709,194970,13
883,194972,195429,13
884,195431,195503,13
885,195505,195982,13
886,195984,196178,13
887,196180,196187,13
888,196189,196608,13
889,196610,196696,13
890,196698,196882,13
891,196884,197030,13
892,197032,197546,13
893,197548,197604,13
894,197606,197665,13
895,197667,197689,13
896,197691,197706,13
897,197708,197730,13
898,197732,197746,13
899,197748,197769,13
900,197771,197776,13
901,197778,197813,13
902,197815,198339,13
903,198341,198376,13
904,198378,198417,13
905,198419,198551,13
906,198553,198611,13
907,198613,198630,13
908,198632,198805,13
909,198807,198838,13
910,198840,199098,13
911,199100,199109,13
912,199111,199399,13
913,199401,199426,13
914,199428,199559,13
915,199561,199678,13
916,199680,199779,13
917,199781,199791,13
918,199793,200060,13
919,200062,200077,13
920,200079,200442,13
921,200444,200535,13
922,200537,200741,13
923,200743,200877,13
924,200879,201191,13
925,201193,201230,13
926,201232,201611,13
927,201613,201619,13
928,201621,201679,13
929,201681,201710,13
930,201712,201917,13
931,201919,201957,13
932,201959,202399,13
933,202401,202421,13
934,202423,203113,13
935,203115,203286,13
936,203288,203381,13
937,203383,203449,13
938,203451,203531,13
939,203533,203550,13
940,203552,203589,13
941,203591,203912,13
942,203914,204005,13
943,204007,204447,13
944,204449,204460,14
945,204462,204791,14
946,204793,204847,14
947,204849,206157,14
948,206159,206241,14
949,206243,206266,14
950,206268,206310,14
951,206312,206375,14
952,206377,206553,14
953,206555,206649,14
954,206651,206711,14
955,206713,206728,14
956,206730,206807,14
957,206809,206884,14
958,206886,206998,14
959,207000,207032,14
960,207034,207098,14
961,207100,207143,14
962,207145,207355,14
963,207357,207393,14
964,207395,207458,14
965,207460,207850,14
966,207852,207915,14
967,207917,208186,14
968,208188,208309,14
969,208311,208333,14
970,208335,208508,14
971,208510,208524,14
972,208526,208627,14
973,208629,208767,14
974,208769,208851,14
975,208853,208978,14
976,208980,209075,14
977,209077,209155,14
978,209157,209173,14
979,209175,209326,14
980,209328,209359,14
981,209361,209734,14
982,209736,209824,14
983,209826,209841,14
984,209843,209853,14
985,209855,209921,14
986,209923,209959,14
987,209961,210257,14
988,210259,210424,14
989,210426,210535,14
990,210537,210694,14
991,210696,210835,14
992,210837,210899,14
993,210901,211122,14
994,211124,211160,14
995,211162,211292,14
996,211294,211319,14
997,211321,211384,14
998,211386,211422,14
999,211424,211536,14
1000,211538,211739,14
1001,211741,211869,14
1002,211871,211934,14
1003,211936,211999,14
1004,212001,212407,14
1005,212409,212451,14
1006,212453,212815,14
1007,212817,212869,14
1008,212871,212920,14
1009,212922,213870,14
1010,213872,213950,14
1011,213952,214101,14
1012,214103,214196,14
1013,214198,215068,14
1014,215070,215194,14
1015,215196,215228,14
1016,215230,215271,14
1017,215273,215368,14
1018,215370,215489,14
1019,215491,215538,14
1020,215540,215570,14
1021,215572,215610,14
1022,215612,215693,14
1023,215695,215845,14
1024,215847,215930,14
1025,215932,215961,14
1026,215963,216202,14
1027,216204,216247,14
1028,216249,216279,14
1029,216281,216325,14
1030,216327,216955,14
1031,216957,218954,14
1032,218956,220203,14
1033,220205,220874,14
1034,220876,221002,14
1035,221004,221085,14
1036,221087,221809,14
1037,221811,222611,14
1038,222613,223271,14
1039,223275,223285,15
1040,223287,225794,15
1041,225796,225826,15
1042,225828,226154,15
1043,226156,226326,15
1044,226328,226364,15
1045,226366,226560,15
1046,226562,226694,15
1047,226696,227092,15
1048,227094,227133,15
1049,227135,227972,15
1050,227974,229204,15
1051,229206,230335,15
1052,230337,231288,15
1053,231290,231297,15
1054,231299,231304,15
1055,231306,231314,15
1056,231316,231333,15
1057,231335,231389,15
1058,231391,231407,15
1059,231409,231416,15
1060,231418,231462,15
1061,231464,231479,15
1062,231481,231500,15
1063,231502,231516,15
1064,231518,231763,15
1065,231765,231819,15
1066,231821,231861,15
1067,231863,231916,15
1068,231918,231975,15
1069,231977,232011,15
1070,232013,232034,15
1071,232036,232144,15
1072,232146,232152,15
1073,232154,232177,15
1074,232179,232278,15
1075,232280,232299,15
1076,232301,232312,15
1077,232314,232334,15
1078,232336,232350,15
1079,232352,232362,15
1080,232364,232480,15
1081,232482,232655,15
1082,232657,232751,15
1083,232753,232903,15
1084,232905,233127,15
1085,233129,233199,15
1086,233201,233304,15
1087,233306,233501,15
1088,233503,233634,15
1089,233636,233803,15
1090,233805,233856,15
1091,233858,233878,15
1092,233880,233924,15
1093,233926,234153,15
1094,234155,234496,15
1095,234498,235228,15
1096,235230,235449,15
1097,235451,235500,15
1098,235502,235888,15
1099,235890,236081,15
1100,236083,236097,15
1101,236099,236273,15
1102,236275,236690,15
1103,236692,236756,15
1104,236758,236969,15
1105,236971,237038,15
1106,237040,237194,15
1107,237196,237220,15
1108,237222,237230,15
1109,237232,237242,15
1110,237244,237272,15
1111,237274,237310,15
1112,237312,238523,15
1113,238525,238927,15
1114,238929,238950,15
1115,238952,239112,15
1116,239114,239184,15
1117,239186,239259,15
1118,239261,239294,15
1119,239296,239308,15
1120,239310,239323,15
1121,239325,239664,15
1122,239666,239857,15
1123,239859,239893,15
1124,239895,239926,15
1125,239928,239944,15
1126,239946,239998,15
1127,240000,240299,15
1128,240301,240364,15
1129,240366,240487,15
1130,240489,240778,15
1131,240780,241167,15
1132,241169,241343,15
1133,241345,241356,15
1134,241358,241451,15
1135,241453,241493,15
1136,241495,241571,15
1137,241573,241845,15
1138,241847,241876,15
1139,241878,242862,15
1140,242864,243012,15
1141,243014,243078,15
1142,243080,243333,15
1143,243335,243658,15
1144,243660,243918,15
1145,243920,243983,15
1146,243985,244017,15
1147,244019,244329,15
1148,244331,244440,15
1149,244442,244465,15
1150,244467,244558,15
1151,244560,244584,15
1152,244586,244620,15
1153,244622,244651,15
1154,244653,244939,15
1155,244941,245207,15
1156,245209,245247,15
1157,245251,245262,16
1158,245264,245375,16
1159,245377,245400,16
1160,245402,245604,16
1161,245606,245939,16
1162,245941,245960,16
1163,245962,245981,16
1164,245983,246057,16
1165,246059,246108,16
1166,246110,246490,16
1167,246492,246523,16
1168,246525,246568,16
1169,246570,246649,16
1170,246651,246852,16
1171,246854,246940,16
1172,246942,246976,16
1173,246978,247083,16
1174,247085,247368,16
1175,247370,247551,16
1176,247553,247648,16
1177,247650,248840,16
1178,248842,248941,16
1179,248943,249023,16
1180,249025,249050,16
1181,249052,249144,16
1182,249146,249157,16
1183,249159,249366,16
1184,249368,249399,16
1185,249401,249421,16
1186,249423,249469,16
1187,249471,249563,16
1188,249565,249633,16
1189,249635,249776,16
1190,249778,249807,16
1191,249809,249894,16
1192,249896,250007,16
1193,250009,250693,16
1194,250695,251728,16
1195,251730,252069,16
1196,252071,252171,16
1197,252173,252228,16
1198,252230,252250,16
1199,252252,252303,16
1200,252305,252353,16
1201,252355,252394,16
1202,252396,252539,16
1203,252541,252564,16
1204,252566,252621,16
1205,252623,252674,16
1206,252676,252716,16
1207,252718,252859,16
1208,252861,252959,16
1209,252961,253228,16
1210,253230,253261,16
1211,253263,253269,16
1212,253271,253310,16
1213,253312,253373,16
1214,253375,253585,16
1215,253587,253754,16
1216,253756,253781,16
1217,253783,253988,16
1218,253990,254098,16
1219,254100,254528,16
1220,254530,254564,16
1221,254566,254602,16
1222,254604,254657,16
1223,254659,254673,16
1224,254675,254697,16
1225,254699,254708,16
1226,254710,254848,16
1227,254850,254918,16
1228,254920,255694,16
1229,255696,255993,16
1230,255995,256104,16
1231,256106,256182,16
1232,256184,256200,16
1233,256202,256252,16
1234,256254,256271,16
1235,256273,256528,16
1236,256530,256567,16
1237,256569,256646,16
1238,256648,256742,16
1239,256744,256897,16
1240,256899,257061,16
1241,257063,257202,16
1242,257204,257208,17
1243,257210,257302,17
1244,257304,257379,17
1245,257381,257507,17
1246,257509,257519,17
1247,257521,257526,17
1248,257528,257562,17
1249,257564,257616,17
1250,257618,257941,17
1251,257943,257952,17
1252,257954,258030,17
1253,258032,258164,17
1254,258166,258213,17
1255,258215,258244,17
1256,258246,258284,17
1257,258286,258335,17
1258,258337,258522,17
1259,258524,258666,17
1260,258668,258768,17
1261,258770,258842,17
1262,258844,259095,17
1263,259097,259132,17
1264,259134,259603,17
1265,259605,259722,17
1266,259724,259910,17
1267,259912,259923,17
1268,259925,260763,17
1269,260765,261006,17
1270,261008,261155,17
1271,261157,261168,17
1272,261170,261267,17
1273,261269,261305,17
1274,261307,261438,17
1275,261440,261494,17
1276,261496,261518,17
1277,261520,261609,17
1278,261611,261628,17
1279,261630,261652,17
1280,261654,261846,17
1281,261848,261901,17
1282,261903,261928,17
1283,261930,262044,17
1284,262046,262113,17
1285,262115,262390,17
1286,262392,262544,17
1287,262546,263160,17
1288,263162,263298,17
1289,263300,263311,17
1290,263313,263342,17
1291,263344,263381,17
1292,263383,263465,17
1293,263467,263519,17
1294,263521,263590,17
1295,263592,263694,17
1296,263696,263716,17
1297,263718,263758,17
1298,263760,263775,17
1299,263777,263804,17
1300,263806,263862,17
1301,263864,263913,17
1302,263915,264008,17
1303,264010,264218,17
1304,264220,264371,17
1305,264373,264484,17
1306,264486,264549,17
1307,264551,264603,17
1308,264605,264965,17
1309,264967,265088,17
1310,265090,265510,17
1311,265514,265526,17
1312,265528,266404,17
1313,266406,267298,17
1314,267300,268235,17
1315,268237,268834,17
1316,268836,269362,17
1317,269364,270039,17
1318,270041,270391,17
1319,270393,270503,17
1320,270505,270537,17
1321,270539,270587,17
1322,270589,270681,17
1323,270683,270839,17
1324,270841,271039,17
1325,271041,271520,17
1326,271522,271588,17
1327,271590,271629,17
1328,271631,271750,17
1329,271752,271780,17
1330,271782,272088,17
1331,272090,272184,17
1332,272186,272203,17
1333,272205,272365,17
1334,272367,272441,17
1335,272443,272465,17
1336,272467,272536,17
1337,272538,272571,17
1338,272573,272609,17
1339,272611,272649,17
1340,272651,272714,17
1341,272716,272757,17
1342,272759,273735,17
1343,273737,273753,17
1344,273755,273959,17
1345,273961,273970,17
1346,273972,274070,17
1347,274072,274121,17
1348,274123,274288,17
1349,274290,274418,17
1350,274420,274514,17
1351,274516,274605,17
1352,274607,274634,17
1353,274636,274669,17
1354,274671,274689,17
1355,274691,274713,17
1356,274715,274812,17
1357,274814,274892,17
1358,274894,275062,17
1359,275064,275195,17
1360,275197,275399,17
1361,275401,275416,17
1362,275418,275449,17
