source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID
booknlp,COREF,93,me,11211,11213,9,19,1,M_29
booknlp,COREF,93,me,11261,11263,9,19,1,M_30
booknlp,COREF,93,I,11274,11275,9,19,1,M_31
pdnc,qID,Q5-0,you,11289,11292,9,20,1,M_32
exp,exp_name,gregory,Gregory,11307,11314,13,20,1,M_33
booknlp,COREF,93,I,11332,11333,9,21,1,M_34
pdnc,qID,Q6-0,you,11339,11342,13,21,1,M_35
exp,exp_name,syme,Syme,11353,11357,9,21,1,M_36
booknlp,COREF,93,I,11406,11407,9,21,1,M_37
pdnc,qID,Q6-1,You,11506,11509,13,21,1,M_38
booknlp,COREF,93,I,11593,11594,9,21,1,M_39
booknlp,COREF,93,I,11662,11663,9,21,1,M_40
booknlp,COREF,93,I,11682,11683,9,21,1,M_41
booknlp,COREF,93,I,11731,11732,9,21,1,M_42
booknlp,COREF,93,me,11817,11819,9,21,1,M_43
booknlp,COREF,93,me,11870,11872,9,21,1,M_44
exp,exp_name,gregory,Gregory,11921,11928,13,22,1,M_45
pdnc,qID,Q7-1,we,12011,12013,13,23,1,M_46
pdnc,qID,Q7-1,you,12076,12079,9,23,1,M_47
pdnc,qID,Q7-1,You,12097,12100,9,23,1,M_48
pdnc,qID,Q7-1,We,12143,12145,13,23,1,M_49
exp,exp_name,syme,Syme,12320,12324,9,24,1,M_50
pdnc,qID,Q8-1,You,12383,12386,13,24,1,M_51
booknlp,COREF,93,I,12565,12566,9,24,1,M_52
booknlp,COREF,93,I,12579,12580,9,24,1,M_53
exp,exp_name,syme,Syme,12727,12731,9,25,1,M_54
booknlp,COREF,93,he,12786,12788,9,26,1,M_55
exp,exp_name,gregory,Gregory,13082,13089,13,27,1,M_56
pdnc,qID,Q10-1,you,13120,13123,9,27,1,M_57
booknlp,COREF,93,I,13135,13136,9,28,1,M_58
pdnc,qID,Q11-0,your,13141,13145,13,28,1,M_59
exp,exp_name,syme,Syme,13160,13164,9,28,1,M_60
booknlp,COREF,93,I,13174,13175,9,28,1,M_61
exp,exp_name,gregory,Gregory,13262,13269,13,29,1,M_62
pdnc,qID,Q12-0,You,13284,13287,9,30,1,M_63
exp,exp_name,syme,Syme,13357,13361,9,31,1,M_64
booknlp,COREF,93,I,13418,13419,9,32,1,M_65
booknlp,COREF,93,he,13428,13430,9,32,1,M_66
booknlp,COREF,93,I,13442,13443,9,32,1,M_67
pdnc,qID,Q13-1,you,13460,13463,13,32,1,M_68
pdnc,qID,Q13-1,your,13483,13487,13,32,1,M_69
pdnc,qID,Q13-1,you,13520,13523,13,32,1,M_70
exp,exp_name,gregory,Gregory,13536,13543,13,33,1,M_71
exp,exp_name,bull,bull,13550,13554,7,33,1,M_72
pdnc,qID,Q14-0,you,13667,13670,9,34,1,M_73
booknlp,COREF,93,I,13757,13758,9,35,1,M_74
pdnc,qID,Q15-0,your,13763,13767,13,35,1,M_75
exp,exp_name,syme,Syme,13782,13786,9,35,1,M_76
exp,exp_name,gregory,Gregory,13834,13841,13,36,1,M_77
pdnc,qID,Q17-0,My dear fellow,13865,13879,13,37,1,M_78
exp,exp_name,syme,Syme,13887,13891,9,37,1,M_79
exp,exp_name,rosamond,Rosamond,13966,13974,17,38,1,M_80
exp,exp_name,gregory,Gregory,13975,13982,13,38,1,M_81
pdnc,qID,Q18-0,Mr. Syme,14007,14015,9,39,1,M_82
pdnc,qID,Q18-1,you,14057,14060,9,39,1,M_83
pdnc,qID,Q18-1,my brother,14065,14075,13,39,1,M_84
pdnc,qID,Q18-1,you,14105,14108,9,39,1,M_85
pdnc,qID,Q18-1,you,14119,14122,9,39,1,M_86
exp,exp_name,syme,Syme,14134,14138,9,40,1,M_87
pdnc,qID,Q19-0,you,14152,14155,17,41,1,M_88
pdnc,qID,Q20-0,you,14178,14181,9,42,1,M_89
pdnc,qID,Q21-0,My dear Miss Gregory,14224,14244,17,43,1,M_90
exp,exp_name,syme,Syme,14252,14256,9,43,1,M_91
pdnc,qID,Q21-1,you,14322,14325,17,43,1,M_92
booknlp,COREF,112,you,14337,14340,13,43,1,M_93
pdnc,qID,Q21-1,you,14359,14362,17,43,1,M_94
pdnc,qID,Q21-1,you,14373,14376,17,43,1,M_95
pdnc,qID,Q21-1,you,14391,14394,17,43,1,M_96
pdnc,qID,Q21-1,you,14424,14427,17,43,1,M_97
pdnc,qID,Q21-1,you,14438,14441,17,43,1,M_98
pdnc,qID,Q21-1,you,14467,14470,17,43,1,M_99
pdnc,qID,Q21-1,your brother ,14512,14525,13,43,1,M_100
booknlp,COREF,93,him,14706,14709,9,44,1,M_101
pdnc,qID,Q22-0,he,14944,14946,13,45,1,M_102
booknlp,COREF,93,I,15007,15008,9,46,1,M_103
exp,exp_name,syme,Syme,15028,15032,9,46,1,M_104
pdnc,qID,Q23-1,you,15041,15044,17,46,1,M_105
booknlp,COREF,93,He,15131,15133,9,48,1,M_106
exp,exp_name,syme,Syme,15185,15189,9,49,1,M_107
booknlp,COREF,93,his,15242,15245,9,49,1,M_108
booknlp,COREF,93,he,15302,15304,9,50,1,M_109
exp,exp_name,gregory,Gregory,15456,15463,13,51,1,M_110
booknlp,COREF,93,his,15483,15486,9,51,1,M_111
exp,exp_name,syme,Syme,15496,15500,9,52,1,M_112
booknlp,COREF,93,his,15584,15587,9,52,1,M_113
booknlp,COREF,93,he,15602,15604,9,52,1,M_114
booknlp,COREF,93,his,15640,15643,9,52,1,M_115
booknlp,COREF,93,himself,15769,15776,9,52,1,M_116
booknlp,COREF,93,He,15790,15792,9,52,1,M_117
booknlp,COREF,93,He,15849,15851,9,52,1,M_118
booknlp,COREF,93,his,15871,15874,9,52,1,M_119
booknlp,COREF,93,him,15959,15962,9,52,1,M_120
booknlp,COREF,93,he,15969,15971,9,52,1,M_121
booknlp,COREF,93,him,16061,16064,9,52,1,M_122
booknlp,COREF,93,his,16070,16073,9,52,1,M_123
booknlp,COREF,93,He,16147,16149,9,53,1,M_124
booknlp,COREF,93,his,16314,16317,9,53,1,M_125
booknlp,COREF,93,his,16327,16330,9,53,1,M_126
booknlp,COREF,93,he,16345,16347,9,53,1,M_127
booknlp,COREF,93,he,16415,16417,9,53,1,M_128
booknlp,COREF,93,himself,16423,16430,9,53,1,M_129
booknlp,COREF,93,He,16462,16464,9,53,1,M_130
booknlp,COREF,93,his,16499,16502,9,53,1,M_131
booknlp,COREF,93,he,16515,16517,9,53,1,M_132
booknlp,COREF,93,he,16618,16620,9,53,1,M_133
booknlp,COREF,93,his,16651,16654,9,53,1,M_134
booknlp,COREF,93,his,16760,16763,9,53,1,M_135
exp,exp_name,syme,Syme,16986,16990,9,54,1,M_136
booknlp,COREF,93,he,17025,17027,9,54,1,M_137
booknlp,COREF,93,he,17064,17066,9,54,1,M_138
booknlp,COREF,93,him,17281,17284,9,54,1,M_139
exp,exp_name,gregory,Gregory,17611,17618,13,54,1,M_140
booknlp,COREF,93,He,17620,17622,9,54,1,M_141
booknlp,COREF,93,his,17693,17696,9,54,1,M_142
booknlp,COREF,93,He,17703,17705,9,55,1,M_143
exp,exp_name,syme,Syme,17744,17748,9,55,1,M_144
booknlp,COREF,112,I,17784,17785,13,56,1,M_145
pdnc,qID,Q26-0,you,17802,17805,9,56,1,M_146
exp,exp_name,gregory,Gregory,17813,17820,13,56,1,M_147
booknlp,COREF,112,I,17829,17830,13,56,1,M_148
exp,exp_name,syme,Syme,17894,17898,9,57,1,M_149
exp,exp_name,gregory,Gregory,17926,17933,13,58,1,M_150
booknlp,COREF,93,his,17950,17953,9,58,1,M_151
booknlp,COREF,93,he,18028,18030,9,59,1,M_152
pdnc,qID,Q28-1,your,18073,18077,9,59,1,M_153
exp,exp_name,syme,Syme,18260,18264,9,60,1,M_154
pdnc,qID,Q29-1,you,18293,18296,13,60,1,M_155
booknlp,COREF,93,I,18341,18342,9,60,1,M_156
pdnc,qID,Q29-1,you,18355,18358,13,60,1,M_157
booknlp,COREF,93,he,18429,18431,9,60,1,M_158
booknlp,COREF,93,I,18447,18448,9,60,1,M_159
pdnc,qID,Q30-0,you,18456,18459,13,60,1,M_160
exp,exp_name,gregory,Gregory,18554,18561,13,61,1,M_161
booknlp,COREF,112,I,18602,18603,13,61,1,M_162
exp,exp_name,syme,Syme,18701,18705,9,62,1,M_163
booknlp,COREF,93,he,18714,18716,9,62,1,M_164
exp,exp_name,gregory,Gregory,18783,18790,13,62,1,M_165
pdnc,qID,Q32-0,Mr. Syme,18854,18862,9,63,1,M_166
booknlp,COREF,93,he,18865,18867,9,63,1,M_167
pdnc,qID,Q32-1,you,18888,18891,9,63,1,M_168
pdnc,qID,Q32-1,You,18940,18943,9,63,1,M_169
booknlp,COREF,93,me,18961,18963,9,63,1,M_170
booknlp,COREF,112,I,19044,19045,13,65,1,M_171
exp,exp_name,gregory,Gregory,19065,19072,13,65,1,M_172
booknlp,COREF,112,I,19163,19164,13,65,1,M_173
pdnc,qID,Q34-1,You,19198,19201,9,65,1,M_174
booknlp,COREF,112,me,19217,19219,13,65,1,M_175
booknlp,COREF,93,I,19224,19225,9,66,1,M_176
exp,exp_name,syme,Syme,19250,19254,9,66,1,M_177
booknlp,COREF,112,I,19271,19272,13,67,1,M_178
booknlp,COREF,112,my,19283,19285,13,67,1,M_179
pdnc,qID,Q36-0,your,19295,19299,9,67,1,M_180
exp,exp_name,gregory,Gregory,19368,19375,13,67,1,M_181
booknlp,COREF,112,I,19420,19421,13,67,1,M_182
pdnc,qID,Q36-1,you,19429,19432,9,67,1,M_183
booknlp,COREF,112,I,19438,19439,13,67,1,M_184
booknlp,COREF,112,I,19534,19535,13,67,1,M_185
booknlp,COREF,112,I,19544,19545,13,67,1,M_186
booknlp,COREF,112,my,19585,19587,13,67,1,M_187
pdnc,qID,Q36-1,you,19619,19622,9,67,1,M_188
pdnc,qID,Q36-1,you,19628,19631,9,67,1,M_189
pdnc,qID,Q36-1,you,19651,19654,9,67,1,M_190
booknlp,COREF,93,I,19672,19673,9,68,1,M_191
pdnc,qID,Q38-0,You,19683,19686,9,69,1,M_192
booknlp,COREF,112,I,19692,19693,13,69,1,M_193
exp,exp_name,syme,Syme,19782,19786,9,70,1,M_194
booknlp,COREF,93,I,19789,19790,9,70,1,M_195
pdnc,qID,Q39-1,you,19815,19818,13,70,1,M_196
pdnc,qID,Q39-1,you,19862,19865,13,70,1,M_197
pdnc,qID,Q39-1,you,19879,19882,13,70,1,M_198
pdnc,qID,Q39-1,you,19912,19915,13,70,1,M_199
exp,exp_name,gregory,Gregory,19976,19983,13,71,1,M_200
booknlp,COREF,93,him,19994,19997,9,71,1,M_201
booknlp,COREF,93,he,20048,20050,9,72,1,M_202
pdnc,qID,Q40-1,you,20059,20062,9,72,1,M_203
booknlp,COREF,93,me,20069,20071,9,72,1,M_204
pdnc,qID,Q40-1,You,20081,20084,9,72,1,M_205
booknlp,COREF,93,me,20091,20093,9,72,1,M_206
pdnc,qID,Q40-1,You,20139,20142,9,72,1,M_207
booknlp,COREF,93,I,20195,20196,9,72,1,M_208
exp,exp_name,syme,Syme,20211,20215,9,73,1,M_209
booknlp,COREF,93,his,20223,20226,9,73,1,M_210
booknlp,COREF,93,he,20282,20284,9,74,1,M_211
booknlp,COREF,93,I,20479,20480,9,74,1,M_212
exp,exp_name,gregory,Gregory,20698,20705,13,75,1,M_213
booknlp,COREF,93,his,20707,20710,9,75,1,M_214
pdnc,qID,Q42-1,you,20728,20731,9,75,1,M_215
exp,exp_name,syme,Syme,20798,20802,9,76,1,M_216
booknlp,COREF,93,his,20822,20825,9,76,1,M_217
exp,exp_name,gregory,Gregory,20854,20861,13,76,1,M_218
booknlp,COREF,93,his,20875,20878,9,76,1,M_219
pdnc,qID,Q43-0,You,20887,20890,9,77,1,M_220
pdnc,qID,Q43-0,you,20951,20954,9,77,1,M_221
exp,exp_name,syme,Syme,20978,20982,9,78,1,M_222
booknlp,COREF,93,I,21044,21045,9,79,1,M_223
pdnc,qID,Q45-0,you,21050,21053,9,79,1,M_224
pdnc,qID,Q45-0,your,21090,21094,9,79,1,M_225
pdnc,qID,Q45-0,you,21118,21121,9,79,1,M_226
booknlp,COREF,93,I,21143,21144,9,79,1,M_227
pdnc,qID,Q45-0,you,21166,21169,9,79,1,M_228
pdnc,qID,Q45-0,you,21229,21232,9,79,1,M_229
pdnc,qID,Q45-0,you,21248,21251,9,79,1,M_230
booknlp,COREF,112,yourself,21267,21275,13,79,1,M_231
pdnc,qID,Q45-0,you,21301,21304,9,79,1,M_232
pdnc,qID,Q45-0,your,21328,21332,9,79,1,M_233
pdnc,qID,Q45-0,you,21354,21357,9,79,1,M_234
pdnc,qID,Q45-0,you,21392,21395,9,79,1,M_235
booknlp,COREF,93,I,21422,21423,9,79,1,M_236
pdnc,qID,Q45-0,you,21437,21440,9,79,1,M_237
pdnc,qID,Q46-0,You,21455,21458,13,80,1,M_238
booknlp,COREF,93,me,21472,21474,9,80,1,M_239
exp,exp_name,syme,Syme,21496,21500,9,80,1,M_240
booknlp,COREF,93,I,21525,21526,9,81,1,M_241
pdnc,qID,Q47-0,you,21540,21543,9,81,1,M_242
exp,exp_name,syme,Syme,21574,21578,9,81,1,M_243
booknlp,COREF,93,his,21597,21600,9,81,1,M_244
pdnc,qID,Q48-0,Your,21608,21612,13,82,1,M_245
booknlp,COREF,93,he,21621,21623,9,82,1,M_246
pdnc,qID,Q48-1,You,21666,21669,13,82,1,M_247
booknlp,COREF,93,I,21710,21711,9,82,1,M_248
booknlp,COREF,93,I,21726,21727,9,82,1,M_249
booknlp,COREF,93,me,21780,21782,9,82,1,M_250
booknlp,COREF,93,I,21879,21880,9,82,1,M_251
booknlp,COREF,112,I,21999,22000,13,83,1,M_252
exp,exp_name,gregory,Gregory,22014,22021,13,83,1,M_253
booknlp,COREF,93,He,22076,22078,9,84,1,M_254
exp,exp_name,gregory,Gregory,22177,22184,13,84,1,M_255
exp,exp_name,gabriel syme,GABRIEL SYME,22407,22419,9,85,2,M_256
exp,exp_name,gregory,Gregory,22501,22508,13,86,2,M_257
booknlp,COREF,93,his,22527,22530,9,86,2,M_258
exp,exp_name,the attendant,the attendant,22718,22731,18,86,2,M_259
pdnc,qID,Q50-0,you,22824,22827,9,87,2,M_260
exp,exp_name,gregory,Gregory,22857,22864,13,87,2,M_261
booknlp,COREF,112,I,22922,22923,13,87,2,M_262
exp,exp_name,syme,Syme,22950,22954,9,88,2,M_263
booknlp,COREF,93,he,23048,23050,9,88,2,M_264
booknlp,COREF,93,me,23100,23102,9,89,2,M_265
booknlp,COREF,93,his,23133,23136,9,90,2,M_266
pdnc,qID,Q52-0,sir,23195,23198,9,90,2,M_267
pdnc,qID,Q53-0,you,23249,23252,9,91,2,M_268
exp,exp_name,gregory,Gregory,23269,23276,13,91,2,M_269
booknlp,COREF,112,I,23322,23323,13,91,2,M_270
booknlp,COREF,112,me,23346,23348,13,91,2,M_271
booknlp,COREF,112,myself,23360,23366,13,91,2,M_272
booknlp,COREF,112,I,23368,23369,13,91,2,M_273
booknlp,COREF,112,me,23430,23432,13,91,2,M_274
pdnc,qID,Q53-1,you,23439,23442,9,91,2,M_275
booknlp,COREF,93,you,23492,23495,9,92,2,M_276
exp,exp_name,syme,Syme,23518,23522,9,92,2,M_277
booknlp,COREF,93,You,23525,23528,9,92,2,M_278
booknlp,COREF,93,His,23546,23549,9,93,2,M_279
exp,exp_name,syme,Syme,23705,23709,9,93,2,M_280
booknlp,COREF,93,he,23758,23760,9,93,2,M_281
booknlp,COREF,93,me,23826,23828,9,94,2,M_282
booknlp,COREF,93,I,23832,23833,9,94,2,M_283
booknlp,COREF,93,myself,23840,23846,9,94,2,M_284
booknlp,COREF,93,he,23866,23868,9,94,2,M_285
exp,exp_name,gregory,Gregory,23877,23884,13,94,2,M_286
booknlp,COREF,93,I,23896,23897,9,94,2,M_287
booknlp,COREF,93,me,23964,23966,9,94,2,M_288
pdnc,qID,Q56-0,You,24038,24041,9,95,2,M_289
booknlp,COREF,112,I,24058,24059,13,95,2,M_290
pdnc,qID,Q56-0,you,24067,24070,9,95,2,M_291
exp,exp_name,gregory,Gregory,24078,24085,13,95,2,M_292
pdnc,qID,Q56-1,You,24088,24091,9,95,2,M_293
pdnc,qID,Q56-1,your,24161,24165,9,95,2,M_294
pdnc,qID,Q56-1,your,24192,24196,9,95,2,M_295
booknlp,COREF,112,I,24208,24209,13,95,2,M_296
pdnc,qID,Q56-1,We,24397,24399,13,95,2,M_297
exp,exp_name,syme,Syme,24478,24482,9,96,2,M_298
booknlp,COREF,93,his,24493,24496,9,96,2,M_299
exp,exp_name,gregory,Gregory,24545,24552,13,97,2,M_300
pdnc,qID,Q58-1,We,24556,24558,13,97,2,M_301
pdnc,qID,Q58-1,you,24596,24599,9,97,2,M_302
exp,exp_name,syme,Syme,24629,24633,9,98,2,M_303
pdnc,qID,Q59-1,You,24644,24647,13,98,2,M_304
pdnc,qID,Q60-0,we,24686,24688,13,99,2,M_305
exp,exp_name,gregory,Gregory,24729,24736,13,99,2,M_306
booknlp,COREF,93,he,24758,24760,9,100,2,M_307
pdnc,qID,Q61-0,your,24853,24857,9,101,2,M_308
booknlp,COREF,93,I,24886,24887,9,101,2,M_309
pdnc,qID,Q61-0,you,24899,24902,9,101,2,M_310
booknlp,COREF,93,I,24944,24945,9,102,2,M_311
booknlp,COREF,93,I,24960,24961,9,102,2,M_312
exp,exp_name,syme,Syme,24979,24983,9,102,2,M_313
booknlp,COREF,93,I,25008,25009,9,102,2,M_314
booknlp,COREF,93,I,25016,25017,9,102,2,M_315
booknlp,COREF,93,I,25071,25072,9,102,2,M_316
exp,exp_name,gregory,Gregory,25100,25107,13,103,2,M_317
booknlp,COREF,112,mine,25145,25149,13,103,2,M_318
exp,exp_name,syme,Syme,25153,25157,9,104,2,M_319
booknlp,COREF,93,his,25221,25224,9,104,2,M_320
booknlp,COREF,93,his,25253,25256,9,104,2,M_321
booknlp,COREF,93,his,25336,25339,9,104,2,M_322
booknlp,COREF,93,he,25352,25354,9,104,2,M_323
booknlp,COREF,93,he,25419,25421,9,104,2,M_324
booknlp,COREF,93,he,25456,25458,9,104,2,M_325
pdnc,qID,Q63-2,You,25546,25549,9,105,2,M_326
exp,exp_name,gregory,Gregory,25574,25581,13,105,2,M_327
exp,exp_name,syme,Syme,25625,25629,9,106,2,M_328
booknlp,COREF,93,his,25709,25712,9,107,2,M_329
exp,exp_name,gregory,Gregory,26070,26077,13,107,2,M_330
exp,exp_name,syme,Syme,26142,26146,9,107,2,M_331
exp,exp_name,gregory,Gregory,26236,26243,13,108,2,M_332
booknlp,COREF,93,him,26248,26251,9,108,2,M_333
exp,exp_name,gregory,Gregory,26491,26498,13,108,2,M_334
booknlp,COREF,93,him,26560,26563,9,108,2,M_335
booknlp,COREF,93,he,26568,26570,9,108,2,M_336
booknlp,COREF,93,he,26584,26586,9,108,2,M_337
exp,exp_name,syme,Syme,26830,26834,9,109,2,M_338
booknlp,COREF,112,I,26963,26964,13,110,2,M_339
pdnc,qID,Q66-0,you,26974,26977,9,110,2,M_340
booknlp,COREF,112,me,26989,26991,13,110,2,M_341
exp,exp_name,gregory,Gregory,27021,27028,13,110,2,M_342
exp,exp_name,syme,Syme,27093,27097,9,111,2,M_343
booknlp,COREF,93,I,27100,27101,9,111,2,M_344
pdnc,qID,Q67-1,your,27107,27111,13,111,2,M_345
booknlp,COREF,93,he,27144,27146,9,111,2,M_346
booknlp,COREF,93,his,27207,27210,9,111,2,M_347
booknlp,COREF,93,he,27258,27260,9,111,2,M_348
booknlp,COREF,93,he,27310,27312,9,111,2,M_349
exp,exp_name,syme,Syme,27871,27875,9,112,2,M_350
booknlp,COREF,93,his,27884,27887,9,112,2,M_351
pdnc,qID,Q68-0,my dear Mr. Syme,27944,27960,9,113,2,M_352
exp,exp_name,gregory,Gregory,27968,27975,13,113,2,M_353
booknlp,COREF,112,himself,27986,27993,13,113,2,M_354
pdnc,qID,Q68-1,you,28131,28134,9,113,2,M_355
booknlp,COREF,112,I,28153,28154,13,113,2,M_356
pdnc,qID,Q68-1,you,28163,28166,9,113,2,M_357
pdnc,qID,Q68-1,you,28287,28290,9,113,2,M_358
pdnc,qID,Q68-1,you,28343,28346,9,113,2,M_359
pdnc,qID,Q68-1,you,28356,28359,9,113,2,M_360
booknlp,COREF,112,I,28371,28372,13,113,2,M_361
pdnc,qID,Q68-1,you,28436,28439,9,113,2,M_362
pdnc,qID,Q68-1,you,28461,28464,9,113,2,M_363
pdnc,qID,Q68-1,you,28546,28549,9,113,2,M_364
pdnc,qID,Q68-1,you,28560,28563,9,113,2,M_365
booknlp,COREF,112,I,28583,28584,13,113,2,M_366
pdnc,qID,Q68-1,you,28637,28640,9,113,2,M_367
exp,exp_name,syme,Syme,28723,28727,9,114,2,M_368
booknlp,COREF,93,I,28738,28739,9,114,2,M_369
pdnc,qID,Q69-1,you,28744,28747,13,114,2,M_370
pdnc,qID,Q69-1,You,28763,28766,13,114,2,M_371
booknlp,COREF,93,me,28789,28791,9,114,2,M_372
pdnc,qID,Q69-1,you,28817,28820,13,114,2,M_373
pdnc,qID,Q69-1,you,28831,28834,13,114,2,M_374
booknlp,COREF,93,me,28861,28863,9,114,2,M_375
booknlp,COREF,93,I,28908,28909,9,114,2,M_376
booknlp,COREF,93,I,28964,28965,9,114,2,M_377
booknlp,COREF,93,my,28971,28973,9,114,2,M_378
pdnc,qID,Q69-1,you,29037,29040,13,114,2,M_379
pdnc,qID,Q69-1,You,29052,29055,13,114,2,M_380
exp,exp_name,gregory,Gregory,29109,29116,13,115,2,M_381
pdnc,qID,Q70-1,We,29150,29152,13,115,2,M_382
pdnc,qID,Q70-1,We,29302,29304,13,115,2,M_383
pdnc,qID,Q70-1,we,29320,29322,13,115,2,M_384
pdnc,qID,Q70-1,you,29328,29331,9,115,2,M_385
pdnc,qID,Q70-1,We,29340,29342,13,115,2,M_386
pdnc,qID,Q70-1,We,29551,29553,13,115,2,M_387
pdnc,qID,Q70-1,we,29569,29571,13,115,2,M_388
pdnc,qID,Q70-1,We,29585,29587,13,115,2,M_389
exp,exp_name,syme,Syme,29649,29653,9,116,2,M_390
booknlp,COREF,93,I,29680,29681,9,116,2,M_391
pdnc,qID,Q71-1,you,29687,29690,13,116,2,M_392
booknlp,COREF,93,me,29748,29750,9,116,2,M_393
pdnc,qID,Q72-0,You,29755,29758,9,117,2,M_394
exp,exp_name,gregory,Gregory,29796,29803,13,117,2,M_395
exp,exp_name,syme,Syme,29831,29835,9,118,2,M_396
booknlp,COREF,93,I,29922,29923,9,118,2,M_397
booknlp,COREF,93,I,29987,29988,9,118,2,M_398
booknlp,COREF,93,I,30244,30245,9,118,2,M_399
booknlp,COREF,93,I,30293,30294,9,118,2,M_400
exp,exp_name,gregory,Gregory,30487,30494,13,119,2,M_401
exp,exp_name,syme,Syme,30702,30706,9,121,2,M_402
exp,exp_name,gregory,Gregory,30761,30768,13,121,2,M_403
pdnc,qID,Q74-2,you,30817,30820,9,122,2,M_404
pdnc,qID,Q74-3,you,31767,31770,9,122,2,M_405
exp,exp_name,the president,the President,32058,32071,19,122,2,M_406
exp,exp_name,syme,Syme,32169,32173,9,123,2,M_407
pdnc,qID,Q76-0,You,32177,32180,9,124,2,M_408
exp,exp_name,gregory,Gregory,32210,32217,13,124,2,M_409
booknlp,COREF,112,you,32407,32410,13,124,2,M_410
exp,exp_name,syme,Syme,33457,33461,9,127,2,M_411
pdnc,qID,Q78-0,You,33524,33527,13,128,2,M_412
pdnc,qID,Q79-0,you,33620,33623,13,130,2,M_413
booknlp,COREF,93,yours,33658,33663,9,130,2,M_414
pdnc,qID,Q80-0,We,33668,33670,13,131,2,M_415
exp,exp_name,sunday,Sunday,33690,33696,19,131,2,M_416
exp,exp_name,gregory,Gregory,33707,33714,13,131,2,M_417
pdnc,qID,Q80-1,You,33733,33736,9,131,2,M_418
exp,exp_name,sunday,Sunday,33856,33862,19,131,2,M_419
exp,exp_name,sunday,Sunday,33895,33901,19,131,2,M_420
pdnc,qID,Q80-1,you,33917,33920,9,131,2,M_421
pdnc,qID,Q80-1,you,33971,33974,9,131,2,M_422
booknlp,COREF,112,I,33995,33996,13,131,2,M_423
exp,exp_name,the gentleman,The gentleman,34149,34162,5,131,2,M_424
pdnc,qID,Q80-1,we,34306,34308,13,131,2,M_425
pdnc,qID,Q81-0,you,34482,34485,9,133,2,M_426
pdnc,qID,Q81-0,Syme,34502,34506,9,133,2,M_427
pdnc,qID,Q81-1,you,34571,34574,9,133,2,M_428
pdnc,qID,Q81-1,you,34579,34582,9,133,2,M_429
pdnc,qID,Q81-1,you,34640,34643,9,133,2,M_430
pdnc,qID,Q81-1,We,34763,34765,13,133,2,M_431
pdnc,qID,Q81-1,you,34840,34843,9,133,2,M_432
pdnc,qID,Q82-0,My dear fellow,34998,35012,13,134,2,M_433
exp,exp_name,syme,Syme,35020,35024,9,134,2,M_434
booknlp,COREF,93,I,35036,35037,9,134,2,M_435
pdnc,qID,Q82-1,you,35051,35054,13,134,2,M_436
exp,exp_name,gregory,Gregory,35074,35081,13,135,2,M_437
exp,exp_name,syme,Syme,35285,35289,9,137,2,M_438
booknlp,COREF,112,I,35575,35576,13,138,2,M_439
exp,exp_name,gregory,Gregory,35636,35643,13,138,2,M_440
exp,exp_name,syme,Syme,35931,35935,9,139,2,M_441
booknlp,COREF,93,his,35969,35972,9,139,2,M_442
booknlp,COREF,93,his,36004,36007,9,139,2,M_443
booknlp,COREF,93,he,36062,36064,9,140,2,M_444
booknlp,COREF,93,I,36086,36087,9,140,2,M_445
pdnc,qID,Q85-1,you,36094,36097,13,140,2,M_446
booknlp,COREF,93,I,36132,36133,9,140,2,M_447
pdnc,qID,Q85-1,you,36150,36153,13,140,2,M_448
