qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q9-1,"that is poetical! Our digestions, for instance, going sacredly and silently right, that is the foundation of all poetry. Yes, the most poetical thing, more poetical than the flowers, more poetical than the stars the most poetical thing in the world is not being sick.","[12797, 13064]",Gabriel Syme,"['Rosamond', 'Mr. Lucian Gregory']",Anaphoric,he cried,[],[],[],X,9,major,TheManWhoWasThursday,26,26,1,1,9,12797,13064
Q10-0,"Really,","[13068, 13075]",Mr. Lucian Gregory,"['Rosamond', 'Gabriel Syme']",Explicit,said Gregory,[],[],[],X,10,major,TheManWhoWasThursday,27,27,1,1,13,13068,13075
Q10-1,the examples you choose ,"[13107, 13131]",Mr. Lucian Gregory,"['Rosamond', 'Gabriel Syme']",Explicit,said Gregory,['you'],"[[13120, 13123]]",[['Gabriel Syme']],X,10,major,TheManWhoWasThursday,27,27,1,1,13,13107,13131
Q11-0,"I beg your pardon,","[13135, 13153]",Gabriel Syme,"['Rosamond', 'Mr. Lucian Gregory']",Explicit,said Syme,['your'],"[[13141, 13145]]",[['Mr. Lucian Gregory']],X,11,major,TheManWhoWasThursday,28,28,1,1,9,13135,13153
Q11-1,I forgot we had abolished all conventions.,"[13174, 13216]",Gabriel Syme,"['Rosamond', 'Mr. Lucian Gregory']",Explicit,said Syme,['we'],"[[13183, 13185]]","[['Gabriel Syme', 'Gregory']]",X,11,major,TheManWhoWasThursday,28,28,1,1,9,13174,13216
Q12-0,"You don't expect me,","[13284, 13304]",Mr. Lucian Gregory,"['Rosamond', 'Gabriel Syme']",Anaphoric,he said,['You'],"[[13284, 13287]]",[['Gabriel Syme']],X,12,major,TheManWhoWasThursday,30,30,1,1,13,13284,13304
Q12-1,to revolutionise society on this lawn?,"[13316, 13354]",Mr. Lucian Gregory,"['Rosamond', 'Gabriel Syme']",Anaphoric,he said,[],[],[],X,12,major,TheManWhoWasThursday,30,30,1,1,13,13316,13354
Q13-0,"No, I don't,","[13414, 13426]",Gabriel Syme,"['Rosamond', 'Mr. Lucian Gregory']",Anaphoric,he said,[],[],[],X,13,major,TheManWhoWasThursday,32,32,1,1,9,13414,13426
Q13-1,"but I suppose that if you were serious about your anarchism, that is exactly what you would do.","[13438, 13533]",Gabriel Syme,"['Rosamond', 'Mr. Lucian Gregory']",Anaphoric,he said,"['you', 'your', 'you']","[[13460, 13463], [13483, 13487], [13520, 13523]]","[['Mr. Lucian Gregory'], ['Mr. Lucian Gregory'], ['Mr. Lucian Gregory']]",X,13,major,TheManWhoWasThursday,32,32,1,1,9,13438,13533
Q14-0,"Don't you think, then,","[13661, 13683]",Mr. Lucian Gregory,"['Rosamond', 'Gabriel Syme']",Anaphoric,he said,['you'],"[[13667, 13670]]",[['Gabriel Syme']],X,14,major,TheManWhoWasThursday,34,34,1,1,13,13661,13683
Q14-1,that I am serious about my anarchism?,"[13716, 13753]",Mr. Lucian Gregory,"['Rosamond', 'Gabriel Syme']",Anaphoric,he said,[],[],[],X,14,major,TheManWhoWasThursday,34,34,1,1,13,13716,13753
Q15-0,I beg your pardon?,"[13757, 13775]",Gabriel Syme,"['Rosamond', 'Mr. Lucian Gregory']",Explicit,said Syme,['your'],"[[13763, 13767]]",[['Mr. Lucian Gregory']],X,15,major,TheManWhoWasThursday,35,35,1,1,9,13757,13775
Q16-0,Am I not serious about my anarchism?,"[13790, 13826]",Mr. Lucian Gregory,"['Rosamond', 'Gabriel Syme']",Explicit,cried Gregory,[],[],[],X,16,major,TheManWhoWasThursday,36,36,1,1,13,13790,13826
Q17-0,My dear fellow!,"[13865, 13880]",Gabriel Syme,"['Rosamond', 'Mr. Lucian Gregory']",Explicit,said Syme,['My dear fellow'],"[[13865, 13879]]",[['Mr. Lucian Gregory']],X,17,major,TheManWhoWasThursday,37,37,1,1,9,13865,13880
Q18-0,"Mr. Syme,","[14007, 14016]",Rosamond,['Gabriel Syme'],Anaphoric,she said,['Mr. Syme'],"[[14007, 14015]]",[['Gabriel Syme']],X,18,minor,TheManWhoWasThursday,39,39,1,1,17,14007,14016
Q18-1,do the people who talk like you and my brother often mean what they say? Do you mean what you say now?,"[14029, 14131]",Rosamond,['Gabriel Syme'],Anaphoric,she said,"['you', 'my brother', 'you', 'you']","[[14057, 14060], [14065, 14075], [14105, 14108], [14119, 14122]]","[['Gabriel Syme'], ['Mr. Lucian Gregory'], ['Gabriel Syme'], ['Gabriel Syme']]",X,18,minor,TheManWhoWasThursday,39,39,1,1,17,14029,14131
Q19-0,Do you?,"[14149, 14156]",Gabriel Syme,['Rosamond'],Anaphoric,he asked,['you'],"[[14152, 14155]]",[['Rosamond']],X,19,major,TheManWhoWasThursday,41,41,1,1,9,14149,14156
Q20-0,What do you mean?,"[14170, 14187]",Rosamond,['Gabriel Syme'],Anaphoric,asked the girl,['you'],"[[14178, 14181]]",[['Gabriel Syme']],X,20,minor,TheManWhoWasThursday,42,42,1,1,17,14170,14187
Q21-0,"My dear Miss Gregory,","[14224, 14245]",Gabriel Syme,['Rosamond'],Explicit,said Syme,['My dear Miss Gregory'],"[[14224, 14244]]",[['Rosamond']],X,21,major,TheManWhoWasThursday,43,43,1,1,9,14224,14245
Q21-1,"there are many kinds of sincerity and insincerity. When you say  thank you' for the salt, do you mean what you say? No. When you say  the world is round,' do you mean what you say? No. It is true, but you don't mean it. Now, sometimes a man like your brother really finds a thing he does mean. It may be only a half-truth, quarter-truth, tenth-truth; but then he says more than he means from sheer force of meaning it.","[14266, 14684]",Gabriel Syme,['Rosamond'],Explicit,said Syme,"['you', 'you', 'you', 'you', 'you', 'you', 'you', 'your brother ']","[[14322, 14325], [14359, 14362], [14373, 14376], [14391, 14394], [14424, 14427], [14438, 14441], [14467, 14470], [14512, 14525]]","[['Rosamond'], ['Rosamond'], ['Rosamond'], ['Rosamond'], ['Rosamond'], ['Rosamond'], ['Rosamond'], ['Mr. Lucian Gregory']]",X,21,major,TheManWhoWasThursday,43,43,1,1,9,14266,14684
Q22-0,"Is he really an anarchist, then?","[14941, 14973]",Rosamond,['Gabriel Syme'],Anaphoric,she asked,['he'],"[[14944, 14946]]",[['Mr. Lucian Gregory']],X,22,minor,TheManWhoWasThursday,45,45,1,1,17,14941,14973
Q23-0,"Only in that sense I speak of,","[14988, 15018]",Gabriel Syme,['Rosamond'],Explicit,replied Syme,[],[],[],X,23,major,TheManWhoWasThursday,46,46,1,1,9,14988,15018
Q23-1,"or if you prefer it, in that nonsense.","[15035, 15073]",Gabriel Syme,['Rosamond'],Explicit,replied Syme,['you'],"[[15041, 15044]]",[['Rosamond']],X,23,major,TheManWhoWasThursday,46,46,1,1,9,15035,15073
Q24-0,He wouldn't really use bombs or that sort of thing?,"[15131, 15182]",Rosamond,['Gabriel Syme'],Anaphoric,She drew her broad brows together and said,[],[],[],X,24,minor,TheManWhoWasThursday,48,48,1,1,17,15131,15182
Q25-0,"Good Lord, no!","[15286, 15300]",Gabriel Syme,['Rosamond'],Anaphoric,he said,[],[],[],X,25,major,TheManWhoWasThursday,50,50,1,1,9,15286,15300
Q25-1,that has to be done anonymously.,"[15312, 15344]",Gabriel Syme,['Rosamond'],Anaphoric,he said,[],[],[],X,25,major,TheManWhoWasThursday,50,50,1,1,9,15312,15344
Q26-0,"I was waiting for you,","[17784, 17806]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,said Gregory,['you'],"[[17802, 17805]]",[['Gabriel Syme']],X,26,major,TheManWhoWasThursday,56,56,1,1,13,17784,17806
Q26-1,Might I have a moment's conversation?,"[17823, 17860]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,said Gregory,[],[],[],X,26,major,TheManWhoWasThursday,56,56,1,1,13,17823,17860
Q27-0,Certainly. About what?,"[17864, 17886]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,asked Syme,[],[],[],X,27,major,TheManWhoWasThursday,57,57,1,1,9,17864,17886
Q28-0,"About _this_ and _this_,","[18002, 18026]",Mr. Lucian Gregory,['Gabriel Syme'],Anaphoric,he cried,[],[],[],X,28,major,TheManWhoWasThursday,59,59,1,1,13,18002,18026
Q28-1,"about order and anarchy. There is your precious order, that lean, iron lamp, ugly and barren; and there is anarchy, rich, living, reproducing itself there is anarchy, splendid in green and gold.","[18039, 18233]",Mr. Lucian Gregory,['Gabriel Syme'],Anaphoric,he cried,['your'],"[[18073, 18077]]",[['Gabriel Syme']],X,28,major,TheManWhoWasThursday,59,59,1,1,13,18039,18233
Q29-0,"All the same,","[18237, 18250]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,replied Syme,[],[],[],X,29,major,TheManWhoWasThursday,60,60,1,1,9,18237,18250
Q29-1,just at present you only see the tree by the light of the lamp. I wonder when you would ever see the lamp by the light of the tree.,"[18277, 18408]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,replied Syme,"['you', 'you']","[[18293, 18296], [18355, 18358]]","[['Mr. Lucian Gregory'], ['Mr. Lucian Gregory']]",X,29,major,TheManWhoWasThursday,60,60,1,1,9,18277,18408
Q30-0,But may I ask if you have been standing out here in the dark only to resume our little argument?,"[18439, 18535]",Gabriel Syme,['Mr. Lucian Gregory'],Anaphoric,he said,['you'],"[[18456, 18459]]",[['Mr. Lucian Gregory']],X,30,major,TheManWhoWasThursday,60,60,1,1,9,18439,18535
Q31-0,"No,","[18539, 18542]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,cried out Gregory,[],[],[],X,31,major,TheManWhoWasThursday,61,61,1,1,13,18539,18542
Q31-1,"I did not stand here to resume our argument, but to end it for ever.","[18602, 18670]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,cried out Gregory,['our'],"[[18633, 18636]]","[['Gabriel Syme', 'Mr. Lucian Gregory']]",X,31,major,TheManWhoWasThursday,61,61,1,1,13,18602,18670
Q32-0,"Mr. Syme,","[18854, 18863]",Mr. Lucian Gregory,['Gabriel Syme'],Anaphoric,he said,['Mr. Syme'],"[[18854, 18862]]",[['Gabriel Syme']],X,32,major,TheManWhoWasThursday,63,63,1,1,13,18854,18863
Q32-1,this evening you succeeded in doing something rather remarkable. You did something to me that no man born of woman has ever succeeded in doing before.,"[18875, 19025]",Mr. Lucian Gregory,['Gabriel Syme'],Anaphoric,he said,"['you', 'You']","[[18888, 18891], [18940, 18943]]","[['Gabriel Syme'], ['Gabriel Syme']]",X,32,major,TheManWhoWasThursday,63,63,1,1,13,18875,19025
Q33-0,Indeed!,"[19029, 19036]",Gabriel Syme,['Mr. Lucian Gregory'],Implicit,,[],[],[],X,33,major,TheManWhoWasThursday,64,64,1,1,9,19029,19036
Q34-0,"Now I remember,","[19040, 19055]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,resumed Gregory,[],[],[],X,34,major,TheManWhoWasThursday,65,65,1,1,13,19040,19055
Q34-1,one other person succeeded in doing it. The captain of a penny steamer (if I remember correctly) at Southend. You have irritated me.,"[19088, 19220]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,resumed Gregory,['You'],"[[19198, 19201]]",[['Gabriel Syme']],X,34,major,TheManWhoWasThursday,65,65,1,1,13,19088,19220
Q35-0,"I am very sorry,","[19224, 19240]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,replied Syme,[],[],[],X,35,major,TheManWhoWasThursday,66,66,1,1,9,19224,19240
Q36-0,"I am afraid my fury and your insult are too shocking to be wiped out even with an apology,","[19271, 19361]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,said Gregory,['your'],"[[19295, 19299]]",[['Gabriel Syme']],X,36,major,TheManWhoWasThursday,67,67,1,1,13,19271,19361
Q36-1,"No duel could wipe it out. If I struck you dead I could not wipe it out. There is only one way by which that insult can be erased, and that way I choose. I am going, at the possible sacrifice of my life and honour, to _prove_ to you that you were wrong in what you said.","[19390, 19660]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,said Gregory,"['you', 'you', 'you', 'you']","[[19429, 19432], [19619, 19622], [19628, 19631], [19651, 19654]]","[['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme']]",X,36,major,TheManWhoWasThursday,67,67,1,1,13,19390,19660
Q37-0,In what I said?,"[19664, 19679]",Gabriel Syme,['Mr. Lucian Gregory'],Implicit,,[],[],[],X,37,major,TheManWhoWasThursday,68,68,1,1,9,19664,19679
Q38-0,You said I was not serious about being an anarchist.,"[19683, 19735]",Mr. Lucian Gregory,['Gabriel Syme'],Implicit,,['You'],"[[19683, 19686]]",[['Gabriel Syme']],X,38,major,TheManWhoWasThursday,69,69,1,1,13,19683,19735
Q39-0,"There are degrees of seriousness,","[19739, 19772]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,replied Syme,[],[],[],X,39,major,TheManWhoWasThursday,70,70,1,1,9,19739,19772
Q39-1,"I have never doubted that you were perfectly sincere in this sense, that you thought what you said well worth saying, that you thought a paradox might wake men up to a neglected truth.","[19789, 19973]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,replied Syme,"['you', 'you', 'you', 'you']","[[19815, 19818], [19862, 19865], [19879, 19882], [19912, 19915]]","[['Mr. Lucian Gregory'], ['Mr. Lucian Gregory'], ['Mr. Lucian Gregory'], ['Mr. Lucian Gregory']]",X,39,major,TheManWhoWasThursday,70,70,1,1,9,19789,19973
Q40-0,"And in no other sense,","[20024, 20046]",Mr. Lucian Gregory,['Gabriel Syme'],Anaphoric,he asked,[],[],[],X,40,major,TheManWhoWasThursday,72,72,1,1,13,20024,20046
Q40-1,"you think me serious? You think me a _fl neur_ who lets fall occasional truths. You do not think that in a deeper, a more deadly sense, I am serious.","[20059, 20208]",Mr. Lucian Gregory,['Gabriel Syme'],Anaphoric,he asked,"['you', 'You', 'You']","[[20059, 20062], [20081, 20084], [20139, 20142]]","[['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme']]",X,40,major,TheManWhoWasThursday,72,72,1,1,13,20059,20208
Q41-0,Serious!,"[20272, 20280]",Gabriel Syme,['Mr. Lucian Gregory'],Anaphoric,he cried,[],[],[],X,41,major,TheManWhoWasThursday,74,74,1,1,9,20272,20280
Q41-1,"Good Lord! is this street serious? Are these damned Chinese lanterns serious? Is the whole caboodle serious? One comes here and talks a pack of bosh, and perhaps some sense as well, but I should think very little of a man who didn't keep something in the background of his life that was more serious than all this talking something more serious, whether it was religion or only drink.","[20293, 20677]",Gabriel Syme,['Mr. Lucian Gregory'],Anaphoric,he cried,[],[],[],X,41,major,TheManWhoWasThursday,74,74,1,1,9,20293,20677
Q42-0,"Very well,","[20681, 20691]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,said Gregory,[],[],[],X,42,major,TheManWhoWasThursday,75,75,1,1,13,20681,20691
Q42-1,you shall see something more serious than either drink or religion.,"[20728, 20795]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,said Gregory,['you'],"[[20728, 20731]]",[['Gabriel Syme']],X,42,major,TheManWhoWasThursday,75,75,1,1,13,20728,20795
Q43-0,You spoke just now of having a religion. Is it really true that you have one?,"[20887, 20964]",Mr. Lucian Gregory,['Gabriel Syme'],Implicit,,"['You', 'you']","[[20887, 20890], [20951, 20954]]","[['Gabriel Syme'], ['Gabriel Syme']]",X,43,major,TheManWhoWasThursday,77,77,1,1,13,20887,20964
Q44-0,"Oh,","[20968, 20971]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,said Syme,[],[],[],X,44,major,TheManWhoWasThursday,78,78,1,1,9,20968,20971
Q44-1,we are all Catholics now.,"[21006, 21031]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,said Syme,[],[],[],X,44,major,TheManWhoWasThursday,78,78,1,1,9,21006,21031
Q45-0,"Then may I ask you to swear by whatever gods or saints your religion involves that you will not reveal what I am now going to tell you to any son of Adam, and especially not to the police? Will you swear that! If you will take upon yourself this awful abnegation if you will consent to burden your soul with a vow that you should never make and a knowledge you should never dream about, I will promise you in return ","[21035, 21451]",Mr. Lucian Gregory,['Gabriel Syme'],Implicit,,"['you', 'your', 'you', 'you', 'you', 'you', 'you', 'your', 'you', 'you', 'you']","[[21050, 21053], [21090, 21094], [21118, 21121], [21166, 21169], [21229, 21232], [21248, 21251], [21301, 21304], [21328, 21332], [21354, 21357], [21392, 21395], [21437, 21440]]","[['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme'], ['Gabriel Syme']]",X,45,major,TheManWhoWasThursday,79,79,1,1,13,21035,21451
Q46-0,You will promise me in return?,"[21455, 21485]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,inquired Syme,['You'],"[[21455, 21458]]",[['Mr. Lucian Gregory']],X,46,major,TheManWhoWasThursday,80,80,1,1,9,21455,21485
Q47-0,I will promise you a very entertaining evening.,"[21525, 21572]",Mr. Lucian Gregory,['Gabriel Syme'],Implicit,,['you'],"[[21540, 21543]]",[['Gabriel Syme']],X,47,major,TheManWhoWasThursday,81,81,1,1,13,21525,21572
Q48-0,"Your offer,","[21608, 21619]",Gabriel Syme,['Mr. Lucian Gregory'],Anaphoric,he said,['Your'],"[[21608, 21612]]",[['Mr. Lucian Gregory']],X,48,major,TheManWhoWasThursday,82,82,1,1,9,21608,21619
Q48-1,"is far too idiotic to be declined. You say that a poet is always an anarchist. I disagree; but I hope at least that he is always a sportsman. Permit me, here and now, to swear as a Christian, and promise as a good comrade and a fellow-artist, that I will not report anything of this, whatever it is, to the police. And now, in the name of Colney Hatch, what is it?","[21631, 21995]",Gabriel Syme,['Mr. Lucian Gregory'],Anaphoric,he said,['You'],"[[21666, 21669]]",[['Mr. Lucian Gregory']],X,48,major,TheManWhoWasThursday,82,82,1,1,9,21631,21995
Q49-0,"I think,","[21999, 22007]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,said Gregory,[],[],[],X,49,major,TheManWhoWasThursday,83,83,1,1,13,21999,22007
Q49-1,that we will call a cab.,"[22049, 22073]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,said Gregory,['we'],"[[22054, 22056]]","[['Gabriel Syme', 'Mr. Lucian Gregory']]",X,49,major,TheManWhoWasThursday,83,83,1,1,13,22049,22073
Q50-0,Will you take a little supper?,"[22819, 22849]",Mr. Lucian Gregory,"['Gabriel Syme', 'The Attendant']",Explicit,asked Gregory,['you'],"[[22824, 22827]]",[['Gabriel Syme']],X,50,major,TheManWhoWasThursday,87,87,2,2,13,22819,22849
Q50-1,"The _p t  de foie gras_ is not good here, but I can recommend the game.","[22876, 22947]",Mr. Lucian Gregory,"['Gabriel Syme', 'The Attendant']",Explicit,asked Gregory,[],[],[],X,50,major,TheManWhoWasThursday,87,87,2,2,13,22876,22947
Q51-0,"Oh, bring me some lobster mayonnaise.","[23090, 23127]",Gabriel Syme,"['The Attendant', 'Mr. Lucian Gregory']",Anaphoric,he said,[],[],[],X,51,major,TheManWhoWasThursday,89,89,2,2,9,23090,23127
Q52-0,"Certainly, sir!","[23184, 23199]",The Attendant,"['Gabriel Syme', 'Mr. Lucian Gregory']",Anaphoric,the man only said,['sir'],"[[23195, 23198]]",[['Gabriel Syme']],X,52,minor,TheManWhoWasThursday,90,90,2,2,18,23184,23199
Q53-0,What will you drink?,"[23239, 23259]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,resumed Gregory,['you'],"[[23249, 23252]]",[['Gabriel Syme']],X,53,major,TheManWhoWasThursday,91,91,2,2,13,23239,23259
Q53-1,I shall only have a _cr me de menthe_ myself; I have dined. But the champagne can really be trusted. Do let me start you with a half-bottle of Pommery at least?,"[23322, 23482]",Mr. Lucian Gregory,['Gabriel Syme'],Explicit,resumed Gregory,['you'],"[[23439, 23442]]",[['Gabriel Syme']],X,53,major,TheManWhoWasThursday,91,91,2,2,13,23322,23482
Q54-0,Thank you!,"[23486, 23496]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,said the motionless Syme,[],[],[],X,54,major,TheManWhoWasThursday,92,92,2,2,9,23486,23496
Q54-1,You are very good.,"[23525, 23543]",Gabriel Syme,['Mr. Lucian Gregory'],Explicit,said the motionless Syme,[],[],[],X,54,major,TheManWhoWasThursday,92,92,2,2,9,23525,23543
Q55-0,Excuse me if I enjoy myself rather obviously!,"[23819, 23864]",Gabriel Syme,['Mr. Lucian Gregory'],Anaphoric,he said to Gregory,[],[],[],X,55,major,TheManWhoWasThursday,94,94,2,2,9,23819,23864
Q55-1,I don't often have the luck to have a dream like this. It is new to me for a nightmare to lead to a lobster. It is commonly the other way.,"[23896, 24034]",Gabriel Syme,['Mr. Lucian Gregory'],Anaphoric,he said to Gregory,[],[],[],X,55,major,TheManWhoWasThursday,94,94,2,2,9,23896,24034
