qID,menText,start_byte,end_byte,matches,pdncID
Q23-0,them,19185,19189,"[13, 11, 4, 10]",-1
Q23-0,you,19218,19221,[6],6
Q23-0,him,19253,19256,[6],6
Q23-0,his,19275,19278,[6],6
Q23-0,he,19317,19319,[6],6
Q23-0,he,19327,19329,[6],6
Q23-0,them,19381,19385,"[13, 11, 4, 10]",-1
Q24-1,he,24687,24689,[3],3
Q24-1,Fanny,24700,24705,[5],5
Q24-1,him,24755,24758,[3],3
Q25-0,you,24779,24782,[13],13
Q25-0,him,24793,24796,[3],3
Q25-1,you,24818,24821,[13],13
Q25-1,him,24835,24838,[3],3
Q26-0,him,24848,24851,[3],3
Q27-0,You,24944,24947,[13],13
Q27-0,him,24959,24962,[3],3
Q29-0,my dear Marianne,25740,25756,[11],11
Q29-1,Elinor,25770,25776,[4],4
Q29-1,We,25823,25825,"[11, 13, 10]",-1
Q29-1,her,25837,25840,[4],4
Q29-1,she,25847,25850,[4],4
Q30-0,Mama,25874,25878,[13],13
Q30-0,we,25890,25892,"[11, 13, 10]",-1
Q30-0,her,25904,25907,[4],4
Q31-0,My love,25912,25919,[11],11
Q31-0,We,25955,25957,"[11, 13, 10]",-1
Q31-0,You,26042,26045,[11],11
Q31-0,Edward,26140,26146,[3],3
Q31-0,you,26160,26163,[11],11
Q31-0,Marianne,26176,26184,[11],11
Q31-0,you,26189,26192,[11],11
Q31-0,your sister,26204,26215,[4],4
Q32-1,Edward,26293,26299,[3],3
Q32-1,him,26328,26331,[3],3
Q32-1,he,26350,26352,[3],3
Q32-1,his,26409,26412,[3],3
Q32-1,my sister,26523,26532,[4],4
Q32-1,His,26534,26537,[3],3
Q32-1,Mama,26659,26663,[13],13
Q32-1,he,26665,26667,[3],3
Q32-1,him,26719,26722,[3],3
Q32-1,he,26735,26737,[3],3
Q32-1,Elinor,26746,26752,[4],4
Q32-1,their,26831,26836,[13],13
Q32-1,his,26871,26874,[3],3
Q32-1,her,26897,26900,[4],4
Q32-1,she,26907,26910,[4],4
Q32-1,he,26931,26933,[3],3
Q32-1,He,26963,26965,[3],3
Q32-1,mama,27236,27240,[13],13
Q32-1,Edward,27271,27277,[3],3
Q32-1,us,27301,27303,"[4, 11]",-1
Q32-1,my sister,27327,27336,[4],4
Q32-1,she,27356,27359,[4],4
Q32-1,she,27392,27395,[4],4
Q33-0,He,27606,27608,[3],3
Q33-0,you,27707,27710,[11],11
Q33-0,him,27724,27727,[3],3
Q34-0,he,27753,27755,[3],3
Q34-0,we,27793,27795,"[13, 11]",-1
Q34-0,Elinor,27832,27838,[4],4
Q34-0,she,27874,27877,[4],4
Q34-0,him,27913,27916,[3],3
Q34-0,him,27966,27969,[3],3
Q34-0,him,27979,27982,[3],3
Q34-0,Mama,28016,28020,[13],13
Q34-0,Edward,28165,28171,[3],3
Q34-0,his,28187,28190,[3],3
Q34-0,his,28224,28227,[3],3
Q35-0,my love,28277,28284,[11],11
Q35-0,you,28291,28294,[11],11
Q35-0,you,28385,28388,[11],11
Q35-0,your mother,28412,28423,[13],13
Q35-0,my Marianne,28451,28462,[11],11
Q35-0,your,28468,28472,[11],11
Q35-0,hers,28499,28503,[13],13
Q36-0,Elinor,28544,28550,[4],4
Q36-1,Edward,28574,28580,[3],3
Q37-1,you,28669,28672,[11],11
Q37-1,He,28683,28685,[3],3
Q37-1,he,28721,28723,[3],3
Q37-1,you,28800,28803,[11],11
Q37-1,he,28804,28806,[3],3
Q37-1,he,28857,28859,[3],3
Q37-1,he,28907,28909,[3],3
Q37-1,he,28952,28954,[3],3
Q37-1,He,28983,28985,[3],3
Q37-1,his,28996,28999,[3],3
Q37-1,he,29043,29045,[3],3
Q37-1,his,29074,29077,[3],3
Q37-1,he,29106,29108,[3],3
Q37-1,him,29182,29185,[3],3
Q38-0,Marianne,29608,29616,[11],11
Q38-1,you,29638,29641,[11],11
Q38-1,him,29658,29661,[3],3
Q38-1,you,29724,29727,[11],11
Q38-1,your,29740,29744,[11],11
Q38-1,your,29803,29807,[11],11
Q38-1,you,29827,29830,[11],11
Q39-0,Elinor,30060,30066,[4],4
Q39-0,him,30084,30087,[3],3
Q39-0,your,30119,30123,[4],4
Q39-0,his,30133,30136,[3],3
Q39-0,his,30224,30227,[3],3
Q39-0,his,30234,30237,[3],3
Q39-0,you,30266,30269,[4],4
Q39-0,his,30323,30326,[3],3
Q39-0,him,30355,30358,[3],3
Q40-1,his,30450,30453,[3],3
Q40-1,you,30550,30553,[11],11
Q41-0,his,30657,30660,[3],3
Q41-0,his,30671,30674,[3],3
Q41-1,him,30752,30755,[3],3
Q41-1,him,30779,30782,[3],3
Q41-1,his,30829,30832,[3],3
Q41-1,his,30851,30854,[3],3
Q41-1,him,30926,30929,[3],3
Q41-1,You,30938,30941,[11],11
Q41-1,him,30957,30960,[3],3
Q41-1,his,30978,30981,[3],3
Q41-1,his,31002,31005,[3],3
Q41-1,you,31031,31034,[11],11
Q41-1,you,31045,31048,[11],11
Q41-1,He,31119,31121,[3],3
Q41-1,you,31182,31185,[11],11
Q41-1,him,31290,31293,[3],3
Q41-1,his,31308,31311,[3],3
Q41-1,his,31333,31336,[3],3
Q41-1,his,31431,31434,[3],3
Q41-1,his,31496,31499,[3],3
Q41-1,his,31520,31523,[3],3
Q41-1,his,31558,31561,[3],3
Q41-1,His,31587,31590,[3],3
Q41-1,his,31655,31658,[3],3
Q41-1,his,31695,31698,[3],3
Q41-1,his,31738,31741,[3],3
Q41-1,his,31803,31806,[3],3
Q41-1,his,31869,31872,[3],3
Q41-1,him,31919,31922,[3],3
Q41-1,him,31945,31948,[3],3
Q41-1,you,31999,32002,[11],11
Q41-1,Marianne,32004,32012,[11],11
Q42-0,him,32041,32044,[3],3
Q42-0,Elinor,32055,32061,[4],4
Q42-0,him,32105,32108,[3],3
Q42-0,his,32159,32162,[3],3
Q42-0,his,32186,32189,[3],3
Q43-1,him,32797,32800,[3],3
Q43-1,him,32836,32839,[3],3
Q44-0,him,32896,32899,[3],3
Q44-0,him,32906,32909,[3],3
Q44-0,Elinor,32924,32930,[4],4
Q45-1,you,33151,33154,[11],11
Q45-1,his,33296,33299,[3],3
Q45-1,his,33337,33340,[3],3
Q45-1,you,33422,33425,[11],11
Q45-1,his,33558,33561,[3],3
Q45-1,you,33590,33593,[11],11
Q45-1,his,33763,33766,[3],3
Q45-1,his,33831,33834,[3],3
Q45-1,He,33848,33850,[3],3
Q45-1,his mother,33892,33902,[14],14
Q45-1,we,33913,33915,"[11, 4]",-1
Q45-1,Fanny,33939,33944,[5],5
Q45-1,we,33995,33997,"[11, 4]",-1
Q45-1,Edward,34076,34082,[3],3
Q45-1,he,34157,34159,[3],3
Q46-0,you,34357,34360,[4],4
Q46-0,him,34387,34390,[3],3
Q46-1,you,34507,34510,[4],4
Q46-1,Edward,34524,34530,[3],3
Q46-1,your,34597,34601,[4],4
Q46-1,your,34664,34668,"[3, 4]",-1
Q46-1,he,34693,34695,[3],3
Q46-1,your,34727,34731,[4],4
Q47-0,you,40176,40179,[13],13
Q49-1,we,45068,45070,"[10, 11, 13, 4]",-1
Q49-1,we,45126,45128,"[4, 10, 11, 13]",-1
Q50-1,our family,48015,48025,"[4, 10, 11, 13]",-1
Q50-1,we,48031,48033,"[13, 11, 4, 10]",-1
Q50-1,we,48214,48216,"[13, 11, 4, 10]",-1
Q50-1,we,48851,48853,"[13, 11, 4, 10]",-1
Q50-1,our,48864,48867,"[4, 10, 11, 13]",-1
Q51-0,Mama,62492,62496,[13],13
Q51-0,you,62498,62501,[13],13
Q51-0,you,62554,62557,[13],13
Q51-0,Colonel Brandon,62602,62617,[2],2
Q51-0,Mrs. Jennings,62644,62657,[15],15
Q51-0,he,62663,62665,[2],2
Q51-0,he,62706,62708,[2],2
Q52-1,you,62940,62943,[11],11
Q52-1,Colonel Brandon,62949,62964,[2],2
Q52-1,his,62999,63002,[2],2
Q52-1,you,63034,63037,[11],11
Q52-1,my mother,63046,63055,[13],13
Q52-1,you,63061,63064,[11],11
Q52-1,his,63099,63102,[2],2
Q52-1,his,63121,63124,[2],2
Q53-0,him,63152,63155,[2],2
Q54-0,My dearest child,63246,63262,[11],11
Q54-1,you,63306,63309,[11],11
Q54-1,you,63373,63376,[11],11
Q55-0,Mama,63451,63455,[13],13
Q55-0,you,63457,63460,[13],13
Q55-0,Colonel Brandon,63509,63524,[2],2
Q55-0,his,63551,63554,[2],2
Q55-0,him,63590,63593,[2],2
Q55-0,He,63619,63621,[2],2
Q56-1,Colonel Brandon,63925,63940,[2],2
Q56-1,her,63992,63995,[2],2
Q57-1,his,64315,64318,[2],2
Q58-1,you,64707,64710,[11],11
Q58-1,Colonel Brandon,64886,64901,[2],2
Q58-1,his,64906,64909,[2],2
Q58-1,he,64977,64979,[2],2
Q58-1,his,65070,65073,[2],2
Q59-0,he,65092,65094,[2],2
Q60-0,he,65308,65310,[2],2
Q60-0,you,65341,65344,[11],11
Q60-0,Marianne,65396,65404,[11],11
Q60-0,you,65444,65447,[11],11
Q61-0,Mama,65562,65566,[13],13
Q61-1,you,65655,65658,[13],13
Q61-1,Edward Ferrars,65670,65684,[3],3
Q61-1,We,65698,65700,"[13, 11, 4, 10]",-1
Q61-1,he,65748,65750,[3],3
Q61-1,him,65859,65862,[3],3
Q62-0,you,65882,65885,[11],11
Q62-0,his,65898,65901,[3],3
Q62-1,he,66054,66056,[3],3
Q62-1,his,66152,66155,[3],3
Q62-1,Elinor,66179,66185,[4],4
Q62-1,him,66193,66196,[3],3
Q63-0,her,66238,66241,[4],4
Q63-0,she,66257,66260,[4],4
Q64-0,you,66285,66288,[11],11
Q64-0,her,66329,66332,[4],4
Q64-0,she,66392,66395,[4],4
Q65-0,their,66585,66590,[4],4
Q65-0,their,66667,66672,"[4, 3]",-1
Q65-0,their,66698,66703,"[4, 3]",-1
Q65-0,their,66737,66742,"[4, 3]",-1
Q65-0,Edward,66762,66768,[3],3
Q65-0,Elinor,66813,66819,[4],4
Q65-0,both,66881,66885,"[4, 11]",-1
Q65-0,them,66905,66909,"[4, 3]",-1
Q65-0,he,66982,66984,[3],3
Q65-0,Elinor,67035,67041,[4],4
Q65-0,Edward,67067,67073,[3],3
Q65-0,her,67104,67107,[4],4
Q65-0,she,67144,67147,[4],4
Q65-0,she,67182,67185,[4],4
Q66-1,Margaret,70041,70049,[10],10
Q66-1,we,70051,70053,"[11, 10]",-1
Q67-0,Willoughby,74203,74213,[12],12
Q67-1,he,74243,74245,[12],12
Q67-1,him,74325,74328,[12],12
Q68-0,You,74355,74358,[7],7
Q68-0,him,74364,74367,[12],12
Q69-0,him,74402,74405,[12],12
Q69-0,he,74429,74431,[12],12
Q70-0,he,74492,74494,[12],12
Q71-0,you,74548,74551,[13],13
Q72-0,you,74638,74641,[7],7
Q72-0,him,74654,74657,[12],12
Q72-1,his,74703,74706,[12],12
Q72-1,his,74751,74754,[12],12
Q72-1,his,74765,74768,[12],12
Q73-1,him,74873,74876,[12],12
Q73-1,he,74899,74901,[12],12
Q73-1,him,75023,75026,[12],12
Q74-0,he,75188,75190,[12],12
Q74-1,he,75218,75220,[12],12
Q74-1,he,75236,75238,[12],12
Q75-0,he,75568,75570,[12],12
Q75-0,you,75610,75613,[4],4
Q75-0,Miss Dashwood,75615,75628,[4],4
Q75-0,he,75630,75632,[12],12
Q75-0,his,75663,75666,[12],12
Q75-0,you,75711,75714,[4],4
Q75-0,him,75733,75736,[12],12
Q75-0,Miss Marianne,75804,75817,[11],11
Q75-0,Brandon,75866,75873,[2],2
Q75-0,she,75894,75897,[11],11
Q76-1,Mr. Willoughby,75994,76008,[12],12
Q76-1,my_ daughters,76058,76071,"[4, 10, 11]",-1
Q76-1,you,76085,76088,[7],7
Q76-1,him,76104,76107,[12],12
Q76-1,they,76143,76147,"[11, 4, 10]",-1
Q76-1,us,76193,76195,"[4, 10, 11, 13]",-1
Q76-1,he,76275,76277,[12],12
Q77-0,He,76360,76362,[12],12
Q77-1,he,76494,76496,[12],12
Q78-0,he,76568,76570,[12],12
Q79-0,he,76661,76663,[12],12
Q81-1,You,76951,76954,[11],11
Q81-1,him,76983,76986,[12],12
Q81-1,poor Brandon,77011,77023,[2],2
Q82-0,Sir John,77051,77059,[7],7
Q83-0,you,77517,77520,[11],11
Q83-0,Poor Brandon,77579,77591,[2],2
Q83-0,he,77593,77595,[2],2
Q83-0,he,77626,77628,[2],2
Q83-0,your,77656,77660,[11],11
Q83-0,you,77680,77683,[11],11
Q84-0,Marianne,80673,80681,[11],11
Q84-1,you,80753,80756,[11],11
Q84-1,You,80780,80783,[11],11
Q84-1,Mr. Willoughby,80809,80823,[12],12
Q84-1,You,80872,80875,[11],11
Q84-1,he,80886,80888,[12],12
Q84-1,you,80917,80920,[11],11
Q84-1,his,80936,80939,[12],12
Q84-1,he,80969,80971,[12],12
Q84-1,you,80983,80986,[11],11
Q84-1,his,81020,81023,[12],12
Q84-1,your,81073,81077,"[12, 11]",-1
Q84-1,You,81179,81182,[11],11
Q84-1,his,81270,81273,[12],12
Q84-1,you,81339,81342,[11],11
Q85-0,Elinor,81379,81385,[4],4
Q85-1,you,81472,81475,[4],4
Q86-0,My love,81826,81833,[11],11
Q86-1,you,81854,81857,[11],11
Q86-1,Elinor,81884,81890,[4],4
Q86-1,she,81891,81894,[4],4
Q86-1,her,81928,81931,[4],4
Q86-1,she,81943,81946,[4],4
Q86-1,your,81995,81999,[11],11
Q86-1,our new friend,82018,82032,"[4, 11, 13]",-1
Q87-0,Brandon,86171,86178,[2],2
Q88-0,him,86426,86429,[2],2
Q89-1,both of you,86517,86528,"[12, 11]",-1
Q89-1,He,86530,86532,[2],2
Q89-1,him,86599,86602,[2],2
Q89-1,him,86648,86651,[2],2
Q90-0,he,86661,86663,[2],2
Q90-0,you,86682,86685,[4],4
Q90-1,his,86726,86729,[2],2
Q90-1,Lady Middleton,86874,86888,[8],8
Q90-1,Mrs. Jennings,86893,86906,[15],15
Q91-0,Marianne,87018,87026,[11],11
Q91-0,Lady Middleton,87062,87076,[8],8
Q91-0,your,87121,87125,"[11, 12]",-1
Q91-0,they,87153,87157,"[8, 15]",-1
Q91-0,you,87190,87193,[12],12
Q92-0,you,87253,87256,[4],4
Q93-0,My _prot g,87279,87289,[2],2
Q93-0,you,87296,87299,[12],12
Q93-0,him,87305,87308,[2],2
Q93-0,Marianne,87381,87389,[11],11
Q93-0,He,87431,87433,[2],2
Q93-0,him,87535,87538,[2],2
Q93-0,he,87602,87604,[2],2
Q94-1,he,87739,87741,[2],2
Q94-1,you,87751,87754,[4],4
Q95-0,He,87839,87841,[2],2
Q95-0,they,87915,87919,[4],4
Q96-1,his,88014,88017,[2],2
Q97-0,his,88135,88138,[2],2
Q97-0,your,88187,88191,[12],12
Q97-0,you,88217,88220,[12],12
Q97-0,him,88229,88232,[2],2
Q98-0,him,88254,88257,[2],2
Q98-0,him,88270,88273,[2],2
Q98-0,he,88396,88398,[2],2
Q98-0,he,88425,88427,[2],2
Q99-1,he,88519,88521,[2],2
Q99-1,his,88566,88569,[2],2
Q99-1,his,88603,88606,[2],2
Q99-1,his,88631,88634,[2],2
Q100-0,You,88659,88662,[11],11
Q100-0,his,88673,88676,[2],2
Q100-1,him,88828,88831,[2],2
Q100-1,him,88888,88891,[2],2
Q101-0,Miss Dashwood,89007,89020,[4],4
Q101-1,you,89042,89045,[4],4
Q101-1,You,89073,89076,[4],4
Q101-1,You,89174,89177,[4],4
Q101-1,you,89207,89210,[4],4
Q101-1,Colonel Brandon,89274,89289,[2],2
Q101-1,he,89291,89293,[2],2
Q101-1,he,89347,89349,[2],2
Q101-1,him,89421,89424,[2],2
Q101-1,you,89481,89484,[4],4
Q101-1,his,89522,89525,[2],2
Q101-1,you,89669,89672,[4],4
Q101-1,him,89715,89718,[2],2
Q102-0,Your sister,95316,95327,[11],11
Q103-1,her,95408,95411,[11],11
Q104-0,she,95467,95470,[11],11
Q105-0,she,95520,95523,[11],11
Q105-0,she,95538,95541,[11],11
Q105-0,her,95594,95597,[11],11
Q105-0,himself,95618,95625,[4],4
Q105-0,her,95681,95684,[11],11
Q107-0,you,96078,96081,[2],2
Q107-1,Marianne,96156,96164,[11],11
Q107-1,Her,96248,96251,[11],11
Q107-1,her,96396,96399,[11],11
Q108-0,your sister,96498,96509,[11],11
Q108-0,her,96533,96536,[11],11
Q109-0,her,96876,96879,[11],11
Q109-0,her,96927,96930,[11],11
Q110-1,your sister,97348,97359,[11],11
Q110-1,her,97389,97392,[11],11
Q111-0,He,98968,98970,[12],12
Q111-0,his,98987,98990,[12],12
Q111-1,we,99069,99071,"[11, 12]",-1
Q111-1,You,99093,99096,[4],4
Q111-1,Elinor,99155,99161,[4],4
Q112-0,You,99772,99775,[4],4
Q112-0,Elinor,99790,99796,[4],4
Q112-1,Willoughby,99852,99862,[12],12
Q112-1,him,99881,99884,[12],12
Q112-1,him,99935,99938,[12],12
Q112-1,mama,100008,100012,[13],13
Q112-1,my brother,100307,100317,[6],6
Q112-1,Willoughby,100329,100339,[12],12
Q112-1,John,100344,100348,[6],6
Q112-1,we,100376,100378,[11],11
Q112-1,Willoughby,100417,100427,[12],12
Q113-0,Marianne,101514,101522,[11],11
Q113-0,yours,101543,101548,[11],11
Q113-0,you,101557,101560,[11],11
Q113-0,you,101606,101609,[11],11
Q113-0,you,101629,101632,[11],11
Q113-0,your,101654,101658,[11],11
Q113-0,you,101725,101728,[11],11
Q114-0,Elinor,102619,102625,[4],4
Q114-1,you,102669,102672,[4],4
Q114-1,Marianne,102679,102687,[11],11
Q114-1,she,102699,102702,[11],11
Q114-1,Mr. Willoughby,102722,102736,[12],12
Q115-0,You,102751,102754,[10],10
Q115-1,they,102810,102814,"[11, 12]",-1
Q115-1,they,102850,102854,"[11, 12]",-1
Q115-1,you,102906,102909,[10],10
Q115-1,Marianne,102928,102936,[11],11
Q115-1,his,102942,102945,[12],12
Q115-1,her,102960,102963,[11],11
Q116-0,they,103086,103090,"[11, 12]",-1
Q116-0,he,103122,103124,[12],12
Q116-0,her,103143,103146,[11],11
Q117-0,Margaret,103167,103175,[10],10
Q117-0,his,103225,103228,[12],12
Q118-0,Elinor,103247,103253,[4],4
Q118-0,Marianne,103261,103269,[11],11
Q118-0,him,103307,103310,[12],12
Q118-0,you,103350,103353,[4],4
Q118-0,mama ,103358,103363,[13],13
Q118-0,they,103385,103389,"[11, 12]",-1
Q118-0,he,103452,103454,[12],12
Q118-0,her,103489,103492,[11],11
Q118-0,he,103508,103510,[12],12
Q118-0,her,103519,103522,[11],11
Q118-0,her,103559,103562,[11],11
Q118-0,her,103597,103600,[11],11
Q118-0,he,103611,103613,[12],12
Q118-0,his,103685,103688,[12],12
Q119-0,Elinor,104256,104262,[4],4
Q120-0,your,104681,104685,[10],10
Q120-0,you,104706,104709,[10],10
Q121-1,you,104808,104811,[11],11
Q122-0,Miss Margaret,104951,104964,[10],10
Q122-0,us,104970,104972,"[8, 15]",-1
Q123-0,ma am,105064,105069,[15],15
Q123-0,he,105121,105123,[3],3
Q124-0,we,105145,105147,"[8, 15]",-1
Q124-0,he,105164,105166,[3],3
Q124-0,He,105211,105213,[3],3
Q125-0,he,105268,105270,[3],3
Q125-0,He,105279,105281,[3],3
Q126-0,Margaret,105313,105321,[10],10
Q126-1,you,105358,105361,[10],10
Q126-1,your,105400,105404,[10],10
Q127-0,he,105472,105474,[3],3
Q127-0,Marianne,105491,105499,[11],11
Q127-0,his,105546,105549,[3],3
Q128-0,Brandon,108230,108237,[2],2
Q129-0,he,108284,108286,[2],2
Q129-1,Colonel Brandon,108382,108397,[2],2
Q130-0,Colonel,108488,108495,[2],2
Q131-0,ma am,108573,108578,[15],15
Q131-0,you,108588,108591,[15],15
Q132-0,your,108646,108650,[2],2
Q134-0,you,108776,108779,[2],2
Q134-0,Colonel,108853,108860,[2],2
Q134-0,us,108869,108871,"[8, 15, 7]",-1
Q135-0,My dear madam,108897,108910,[15],15
Q135-1,you,108950,108953,[15],15
Q136-0,you,108991,108994,[2],2
Q136-0,Fanny,109012,109017,[5],5
Q138-0,Colonel,109159,109166,[2],2
Q139-0,you,109203,109206,[15],15
Q139-0,ma am,109213,109218,[15],15
Q140-0,you,109256,109259,[2],2
Q141-0,ma am,109305,109310,[8],8
Q142-1,you,109505,109508,[2],2
Q144-0,you,109787,109790,[2],2
Q144-0,Mr. Brandon,109824,109835,[2],2
Q145-0,We,109913,109915,"[2, 7]",-1
Q145-1,we,109971,109973,"[2, 7]",-1
Q145-1,You,109990,109993,[2],2
Q145-1,Brandon,110027,110034,[2],2
Q147-0,you,110155,110158,[2],2
Q147-0,us,110173,110175,"[4, 11, 7, 15, 8]",-1
Q147-1,we,110226,110228,"[4, 11, 7, 15, 8]",-1
Q148-0,You,110278,110281,[2],2
Q148-1,you,110334,110337,[2],2
Q148-1,your,110352,110356,[2],2
Q150-0,Brandon,110545,110552,[2],2
Q150-0,He,110569,110571,[2],2
Q150-0,his,110703,110706,[2],2
Q152-0,you,110790,110793,[2],2
Q152-0,Brandon,110815,110822,[2],2
Q152-1,you,110866,110869,[2],2
Q152-1,you,110919,110922,[2],2
Q152-1,Miss Careys,110975,110986,"[8, 15]",-1
Q152-1,three Miss Dashwoods ,111014,111035,"[10, 11, 4]",-1
Q152-1,Mr. Willoughby,111067,111081,[12],12
Q152-1,his,111106,111109,[12],12
Q153-0,you,111319,111322,[2],2
Q154-0,we,111350,111352,"[4, 11, 7, 15, 8]",-1
Q154-0,you,111363,111366,[2],2
Q154-1,you,111411,111414,[2],2
Q154-1,we,111448,111450,"[4, 11, 7, 15, 8]",-1
Q154-1,you,111491,111494,[2],2
Q155-0,You,111506,111509,[8],8
Q156-0,he,111640,111642,[2],2
Q156-1,he,111690,111692,[2],2
Q156-1,him,111746,111749,[2],2
Q157-0,Sir John,111765,111773,[7],7
Q157-1,you,111815,111818,[7],7
Q157-1,his,111837,111840,[2],2
Q158-0,he,111931,111933,[2],2
Q159-0,You,111994,111997,[2],2
Q159-0,you,112033,112036,[2],2
Q161-0,you,112112,112115,[2],2
Q161-0,you,112143,112146,[2],2
Q161-0,you,112167,112170,[2],2
Q162-0,you,112212,112215,[7],7
Q163-0,you,112314,112317,[4],4
