source,idColName,iden,text,startByte,endByte,pdncID
pdnc,qID,Q15-0,them,14266,14270,7
pdnc,qID,Q15-0,she,14276,14279,13
pdnc,qID,Q15-0,You,14434,14437,6
pdnc,qID,Q15-0,you,14460,14463,6
pdnc,qID,Q15-0,my mother,14534,14543,14
pdnc,qID,Q15-0,she,14668,14671,14
pdnc,qID,Q15-0,them,14780,14784,12
pdnc,qID,Q15-0,them,14802,14806,3
pdnc,qID,Q15-0,My mother,14880,14889,14
pdnc,qID,Q15-0,Her,14912,14915,14
pdnc,qID,Q15-0,her,14931,14934,14
pdnc,qID,Q15-0,she,14940,14943,14
pdnc,qID,Q15-0,my mother,15083,15092,14
exp,exp_name,mr. dashwood,Mr. Dashwood,15321,15333,6
pdnc,qID,Q17-0,you,15615,15618,6
pdnc,qID,Q17-0,you,15672,15675,6
pdnc,qID,Q17-0,you,15755,15758,6
pdnc,qID,Q18-0,you,15993,15996,5
pdnc,qID,Q18-0,my love,16008,16015,5
pdnc,qID,Q19-0,your,16618,16622,6
pdnc,qID,Q19-0,your,16645,16649,6
pdnc,qID,Q19-0,he,16695,16697,6
pdnc,qID,Q19-0,you,16771,16774,6
pdnc,qID,Q19-0,he,16994,16996,6
pdnc,qID,Q19-0,he,17073,17075,6
pdnc,qID,Q19-0,my dear Mr. Dashwood,17098,17118,6
pdnc,qID,Q19-0,your mother-in-law,17148,17166,13
pdnc,qID,Q19-0,your,17866,17870,6
pdnc,qID,Q19-0,you,17961,17964,6
exp,exp_name,mr. dashwood,Mr. Dashwood,18000,18012,6
pdnc,qID,Q20-1,you,18025,18028,5
pdnc,qID,Q20-1,his,18097,18100,6
pdnc,qID,Q20-1,you,18125,18128,5
pdnc,qID,Q20-1,you,18255,18258,5
pdnc,qID,Q20-1,my mother,18280,18289,13
pdnc,qID,Q20-1,her,18367,18370,13
exp,exp_name,mrs. john dashwood,Mrs. John Dashwood,18473,18491,5
pdnc,qID,Q21-1,your,18545,18549,6
pdnc,qID,Q21-1,your mother,18691,18702,13
pdnc,qID,Q23-0,you,19218,19221,6
pdnc,qID,Q23-0,him,19253,19256,6
pdnc,qID,Q23-0,his,19275,19278,6
pdnc,qID,Q23-0,he,19317,19319,6
pdnc,qID,Q23-0,he,19327,19329,6
exp,exp_name,mrs. dashwood,Mrs. Dashwood,19717,19730,13
exp,exp_name,mrs. dashwood,Mrs. Dashwood,20502,20515,13
exp,exp_name,mrs. dashwood,Mrs. Dashwood,21792,21805,13
exp,exp_name,mrs. john dashwood,Mrs. John Dashwood,21936,21954,5
exp,exp_name,edward ferrars,Edward Ferrars,22228,22242,3
exp,exp_name,mrs. dashwood,Mrs. Dashwood,22447,22460,13
exp,exp_name,elinor,Elinor,22600,22606,4
exp,exp_name,elinor,Elinor,22791,22797,4
booknlp,COREF,84,her,22855,22858,4
booknlp,COREF,84,her,22867,22870,4
exp,exp_name,edward ferrars,Edward Ferrars,22898,22912,3
booknlp,COREF,89,He,23000,23002,3
booknlp,COREF,89,his,23025,23028,3
booknlp,COREF,89,He,23078,23080,3
booknlp,COREF,89,himself,23116,23123,3
booknlp,COREF,89,his,23134,23137,3
booknlp,COREF,89,his,23168,23171,3
booknlp,COREF,89,His,23236,23239,3
booknlp,COREF,89,his,23268,23271,3
booknlp,COREF,89,he,23318,23320,3
booknlp,COREF,89,his,23393,23396,3
booknlp,COREF,89,him,23434,23437,3
booknlp,COREF,89,him,23490,23493,3
booknlp,COREF,89,His,23554,23557,3
booknlp,COREF,89,him,23584,23587,3
booknlp,COREF,89,him,23618,23621,3
booknlp,COREF,89,him,23649,23652,3
exp,exp_name,mrs. john dashwood,Mrs. John Dashwood,23702,23720,5
booknlp,COREF,89,him,23862,23865,3
exp,exp_name,edward,Edward,23890,23896,3
booknlp,COREF,89,his,23941,23944,3
booknlp,COREF,89,he,24024,24026,3
exp,exp_name,edward,Edward,24074,24080,3
booknlp,COREF,89,he,24132,24134,3
exp,exp_name,mrs. dashwood,Mrs. Dashwood,24151,24164,13
booknlp,COREF,89,he,24291,24293,3
booknlp,COREF,89,him,24335,24338,3
booknlp,COREF,89,He,24347,24349,3
booknlp,COREF,89,him,24466,24469,3
exp,exp_name,elinor,Elinor,24501,24507,4
booknlp,COREF,89,him,24558,24561,3
booknlp,COREF,89,his,24566,24569,3
booknlp,COREF,89,him,24614,24617,3
pdnc,qID,Q24-1,he,24687,24689,3
pdnc,qID,Q24-1,Fanny,24700,24705,5
pdnc,qID,Q24-1,him,24755,24758,3
booknlp,COREF,84,I,24771,24772,4
pdnc,qID,Q25-0,you,24779,24782,13
pdnc,qID,Q25-0,him,24793,24796,3
exp,exp_name,elinor,Elinor,24804,24810,4
pdnc,qID,Q25-1,you,24818,24821,13
pdnc,qID,Q25-1,him,24835,24838,3
pdnc,qID,Q26-0,him,24848,24851,3
pdnc,qID,Q27-0,You,24944,24947,13
pdnc,qID,Q27-0,him,24959,24962,3
exp,exp_name,mrs. dashwood,Mrs. Dashwood,25033,25046,13
exp,exp_name,elinor,Elinor,25224,25230,4
exp,exp_name,elinor,Elinor,25595,25601,4
pdnc,qID,Q29-0,my dear Marianne,25740,25756,11
pdnc,qID,Q29-1,Elinor,25770,25776,4
pdnc,qID,Q29-1,her,25837,25840,4
pdnc,qID,Q29-1,she,25847,25850,4
pdnc,qID,Q30-0,Mama,25874,25878,13
pdnc,qID,Q30-0,her,25904,25907,4
pdnc,qID,Q31-0,My love,25912,25919,11
pdnc,qID,Q31-0,You,26042,26045,11
pdnc,qID,Q31-0,Edward,26140,26146,3
pdnc,qID,Q31-0,you,26160,26163,11
pdnc,qID,Q31-0,Marianne,26176,26184,11
pdnc,qID,Q31-0,you,26189,26192,11
pdnc,qID,Q31-0,your sister,26204,26215,4
exp,exp_name,marianne,Marianne,26244,26252,11
pdnc,qID,Q32-1,Edward,26293,26299,3
pdnc,qID,Q32-1,him,26328,26331,3
pdnc,qID,Q32-1,he,26350,26352,3
pdnc,qID,Q32-1,his,26409,26412,3
pdnc,qID,Q32-1,my sister,26523,26532,4
pdnc,qID,Q32-1,His,26534,26537,3
pdnc,qID,Q32-1,Mama,26659,26663,13
pdnc,qID,Q32-1,he,26665,26667,3
pdnc,qID,Q32-1,him,26719,26722,3
pdnc,qID,Q32-1,he,26735,26737,3
pdnc,qID,Q32-1,Elinor,26746,26752,4
pdnc,qID,Q32-1,their,26831,26836,13
pdnc,qID,Q32-1,his,26871,26874,3
pdnc,qID,Q32-1,her,26897,26900,4
pdnc,qID,Q32-1,she,26907,26910,4
pdnc,qID,Q32-1,he,26931,26933,3
pdnc,qID,Q32-1,He,26963,26965,3
booknlp,COREF,89,He,27145,27147,3
pdnc,qID,Q32-1,mama,27236,27240,13
pdnc,qID,Q32-1,Edward,27271,27277,3
pdnc,qID,Q32-1,my sister,27327,27336,4
pdnc,qID,Q32-1,she,27356,27359,4
pdnc,qID,Q32-1,she,27392,27395,4
pdnc,qID,Q33-0,He,27606,27608,3
pdnc,qID,Q33-0,you,27707,27710,11
pdnc,qID,Q33-0,him,27724,27727,3
pdnc,qID,Q34-0,he,27753,27755,3
pdnc,qID,Q34-0,Elinor,27832,27838,4
pdnc,qID,Q34-0,she,27874,27877,4
pdnc,qID,Q34-0,him,27913,27916,3
pdnc,qID,Q34-0,him,27966,27969,3
pdnc,qID,Q34-0,him,27979,27982,3
pdnc,qID,Q34-0,Mama,28016,28020,13
booknlp,COREF,89,He,28148,28150,3
pdnc,qID,Q34-0,Edward,28165,28171,3
pdnc,qID,Q34-0,his,28187,28190,3
pdnc,qID,Q34-0,his,28224,28227,3
pdnc,qID,Q35-0,my love,28277,28284,11
pdnc,qID,Q35-0,you,28291,28294,11
pdnc,qID,Q35-0,you,28385,28388,11
pdnc,qID,Q35-0,your mother,28412,28423,13
pdnc,qID,Q35-0,my Marianne,28451,28462,11
pdnc,qID,Q35-0,your,28468,28472,11
pdnc,qID,Q35-0,hers,28499,28503,13
pdnc,qID,Q36-0,Elinor,28544,28550,4
exp,exp_name,marianne,Marianne,28558,28566,11
pdnc,qID,Q36-1,Edward,28574,28580,3
exp,exp_name,elinor,Elinor,28649,28655,4
pdnc,qID,Q37-1,you,28669,28672,11
pdnc,qID,Q37-1,He,28683,28685,3
booknlp,COREF,89,himself,28700,28707,3
pdnc,qID,Q37-1,he,28721,28723,3
booknlp,COREF,84,I,28791,28792,4
pdnc,qID,Q37-1,you,28800,28803,11
pdnc,qID,Q37-1,he,28804,28806,3
pdnc,qID,Q37-1,he,28857,28859,3
pdnc,qID,Q37-1,he,28907,28909,3
booknlp,COREF,84,I,28944,28945,4
pdnc,qID,Q37-1,he,28952,28954,3
pdnc,qID,Q37-1,He,28983,28985,3
pdnc,qID,Q37-1,his,28996,28999,3
pdnc,qID,Q37-1,he,29043,29045,3
pdnc,qID,Q37-1,his,29074,29077,3
pdnc,qID,Q37-1,he,29106,29108,3
pdnc,qID,Q37-1,him,29182,29185,3
exp,exp_name,marianne,Marianne,29205,29213,11
exp,exp_name,elinor,Elinor,29306,29312,4
exp,exp_name,edward,Edward,29572,29578,3
booknlp,COREF,84,I,29600,29601,4
pdnc,qID,Q38-0,Marianne,29608,29616,11
exp,exp_name,elinor,Elinor,29629,29635,4
pdnc,qID,Q38-1,you,29638,29641,11
pdnc,qID,Q38-1,him,29658,29661,3
booknlp,COREF,84,I,29701,29702,4
booknlp,COREF,84,I,29709,29710,4
pdnc,qID,Q38-1,you,29724,29727,11
pdnc,qID,Q38-1,your,29740,29744,11
pdnc,qID,Q38-1,your,29803,29807,11
booknlp,COREF,84,I,29817,29818,4
pdnc,qID,Q38-1,you,29827,29830,11
exp,exp_name,marianne,Marianne,29862,29870,11
pdnc,qID,Q39-0,Elinor,30060,30066,4
pdnc,qID,Q39-0,him,30084,30087,3
pdnc,qID,Q39-0,your,30119,30123,4
pdnc,qID,Q39-0,his,30133,30136,3
pdnc,qID,Q39-0,his,30224,30227,3
pdnc,qID,Q39-0,his,30234,30237,3
pdnc,qID,Q39-0,you,30266,30269,4
pdnc,qID,Q39-0,his,30323,30326,3
pdnc,qID,Q39-0,him,30355,30358,3
booknlp,COREF,84,I,30402,30403,4
exp,exp_name,elinor,Elinor,30422,30428,4
pdnc,qID,Q40-1,his,30450,30453,3
booknlp,COREF,84,I,30528,30529,4
pdnc,qID,Q40-1,you,30550,30553,11
exp,exp_name,marianne,Marianne,30592,30600,11
pdnc,qID,Q41-0,his,30657,30660,3
pdnc,qID,Q41-0,his,30671,30674,3
exp,exp_name,elinor,Elinor,30696,30702,4
booknlp,COREF,84,I,30717,30718,4
pdnc,qID,Q41-1,him,30752,30755,3
pdnc,qID,Q41-1,him,30779,30782,3
pdnc,qID,Q41-1,his,30829,30832,3
pdnc,qID,Q41-1,his,30851,30854,3
pdnc,qID,Q41-1,him,30926,30929,3
pdnc,qID,Q41-1,You,30938,30941,11
pdnc,qID,Q41-1,him,30957,30960,3
pdnc,qID,Q41-1,his,30978,30981,3
pdnc,qID,Q41-1,his,31002,31005,3
pdnc,qID,Q41-1,you,31031,31034,11
pdnc,qID,Q41-1,you,31045,31048,11
booknlp,COREF,84,myself,31111,31117,4
pdnc,qID,Q41-1,He,31119,31121,3
booknlp,COREF,84,I,31126,31127,4
pdnc,qID,Q41-1,you,31182,31185,11
booknlp,COREF,84,my,31251,31253,4
booknlp,COREF,84,I,31262,31263,4
pdnc,qID,Q41-1,him,31290,31293,3
pdnc,qID,Q41-1,his,31308,31311,3
pdnc,qID,Q41-1,his,31333,31336,3
booknlp,COREF,84,I,31403,31404,4
pdnc,qID,Q41-1,his,31431,31434,3
pdnc,qID,Q41-1,his,31496,31499,3
pdnc,qID,Q41-1,his,31520,31523,3
pdnc,qID,Q41-1,his,31558,31561,3
pdnc,qID,Q41-1,His,31587,31590,3
pdnc,qID,Q41-1,his,31655,31658,3
pdnc,qID,Q41-1,his,31695,31698,3
pdnc,qID,Q41-1,his,31738,31741,3
pdnc,qID,Q41-1,his,31803,31806,3
pdnc,qID,Q41-1,his,31869,31872,3
booknlp,COREF,84,I,31912,31913,4
pdnc,qID,Q41-1,him,31919,31922,3
booknlp,COREF,84,I,31937,31938,4
pdnc,qID,Q41-1,him,31945,31948,3
pdnc,qID,Q41-1,you,31999,32002,11
pdnc,qID,Q41-1,Marianne,32004,32012,11
pdnc,qID,Q42-0,him,32041,32044,3
pdnc,qID,Q42-0,Elinor,32055,32061,4
booknlp,COREF,84,you,32085,32088,4
pdnc,qID,Q42-0,him,32105,32108,3
pdnc,qID,Q42-0,his,32159,32162,3
pdnc,qID,Q42-0,his,32186,32189,3
exp,exp_name,elinor,Elinor,32199,32205,4
booknlp,COREF,84,she,32264,32267,4
booknlp,COREF,84,She,32312,32315,4
exp,exp_name,edward,Edward,32326,32332,3
booknlp,COREF,84,her,32352,32355,4
booknlp,COREF,84,She,32365,32368,4
booknlp,COREF,84,she,32407,32410,4
exp,exp_name,marianne,Marianne,32452,32460,11
booknlp,COREF,84,her,32507,32510,4
booknlp,COREF,84,She,32512,32515,4
exp,exp_name,marianne,Marianne,32531,32539,11
booknlp,COREF,84,She,32666,32669,4
booknlp,COREF,84,her,32717,32720,4
booknlp,COREF,84,I,32731,32732,4
booknlp,COREF,84,she,32763,32766,4
booknlp,COREF,84,I,32774,32775,4
pdnc,qID,Q43-1,him,32797,32800,3
booknlp,COREF,84,I,32806,32807,4
booknlp,COREF,84,I,32829,32830,4
pdnc,qID,Q43-1,him,32836,32839,3
exp,exp_name,marianne,Marianne,32843,32851,11
pdnc,qID,Q44-0,him,32896,32899,3
pdnc,qID,Q44-0,him,32906,32909,3
pdnc,qID,Q44-0,Elinor,32924,32930,4
exp,exp_name,elinor,Elinor,33053,33059,4
booknlp,COREF,84,me,33093,33095,4
booknlp,COREF,84,she,33103,33106,4
booknlp,COREF,84,I,33129,33130,4
pdnc,qID,Q45-1,you,33151,33154,11
booknlp,COREF,84,my,33191,33193,4
booknlp,COREF,84,I,33241,33242,4
pdnc,qID,Q45-1,his,33296,33299,3
pdnc,qID,Q45-1,his,33337,33340,3
booknlp,COREF,84,me,33355,33357,4
pdnc,qID,Q45-1,you,33422,33425,11
booknlp,COREF,84,I,33446,33447,4
booknlp,COREF,84,me,33489,33491,4
pdnc,qID,Q45-1,his,33558,33561,3
pdnc,qID,Q45-1,you,33590,33593,11
booknlp,COREF,84,my,33611,33613,4
booknlp,COREF,84,my,33652,33654,4
booknlp,COREF,84,my,33718,33720,4
booknlp,COREF,84,I,33727,33728,4
pdnc,qID,Q45-1,his,33763,33766,3
pdnc,qID,Q45-1,his,33831,33834,3
pdnc,qID,Q45-1,He,33848,33850,3
pdnc,qID,Q45-1,his mother,33892,33902,14
pdnc,qID,Q45-1,Fanny,33939,33944,5
booknlp,COREF,88,her,33969,33972,5
booknlp,COREF,88,her,34032,34035,5
booknlp,COREF,84,I,34049,34050,4
pdnc,qID,Q45-1,Edward,34076,34082,3
booknlp,COREF,89,himself,34090,34097,3
booknlp,COREF,89,his,34145,34148,3
pdnc,qID,Q45-1,he,34157,34159,3
exp,exp_name,marianne,Marianne,34241,34249,11
pdnc,qID,Q46-0,you,34357,34360,4
pdnc,qID,Q46-0,him,34387,34390,3
pdnc,qID,Q46-1,you,34507,34510,4
pdnc,qID,Q46-1,Edward,34524,34530,3
pdnc,qID,Q46-1,your,34597,34601,4
booknlp,COREF,89,your,34664,34668,3
pdnc,qID,Q46-1,he,34693,34695,3
pdnc,qID,Q46-1,your,34727,34731,4
booknlp,COREF,89,himself,34759,34766,3
exp,exp_name,elinor,Elinor,34798,34804,4
booknlp,COREF,84,her,34815,34818,4
booknlp,COREF,84,her,34835,34838,4
booknlp,COREF,84,She,34847,34850,4
booknlp,COREF,84,her,34870,34873,4
exp,exp_name,edward,Edward,34889,34895,3
exp,exp_name,marianne,Marianne,34924,34932,11
booknlp,COREF,89,him,34995,34998,3
booknlp,COREF,84,her,35094,35097,4
booknlp,COREF,89,him,35116,35119,3
booknlp,COREF,89,him,35146,35149,3
booknlp,COREF,89,him,35255,35258,3
booknlp,COREF,89,his,35358,35361,3
booknlp,COREF,84,She,35373,35376,4
booknlp,COREF,89,his,35387,35390,3
booknlp,COREF,89,him,35417,35420,3
booknlp,COREF,89,his,35435,35438,3
booknlp,COREF,89,him,35480,35483,3
booknlp,COREF,89,he,35503,35505,3
booknlp,COREF,89,himself,35528,35535,3
booknlp,COREF,84,her,35567,35570,4
booknlp,COREF,89,his,35581,35584,3
exp,exp_name,elinor,Elinor,35654,35660,4
booknlp,COREF,84,She,35690,35693,4
booknlp,COREF,89,his,35735,35738,3
booknlp,COREF,84,her,35753,35756,4
booknlp,COREF,84,her,35764,35767,4
booknlp,COREF,89,his,35889,35892,3
booknlp,COREF,84,she,35943,35946,4
booknlp,COREF,89,his,36066,36069,3
booknlp,COREF,84,her,36086,36089,4
booknlp,COREF,84,her,36159,36162,4
booknlp,COREF,84,She,36172,36175,4
booknlp,COREF,84,her,36217,36220,4
booknlp,COREF,84,her,36263,36266,4
booknlp,COREF,84,her,36286,36289,4
exp,exp_name,mrs. ferrars,Mrs. Ferrars,36323,36335,14
booknlp,COREF,84,her,36359,36362,4
booknlp,COREF,89,him,36454,36457,3
exp,exp_name,mrs. dashwood,Mrs. Dashwood,36468,36481,13
booknlp,COREF,84,She,36548,36551,4
booknlp,COREF,84,her,36557,36560,4
booknlp,COREF,84,her,36584,36587,4
booknlp,COREF,84,her,36714,36717,4
exp,exp_name,elinor,Elinor,36726,36732,4
booknlp,COREF,84,her,36808,36811,4
booknlp,COREF,84,her,36847,36850,4
booknlp,COREF,84,her,37000,37003,4
booknlp,COREF,84,she,37185,37188,4
booknlp,COREF,84,her,37252,37255,4
booknlp,COREF,84,her,37289,37292,4
booknlp,COREF,84,she,37336,37339,4
booknlp,COREF,84,her,37388,37391,4
booknlp,COREF,84,her,37414,37417,4
booknlp,COREF,84,her,37486,37489,4
booknlp,COREF,84,she,37560,37563,4
booknlp,COREF,84,herself,37577,37584,4
booknlp,COREF,84,her,37699,37702,4
booknlp,COREF,84,she,37897,37900,4
booknlp,COREF,84,her,37957,37960,4
booknlp,COREF,84,She,37981,37984,4
booknlp,COREF,84,Her,38029,38032,4
booknlp,COREF,84,she,38058,38061,4
booknlp,COREF,84,her,38461,38464,4
booknlp,COREF,84,She,38624,38627,4
exp,exp_name,sir john middleton,Sir John Middleton,38644,38662,7
booknlp,COREF,84,her,38663,38666,4
booknlp,COREF,94,his,38685,38688,7
booknlp,COREF,84,her,38703,38706,4
booknlp,COREF,94,his,38721,38724,7
booknlp,COREF,84,her,38777,38780,4
booknlp,COREF,84,she,38797,38800,4
booknlp,COREF,84,her,38845,38848,4
exp,exp_name,elinor,Elinor,38868,38874,4
booknlp,COREF,84,her,39064,39067,4
booknlp,COREF,84,her,39078,39081,4
exp,exp_name,sir john,Sir John,39162,39170,7
booknlp,COREF,84,her,39247,39250,4
booknlp,COREF,84,her,39358,39361,4
booknlp,COREF,84,her,39429,39432,4
booknlp,COREF,84,she,39441,39444,4
booknlp,COREF,84,her,39473,39476,4
booknlp,COREF,84,her,39554,39557,4
exp,exp_name,mrs. dashwood,Mrs. Dashwood,39582,39595,13
exp,exp_name,mrs. john dashwood,Mrs. John Dashwood,39832,39850,5
exp,exp_name,edward,Edward,40018,40024,3
pdnc,qID,Q47-0,you,40176,40179,13
exp,exp_name,mrs. john dashwood,Mrs. John Dashwood,40614,40632,5
exp,exp_name,edward,Edward,40664,40670,3
exp,exp_name,edward,Edward,40950,40956,3
exp,exp_name,elinor,Elinor,40961,40967,4
exp,exp_name,mrs. john dashwood,Mrs. John Dashwood,41033,41051,5
exp,exp_name,john dashwood,John Dashwood,41162,41175,6
exp,exp_name,marianne,Marianne,41702,41710,11
exp,exp_name,mrs. john dashwood,Mrs. John Dashwood,41714,41732,5
exp,exp_name,mrs. dashwood,Mrs. Dashwood,41813,41826,13
exp,exp_name,mrs. dashwood,Mrs. Dashwood,41939,41952,13
exp,exp_name,elinor,Elinor,42690,42696,4
exp,exp_name,lady middleton,Lady Middleton,43028,43042,8
exp,exp_name,mrs. dashwood,Mrs. Dashwood,43067,43080,13
booknlp,COREF,95,she,43082,43085,8
booknlp,COREF,95,she,43165,43168,8
exp,exp_name,sir john,Sir John,43195,43203,7
booknlp,COREF,95,herself,43270,43277,8
booknlp,COREF,95,she,43283,43286,8
booknlp,COREF,95,her,43301,43304,8
booknlp,COREF,95,Her,43310,43313,8
booknlp,COREF,95,her,43409,43412,8
booknlp,COREF,95,her,43448,43451,8
booknlp,COREF,95,her,43550,43553,8
booknlp,COREF,95,her,43563,43566,8
booknlp,COREF,95,her,43600,43603,8
exp,exp_name,mrs. dashwood,Mrs. Dashwood,43848,43861,13
exp,exp_name,sir john middleton,Sir John Middleton,44412,44430,7
exp,exp_name,mrs. dashwood,Mrs. Dashwood,44524,44537,13
exp,exp_name,marianne,Marianne,44690,44698,11
exp,exp_name,mrs. dashwood,Mrs. Dashwood,47649,47662,13
exp,exp_name,marianne,Marianne,49274,49282,11
exp,exp_name,elinor,Elinor,49339,49345,4
exp,exp_name,sir john middleton,Sir John Middleton,49680,49698,7
booknlp,COREF,94,He,49735,49737,7
booknlp,COREF,94,his,49796,49799,7
booknlp,COREF,94,him,49826,49829,7
booknlp,COREF,94,His,49831,49834,7
booknlp,COREF,94,his,49881,49884,7
booknlp,COREF,94,his,49926,49929,7
booknlp,COREF,94,him,49969,49972,7
booknlp,COREF,94,him,50048,50051,7
booknlp,COREF,94,He,50053,50055,7
booknlp,COREF,94,his,50069,50072,7
booknlp,COREF,94,his,50136,50139,7
booknlp,COREF,94,his,50263,50266,7
booknlp,COREF,94,His,50364,50367,7
booknlp,COREF,94,he,50429,50431,7
booknlp,COREF,94,He,50579,50581,7
booknlp,COREF,94,his,50721,50724,7
exp,exp_name,lady middleton,Lady Middleton,50747,50761,8
booknlp,COREF,94,him,50795,50798,7
booknlp,COREF,95,her,50809,50812,8
exp,exp_name,mrs. dashwood,Mrs. Dashwood,50837,50850,13
booknlp,COREF,95,she,50862,50865,8
booknlp,COREF,95,her,50888,50891,8
booknlp,COREF,95,her,50991,50994,8
booknlp,COREF,95,her,51169,51172,8
exp,exp_name,lady middleton,Lady Middleton,51216,51230,8
booknlp,COREF,95,her,51274,51277,8
booknlp,COREF,95,her,51297,51300,8
booknlp,COREF,95,her,51331,51334,8
booknlp,COREF,95,Her,51353,51356,8
booknlp,COREF,95,her,51392,51395,8
booknlp,COREF,95,her,51495,51498,8
booknlp,COREF,95,she,51616,51619,8
booknlp,COREF,95,herself,51667,51674,8
exp,exp_name,sir john,Sir John,51765,51773,7
exp,exp_name,lady middleton,Lady Middleton,51795,51809,8
booknlp,COREF,95,her,51857,51860,8
booknlp,COREF,95,her,52156,52159,8
booknlp,COREF,95,her,52209,52212,8
exp,exp_name,sir john,Sir John,52748,52756,7
exp,exp_name,sir john,Sir John,53179,53187,7
booknlp,COREF,94,his,53228,53231,7
exp,exp_name,sir john,Sir John,53680,53688,7
exp,exp_name,lady middleton,Lady Middleton,53706,53720,8
booknlp,COREF,94,He,53731,53733,7
booknlp,COREF,95,she,53755,53758,8
booknlp,COREF,95,her,53768,53771,8
exp,exp_name,lady middleton,Lady Middleton,53819,53833,8
booknlp,COREF,95,her,53875,53878,8
exp,exp_name,sir john,Sir John,53914,53922,7
exp,exp_name,sir john,Sir John,54123,54131,7
booknlp,COREF,94,his,54175,54178,7
exp,exp_name,lady middleton,Lady Middleton,54186,54200,8
booknlp,COREF,95,herself,54208,54215,8
booknlp,COREF,95,her,54237,54240,8
booknlp,COREF,95,her,54259,54262,8
booknlp,COREF,95,her,54319,54322,8
