exp_name,text,start_byte,end_byte,pdncID
colonel fitzwilliam,Colonel Fitzwilliam,322674,322693,2
colonel fitzwilliam,Colonel Fitzwilliam,327229,327248,2
colonel fitzwilliam,Colonel Fitzwilliam,330071,330090,2
colonel fitzwilliam,Colonel Fitzwilliam,330358,330377,2
colonel fitzwilliam,Colonel Fitzwilliam,358430,358449,2
colonel fitzwilliam,Colonel Fitzwilliam,364257,364276,2
colonel fitzwilliam,Colonel Fitzwilliam,364380,364399,2
colonel fitzwilliam,Colonel Fitzwilliam,370574,370593,2
colonel fitzwilliam,Colonel Fitzwilliam,370812,370831,2
colonel fitzwilliam,Colonel Fitzwilliam,412049,412068,2
colonel fitzwilliam,Colonel Fitzwilliam,500697,500716,2
the late mr. darcy,the late Mr. Darcy,132991,133009,36
the late mr. darcy,the late Mr. Darcy,134593,134611,36
the late mr. darcy,the late Mr. Darcy,136364,136382,36
the late mr. darcy,the late Mr. Darcy,138031,138049,36
the late mr. darcy,the late Mr. Darcy,162854,162872,36
the late mr. darcy,the late Mr. Darcy,251165,251183,36
the late mr. darcy,the late Mr. Darcy,361510,361528,36
my dear miss eliza,My dear Miss Eliza,39742,39760,5
my dear miss eliza,my dear Miss Eliza,40833,40851,5
my dear miss eliza,my dear Miss Eliza,159447,159465,5
sir william lucas,Sir William Lucas,24452,24469,35
sir william lucas,Sir William Lucas,35587,35604,35
sir william lucas,Sir William Lucas,38393,38410,35
sir william lucas,Sir William Lucas,158894,158911,35
sir william lucas,Sir William Lucas,222891,222908,35
sir william lucas,Sir William Lucas,267012,267029,35
sir william lucas,Sir William Lucas,345580,345597,35
sir william lucas,Sir William Lucas,585408,585425,35
sir william lucas,Sir William Lucas,624677,624694,35
sir william lucas,Sir William Lucas,682315,682332,35
william goulding,William Goulding,558978,558994,21
my dearest lizzy,My dearest Lizzy,48913,48929,5
my dearest lizzy,My dearest Lizzy,146331,146347,5
my dearest lizzy,My dearest Lizzy,259358,259374,5
colonel forster,Colonel Forster,35734,35749,3
colonel forster,Colonel Forster,36350,36365,3
colonel forster,Colonel Forster,46131,46146,3
colonel forster,Colonel Forster,46263,46278,3
colonel forster,Colonel Forster,74334,74349,3
colonel forster,Colonel Forster,100139,100154,3
colonel forster,Colonel Forster,114965,114980,3
colonel forster,Colonel Forster,389370,389385,3
colonel forster,Colonel Forster,408694,408709,3
colonel forster,Colonel Forster,479068,479083,3
colonel forster,Colonel Forster,480074,480089,3
colonel forster,Colonel Forster,481203,481218,3
colonel forster,Colonel Forster,484059,484074,3
colonel forster,Colonel Forster,484268,484283,3
colonel forster,Colonel Forster,495749,495764,3
colonel forster,Colonel Forster,510909,510924,3
colonel forster,Colonel Forster,511048,511063,3
colonel forster,Colonel Forster,511547,511562,3
colonel forster,Colonel Forster,511861,511876,3
colonel forster,Colonel Forster,512581,512596,3
colonel forster,Colonel Forster,513245,513260,3
colonel forster,Colonel Forster,514570,514585,3
colonel forster,Colonel Forster,520833,520848,3
colonel forster,Colonel Forster,521255,521270,3
colonel forster,Colonel Forster,524977,524992,3
colonel forster,Colonel Forster,525692,525707,3
colonel forster,Colonel Forster,552904,552919,3
charlotte lucas,Charlotte Lucas,70266,70281,1
charlotte lucas,Charlotte Lucas,100481,100496,1
charlotte lucas,Charlotte Lucas,154370,154385,1
charlotte lucas,Charlotte Lucas,155076,155091,1
charlotte lucas,Charlotte Lucas,197315,197330,1
charlotte lucas,Charlotte Lucas,225520,225535,1
charlotte lucas,Charlotte Lucas,231078,231093,1
charlotte lucas,Charlotte Lucas,237807,237822,1
georgiana darcy,Georgiana Darcy,207425,207440,15
lady anne darcy,Lady Anne Darcy,142545,142560,54
william collins,WILLIAM COLLINS,105257,105272,18
george wickham,George Wickham,162637,162651,6
george wickham,George Wickham,163115,163129,6
george wickham,George Wickham,163304,163318,6
george wickham,George Wickham,316378,316392,6
george wickham,George Wickham,351626,351640,6
george wickham,George Wickham,394893,394907,6
george wickham,George Wickham,596688,596702,6
mrs. jenkinson,Mrs. Jenkinson,185005,185019,49
mrs. jenkinson,Mrs. Jenkinson,279154,279168,49
mrs. jenkinson,Mrs. Jenkinson,283724,283738,49
mrs. jenkinson,Mrs. Jenkinson,285470,285484,49
mrs. jenkinson,Mrs. Jenkinson,286904,286918,49
mrs. jenkinson,Mrs. Jenkinson,290571,290585,49
mrs. jenkinson,Mrs. Jenkinson,292504,292518,49
mrs. jenkinson,Mrs. Jenkinson,292656,292670,49
mrs. jenkinson,Mrs. Jenkinson,304537,304551,49
colonel millar,Colonel Millar,403603,403617,47
captain carter,Captain Carter,45030,45044,65
captain carter,Captain Carter,46283,46297,65
captain carter,Captain Carter,50885,50899,65
captain carter,Captain Carter,74188,74202,65
lady catherine,Lady Catherine,104983,104997,10
lady catherine,Lady Catherine,105533,105547,10
lady catherine,Lady Catherine,105981,105995,10
lady catherine,Lady Catherine,110406,110420,10
lady catherine,Lady Catherine,110695,110709,10
lady catherine,Lady Catherine,112032,112046,10
lady catherine,Lady Catherine,112796,112810,10
lady catherine,Lady Catherine,113098,113112,10
lady catherine,Lady Catherine,125521,125535,10
lady catherine,Lady Catherine,126891,126905,10
lady catherine,Lady Catherine,127150,127164,10
lady catherine,Lady Catherine,142683,142697,10
lady catherine,Lady Catherine,143196,143210,10
lady catherine,Lady Catherine,167378,167392,10
lady catherine,Lady Catherine,167929,167943,10
lady catherine,Lady Catherine,170607,170621,10
lady catherine,Lady Catherine,188312,188326,10
lady catherine,Lady Catherine,188446,188460,10
lady catherine,Lady Catherine,218324,218338,10
lady catherine,Lady Catherine,227588,227602,10
lady catherine,Lady Catherine,256859,256873,10
lady catherine,Lady Catherine,257244,257258,10
lady catherine,Lady Catherine,276455,276469,10
lady catherine,Lady Catherine,277291,277305,10
lady catherine,Lady Catherine,279020,279034,10
lady catherine,Lady Catherine,279122,279136,10
lady catherine,Lady Catherine,280663,280677,10
lady catherine,Lady Catherine,281852,281866,10
lady catherine,Lady Catherine,282082,282096,10
lady catherine,Lady Catherine,282324,282338,10
lady catherine,Lady Catherine,283311,283325,10
lady catherine,Lady Catherine,283690,283704,10
lady catherine,Lady Catherine,284472,284486,10
lady catherine,Lady Catherine,284960,284974,10
lady catherine,Lady Catherine,285808,285822,10
lady catherine,Lady Catherine,286436,286450,10
lady catherine,Lady Catherine,286467,286481,10
lady catherine,Lady Catherine,286833,286847,10
lady catherine,Lady Catherine,287234,287248,10
lady catherine,Lady Catherine,288510,288524,10
lady catherine,Lady Catherine,290908,290922,10
lady catherine,Lady Catherine,291941,291955,10
lady catherine,Lady Catherine,292337,292351,10
lady catherine,Lady Catherine,292823,292837,10
lady catherine,Lady Catherine,293190,293204,10
lady catherine,Lady Catherine,293417,293431,10
lady catherine,Lady Catherine,297621,297635,10
lady catherine,Lady Catherine,297817,297831,10
lady catherine,Lady Catherine,298485,298499,10
lady catherine,Lady Catherine,299100,299114,10
lady catherine,Lady Catherine,301722,301736,10
lady catherine,Lady Catherine,301964,301978,10
lady catherine,Lady Catherine,302744,302758,10
lady catherine,Lady Catherine,303826,303840,10
lady catherine,Lady Catherine,304879,304893,10
lady catherine,Lady Catherine,308774,308788,10
lady catherine,Lady Catherine,308883,308897,10
lady catherine,Lady Catherine,309592,309606,10
lady catherine,Lady Catherine,310204,310218,10
lady catherine,Lady Catherine,312409,312423,10
lady catherine,Lady Catherine,315664,315678,10
lady catherine,Lady Catherine,328723,328737,10
lady catherine,Lady Catherine,340692,340706,10
lady catherine,Lady Catherine,371294,371308,10
lady catherine,Lady Catherine,371546,371560,10
lady catherine,Lady Catherine,371979,371993,10
lady catherine,Lady Catherine,372519,372533,10
lady catherine,Lady Catherine,373924,373938,10
lady catherine,Lady Catherine,375076,375090,10
lady catherine,Lady Catherine,378500,378514,10
lady catherine,Lady Catherine,380327,380341,10
lady catherine,Lady Catherine,381046,381060,10
lady catherine,lady Catherine,524118,524132,10
lady catherine,lady Catherine,624276,624290,10
lady catherine,Lady Catherine,624536,624550,10
lady catherine,Lady Catherine,625307,625321,10
lady catherine,Lady Catherine,625879,625893,10
lady catherine,Lady Catherine,626446,626460,10
lady catherine,Lady Catherine,629520,629534,10
lady catherine,Lady Catherine,633068,633082,10
lady catherine,Lady Catherine,633181,633195,10
lady catherine,Lady Catherine,633936,633950,10
lady catherine,Lady Catherine,635144,635158,10
lady catherine,Lady Catherine,635414,635428,10
lady catherine,Lady Catherine,636667,636681,10
lady catherine,Lady Catherine,637188,637202,10
lady catherine,Lady Catherine,637961,637975,10
lady catherine,lady Catherine,638730,638744,10
lady catherine,lady Catherine,638887,638901,10
lady catherine,Lady Catherine,640134,640148,10
lady catherine,lady Catherine,641352,641366,10
lady catherine,Lady Catherine,646636,646650,10
lady catherine,Lady Catherine,647472,647486,10
lady catherine,Lady Catherine,652022,652036,10
lady catherine,Lady Catherine,677696,677710,10
lady catherine,Lady Catherine,678042,678056,10
lady catherine,Lady Catherine,678636,678650,10
lady catherine,Lady Catherine,680496,680510,10
lady catherine,Lady Catherine,680768,680782,10
lady catherine,Lady Catherine,681787,681801,10
lady catherine,Lady Catherine,689586,689600,10
miss de bourgh,Miss De Bourgh,112090,112104,37
miss de bourgh,Miss de Bourgh,142792,142806,37
miss de bourgh,Miss de Bourgh,167344,167358,37
miss de bourgh,Miss de Bourgh,185034,185048,37
miss de bourgh,Miss de Bourgh,209727,209741,37
miss de bourgh,Miss De Bourgh,279204,279218,37
miss de bourgh,Miss De Bourgh,279506,279520,37
miss de bourgh,Miss De Bourgh,279958,279972,37
miss de bourgh,Miss De Bourgh,285329,285343,37
miss de bourgh,Miss De Bourgh,286770,286784,37
miss de bourgh,Miss De Bourgh,286963,286977,37
miss de bourgh,Miss De Bourgh,292421,292435,37
miss de bourgh,Miss De Bourgh,292694,292708,37
miss de bourgh,Miss De Bourgh,295425,295439,37
miss de bourgh,Miss De Bourgh,309451,309465,37
miss de bourgh,Miss De Bourgh,378628,378642,37
miss de bourgh,Miss De Bourgh,414514,414528,37
miss de bourgh,Miss de Bourgh,581966,581980,37
miss de bourgh,Miss De Bourgh,630095,630109,37
miss de bourgh,Miss De Bourgh,630469,630483,37
miss elizabeth,Miss Elizabeth,41898,41912,5
miss elizabeth,Miss Elizabeth,41924,41938,5
miss elizabeth,Miss Elizabeth,56163,56177,5
miss elizabeth,Miss Elizabeth,60911,60925,5
miss elizabeth,Miss Elizabeth,150212,150226,5
miss elizabeth,Miss Elizabeth,195199,195213,5
miss elizabeth,Miss Elizabeth,276592,276606,5
miss elizabeth,Miss Elizabeth,378951,378965,5
miss elizabeth,Miss Elizabeth,627308,627322,5
lady metcalfe,Lady Metcalfe,290828,290841,57
uncle philips,uncle Philips,114904,114917,61
uncle philips,uncle Philips,128276,128289,61
a young lucas,a young Lucas,29196,29209,73
miss grantley,Miss Grantley,76533,76546,67
mrs. gardiner,Mrs. Gardiner,244239,244252,27
mrs. gardiner,Mrs. Gardiner,244575,244588,27
mrs. gardiner,Mrs. Gardiner,245840,245853,27
mrs. gardiner,Mrs. Gardiner,248042,248055,27
mrs. gardiner,Mrs. Gardiner,250197,250210,27
mrs. gardiner,Mrs. Gardiner,250612,250625,27
mrs. gardiner,Mrs. Gardiner,251121,251134,27
mrs. gardiner,Mrs. Gardiner,251836,251849,27
mrs. gardiner,Mrs. Gardiner,262690,262703,27
mrs. gardiner,Mrs. Gardiner,263797,263810,27
mrs. gardiner,Mrs. Gardiner,268518,268531,27
mrs. gardiner,Mrs. Gardiner,268769,268782,27
mrs. gardiner,Mrs. Gardiner,271186,271199,27
mrs. gardiner,Mrs. Gardiner,382678,382691,27
mrs. gardiner,Mrs. Gardiner,421300,421313,27
mrs. gardiner,Mrs. Gardiner,421942,421955,27
mrs. gardiner,Mrs. Gardiner,422903,422916,27
mrs. gardiner,Mrs. Gardiner,424046,424059,27
mrs. gardiner,Mrs. Gardiner,424449,424462,27
mrs. gardiner,Mrs. Gardiner,425083,425096,27
mrs. gardiner,Mrs. Gardiner,430863,430876,27
mrs. gardiner,Mrs. Gardiner,431176,431189,27
mrs. gardiner,Mrs. Gardiner,432951,432964,27
mrs. gardiner,Mrs. Gardiner,434142,434155,27
mrs. gardiner,Mrs. Gardiner,443724,443737,27
mrs. gardiner,Mrs. Gardiner,445373,445386,27
mrs. gardiner,Mrs. Gardiner,446990,447003,27
mrs. gardiner,Mrs. Gardiner,447779,447792,27
mrs. gardiner,Mrs. Gardiner,449945,449958,27
mrs. gardiner,Mrs. Gardiner,450504,450517,27
mrs. gardiner,Mrs. Gardiner,452223,452236,27
mrs. gardiner,Mrs. Gardiner,453447,453460,27
mrs. gardiner,Mrs. Gardiner,457642,457655,27
mrs. gardiner,Mrs. Gardiner,461690,461703,27
mrs. gardiner,Mrs. Gardiner,461889,461902,27
mrs. gardiner,Mrs. Gardiner,463092,463105,27
mrs. gardiner,Mrs. Gardiner,468706,468719,27
mrs. gardiner,Mrs. Gardiner,469163,469176,27
mrs. gardiner,Mrs. Gardiner,477255,477268,27
mrs. gardiner,Mrs. Gardiner,477663,477676,27
mrs. gardiner,Mrs. Gardiner,477697,477710,27
mrs. gardiner,Mrs. Gardiner,485304,485317,27
mrs. gardiner,Mrs. Gardiner,493159,493172,27
mrs. gardiner,Mrs. Gardiner,493534,493547,27
mrs. gardiner,Mrs. Gardiner,494014,494027,27
mrs. gardiner,Mrs. Gardiner,495906,495919,27
mrs. gardiner,Mrs. Gardiner,499749,499762,27
mrs. gardiner,Mrs. Gardiner,504561,504574,27
mrs. gardiner,Mrs. Gardiner,518528,518541,27
mrs. gardiner,Mrs. Gardiner,526816,526829,27
mrs. gardiner,Mrs. Gardiner,527077,527090,27
mrs. gardiner,Mrs. Gardiner,527328,527341,27
mrs. gardiner,Mrs. Gardiner,553577,553590,27
mrs. gardiner,Mrs. Gardiner,592594,592607,27
mrs. gardiner,Mrs. Gardiner,595153,595166,27
mrs. gardiner,Mrs. Gardiner,649100,649113,27
mrs. gardiner,Mrs. Gardiner,679151,679164,27
mrs. annesley,Mrs. Annesley,468974,468987,24
mrs. annesley,Mrs. Annesley,470531,470544,24
mrs. annesley,Mrs. Annesley,605892,605905,24
mrs. nicholls,Mrs. Nicholls,587021,587034,32
mrs. reynolds,Mrs. Reynolds,430177,430190,44
mrs. reynolds,Mrs. Reynolds,430964,430977,44
mrs. reynolds,Mrs. Reynolds,431296,431309,44
mrs. reynolds,Mrs. Reynolds,431885,431898,44
mrs. reynolds,Mrs. Reynolds,432412,432425,44
mrs. reynolds,Mrs. Reynolds,434324,434337,44
mrs. reynolds,Mrs. Reynolds,435811,435824,44
mrs. reynolds,Mrs. Reynolds,436946,436959,44
mrs. reynolds,Mrs. Reynolds,437225,437238,44
mrs. collins,Mrs. Collins,273091,273103,1
mrs. collins,Mrs. Collins,283824,283836,1
mrs. collins,Mrs. Collins,287905,287917,1
mrs. collins,Mrs. Collins,288075,288087,1
mrs. collins,Mrs. Collins,290796,290808,1
mrs. collins,Mrs. Collins,292378,292390,1
mrs. collins,Mrs. Collins,293310,293322,1
mrs. collins,Mrs. Collins,296417,296429,1
mrs. collins,Mrs. Collins,300032,300044,1
mrs. collins,Mrs. Collins,300422,300434,1
mrs. collins,Mrs. Collins,302381,302393,1
mrs. collins,Mrs. Collins,304397,304409,1
mrs. collins,Mrs. Collins,309999,310011,1
mrs. collins,Mrs. Collins,313502,313514,1
mrs. collins,Mrs. Collins,314160,314172,1
mrs. collins,Mrs. Collins,316914,316926,1
mrs. collins,Mrs. Collins,317776,317788,1
mrs. collins,Mrs. Collins,319330,319342,1
mrs. collins,Mrs. Collins,328530,328542,1
mrs. collins,Mrs. Collins,372812,372824,1
mrs. collins,Mrs. Collins,373134,373146,1
mrs. collins,Mrs. Collins,373958,373970,1
mrs. collins,Mrs. Collins,374674,374686,1
mrs. collins,Mrs. Collins,378986,378998,1
mrs. collins,Mrs. Collins,381083,381095,1
mrs. collins,Mrs. Collins,523007,523019,1
mrs. collins,Mrs. Collins,524088,524100,1
mrs. collins,Mrs. Collins,624958,624970,1
mrs. collins,Mrs. Collins,642753,642765,1
mrs. wickham,Mrs. Wickham,541187,541199,11
mrs. wickham,Mrs. Wickham,559904,559916,11
mrs. wickham,Mrs. Wickham,685274,685286,11
mrs. forster,Mrs. Forster,389435,389447,26
mrs. forster,Mrs. Forster,389509,389521,26
mrs. forster,Mrs. Forster,389831,389843,26
mrs. forster,Mrs. Forster,390115,390127,26
mrs. forster,Mrs. Forster,404415,404427,26
mrs. forster,Mrs. Forster,404796,404808,26
mrs. forster,Mrs. Forster,405232,405244,26
mrs. forster,Mrs. Forster,406006,406018,26
mrs. forster,Mrs. Forster,415087,415099,26
mrs. forster,Mrs. Forster,420176,420188,26
mrs. forster,Mrs. Forster,501164,501176,26
mrs. forster,Mrs. Forster,554344,554356,26
miss bingley,Miss Bingley,12811,12823,14
miss bingley,Miss Bingley,15643,15655,14
miss bingley,Miss Bingley,20309,20321,14
miss bingley,Miss Bingley,22081,22093,14
miss bingley,Miss Bingley,27419,27431,14
miss bingley,Miss Bingley,29807,29819,14
miss bingley,Miss Bingley,41102,41114,14
miss bingley,Miss Bingley,41715,41727,14
miss bingley,Miss Bingley,41957,41969,14
miss bingley,Miss Bingley,46826,46838,14
miss bingley,Miss Bingley,51587,51599,14
miss bingley,Miss Bingley,52562,52574,14
miss bingley,Miss Bingley,53482,53494,14
miss bingley,Miss Bingley,53632,53644,14
miss bingley,Miss Bingley,54942,54954,14
miss bingley,Miss Bingley,55270,55282,14
miss bingley,Miss Bingley,56346,56358,14
miss bingley,Miss Bingley,56854,56866,14
miss bingley,Miss Bingley,58748,58760,14
miss bingley,Miss Bingley,59557,59569,14
miss bingley,Miss Bingley,60829,60841,14
miss bingley,Miss Bingley,62044,62056,14
miss bingley,Miss Bingley,63162,63174,14
miss bingley,Miss Bingley,63530,63542,14
miss bingley,Miss Bingley,64014,64026,14
miss bingley,Miss Bingley,66093,66105,14
miss bingley,Miss Bingley,66635,66647,14
miss bingley,Miss Bingley,74679,74691,14
miss bingley,Miss Bingley,74801,74813,14
miss bingley,Miss Bingley,75043,75055,14
miss bingley,Miss Bingley,77235,77247,14
miss bingley,Miss Bingley,82135,82147,14
miss bingley,Miss Bingley,82766,82778,14
miss bingley,Miss Bingley,82827,82839,14
miss bingley,Miss Bingley,83739,83751,14
miss bingley,Miss Bingley,84881,84893,14
miss bingley,Miss Bingley,86358,86370,14
miss bingley,Miss Bingley,87854,87866,14
miss bingley,Miss Bingley,89032,89044,14
miss bingley,Miss Bingley,89206,89218,14
miss bingley,Miss Bingley,91066,91078,14
miss bingley,Miss Bingley,91591,91603,14
miss bingley,Miss Bingley,92333,92345,14
miss bingley,Miss Bingley,92957,92969,14
miss bingley,Miss Bingley,93786,93798,14
miss bingley,Miss Bingley,94736,94748,14
miss bingley,Miss Bingley,95900,95912,14
miss bingley,Miss Bingley,97556,97568,14
miss bingley,Miss Bingley,98082,98094,14
miss bingley,Miss Bingley,98796,98808,14
miss bingley,Miss Bingley,142975,142987,14
miss bingley,Miss Bingley,162493,162505,14
miss bingley,Miss Bingley,164042,164054,14
miss bingley,Miss Bingley,180230,180242,14
miss bingley,Miss Bingley,205773,205785,14
miss bingley,Miss Bingley,207048,207060,14
miss bingley,Miss Bingley,208896,208908,14
miss bingley,Miss Bingley,209233,209245,14
miss bingley,Miss Bingley,209827,209839,14
miss bingley,Miss Bingley,210147,210159,14
miss bingley,Miss Bingley,232344,232356,14
miss bingley,Miss Bingley,258151,258163,14
miss bingley,Miss Bingley,258979,258991,14
miss bingley,Miss Bingley,259524,259536,14
miss bingley,Miss Bingley,261780,261792,14
miss bingley,Miss Bingley,268565,268577,14
miss bingley,Miss Bingley,298379,298391,14
miss bingley,Miss Bingley,309495,309507,14
miss bingley,Miss Bingley,323529,323541,14
miss bingley,Miss Bingley,326765,326777,14
miss bingley,Miss Bingley,350374,350386,14
miss bingley,Miss Bingley,467712,467724,14
miss bingley,Miss Bingley,468393,468405,14
miss bingley,Miss Bingley,468796,468808,14
miss bingley,Miss Bingley,469469,469481,14
miss bingley,Miss Bingley,470103,470115,14
miss bingley,Miss Bingley,471773,471785,14
miss bingley,Miss Bingley,472220,472232,14
miss bingley,Miss Bingley,473005,473017,14
miss bingley,Miss Bingley,474111,474123,14
miss bingley,Miss Bingley,474648,474660,14
miss bingley,Miss Bingley,475040,475052,14
miss bingley,Miss Bingley,476215,476227,14
miss bingley,Miss Bingley,477141,477153,14
miss bingley,Miss Bingley,620766,620778,14
miss bingley,Miss Bingley,680915,680927,14
miss bingley,Miss Bingley,688519,688531,14
mrs. philips,Mrs. Philips,44093,44105,33
mrs. philips,Mrs. Philips,122925,122937,33
mrs. philips,Mrs. Philips,123009,123021,33
mrs. philips,Mrs. Philips,123862,123874,33
mrs. philips,Mrs. Philips,124791,124803,33
mrs. philips,Mrs. Philips,125457,125469,33
mrs. philips,Mrs. Philips,126756,126768,33
mrs. philips,Mrs. Philips,127357,127369,33
mrs. philips,Mrs. Philips,129008,129020,33
mrs. philips,Mrs. Philips,129335,129347,33
mrs. philips,Mrs. Philips,141358,141370,33
mrs. philips,Mrs. Philips,141498,141510,33
mrs. philips,Mrs. Philips,144218,144230,33
mrs. philips,Mrs. Philips,144779,144791,33
mrs. philips,Mrs. Philips,244305,244317,33
mrs. philips,Mrs. Philips,559817,559829,33
mrs. philips,Mrs. Philips,586544,586556,33
mrs. philips,Mrs. Philips,622058,622070,33
mrs. philips,Mrs. Philips,682590,682602,33
mrs. philips,Mrs. Philips,682685,682697,33
mr. robinson,Mr. Robinson,26117,26129,72
mr. robinson,Mr. Robinson,26184,26196,72
mr. robinson,Mr. Robinson,26227,26239,72
chamberlayne,Chamberlayne,389709,389721,46
aunt philips,aunt Philips,85780,85792,38
aunt philips,aunt Philips,389033,389045,38
aunt philips,aunt Philips,403920,403932,38
aunt philips,aunt Philips,516063,516075,38
mr. gardiner,Mr. Gardiner,243950,243962,20
mr. gardiner,Mr. Gardiner,267570,267582,20
mr. gardiner,Mr. Gardiner,383711,383723,20
mr. gardiner,Mr. Gardiner,421380,421392,20
mr. gardiner,Mr. Gardiner,424512,424524,20
mr. gardiner,Mr. Gardiner,432046,432058,20
mr. gardiner,Mr. Gardiner,432297,432309,20
mr. gardiner,Mr. Gardiner,434487,434499,20
mr. gardiner,Mr. Gardiner,442944,442956,20
mr. gardiner,Mr. Gardiner,444039,444051,20
mr. gardiner,Mr. Gardiner,446306,446318,20
mr. gardiner,Mr. Gardiner,467470,467482,20
mr. gardiner,Mr. Gardiner,471138,471150,20
mr. gardiner,Mr. Gardiner,485023,485035,20
mr. gardiner,Mr. Gardiner,493685,493697,20
mr. gardiner,Mr. Gardiner,494856,494868,20
mr. gardiner,Mr. Gardiner,496431,496443,20
mr. gardiner,Mr. Gardiner,506511,506523,20
mr. gardiner,Mr. Gardiner,508146,508158,20
mr. gardiner,Mr. Gardiner,518128,518140,20
mr. gardiner,Mr. Gardiner,519962,519974,20
mr. gardiner,Mr. Gardiner,520507,520519,20
mr. gardiner,Mr. Gardiner,522392,522404,20
mr. gardiner,Mr. Gardiner,524907,524919,20
mr. gardiner,Mr. Gardiner,525889,525901,20
mr. gardiner,Mr. Gardiner,526083,526095,20
mr. gardiner,Mr. Gardiner,531140,531152,20
mr. gardiner,Mr. Gardiner,537745,537757,20
mr. gardiner,Mr. Gardiner,539481,539493,20
mr. gardiner,Mr. Gardiner,540627,540639,20
mr. gardiner,Mr. Gardiner,551773,551785,20
mr. gardiner,Mr. Gardiner,553896,553908,20
mr. gardiner,Mr. Gardiner,568357,568369,20
mr. gardiner,Mr. Gardiner,572659,572671,20
my dear jane,my dear Jane,146060,146072,7
my dear jane,My dear Jane,235715,235727,7
my dear jane,My dear Jane,237552,237564,7
my dear jane,My dear Jane,541257,541269,7
my dear jane,my dear Jane,607489,607501,7
my dear jane,My dear Jane,610235,610247,7
mr. philips,Mr. Philips,43075,43086,61
mr. philips,Mr. Philips,44346,44357,61
mr. philips,Mr. Philips,122787,122798,61
mr. philips,Mr. Philips,137942,137953,61
mr. philips,Mr. Philips,364977,364988,61
mrs. bennet,Mrs. Bennet,5450,5461,25
mrs. bennet,Mrs. Bennet,6679,6690,25
mrs. bennet,Mrs. Bennet,7541,7552,25
mrs. bennet,Mrs. Bennet,8847,8858,25
mrs. bennet,Mrs. Bennet,9724,9735,25
mrs. bennet,Mrs. Bennet,10302,10313,25
mrs. bennet,Mrs. Bennet,10551,10562,25
mrs. bennet,Mrs. Bennet,13162,13173,25
mrs. bennet,Mrs. Bennet,15324,15335,25
mrs. bennet,Mrs. Bennet,17487,17498,25
mrs. bennet,Mrs. Bennet,25360,25371,25
mrs. bennet,Mrs. Bennet,25757,25768,25
mrs. bennet,Mrs. Bennet,29409,29420,25
mrs. bennet,Mrs. Bennet,45177,45188,25
mrs. bennet,Mrs. Bennet,46429,46440,25
mrs. bennet,Mrs. Bennet,46588,46599,25
mrs. bennet,Mrs. Bennet,47399,47410,25
mrs. bennet,Mrs. Bennet,48632,48643,25
mrs. bennet,Mrs. Bennet,65499,65510,25
mrs. bennet,Mrs. Bennet,65648,65659,25
mrs. bennet,Mrs. Bennet,66244,66255,25
