qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q8-1,"but I quite agree with my father in thinking a sailor might be a very desirable tenant.  I have known a good deal of the profession; and besides their liberality, they are so neat and careful in all their ways!  These valuable pictures of yours, Sir Walter, if you chose to leave them, would be perfectly safe.  Everything in and about the house would be taken such excellent care of!  The gardens and shrubberies would be kept in almost as high order as they are now.  You need not be afraid, Miss Elliot, of your own sweet flower gardens being neglected.","[29109, 29665]",Mrs Clay,"['Mr Shepherd', 'Sir Walter Elliot', 'Anne Elliot']",Explicit,said Mrs Clay,"['Sir Walter', 'you', 'You', 'Miss Elliot', 'your ']","[[29355, 29365], [29370, 29373], [29579, 29582], [29603, 29614], [29619, 29624]]","[['Sir Walter Elliot'], ['Sir Walter Elliot'], ['Anne Elliot'], ['Anne Elliot'], ['Anne Elliot']]",X,8,minor,Persuasion,54,54,3,3,20,29109,29665
Q9-0,"As to all that,","[29669, 29684]",Sir Walter Elliot,"['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']",Explicit,rejoined Sir Walter,[],[],[],X,9,minor,Persuasion,55,55,3,3,26,29669,29684
Q9-1,"supposing I were induced to let my house, I have by no means made up my mind as to the privileges to be annexed to it.  I am not particularly disposed to favour a tenant.  The park would be open to him of course, and few navy officers, or men of any other description, can have had such a range; but what restrictions I might impose on the use of the pleasure-grounds, is another thing.  I am not fond of the idea of my shrubberies being always approachable; and I should recommend Miss Elliot to be on her guard with respect to her flower garden.  I am very little disposed to grant a tenant of Kellynch Hall any extraordinary favour, I assure you, be he sailor or soldier.","[29715, 30389]",Sir Walter Elliot,"['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']",Explicit,rejoined Sir Walter,"['him', 'Miss Elliot', 'her', 'her', 'you']","[[29913, 29916], [30197, 30208], [30218, 30221], [30244, 30247], [30360, 30363]]","[['_unknowable'], ['Anne Elliot'], ['Anne Elliot'], ['Anne Elliot'], ['Sir Walter Elliot']]",X,9,minor,Persuasion,55,55,3,3,26,29715,30389
Q10-0,"In all these cases, there are established usages which make everything plain and easy between landlord and tenant.  Your interest, Sir Walter, is in pretty safe hands.  Depend upon me for taking care that no tenant has more than his just rights.  I venture to hint, that Sir Walter Elliot cannot be half so jealous for his own, as John Shepherd will be for him.","[30445, 30806]",Mr Shepherd,"['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']",Explicit,Mr Shepherd presumed to say,"['Your ', 'Sir Walter', 'his', 'Sir Walter Elliot', 'his', 'John Shepherd']","[[30561, 30566], [30576, 30586], [30674, 30677], [30716, 30733], [30764, 30767], [30776, 30789]]","[['Sir Walter Elliot'], ['Sir Walter Elliot'], ['_unknowable'], ['Sir Walter Elliot'], ['Sir Walter Elliot'], ['Mr Shepherd']]",X,10,minor,Persuasion,57,57,3,3,18,30445,30806
Q11-0,"The navy, I think, who have done so much for us, have at least an equal claim with any other set of men, for all the comforts and all the privileges which any home can give.  Sailors work hard enough for their comforts, we must all allow.","[30829, 31067]",Anne Elliot,"['Mr Shepherd', 'Mrs Clay', 'Sir Walter Elliot']",Explicit,Anne spoke,[],[],[],X,11,major,Persuasion,59,59,3,3,1,30829,31067
Q12-0,"Very true, very true.  What Miss Anne says, is very true,","[31071, 31128]",Mr Shepherd,"['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']",Explicit,was Mr Shepherds rejoinder,['Miss Anne'],"[[31099, 31108]]",[['Anne Elliot']],X,12,minor,Persuasion,60,60,3,3,18,31071,31128
Q13-0,"Oh! certainly,","[31164, 31178]",Anne Elliot,"['Mr Shepherd', 'Mrs Clay', 'Sir Walter Elliot']",Anaphoric,was his daughters,[],[],[],X,13,major,Persuasion,60,60,3,3,1,31164,31178
Q14-0,"The profession has its utility, but I should be sorry to see any friend of mine belonging to it.","[31249, 31345]",Sir Walter Elliot,"['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']",Explicit,Sir Walters remark was,[],[],[],X,14,minor,Persuasion,61,61,3,3,26,31249,31345
Q15-0,Indeed!,"[31349, 31356]",Mr Shepherd,"['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']",Implicit,,[],[],[],X,15,minor,Persuasion,62,62,3,3,18,31349,31356
Q16-0,"Yes; it is in two points offensive to me; I have two strong grounds of objection to it.  First, as being the means of bringing persons of obscure birth into undue distinction, and raising men to honours which their fathers and grandfathers never dreamt of; and secondly, as it cuts up a man's youth and vigour most horribly; a sailor grows old sooner than any other man.  I have observed it all my life.  A man is in greater danger in the navy of being insulted by the rise of one whose father, his father might have disdained to speak to, and of becoming prematurely an object of disgust himself, than in any other line.  One day last spring, in town, I was in company with two men, striking instances of what I am talking of; Lord St Ives, whose father we all know to have been a country curate, without bread to eat; I was to give place to Lord St Ives, and a certain Admiral Baldwin, the most deplorable-looking personage you can imagine; his face the colour of mahogany, rough and rugged to the last degree; all lines and wrinkles, nine grey hairs of a side, and nothing but a dab of powder at top.  'In the name of heaven, who is that old fellow?' said I to a friend of mine who was standing near, (Sir Basil Morley).  'Old fellow!' cried Sir Basil, 'it is Admiral Baldwin.  What do you take his age to be?' 'Sixty,' said I, 'or perhaps sixty-two.' 'Forty,' replied Sir Basil, 'forty, and no more.'  Picture to yourselves my amazement; I shall not easily forget Admiral Baldwin.  I never saw quite so wretched an example of what a sea-faring life can do; but to a degree, I know it is the same with them all:  they are all knocked about, and exposed to every climate, and every weather, till they are not fit to be seen.  It is a pity they are not knocked on the head at once, before they reach Admiral Baldwin's age.","[31404, 33227]",Sir Walter Elliot,"['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']",Implicit,,"['Admiral', 'you', 'his', 'Admiral', 'you', 'his', 'Admiral']","[[32275, 32282], [32330, 32333], [32347, 32350], [32667, 32674], [32693, 32696], [32702, 32705], [32872, 32879]]","[['Admiral Baldwin'], ['Mr Shepherd'], ['Admiral Baldwin'], ['Admiral Baldwin'], ['Mr Shepherd'], ['Admiral Baldwin'], ['Admiral Baldwin']]",X,16,minor,Persuasion,63,63,3,3,26,31404,33227
Q17-0,"Nay, Sir Walter,","[33231, 33247]",Mrs Clay,"['Mr Shepherd', 'Sir Walter Elliot', 'Anne Elliot']",Explicit,cried Mrs Clay,['Sir Walter'],"[[33236, 33246]]",[['Sir Walter Elliot']],X,17,minor,Persuasion,64,64,3,3,20,33231,33247
Q17-1,"this is being severe indeed.  Have a little mercy on the poor men.  We are not all born to be handsome. The sea is no beautifier, certainly; sailors do grow old betimes; I have observed it; they soon lose the look of youth.  But then, is not it the same with many other professions, perhaps most other?  Soldiers, in active service, are not at all better off:  and even in the quieter professions, there is a toil and a labour of the mind, if not of the body, which seldom leaves a man's looks to the natural effect of time. The lawyer plods, quite care-worn; the physician is up at all hours, and travelling in all weather; and even the clergyman--","[33266, 33915]",Mrs Clay,"['Mr Shepherd', 'Sir Walter Elliot', 'Anne Elliot']",Explicit,cried Mrs Clay,[],[],[],X,17,minor,Persuasion,64,64,3,3,20,33266,33915
Q17-2,"and even the clergyman, you know is obliged to go into infected rooms, and expose his health and looks to all the injury of a poisonous atmosphere.  In fact, as I have long been convinced, though every profession is necessary and honourable in its turn, it is only the lot of those who are not obliged to follow any, who can live in a regular way, in the country, choosing their own hours, following their own pursuits, and living on their own property, without the torment of trying for more; it is only their lot, I say, to hold the blessings of health and a good appearance to the utmost: I know no other set of men but what lose something of their personableness when they cease to be quite young.","[33983, 34684]",Mrs Clay,"['Mr Shepherd', 'Sir Walter Elliot', 'Anne Elliot']",Explicit,cried Mrs Clay,['you'],"[[34007, 34010]]",[['Sir Walter Elliot']],X,17,minor,Persuasion,64,64,3,3,20,33983,34684
Q18-0,And who is Admiral Croft?,"[36031, 36056]",Sir Walter Elliot,"['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']",Explicit,was Sir Walters cold suspicious inquiry,['Admiral Croft'],"[[36042, 36055]]",[['Admiral']],X,18,minor,Persuasion,66,66,3,3,26,36031,36056
Q19-0,"He is a rear admiral of the white.  He was in the Trafalgar action, and has been in the East Indies since; he was stationed there, I believe, several years.","[36243, 36399]",Anne Elliot,"['Mr Shepherd', 'Mrs Clay', 'Sir Walter Elliot']",Explicit,Anne after the little pause which followed added,"['He', 'He', 'he']","[[36243, 36245], [36279, 36281], [36350, 36352]]","[['Admiral'], ['Admiral'], ['Admiral']]",X,19,major,Persuasion,68,68,3,3,1,36243,36399
Q20-0,"Then I take it for granted,","[36403, 36430]",Sir Walter Elliot,"['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']",Explicit,observed Sir Walter,[],[],[],X,20,minor,Persuasion,69,69,3,3,26,36403,36430
Q20-1,that his face is about as orange as the cuffs and capes of my livery.,"[36454, 36523]",Sir Walter Elliot,"['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']",Explicit,observed Sir Walter,['his'],"[[36459, 36462]]",[['Admiral']],X,20,minor,Persuasion,69,69,3,3,26,36454,36523
Q21-0,"And a very well-spoken, genteel, shrewd lady, she seemed to be,","[37881, 37944]",Mr Shepherd,"['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']",Anaphoric,continued he,['she'],"[[37927, 37930]]",[['Mrs Croft']],X,21,minor,Persuasion,72,72,3,3,18,37881,37944
Q21-1,"asked more questions about the house, and terms, and taxes, than the Admiral himself, and seemed more conversant with business; and moreover, Sir Walter, I found she was not quite unconnected in this country, any more than her husband; that is to say, she is sister to a gentleman who did live amongst us once; she told me so herself: sister to the gentleman who lived a few years back at Monkford. Bless me! what was his name? At this moment I cannot recollect his name, though I have heard it so lately. Penelope, my dear, can you help me to the name of the gentleman who lived at Monkford: Mrs Croft's brother?","[37961, 38574]",Mr Shepherd,"['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']",Anaphoric,continued he,"['the Admiral', 'himself', 'Sir Walter', 'she', 'her husband', 'she ', 'sister to a gentleman', 'us', 'she', 'herself', 'sister to the gentleman who lived a few years back at Monkford', 'his', 'his', 'Penelope', 'you', 'the gentleman who lived at Monkford', ""Mrs Croft's brother""]","[[38026, 38037], [38038, 38045], [38103, 38113], [38123, 38126], [38184, 38195], [38213, 38217], [38220, 38241], [38263, 38265], [38272, 38275], [38287, 38294], [38296, 38358], [38379, 38382], [38423, 38426], [38467, 38475], [38490, 38493], [38517, 38552], [38554, 38573]]","[['Admiral'], ['Admiral'], ['Sir Walter Elliot'], ['Mrs Croft'], ['Admiral'], ['Mrs Croft'], ['Mrs Croft'], ['Mr Shepherd'], ['Mrs Croft'], ['Mrs Croft'], ['Mrs Croft'], ['Captain Wentworth'], ['Captain Wentworth'], ['Mrs Clay'], ['Mrs Clay'], ['Captain Wentworth'], ['Captain Wentworth']]",X,21,minor,Persuasion,72,72,3,3,18,37961,38574
Q22-0,"I have no conception whom you can mean, Shepherd; I remember no gentleman resident at Monkford since the time of old Governor Trent.","[38667, 38799]",Mrs Clay,"['Mr Shepherd', 'Sir Walter Elliot', 'Anne Elliot']",Implicit,,"['you', 'Shepherd']","[[38693, 38696], [38707, 38715]]","[['Mr Shepherd'], ['Mr Shepherd']]",X,22,minor,Persuasion,74,74,3,3,20,38667,38799
Q23-0,"Bless me! how very odd!  I shall forget my own name soon, I suppose. A name that I am so very well acquainted with; knew the gentleman so well by sight; seen him a hundred times; came to consult me once, I remember, about a trespass of one of his neighbours; farmer's man breaking into his orchard; wall torn down; apples stolen; caught in the fact; and afterwards, contrary to my judgement, submitted to an amicable compromise.  Very odd indeed!","[38803, 39249]",Mr Shepherd,"['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']",Implicit,,"['the gentleman', 'him', 'his', 'his']","[[38924, 38937], [38961, 38964], [39046, 39049], [39089, 39092]]","[['Captain Wentworth'], ['Captain Wentworth'], ['Captain Wentworth'], ['Captain Wentworth']]",X,23,minor,Persuasion,75,75,3,3,18,38803,39249
Q24-0,"You mean Mr Wentworth, I suppose?","[39285, 39318]",Anne Elliot,"['Mr Shepherd', 'Mrs Clay', 'Sir Walter Elliot']",Explicit,said Anne,"['You', 'Mr Wentworth']","[[39285, 39288], [39294, 39306]]","[['Mr Shepherd'], ['Captain Wentworth']]",X,24,major,Persuasion,77,77,3,3,1,39285,39318
Q25-0,"Wentworth was the very name!  Mr Wentworth was the very man.  He had the curacy of Monkford, you know, Sir Walter, some time back, for two or three years.  Came there about the year ---5, I take it.  You remember him, I am sure.","[39365, 39593]",Mr Shepherd,"['Mrs Clay', 'Sir Walter Elliot', 'Anne Elliot']",Implicit,,"['Wentworth', 'Mr Wentworth', 'He', 'you', 'Sir Walter', 'him']","[[39365, 39374], [39395, 39407], [39427, 39429], [39458, 39461], [39468, 39478], [39578, 39581]]","[['Captain Wentworth'], ['Captain Wentworth'], ['Captain Wentworth'], ['Sir Walter Elliot'], ['Sir Walter Elliot'], ['Captain Wentworth']]",X,25,minor,Persuasion,79,79,3,3,18,39365,39593
Q26-0,"Wentworth?  Oh! ay,--Mr Wentworth, the curate of Monkford.  You misled me by the term gentleman.  I thought you were speaking of some man of property:  Mr Wentworth was nobody, I remember; quite unconnected; nothing to do with the Strafford family.  One wonders how the names of many of our nobility become so common.","[39597, 39914]",Sir Walter Elliot,"['Mr Shepherd', 'Mrs Clay', 'Anne Elliot']",Implicit,,"['Wentworth', 'Mr Wentworth', 'You', 'you', 'Mr Wentworth']","[[39597, 39606], [39618, 39630], [39657, 39660], [39705, 39708], [39749, 39761]]","[['Captain Wentworth'], ['Captain Wentworth'], ['Mr Shepherd'], ['Mr Shepherd'], ['Captain Wentworth']]",X,26,minor,Persuasion,80,80,3,3,26,39597,39914
Q27-0,"A few months more, and he, perhaps, may be walking here.","[42192, 42248]",Anne Elliot,[],Anaphoric,she walked along a favourite grove said,['he'],"[[42215, 42217]]",[['Captain Wentworth']],X,27,major,Persuasion,85,85,3,3,1,42192,42248
Q28-0,"I thought we should soon come to a deal, my dear, in spite of what they told us at Taunton.  The Baronet will never set the Thames on fire, but there seems to be no harm in him.","[54343, 54520]",Admiral,['Mrs Croft'],Explicit,the Admiral with sympathetic cordiality observed to his wife,"['we', 'my dear', 'they', 'us', 'him']","[[54353, 54355], [54384, 54391], [54410, 54414], [54420, 54422], [54516, 54519]]","[['Mrs Croft', 'Admiral'], ['Mrs Croft'], ['_unknowable'], ['Mrs Croft', 'Admiral'], ['Sir Walter Elliot']]",X,28,minor,Persuasion,103,103,5,5,0,54343,54520
Q29-0,"I cannot possibly do without Anne,","[56093, 56127]",Mary,['Elizabeth'],Explicit,was Marys reasoning,['Anne'],"[[56122, 56126]]",[['Anne Elliot']],X,29,major,Persuasion,107,107,5,5,16,56093,56127
Q30-0,"Then I am sure Anne had better stay, for nobody will want her in Bath.","[56179, 56249]",Elizabeth,['Mary'],Explicit,Elizabeths reply was,"['Anne', 'her']","[[56194, 56198], [56237, 56240]]","[['Anne Elliot'], ['Anne Elliot']]",X,30,minor,Persuasion,107,107,5,5,8,56179,56249
Q31-0,"Mrs Clay,","[58704, 58713]",Elizabeth,['Anne Elliot'],Anaphoric,said she,['Mrs Clay'],"[[58704, 58712]]",[['Mrs Clay']],X,31,minor,Persuasion,113,113,5,5,8,58704,58713
Q31-1,"never forgets who she is; and as I am rather better acquainted with her sentiments than you can be, I can assure you, that upon the subject of marriage they are particularly nice, and that she reprobates all inequality of condition and rank more strongly than most people.  And as to my father, I really should not have thought that he, who has kept himself single so long for our sakes, need be suspected now.  If Mrs Clay were a very beautiful woman, I grant you, it might be wrong to have her so much with me; not that anything in the world, I am sure, would induce my father to make a degrading match, but he might be rendered unhappy.  But poor Mrs Clay who, with all her merits, can never have been reckoned tolerably pretty, I really think poor Mrs Clay may be staying here in perfect safety.  One would imagine you had never heard my father speak of her personal misfortunes, though I know you must fifty times.  That tooth of her's and those freckles.  Freckles do not disgust me so very much as they do him.  I have known a face not materially disfigured by a few, but he abominates them.  You must have heard him notice Mrs Clay's freckles.","[58734, 59885]",Elizabeth,['Anne Elliot'],Anaphoric,said she,"['she', 'her', 'you', 'you', 'she', 'my father', 'he', 'himself', 'our', 'Mrs Clay', 'you', 'her', 'he', 'Mrs Clay', 'her', 'Clay', 'you', 'you', 'her', 'him', 'he', 'You', 'him', 'Mrs Clay']","[[58752, 58755], [58802, 58805], [58822, 58825], [58847, 58850], [58923, 58926], [59018, 59027], [59067, 59069], [59084, 59091], [59111, 59114], [59149, 59157], [59195, 59198], [59226, 59229], [59344, 59346], [59384, 59392], [59407, 59410], [59490, 59494], [59553, 59556], [59632, 59635], [59669, 59672], [59747, 59750], [59813, 59815], [59834, 59837], [59854, 59857], [59865, 59873]]","[['Mrs Clay'], ['Mrs Clay'], ['Anne Elliot'], ['Anne Elliot'], ['Mrs Clay'], ['Sir Walter Elliot'], ['Sir Walter Elliot'], ['Sir Walter Elliot'], ['Anne Elliot', 'Elizabeth', 'Mary'], ['Mrs Clay'], ['Anne Elliot'], ['Mrs Clay'], ['Sir Walter Elliot'], ['Mrs Clay'], ['Mrs Clay'], ['Mrs Clay'], ['Anne Elliot'], ['Anne Elliot'], ['Mrs Clay'], ['Sir Walter Elliot'], ['Sir Walter Elliot'], ['Anne Elliot'], ['Sir Walter Elliot'], ['Mrs Clay']]",X,31,minor,Persuasion,113,113,5,5,8,58734,59885
Q32-0,"There is hardly any personal defect,","[59889, 59925]",Anne Elliot,['Elizabeth'],Explicit,replied Anne,[],[],[],X,32,major,Persuasion,114,114,5,5,1,59889,59925
Q32-1,which an agreeable manner might not gradually reconcile one to.,"[59942, 60005]",Anne Elliot,['Elizabeth'],Explicit,replied Anne,[],[],[],X,32,major,Persuasion,114,114,5,5,1,59942,60005
Q33-0,"I think very differently,","[60009, 60034]",Elizabeth,['Anne Elliot'],Explicit,answered Elizabeth,[],[],[],X,33,minor,Persuasion,115,115,5,5,8,60009,60034
Q33-1,"an agreeable manner may set off handsome features, but can never alter plain ones. However, at any rate, as I have a great deal more at stake on this point than anybody else can have, I think it rather unnecessary in you to be advising me.","[60066, 60305]",Elizabeth,['Anne Elliot'],Explicit,answered Elizabeth,['you'],"[[60283, 60286]]",[['Anne Elliot']],X,33,minor,Persuasion,115,115,5,5,8,60066,60305
Q34-0,"So, you are come at last!  I began to think I should never see you.  I am so ill I can hardly speak.  I have not seen a creature the whole morning!","[63545, 63692]",Mary,['Anne Elliot'],Anaphoric,She was now lying on the faded sofa of the pretty little drawingroom the once elegant furniture of which had been gradually growing shabby under the influence of four summers and two children and on Annes appearing greeted her with,"['you', 'you']","[[63549, 63552], [63608, 63611]]","[['Anne Elliot'], ['Anne Elliot']]",X,34,major,Persuasion,121,121,5,5,16,63545,63692
Q35-0,"I am sorry to find you unwell,","[63696, 63726]",Anne Elliot,['Mary'],Explicit,replied Anne,['you'],"[[63715, 63718]]",[['Mary']],X,35,major,Persuasion,122,122,5,5,1,63696,63726
Q35-1,You sent me such a good account of yourself on Thursday!,"[63744, 63800]",Anne Elliot,['Mary'],Explicit,replied Anne,"['You', 'yourself']","[[63744, 63747], [63779, 63787]]","[['Mary'], ['Mary']]",X,35,major,Persuasion,122,122,5,5,1,63744,63800
Q36-0,"Yes, I made the best of it; I always do:  but I was very far from well at the time; and I do not think I ever was so ill in my life as I have been all this morning:  very unfit to be left alone, I am sure. Suppose I were to be seized of a sudden in some dreadful way, and not able to ring the bell!  So, Lady Russell would not get out.  I do not think she has been in this house three times this summer.","[63804, 64207]",Mary,['Anne Elliot'],Implicit,,"['Lady Russell', 'she']","[[64108, 64120], [64156, 64159]]","[['Lady Russell'], ['Lady Russell']]",X,36,major,Persuasion,123,123,5,5,16,63804,64207
Q37-0,"Oh! Charles is out shooting.  I have not seen him since seven o'clock.  He would go, though I told him how ill I was.  He said he should not stay out long; but he has never come back, and now it is almost one.  I assure you, I have not seen a soul this whole long morning.","[64271, 64543]",Mary,['Anne Elliot'],Implicit,,"['Charles ', 'him', 'He', 'him', 'He', 'he', 'he', 'you']","[[64275, 64283], [64317, 64320], [64343, 64345], [64370, 64373], [64390, 64392], [64398, 64400], [64431, 64433], [64491, 64494]]","[['Charles Musgrove'], ['Charles Musgrove'], ['Charles Musgrove'], ['Charles Musgrove'], ['Charles Musgrove'], ['Charles Musgrove'], ['Charles Musgrove'], ['Anne Elliot']]",X,37,major,Persuasion,124,124,5,5,16,64271,64543
Q38-0,You have had your little boys with you?,"[64547, 64586]",Anne Elliot,['Mary'],Implicit,,"['You', 'you']","[[64547, 64550], [64582, 64585]]","[['Mary'], ['Mary']]",X,38,major,Persuasion,125,125,5,5,1,64547,64586
Q39-0,"Yes, as long as I could bear their noise; but they are so unmanageable that they do me more harm than good.  Little Charles does not mind a word I say, and Walter is growing quite as bad.","[64590, 64777]",Mary,['Anne Elliot'],Implicit,,"['their', 'they', 'they', 'Little Charles', 'Walter']","[[64619, 64624], [64636, 64640], [64666, 64670], [64699, 64713], [64746, 64752]]","[['Charles', 'Walter'], ['Charles', 'Walter'], ['Charles', 'Walter'], ['Charles'], ['Walter']]",X,39,major,Persuasion,126,126,5,5,16,64590,64777
