COREF,start_token,end_token,prop,cat,text,start_byte,end_byte,pdncID
43,1178,1178,PRON,PER,you,5619,5622,8
43,1182,1182,PRON,PER,your,5634,5638,8
43,1186,1186,PRON,PER,he,5647,5649,8
43,1276,1276,PROP,PER,Winterbourne,6006,6018,8
43,1283,1283,PRON,PER,you,6040,6043,8
43,1290,1290,PRON,PER,your,6070,6074,8
43,1295,1295,PRON,PER,you,6102,6105,8
43,1298,1298,PRON,PER,he,6108,6110,8
43,1315,1315,PRON,PER,his,6168,6171,8
43,1353,1353,PROP,PER,Winterbourne,6335,6347,8
150,1356,1356,PRON,PER,I,6351,6352,6
150,1361,1361,PRON,PER,I,6365,6366,6
150,1369,1370,NOM,PER,the child,6392,6401,6
43,1373,1373,PRON,PER,I,6405,6406,8
150,1375,1375,PRON,PER,you,6411,6414,6
43,1384,1384,PROP,PER,Winterbourne,6445,6457,8
150,1388,1388,PRON,PER,you,6465,6468,6
43,1403,1403,PROP,PER,Winterbourne,6531,6543,8
43,1416,1416,PRON,PER,His,6608,6611,8
43,1419,1419,PRON,PER,him,6630,6633,8
150,1425,1426,NOM,PER,the child,6658,6667,6
150,1434,1434,PRON,PER,his,6696,6699,6
150,1440,1440,PRON,PER,him,6732,6735,6
150,1443,1443,PRON,PER,he,6743,6745,6
43,1451,1451,PROP,PER,Winterbourne,6779,6791,8
150,1454,1454,PRON,PER,he,6804,6806,6
150,1455,1455,PRON,PER,himself,6807,6814,6
150,1461,1461,PRON,PER,his,6837,6840,6
150,1465,1465,PRON,PER,he,6854,6856,6
150,1479,1479,PRON,PER,my,6916,6918,6
150,1484,1485,NOM,PER,the child,6934,6943,6
43,1498,1498,PROP,PER,Winterbourne,6984,6996,8
43,1520,1520,PRON,PER,he,7098,7100,8
43,1524,1524,PRON,PER,his,7120,7123,8
150,1529,1529,PRON,PER,My,7143,7145,6
150,1537,1538,NOM,PER,the child,7170,7179,6
150,1547,1547,PRON,PER,me,7215,7217,6
43,1551,1551,PRON,PER,I,7222,7223,8
43,1563,1563,PROP,PER,Winterbourne,7268,7280,8
43,1632,1632,PROP,PER,Winterbourne,7599,7611,8
43,1635,1635,PRON,PER,himself,7627,7634,8
43,1637,1637,PRON,PER,his,7638,7641,8
43,1642,1642,PRON,PER,he,7654,7656,8
43,1655,1655,PRON,PER,his,7715,7718,8
44,1704,1704,PROP,PER,Randolph,7946,7954,6
44,1715,1715,PRON,PER,you,7988,7991,6
44,1720,1720,PRON,PER,I,8002,8003,6
44,1729,1729,PROP,PER,Randolph,8034,8042,6
44,1739,1739,PRON,PER,he,8067,8069,6
43,1749,1749,PROP,PER,Winterbourne,8125,8137,8
43,1764,1764,PROP,PER,Winterbourne,8185,8197,8
44,1775,1775,PROP,PER,Randolph,8230,8238,6
44,1778,1778,PRON,PER,his,8243,8246,6
43,1805,1805,PRON,PER,you,8368,8371,8
43,1819,1819,PROP,PER,Winterbourne,8429,8441,8
43,1821,1821,PRON,PER,he,8447,8449,8
43,1829,1829,PRON,PER,He,8482,8484,8
43,1842,1842,PRON,PER,his,8548,8551,8
43,1850,1850,PRON,PER,I,8584,8585,8
43,1856,1856,PRON,PER,he,8611,8613,8
43,1867,1867,PRON,PER,he,8655,8657,8
43,1929,1929,PROP,PER,Winterbourne,8983,8995,8
43,1936,1936,PRON,PER,him,9029,9032,8
43,1957,1957,PRON,PER,He,9128,9130,8
43,1960,1960,PRON,PER,he,9148,9150,8
43,1967,1967,PRON,PER,he,9173,9175,8
43,1970,1970,PRON,PER,he,9189,9191,8
43,1980,1980,PRON,PER,he,9241,9243,8
43,2006,2006,PRON,PER,you,9360,9363,8
44,2016,2016,PRON,PER,I,9392,9393,6
44,2022,2022,PROP,PER,Randolph,9416,9424,6
150,2044,2044,PRON,PER,I,9492,9493,6
150,2054,2055,NOM,PER,the child,9525,9534,6
43,2093,2093,PRON,PER,you,9704,9707,8
43,2109,2109,PRON,PER,you,9771,9774,8
43,2115,2115,PROP,PER,Winterbourne,9792,9804,8
43,2129,2129,PRON,PER,him,9869,9872,8
43,2149,2149,PRON,PER,you,9938,9941,8
43,2159,2159,PROP,PER,Winterbourne,9971,9983,8
44,2184,2184,PROP,PER,Randolph,10073,10081,6
150,2199,2200,NOM,PER,the child,10133,10142,6
43,2208,2208,PROP,PER,Winterbourne,10166,10178,8
44,2212,2212,PRON,PER,I,10192,10193,6
44,2219,2219,PROP,PER,Randolph,10212,10220,6
44,2222,2222,PRON,PER,I,10223,10224,6
44,2231,2231,PRON,PER,I,10252,10253,6
44,2262,2262,PROP,PER,Randolph,10365,10373,6
44,2273,2273,PRON,PER,his,10411,10414,6
44,2279,2279,PRON,PER,you,10432,10435,6
43,2330,2330,PROP,PER,Winterbourne,10657,10669,8
43,2342,2342,PRON,PER,He,10731,10733,8
43,2350,2350,PRON,PER,he,10769,10771,8
43,2391,2391,PRON,PER,he,10998,11000,8
43,2402,2402,PRON,PER,him,11051,11054,8
43,2416,2416,PRON,PER,he,11103,11105,8
43,2444,2444,PRON,PER,him,11251,11254,8
43,2455,2455,PRON,PER,he,11299,11301,8
43,2503,2503,PROP,PER,Winterbourne,11538,11550,8
43,2514,2514,PRON,PER,his,11603,11606,8
43,2533,2533,PRON,PER,He,11692,11694,8
43,2542,2542,PRON,PER,he,11735,11737,8
43,2559,2559,PRON,PER,he,11820,11822,8
43,2585,2585,PROP,PER,Winterbourne,11950,11962,8
43,2599,2599,PRON,PER,He,12023,12025,8
44,2605,2606,PROP,PER,Master Randolph,12056,12071,6
43,2613,2613,PRON,PER,he,12097,12099,8
43,2657,2657,PRON,PER,him,12309,12312,8
44,2673,2673,PROP,PER,Randolph,12381,12389,6
43,2677,2677,PRON,PER,him,12401,12404,8
43,2679,2679,PRON,PER,he,12408,12410,8
43,2692,2692,PRON,PER,him,12459,12462,8
43,2696,2696,PRON,PER,he,12472,12474,8
43,2713,2713,PRON,PER,he,12559,12561,8
43,2716,2716,PROP,PER,Winterbourne,12569,12581,8
43,2722,2722,PRON,PER,he,12607,12609,8
43,2733,2733,PRON,PER,he,12661,12663,8
43,2740,2740,PRON,PER,he,12683,12685,8
43,2753,2753,PRON,PER,he,12744,12746,8
43,2769,2769,PRON,PER,he,12827,12829,8
43,2793,2793,PRON,PER,him,12944,12947,8
43,2800,2800,PRON,PER,you,12981,12984,8
43,2807,2807,PROP,PER,Winterbourne,13006,13018,8
43,2834,2834,PRON,PER,me,13145,13147,8
43,2838,2838,PRON,PER,my,13159,13161,8
43,2842,2842,PRON,PER,he,13168,13170,8
45,2846,2848,PROP,PER,Randolph C. Miller,13179,13197,6
43,2858,2858,PRON,PER,I,13227,13228,8
43,2867,2867,PRON,PER,he,13256,13258,8
43,2869,2869,PRON,PER,his,13267,13270,8
43,2893,2893,PRON,PER,I,13371,13372,8
43,2905,2905,PROP,PER,Winterbourne,13420,13432,8
42,2911,2912,PROP,PER,Daisy Miller,13448,13460,0
150,2916,2917,NOM,PER,the child,13469,13478,6
42,2949,2949,PRON,PER,my,13583,13585,0
42,2954,2955,PROP,PER,Miss Miller,13599,13610,0
46,2962,2964,PROP,PER,Annie P. Miller,13631,13646,0
43,2984,2984,PROP,PER,Winterbourne,13715,13727,8
45,2990,2990,PROP,PER,Randolph,13748,13756,6
45,2995,2995,PRON,PER,he,13787,13789,6
45,3003,3003,PRON,PER,his,13837,13840,6
45,3008,3008,PRON,PER,My,13854,13856,6
45,3018,3018,PRON,PER,he,13891,13893,6
45,3022,3022,PRON,PER,My,13906,13908,6
45,3029,3029,PRON,PER,my,13933,13935,6
43,3040,3040,PROP,PER,Winterbourne,13978,13990,8
150,3052,3053,NOM,PER,the child,14047,14056,6
45,3073,3073,PROP,PER,Randolph,14157,14165,6
45,3078,3078,PRON,PER,My,14186,14188,6
45,3091,3091,PRON,PER,My,14239,14241,6
43,3096,3096,PRON,PER,you,14257,14260,8
42,3105,3106,PROP,PER,Miss Miller,14287,14298,0
42,3109,3109,PRON,PER,her,14309,14312,0
43,3118,3118,PROP,PER,Winterbourne,14360,14372,8
150,3121,3122,NOM,PER,the child,14392,14401,6
150,3128,3128,PRON,PER,his,14426,14429,6
43,3159,3159,PRON,PER,you,14545,14548,8
43,3214,3214,PROP,PER,Winterbourne,14749,14761,8
45,3282,3282,PROP,PER,Randolph,15057,15065,6
45,3284,3284,PRON,PER,he,15071,15073,6
45,3295,3295,PRON,PER,He,15121,15123,6
45,3297,3297,PRON,PER,he,15129,15131,6
45,3303,3303,PRON,PER,he,15159,15161,6
45,3353,3353,PROP,PER,Randolph,15368,15376,6
45,3357,3357,PRON,PER,him,15391,15394,6
45,3366,3366,PRON,PER,he,15433,15435,6
45,3376,3376,PRON,PER,him,15485,15488,6
45,3378,3378,PRON,PER,He,15490,15492,6
43,3389,3389,PROP,PER,Winterbourne,15521,15533,8
45,3392,3392,PRON,PER,he,15536,15538,6
45,3407,3407,PRON,PER,him,15596,15599,6
43,3429,3429,PRON,PER,I,15678,15679,8
43,3435,3435,PROP,PER,Winterbourne,15700,15712,8
42,3440,3440,PRON,PER,she,15724,15727,0
45,3448,3448,PRON,PER,He,15757,15759,6
45,3455,3455,PRON,PER,He,15786,15788,6
45,3460,3460,PRON,PER,He,15802,15804,6
42,3471,3472,PROP,PER,Miss Miller,15842,15853,0
42,3480,3480,PRON,PER,her,15896,15899,0
42,3487,3487,PRON,PER,She,15930,15933,0
42,3491,3491,PRON,PER,her,15949,15952,0
42,3504,3504,PRON,PER,her,16025,16028,0
42,3509,3509,PRON,PER,her,16043,16046,0
43,3517,3517,PROP,PER,Winterbourne,16085,16097,8
42,3536,3536,PRON,PER,She,16180,16183,0
43,3539,3539,PROP,PER,Winterbourne,16194,16206,8
42,3542,3542,PRON,PER,she,16213,16216,0
43,3545,3545,PRON,PER,him,16227,16230,8
43,3550,3550,PRON,PER,He,16244,16246,8
43,3561,3561,PRON,PER,he,16295,16297,8
43,3589,3589,PRON,PER,him,16420,16423,8
42,3595,3595,PRON,PER,she,16443,16446,0
42,3598,3598,PRON,PER,She,16458,16461,0
42,3603,3603,PRON,PER,she,16478,16481,0
42,3613,3613,PRON,PER,her,16524,16527,0
42,3616,3616,PRON,PER,her,16537,16540,0
42,3622,3622,PRON,PER,She,16570,16573,0
42,3633,3633,PRON,PER,her,16616,16619,0
42,3639,3639,PRON,PER,She,16649,16652,0
43,3641,3641,PROP,PER,Winterbourne,16658,16670,8
42,3645,3645,PRON,PER,her,16684,16687,0
42,3652,3652,PRON,PER,her,16726,16729,0
42,3684,3684,PRON,PER,she,16871,16874,0
42,3689,3689,PRON,PER,me,16907,16909,0
42,3701,3701,PRON,PER,I,16954,16955,0
42,3704,3704,PRON,PER,I,16965,16966,0
42,3713,3713,PRON,PER,my,17003,17005,0
42,3717,3717,PRON,PER,I,17020,17021,0
42,3722,3722,PRON,PER,I,17038,17039,0
42,3737,3738,PROP,PER,Miss Miller,17095,17106,0
42,3749,3749,PRON,PER,she,17157,17160,0
42,3760,3760,PRON,PER,She,17211,17214,0
42,3785,3785,PRON,PER,She,17331,17334,0
42,3798,3798,PRON,PER,she,17391,17394,0
42,3807,3807,PRON,PER,She,17430,17433,0
42,3825,3825,PRON,PER,she,17517,17520,0
42,3838,3838,PRON,PER,she,17582,17585,0
42,3844,3844,PRON,PER,she,17607,17610,0
42,3848,3848,PRON,PER,she,17622,17625,0
43,3865,3865,PROP,PER,Winterbourne,17682,17694,8
42,3872,3873,PROP,PER,Miss Miller,17709,17720,0
42,3883,3883,PRON,PER,me,17769,17771,0
42,3885,3885,PRON,PER,I,17777,17778,0
42,3890,3890,PRON,PER,I,17793,17794,0
42,3899,3899,PRON,PER,I,17831,17832,0
42,3922,3922,PRON,PER,I,17938,17939,0
42,3928,3928,PRON,PER,she,17953,17956,0
42,3948,3948,PRON,PER,I,18027,18028,0
42,3960,3960,PRON,PER,I,18071,18072,0
42,3969,3969,PRON,PER,I,18118,18119,0
42,3977,3977,PRON,PER,I,18149,18150,0
42,3985,3985,PRON,PER,I,18179,18180,0
42,3995,3995,PRON,PER,I,18217,18218,0
42,4008,4008,PRON,PER,I,18268,18269,0
42,4021,4021,PRON,PER,I,18319,18320,0
42,4029,4029,PRON,PER,I,18354,18355,0
42,4034,4034,PRON,PER,me,18384,18386,0
42,4046,4047,PROP,PER,Daisy Miller,18432,18444,0
42,4050,4050,PRON,PER,I,18447,18448,0
42,4073,4073,PRON,PER,she,18558,18561,0
42,4079,4079,PRON,PER,She,18583,18586,0
42,4086,4086,PRON,PER,she,18616,18619,0
43,4090,4090,PROP,PER,Winterbourne,18635,18647,8
42,4093,4093,PRON,PER,her,18657,18660,0
42,4096,4096,PRON,PER,her,18675,18678,0
42,4101,4101,PRON,PER,her,18698,18701,0
42,4109,4109,PRON,PER,I,18737,18738,0
42,4115,4115,PRON,PER,she,18757,18760,0
52,4128,4129,PROP,PER,Poor Winterbourne,18807,18824,8
43,4139,4139,PRON,PER,He,18871,18873,8
43,4183,4183,PRON,PER,he,19088,19090,8
42,4186,4188,PROP,PER,Miss Daisy Miller,19101,19118,0
43,4201,4201,PRON,PER,He,19178,19180,8
43,4204,4204,PRON,PER,he,19191,19193,8
43,4212,4212,PRON,PER,he,19227,19229,8
43,4219,4219,PRON,PER,he,19252,19254,8
43,4233,4233,PRON,PER,he,19323,19325,8
43,4243,4243,PRON,PER,he,19373,19375,8
43,4313,4313,PROP,PER,Winterbourne,19712,19724,8
43,4316,4316,PRON,PER,his,19734,19737,8
43,4323,4323,PRON,PER,his,19767,19770,8
43,4328,4328,PRON,PER,him,19793,19796,8
42,4330,4332,PROP,PER,Miss Daisy Miller,19798,19815,0
43,4341,4341,PRON,PER,him,19864,19867,8
43,4357,4357,PRON,PER,him,19947,19950,8
43,4367,4367,PRON,PER,He,19983,19985,8
42,4372,4374,PROP,PER,Miss Daisy Miller,20008,20025,0
43,4384,4384,PRON,PER,He,20064,20066,8
43,4401,4401,PRON,PER,He,20140,20142,8
42,4417,4419,PROP,PER,Miss Daisy Miller,20209,20226,0
43,4480,4480,PROP,PER,Winterbourne,20521,20533,8
42,4492,4494,PROP,PER,Miss Daisy Miller,20599,20616,0
43,4496,4496,PRON,PER,He,20618,20620,8
43,4500,4500,PRON,PER,his,20636,20639,8
43,4503,4503,PRON,PER,he,20646,20648,8
43,4506,4506,PRON,PER,himself,20661,20668,8
43,4514,4514,PRON,PER,he,20705,20707,8
43,4519,4519,PRON,PER,he,20723,20725,8
43,4543,4543,PRON,PER,he,20869,20871,8
43,4553,4553,PRON,PER,you,20904,20907,8
43,4593,4593,PROP,PER,Winterbourne,21074,21086,8
43,4599,4599,PRON,PER,I,21098,21099,8
43,4656,4656,PROP,PER,Winterbourne,21319,21331,8
42,4692,4693,PROP,PER,Miss Miller,21452,21463,0
43,4706,4706,PROP,PER,Winterbourne,21497,21509,8
45,4754,4754,PROP,PER,Randolph,21719,21727,6
45,4760,4760,PRON,PER,he,21748,21750,6
45,4762,4762,PRON,PER,he,21756,21758,6
45,4784,4784,PROP,PER,Randolph,21840,21848,6
43,4798,4798,PROP,PER,Winterbourne,21907,21919,8
45,4804,4804,PRON,PER,He,21941,21943,6
45,4806,4806,PRON,PER,he,21949,21951,6
45,4815,4815,PRON,PER,He,21987,21989,6
45,4820,4820,PRON,PER,He,22003,22005,6
45,4833,4833,PRON,PER,him,22059,22062,6
45,4843,4843,PRON,PER,him,22102,22105,6
42,4870,4871,PROP,PER,Miss Miller,22195,22206,0
43,4881,4881,PRON,PER,I,22250,22251,8
43,4891,4891,PROP,PER,Winterbourne,22293,22305,8
43,4896,4896,PRON,PER,you,22317,22320,8
45,4906,4906,PROP,PER,Randolph,22365,22373,6
42,4909,4910,PROP,PER,Miss Miller,22377,22388,0
43,4913,4913,PRON,PER,him,22399,22402,8
42,4924,4924,PRON,PER,I,22439,22440,0
43,4926,4926,PRON,PER,YOU,22446,22449,8
45,4930,4930,PRON,PER,him,22466,22469,6
42,4933,4933,PRON,PER,she,22472,22475,0
43,4936,4936,PROP,PER,Winterbourne,22483,22495,8
43,4942,4942,PRON,PER,I,22517,22518,8
43,4986,4986,PROP,PER,Winterbourne,22700,22712,8
43,4990,4990,PRON,PER,he,22729,22731,8
43,5009,5009,PRON,PER,he,22810,22812,8
43,5019,5019,PRON,PER,his,22866,22869,8
43,5022,5022,PRON,PER,his,22883,22886,8
42,5027,5029,PROP,PER,Miss Daisy Miller,22910,22927,0
43,5061,5061,PRON,PER,you,23036,23039,8
43,5065,5065,PRON,PER,you,23057,23060,8
43,5071,5071,PRON,PER,you,23081,23084,8
43,5085,5085,PROP,PER,Winterbourne,23132,23144,8
45,5100,5100,PROP,PER,Randolph,23206,23214,6
53,5104,5104,PROP,PER,Eugenio,23224,23231,1
53,5109,5109,PROP,PER,Eugenio,23241,23248,1
53,5118,5118,PROP,PER,Eugenio,23277,23284,1
53,5123,5123,PRON,PER,He,23300,23302,1
45,5130,5130,PROP,PER,Randolph,23329,23337,6
53,5132,5132,PRON,PER,he,23339,23341,1
53,5143,5143,PRON,PER,he,23384,23386,1
53,5151,5151,PRON,PER,he,23417,23419,1
45,5157,5157,PROP,PER,Randolph,23441,23449,6
43,5172,5172,PROP,PER,Winterbourne,23502,23514,8
42,5185,5187,PROP,PER,Miss Daisy Miller,23585,23602,0
43,5189,5189,PRON,PER,himself,23607,23614,8
43,5200,5200,PRON,PER,he,23671,23673,8
43,5204,5204,PRON,PER,he,23685,23687,8
43,5215,5215,PRON,PER,he,23734,23736,8
53,5234,5234,PROP,PER,Eugenio,23833,23840,1
42,5260,5261,PROP,PER,Miss Miller,23966,23977,0
42,5266,5266,PRON,PER,her,23998,24001,0
53,5272,5272,PROP,PER,Eugenio,24018,24025,1
42,5276,5277,PROP,PER,Miss Miller,24033,24044,0
53,5283,5283,PROP,PER,Eugenio,24075,24082,1
43,5287,5287,PROP,PER,Winterbourne,24097,24109,8
53,5293,5293,PRON,PER,he,24129,24131,1
53,5303,5303,PRON,PER,I,24170,24171,1
42,5318,5319,PROP,PER,Miss Miller,24245,24256,0
53,5327,5327,PROP,PER,Eugenio,24281,24288,1
42,5330,5330,PRON,PER,she,24291,24294,0
42,5334,5334,PRON,PER,I,24302,24303,0
43,5373,5373,PROP,PER,Winterbourne,24477,24489,8
53,5378,5378,PROP,PER,Eugenio,24512,24519,1
42,5386,5387,PROP,PER,Miss Miller,24553,24564,0
42,5403,5403,PRON,PER,She,24644,24647,0
43,5406,5406,PROP,PER,Winterbourne,24658,24670,8
43,5417,5417,PRON,PER,You,24707,24710,8
42,5424,5424,PRON,PER,she,24729,24732,0
43,5428,5428,PRON,PER,I,24741,24742,8
43,5438,5438,PRON,PER,he,24775,24777,8
43,5443,5443,PRON,PER,you,24795,24798,8
42,5451,5451,PRON,PER,she,24827,24830,0
43,5457,5457,PRON,PER,you,24845,24848,8
43,5469,5469,PROP,PER,Winterbourne,24904,24916,8
42,5487,5488,PROP,PER,Miss Miller,24999,25010,0
42,5495,5495,PRON,PER,she,25043,25046,0
42,5511,5511,PRON,PER,you,25115,25118,0
42,5517,5517,PRON,PER,you,25142,25145,0
42,5546,5547,PROP,PER,Miss Miller,25243,25254,0
42,5550,5550,PRON,PER,she,25260,25263,0
42,5559,5559,PRON,PER,She,25298,25301,0
42,5562,5562,PRON,PER,her,25309,25312,0
53,5571,5571,PROP,PER,Eugenio,25355,25362,1
43,5573,5573,PROP,PER,Winterbourne,25364,25376,8
42,5577,5577,PRON,PER,her,25397,25400,0
42,5581,5581,PRON,PER,she,25409,25412,0
42,5586,5586,PRON,PER,her,25433,25436,0
42,5597,5597,PRON,PER,she,25492,25495,0
55,5625,5626,PROP,PER,Mrs. Costello,25621,25634,3
42,5629,5631,PROP,PER,Miss Daisy Miller,25639,25656,0
55,5698,5699,PROP,PER,Mrs. Costello,25939,25952,3
55,5705,5705,PRON,PER,I,25963,25964,3
55,5724,5725,PROP,PER,Mrs. Costello,26036,26049,3
55,5745,5745,PRON,PER,she,26142,26145,3
55,5755,5755,PRON,PER,she,26195,26198,3
55,5764,5764,PRON,PER,her,26246,26249,3
55,5767,5767,PRON,PER,She,26256,26259,3
55,5790,5790,PRON,PER,she,26348,26351,3
55,5801,5801,PRON,PER,her,26401,26404,3
55,5804,5804,PRON,PER,She,26411,26414,3
55,5859,5859,PRON,PER,Her,26682,26685,3
55,5871,5871,PRON,PER,her,26736,26739,3
55,5882,5882,PRON,PER,she,26789,26792,3
55,5888,5888,PRON,PER,her,26814,26817,3
55,5908,5909,PROP,PER,Mrs. Costello,26902,26915,3
55,5919,5919,PRON,PER,she,26953,26956,3
55,5927,5927,PRON,PER,her,26999,27002,3
55,5944,5944,PRON,PER,she,27088,27091,3
55,5950,5950,PRON,PER,she,27116,27119,3
55,5957,5957,PRON,PER,She,27153,27156,3
55,5960,5960,PRON,PER,she,27171,27174,3
55,5985,5985,PRON,PER,her,27274,27277,3
55,6000,6000,PRON,PER,she,27363,27366,3
43,6012,6012,PROP,PER,Winterbourne,27418,27430,8
55,6025,6025,PRON,PER,her,27508,27511,3
42,6029,6031,PROP,PER,Miss Daisy Miller,27523,27540,0
55,6045,6045,PRON,PER,you,27591,27594,3
55,6063,6064,PROP,PER,Mrs. Costello,27653,27666,3
55,6090,6090,PRON,PER,you,27764,27767,3
55,6103,6103,PRON,PER,I,27810,27811,3
55,6107,6107,PRON,PER,my,27819,27821,3
58,6109,6109,PROP,PER,Frederick,27827,27836,8
55,6111,6111,PRON,PER,I,27838,27839,3
55,6114,6114,PRON,PER,I,27849,27850,3
55,6118,6118,PRON,PER,I,27862,27863,3
43,6132,6132,PROP,PER,Winterbourne,27911,27923,8
43,6152,6152,PRON,PER,I,27990,27991,8
55,6155,6155,PRON,PER,you,28001,28004,3
43,6163,6163,PROP,PER,Winterbourne,28028,28040,8
43,6203,6203,PRON,PER,you,28203,28206,8
55,6226,6226,PRON,PER,my,28290,28292,3
55,6251,6252,PROP,PER,Mrs. Costello,28376,28389,3
43,6364,6364,PROP,PER,Winterbourne,28869,28881,8
43,6374,6374,PRON,PER,him,28939,28942,8
43,6378,6378,PRON,PER,his,28954,28957,8
42,6381,6382,PROP,PER,Miss Daisy,28969,28979,0
42,6385,6385,PRON,PER,she,28991,28994,0
43,6394,6394,PRON,PER,he,29020,29022,8
43,6398,6398,PRON,PER,I,29030,29031,8
42,6406,6406,PRON,PER,she,29058,29061,0
43,6411,6411,PRON,PER,me,29083,29085,8
43,6415,6415,PRON,PER,You,29090,29093,8
55,6425,6426,PROP,PER,Mrs. Costello,29131,29144,3
43,6432,6432,PRON,PER,you,29165,29168,8
42,6435,6435,PRON,PER,her,29178,29181,0
43,6462,6462,PRON,PER,you,29286,29289,8
43,6467,6467,PRON,PER,I,29298,29299,8
43,6469,6469,PRON,PER,I,29305,29306,8
42,6476,6476,PRON,PER,her,29346,29349,0
43,6478,6478,PRON,PER,my,29353,29355,8
55,6484,6484,PRON,PER,I,29375,29376,3
43,6489,6489,PRON,PER,you,29396,29399,8
43,6497,6497,PRON,PER,my,29424,29426,8
43,6502,6502,PROP,PER,Winterbourne,29449,29461,8
42,6511,6511,PRON,PER,hers,29494,29498,0
43,6517,6517,PRON,PER,you,29507,29510,8
42,6528,6528,PRON,PER,She,29544,29547,0
43,6538,6538,PRON,PER,You,29577,29580,8
43,6545,6545,PRON,PER,you,29602,29605,8
55,6550,6551,PROP,PER,Mrs. Costello,29620,29633,3
42,6555,6555,PRON,PER,She,29646,29649,0
43,6561,6561,PROP,PER,Winterbourne,29679,29691,8
42,6567,6567,PRON,PER,she,29706,29709,0
42,6577,6577,PRON,PER,she,29748,29751,0
43,6585,6585,PRON,PER,I,29780,29781,8
43,6589,6589,PRON,PER,I,29794,29795,8
42,6594,6594,PRON,PER,her,29813,29816,0
43,6603,6603,PRON,PER,You,29847,29850,8
43,6623,6623,PRON,PER,you,29940,29943,8
42,6625,6625,PRON,PER,her,29950,29953,0
43,6638,6638,PRON,PER,You,30008,30011,8
43,6652,6652,PRON,PER,I,30060,30061,8
42,6655,6655,PRON,PER,her,30073,30076,0
43,6662,6662,PROP,PER,Winterbourne,30097,30109,8
55,6668,6668,PRON,PER,me,30127,30129,3
55,6672,6673,PROP,PER,Mrs. Costello,30138,30151,3
55,6682,6682,PRON,PER,Her,30178,30181,3
43,6698,6698,PRON,PER,he,30244,30246,8
43,6714,6714,PRON,PER,he,30341,30343,8
43,6726,6726,PRON,PER,his,30383,30386,8
42,6731,6731,PRON,PER,she,30400,30403,0
42,6749,6749,PRON,PER,her,30475,30478,0
43,6754,6754,PRON,PER,I,30487,30488,8
43,6771,6771,PRON,PER,I,30559,30560,8
43,6820,6820,PRON,PER,My,30787,30789,8
43,6824,6824,PRON,PER,I,30801,30802,8
43,6832,6832,PROP,PER,Winterbourne,30829,30841,8
43,6837,6837,PRON,PER,his,30863,30866,8
43,6849,6849,PROP,PER,Winterbourne,30907,30919,8
43,6853,6853,PRON,PER,his,30938,30941,8
43,6870,6870,PRON,PER,he,31010,31012,8
43,6890,6890,PRON,PER,you,31100,31103,8
43,6894,6894,PRON,PER,I,31108,31109,8
55,6906,6906,PRON,PER,my,31152,31154,3
58,6908,6908,PROP,PER,Frederick,31160,31169,8
55,6912,6913,PROP,PER,Mrs. Costello,31177,31190,3
55,6916,6916,PRON,PER,I,31193,31194,3
55,6925,6925,PRON,PER,I,31239,31240,3
