source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID
pdnc,qID,Q32-0,my brother,6892,6902,1,38,1,M_124
pdnc,qID,Q32-0,him,6933,6936,1,38,1,M_125
booknlp,COREF,332,I,6977,6978,19,38,1,M_126
pdnc,qID,Q33-0,Lucy,6988,6992,4,39,1,M_127
pdnc,qID,Q33-0,Mr. Beebe,7007,7016,10,39,1,M_128
pdnc,qID,Q33-0,his,7021,7024,10,39,1,M_129
booknlp,COREF,115,I,7036,7037,6,40,1,M_130
pdnc,qID,Q34-0,you,7058,7061,6,40,1,M_131
booknlp,COREF,119,He,7082,7084,10,41,1,M_132
exp,exp_name,lucy,Lucy,7106,7110,4,41,1,M_133
booknlp,COREF,119,he,7126,7128,10,41,1,M_134
exp,exp_name,miss bartlett,Miss Bartlett,7156,7169,6,41,1,M_135
booknlp,COREF,119,his,7195,7198,10,41,1,M_136
booknlp,COREF,119,He,7208,7210,10,41,1,M_137
exp,exp_name,the girl,the girl,7217,7225,19,41,1,M_138
booknlp,COREF,332,she,7234,7237,19,41,1,M_139
booknlp,COREF,332,she,7295,7298,19,41,1,M_140
booknlp,COREF,119,he,7371,7373,10,41,1,M_141
booknlp,COREF,119,his,7433,7436,10,41,1,M_142
pdnc,qID,Q36-1,Mr. Beebe,7604,7613,10,42,1,M_143
pdnc,qID,Q36-1,you,7615,7618,10,42,1,M_144
booknlp,COREF,119,your,7655,7659,10,42,1,M_145
pdnc,qID,Q37-0,That lady,7688,7697,8,43,1,M_146
exp,exp_name,miss bartlett,Miss Bartlett,7726,7739,6,43,1,M_147
booknlp,COREF,115,her,7743,7746,6,43,1,M_148
exp,exp_name,the clever lady,the clever lady,8203,8218,8,44,1,M_149
booknlp,COREF,347,I,8304,8305,8,44,1,M_150
booknlp,COREF,347,I,8315,8316,8,44,1,M_151
pdnc,qID,Q38-0,you,8373,8376,10,44,1,M_152
exp,exp_name,george,George,8405,8411,2,45,1,M_153
exp,exp_name,the clever lady,the clever lady,8423,8438,8,45,1,M_154
exp,exp_name,lucy,Lucy,8520,8524,4,45,1,M_155
booknlp,COREF,116,her,8542,8545,4,45,1,M_156
booknlp,COREF,116,her,8592,8595,4,45,1,M_157
booknlp,COREF,116,she,8664,8667,4,45,1,M_158
booknlp,COREF,116,she,8680,8683,4,45,1,M_159
exp,exp_name,the son,the son,8773,8780,35,46,1,M_160
booknlp,COREF,320,his,8833,8836,35,46,1,M_161
booknlp,COREF,320,he,8859,8861,35,46,1,M_162
booknlp,COREF,116,She,8902,8905,4,47,1,M_163
booknlp,COREF,116,her,8921,8924,4,47,1,M_164
booknlp,COREF,114,Signora,9093,9100,52,47,1,M_165
booknlp,COREF,114,her,9125,9128,52,47,1,M_166
booknlp,COREF,114,her,9162,9165,52,47,1,M_167
booknlp,COREF,114,her,9193,9196,52,47,1,M_168
exp,exp_name,miss bartlett,Miss Bartlett,9458,9471,6,48,1,M_169
booknlp,COREF,115,She,9574,9577,6,48,1,M_170
exp,exp_name,mr. beebe,Mr. Beebe,9593,9602,10,48,1,M_171
booknlp,COREF,115,she,9611,9614,6,48,1,M_172
booknlp,COREF,115,her,9622,9625,6,48,1,M_173
booknlp,COREF,115,she,9702,9705,6,48,1,M_174
pdnc,qID,Q39-0,you,9773,9776,10,48,1,M_175
booknlp,COREF,115,she,9779,9782,6,48,1,M_176
pdnc,qID,Q39-1,you,9834,9837,10,48,1,M_177
booknlp,COREF,119,He,9899,9901,10,49,1,M_178
booknlp,COREF,119,his,9912,9915,10,49,1,M_179
pdnc,qID,Q40-0,you,9929,9932,10,50,1,M_180
pdnc,qID,Q40-0,an old man who sat opposite us at dinner,9966,10006,11,50,1,M_181
pdnc,qID,Q41-0,Emerson,10011,10018,11,51,1,M_182
pdnc,qID,Q42-0,he,10026,10028,11,52,1,M_183
booknlp,COREF,115,yours,10041,10046,6,52,1,M_184
booknlp,COREF,115,I,10099,10100,6,54,1,M_185
booknlp,COREF,119,He,10121,10123,10,55,1,M_186
booknlp,COREF,115,her,10132,10135,6,55,1,M_187
booknlp,COREF,115,she,10155,10158,6,55,1,M_188
booknlp,COREF,115,I,10172,10173,6,56,1,M_189
booknlp,COREF,115,she,10191,10194,6,56,1,M_190
pdnc,qID,Q45-1,my young cousin,10223,10238,4,56,1,M_191
pdnc,qID,Q45-1,Lucy,10240,10244,4,56,1,M_192
booknlp,COREF,115,I,10281,10282,6,56,1,M_193
pdnc,qID,Q45-1,her,10287,10290,4,56,1,M_194
booknlp,COREF,119,His,10346,10349,10,56,1,M_195
booknlp,COREF,115,I,10383,10384,6,56,1,M_196
booknlp,COREF,115,I,10390,10391,6,56,1,M_197
pdnc,qID,Q46-0,You,10415,10418,6,57,1,M_198
booknlp,COREF,119,he,10447,10449,10,57,1,M_199
booknlp,COREF,119,He,10451,10453,10,57,1,M_200
booknlp,COREF,119,I,10519,10520,10,57,1,M_201
pdnc,qID,Q49-0,He,10640,10642,11,59,1,M_202
booknlp,COREF,119,he,10676,10678,10,59,1,M_203
booknlp,COREF,119,I,10713,10714,10,59,1,M_204
pdnc,qID,Q49-1,he,10721,10723,11,59,1,M_205
booknlp,COREF,115,your,10752,10756,6,59,1,M_206
booknlp,COREF,115,you,10780,10783,6,59,1,M_207
pdnc,qID,Q49-1,He,10803,10805,11,59,1,M_208
pdnc,qID,Q49-1,he,10858,10860,11,59,1,M_209
pdnc,qID,Q49-1,He,10868,10870,11,59,1,M_210
pdnc,qID,Q49-1,he,10881,10883,11,59,1,M_211
pdnc,qID,Q49-1,he,10904,10906,11,59,1,M_212
booknlp,COREF,115,you,10914,10917,6,59,1,M_213
pdnc,qID,Q49-1,He,10936,10938,11,59,1,M_214
booknlp,COREF,115,you,10966,10969,6,59,1,M_215
booknlp,COREF,119,he,10995,10997,10,59,1,M_216
booknlp,COREF,119,I,11053,11054,10,59,1,M_217
exp,exp_name,lucy,Lucy,11118,11122,4,60,1,M_218
booknlp,COREF,116,I,11147,11148,4,60,1,M_219
pdnc,qID,Q50-0,he,11165,11167,11,60,1,M_220
booknlp,COREF,116,I,11178,11179,4,60,1,M_221
booknlp,COREF,115,I,11227,11228,6,61,1,M_222
pdnc,qID,Q51-0,he,11235,11237,11,61,1,M_223
booknlp,COREF,115,I,11261,11262,6,61,1,M_224
pdnc,qID,Q51-0,him,11275,11278,11,61,1,M_225
booknlp,COREF,115,I,11328,11329,6,61,1,M_226
booknlp,COREF,115,I,11338,11339,6,61,1,M_227
booknlp,COREF,115,I,11348,11349,6,61,1,M_228
booknlp,COREF,115,you,11356,11359,6,61,1,M_229
pdnc,qID,Q51-0,his,11377,11380,11,61,1,M_230
pdnc,qID,Q51-0,he,11437,11439,11,61,1,M_231
pdnc,qID,Q51-0,he,11456,11458,11,61,1,M_232
pdnc,qID,Q51-0,He,11498,11500,11,61,1,M_233
booknlp,COREF,115,I,11529,11530,6,61,1,M_234
pdnc,qID,Q51-0,he,11555,11557,11,61,1,M_235
pdnc,qID,Q51-0,he,11579,11581,11,61,1,M_236
pdnc,qID,Q51-0,his,11596,11599,11,61,1,M_237
pdnc,qID,Q51-0,himself,11612,11619,11,61,1,M_238
pdnc,qID,Q51-0,him,11648,11651,11,61,1,M_239
pdnc,qID,Q51-0,our depressing Signora,11655,11677,52,61,1,M_240
booknlp,COREF,115,I,11683,11684,6,61,1,M_241
booknlp,COREF,115,I,11731,11732,6,62,1,M_242
exp,exp_name,miss bartlett,Miss Bartlett,11752,11765,6,62,1,M_243
pdnc,qID,Q52-1,he,11773,11775,11,62,1,M_244
exp,exp_name,mr. beebe,Mr. Beebe,11794,11803,10,63,1,M_245
pdnc,qID,Q53-0,he,11895,11897,11,64,1,M_246
pdnc,qID,Q53-0,his son,11913,11920,2,64,1,M_247
booknlp,COREF,115,I,11948,11949,6,65,1,M_248
pdnc,qID,Q54-0,George,11962,11968,2,65,1,M_249
pdnc,qID,Q54-0,he,11974,11976,2,65,1,M_250
pdnc,qID,Q54-0,He,12004,12006,2,65,1,M_251
booknlp,COREF,115,I,12034,12035,6,65,1,M_252
pdnc,qID,Q54-0,he,12042,12044,2,65,1,M_253
pdnc,qID,Q54-0,he,12068,12070,2,65,1,M_254
pdnc,qID,Q54-0,he,12134,12136,2,65,1,M_255
pdnc,qID,Q55-0,you,12170,12173,10,66,1,M_256
booknlp,COREF,115,me,12182,12184,6,66,1,M_257
exp,exp_name,miss bartlett,Miss Bartlett,12192,12205,6,66,1,M_258
pdnc,qID,Q55-1,you,12211,12214,10,66,1,M_259
booknlp,COREF,115,I,12221,12222,6,66,1,M_260
pdnc,qID,Q55-1,You,12259,12262,10,66,1,M_261
booknlp,COREF,115,I,12268,12269,6,66,1,M_262
booknlp,COREF,115,I,12377,12378,6,68,1,M_263
booknlp,COREF,115,my,12416,12418,6,68,1,M_264
booknlp,COREF,115,I,12568,12569,6,70,1,M_265
exp,exp_name,miss bartlett,Miss Bartlett,12584,12597,6,70,1,M_266
pdnc,qID,Q58-1,you,12642,12645,4,70,1,M_267
pdnc,qID,Q58-1,Lucy,12652,12656,4,70,1,M_268
pdnc,qID,Q58-1,He,12658,12660,10,70,1,M_269
booknlp,COREF,115,I,12683,12684,6,70,1,M_270
booknlp,COREF,115,I,12693,12694,6,70,1,M_271
booknlp,COREF,115,I,12703,12704,6,70,1,M_272
pdnc,qID,Q58-1,him,12725,12728,10,70,1,M_273
booknlp,COREF,115,I,12730,12731,6,70,1,M_274
pdnc,qID,Q58-1,you,12738,12741,4,70,1,M_275
pdnc,qID,Q58-1,him,12753,12756,10,70,1,M_276
pdnc,qID,Q59-0,He,12805,12807,10,71,1,M_277
exp,exp_name,lucy,Lucy,12828,12832,4,71,1,M_278
booknlp,COREF,116,I,12845,12846,4,71,1,M_279
pdnc,qID,Q59-1,He,12857,12859,10,71,1,M_280
pdnc,qID,Q59-1,him,12909,12912,10,71,1,M_281
booknlp,COREF,115,My,12933,12935,6,72,1,M_282
pdnc,qID,Q60-0,Lucia,12941,12946,4,72,1,M_283
booknlp,COREF,116,I,12972,12973,4,73,1,M_284
pdnc,qID,Q61-0,Mr. Beebe,13024,13033,10,73,1,M_285
pdnc,qID,Q62-0,Funny girl,13071,13081,4,74,1,M_286
pdnc,qID,Q62-0,you,13087,13090,4,74,1,M_287
booknlp,COREF,115,me,13101,13103,6,74,1,M_288
booknlp,COREF,115,I,13120,13121,6,74,1,M_289
pdnc,qID,Q62-0,Mr. Beebe,13152,13161,10,74,1,M_290
booknlp,COREF,116,I,13166,13167,4,75,1,M_291
pdnc,qID,Q63-0,Freddy,13197,13203,1,75,1,M_292
booknlp,COREF,115,I,13208,13209,6,76,1,M_293
booknlp,COREF,115,I,13284,13285,6,76,1,M_294
exp,exp_name,lucy,Lucy,13374,13378,4,77,1,M_295
booknlp,COREF,116,herself,13473,13480,4,78,1,M_296
exp,exp_name,mr. beebe,Mr. Beebe,13488,13497,10,78,1,M_297
booknlp,COREF,116,she,13587,13590,4,78,1,M_298
booknlp,COREF,116,She,13612,13615,4,78,1,M_299
booknlp,COREF,116,she,13649,13652,4,78,1,M_300
exp,exp_name,miss bartlett,Miss Bartlett,13664,13677,6,78,1,M_301
booknlp,COREF,115,I,13732,13733,6,78,1,M_302
pdnc,qID,Q66-0,you,13744,13747,4,78,1,M_303
booknlp,COREF,115,me,13760,13762,6,78,1,M_304
exp,exp_name,the girl,the girl,13798,13806,19,79,1,M_305
booknlp,COREF,332,I,13823,13824,19,79,1,M_306
booknlp,COREF,332,I,13859,13860,19,79,1,M_307
pdnc,qID,Q67-0,Charlotte,13905,13914,6,79,1,M_308
booknlp,COREF,332,she,14050,14053,19,80,1,M_309
exp,exp_name,mr. beebe,Mr. Beebe,14084,14093,10,80,1,M_310
booknlp,COREF,116,she,14123,14126,4,80,1,M_311
booknlp,COREF,116,her,14259,14262,4,80,1,M_312
booknlp,COREF,116,She,14397,14400,4,80,1,M_313
booknlp,COREF,116,her,14409,14412,4,80,1,M_314
booknlp,COREF,116,hers,14662,14666,4,80,1,M_315
booknlp,COREF,116,she,14683,14686,4,80,1,M_316
booknlp,COREF,116,her,14700,14703,4,80,1,M_317
booknlp,COREF,116,you,14803,14806,4,81,1,M_318
pdnc,qID,Q68-0,Signora Bertolini,14834,14851,52,81,1,M_319
exp,exp_name,lucy,Lucy,14902,14906,4,82,1,M_320
booknlp,COREF,116,you,14944,14947,4,83,1,M_321
booknlp,COREF,116,She,14970,14973,4,83,1,M_322
pdnc,qID,Q71-0,Mr. Emerson,14991,15002,11,83,1,M_323
booknlp,COREF,116,you,15042,15045,4,83,1,M_324
booknlp,COREF,116,I,15060,15061,4,84,1,M_325
pdnc,qID,Q72-0,he,15068,15070,11,84,1,M_326
pdnc,qID,Q73-0,he,15110,15112,11,85,1,M_327
exp,exp_name,miss bartlett,Miss Bartlett,15124,15137,6,85,1,M_328
pdnc,qID,Q74-0,Mr. Beebe,15141,15150,10,86,1,M_329
booknlp,COREF,116,me,15174,15176,4,86,1,M_330
booknlp,COREF,116,my,15181,15183,4,86,1,M_331
exp,exp_name,nature,nature,15195,15201,29,86,1,M_332
booknlp,COREF,116,I,15214,15215,4,86,1,M_333
booknlp,COREF,116,my,15236,15238,4,86,1,M_334
exp,exp_name,the little old lady,the little old lady,15277,15296,56,87,1,M_335
exp,exp_name,lucy,Lucy,15370,15374,4,88,1,M_336
booknlp,COREF,116,her,15462,15465,4,88,1,M_337
booknlp,COREF,116,she,15494,15497,4,88,1,M_338
pdnc,qID,Q75-0,Mr. Emerson,15530,15541,11,89,1,M_339
pdnc,qID,Q75-0,he,15562,15564,11,89,1,M_340
exp,exp_name,miss bartlett,Miss Bartlett,15728,15741,6,90,1,M_341
booknlp,COREF,115,She,15912,15915,6,92,1,M_342
exp,exp_name,mr. beebe,Mr. Beebe,15954,15963,10,92,1,M_343
pdnc,qID,Q78-0,Miss Bartlett,16006,16019,6,93,1,M_344
booknlp,COREF,119,he,16022,16024,10,93,1,M_345
booknlp,COREF,119,I,16065,16066,10,93,1,M_346
pdnc,qID,Q78-1,Mr. Emerson,16078,16089,11,93,1,M_347
booknlp,COREF,119,I,16149,16150,10,93,1,M_348
booknlp,COREF,119,I,16156,16157,10,93,1,M_349
pdnc,qID,Q78-1,him,16169,16172,11,93,1,M_350
pdnc,qID,Q78-1,He,16198,16200,11,93,1,M_351
booknlp,COREF,119,me,16209,16211,10,93,1,M_352
pdnc,qID,Q78-1,you,16225,16228,6,93,1,M_353
pdnc,qID,Q78-1,He,16230,16232,11,93,1,M_354
pdnc,qID,Q79-0,Charlotte,16261,16270,6,94,1,M_355
exp,exp_name,lucy,Lucy,16279,16283,4,94,1,M_356
booknlp,COREF,116,her,16287,16290,4,94,1,M_357
pdnc,qID,Q79-1,The old man,16328,16339,11,94,1,M_358
pdnc,qID,Q79-1,he,16368,16370,11,94,1,M_359
exp,exp_name,miss bartlett,Miss Bartlett,16381,16394,6,95,1,M_360
booknlp,COREF,119,I,16409,16410,10,96,1,M_361
exp,exp_name,mr. beebe,Mr. Beebe,16423,16432,10,96,1,M_362
booknlp,COREF,119,I,16455,16456,10,96,1,M_363
booknlp,COREF,119,I,16478,16479,10,96,1,M_364
booknlp,COREF,119,my,16499,16501,10,96,1,M_365
booknlp,COREF,119,he,16538,16540,10,97,1,M_366
exp,exp_name,miss bartlett,Miss Bartlett,16573,16586,6,97,1,M_367
booknlp,COREF,115,My,16595,16597,6,97,1,M_368
pdnc,qID,Q81-0,dearest Lucy,16610,16622,4,97,1,M_369
pdnc,qID,Q81-0,yours,16659,16664,4,97,1,M_370
booknlp,COREF,115,I,16693,16694,6,97,1,M_371
pdnc,qID,Q81-0,you,16703,16706,4,97,1,M_372
pdnc,qID,Q81-0,you,16716,16719,4,97,1,M_373
booknlp,COREF,115,I,16744,16745,6,97,1,M_374
booknlp,COREF,116,your,16767,16771,4,97,1,M_375
pdnc,qID,Q81-0,you,16785,16788,4,97,1,M_376
booknlp,COREF,115,me,16794,16796,6,97,1,M_377
booknlp,COREF,115,I,16841,16842,6,97,1,M_378
pdnc,qID,Q81-0,you,16861,16864,4,97,1,M_379
pdnc,qID,Q81-0,Mr. Beebe,16871,16880,10,97,1,M_380
pdnc,qID,Q81-0,Mr. Emerson,16894,16905,11,97,1,M_381
booknlp,COREF,115,I,16911,16912,6,97,1,M_382
pdnc,qID,Q81-0,his,16920,16923,11,97,1,M_383
pdnc,qID,Q81-0,him,16953,16956,11,97,1,M_384
booknlp,COREF,115,me,16960,16962,6,97,1,M_385
booknlp,COREF,115,I,16978,16979,6,97,1,M_386
pdnc,qID,Q81-0,him,16990,16993,11,97,1,M_387
exp,exp_name,the clergyman,The clergyman,17128,17141,32,98,1,M_388
booknlp,COREF,335,her,17201,17204,32,98,1,M_389
pdnc,qID,Q82-0,Lucy,17226,17230,4,99,1,M_390
booknlp,COREF,335,I,17232,17233,32,99,1,M_391
booknlp,COREF,335,I,17263,17264,32,99,1,M_392
pdnc,qID,Q82-0,you,17305,17308,4,99,1,M_393
booknlp,COREF,335,me,17316,17318,32,99,1,M_394
exp,exp_name,mr. beebe,Mr. Beebe,17342,17351,10,100,1,M_395
pdnc,qID,Q83-0,Mr. Emerson,17389,17400,11,101,1,M_396
pdnc,qID,Q83-0,his son,17425,17432,2,101,1,M_397
pdnc,qID,Q84-0,My father,17548,17557,11,103,1,M_398
booknlp,COREF,119,he,17560,17562,10,103,1,M_399
pdnc,qID,Q84-1,his,17576,17579,11,103,1,M_400
pdnc,qID,Q84-1,you,17589,17592,6,103,1,M_401
pdnc,qID,Q84-1,him,17606,17609,11,103,1,M_402
pdnc,qID,Q84-1,you,17647,17650,6,103,1,M_403
booknlp,COREF,119,me,17654,17656,10,103,1,M_404
booknlp,COREF,119,me,17674,17676,10,103,1,M_405
pdnc,qID,Q84-1,him,17680,17683,11,103,1,M_406
pdnc,qID,Q84-1,he,17695,17697,11,103,1,M_407
exp,exp_name,miss bartlett,Miss Bartlett,17711,17724,6,104,1,M_408
booknlp,COREF,115,her,17754,17757,6,104,1,M_409
exp,exp_name,mr. emerson,Mr. Emerson,17810,17821,11,104,1,M_410
exp,exp_name,mr. beebe,Mr. Beebe,17865,17874,10,104,1,M_411
exp,exp_name,lucy,Lucy,17904,17908,4,104,1,M_412
pdnc,qID,Q85-0,Poor young man,17912,17926,2,105,1,M_413
exp,exp_name,miss bartlett,Miss Bartlett,17934,17947,6,105,1,M_414
booknlp,COREF,119,he,17960,17962,10,105,1,M_415
pdnc,qID,Q86-0,he,17985,17987,2,106,1,M_416
pdnc,qID,Q86-0,his father,17996,18006,11,106,1,M_417
pdnc,qID,Q86-0,he,18034,18036,2,106,1,M_418
booknlp,COREF,116,your,18085,18089,4,107,1,M_419
exp,exp_name,mr. beebe,Mr. Beebe,18117,18126,10,107,1,M_420
booknlp,COREF,119,he,18181,18183,10,107,1,M_421
booknlp,COREF,119,his,18195,18198,10,107,1,M_422
booknlp,COREF,119,his,18222,18225,10,107,1,M_423
exp,exp_name,the little old lady,the little old lady,18267,18286,56,108,1,M_424
booknlp,COREF,375,Her,18398,18401,56,108,1,M_425
exp,exp_name,miss bartlett,Miss Bartlett,18424,18437,6,108,1,M_426
exp,exp_name,lucy,Lucy,18564,18568,4,108,1,M_427
booknlp,COREF,116,she,18668,18671,4,108,1,M_428
booknlp,COREF,116,she,18744,18747,4,108,1,M_429
booknlp,COREF,116,herself,18772,18779,4,108,1,M_430
exp,exp_name,miss bartlett,Miss Bartlett,18849,18862,6,108,1,M_431
booknlp,COREF,115,I,18893,18894,6,109,1,M_432
pdnc,qID,Q88-0,Lucy,18928,18932,4,109,1,M_433
booknlp,COREF,115,I,18947,18948,6,109,1,M_434
