TheSunAlsoRises,Q2420-0
NightAndDay,Q430-1
ARoomWithAView,Q669-0
TheSunAlsoRises,Q100-0
HandfulOfDust,Q2205-1
HandfulOfDust,Q901-0
Emma,Q782-0
SenseAndSensibility,Q395-0
DaisyMiller,Q14-0
NightAndDay,Q623-0
AnneOfGreenGables,Q1088-0
SignOfFour,Q368-1
TheInvisibleMan,Q694-0
TheSunAlsoRises,Q135-0
AnneOfGreenGables,Q944-1
ARoomWithAView,Q1331-0
NorthangerAbbey,Q747-0
NightAndDay,Q285-1
HandfulOfDust,Q1453-0
SenseAndSensibility,Q901-0
NightAndDay,Q1449-1
Emma,Q658-0
TheGambler,Q532-0
TheInvisibleMan,Q405-0
Emma,Q1095-0
NightAndDay,Q204-0
NightAndDay,Q509-0
Emma,Q926-1
TheGambler,Q704-0
ARoomWithAView,Q1014-1
TheGambler,Q323-0
SignOfFour,Q79-0
AnneOfGreenGables,Q618-0
Emma,Q789-0
NightAndDay,Q470-0
SignOfFour,Q136-1
TheGambler,Q723-0
ARoomWithAView,Q624-0
SignOfFour,Q183-1
HandfulOfDust,Q2012-0
HandfulOfDust,Q802-0
PrideAndPrejudice,Q800-0
HandfulOfDust,Q482-0
ARoomWithAView,Q752-0
TheGambler,Q111-0
TheSportOfTheGods,Q563-0
TheManWhoWasThursday,Q144-1
TheManWhoWasThursday,Q385-0
Emma,Q616-0
NightAndDay,Q1845-0
Emma,Q183-0
TheManWhoWasThursday,Q118-1
TheSportOfTheGods,Q483-0
TheAwakening,Q214-1
NightAndDay,Q93-1
NightAndDay,Q1379-0
HandfulOfDust,Q882-0
TheManWhoWasThursday,Q310-0
TheGambler,Q558-0
NightAndDay,Q1871-0
TheManWhoWasThursday,Q449-0
Emma,Q160-0
Emma,Q1063-1
TheGambler,Q440-0
TheAwakening,Q294-0
ARoomWithAView,Q692-1
NightAndDay,Q1295-0
PrideAndPrejudice,Q362-0
NightAndDay,Q1222-0
AliceInWonderland,Q638-1
NorthangerAbbey,Q189-0
NightAndDay,Q24-0
TheInvisibleMan,Q182-0
Emma,Q950-0
NightAndDay,Q1524-0
NightAndDay,Q1482-0
TheSunAlsoRises,Q1359-0
SenseAndSensibility,Q723-0
TheSunAlsoRises,Q942-1
TheSportOfTheGods,Q572-1
TheManWhoWasThursday,Q242-0
TheAwakening,Q30-0
NorthangerAbbey,Q828-0
NightAndDay,Q1998-0
AliceInWonderland,Q375-0
HandfulOfDust,Q687-0
TheManWhoWasThursday,Q697-1
TheSportOfTheGods,Q497-1
TheSunAlsoRises,Q2015-1
TheGambler,Q338-1
DaisyMiller,Q185-1
PrideAndPrejudice,Q880-1
HandfulOfDust,Q1913-0
SenseAndSensibility,Q648-0
Emma,Q1335-0
NightAndDay,Q327-0
TheManWhoWasThursday,Q647-0
NightAndDay,Q1162-0
TheInvisibleMan,Q677-0
Emma,Q743-0
NightAndDay,Q311-0
TheSunAlsoRises,Q1606-1
AnneOfGreenGables,Q876-0
HandfulOfDust,Q1295-0
TheSunAlsoRises,Q1731-0
NorthangerAbbey,Q268-0
NightAndDay,Q1338-0
ARoomWithAView,Q70-0
TheSportOfTheGods,Q44-0
TheSunAlsoRises,Q28-0
PrideAndPrejudice,Q1118-0
TheManWhoWasThursday,Q489-1
HandfulOfDust,Q182-0
PrideAndPrejudice,Q244-0
PrideAndPrejudice,Q301-0
SignOfFour,Q381-0
TheManWhoWasThursday,Q474-0
Emma,Q1438-1
TheSunAlsoRises,Q2547-1
ARoomWithAView,Q1455-0
AnneOfGreenGables,Q624-1
AnneOfGreenGables,Q40-0
TheManWhoWasThursday,Q593-0
TheSunAlsoRises,Q2566-1
AnneOfGreenGables,Q446-0
ARoomWithAView,Q282-0
TheGambler,Q645-0
TheManWhoWasThursday,Q63-1
PrideAndPrejudice,Q93-0
PrideAndPrejudice,Q181-1
SignOfFour,Q106-0
TheSunAlsoRises,Q1119-0
NightAndDay,Q581-0
TheInvisibleMan,Q227-0
NightAndDay,Q271-0
AliceInWonderland,Q3-1
TheSportOfTheGods,Q253-1
TheManWhoWasThursday,Q793-1
AnneOfGreenGables,Q595-0
TheAwakening,Q330-0
PrideAndPrejudice,Q1256-0
TheGambler,Q152-0
NorthangerAbbey,Q540-0
NightAndDay,Q803-1
SenseAndSensibility,Q931-0
PrideAndPrejudice,Q402-0
TheGambler,Q508-0
DaisyMiller,Q232-0
SenseAndSensibility,Q488-0
TheManWhoWasThursday,Q517-0
AnneOfGreenGables,Q68-0
TheSunAlsoRises,Q2579-0
TheGambler,Q154-0
TheSunAlsoRises,Q1723-1
TheSunAlsoRises,Q1479-0
NightAndDay,Q1853-0
Emma,Q1465-0
TheManWhoWasThursday,Q421-1
NorthangerAbbey,Q49-1
DaisyMiller,Q72-0
TheSunAlsoRises,Q771-1
NightAndDay,Q1225-1
ARoomWithAView,Q1302-0
HandfulOfDust,Q1780-0
Emma,Q677-0
AnneOfGreenGables,Q1156-0
Emma,Q630-0
TheSunAlsoRises,Q1360-0
TheSunAlsoRises,Q601-0
AliceInWonderland,Q533-0
NightAndDay,Q795-0
AnneOfGreenGables,Q1108-0
DaisyMiller,Q513-0
NorthangerAbbey,Q654-0
TheManWhoWasThursday,Q101-0
SenseAndSensibility,Q70-0
TheSunAlsoRises,Q1474-0
ARoomWithAView,Q253-0
HandfulOfDust,Q1494-0
DaisyMiller,Q159-0
TheManWhoWasThursday,Q175-1
HandfulOfDust,Q1458-0
NorthangerAbbey,Q475-0
Emma,Q840-0
AnneOfGreenGables,Q579-1
AnneOfGreenGables,Q552-0
TheManWhoWasThursday,Q501-0
TheSportOfTheGods,Q592-0
TheInvisibleMan,Q39-0
NightAndDay,Q10-1
AnneOfGreenGables,Q97-0
TheSunAlsoRises,Q2412-0
HandfulOfDust,Q1159-0
NightAndDay,Q1015-0
SenseAndSensibility,Q679-0
AnneOfGreenGables,Q1048-0
ARoomWithAView,Q1557-1
AliceInWonderland,Q101-0
TheInvisibleMan,Q76-0
AnneOfGreenGables,Q735-0
HandfulOfDust,Q697-0
Emma,Q1441-0
Emma,Q844-1
AnneOfGreenGables,Q960-0
TheSunAlsoRises,Q1235-0
HandfulOfDust,Q819-0
ARoomWithAView,Q1600-0
PrideAndPrejudice,Q523-0
TheGambler,Q552-0
Emma,Q1324-1
AnneOfGreenGables,Q76-0
TheInvisibleMan,Q584-1
NightAndDay,Q105-0
NorthangerAbbey,Q811-0
ARoomWithAView,Q417-0
HandfulOfDust,Q1500-0
TheSunAlsoRises,Q1326-0
NorthangerAbbey,Q288-0
NightAndDay,Q1141-1
Emma,Q1553-1
HandfulOfDust,Q1292-0
ARoomWithAView,Q973-1
SenseAndSensibility,Q40-0
AliceInWonderland,Q297-0
AnneOfGreenGables,Q641-0
NightAndDay,Q1724-1
TheSunAlsoRises,Q2241-0
ARoomWithAView,Q28-0
Emma,Q388-1
TheSunAlsoRises,Q1449-1
NightAndDay,Q524-1
SignOfFour,Q196-0
TheGambler,Q91-1
AliceInWonderland,Q609-0
TheManWhoWasThursday,Q73-1
DaisyMiller,Q139-1
NightAndDay,Q766-0
SignOfFour,Q109-0
AliceInWonderland,Q631-0
HandfulOfDust,Q1881-0
TheSunAlsoRises,Q409-0
TheInvisibleMan,Q840-0
PrideAndPrejudice,Q1106-0
NorthangerAbbey,Q685-0
TheSunAlsoRises,Q81-0
AnneOfGreenGables,Q1059-0
TheSunAlsoRises,Q2110-0
TheSportOfTheGods,Q40-0
SenseAndSensibility,Q892-0
AliceInWonderland,Q618-0
ARoomWithAView,Q942-0
TheSunAlsoRises,Q1193-0
AliceInWonderland,Q477-0
TheInvisibleMan,Q240-1
PrideAndPrejudice,Q257-0
PrideAndPrejudice,Q1183-0
SenseAndSensibility,Q57-1
PrideAndPrejudice,Q241-0
ARoomWithAView,Q172-0
TheInvisibleMan,Q80-0
TheInvisibleMan,Q843-0
NightAndDay,Q139-0
AnneOfGreenGables,Q530-0
TheSunAlsoRises,Q1629-0
TheSunAlsoRises,Q1663-0
TheInvisibleMan,Q749-0
TheAwakening,Q58-0
PrideAndPrejudice,Q732-0
HandfulOfDust,Q1099-0
TheManWhoWasThursday,Q776-0
AnneOfGreenGables,Q1065-1
TheSunAlsoRises,Q1989-0
NightAndDay,Q1527-0
NightAndDay,Q464-1
PrideAndPrejudice,Q1049-0
AnneOfGreenGables,Q883-0
HandfulOfDust,Q1964-0
PrideAndPrejudice,Q98-0
Emma,Q1322-1
AnneOfGreenGables,Q707-0
DaisyMiller,Q245-1
TheInvisibleMan,Q307-2
TheManWhoWasThursday,Q57-0
TheSunAlsoRises,Q425-0
PrideAndPrejudice,Q204-0
TheGambler,Q5-0
HandfulOfDust,Q2089-0
Emma,Q1517-0
NightAndDay,Q368-1
AliceInWonderland,Q684-0
NorthangerAbbey,Q241-0
NightAndDay,Q1000-1
SenseAndSensibility,Q390-0
HandfulOfDust,Q1008-0
TheSunAlsoRises,Q139-1
PrideAndPrejudice,Q1107-0
HandfulOfDust,Q1386-0
TheInvisibleMan,Q192-1
SignOfFour,Q639-1
HandfulOfDust,Q108-0
HandfulOfDust,Q284-0
SenseAndSensibility,Q9-1
DaisyMiller,Q393-1
Emma,Q964-1
TheSunAlsoRises,Q356-0
TheManWhoWasThursday,Q550-1
SenseAndSensibility,Q358-0
ARoomWithAView,Q204-0
AnneOfGreenGables,Q275-0
TheGambler,Q155-4
PrideAndPrejudice,Q779-0
TheManWhoWasThursday,Q771-1
PrideAndPrejudice,Q1093-1
ARoomWithAView,Q340-0
TheAwakening,Q18-1
SenseAndSensibility,Q104-0
AnneOfGreenGables,Q758-1
NorthangerAbbey,Q219-0
TheGambler,Q184-0
TheGambler,Q397-1
HandfulOfDust,Q2039-0
PrideAndPrejudice,Q737-0
HandfulOfDust,Q551-0
HandfulOfDust,Q712-0
NightAndDay,Q1315-0
TheManWhoWasThursday,Q235-0
TheSunAlsoRises,Q2014-0
NorthangerAbbey,Q607-0
ARoomWithAView,Q1216-0
NightAndDay,Q1739-0
TheSunAlsoRises,Q843-0
PrideAndPrejudice,Q14-0
Emma,Q857-0
TheInvisibleMan,Q412-0
HandfulOfDust,Q953-0
TheGambler,Q560-0
PrideAndPrejudice,Q355-1
TheInvisibleMan,Q415-0
TheSunAlsoRises,Q1729-0
TheManWhoWasThursday,Q527-1
HandfulOfDust,Q1025-0
Emma,Q1185-0
NightAndDay,Q90-0
DaisyMiller,Q309-1
HandfulOfDust,Q2216-0
TheSunAlsoRises,Q2271-0
HandfulOfDust,Q1130-0
TheManWhoWasThursday,Q463-0
HandfulOfDust,Q2223-0
PrideAndPrejudice,Q147-0
HandfulOfDust,Q750-0
TheSunAlsoRises,Q627-1
HandfulOfDust,Q2129-0
HandfulOfDust,Q1625-0
NightAndDay,Q1336-0
Emma,Q1351-0
ARoomWithAView,Q1436-0
NorthangerAbbey,Q144-1
TheManWhoWasThursday,Q20-0
NorthangerAbbey,Q55-0
Emma,Q29-0
TheInvisibleMan,Q849-0
TheGambler,Q408-0
NightAndDay,Q1629-0
HandfulOfDust,Q1247-0
TheSunAlsoRises,Q1484-1
AnneOfGreenGables,Q221-0
TheInvisibleMan,Q487-0
ARoomWithAView,Q1055-0
ARoomWithAView,Q490-0
HandfulOfDust,Q806-0
ARoomWithAView,Q1257-0
TheManWhoWasThursday,Q406-0
SenseAndSensibility,Q296-0
NightAndDay,Q98-1
ARoomWithAView,Q1246-0
DaisyMiller,Q460-1
TheSunAlsoRises,Q2394-0
PrideAndPrejudice,Q1194-0
TheSunAlsoRises,Q1845-1
DaisyMiller,Q27-0
PrideAndPrejudice,Q826-0
TheManWhoWasThursday,Q188-0
Emma,Q308-0
TheSunAlsoRises,Q2108-0
TheSunAlsoRises,Q96-0
HandfulOfDust,Q1854-0
SenseAndSensibility,Q200-0
NightAndDay,Q469-0
NorthangerAbbey,Q185-0
Emma,Q1005-0
HandfulOfDust,Q1472-0
NightAndDay,Q253-0
SignOfFour,Q284-0
AnneOfGreenGables,Q576-0
TheSunAlsoRises,Q1058-0
AnneOfGreenGables,Q850-0
HandfulOfDust,Q1904-1
ARoomWithAView,Q381-0
AnneOfGreenGables,Q284-0
HandfulOfDust,Q2295-0
TheSportOfTheGods,Q34-0
NightAndDay,Q1658-0
TheSunAlsoRises,Q541-0
TheInvisibleMan,Q319-0
ARoomWithAView,Q155-0
Emma,Q1574-0
TheSunAlsoRises,Q1158-1
TheInvisibleMan,Q357-0
NightAndDay,Q1684-2
Emma,Q891-0
TheAwakening,Q177-0
TheSunAlsoRises,Q1105-1
TheSunAlsoRises,Q694-0
Emma,Q1435-0
TheSunAlsoRises,Q935-0
PrideAndPrejudice,Q90-0
TheGambler,Q265-0
ARoomWithAView,Q79-0
HandfulOfDust,Q1374-0
PrideAndPrejudice,Q7-0
TheManWhoWasThursday,Q486-0
HandfulOfDust,Q1733-0
Emma,Q203-0
HandfulOfDust,Q16-0
TheInvisibleMan,Q481-0
SignOfFour,Q213-0
TheAwakening,Q388-0
NightAndDay,Q563-0
SignOfFour,Q159-0
TheAwakening,Q574-0
NorthangerAbbey,Q114-0
AnneOfGreenGables,Q116-0
TheInvisibleMan,Q423-3
SenseAndSensibility,Q1023-0
TheSunAlsoRises,Q2266-0
TheSportOfTheGods,Q635-0
TheInvisibleMan,Q529-0
AliceInWonderland,Q538-1
AliceInWonderland,Q383-0
NightAndDay,Q337-0
ARoomWithAView,Q1270-2
TheSportOfTheGods,Q510-0
Emma,Q236-0
TheSunAlsoRises,Q523-0
TheGambler,Q744-1
TheManWhoWasThursday,Q225-1
DaisyMiller,Q352-0
TheInvisibleMan,Q91-1
Emma,Q690-0
TheSportOfTheGods,Q246-1
NightAndDay,Q1703-0
ARoomWithAView,Q1082-0
TheManWhoWasThursday,Q114-1
AnneOfGreenGables,Q1066-1
AnneOfGreenGables,Q679-0
TheSunAlsoRises,Q254-0
TheSportOfTheGods,Q419-0
NightAndDay,Q752-1
TheManWhoWasThursday,Q156-1
Emma,Q1225-0
Emma,Q894-1
TheGambler,Q750-0
AnneOfGreenGables,Q1090-0
HandfulOfDust,Q2158-0
Emma,Q1201-0
NightAndDay,Q1495-0
HandfulOfDust,Q1511-0
TheAwakening,Q243-0
SenseAndSensibility,Q891-0
HandfulOfDust,Q1633-0
HandfulOfDust,Q294-0
SenseAndSensibility,Q367-0
NightAndDay,Q21-1
TheSunAlsoRises,Q1995-1
HandfulOfDust,Q103-0
TheSunAlsoRises,Q1736-0
NightAndDay,Q399-1
SenseAndSensibility,Q201-1
SignOfFour,Q90-1
PrideAndPrejudice,Q200-0
AnneOfGreenGables,Q17-0
TheAwakening,Q558-1
TheSportOfTheGods,Q197-1
NorthangerAbbey,Q590-0
Emma,Q270-0
Emma,Q119-0
TheManWhoWasThursday,Q653-0
SenseAndSensibility,Q1004-0
ARoomWithAView,Q687-0
SenseAndSensibility,Q480-0
AnneOfGreenGables,Q242-0
TheSunAlsoRises,Q2090-0
DaisyMiller,Q128-0
NightAndDay,Q482-0
AnneOfGreenGables,Q645-0
HandfulOfDust,Q1396-1
TheManWhoWasThursday,Q218-0
SenseAndSensibility,Q606-0
TheAwakening,Q354-0
TheSunAlsoRises,Q2094-0
Emma,Q1561-0
TheGambler,Q623-0
AliceInWonderland,Q148-1
ARoomWithAView,Q357-0
HandfulOfDust,Q29-0
HandfulOfDust,Q1677-0
Emma,Q479-1
Emma,Q1286-0
TheSunAlsoRises,Q1833-1
SenseAndSensibility,Q273-0
Emma,Q1161-1
TheGambler,Q707-0
TheSunAlsoRises,Q1322-2
NorthangerAbbey,Q24-0
ARoomWithAView,Q16-0
NightAndDay,Q1490-0
AnneOfGreenGables,Q478-1
TheSunAlsoRises,Q2478-0
PrideAndPrejudice,Q623-0
SenseAndSensibility,Q304-0
AliceInWonderland,Q13-0
SignOfFour,Q178-0
SignOfFour,Q61-0
ARoomWithAView,Q283-0
TheSunAlsoRises,Q1998-0
DaisyMiller,Q110-1
NightAndDay,Q540-0
TheAwakening,Q366-0
DaisyMiller,Q60-0
SenseAndSensibility,Q520-1
AnneOfGreenGables,Q108-0
HandfulOfDust,Q31-0
TheSunAlsoRises,Q1257-0
TheSunAlsoRises,Q2339-0
TheManWhoWasThursday,Q622-1
NorthangerAbbey,Q119-0
TheSunAlsoRises,Q1111-3
TheSunAlsoRises,Q795-0
PrideAndPrejudice,Q26-0
SenseAndSensibility,Q1011-0
DaisyMiller,Q469-0
NightAndDay,Q89-0
HandfulOfDust,Q1200-0
Emma,Q1033-0
HandfulOfDust,Q2166-0
NightAndDay,Q612-0
TheSunAlsoRises,Q1796-0
SignOfFour,Q266-0
TheSunAlsoRises,Q1834-0
TheSunAlsoRises,Q13-0
TheSunAlsoRises,Q2454-0
PrideAndPrejudice,Q945-0
ARoomWithAView,Q319-0
PrideAndPrejudice,Q151-0
SignOfFour,Q450-0
NightAndDay,Q1933-1
TheInvisibleMan,Q17-1
PrideAndPrejudice,Q149-0
Emma,Q957-0
AnneOfGreenGables,Q398-0
TheSportOfTheGods,Q327-0
HandfulOfDust,Q2114-1
ARoomWithAView,Q1597-0
Emma,Q1203-0
HandfulOfDust,Q1796-0
TheManWhoWasThursday,Q348-0
ARoomWithAView,Q485-0
HandfulOfDust,Q1937-0
TheSunAlsoRises,Q1712-1
NightAndDay,Q977-0
SenseAndSensibility,Q546-0
Emma,Q1502-0
PrideAndPrejudice,Q1018-0
PrideAndPrejudice,Q534-1
DaisyMiller,Q475-0
TheSportOfTheGods,Q549-0
TheInvisibleMan,Q279-0
TheInvisibleMan,Q673-0
Emma,Q1411-3
HandfulOfDust,Q1665-0
SenseAndSensibility,Q56-1
TheInvisibleMan,Q553-2
TheSunAlsoRises,Q616-0
SenseAndSensibility,Q1066-0
NightAndDay,Q1024-0
TheInvisibleMan,Q348-0
ARoomWithAView,Q1135-0
ARoomWithAView,Q827-0
TheManWhoWasThursday,Q68-1
HandfulOfDust,Q2030-0
HandfulOfDust,Q1937-2
TheSunAlsoRises,Q1908-0
HandfulOfDust,Q1589-0
HandfulOfDust,Q2333-0
TheInvisibleMan,Q74-0
TheInvisibleMan,Q355-0
Emma,Q1408-0
DaisyMiller,Q478-0
NightAndDay,Q1751-0
TheManWhoWasThursday,Q378-0
TheSunAlsoRises,Q1335-0
NightAndDay,Q287-1
AnneOfGreenGables,Q694-1
PrideAndPrejudice,Q10-1
HandfulOfDust,Q1653-0
TheAwakening,Q176-0
HandfulOfDust,Q2171-0
PrideAndPrejudice,Q923-1
AliceInWonderland,Q627-1
ARoomWithAView,Q1160-1
TheAwakening,Q33-1
TheInvisibleMan,Q467-0
Emma,Q1566-0
HandfulOfDust,Q1326-0
ARoomWithAView,Q304-1
AnneOfGreenGables,Q50-0
SignOfFour,Q187-0
SenseAndSensibility,Q32-0
SenseAndSensibility,Q868-0
PrideAndPrejudice,Q456-0
NightAndDay,Q901-0
TheSunAlsoRises,Q147-0
DaisyMiller,Q465-0
NorthangerAbbey,Q805-0
NorthangerAbbey,Q124-0
PrideAndPrejudice,Q414-0
ARoomWithAView,Q925-0
HandfulOfDust,Q1906-0
NightAndDay,Q261-0
ARoomWithAView,Q1354-0
ARoomWithAView,Q0-0
PrideAndPrejudice,Q0-1
TheSunAlsoRises,Q2253-0
NightAndDay,Q1178-0
NorthangerAbbey,Q457-0
HandfulOfDust,Q104-0
HandfulOfDust,Q464-0
Emma,Q9-0
AnneOfGreenGables,Q373-0
Emma,Q632-0
ARoomWithAView,Q185-0
TheSunAlsoRises,Q1372-0
PrideAndPrejudice,Q219-0
ARoomWithAView,Q1157-0
NorthangerAbbey,Q237-0
TheInvisibleMan,Q264-0
NorthangerAbbey,Q89-0
AliceInWonderland,Q675-0
ARoomWithAView,Q1279-0
PrideAndPrejudice,Q658-0
Emma,Q1352-0
HandfulOfDust,Q184-0
AliceInWonderland,Q535-0
TheManWhoWasThursday,Q398-0
TheSportOfTheGods,Q609-0
TheGambler,Q106-0
TheManWhoWasThursday,Q258-1
SenseAndSensibility,Q848-0
NorthangerAbbey,Q102-0
TheSunAlsoRises,Q75-0
TheSunAlsoRises,Q979-1
SenseAndSensibility,Q939-0
ARoomWithAView,Q1391-4
ARoomWithAView,Q1054-0
HandfulOfDust,Q1792-0
SenseAndSensibility,Q163-0
NightAndDay,Q1465-0
TheGambler,Q762-0
PrideAndPrejudice,Q935-0
TheGambler,Q320-1
NorthangerAbbey,Q265-0
SenseAndSensibility,Q628-1
HandfulOfDust,Q1353-0
SignOfFour,Q618-0
TheGambler,Q696-0
TheManWhoWasThursday,Q344-1
SignOfFour,Q516-1
TheSunAlsoRises,Q2423-0
NorthangerAbbey,Q222-0
SenseAndSensibility,Q563-0
NightAndDay,Q856-0
HandfulOfDust,Q2034-0
TheManWhoWasThursday,Q99-1
SenseAndSensibility,Q780-0
NightAndDay,Q1304-0
TheSportOfTheGods,Q458-0
AliceInWonderland,Q637-0
NorthangerAbbey,Q667-0
HandfulOfDust,Q1297-1
Emma,Q1464-0
TheAwakening,Q559-1
SignOfFour,Q0-1
TheInvisibleMan,Q325-1
NightAndDay,Q1907-0
PrideAndPrejudice,Q1225-0
PrideAndPrejudice,Q871-0
HandfulOfDust,Q1285-0
NorthangerAbbey,Q726-0
Emma,Q1453-0
AnneOfGreenGables,Q1136-0
ARoomWithAView,Q1340-0
NightAndDay,Q1996-0
TheSunAlsoRises,Q2329-1
PrideAndPrejudice,Q1020-0
SenseAndSensibility,Q657-0
AnneOfGreenGables,Q127-0
PrideAndPrejudice,Q851-0
ARoomWithAView,Q960-0
TheAwakening,Q260-0
NightAndDay,Q602-0
TheSunAlsoRises,Q381-0
TheSunAlsoRises,Q1311-0
AnneOfGreenGables,Q809-1
SenseAndSensibility,Q762-1
HandfulOfDust,Q197-0
SignOfFour,Q101-1
SenseAndSensibility,Q521-1
TheManWhoWasThursday,Q789-0
TheSunAlsoRises,Q1072-0
PrideAndPrejudice,Q1021-0
TheSunAlsoRises,Q588-0
TheSunAlsoRises,Q95-0
HandfulOfDust,Q1004-1
TheInvisibleMan,Q55-0
HandfulOfDust,Q1054-0
AliceInWonderland,Q188-0
TheSunAlsoRises,Q1343-0
TheManWhoWasThursday,Q645-1
TheSunAlsoRises,Q232-0
NorthangerAbbey,Q516-0
NightAndDay,Q1727-0
ARoomWithAView,Q958-0
SignOfFour,Q20-0
NightAndDay,Q267-0
NightAndDay,Q472-0
AnneOfGreenGables,Q967-0
NightAndDay,Q1499-0
TheInvisibleMan,Q302-0
PrideAndPrejudice,Q383-0
NightAndDay,Q985-0
