source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID
pdnc,qID,Q13-1,she,14107,14110,43,32,1,M_193
pdnc,qID,Q13-1,she,14167,14170,43,32,1,M_194
pdnc,qID,Q13-1,her,14184,14187,43,32,1,M_195
exp,exp_name,mrs. rachel,Mrs. Rachel,14196,14207,48,33,1,M_196
exp,exp_name,matthew,Matthew,14239,14246,22,33,1,M_197
booknlp,COREF,107,his,14262,14265,22,33,1,M_198
booknlp,COREF,107,his,14348,14351,22,33,1,M_199
booknlp,COREF,105,she,14360,14363,48,33,1,M_200
exp,exp_name,robert,Robert,14395,14401,109,33,1,M_201
exp,exp_name,mrs. rachel,Mrs. Rachel,14484,14495,48,33,1,M_202
booknlp,COREF,105,she,14533,14536,48,33,1,M_203
booknlp,COREF,105,herself,14542,14549,48,33,1,M_204
exp,exp_name,marilla,Marilla,14568,14575,20,33,1,M_205
booknlp,COREF,105,her,14606,14609,48,33,1,M_206
exp,exp_name,mrs. rachel,Mrs. Rachel,14659,14670,48,33,1,M_207
exp,exp_name,mrs. rachel,Mrs. Rachel,14745,14756,48,34,1,M_208
booknlp,COREF,105,she,14762,14765,48,34,1,M_209
booknlp,COREF,105,I,14821,14822,48,34,1,M_210
booknlp,COREF,105,I,14847,14848,48,34,1,M_211
pdnc,qID,Q14-1,Matthew,14897,14904,22,34,1,M_212
pdnc,qID,Q14-1,Marilla,14909,14916,20,34,1,M_213
booknlp,COREF,107,Green Gables,15123,15135,22,34,1,M_214
pdnc,qID,Q14-1,Matthew,15179,15186,22,34,1,M_215
pdnc,qID,Q14-1,Marilla,15191,15198,20,34,1,M_216
booknlp,COREF,105,I,15322,15323,48,34,1,M_217
booknlp,COREF,105,My,15373,15375,48,34,1,M_218
booknlp,COREF,105,I,15381,15382,48,34,1,M_219
exp,exp_name,mrs. rachel,Mrs. Rachel,15416,15427,48,35,1,M_220
booknlp,COREF,105,her,15474,15477,48,35,1,M_221
booknlp,COREF,105,she,15492,15495,48,35,1,M_222
exp,exp_name,the child,the child,15512,15521,52,35,1,M_223
booknlp,COREF,105,her,15596,15599,48,35,1,M_224
exp,exp_name,matthew cuthbert,Matthew Cuthbert,15669,15685,22,36,2,M_225
exp,exp_name,matthew cuthbert,MATTHEW Cuthbert,15702,15718,22,37,2,M_226
exp,exp_name,matthew,Matthew,16210,16217,22,39,2,M_227
booknlp,COREF,107,his,16242,16245,22,39,2,M_228
booknlp,COREF,107,he,16290,16292,22,39,2,M_229
exp,exp_name,matthew,Matthew,16449,16456,22,40,2,M_230
exp,exp_name,marilla,Marilla,16482,16489,20,40,2,M_231
exp,exp_name,mrs. rachel,Mrs. Rachel,16494,16505,48,40,2,M_232
booknlp,COREF,107,he,16507,16509,22,40,2,M_233
booknlp,COREF,107,him,16595,16598,22,40,2,M_234
booknlp,COREF,107,He,16600,16602,22,40,2,M_235
booknlp,COREF,107,he,16649,16651,22,40,2,M_236
booknlp,COREF,107,his,16743,16746,22,40,2,M_237
booknlp,COREF,107,he,16802,16804,22,40,2,M_238
booknlp,COREF,107,he,16825,16827,22,40,2,M_239
booknlp,COREF,107,he,16849,16851,22,40,2,M_240
booknlp,COREF,107,he,16886,16888,22,40,2,M_241
booknlp,COREF,107,he,16946,16948,22,41,2,M_242
booknlp,COREF,107,he,17002,17004,22,41,2,M_243
booknlp,COREF,107,he,17013,17015,22,41,2,M_244
booknlp,COREF,107,he,17034,17036,22,41,2,M_245
booknlp,COREF,107,his,17042,17045,22,41,2,M_246
exp,exp_name,matthew,Matthew,17276,17283,22,41,2,M_247
booknlp,COREF,107,he,17388,17390,22,41,2,M_248
booknlp,COREF,107,he,17398,17400,22,41,2,M_249
exp,exp_name,somebody,somebody,17550,17558,60,41,2,M_250
exp,exp_name,matthew,Matthew,17675,17682,22,42,2,M_251
exp,exp_name,the stationmaster,the stationmaster,17695,17712,56,42,2,M_252
booknlp,COREF,437,him,17790,17793,56,42,2,M_253
pdnc,qID,Q15-1,a passenger,17949,17960,2,43,2,M_254
pdnc,qID,Q15-1,you,17977,17980,22,43,2,M_255
pdnc,qID,Q15-1,a little girl,17982,17995,2,43,2,M_256
pdnc,qID,Q15-1,She,17997,18000,2,43,2,M_257
pdnc,qID,Q15-1,her,18046,18049,2,43,2,M_258
pdnc,qID,Q15-1,she,18091,18094,2,43,2,M_259
pdnc,qID,Q15-1,she,18120,18123,2,43,2,M_260
pdnc,qID,Q15-2,she,18191,18194,2,43,2,M_261
pdnc,qID,Q15-2,She,18201,18204,2,43,2,M_262
booknlp,COREF,107,I,18232,18233,22,44,2,M_263
exp,exp_name,matthew,Matthew,18264,18271,22,44,2,M_264
booknlp,COREF,107,I,18293,18294,22,44,2,M_265
pdnc,qID,Q16-1,Mrs. Alexander Spencer,18327,18349,43,44,2,M_266
booknlp,COREF,107,me,18393,18395,22,44,2,M_267
exp,exp_name,the stationmaster,The stationmaster,18399,18416,56,45,2,M_268
booknlp,COREF,437,he,18458,18460,56,46,2,M_269
pdnc,qID,Q17-1,Mrs. Spencer,18468,18480,43,46,2,M_270
pdnc,qID,Q17-1,that girl,18505,18514,2,46,2,M_271
pdnc,qID,Q17-1,her,18524,18527,2,46,2,M_272
booknlp,COREF,437,my,18533,18535,56,46,2,M_273
pdnc,qID,Q17-1,you,18549,18552,22,46,2,M_274
pdnc,qID,Q17-1,your sister,18557,18568,20,46,2,M_275
pdnc,qID,Q17-1,her,18583,18586,2,46,2,M_276
pdnc,qID,Q17-1,you,18618,18621,22,46,2,M_277
pdnc,qID,Q17-1,her,18641,18644,2,46,2,M_278
booknlp,COREF,437,I,18667,18668,56,46,2,M_279
booknlp,COREF,437,I,18688,18689,56,46,2,M_280
booknlp,COREF,107,I,18744,18745,22,47,2,M_281
exp,exp_name,matthew,Matthew,18770,18777,22,47,2,M_282
exp,exp_name,marilla,Marilla,18803,18810,20,47,2,M_283
pdnc,qID,Q19-0,you,18859,18862,22,48,2,M_284
pdnc,qID,Q19-0,the girl,18881,18889,2,48,2,M_285
exp,exp_name,the station-master,the station-master,18897,18915,56,48,2,M_286
pdnc,qID,Q19-1,she,18940,18943,2,48,2,M_287
pdnc,qID,Q19-1,she,18967,18970,2,48,2,M_288
pdnc,qID,Q19-1,her,18989,18992,2,48,2,M_289
pdnc,qID,Q19-1,you,19055,19058,22,48,2,M_290
booknlp,COREF,107,He,19069,19071,22,49,2,M_291
exp,exp_name,matthew,Matthew,19128,19135,22,49,2,M_292
booknlp,COREF,107,him,19177,19180,22,49,2,M_293
exp,exp_name,matthew,Matthew,19305,19312,22,49,2,M_294
booknlp,COREF,107,he,19334,19336,22,49,2,M_295
booknlp,COREF,107,him,19424,19427,22,50,2,M_296
booknlp,COREF,107,he,19439,19441,22,50,2,M_297
booknlp,COREF,107,him,19481,19484,22,50,2,M_298
exp,exp_name,matthew,Matthew,19490,19497,22,50,2,M_299
booknlp,COREF,107,he,19573,19575,22,50,2,M_300
exp,exp_name,matthew cuthbert,Matthew Cuthbert,20439,20455,22,51,2,M_301
exp,exp_name,matthew,Matthew,20484,20491,22,52,2,M_302
booknlp,COREF,107,he,20577,20579,22,52,2,M_303
booknlp,COREF,107,him,20722,20725,22,52,2,M_304
pdnc,qID,Q20-0,you,20739,20742,22,53,2,M_305
pdnc,qID,Q20-0,Mr. Matthew Cuthbert of Green Gables,20747,20783,22,53,2,M_306
pdnc,qID,Q20-1,you,20853,20856,22,53,2,M_307
pdnc,qID,Q20-1,you,20887,20890,22,53,2,M_308
pdnc,qID,Q20-1,you,20984,20987,22,53,2,M_309
pdnc,qID,Q20-1,you,21019,21022,22,53,2,M_310
pdnc,qID,Q20-1,you,21282,21285,22,53,2,M_311
booknlp,COREF,107,You,21293,21296,22,53,2,M_312
booknlp,COREF,107,you,21311,21314,22,53,2,M_313
pdnc,qID,Q20-1,you,21355,21358,22,53,2,M_314
pdnc,qID,Q20-1,you,21381,21384,22,53,2,M_315
pdnc,qID,Q20-1,you,21422,21425,22,53,2,M_316
exp,exp_name,matthew,Matthew,21445,21452,22,54,2,M_317
booknlp,COREF,107,his,21500,21503,22,54,2,M_318
booknlp,COREF,107,he,21520,21522,22,54,2,M_319
booknlp,COREF,107,He,21543,21545,22,54,2,M_320
booknlp,COREF,107,he,21625,21627,22,54,2,M_321
exp,exp_name,marilla,Marilla,21656,21663,20,54,2,M_322
booknlp,COREF,107,he,21822,21824,22,54,2,M_323
booknlp,COREF,107,Green Gables,21844,21856,22,54,2,M_324
booknlp,COREF,107,I,21860,21861,22,55,2,M_325
booknlp,COREF,107,I,21870,21871,22,55,2,M_326
booknlp,COREF,107,he,21883,21885,22,55,2,M_327
booknlp,COREF,107,me,21947,21949,22,55,2,M_328
pdnc,qID,Q21-1,your,21950,21954,2,55,2,M_329
booknlp,COREF,460,I,21967,21968,52,56,2,M_330
exp,exp_name,the child,the child,21984,21993,52,56,2,M_331
booknlp,COREF,460,I,22033,22034,52,56,2,M_332
booknlp,COREF,460,my,22046,22048,52,56,2,M_333
booknlp,COREF,460,I,22161,22162,52,56,2,M_334
booknlp,COREF,460,I,22188,22189,52,56,2,M_335
booknlp,COREF,460,I,22256,22257,52,56,2,M_336
pdnc,qID,Q22-1,you,22270,22273,22,56,2,M_337
pdnc,qID,Q22-1,Mrs. Spencer,22392,22404,43,56,2,M_338
booknlp,COREF,460,I,22430,22431,52,56,2,M_339
booknlp,COREF,460,I,22447,22448,52,56,2,M_340
booknlp,COREF,460,I,22494,22495,52,56,2,M_341
pdnc,qID,Q22-1,you,22517,22520,22,56,2,M_342
pdnc,qID,Q22-1,you,22535,22538,22,56,2,M_343
booknlp,COREF,460,I,22540,22541,52,56,2,M_344
booknlp,COREF,460,I,22614,22615,52,56,2,M_345
booknlp,COREF,460,I,22669,22670,52,56,2,M_346
pdnc,qID,Q22-1,you,22685,22688,22,56,2,M_347
pdnc,qID,Q22-1,you,22726,22729,22,56,2,M_348
pdnc,qID,Q22-1,you,22798,22801,22,56,2,M_349
pdnc,qID,Q22-1,Mrs. Spencer,22817,22829,43,56,2,M_350
booknlp,COREF,460,me,22852,22854,52,56,2,M_351
booknlp,COREF,460,I,22878,22879,52,56,2,M_352
pdnc,qID,Q22-1,you,22978,22981,22,56,2,M_353
booknlp,COREF,460,you,23207,23210,52,56,2,M_354
booknlp,COREF,460,I,23362,23363,52,56,2,M_355
booknlp,COREF,460,I,23430,23431,52,56,2,M_356
booknlp,COREF,460,I,23461,23462,52,56,2,M_357
booknlp,COREF,460,I,23480,23481,52,56,2,M_358
booknlp,COREF,460,I,23493,23494,52,56,2,M_359
booknlp,COREF,460,I,23521,23522,52,56,2,M_360
booknlp,COREF,460,my,23546,23548,52,56,2,M_361
booknlp,COREF,460,I,23556,23557,52,56,2,M_362
booknlp,COREF,460,I,23577,23578,52,56,2,M_363
booknlp,COREF,460,my,23613,23615,52,56,2,M_364
exp,exp_name,matthew,Matthew,23636,23643,22,57,2,M_365
exp,exp_name,the child,The child,24045,24054,52,58,2,M_366
booknlp,COREF,460,her,24063,24066,52,58,2,M_367
pdnc,qID,Q23-0,you,24248,24251,22,59,2,M_368
booknlp,COREF,460,she,24263,24266,52,59,2,M_369
booknlp,COREF,107,I,24286,24287,22,60,2,M_370
exp,exp_name,matthew,Matthew,24301,24308,22,60,2,M_371
booknlp,COREF,107,I,24384,24385,22,61,2,M_372
booknlp,COREF,107,I,24409,24410,22,61,2,M_373
booknlp,COREF,107,I,24449,24450,22,61,2,M_374
booknlp,COREF,107,myself,24483,24489,22,61,2,M_375
booknlp,COREF,107,I,24491,24492,22,61,2,M_376
booknlp,COREF,107,me,24536,24538,22,61,2,M_377
booknlp,COREF,107,I,24581,24582,22,61,2,M_378
booknlp,COREF,107,I,24645,24646,22,61,2,M_379
booknlp,COREF,107,I,24669,24670,22,61,2,M_380
booknlp,COREF,107,my,24705,24707,22,61,2,M_381
booknlp,COREF,107,I,24740,24741,22,61,2,M_382
booknlp,COREF,107,I,24772,24773,22,61,2,M_383
booknlp,COREF,107,my,24805,24807,22,61,2,M_384
booknlp,COREF,107,I,24818,24819,22,61,2,M_385
booknlp,COREF,107,I,24905,24906,22,61,2,M_386
booknlp,COREF,107,I,24924,24925,22,61,2,M_387
booknlp,COREF,107,I,24966,24967,22,61,2,M_388
booknlp,COREF,107,I,24984,24985,22,61,2,M_389
booknlp,COREF,107,I,25010,25011,22,61,2,M_390
pdnc,qID,Q25-0,you,25088,25091,22,61,2,M_391
pdnc,qID,Q25-0,A merchant,25098,25108,96,61,2,M_392
pdnc,qID,Q25-0,he,25217,25219,96,61,2,M_393
booknlp,COREF,107,I,25242,25243,22,61,2,M_394
pdnc,qID,Q25-0,his,25296,25299,96,61,2,M_395
pdnc,qID,Q25-0,you,25316,25319,22,61,2,M_396
booknlp,COREF,107,I,25346,25347,22,61,2,M_397
booknlp,COREF,107,me,25388,25390,22,61,2,M_398
booknlp,COREF,107,me,25403,25405,22,61,2,M_399
booknlp,COREF,107,I,25411,25412,22,61,2,M_400
booknlp,COREF,107,I,25449,25450,22,61,2,M_401
booknlp,COREF,107,I,25671,25672,22,61,2,M_402
booknlp,COREF,107,I,25704,25705,22,61,2,M_403
booknlp,COREF,107,my,25714,25716,22,61,2,M_404
booknlp,COREF,107,my,25745,25747,22,61,2,M_405
booknlp,COREF,107,I,25755,25756,22,61,2,M_406
pdnc,qID,Q25-0,Mrs. Spencer,25812,25824,43,61,2,M_407
pdnc,qID,Q25-0,she,25834,25837,43,61,2,M_408
pdnc,qID,Q25-0,She,25852,25855,43,61,2,M_409
pdnc,qID,Q25-0,she,25861,25864,43,61,2,M_410
booknlp,COREF,107,I,25911,25912,22,61,2,M_411
pdnc,qID,Q25-0,She,25936,25939,43,61,2,M_412
pdnc,qID,Q25-0,she,25945,25948,43,61,2,M_413
booknlp,COREF,107,me,25971,25973,22,61,2,M_414
pdnc,qID,Q25-0,her,26009,26012,43,61,2,M_415
booknlp,COREF,107,I,26045,26046,22,61,2,M_416
booknlp,COREF,107,I,26072,26073,22,61,2,M_417
booknlp,COREF,107,I,26141,26142,22,61,2,M_418
booknlp,COREF,107,I,26163,26164,22,61,2,M_419
booknlp,COREF,107,I,26286,26287,22,61,2,M_420
booknlp,COREF,107,I,26314,26315,22,61,2,M_421
booknlp,COREF,107,I,26326,26327,22,61,2,M_422
booknlp,COREF,107,I,26350,26351,22,61,2,M_423
booknlp,COREF,107,I,26436,26437,22,61,2,M_424
booknlp,COREF,107,I,26454,26455,22,61,2,M_425
booknlp,COREF,107,I,26477,26478,22,61,2,M_426
booknlp,COREF,107,I,26501,26502,22,61,2,M_427
booknlp,COREF,107,I,26686,26687,22,61,2,M_428
