source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID
pdnc,qID,Q21-0,you,7328,7331,16,38,1
pdnc,qID,Q22-0,You,7349,7352,7,39,1
pdnc,qID,Q22-0,Evie,7365,7369,7,39,1
pdnc,qID,Q24-0,you,7500,7503,7,41,1
pdnc,qID,Q25-0,you,7581,7584,7,41,1
pdnc,qID,Q26-1,you,7704,7707,12,42,1
pdnc,qID,Q27-0,My wife,7885,7892,14,45,1
pdnc,qID,Q27-0,Hastings,7894,7902,16,45,1
pdnc,qID,Q28-0,you,9123,9126,10,49,1
pdnc,qID,Q28-0,Alfred,9163,9169,10,49,1
pdnc,qID,Q29-0,You,9557,9560,10,51,1
pdnc,qID,Q29-0,Alfred dear,9580,9591,10,51,1
pdnc,qID,Q30-0,you,9901,9904,16,54,1
pdnc,qID,Q30-0,Mr. Hastings,9912,9924,16,54,1
pdnc,qID,Q30-0,Alfred,9949,9955,10,54,1
pdnc,qID,Q30-0,darling,9957,9964,10,54,1
pdnc,qID,Q30-0,Mr. Hastings,9966,9978,16,54,1
pdnc,qID,Q30-0,my husband,9981,9991,10,54,1
pdnc,qID,Q31-0,Mr. Hastings,10466,10478,16,56,1
pdnc,qID,Q31-1,Emily dearest,10509,10522,21,56,1
pdnc,qID,Q32-0,your,11631,11635,16,60,1
pdnc,qID,Q32-0,Mr. Hastings,11656,11668,16,60,1
pdnc,qID,Q34-0,you,11717,11720,16,62,1
pdnc,qID,Q36-0,you,11855,11858,16,65,1
pdnc,qID,Q36-0,you,11893,11896,16,65,1
pdnc,qID,Q36-0,your,11916,11920,16,65,1
pdnc,qID,Q38-1,you,12000,12003,16,67,1
pdnc,qID,Q39-0,You,12070,12073,14,68,1
pdnc,qID,Q43-0,a man,12333,12338,9,73,1
pdnc,qID,Q43-0,a very famous detective,12356,12379,9,73,1
pdnc,qID,Q43-0,he,12385,12387,9,73,1
pdnc,qID,Q43-0,He,12407,12409,9,73,1
pdnc,qID,Q43-0,a marvellous little fellow,12414,12440,9,73,1
pdnc,qID,Q43-0,He,12442,12444,9,73,1
pdnc,qID,Q43-0,his,12537,12540,9,73,1
pdnc,qID,Q43-0,He,12594,12596,9,73,1
pdnc,qID,Q43-0,"a funny little man, a great dandy",12601,12634,9,73,1
pdnc,qID,Q47-1,you,13072,13075,7,77,1
pdnc,qID,Q47-1,you,13090,13093,7,77,1
pdnc,qID,Q47-1,you,13134,13137,7,77,1
pdnc,qID,Q52-0,Dr. Bauerstein,13513,13527,6,81,1
pdnc,qID,Q53-0,Mary,13721,13725,14,82,1
pdnc,qID,Q53-1,Cynthia,13853,13860,15,82,1
pdnc,qID,Q54-0,Cynthia,13931,13938,15,84,1
pdnc,qID,Q54-0,you,13940,13943,15,84,1
pdnc,qID,Q54-0,Mr. Hastings,13969,13981,16,84,1
pdnc,qID,Q54-0,Miss Murdoch,13984,13996,15,84,1
pdnc,qID,Q56-0,You,14509,14512,15,89,1
pdnc,qID,Q56-0,you,14539,14542,15,89,1
pdnc,qID,Q56-0,Miss Murdoch,14544,14556,15,89,1
pdnc,qID,Q58-0,you,14604,14607,15,92,1
pdnc,qID,Q61-0,you,14815,14818,16,95,1
pdnc,qID,Q61-0,Mr. Hastings,14825,14837,16,95,1
pdnc,qID,Q61-0,You,14859,14862,16,95,1
pdnc,qID,Q62-0,you,14958,14961,15,96,1
pdnc,qID,Q64-0,Cynthia,15039,15046,15,99,1
pdnc,qID,Q64-1,you,15077,15080,15,99,1
pdnc,qID,Q64-1,you,15087,15090,15,99,1
pdnc,qID,Q65-0,Aunt Emily,15137,15147,21,100,1
pdnc,qID,Q66-0,John,15374,15378,12,103,1
pdnc,qID,Q66-0,you,15389,15392,16,103,1
pdnc,qID,Q66-0,your,15393,15397,16,103,1
pdnc,qID,Q67-0,Cynthia,16145,16152,15,105,1
pdnc,qID,Q68-0,Mary,17400,17404,14,111,1
pdnc,qID,Q68-0,Evie,17435,17439,7,111,1
pdnc,qID,Q68-0,Alfred Inglethorp,17457,17474,10,111,1
pdnc,qID,Q68-0,she,17480,17483,7,111,1
pdnc,qID,Q69-0,Evie,17494,17498,7,112,1
pdnc,qID,Q70-0,you,17536,17539,14,114,1
pdnc,qID,Q70-0,she,17544,17547,7,114,1
pdnc,qID,Q70-0,the mater,17556,17565,21,114,1
pdnc,qID,Q70-0,Evie,17586,17590,7,114,1
pdnc,qID,Q72-0,My dear Evelyn,17815,17829,7,117,1
pdnc,qID,Q73-0,Emily,17948,17953,21,119,1
pdnc,qID,Q73-0,she,17954,17957,21,119,1
pdnc,qID,Q74-0,She,18419,18422,21,119,1
pdnc,qID,Q75-0,she,18686,18689,21,120,1
pdnc,qID,Q76-0,her,18862,18865,21,122,1
pdnc,qID,Q77-0,her,18902,18905,21,122,1
pdnc,qID,Q80-0,Mr. Hastings,19284,19296,16,127,1
pdnc,qID,Q80-0,you,19298,19301,16,127,1
pdnc,qID,Q80-0,you,19325,19328,16,127,1
pdnc,qID,Q81-0,her,19432,19435,21,129,1
pdnc,qID,Q81-0,Mr. Hastings,19437,19449,16,129,1
pdnc,qID,Q81-0,My poor Emily,19451,19464,21,129,1
pdnc,qID,Q81-0,her,19614,19617,21,129,1
pdnc,qID,Q81-0,her,19634,19637,21,129,1
pdnc,qID,Q81-0,her,19702,19705,21,129,1
pdnc,qID,Q82-0,Miss Howard,19721,19732,7,130,1
pdnc,qID,Q82-1,you,19783,19786,7,130,1
pdnc,qID,Q83-0,Young man,19872,19881,16,132,1
pdnc,qID,Q83-0,you,19936,19939,16,132,1
pdnc,qID,Q83-0,you,19956,19959,16,132,1
pdnc,qID,Q83-0,your,19971,19975,16,132,1
pdnc,qID,Q83-0,You,19987,19990,16,132,1
pdnc,qID,Q84-0,Mr. Hastings,20241,20253,16,134,1
pdnc,qID,Q84-0,that devil   her husband,20261,20285,10,134,1
pdnc,qID,Q86-0,Dr. Bauerstein,20763,20777,6,138,1
pdnc,qID,Q87-0,Dr. Bauerstein,20812,20826,6,139,1
pdnc,qID,Q88-0,He,20831,20833,6,140,1
pdnc,qID,Q88-0,He,20909,20911,6,140,1
pdnc,qID,Q88-0,a London specialist,20914,20933,6,140,1
pdnc,qID,Q88-0,a very clever man,20935,20952,6,140,1
pdnc,qID,Q88-0,one of the greatest living experts on poisons,20955,21000,6,140,1
pdnc,qID,Q89-0,he,21020,21022,6,141,1
pdnc,qID,Q90-0,Hastings,21157,21165,16,143,1
pdnc,qID,Q90-0,She,21205,21208,7,143,1
pdnc,qID,Q90-0,Evelyn Howard,21285,21298,7,143,1
pdnc,qID,Q93-0,Miss Howard,21696,21707,7,149,1
pdnc,qID,Q97-0,you,22248,22251,12,155,1
pdnc,qID,Q98-0,My dear Hastings,22256,22272,16,156,1
pdnc,qID,Q98-0,you,22295,22298,16,156,1
pdnc,qID,Q99-0,you,22365,22368,12,157,1
pdnc,qID,Q100-0,Lawrence,22373,22381,17,158,1
pdnc,qID,Q100-0,He,22383,22385,17,158,1
pdnc,qID,Q100-0,he,22413,22415,17,158,1
pdnc,qID,Q100-0,we,22474,22476,12,158,1
pdnc,qID,Q100-0,My mother,22500,22509,21,158,1
pdnc,qID,Q100-0,us,22540,22542,12,158,1
pdnc,qID,Q100-0,her,22582,22585,21,158,1
pdnc,qID,Q102-1,you,26433,26436,15,173,2
pdnc,qID,Q103-2,you,26705,26708,16,174,2
pdnc,qID,Q104-0,you,26806,26809,16,176,2
pdnc,qID,Q104-0,you,26880,26883,16,176,2
pdnc,qID,Q104-0,Lawrence,26992,27000,17,176,2
pdnc,qID,Q111-0,you,27996,27999,15,187,2
pdnc,qID,Q111-0,you,28006,28009,15,187,2
pdnc,qID,Q111-0,us,28029,28031,0,187,2
pdnc,qID,Q114-0,You,28374,28377,16,192,2
pdnc,qID,Q115-0,Nibs,28662,28666,22,194,2
pdnc,qID,Q118-0,_Mon ami_ Hastings,29615,29633,16,200,2
pdnc,qID,Q118-1,_mon ami_ Hastings,29660,29678,16,200,2
pdnc,qID,Q119-0,Poirot,29683,29689,9,201,2
pdnc,qID,Q120-0,Miss Cynthia,29775,29787,15,203,2
pdnc,qID,Q120-0,my old friend,29797,29810,9,203,2
pdnc,qID,Q120-0,Monsieur Poirot,29812,29827,9,203,2
pdnc,qID,Q121-0,Monsieur Poirot,29876,29891,9,204,2
pdnc,qID,Q121-1,he,29933,29935,9,204,2
pdnc,qID,Q121-1,a friend of yours,29940,29957,9,204,2
pdnc,qID,Q122-1,Mademoiselle Cynthia,30007,30027,15,205,2
pdnc,qID,Q122-1,that good Mrs. Inglethorp,30053,30078,21,205,2
pdnc,qID,Q122-2,my friend,30140,30149,16,205,2
pdnc,qID,Q122-2,she,30151,30154,21,205,2
pdnc,qID,Q122-2,her,30297,30300,21,205,2
pdnc,qID,Q123-0,He,31219,31221,9,208,2
pdnc,qID,Q123-0,a dear little man,31224,31241,9,208,2
pdnc,qID,Q123-1,you,31271,31274,16,208,2
pdnc,qID,Q123-1,him,31280,31283,9,208,2
pdnc,qID,Q124-0,You,31288,31291,15,209,2
pdnc,qID,Q124-0,a celebrity,31313,31324,9,209,2
pdnc,qID,Q126-0,Aunt Emily,31650,31660,21,213,2
pdnc,qID,Q128-0,m'm,31890,31893,21,215,2
pdnc,qID,Q129-0,you,31954,31957,21,215,2
pdnc,qID,Q129-0,m'm,31965,31968,21,215,2
pdnc,qID,Q129-0,you,31970,31973,21,215,2
pdnc,qID,Q129-0,You,31995,31998,21,215,2
pdnc,qID,Q130-0,you,32033,32036,5,216,2
pdnc,qID,Q130-0,Dorcas,32047,32053,5,216,2
pdnc,qID,Q130-0,you,32127,32130,5,216,2
pdnc,qID,Q130-0,you,32169,32172,5,216,2
pdnc,qID,Q131-0,m'm,32182,32185,21,217,2
pdnc,qID,Q134-0,Dr. Bauerstein,32714,32728,6,224,2
pdnc,qID,Q135-1,Mrs. Inglethorp,32832,32847,21,225,2
pdnc,qID,Q137-0,you,33330,33333,21,229,2
pdnc,qID,Q138-0,My dear Mary,33393,33405,14,231,2
pdnc,qID,Q140-0,you,33479,33482,14,233,2
pdnc,qID,Q140-0,you,33498,33501,14,233,2
pdnc,qID,Q140-0,you,33531,33534,14,233,2
pdnc,qID,Q141-0,you,33642,33645,21,235,2
pdnc,qID,Q141-0,him,33659,33662,10,235,2
pdnc,qID,Q142-0,Dorcas,33788,33794,5,237,2
pdnc,qID,Q144-0,Aunt Emily,33830,33840,21,239,2
pdnc,qID,Q144-0,him,33846,33849,10,239,2
pdnc,qID,Q144-0,she,33862,33865,21,239,2
pdnc,qID,Q144-0,him,33874,33877,10,239,2
pdnc,qID,Q145-0,Dorcas,33898,33904,5,240,2
pdnc,qID,Q146-0,She,33936,33939,5,241,2
pdnc,qID,Q148-0,Aunt Emily,34224,34234,21,242,2
pdnc,qID,Q148-0,him,34245,34248,10,242,2
pdnc,qID,Q148-0,him,34279,34282,10,242,2
pdnc,qID,Q149-0,Mary,35144,35148,14,246,2
pdnc,qID,Q150-1,you,35419,35422,15,248,2
pdnc,qID,Q150-1,Mrs. Inglethorp,35428,35443,21,248,2
pdnc,qID,Q150-1,her,35444,35447,21,248,2
pdnc,qID,Q150-1,Cynthia,35456,35463,15,248,2
pdnc,qID,Q151-0,Mary,35504,35508,14,249,2
pdnc,qID,Q151-1,Emily,35547,35552,21,249,2
pdnc,qID,Q153-0,Dr. Bauerstein,36047,36061,6,254,2
pdnc,qID,Q154-0,you,36472,36475,6,257,2
pdnc,qID,Q154-0,doctor,36488,36494,6,257,2
pdnc,qID,Q155-1,Mr. Inglethorp,36604,36618,10,258,2
pdnc,qID,Q156-0,Bauerstein,36638,36648,6,259,2
pdnc,qID,Q156-0,you,36650,36653,6,259,2
pdnc,qID,Q156-1,you,36747,36750,6,259,2
pdnc,qID,Q157-0,you,36777,36780,12,260,2
pdnc,qID,Q159-0,you,37239,37242,15,263,2
pdnc,qID,Q159-0,dear,37244,37248,15,263,2
pdnc,qID,Q160-0,you,37705,37708,6,266,2
pdnc,qID,Q162-0,my mother,38456,38465,21,272,3
pdnc,qID,Q162-0,She,38479,38482,21,272,3
pdnc,qID,Q162-0,she,38534,38537,21,272,3
pdnc,qID,Q164-0,you,38882,38885,12,276,3
pdnc,qID,Q165-0,Mr. Inglethorp,39274,39288,10,279,3
pdnc,qID,Q165-0,sir,39297,39300,12,279,3
pdnc,qID,Q165-1,the poor mistress,39322,39339,21,279,3
pdnc,qID,Q165-2,sir,39800,39803,12,282,3
pdnc,qID,Q166-0,Dr. Wilkins,40016,40027,26,283,3
pdnc,qID,Q166-0,Miss Cynthia,40124,40136,15,283,3
pdnc,qID,Q167-0,sir,40154,40157,12,284,3
pdnc,qID,Q171-0,Poor Cynthia,42438,42450,15,296,3
pdnc,qID,Q172-0,Alfred,43538,43544,10,299,3
pdnc,qID,Q172-0,Alfred,43547,43553,10,299,3
pdnc,qID,Q173-1,Poor dear lady,44583,44597,21,303,3
pdnc,qID,Q173-1,her,44668,44671,21,303,3
pdnc,qID,Q173-1,Her,44673,44676,21,303,3
pdnc,qID,Q173-2,her,44732,44735,21,303,3
pdnc,qID,Q173-3,her,44768,44771,21,303,3
pdnc,qID,Q174-0,Dr. Wilkins,45014,45025,26,305,3
pdnc,qID,Q174-0,you,45038,45041,26,305,3
pdnc,qID,Q176-0,you,45182,45185,26,307,3
pdnc,qID,Q176-1,You,45240,45243,12,307,3
pdnc,qID,Q178-0,Dr. Bauerstein,45636,45650,6,311,3
pdnc,qID,Q179-0,you,45695,45698,14,313,3
pdnc,qID,Q182-0,she,45831,45834,21,315,3
pdnc,qID,Q182-0,Dr. Bauerstein,45866,45880,6,315,3
pdnc,qID,Q186-0,Mr. Inglethorp,46551,46565,10,319,3
pdnc,qID,Q187-0,He,46592,46594,10,321,3
pdnc,qID,Q188-0,Mr. Cavendish,47154,47167,12,324,3
pdnc,qID,Q188-0,your,47183,47187,12,324,3
pdnc,qID,Q191-0,You,47329,47332,6,327,3
pdnc,qID,Q192-0,Dr. Wilkins,47369,47380,26,328,3
pdnc,qID,Q194-0,you,47531,47534,12,331,3
pdnc,qID,Q196-0,John,48608,48612,12,336,3
pdnc,qID,Q196-1,you,48642,48645,12,336,3
pdnc,qID,Q198-0,You,48669,48672,12,338,3
pdnc,qID,Q198-0,my friend Poirot,48697,48713,9,338,3
pdnc,qID,Q198-0,The Belgian,48715,48726,9,338,3
pdnc,qID,Q198-0,He,48740,48742,9,338,3
pdnc,qID,Q200-0,you,48795,48798,12,340,3
pdnc,qID,Q200-0,him,48814,48817,9,340,3
pdnc,qID,Q203-1,Bauerstein,49043,49053,6,343,3
pdnc,qID,Q203-1,Wilkins,49057,49064,26,343,3
pdnc,qID,Q203-1,Bauerstein,49103,49113,6,343,3
pdnc,qID,Q203-1,Bauerstein,49163,49173,6,343,3
pdnc,qID,Q203-1,his,49189,49192,6,343,3
pdnc,qID,Q203-1,his,49213,49216,6,343,3
pdnc,qID,Q203-1,he,49237,49239,6,343,3
pdnc,qID,Q204-0,you,49396,49399,17,346,3
pdnc,qID,Q204-0,Lawrence,49404,49412,17,346,3
pdnc,qID,Q204-1,Hastings,49454,49462,16,346,3
pdnc,qID,Q205-1,you,49583,49586,12,347,3
pdnc,qID,Q205-1,Poirot,49614,49620,9,347,3
pdnc,qID,Q206-0,your,49671,49675,16,348,3
pdnc,qID,Q206-0,your,49699,49703,16,348,3
pdnc,qID,Q206-0,him,49805,49808,10,348,3
pdnc,qID,Q207-0,My poor wife,50577,50589,21,354,4
pdnc,qID,Q208-0,you,50629,50632,10,355,4
pdnc,qID,Q209-0,we,50708,50710,10,356,4
pdnc,qID,Q210-0,you,50854,50857,10,357,4
pdnc,qID,Q211-0,My poor Emily,50923,50936,21,358,4
pdnc,qID,Q211-0,She,50938,50941,21,358,4
pdnc,qID,Q211-0,She,50992,50995,21,358,4
pdnc,qID,Q211-0,her,51007,51010,21,358,4
pdnc,qID,Q213-0,you,51547,51550,16,364,4
pdnc,qID,Q213-0,you,51559,51562,16,364,4
pdnc,qID,Q214-0,mon ami,52409,52416,16,368,4
pdnc,qID,Q214-0,You,52419,52422,16,368,4
pdnc,qID,Q214-0,you,52437,52440,16,368,4
pdnc,qID,Q216-1,you,52808,52811,9,369,4
pdnc,qID,Q222-0,You,53730,53733,9,374,4
pdnc,qID,Q223-0,you,53881,53884,16,375,4
pdnc,qID,Q223-0,You,53886,53889,16,375,4
pdnc,qID,Q223-0,you,53914,53917,16,375,4
pdnc,qID,Q223-0,you,53976,53979,16,375,4
pdnc,qID,Q223-0,you,54059,54062,16,375,4
pdnc,qID,Q223-0,you,54116,54119,16,375,4
pdnc,qID,Q225-0,You,54196,54199,16,377,4
pdnc,qID,Q225-0,Mrs. Inglethorp,54220,54235,21,377,4
pdnc,qID,Q227-0,You,54501,54504,16,380,4
pdnc,qID,Q228-1,she,54624,54627,21,381,4
pdnc,qID,Q228-1,She,54645,54648,21,381,4
pdnc,qID,Q228-1,her,54687,54690,21,381,4
pdnc,qID,Q230-0,mon ami,54957,54964,16,384,4
pdnc,qID,Q230-0,you,54967,54970,16,384,4
pdnc,qID,Q230-0,your,54993,54997,16,384,4
pdnc,qID,Q233-0,you,55843,55846,16,391,4
pdnc,qID,Q233-1,She,55912,55915,21,391,4
pdnc,qID,Q233-1,she,55969,55972,21,391,4
pdnc,qID,Q234-0,Poirot,56052,56058,9,392,4
pdnc,qID,Q234-1,you,56077,56080,9,392,4
pdnc,qID,Q234-1,you,56099,56102,9,392,4
pdnc,qID,Q234-1,Mrs. Inglethorp,56121,56136,21,392,4
pdnc,qID,Q235-0,you,56358,56361,16,394,4
pdnc,qID,Q235-0,you,56375,56378,16,394,4
pdnc,qID,Q235-0,Mrs. Inglethorp,56472,56487,21,394,4
pdnc,qID,Q235-0,her,56545,56548,21,394,4
pdnc,qID,Q239-0,she,56644,56647,21,398,4
pdnc,qID,Q239-0,Mrs. Inglethorp,56833,56848,21,398,4
pdnc,qID,Q239-0,you,57135,57138,16,398,4
pdnc,qID,Q239-0,she,57140,57143,21,398,4
pdnc,qID,Q239-0,my friend,57274,57283,16,398,4
pdnc,qID,Q240-0,Monsieur Poirot,57488,57503,9,400,4
pdnc,qID,Q240-1,Hastings,57516,57524,16,400,4
pdnc,qID,Q240-1,you,57542,57545,9,400,4
pdnc,qID,Q242-0,You,57614,57617,9,402,4
pdnc,qID,Q244-0,You,57822,57825,16,405,4
pdnc,qID,Q244-0,that fellow Inglethorp,57831,57853,10,405,4
pdnc,qID,Q245-0,him,57877,57880,10,406,4
pdnc,qID,Q246-0,him,58072,58075,10,408,4
pdnc,qID,Q248-0,Monsieur Poirot,58299,58314,9,411,4
pdnc,qID,Q248-0,he,58326,58328,9,411,4
pdnc,qID,Q250-0,Dr. Bauerstein,58385,58399,6,413,4
pdnc,qID,Q251-0,he,58462,58464,6,415,4
pdnc,qID,Q252-0,you,58971,58974,16,419,4
pdnc,qID,Q252-0,my friend,58976,58985,16,419,4
pdnc,qID,Q252-1,you,59004,59007,16,419,4
pdnc,qID,Q252-1,you,59035,59038,16,419,4
pdnc,qID,Q254-1,my friend,59576,59585,16,423,4
pdnc,qID,Q258-0,You,61388,61391,16,433,4
pdnc,qID,Q261-0,Mon ami,61868,61875,16,437,4
pdnc,qID,Q263-1,you,63291,63294,16,442,4
pdnc,qID,Q264-0,you,63303,63306,9,443,4
pdnc,qID,Q268-1,you,63709,63712,9,447,4
pdnc,qID,Q269-0,Mrs. Inglethorp,63788,63803,21,448,4
pdnc,qID,Q271-0,Mrs. Inglethorp,64241,64256,21,449,4
pdnc,qID,Q271-0,her,64273,64276,21,449,4
pdnc,qID,Q272-0,You,64288,64291,16,450,4
pdnc,qID,Q273-0,Lawrence Cavendish,64339,64357,17,451,4
pdnc,qID,Q273-0,he,64379,64381,17,451,4
pdnc,qID,Q273-0,He,64398,64400,17,451,4
pdnc,qID,Q274-0,him,64495,64498,17,451,4
pdnc,qID,Q275-2,his,64636,64639,17,452,4
pdnc,qID,Q275-2,you,64679,64682,16,452,4
pdnc,qID,Q275-2,Monsieur Lawrence,64727,64744,17,452,4
pdnc,qID,Q275-2,Mrs. Inglethorp,64821,64836,21,452,4
pdnc,qID,Q276-1,you,64917,64920,9,453,4
pdnc,qID,Q281-0,Hastings,65669,65677,16,459,4
pdnc,qID,Q282-0,mon ami,65786,65793,16,461,4
pdnc,qID,Q282-1,you,65816,65819,16,461,4
pdnc,qID,Q283-0,Poirot,66024,66030,9,465,4
pdnc,qID,Q285-0,You,66117,66120,9,468,4
pdnc,qID,Q287-0,my friend,66562,66571,16,471,4
pdnc,qID,Q287-1,the parlourmaid,66648,66663,5,471,4
pdnc,qID,Q287-1,Dorcas,66666,66672,5,471,4
pdnc,qID,Q287-1,her,66674,66677,5,471,4
pdnc,qID,Q288-0,Poirot,67096,67102,9,475,4
pdnc,qID,Q288-1,you,67125,67128,9,475,4
pdnc,qID,Q289-0,my friend,67144,67153,16,476,4
pdnc,qID,Q291-0,Dorcas,67573,67579,5,479,4
pdnc,qID,Q294-0,you,67722,67725,16,482,4
pdnc,qID,Q295-0,You,67882,67885,16,484,4
pdnc,qID,Q295-0,the brave Dorcas,67963,67979,5,484,4
pdnc,qID,Q296-0,mademoiselle,68328,68340,5,487,4
pdnc,qID,Q297-0,you,68351,68354,9,488,4
pdnc,qID,Q297-0,sir,68356,68359,9,488,4
pdnc,qID,Q298-0,You,68364,68367,5,489,4
pdnc,qID,Q298-0,your mistress,68383,68396,21,489,4
pdnc,qID,Q299-0,sir,68437,68440,9,490,4
pdnc,qID,Q300-0,You,68493,68496,5,491,4
pdnc,qID,Q300-0,her,68519,68522,21,491,4
pdnc,qID,Q300-0,you,68529,68532,5,491,4
pdnc,qID,Q301-0,She,68541,68544,21,492,4
pdnc,qID,Q301-0,sir,68577,68580,9,492,4
pdnc,qID,Q302-0,you,68590,68593,5,493,4
pdnc,qID,Q302-0,you,68654,68657,5,493,4
pdnc,qID,Q302-0,Mr. Cavendish,68663,68676,12,493,4
pdnc,qID,Q303-0,sir,68712,68715,9,494,4
pdnc,qID,Q304-0,you,68748,68751,5,495,4
pdnc,qID,Q304-0,Your mistress,68793,68806,21,495,4
pdnc,qID,Q305-0,sir,68830,68833,9,496,4
pdnc,qID,Q306-0,My good Dorcas,68922,68936,5,498,4
pdnc,qID,Q306-0,you,69042,69045,5,498,4
pdnc,qID,Q306-0,your mistress,69060,69073,21,498,4
pdnc,qID,Q306-0,Your mistress,69085,69098,21,498,4
pdnc,qID,Q306-0,her,69176,69179,21,498,4
pdnc,qID,Q306-0,her,69199,69202,21,498,4
pdnc,qID,Q307-1,one,69368,69371,10,499,4
pdnc,qID,Q307-1,he,69455,69457,10,499,4
pdnc,qID,Q308-0,you,69629,69632,5,501,4
pdnc,qID,Q309-0,sir,69655,69658,9,502,4
pdnc,qID,Q311-0,sir,69772,69775,9,504,4
pdnc,qID,Q311-0,sir,69877,69880,9,504,4
pdnc,qID,Q311-0,the mistress,70066,70078,21,504,4
pdnc,qID,Q311-0,she,70131,70134,21,504,4
pdnc,qID,Q312-0,she,70197,70200,21,504,4
pdnc,qID,Q312-0,Mr. Inglethorp,70226,70240,10,504,4
pdnc,qID,Q312-0,He,70250,70252,10,504,4
pdnc,qID,Q312-0,she,70281,70284,21,504,4
pdnc,qID,Q312-0,she,70295,70298,21,504,4
pdnc,qID,Q313-0,he,70489,70491,10,504,4
pdnc,qID,Q313-0,she,70502,70505,21,504,4
pdnc,qID,Q315-0,You,70777,70780,5,505,4
pdnc,qID,Q315-0,Mr. Inglethorp,70797,70811,10,505,4
pdnc,qID,Q315-0,you,70820,70823,5,505,4
pdnc,qID,Q316-0,sir,70843,70846,9,506,4
