qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q8-0,"Oh! single, my dear, to be sure! A single man of large fortune; four or five thousand a year. What a fine thing for our girls!","[1289, 1415]",Mrs. Bennet,['Mr. Bennet'],Implicit,,"['my dear', 'our girls']","[[1301, 1308], [1405, 1414]]","[['Mr. Bennet'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane']]",X,8,major,PrideAndPrejudice,15,15,1,1,25,1289,1415
Q9-0,How so? how can it affect them?,"[1419, 1450]",Mr. Bennet,['Mrs. Bennet'],Implicit,,['them'],"[[1445, 1449]]","[['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane']]",X,9,major,PrideAndPrejudice,16,16,1,1,16,1419,1450
Q10-0,"My dear Mr. Bennet,","[1454, 1473]",Mrs. Bennet,['Mr. Bennet'],Anaphoric,replied his wife,['Mr. Bennet'],"[[1462, 1472]]",[['Mr. Bennet']],X,10,major,PrideAndPrejudice,17,17,1,1,25,1454,1473
Q10-1,how can you be so tiresome! You must know that I am thinking of his marrying one of them.,"[1494, 1583]",Mrs. Bennet,['Mr. Bennet'],Anaphoric,replied his wife,"['you', 'his', 'them']","[[1502, 1505], [1558, 1561], [1578, 1582]]","[['Mr. Bennet'], ['Mr. Bingley'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane']]",X,10,major,PrideAndPrejudice,17,17,1,1,25,1494,1583
Q11-0,Is that his design in settling here?,"[1587, 1623]",Mr. Bennet,['Mrs. Bennet'],Implicit,,['his'],"[[1595, 1598]]",[['Mr. Bingley']],X,11,major,PrideAndPrejudice,18,18,1,1,16,1587,1623
Q12-0,"Design! nonsense, how can you talk so! But it is very likely that he _may_ fall in love with one of them, and therefore you must visit him as soon as he comes.","[1627, 1786]",Mrs. Bennet,['Mr. Bennet'],Implicit,,"['you', 'he', 'them', 'you', 'him', 'he']","[[1653, 1656], [1693, 1695], [1727, 1731], [1747, 1750], [1762, 1765], [1777, 1779]]","[['Mr. Bennet'], ['Mr. Bingley'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane'], ['Mr. Bennet'], ['Mr. Bingley'], ['Mr. Bingley']]",X,12,major,PrideAndPrejudice,19,19,1,1,25,1627,1786
Q13-0,"I see no occasion for that. You and the girls may go, or you may send them by themselves, which perhaps will be still better, for as you are as handsome as any of them, Mr. Bingley might like you the best of the party.","[1790, 2008]",Mr. Bennet,['Mrs. Bennet'],Implicit,,"['You', 'the girls', 'you', 'you', 'them', 'you', 'the party']","[[1818, 1821], [1826, 1835], [1847, 1850], [1923, 1926], [1953, 1957], [1982, 1985], [1998, 2007]]","[['Mrs. Bennet'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane'], ['Mrs. Bennet'], ['Mrs. Bennet'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane'], ['Mrs. Bennet'], ['Elizabeth', 'Mrs. Bennet', 'Jane', 'Lydia', 'Mary', 'Kitty']]",X,13,major,PrideAndPrejudice,20,20,1,1,16,1790,2008
Q14-0,"My dear, you flatter me. I certainly _have_ had my share of beauty, but I do not pretend to be any thing extraordinary now. When a woman has five grown up daughters, she ought to give over thinking of her own beauty.","[2012, 2228]",Mrs. Bennet,['Mr. Bennet'],Implicit,,"['My dear', 'you']","[[2012, 2019], [2021, 2024]]","[['Mr. Bennet'], ['Mr. Bennet']]",X,14,major,PrideAndPrejudice,21,21,1,1,25,2012,2228
Q15-0,"In such cases, a woman has not often much beauty to think of.","[2232, 2293]",Mr. Bennet,['Mrs. Bennet'],Implicit,,[],[],[],X,15,major,PrideAndPrejudice,22,22,1,1,16,2232,2293
Q16-0,"But, my dear, you must indeed go and see Mr. Bingley when he comes into the neighbourhood.","[2297, 2387]",Mrs. Bennet,['Mr. Bennet'],Implicit,,"['my dear', 'you', 'Mr. Bingley', 'he']","[[2302, 2309], [2311, 2314], [2338, 2349], [2355, 2357]]","[['Mr. Bennet'], ['Mr. Bennet'], ['Mr. Bingley'], ['Mr. Bingley']]",X,16,major,PrideAndPrejudice,23,23,1,1,25,2297,2387
Q17-0,"It is more than I engage for, I assure you.","[2391, 2434]",Mr. Bennet,['Mrs. Bennet'],Implicit,,['you'],"[[2430, 2433]]",[['Mrs. Bennet']],X,17,major,PrideAndPrejudice,24,24,1,1,16,2391,2434
Q18-0,"But consider your daughters. Only think what an establishment it would be for one of them. Sir William and Lady Lucas are determined to go, merely on that account, for in general you know they visit no new comers. Indeed you must go, for it will be impossible for _us_ to visit him, if you do not.","[2438, 2735]",Mrs. Bennet,['Mr. Bennet'],Implicit,,"['your daughters', 'them', 'Sir William', 'Lady Lucas', 'you', 'they', 'you', 'us', 'you']","[[2451, 2465], [2523, 2527], [2529, 2540], [2545, 2555], [2617, 2620], [2626, 2630], [2659, 2662], [2703, 2705], [2724, 2727]]","[['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane'], ['Sir William Lucas'], ['Lady Lucas'], ['Mr. Bennet'], ['Sir William Lucas', 'Lady Lucas'], ['Mr. Bennet'], ['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane'], ['Mr. Bennet']]",X,18,major,PrideAndPrejudice,25,25,1,1,25,2438,2735
Q19-0,You are over scrupulous surely. I dare say Mr. Bingley will be very glad to see you; and I will send a few lines by you to assure him of my hearty consent to his marrying which ever he chuses of the girls; though I must throw in a good word for my little Lizzy.,"[2739, 3000]",Mr. Bennet,['Mrs. Bennet'],Implicit,,"['You', 'Mr. Bingley', 'you', 'you', 'him', 'his', 'he', 'the girls', 'my little Lizzy']","[[2739, 2742], [2782, 2793], [2819, 2822], [2855, 2858], [2869, 2872], [2897, 2900], [2921, 2923], [2934, 2943], [2984, 2999]]","[['Mrs. Bennet'], ['Mr. Bingley'], ['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane'], ['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane'], ['Mr. Bingley'], ['Mr. Bingley'], ['Mr. Bingley'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane'], ['Elizabeth']]",X,19,major,PrideAndPrejudice,26,26,1,1,16,2739,3000
Q20-0,"I desire you will do no such thing. Lizzy is not a bit better than the others; and I am sure she is not half so handsome as Jane, nor half so good humoured as Lydia. But you are always giving _her_ the preference.","[3004, 3217]",Mrs. Bennet,['Mr. Bennet'],Implicit,,"['you', 'Lizzy', 'the others', 'she', 'Jane', 'Lydia', 'you', 'her']","[[3013, 3016], [3040, 3045], [3071, 3081], [3097, 3100], [3128, 3132], [3163, 3168], [3174, 3177], [3197, 3200]]","[['Mr. Bennet'], ['Elizabeth'], ['Jane', 'Lydia', 'Mary', 'Kitty'], ['Elizabeth'], ['Jane'], ['Lydia'], ['Mr. Bennet'], ['Elizabeth']]",X,20,major,PrideAndPrejudice,27,27,1,1,25,3004,3217
Q21-0,"They have none of them much to recommend them,","[3221, 3267]",Mr. Bennet,['Mrs. Bennet'],Anaphoric,replied he,"['They', 'them', 'them']","[[3221, 3225], [3239, 3243], [3262, 3266]]","[['Mary', 'Lydia', 'Kitty', 'Jane'], ['Mary', 'Lydia', 'Kitty', 'Jane'], ['Mary', 'Lydia', 'Kitty', 'Jane']]",X,21,major,PrideAndPrejudice,28,28,1,1,16,3221,3267
Q21-1,they are all silly and ignorant like other girls; but Lizzy has something more of quickness than her sisters.,"[3282, 3391]",Mr. Bennet,['Mrs. Bennet'],Anaphoric,replied he,"['they', 'Lizzy', 'her sisters']","[[3282, 3286], [3336, 3341], [3379, 3390]]","[['Mary', 'Lydia', 'Kitty', 'Jane'], ['Elizabeth'], ['Mary', 'Lydia', 'Kitty', 'Jane']]",X,21,major,PrideAndPrejudice,28,28,1,1,16,3282,3391
Q22-0,"Mr. Bennet, how can you abuse your own children in such a way? You take delight in vexing me. You have no compassion on my poor nerves.","[3395, 3530]",Mrs. Bennet,['Mr. Bennet'],Implicit,,"['Mr. Bennet', 'you', 'your own children', 'You', 'You']","[[3395, 3405], [3415, 3418], [3425, 3442], [3458, 3461], [3489, 3492]]","[['Mr. Bennet'], ['Mr. Bennet'], ['Mary', 'Lydia', 'Kitty', 'Jane'], ['Mr. Bennet'], ['Mr. Bennet']]",X,22,major,PrideAndPrejudice,29,29,1,1,25,3395,3530
Q23-0,"You mistake me, my dear. I have a high respect for your nerves. They are my old friends. I have heard you mention them with consideration these twenty years at least.","[3534, 3700]",Mr. Bennet,['Mrs. Bennet'],Implicit,,"['You', 'my dear', 'your', 'you']","[[3534, 3537], [3550, 3557], [3585, 3589], [3636, 3639]]","[['Mrs. Bennet'], ['Mrs. Bennet'], ['Mrs. Bennet'], ['Mrs. Bennet']]",X,23,major,PrideAndPrejudice,30,30,1,1,16,3534,3700
Q24-0,Ah! you do not know what I suffer.,"[3704, 3738]",Mrs. Bennet,['Mr. Bennet'],Implicit,,['you'],"[[3708, 3711]]",[['Mr. Bennet']],X,24,major,PrideAndPrejudice,31,31,1,1,25,3704,3738
Q25-0,"But I hope you will get over it, and live to see many young men of four thousand a year come into the neighbourhood.","[3742, 3858]",Mr. Bennet,['Mrs. Bennet'],Implicit,,['you'],"[[3753, 3756]]",[['Mrs. Bennet']],X,25,major,PrideAndPrejudice,32,32,1,1,16,3742,3858
Q26-0,"It will be no use to us, if twenty such should come since you will not visit them.","[3862, 3944]",Mrs. Bennet,['Mr. Bennet'],Implicit,,"['us', 'you']","[[3883, 3885], [3920, 3923]]","[['Mr. Bennet', 'Mrs. Bennet'], ['Mr. Bennet']]",X,26,major,PrideAndPrejudice,33,33,1,1,25,3862,3944
Q27-0,"Depend upon it, my dear, that when there are twenty, I will visit them all.","[3948, 4023]",Mr. Bennet,['Mrs. Bennet'],Implicit,,['my dear'],"[[3964, 3971]]",[['Mrs. Bennet']],X,27,major,PrideAndPrejudice,34,34,1,1,16,3948,4023
Q28-0,I hope Mr. Bingley will like it Lizzy.,"[4903, 4941]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Anaphoric,he suddenly addressed her,"['Mr. Bingley', 'Lizzy']","[[4910, 4921], [4935, 4940]]","[['Mr. Bingley'], ['Elizabeth']]",X,28,major,PrideAndPrejudice,38,38,2,2,16,4903,4941
Q29-0,"We are not in a way to know _what_ Mr. Bingley likes,","[4945, 4998]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']",Anaphoric,said her mother,"['We', 'Mr. Bingley']","[[4945, 4947], [4980, 4991]]","[['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane', 'Mr. Bennet'], ['Mr. Bingley']]",X,29,major,PrideAndPrejudice,39,39,2,2,25,4945,4998
Q29-1,since we are not to visit.,"[5030, 5056]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']",Anaphoric,said her mother,['we'],"[[5036, 5038]]","[['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane', 'Mr. Bennet']]",X,29,major,PrideAndPrejudice,39,39,2,2,25,5030,5056
Q30-0,"But you forget, mama,","[5060, 5081]",Elizabeth,"['Mary', 'Mrs. Bennet', 'Lydia', 'Kitty', 'Mr. Bennet']",Explicit,said Elizabeth,"['you', 'mama']","[[5064, 5067], [5076, 5080]]","[['Mrs. Bennet'], ['Mrs. Bennet']]",X,30,major,PrideAndPrejudice,40,40,2,2,5,5060,5081
Q30-1,"that we shall meet him at the assemblies, and that Mrs. Long has promised to introduce him.","[5100, 5191]",Elizabeth,"['Mary', 'Mrs. Bennet', 'Lydia', 'Kitty', 'Mr. Bennet']",Explicit,said Elizabeth,"['we', 'him', 'Mrs. Long', 'him']","[[5105, 5107], [5119, 5122], [5151, 5160], [5187, 5190]]","[['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane', 'Mr. Bennet'], ['Mr. Bingley'], ['Mrs. Long'], ['Mr. Bingley']]",X,30,major,PrideAndPrejudice,40,40,2,2,5,5100,5191
Q31-0,"I do not believe Mrs. Long will do any such thing. She has two nieces of her own. She is a selfish, hypocritical woman, and I have no opinion of her.","[5195, 5344]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']",Implicit,,"['Mrs. Long', 'She', 'her', 'She', 'her']","[[5212, 5221], [5246, 5249], [5268, 5271], [5277, 5280], [5340, 5343]]","[['Mrs. Long'], ['Mrs. Long'], ['Mrs. Long'], ['Mrs. Long'], ['Mrs. Long']]",X,31,major,PrideAndPrejudice,41,41,2,2,25,5195,5344
Q32-0,"No more have I,","[5348, 5363]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Explicit,said Mr Bennet,[],[],[],X,32,major,PrideAndPrejudice,42,42,2,2,16,5348,5363
Q32-1,and I am glad to find that you do not depend on her serving you.,"[5383, 5447]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Explicit,said Mr Bennet,"['you', 'her', 'you']","[[5410, 5413], [5431, 5434], [5443, 5446]]","[['Mrs. Bennet'], ['Mrs. Long'], ['Mrs. Bennet']]",X,32,major,PrideAndPrejudice,42,42,2,2,16,5383,5447
Q33-0,"Don't keep coughing so, Kitty, for heaven's sake! Have a little compassion on my nerves. You tear them to pieces.","[5563, 5676]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']",Explicit,Mrs Bennet deigned not to make any reply but unable to contain herself began scolding one of her daughters,"['Kitty', 'You']","[[5587, 5592], [5652, 5655]]","[['Kitty'], ['Kitty']]",X,33,major,PrideAndPrejudice,44,44,2,2,25,5563,5676
Q34-0,"Kitty has no discretion in her coughs,","[5680, 5718]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Anaphoric,said her father,"['Kitty', 'her']","[[5680, 5685], [5707, 5710]]","[['Kitty'], ['Kitty']]",X,34,major,PrideAndPrejudice,45,45,2,2,16,5680,5718
Q34-1,she times them ill.,"[5738, 5757]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Anaphoric,said her father,['she'],"[[5738, 5741]]",[['Kitty']],X,34,major,PrideAndPrejudice,45,45,2,2,16,5738,5757
Q35-0,"I do not cough for my own amusement,","[5761, 5797]",Kitty,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Mr. Bennet']",Explicit,replied Kitty,[],[],[],X,35,minor,PrideAndPrejudice,46,46,2,2,9,5761,5797
Q36-0,To-morrow fortnight.,"[5866, 5886]",Elizabeth,"['Mary', 'Mrs. Bennet', 'Lydia', 'Kitty', 'Mr. Bennet']",Implicit,,[],[],[],X,36,major,PrideAndPrejudice,48,48,2,2,5,5866,5886
Q37-0,"Aye, so it is,","[5890, 5904]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']",Anaphoric,cried her mother,[],[],[],X,37,major,PrideAndPrejudice,49,49,2,2,25,5890,5904
Q37-1,"and Mrs. Long does not come back till the day before; so, it will be impossible for her to introduce him, for she will not know him herself.","[5925, 6065]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']",Anaphoric,cried her mother,"['Mrs. Long', 'her', 'him', 'she', 'him']","[[5929, 5938], [6009, 6012], [6026, 6029], [6035, 6038], [6053, 6056]]","[['Mrs. Long'], ['Mrs. Long'], ['Mr. Bingley'], ['Mrs. Long'], ['Mr. Bingley']]",X,37,major,PrideAndPrejudice,49,49,2,2,25,5925,6065
Q38-0,"Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.","[6069, 6162]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Implicit,,"['my dear', 'you', 'your friend', 'Mr. Bingley', 'her']","[[6075, 6082], [6084, 6087], [6114, 6125], [6141, 6152], [6157, 6160]]","[['Mrs. Bennet'], ['Mrs. Bennet'], ['Mrs. Long'], ['Mr. Bingley'], ['Mrs. Long']]",X,38,major,PrideAndPrejudice,50,50,2,2,16,6069,6162
Q39-0,"Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teazing?","[6166, 6270]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']",Implicit,,"['Mr. Bennet', 'him', 'you']","[[6178, 6188], [6232, 6235], [6252, 6255]]","[['Mr. Bennet'], ['Mr. Bingley'], ['Mr. Bennet']]",X,39,major,PrideAndPrejudice,51,51,2,2,25,6166,6270
Q40-0,"I honour your circumspection. A fortnight's acquaintance is certainly very little. One cannot know what a man really is by the end of a fortnight. But if _we_ do not venture, somebody else will; and after all, Mrs. Long and her nieces must stand their chance; and therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.","[6274, 6642]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Implicit,,"['we', 'Mrs. Long', 'her', 'their', 'she', 'you']","[[6429, 6431], [6484, 6493], [6498, 6501], [6520, 6525], [6552, 6555], [6593, 6596]]","[['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty', 'Jane', 'Mr. Bennet'], ['Mrs. Long'], ['Mrs. Long'], ['Mrs. Long'], ['Mrs. Long'], ['Mrs. Bennet']]",X,40,major,PrideAndPrejudice,52,52,2,2,16,6274,6642
Q41-0,"Nonsense, nonsense!","[6703, 6722]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']",Explicit,Mrs Bennet said,[],[],[],X,41,major,PrideAndPrejudice,53,53,2,2,25,6703,6722
Q42-0,What can be the meaning of that emphatic exclamation?,"[6726, 6779]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Anaphoric,cried he,[],[],[],X,42,major,PrideAndPrejudice,54,54,2,2,16,6726,6779
Q42-1,"Do you consider the forms of introduction, and the stress that is laid on them, as nonsense? I cannot quite agree with you _there_. What say you, Mary? for you are a young lady of deep reflection I know, and read great books, and make extracts.","[6792, 7036]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Anaphoric,cried he,"['you', 'you', 'Mary', 'you']","[[6911, 6914], [6933, 6936], [6938, 6942], [6948, 6951]]","[['Mrs. Bennet'], ['Mary'], ['Mary'], ['Mary']]",X,42,major,PrideAndPrejudice,54,54,2,2,16,6792,7036
Q43-0,"While Mary is adjusting her ideas,","[7103, 7137]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Anaphoric,he continued,"['Mary', 'her']","[[7109, 7113], [7127, 7130]]","[['Mary'], ['Mary']]",X,43,major,PrideAndPrejudice,56,56,2,2,16,7103,7137
Q43-1,let us return to Mr. Bingley.,"[7154, 7183]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Anaphoric,he continued,"['us', 'Mr. Bingley']","[[7158, 7160], [7171, 7182]]","[['Mr. Bennet', 'Mrs. Bennet'], ['Mr. Bingley']]",X,43,major,PrideAndPrejudice,56,56,2,2,16,7154,7183
Q44-0,"I am sick of Mr. Bingley,","[7187, 7212]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Mr. Bennet']",Anaphoric,cried his wife,['Mr. Bingley'],"[[7200, 7211]]",[['Mr. Bingley']],X,44,major,PrideAndPrejudice,57,57,2,2,25,7187,7212
Q45-0,"I am sorry to hear _that_; but why did not you tell me so before? If I had known as much this morning, I certainly would not have called on him. It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now.","[7232, 7474]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet']",Implicit,,"['you', 'him']","[[7275, 7278], [7372, 7375]]","[['Mrs. Bennet'], ['Mr. Bingley']]",X,45,major,PrideAndPrejudice,58,58,2,2,16,7232,7474
Q46-0,"How good it was in you, my dear Mr. Bennet! But I knew I should persuade you at last. I was sure you loved your girls too well to neglect such an acquaintance. Well, how pleased I am! and it is such a good joke, too, that you should have gone this morning, and never said a word about it till now.","[7700, 7997]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mr. Bennet']",Implicit,,"['you', 'my dear Mr. Bennet', 'you', 'you', 'your girls', 'you']","[[7719, 7722], [7724, 7742], [7773, 7776], [7797, 7800], [7807, 7817], [7922, 7925]]","[['Mr. Bennet'], ['Mr. Bennet'], ['Mr. Bennet'], ['Mr. Bennet'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty', 'Jane'], ['Mr. Bennet']]",X,46,major,PrideAndPrejudice,60,60,2,2,25,7700,7997
Q47-0,"Now, Kitty, you may cough as much as you chuse,","[8001, 8048]",Mr. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Mrs. Bennet', 'Kitty']",Explicit,said Mr Bennet,"['Kitty', 'you', 'you']","[[8006, 8011], [8013, 8016], [8038, 8041]]","[['Kitty'], ['Kitty'], ['Kitty']]",X,47,major,PrideAndPrejudice,61,61,2,2,16,8001,8048
Q48-0,"What an excellent father you have, girls,","[8145, 8186]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty']",Anaphoric,said she,"['you', 'girls']","[[8170, 8173], [8180, 8185]]","[['Mary', 'Elizabeth', 'Lydia', 'Kitty'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty']]",X,48,major,PrideAndPrejudice,62,62,2,2,25,8145,8186
Q48-1,"I do not know how you will ever make him amends for his kindness; or me either, for that matter. At our time of life, it is not so pleasant I can tell you, to be making new acquaintance every day; but for your sakes, we would do any thing. Lydia, my love, though you _are_ the youngest, I dare say Mr. Bingley will dance with you at the next ball.","[8223, 8570]",Mrs. Bennet,"['Mary', 'Elizabeth', 'Lydia', 'Kitty']",Anaphoric,said she,"['you', 'him', 'his', 'our', 'you', 'your', 'we', 'Lydia', 'my love', 'you', 'Mr. Bingley', 'you']","[[8241, 8244], [8260, 8263], [8275, 8278], [8323, 8326], [8374, 8377], [8428, 8432], [8440, 8442], [8463, 8468], [8470, 8477], [8486, 8489], [8521, 8532], [8549, 8552]]","[['Mary', 'Elizabeth', 'Lydia', 'Kitty'], ['Mr. Bennet'], ['Mr. Bennet'], ['Mr. Bennet', 'Mrs. Bennet'], ['Mary', 'Elizabeth', 'Lydia', 'Kitty'], ['Elizabeth', 'Lydia', 'Kitty', 'Mary'], ['Mr. Bennet', 'Mrs. Bennet'], ['Lydia'], ['Lydia'], ['Lydia'], ['Mr. Bingley'], ['Lydia']]",X,48,major,PrideAndPrejudice,62,62,2,2,25,8223,8570
Q49-0,Oh!,"[8574, 8577]",Lydia,"['Mary', 'Elizabeth', 'Mrs. Bennet', 'Kitty']",Explicit,said Lydia,[],[],[],X,49,minor,PrideAndPrejudice,63,63,2,2,11,8574,8577
Q49-1,"I am not afraid; for though I _am_ the youngest, I'm the tallest.","[8600, 8665]",Lydia,"['Mary', 'Elizabeth', 'Mrs. Bennet', 'Kitty']",Explicit,said Lydia,[],[],[],X,49,minor,PrideAndPrejudice,63,63,2,2,11,8600,8665
Q50-0,"If I can but see one of my daughters happily settled at Netherfield,","[9649, 9717]",Mrs. Bennet,['Mr. Bennet'],Explicit,said Mrs Bennet to her husband,['my daughters'],"[[9673, 9685]]","[['Elizabeth', 'Jane', 'Lydia', 'Mary', 'Kitty']]",X,50,major,PrideAndPrejudice,67,67,3,3,25,9649,9717
Q50-1,"and all the others equally well married, I shall have nothing to wish for.","[9753, 9827]",Mrs. Bennet,['Mr. Bennet'],Explicit,said Mrs Bennet to her husband,[],[],[],X,50,major,PrideAndPrejudice,67,67,3,3,25,9753,9827
Q51-0,"Come, Darcy,","[13607, 13619]",Mr. Bingley,['Mr. Darcy'],Anaphoric,said he,['Darcy'],"[[13613, 13618]]",[['Mr. Darcy']],X,51,minor,PrideAndPrejudice,73,73,3,3,17,13607,13619
