qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q28-0,"Ever since the day--about four years ago--that Miss Taylor and I met with him in Broadway Lane, when, because it began to drizzle, he darted away with so much gallantry, and borrowed two umbrellas for us from Farmer Mitchell's, I made up my mind on the subject. I planned the match from that hour; and when such success has blessed me in this instance, dear papa, you cannot think that I shall leave off match-making.","[14481, 14898]",Emma,"['Mr. Knightley', 'Mr. Woodhouse']",Implicit,,"['Miss Taylor', 'him', 'he', 'us', 'dear papa', 'you']","[[14528, 14539], [14555, 14558], [14612, 14614], [14682, 14684], [14834, 14843], [14845, 14848]]","[['Mrs. Weston'], ['Mr. Weston'], ['Mr. Weston'], ['Emma', 'Mrs. Weston'], ['Mr. Woodhouse'], ['Mr. Woodhouse']]",X,28,major,Emma,44,44,1,1,0,14481,14898
Q29-0,"I do not understand what you mean by 'success,'","[14902, 14949]",Mr. Knightley,"['Emma', 'Mr. Woodhouse']",Explicit,said Mr Knightley,['you'],"[[14927, 14930]]",[['Emma']],X,29,major,Emma,45,45,1,1,6,14902,14949
Q29-1,"Success supposes endeavour. Your time has been properly and delicately spent, if you have been endeavouring for the last four years to bring about this marriage. A worthy employment for a young lady's mind! But if, which I rather imagine, your making the match, as you call it, means only your planning it, your saying to yourself one idle day, 'I think it would be a very good thing for Miss Taylor if Mr. Weston were to marry her,' and saying it again to yourself every now and then afterwards, why do you talk of success? Where is your merit? What are you proud of? You made a lucky guess; and _that_ is all that can be said.","[14972, 15600]",Mr. Knightley,"['Emma', 'Mr. Woodhouse']",Explicit,said Mr Knightley,"['Your', 'you', 'your', 'you', 'your', 'your', 'Miss Taylor', 'you', 'your', 'you', 'You']","[[15000, 15004], [15053, 15056], [15211, 15215], [15237, 15240], [15261, 15265], [15279, 15283], [15360, 15371], [15476, 15479], [15506, 15510], [15527, 15530], [15541, 15544]]","[['Emma'], ['Emma'], ['Emma'], ['Emma'], ['Emma'], ['Emma'], ['Mrs. Weston'], ['Emma'], ['Emma'], ['Emma'], ['Emma']]",X,29,major,Emma,45,45,1,1,6,14972,15600
Q30-0,"And have you never known the pleasure and triumph of a lucky guess?--I pity you.--I thought you cleverer--for, depend upon it a lucky guess is never merely luck. There is always some talent in it. And as to my poor word 'success,' which you quarrel with, I do not know that I am so entirely without any claim to it. You have drawn two pretty pictures; but I think there may be a third--a something between the do-nothing and the do-all. If I had not promoted Mr. Weston's visits here, and given many little encouragements, and smoothed many little matters, it might not have come to any thing after all. I think you must know Hartfield enough to comprehend that.","[15604, 16266]",Emma,"['Mr. Knightley', 'Mr. Woodhouse']",Implicit,,['Mr. Weston'],"[[16063, 16073]]",[['Mr. Weston']],X,30,major,Emma,46,46,1,1,0,15604,16266
Q31-0,"A straightforward, open-hearted man like Weston, and a rational, unaffected woman like Miss Taylor, may be safely left to manage their own concerns. You are more likely to have done harm to yourself, than good to them, by interference.","[16270, 16505]",Mr. Knightley,"['Emma', 'Mr. Woodhouse']",Implicit,,"['Weston', 'Miss Taylor', 'their', 'them']","[[16311, 16317], [16357, 16368], [16399, 16404], [16483, 16487]]","[['Mr. Weston'], ['Mrs. Weston'], ['Mrs. Weston', 'Mr. Weston'], ['Mr. Weston', 'Mrs. Weston']]",X,31,major,Emma,47,47,1,1,6,16270,16505
Q32-0,"Emma never thinks of herself, if she can do good to others,","[16509, 16568]",Mr. Woodhouse,"['Emma', 'Mr. Knightley']",Explicit,rejoined Mr Woodhouse,"['Emma', 'she']","[[16509, 16513], [16542, 16545]]","[['Emma'], ['Emma']]",X,32,minor,Emma,48,48,1,1,10,16509,16568
Q32-1,"But, my dear, pray do not make any more matches; they are silly things, and break up one's family circle grievously.","[16622, 16738]",Mr. Woodhouse,"['Emma', 'Mr. Knightley']",Explicit,rejoined Mr Woodhouse,['my dear'],"[[16627, 16634]]",[['Emma']],X,32,minor,Emma,48,48,1,1,10,16622,16738
Q33-0,"Only one more, papa; only for Mr. Elton. Poor Mr. Elton! You like Mr. Elton, papa,--I must look about for a wife for him. There is nobody in Highbury who deserves him--and he has been here a whole year, and has fitted up his house so comfortably, that it would be a shame to have him single any longer--and I thought when he was joining their hands to-day, he looked so very much as if he would like to have the same kind office done for him! I think very well of Mr. Elton, and this is the only way I have of doing him a service.","[16742, 17272]",Emma,"['Mr. Knightley', 'Mr. Woodhouse']",Implicit,,"['papa', 'Mr. Elton', 'Mr. Elton', 'You', 'Mr. Elton', 'papa', 'him', 'him', 'he', 'his', 'him', 'he', 'their', 'he', 'he', 'him', 'Mr. Elton', 'him']","[[16757, 16761], [16772, 16781], [16788, 16797], [16799, 16802], [16808, 16817], [16819, 16823], [16859, 16862], [16905, 16908], [16914, 16916], [16963, 16966], [17022, 17025], [17064, 17066], [17079, 17084], [17099, 17101], [17128, 17130], [17180, 17183], [17206, 17215], [17258, 17261]]","[['Mr. Woodhouse'], ['Mr. Elton'], ['Mr. Elton'], ['Mr. Woodhouse'], ['Mr. Elton'], ['Mr. Woodhouse'], ['Mr. Elton'], ['Mr. Elton'], ['Mr. Elton'], ['Mr. Elton'], ['Mr. Elton'], ['Mr. Elton'], ['Mr. Weston', 'Mrs. Weston'], ['Mr. Elton'], ['Mr. Elton'], ['Mr. Elton'], ['Mr. Elton'], ['Mr. Elton']]",X,33,major,Emma,49,49,1,1,0,16742,17272
Q34-0,"Mr. Elton is a very pretty young man, to be sure, and a very good young man, and I have a great regard for him. But if you want to shew him any attention, my dear, ask him to come and dine with us some day. That will be a much better thing. I dare say Mr. Knightley will be so kind as to meet him.","[17276, 17573]",Mr. Woodhouse,"['Emma', 'Mr. Knightley']",Implicit,,"['Mr. Elton', 'him', 'you', 'him', 'my dear', 'him', 'us', 'Mr. Knightley', 'him']","[[17276, 17285], [17383, 17386], [17395, 17398], [17412, 17415], [17431, 17438], [17444, 17447], [17470, 17472], [17528, 17541], [17569, 17572]]","[['Mr. Elton'], ['Mr. Elton'], ['Emma'], ['Mr. Elton'], ['Emma'], ['Mr. Elton'], ['Emma', 'Mr. Woodhouse'], ['Mr. Knightley'], ['Mr. Elton']]",X,34,minor,Emma,50,50,1,1,10,17276,17573
Q35-0,"With a great deal of pleasure, sir, at any time,","[17577, 17625]",Mr. Knightley,"['Emma', 'Mr. Woodhouse']",Explicit,said Mr Knightley,['sir'],"[[17608, 17611]]",[['Mr. Woodhouse']],X,35,major,Emma,51,51,1,1,6,17577,17625
Q35-1,"and I agree with you entirely, that it will be a much better thing. Invite him to dinner, Emma, and help him to the best of the fish and the chicken, but leave him to chuse his own wife. Depend upon it, a man of six or seven-and-twenty can take care of himself.","[17658, 17919]",Mr. Knightley,"['Emma', 'Mr. Woodhouse']",Explicit,said Mr Knightley,"['you', 'him', 'Emma', 'him', 'him', 'his']","[[17675, 17678], [17733, 17736], [17748, 17752], [17763, 17766], [17818, 17821], [17831, 17834]]","[['Mr. Woodhouse'], ['Mr. Elton'], ['Emma'], ['Mr. Elton'], ['Mr. Elton'], ['Mr. Elton']]",X,35,major,Emma,51,51,1,1,6,17658,17919
Q36-0,"Ah, poor Miss Taylor! She would be very glad to stay.","[26276, 26329]",Mr. Woodhouse,[],Explicit,Mr Woodhouses giving a gentle sigh and saying,"['poor Miss Taylor', 'She']","[[26280, 26296], [26298, 26301]]","[['Mrs. Weston'], ['Mrs. Weston']]",X,36,minor,Emma,64,64,2,2,10,26276,26329
Q37-0,"Mrs. Bates, let me propose your venturing on one of these eggs. An egg boiled very soft is not unwholesome. Serle understands boiling an egg better than any body. I would not recommend an egg boiled by any body else; but you need not be afraid, they are very small, you see--one of our small eggs will not hurt you. Miss Bates, let Emma help you to a _little_ bit of tart--a _very_ little bit. Ours are all apple-tarts. You need not be afraid of unwholesome preserves here. I do not advise the custard. Mrs. Goddard, what say you to _half_ a glass of wine? A _small_ half-glass, put into a tumbler of water? I do not think it could disagree with you.","[37265, 37915]",Mr. Woodhouse,"['Emma', 'Mrs. Bates', 'Miss Bates', 'Harriet Smith']",Anaphoric,he might constrain himself while the ladies were comfortably clearing the nicer things to say,"['Mrs. Bates', 'your', 'you', 'you', 'you', 'Miss Bates', 'Emma', 'you', 'Ours', 'You']","[[37265, 37275], [37292, 37296], [37486, 37489], [37531, 37534], [37576, 37579], [37581, 37591], [37597, 37601], [37607, 37610], [37659, 37663], [37685, 37688]]","[['Mrs. Bates'], ['Mrs. Bates'], ['Mrs. Bates'], ['Mrs. Bates'], ['Mrs. Bates'], ['Miss Bates'], ['Emma'], ['Miss Bates'], ['Emma', 'Mr. Woodhouse'], ['Miss Bates']]",X,37,minor,Emma,81,81,3,3,10,37265,37915
Q38-0,"_two_ parlours, two very good parlours, indeed; one of them quite as large as Mrs. Goddard's drawing-room; and of her having an upper maid who had lived five-and-twenty years with her; and of their having eight cows, two of them Alderneys, and one a little Welch cow, a very pretty little Welch cow indeed; and of Mrs. Martin's saying as she was so fond of it, it should be called _her_ cow; and of their having a very handsome summer-house in their garden, where some day next year they were all to drink tea:--a very handsome summer-house, large enough to hold a dozen people.","[41502, 42080]",Harriet Smith,['Emma'],Implicit,,[],[],[],X,38,major,Emma,87,87,4,4,2,41502,42080
Q39-0,"Well done, Mrs. Martin!","[43987, 44010]",Emma,[],Explicit,thought Emma,[],[],[],X,39,major,Emma,90,90,4,4,0,43987,44010
Q39-1,You know what you are about.,"[44027, 44055]",Emma,[],Explicit,thought Emma,[],[],[],X,39,major,Emma,90,90,4,4,0,44027,44055
Q40-0,"And when she had come away, Mrs. Martin was so very kind as to send Mrs. Goddard a beautiful goose--the finest goose Mrs. Goddard had ever seen. Mrs. Goddard had dressed it on a Sunday, and asked all the three teachers, Miss Nash, and Miss Prince, and Miss Richardson, to sup with her.","[44059, 44344]",Harriet Smith,['Emma'],Implicit,,[],[],[],X,40,major,Emma,91,91,4,4,2,44059,44344
Q41-0,"Mr. Martin, I suppose, is not a man of information beyond the line of his own business? He does not read?","[44348, 44453]",Emma,['Harriet Smith'],Implicit,,[],[],[],X,41,major,Emma,92,92,4,4,0,44348,44453
