NightAndDay,Q1031-1
AnneOfGreenGables,Q411-0
PrideAndPrejudice,Q626-0
TheManWhoWasThursday,Q5-0
ARoomWithAView,Q915-0
AliceInWonderland,Q537-1
Emma,Q375-0
ThePictureOfDorianGray,Q128-0
TheSportOfTheGods,Q266-1
TheManWhoWasThursday,Q712-0
ARoomWithAView,Q1271-1
AgeOfInnocence,Q181-0
NightAndDay,Q1572-0
TheGambler,Q89-0
TheMysteriousAffairAtStyles,Q497-1
SenseAndSensibility,Q695-0
ThePictureOfDorianGray,Q921-1
TheSunAlsoRises,Q2593-0
ThePictureOfDorianGray,Q1043-0
ARoomWithAView,Q316-0
Persuasion,Q265-0
AnneOfGreenGables,Q445-0
TheSunAlsoRises,Q1933-0
NightAndDay,Q2036-1
PrideAndPrejudice,Q1200-1
NightAndDay,Q1227-1
Emma,Q1451-1
ThePictureOfDorianGray,Q187-0
TheSunAlsoRises,Q2021-0
NorthangerAbbey,Q205-0
HandfulOfDust,Q1318-0
AgeOfInnocence,Q981-0
TheMysteriousAffairAtStyles,Q287-1
Persuasion,Q433-1
TheSunAlsoRises,Q2323-0
HowardsEnd,Q2366-0
SenseAndSensibility,Q145-0
TheInvisibleMan,Q480-0
SenseAndSensibility,Q346-0
SenseAndSensibility,Q392-0
PrideAndPrejudice,Q1106-1
TheManWhoWasThursday,Q654-1
HandfulOfDust,Q1738-0
TheSunAlsoRises,Q1724-1
HowardsEnd,Q703-0
AliceInWonderland,Q35-0
SenseAndSensibility,Q353-1
HowardsEnd,Q804-0
TheAwakening,Q405-1
HandfulOfDust,Q885-1
AgeOfInnocence,Q1279-0
SenseAndSensibility,Q67-1
SenseAndSensibility,Q561-1
TheSunAlsoRises,Q145-1
AnneOfGreenGables,Q217-2
NightAndDay,Q447-0
SenseAndSensibility,Q242-0
HowardsEnd,Q775-0
HowardsEnd,Q1990-0
TheManWhoWasThursday,Q171-1
ARoomWithAView,Q632-0
AnneOfGreenGables,Q384-1
TheSunAlsoRises,Q425-1
SenseAndSensibility,Q334-1
SenseAndSensibility,Q1073-1
Emma,Q79-0
PrideAndPrejudice,Q462-0
HandfulOfDust,Q819-0
AnneOfGreenGables,Q85-0
TheAwakening,Q2-0
AliceInWonderland,Q569-1
Emma,Q35-1
TheManWhoWasThursday,Q408-1
NightAndDay,Q1822-0
TheMysteriousAffairAtStyles,Q638-0
TheInvisibleMan,Q395-1
TheSportOfTheGods,Q549-1
TheAwakening,Q495-0
Persuasion,Q30-0
Emma,Q134-0
SenseAndSensibility,Q929-0
TheSunAlsoRises,Q1717-0
NightAndDay,Q1549-1
PrideAndPrejudice,Q353-0
TheAwakening,Q293-0
TheInvisibleMan,Q397-1
SignOfFour,Q161-0
Emma,Q842-1
HowardsEnd,Q498-0
TheSunAlsoRises,Q1480-1
TheSunAlsoRises,Q1105-1
TheSunAlsoRises,Q2117-0
TheInvisibleMan,Q869-2
HandfulOfDust,Q977-0
PrideAndPrejudice,Q1051-0
ThePictureOfDorianGray,Q208-0
TheInvisibleMan,Q61-0
TheSunAlsoRises,Q1835-0
ARoomWithAView,Q425-0
AnneOfGreenGables,Q100-1
ARoomWithAView,Q435-0
TheManWhoWasThursday,Q621-0
Persuasion,Q309-2
AnneOfGreenGables,Q329-0
TheMysteriousAffairAtStyles,Q591-0
TheManWhoWasThursday,Q228-0
HowardsEnd,Q1505-1
TheManWhoWasThursday,Q792-1
TheSunAlsoRises,Q1838-0
DaisyMiller,Q107-0
AnneOfGreenGables,Q418-1
AnneOfGreenGables,Q451-0
TheManWhoWasThursday,Q517-0
HandfulOfDust,Q1289-1
ARoomWithAView,Q19-0
NorthangerAbbey,Q473-1
Emma,Q195-0
HowardsEnd,Q188-0
TheInvisibleMan,Q795-0
AgeOfInnocence,Q1237-1
ARoomWithAView,Q675-1
PrideAndPrejudice,Q743-0
TheSunAlsoRises,Q2056-1
ThePictureOfDorianGray,Q446-1
TheInvisibleMan,Q63-1
NightAndDay,Q537-0
TheManWhoWasThursday,Q543-0
SignOfFour,Q61-0
NightAndDay,Q288-0
HowardsEnd,Q2189-0
AnneOfGreenGables,Q1040-0
AliceInWonderland,Q378-0
TheManWhoWasThursday,Q207-0
DaisyMiller,Q471-0
TheManWhoWasThursday,Q445-0
Emma,Q1431-0
TheInvisibleMan,Q105-0
DaisyMiller,Q75-0
AliceInWonderland,Q314-0
Emma,Q997-1
AnneOfGreenGables,Q736-0
AnneOfGreenGables,Q944-0
NightAndDay,Q556-0
TheInvisibleMan,Q46-0
HowardsEnd,Q1457-1
AgeOfInnocence,Q901-0
Emma,Q1243-0
NightAndDay,Q197-0
HowardsEnd,Q1845-2
HandfulOfDust,Q2188-0
SignOfFour,Q111-1
HowardsEnd,Q2470-0
AnneOfGreenGables,Q911-1
AliceInWonderland,Q618-0
TheSunAlsoRises,Q2212-1
NightAndDay,Q298-0
TheMysteriousAffairAtStyles,Q959-0
HandfulOfDust,Q1240-1
ThePictureOfDorianGray,Q881-1
HowardsEnd,Q2406-0
DaisyMiller,Q7-0
TheInvisibleMan,Q862-0
HowardsEnd,Q1800-0
Emma,Q1344-0
TheInvisibleMan,Q254-0
DaisyMiller,Q97-0
TheSunAlsoRises,Q2599-0
NightAndDay,Q989-1
NightAndDay,Q392-0
Emma,Q484-1
ARoomWithAView,Q430-1
HowardsEnd,Q702-1
AliceInWonderland,Q336-0
Emma,Q982-0
TheSunAlsoRises,Q1745-0
AliceInWonderland,Q75-0
SenseAndSensibility,Q456-1
ARoomWithAView,Q870-0
HowardsEnd,Q1005-1
Emma,Q944-2
AnneOfGreenGables,Q658-0
TheInvisibleMan,Q439-0
Emma,Q1359-0
ARoomWithAView,Q3-0
TheInvisibleMan,Q352-0
AliceInWonderland,Q239-1
HandfulOfDust,Q179-0
TheSunAlsoRises,Q1574-1
PrideAndPrejudice,Q1185-0
TheInvisibleMan,Q862-1
NightAndDay,Q154-0
PrideAndPrejudice,Q199-1
TheSunAlsoRises,Q1606-0
SenseAndSensibility,Q643-1
AnneOfGreenGables,Q492-0
AnneOfGreenGables,Q496-0
HowardsEnd,Q538-0
TheSunAlsoRises,Q2286-0
HandfulOfDust,Q1701-0
HandfulOfDust,Q1813-1
HandfulOfDust,Q436-0
PrideAndPrejudice,Q725-0
PrideAndPrejudice,Q433-0
HowardsEnd,Q1767-1
TheAwakening,Q148-0
HowardsEnd,Q940-0
AliceInWonderland,Q231-1
HowardsEnd,Q2469-1
AnneOfGreenGables,Q336-0
HandfulOfDust,Q1228-0
NightAndDay,Q1974-1
SenseAndSensibility,Q352-1
TheInvisibleMan,Q324-1
AnneOfGreenGables,Q295-1
Persuasion,Q171-1
HowardsEnd,Q1170-0
TheSunAlsoRises,Q525-1
TheMysteriousAffairAtStyles,Q640-1
PrideAndPrejudice,Q689-1
AnneOfGreenGables,Q133-1
ARoomWithAView,Q296-0
AnneOfGreenGables,Q895-0
Emma,Q1010-0
HandfulOfDust,Q2296-0
Emma,Q524-0
AnneOfGreenGables,Q153-1
TheManWhoWasThursday,Q669-0
HowardsEnd,Q1040-0
TheSunAlsoRises,Q2426-0
ARoomWithAView,Q76-0
ThePictureOfDorianGray,Q870-1
TheInvisibleMan,Q409-0
HowardsEnd,Q2066-0
TheSunAlsoRises,Q268-1
SenseAndSensibility,Q504-1
TheManWhoWasThursday,Q141-0
ThePictureOfDorianGray,Q796-0
AliceInWonderland,Q307-0
ARoomWithAView,Q1036-0
ARoomWithAView,Q695-0
Emma,Q1515-1
AnneOfGreenGables,Q1120-0
NightAndDay,Q408-1
SenseAndSensibility,Q763-0
HowardsEnd,Q2064-0
PrideAndPrejudice,Q471-0
TheSunAlsoRises,Q1512-1
TheSunAlsoRises,Q1026-1
TheAwakening,Q581-0
SenseAndSensibility,Q56-1
AnneOfGreenGables,Q83-0
TheInvisibleMan,Q255-3
HandfulOfDust,Q2149-1
Emma,Q1121-0
SignOfFour,Q627-1
Persuasion,Q208-0
AnneOfGreenGables,Q725-1
NightAndDay,Q1841-1
TheSunAlsoRises,Q2210-0
TheManWhoWasThursday,Q749-1
NightAndDay,Q213-1
HandfulOfDust,Q1876-1
SenseAndSensibility,Q280-0
TheSunAlsoRises,Q1901-1
Emma,Q600-0
TheSunAlsoRises,Q2050-0
AliceInWonderland,Q270-0
Emma,Q208-1
PrideAndPrejudice,Q859-1
Emma,Q559-0
ThePictureOfDorianGray,Q136-1
TheSunAlsoRises,Q131-0
AnneOfGreenGables,Q378-0
ARoomWithAView,Q583-1
HandfulOfDust,Q408-1
PrideAndPrejudice,Q853-1
Emma,Q489-1
PrideAndPrejudice,Q223-1
TheSunAlsoRises,Q752-0
TheInvisibleMan,Q274-0
NightAndDay,Q1031-0
AliceInWonderland,Q39-0
TheManWhoWasThursday,Q670-2
AnneOfGreenGables,Q585-1
TheMysteriousAffairAtStyles,Q254-1
NightAndDay,Q1876-0
ARoomWithAView,Q479-0
ThePictureOfDorianGray,Q851-0
AnneOfGreenGables,Q185-1
Persuasion,Q65-0
SignOfFour,Q210-1
SenseAndSensibility,Q929-1
AliceInWonderland,Q356-0
HowardsEnd,Q2288-1
TheManWhoWasThursday,Q234-1
ThePictureOfDorianGray,Q899-0
PrideAndPrejudice,Q689-0
TheManWhoWasThursday,Q300-1
HowardsEnd,Q806-0
AliceInWonderland,Q528-1
HandfulOfDust,Q1837-1
TheSunAlsoRises,Q462-0
TheGambler,Q260-0
NightAndDay,Q770-0
AliceInWonderland,Q210-0
NightAndDay,Q411-0
HandfulOfDust,Q590-0
AliceInWonderland,Q681-1
DaisyMiller,Q480-0
SenseAndSensibility,Q176-0
TheSunAlsoRises,Q719-1
TheAwakening,Q472-0
AliceInWonderland,Q624-0
DaisyMiller,Q310-1
Emma,Q1124-0
PrideAndPrejudice,Q124-0
SenseAndSensibility,Q90-0
Emma,Q287-0
AnneOfGreenGables,Q470-0
HowardsEnd,Q773-0
DaisyMiller,Q30-0
Persuasion,Q127-0
TheMysteriousAffairAtStyles,Q621-0
TheSunAlsoRises,Q133-0
AgeOfInnocence,Q1238-1
HandfulOfDust,Q425-0
TheSunAlsoRises,Q1858-0
AliceInWonderland,Q601-0
AliceInWonderland,Q402-1
DaisyMiller,Q492-0
SignOfFour,Q269-1
NightAndDay,Q2063-1
ARoomWithAView,Q979-0
Persuasion,Q438-1
AgeOfInnocence,Q970-0
NightAndDay,Q10-0
HandfulOfDust,Q350-1
TheSunAlsoRises,Q2311-2
NightAndDay,Q1609-1
TheSunAlsoRises,Q167-0
HowardsEnd,Q1924-0
TheInvisibleMan,Q71-0
TheInvisibleMan,Q277-0
HowardsEnd,Q2185-0
NightAndDay,Q393-0
NightAndDay,Q758-0
Emma,Q1023-0
AliceInWonderland,Q216-1
PrideAndPrejudice,Q33-0
TheMysteriousAffairAtStyles,Q1645-0
HandfulOfDust,Q675-0
TheMysteriousAffairAtStyles,Q995-0
HowardsEnd,Q2283-0
TheSunAlsoRises,Q2322-0
NightAndDay,Q124-0
Emma,Q953-0
HowardsEnd,Q1684-0
NorthangerAbbey,Q755-0
AnneOfGreenGables,Q504-0
NightAndDay,Q268-0
SenseAndSensibility,Q772-0
AnneOfGreenGables,Q70-1
TheManWhoWasThursday,Q114-0
ARoomWithAView,Q1215-0
TheManWhoWasThursday,Q532-1
TheMysteriousAffairAtStyles,Q123-1
SenseAndSensibility,Q16-1
TheInvisibleMan,Q576-0
AliceInWonderland,Q664-0
NightAndDay,Q1228-0
NightAndDay,Q534-2
TheInvisibleMan,Q811-0
TheSunAlsoRises,Q965-0
SenseAndSensibility,Q429-1
Emma,Q969-0
AnneOfGreenGables,Q624-1
ThePictureOfDorianGray,Q1093-0
HowardsEnd,Q672-0
DaisyMiller,Q183-0
HandfulOfDust,Q1832-1
DaisyMiller,Q179-0
ARoomWithAView,Q410-0
TheInvisibleMan,Q135-2
Emma,Q868-1
NightAndDay,Q38-0
AnneOfGreenGables,Q1037-0
Emma,Q942-1
PrideAndPrejudice,Q313-1
Persuasion,Q463-1
AgeOfInnocence,Q208-0
PrideAndPrejudice,Q202-0
TheManWhoWasThursday,Q630-0
SenseAndSensibility,Q506-1
DaisyMiller,Q340-0
DaisyMiller,Q351-0
HandfulOfDust,Q1668-0
TheAwakening,Q278-0
Persuasion,Q183-0
ARoomWithAView,Q286-0
TheInvisibleMan,Q266-0
NightAndDay,Q738-0
ThePictureOfDorianGray,Q1071-1
TheMysteriousAffairAtStyles,Q976-1
TheMysteriousAffairAtStyles,Q307-0
TheSportOfTheGods,Q174-0
HandfulOfDust,Q2007-0
NightAndDay,Q394-0
AnneOfGreenGables,Q349-1
TheManWhoWasThursday,Q668-1
AnneOfGreenGables,Q878-0
TheSunAlsoRises,Q938-0
ARoomWithAView,Q213-0
Emma,Q417-0
Persuasion,Q138-0
PrideAndPrejudice,Q341-0
TheInvisibleMan,Q796-0
ARoomWithAView,Q130-0
PrideAndPrejudice,Q795-1
AnneOfGreenGables,Q361-1
PrideAndPrejudice,Q78-1
TheManWhoWasThursday,Q731-0
AliceInWonderland,Q438-0
HowardsEnd,Q2567-1
Emma,Q849-1
DaisyMiller,Q426-0
HandfulOfDust,Q1197-0
NightAndDay,Q408-0
DaisyMiller,Q218-0
PrideAndPrejudice,Q971-0
TheManWhoWasThursday,Q34-0
NightAndDay,Q368-0
HowardsEnd,Q131-0
AliceInWonderland,Q300-1
HandfulOfDust,Q1392-1
ThePictureOfDorianGray,Q1159-1
AnneOfGreenGables,Q197-0
AnneOfGreenGables,Q940-1
PrideAndPrejudice,Q996-1
HandfulOfDust,Q1969-1
ThePictureOfDorianGray,Q1146-2
TheAwakening,Q213-1
TheSunAlsoRises,Q1731-0
HandfulOfDust,Q414-1
TheManWhoWasThursday,Q634-0
AnneOfGreenGables,Q267-1
TheSunAlsoRises,Q1061-0
Emma,Q739-1
NightAndDay,Q1303-0
PrideAndPrejudice,Q221-0
PrideAndPrejudice,Q1051-1
TheManWhoWasThursday,Q701-0
ThePictureOfDorianGray,Q642-1
Emma,Q417-1
HandfulOfDust,Q1543-1
AnneOfGreenGables,Q96-0
PrideAndPrejudice,Q1052-0
Emma,Q479-0
SenseAndSensibility,Q896-0
NightAndDay,Q1687-0
Emma,Q229-0
PrideAndPrejudice,Q1182-1
TheGambler,Q445-1
HowardsEnd,Q211-2
ARoomWithAView,Q975-0
Persuasion,Q214-0
NorthangerAbbey,Q713-0
ThePictureOfDorianGray,Q177-1
TheInvisibleMan,Q343-0
AgeOfInnocence,Q104-0
AliceInWonderland,Q579-0
PrideAndPrejudice,Q145-1
ARoomWithAView,Q364-0
HowardsEnd,Q210-1
TheManWhoWasThursday,Q732-3
AnneOfGreenGables,Q708-0
SenseAndSensibility,Q954-0
ARoomWithAView,Q73-0
TheManWhoWasThursday,Q747-0
DaisyMiller,Q467-1
TheInvisibleMan,Q478-0
ThePictureOfDorianGray,Q205-1
HowardsEnd,Q2298-1
TheInvisibleMan,Q897-0
HandfulOfDust,Q1837-0
TheSunAlsoRises,Q2385-0
TheMysteriousAffairAtStyles,Q1142-0
Emma,Q1403-2
Emma,Q739-0
HowardsEnd,Q407-0
HandfulOfDust,Q1590-0
AliceInWonderland,Q24-2
AliceInWonderland,Q563-0
TheManWhoWasThursday,Q624-0
AliceInWonderland,Q571-1
Emma,Q1383-0
AnneOfGreenGables,Q607-0
TheInvisibleMan,Q471-0
NorthangerAbbey,Q144-0
TheInvisibleMan,Q282-1
NightAndDay,Q1413-0
TheInvisibleMan,Q278-1
ThePictureOfDorianGray,Q1056-0
Emma,Q1020-0
TheManWhoWasThursday,Q701-1
HandfulOfDust,Q2210-0
AliceInWonderland,Q489-0
ThePictureOfDorianGray,Q792-0
AgeOfInnocence,Q1240-0
TheSportOfTheGods,Q80-0
HowardsEnd,Q1665-1
SenseAndSensibility,Q453-0
TheInvisibleMan,Q540-1
SenseAndSensibility,Q877-0
AliceInWonderland,Q73-1
HandfulOfDust,Q1134-0
AnneOfGreenGables,Q1175-0
AliceInWonderland,Q234-0
ThePictureOfDorianGray,Q501-0
Persuasion,Q262-0
AnneOfGreenGables,Q406-1
Emma,Q1172-1
HowardsEnd,Q2340-0
SenseAndSensibility,Q277-0
Persuasion,Q62-1
NorthangerAbbey,Q388-0
TheManWhoWasThursday,Q36-0
HandfulOfDust,Q2241-1
TheManWhoWasThursday,Q718-0
HowardsEnd,Q2579-0
TheSunAlsoRises,Q1418-0
TheGambler,Q633-0
NightAndDay,Q592-0
AnneOfGreenGables,Q218-0
TheManWhoWasThursday,Q639-1
NorthangerAbbey,Q728-0
Persuasion,Q117-0
NightAndDay,Q1991-1
Emma,Q435-0
TheSunAlsoRises,Q2126-0
HowardsEnd,Q2552-2
Persuasion,Q367-1
SenseAndSensibility,Q448-1
DaisyMiller,Q396-0
NorthangerAbbey,Q503-1
HowardsEnd,Q1255-0
NorthangerAbbey,Q416-1
NightAndDay,Q1747-1
NorthangerAbbey,Q85-1
AnneOfGreenGables,Q398-1
TheInvisibleMan,Q857-0
TheAwakening,Q27-0
TheManWhoWasThursday,Q745-0
ARoomWithAView,Q155-1
NightAndDay,Q583-0
Persuasion,Q264-0
AnneOfGreenGables,Q608-1
TheInvisibleMan,Q811-1
HandfulOfDust,Q1398-1
AnneOfGreenGables,Q825-0
SignOfFour,Q441-1
HowardsEnd,Q1569-0
TheMysteriousAffairAtStyles,Q1092-1
TheManWhoWasThursday,Q106-0
SenseAndSensibility,Q99-0
NightAndDay,Q1177-0
ARoomWithAView,Q327-0
Persuasion,Q211-1
HandfulOfDust,Q633-0
TheManWhoWasThursday,Q158-0
NightAndDay,Q1551-0
AliceInWonderland,Q278-0
NightAndDay,Q1373-0
AnneOfGreenGables,Q859-0
Persuasion,Q392-0
TheGambler,Q331-0
NightAndDay,Q1128-0
DaisyMiller,Q466-0
NightAndDay,Q165-0
Persuasion,Q371-1
PrideAndPrejudice,Q750-0
AliceInWonderland,Q220-0
NightAndDay,Q761-0
NightAndDay,Q1991-0
AliceInWonderland,Q82-1
TheMysteriousAffairAtStyles,Q1351-0
ThePictureOfDorianGray,Q112-1
AnneOfGreenGables,Q224-1
ThePictureOfDorianGray,Q403-0
AliceInWonderland,Q440-1
PrideAndPrejudice,Q435-1
AnneOfGreenGables,Q518-0
AliceInWonderland,Q547-1
ARoomWithAView,Q1271-0
TheManWhoWasThursday,Q406-0
HowardsEnd,Q872-1
AliceInWonderland,Q324-0
TheAwakening,Q208-1
TheMysteriousAffairAtStyles,Q1274-1
TheMysteriousAffairAtStyles,Q592-1
NightAndDay,Q724-0
AnneOfGreenGables,Q389-0
SenseAndSensibility,Q329-0
TheSunAlsoRises,Q1665-1
AgeOfInnocence,Q897-0
NightAndDay,Q1861-0
AliceInWonderland,Q402-0
TheGambler,Q390-0
HowardsEnd,Q487-0
TheInvisibleMan,Q133-0
HowardsEnd,Q2434-0
AliceInWonderland,Q150-1
TheMysteriousAffairAtStyles,Q1822-0
AnneOfGreenGables,Q1147-0
TheSunAlsoRises,Q2199-1
HandfulOfDust,Q1004-1
SenseAndSensibility,Q57-0
TheInvisibleMan,Q563-1
TheSunAlsoRises,Q1777-0
HowardsEnd,Q2074-0
TheManWhoWasThursday,Q303-0
ARoomWithAView,Q910-0
ARoomWithAView,Q385-0
SenseAndSensibility,Q181-1
AnneOfGreenGables,Q933-0
HowardsEnd,Q567-0
TheSunAlsoRises,Q1101-0
TheSportOfTheGods,Q600-1
Persuasion,Q124-0
AnneOfGreenGables,Q356-0
SenseAndSensibility,Q373-1
AnneOfGreenGables,Q652-0
AgeOfInnocence,Q735-0
AnneOfGreenGables,Q1047-1
AliceInWonderland,Q503-0
AliceInWonderland,Q342-0
TheSunAlsoRises,Q2259-0
Emma,Q1581-0
TheInvisibleMan,Q135-1
PrideAndPrejudice,Q1114-0
TheSportOfTheGods,Q227-1
TheMysteriousAffairAtStyles,Q194-0
Persuasion,Q249-0
TheManWhoWasThursday,Q369-0
ARoomWithAView,Q1-1
TheInvisibleMan,Q195-0
TheSunAlsoRises,Q1550-0
TheManWhoWasThursday,Q422-0
NightAndDay,Q2-0
NightAndDay,Q1202-0
AnneOfGreenGables,Q554-0
SenseAndSensibility,Q481-0
HandfulOfDust,Q1013-0
NightAndDay,Q1312-0
NorthangerAbbey,Q806-0
Persuasion,Q163-0
TheSunAlsoRises,Q626-0
AliceInWonderland,Q505-0
TheManWhoWasThursday,Q605-0
Persuasion,Q4-0
NorthangerAbbey,Q738-0
Persuasion,Q182-0
AnneOfGreenGables,Q83-1
TheMysteriousAffairAtStyles,Q278-1
TheInvisibleMan,Q736-0
NightAndDay,Q729-0
NorthangerAbbey,Q66-0
AliceInWonderland,Q648-0
NorthangerAbbey,Q731-0
ThePictureOfDorianGray,Q901-0
HandfulOfDust,Q1978-0
NightAndDay,Q621-0
AgeOfInnocence,Q551-0
TheGambler,Q539-0
SenseAndSensibility,Q835-0
HandfulOfDust,Q1477-0
HowardsEnd,Q710-0
TheSunAlsoRises,Q1574-0
TheManWhoWasThursday,Q502-0
HowardsEnd,Q867-1
Emma,Q1123-1
Emma,Q1412-2
SignOfFour,Q484-1
NightAndDay,Q283-0
ThePictureOfDorianGray,Q135-0
ThePictureOfDorianGray,Q232-1
TheMysteriousAffairAtStyles,Q1231-0
TheSunAlsoRises,Q1305-0
TheMysteriousAffairAtStyles,Q729-1
TheSunAlsoRises,Q2464-0
AliceInWonderland,Q56-0
TheMysteriousAffairAtStyles,Q1324-1
TheSunAlsoRises,Q1923-1
TheInvisibleMan,Q392-1
HowardsEnd,Q807-1
AnneOfGreenGables,Q900-1
NightAndDay,Q546-0
TheManWhoWasThursday,Q437-1
TheInvisibleMan,Q423-6
ARoomWithAView,Q1022-0
DaisyMiller,Q439-0
AgeOfInnocence,Q463-0
TheInvisibleMan,Q315-1
AnneOfGreenGables,Q1026-1
ThePictureOfDorianGray,Q515-0
SenseAndSensibility,Q268-0
TheSunAlsoRises,Q553-1
AnneOfGreenGables,Q787-0
HowardsEnd,Q1942-0
ARoomWithAView,Q983-1
TheAwakening,Q74-1
Emma,Q614-1
SenseAndSensibility,Q152-1
AliceInWonderland,Q494-0
HandfulOfDust,Q1128-1
TheSunAlsoRises,Q2311-1
TheSportOfTheGods,Q175-0
AnneOfGreenGables,Q1090-1
SenseAndSensibility,Q824-1
Emma,Q1134-0
AliceInWonderland,Q679-2
HowardsEnd,Q2587-2
SenseAndSensibility,Q672-1
TheManWhoWasThursday,Q702-0
NightAndDay,Q1272-1
HowardsEnd,Q1182-0
ThePictureOfDorianGray,Q193-0
HowardsEnd,Q821-1
PrideAndPrejudice,Q903-0
TheManWhoWasThursday,Q381-0
AliceInWonderland,Q547-0
HowardsEnd,Q875-0
Emma,Q1111-1
TheMysteriousAffairAtStyles,Q500-0
TheSportOfTheGods,Q183-0
NorthangerAbbey,Q478-1
AnneOfGreenGables,Q424-0
TheMysteriousAffairAtStyles,Q622-0
ThePictureOfDorianGray,Q219-1
AnneOfGreenGables,Q473-1
HandfulOfDust,Q760-0
TheMysteriousAffairAtStyles,Q112-1
AnneOfGreenGables,Q1154-1
Emma,Q1422-1
Persuasion,Q439-1
ThePictureOfDorianGray,Q553-1
HandfulOfDust,Q968-0
PrideAndPrejudice,Q1092-0
PrideAndPrejudice,Q749-0
NightAndDay,Q126-1
PrideAndPrejudice,Q163-1
TheGambler,Q336-0
AliceInWonderland,Q649-0
TheInvisibleMan,Q423-3
TheManWhoWasThursday,Q518-0
HandfulOfDust,Q107-1
ARoomWithAView,Q1147-0
HowardsEnd,Q1953-1
TheSunAlsoRises,Q2057-1
AnneOfGreenGables,Q1040-1
TheSunAlsoRises,Q1372-0
TheAwakening,Q402-0
PrideAndPrejudice,Q306-1
AliceInWonderland,Q351-0
HandfulOfDust,Q1303-0
ARoomWithAView,Q231-1
AnneOfGreenGables,Q788-1
AgeOfInnocence,Q63-0
AnneOfGreenGables,Q213-0
AliceInWonderland,Q12-1
TheManWhoWasThursday,Q62-0
TheManWhoWasThursday,Q664-0
Persuasion,Q18-0
HowardsEnd,Q1603-0
TheMysteriousAffairAtStyles,Q555-1
NightAndDay,Q1838-0
SenseAndSensibility,Q430-0
HandfulOfDust,Q169-0
NorthangerAbbey,Q601-0
NightAndDay,Q1777-0
AnneOfGreenGables,Q1041-2
TheInvisibleMan,Q381-0
AliceInWonderland,Q389-1
SenseAndSensibility,Q459-0
TheManWhoWasThursday,Q571-1
DaisyMiller,Q538-0
TheSunAlsoRises,Q345-0
HandfulOfDust,Q1355-0
Persuasion,Q100-1
