source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID
pdnc,qID,Q58-0,you,22405,22408,20,109,1
pdnc,qID,Q59-0,The detective,22413,22426,31,110,1
pdnc,qID,Q60-0,he,22446,22448,31,111,1
pdnc,qID,Q63-0,you,23030,23033,8,116,1
pdnc,qID,Q63-0,your,23055,23059,8,116,1
pdnc,qID,Q65-0,your,23099,23103,8,118,1
pdnc,qID,Q67-0,your,23140,23144,8,120,1
pdnc,qID,Q69-0,you,23362,23365,8,123,1
pdnc,qID,Q74-0,My butler,23640,23649,4,128,1
pdnc,qID,Q75-0,your butler,23714,23725,4,129,1
pdnc,qID,Q75-0,Hamilton,23745,23753,4,129,1
pdnc,qID,Q75-0,the young gentleman,23759,23778,8,129,1
pdnc,qID,Q79-0,You,24004,24007,8,134,1
pdnc,qID,Q80-0,Frank,24358,24363,8,136,1
pdnc,qID,Q80-0,you,24365,24368,8,136,1
pdnc,qID,Q82-0,you,24492,24495,8,138,1
pdnc,qID,Q85-0,the man,24843,24850,4,141,1
pdnc,qID,Q86-0,Maurice,25062,25069,20,142,1
pdnc,qID,Q86-0,him,25100,25103,20,142,1
pdnc,qID,Q87-0,You,25186,25189,8,143,1
pdnc,qID,Q87-0,Frank,25221,25226,8,143,1
pdnc,qID,Q87-0,you,25263,25266,8,143,1
pdnc,qID,Q87-0,You,25272,25275,8,143,1
pdnc,qID,Q87-0,you,25320,25323,8,143,1
pdnc,qID,Q88-0,Poor fellow,25550,25561,8,145,1
pdnc,qID,Q88-1,he,25574,25576,8,145,1
pdnc,qID,Q88-1,he,25611,25613,8,145,1
pdnc,qID,Q89-0,that black hound,25682,25698,4,145,1
pdnc,qID,Q89-0,him,25723,25726,4,145,1
pdnc,qID,Q89-0,him,25758,25761,4,145,1
pdnc,qID,Q90-0,You,26353,26356,15,151,1
pdnc,qID,Q90-0,Joe,26358,26361,15,151,1
pdnc,qID,Q90-1,You,26426,26429,15,151,1
pdnc,qID,Q90-1,he,26437,26439,7,151,1
pdnc,qID,Q90-1,you,26451,26454,15,151,1
pdnc,qID,Q90-1,You,26483,26486,16,151,1
pdnc,qID,Q90-1,Kitty,26488,26493,16,151,1
pdnc,qID,Q90-1,miss,26512,26516,16,151,1
pdnc,qID,Q90-1,yo' ma,26525,26531,7,151,1
pdnc,qID,Q90-1,she,26554,26557,7,151,1
pdnc,qID,Q90-1,Mistah Frank,26689,26701,8,151,1
pdnc,qID,Q93-0,"ma, an",27912,27918,7,156,1
pdnc,qID,Q93-0,Miss Lessing,27920,27932,5,156,1
pdnc,qID,Q93-0,her,27956,27959,5,156,1
pdnc,qID,Q94-1,Mistah Frank,28281,28293,8,158,1
pdnc,qID,Q95-0,Berry,28940,28945,4,160,1
pdnc,qID,Q96-0,you,29238,29241,8,162,1
pdnc,qID,Q96-0,Frank,29249,29254,8,162,1
pdnc,qID,Q97-0,Maurice,29333,29340,20,163,1
pdnc,qID,Q98-0,the poor fellow,29427,29442,4,164,1
pdnc,qID,Q98-1,you,29476,29479,20,164,1
pdnc,qID,Q98-1,him,29501,29504,4,164,1
pdnc,qID,Q98-1,Maurice,29506,29513,20,164,1
pdnc,qID,Q98-1,him,29520,29523,4,164,1
pdnc,qID,Q98-1,He,29555,29557,4,164,1
pdnc,qID,Q99-0,him,29617,29620,4,165,1
pdnc,qID,Q99-0,he,29624,29626,4,165,1
pdnc,qID,Q100-0,you,29725,29728,20,167,1
pdnc,qID,Q100-0,Maurice,29759,29766,20,167,1
pdnc,qID,Q100-1,your,29816,29820,20,167,1
pdnc,qID,Q101-0,You,29897,29900,8,168,1
pdnc,qID,Q101-0,Frank,29941,29946,8,168,1
pdnc,qID,Q101-1,he,29965,29967,8,168,1
pdnc,qID,Q101-1,Leslie,29969,29975,17,168,1
pdnc,qID,Q102-0,He,29980,29982,8,169,1
pdnc,qID,Q102-0,our Frank,29998,30007,8,169,1
pdnc,qID,Q102-0,"our good, generous-hearted, noble boy",30009,30046,8,169,1
pdnc,qID,Q102-0,him,30058,30061,8,169,1
pdnc,qID,Q103-0,He,30289,30291,8,171,1
pdnc,qID,Q104-0,Poor fellow,30339,30350,8,172,1
pdnc,qID,Q104-0,him,30388,30391,8,172,1
pdnc,qID,Q104-0,Berry,30424,30429,4,172,1
pdnc,qID,Q104-0,my brother,30465,30475,8,172,1
pdnc,qID,Q105-0,Maurice,30514,30521,20,173,1
pdnc,qID,Q105-0,you,30523,30526,20,173,1
pdnc,qID,Q105-0,brother Frank,30537,30550,8,173,1
pdnc,qID,Q105-0,you,30560,30563,20,173,1
pdnc,qID,Q106-0,He,30568,30570,8,174,1
pdnc,qID,Q110-0,your butler,31193,31204,4,179,1
pdnc,qID,Q110-0,his,31226,31229,4,179,1
pdnc,qID,Q111-0,him,31311,31314,4,180,1
pdnc,qID,Q111-0,his wife,31343,31351,7,180,1
pdnc,qID,Q111-0,his,31389,31392,4,180,1
pdnc,qID,Q111-0,he,31412,31414,4,180,1
pdnc,qID,Q111-0,that girl,31423,31432,16,180,1
pdnc,qID,Q111-0,he,31434,31436,4,180,1
pdnc,qID,Q112-0,You,31462,31465,20,181,1
pdnc,qID,Q112-0,he,31476,31478,4,181,1
pdnc,qID,Q114-0,he,31518,31520,4,183,1
pdnc,qID,Q115-0,Berry,31563,31568,4,184,1
pdnc,qID,Q117-0,The scoundrel,31663,31676,4,186,1
pdnc,qID,Q118-0,your brother,31689,31701,8,187,1
pdnc,qID,Q120-0,Berry,31777,31782,4,189,1
pdnc,qID,Q123-0,He,31950,31952,4,192,1
pdnc,qID,Q124-0,he,31993,31995,4,193,1
pdnc,qID,Q125-0,his,32056,32059,4,194,1
pdnc,qID,Q127-0,he,32177,32179,4,196,1
pdnc,qID,Q127-0,his,32267,32270,4,196,1
pdnc,qID,Q130-0,this servant,32401,32413,4,199,1
pdnc,qID,Q130-0,his,32450,32453,4,199,1
pdnc,qID,Q131-0,his,32564,32567,4,200,1
pdnc,qID,Q132-0,you,32592,32595,20,201,1
pdnc,qID,Q132-0,sir,32602,32605,20,201,1
pdnc,qID,Q132-0,you,32612,32615,20,201,1
pdnc,qID,Q132-0,him,32621,32624,4,201,1
pdnc,qID,Q132-0,him,32650,32653,4,201,1
pdnc,qID,Q132-0,you,32663,32666,20,201,1
pdnc,qID,Q132-0,him,32683,32686,4,201,1
pdnc,qID,Q134-0,You,32763,32766,4,204,1
pdnc,qID,Q135-0,him,32861,32864,4,206,1
pdnc,qID,Q135-1,you,32895,32898,20,206,1
pdnc,qID,Q136-0,Berry,32911,32916,4,207,1
pdnc,qID,Q136-0,you,32918,32921,4,207,1
pdnc,qID,Q137-0,suh,32985,32988,20,208,1
pdnc,qID,Q137-0,Mistah Oakley,32990,33003,20,208,1
pdnc,qID,Q138-0,you,33034,33037,20,208,1
pdnc,qID,Q139-0,Berry,33257,33262,4,210,1
pdnc,qID,Q139-0,Mr. Oakley,33264,33274,20,210,1
pdnc,qID,Q140-0,Berry,33394,33399,4,212,1
pdnc,qID,Q140-1,you,33424,33427,4,212,1
pdnc,qID,Q142-0,you,33631,33634,4,214,1
pdnc,qID,Q143-0,you,33692,33695,31,215,1
pdnc,qID,Q144-0,You,33789,33792,4,216,1
pdnc,qID,Q144-0,You,33808,33811,4,216,1
pdnc,qID,Q146-0,you,34014,34017,4,218,1
pdnc,qID,Q146-0,you,34040,34043,4,218,1
pdnc,qID,Q147-0,Fannie,34129,34135,7,219,1
pdnc,qID,Q147-0,She,34216,34219,7,219,1
pdnc,qID,Q147-0,huh,34301,34304,7,219,1
pdnc,qID,Q147-0,huh,34437,34440,7,219,1
pdnc,qID,Q148-0,You,34470,34473,4,220,1
pdnc,qID,Q148-0,you,34486,34489,4,220,1
pdnc,qID,Q148-0,you black thief,34502,34517,4,220,1
pdnc,qID,Q148-1,You,34550,34553,4,220,1
pdnc,qID,Q148-1,your,34567,34571,4,220,1
pdnc,qID,Q148-1,you,34589,34592,4,220,1
pdnc,qID,Q149-0,yourself,34652,34660,20,221,1
pdnc,qID,Q149-0,Mr. Oakley,34662,34672,20,221,1
pdnc,qID,Q149-0,yourself,34679,34687,20,221,1
pdnc,qID,Q150-0,him,34721,34724,4,222,1
pdnc,qID,Q150-0,He,34731,34733,4,222,1
pdnc,qID,Q151-0,You,34807,34810,20,224,1
pdnc,qID,Q151-0,you,34815,34818,20,224,1
pdnc,qID,Q152-0,You,34861,34864,4,225,1
pdnc,qID,Q152-0,you,34875,34878,4,225,1
pdnc,qID,Q152-0,my brother Frank,34891,34907,8,225,1
pdnc,qID,Q153-0,Mistah Oakley,34938,34951,20,226,1
pdnc,qID,Q153-0,you,34953,34956,20,226,1
pdnc,qID,Q153-0,you,35012,35015,20,226,1
pdnc,qID,Q154-0,You,35020,35023,4,227,1
pdnc,qID,Q155-1,you,35116,35119,20,228,1
pdnc,qID,Q155-1,Mistah Oakley,35121,35134,20,228,1
pdnc,qID,Q155-1,Fannie,35140,35146,7,228,1
pdnc,qID,Q155-1,She,35148,35151,7,228,1
pdnc,qID,Q157-0,his wife,35256,35264,7,230,1
pdnc,qID,Q157-0,Oakley,35266,35272,20,230,1
pdnc,qID,Q158-0,her,35288,35291,7,231,1
pdnc,qID,Q159-1,that man,35594,35602,4,233,1
pdnc,qID,Q160-0, the woman,35809,35819,7,235,1
pdnc,qID,Q161-1,my husband,35891,35901,4,236,1
pdnc,qID,Q161-1,You,35903,35906,20,236,1
pdnc,qID,Q161-1,him,35934,35937,4,236,1
pdnc,qID,Q162-0,You,35972,35975,20,237,1
pdnc,qID,Q162-0,yo,36072,36074,20,237,1
pdnc,qID,Q162-0,yo,36086,36088,20,237,1
pdnc,qID,Q162-0,you,36123,36126,20,237,1
pdnc,qID,Q162-0,you,36158,36161,20,237,1
pdnc,qID,Q162-0,yo,36182,36184,20,237,1
pdnc,qID,Q162-0,you,36207,36210,20,237,1
pdnc,qID,Q163-0,you thief,36289,36298,4,239,1
pdnc,qID,Q163-0,him,36310,36313,4,239,1
pdnc,qID,Q164-0,you,36376,36379,20,240,1
pdnc,qID,Q164-0,you,36386,36389,20,240,1
pdnc,qID,Q165-0,that damned hound,36556,36573,4,242,1
pdnc,qID,Q165-0,him,36601,36604,4,242,1
pdnc,qID,Q166-1,he,36789,36791,4,244,1
pdnc,qID,Q166-1,Mis' Oakley,36821,36832,17,244,1
pdnc,qID,Q166-1,She,36834,36837,17,244,1
pdnc,qID,Q167-0,Miss Leslie,37115,37126,17,246,1
pdnc,qID,Q167-0,you,37132,37135,17,246,1
pdnc,qID,Q167-0,Berry,37174,37179,4,246,1
pdnc,qID,Q168-0,Fannie,37189,37195,7,247,1
pdnc,qID,Q168-0,Mr. Oakley,37252,37262,20,247,1
pdnc,qID,Q168-0,you,37292,37295,7,247,1
pdnc,qID,Q169-0,he,37385,37387,4,248,1
pdnc,qID,Q170-0,Fannie,37482,37488,7,249,1
pdnc,qID,Q172-0,her,37727,37730,7,252,1
pdnc,qID,Q173-1,he,40595,40597,4,260,1
pdnc,qID,Q173-1,he,40641,40643,4,260,1
pdnc,qID,Q173-1,he,40674,40676,4,260,1
pdnc,qID,Q174-0,Mistah Rich Niggah,40686,40704,4,261,1
pdnc,qID,Q174-1,He,40722,40724,4,261,1
pdnc,qID,Q174-1,his wife,40741,40749,7,261,1
pdnc,qID,Q174-1,he,40783,40785,4,261,1
pdnc,qID,Q174-1,he,40793,40795,4,261,1
pdnc,qID,Q174-1,he,40807,40809,4,261,1
pdnc,qID,Q174-1,him,40854,40857,4,261,1
pdnc,qID,Q174-1,he,40858,40860,4,261,1
pdnc,qID,Q174-1,his,40878,40881,4,261,1
pdnc,qID,Q175-1,she,40966,40969,7,262,1
pdnc,qID,Q175-1,"my gal, Minty",40988,41001,21,262,1
pdnc,qID,Q175-1,she,41043,41046,7,262,1
pdnc,qID,Q175-1,huh,41063,41066,7,262,1
pdnc,qID,Q177-0,Ol' Chloe,42001,42010,2,267,1
pdnc,qID,Q177-0,she,42058,42061,2,267,1
pdnc,qID,Q177-0,huh,42104,42107,2,267,1
pdnc,qID,Q178-1,him,42605,42608,4,270,1
pdnc,qID,Q179-0,Berry,43395,43400,4,270,1
pdnc,qID,Q179-0,him,43418,43421,4,270,1
pdnc,qID,Q179-0,him,43475,43478,4,270,1
pdnc,qID,Q179-0,he,43562,43564,4,270,1
pdnc,qID,Q179-0,He,43637,43639,4,270,1
pdnc,qID,Q179-0,He,43648,43650,4,270,1
pdnc,qID,Q179-0,his,43667,43670,4,270,1
pdnc,qID,Q179-0,him,43714,43717,4,270,1
pdnc,qID,Q179-0,His,43790,43793,4,270,1
pdnc,qID,Q179-0,his,43884,43887,4,270,1
pdnc,qID,Q180-0,you,44113,44116,12,271,1
pdnc,qID,Q180-0,Mr. Talbot,44127,44137,12,271,1
pdnc,qID,Q180-1,you,44267,44270,12,271,1
pdnc,qID,Q180-1,You,44477,44480,12,271,1
pdnc,qID,Q180-1,Mr. Talbot,44510,44520,12,271,1
pdnc,qID,Q180-1,you,44722,44725,12,271,1
pdnc,qID,Q180-1,sir,45265,45268,12,271,1
pdnc,qID,Q181-0,Beachfield,45387,45397,3,272,1
pdnc,qID,Q182-0,you,45704,45707,12,273,1
pdnc,qID,Q185-1,he,46349,46351,4,277,1
pdnc,qID,Q186-0,Fannie,47699,47705,7,281,1
pdnc,qID,Q186-0,you,47707,47710,7,281,1
pdnc,qID,Q187-0,Mis' Oakley,48532,48543,17,284,1
pdnc,qID,Q187-1,he,48561,48563,4,284,1
pdnc,qID,Q187-1,him,48628,48631,4,284,1
pdnc,qID,Q187-1,him,48640,48643,4,284,1
pdnc,qID,Q188-0,you,48656,48659,7,285,1
pdnc,qID,Q188-0,he,48671,48673,4,285,1
pdnc,qID,Q190-0,Fannie,48786,48792,7,287,1
pdnc,qID,Q190-0,You,48818,48821,7,287,1
pdnc,qID,Q191-0,He,48895,48897,4,288,1
pdnc,qID,Q192-0,You,48913,48916,7,289,1
pdnc,qID,Q193-0,You,51493,51496,7,296,1
pdnc,qID,Q193-1,You,51517,51520,7,296,1
pdnc,qID,Q194-0,Kit,54002,54005,16,305,1
pdnc,qID,Q195-0,suh,54815,54818,15,308,1
pdnc,qID,Q195-1,you,54877,54880,15,308,1
pdnc,qID,Q195-1,you,54888,54891,15,308,1
pdnc,qID,Q196-1,you,55380,55383,15,311,1
pdnc,qID,Q196-1,you,55388,55391,15,311,1
pdnc,qID,Q196-1,Josy,55429,55433,15,311,1
pdnc,qID,Q196-1,my son,55435,55441,15,311,1
pdnc,qID,Q197-0,you,57007,57010,15,316,1
pdnc,qID,Q197-1,your,57034,57038,15,316,1
pdnc,qID,Q198-0,Joe,57048,57051,15,317,1
pdnc,qID,Q199-0,Joe,57113,57116,15,318,1
pdnc,qID,Q199-0,you,57118,57121,15,318,1
pdnc,qID,Q199-0,you,57150,57153,15,318,1
pdnc,qID,Q200-1,you,57806,57809,15,320,1
pdnc,qID,Q200-1,Berry Hamilton's boy,57815,57835,15,320,1
pdnc,qID,Q200-1,you,57868,57871,15,320,1
pdnc,qID,Q200-1,you,57893,57896,15,320,1
pdnc,qID,Q200-1,your father,57918,57929,4,320,1
pdnc,qID,Q200-1,you,57980,57983,15,320,1
pdnc,qID,Q200-1,you,57998,58001,15,320,1
pdnc,qID,Q201-0,you,58653,58656,15,324,1
pdnc,qID,Q203-0,you,58762,58765,15,326,1
pdnc,qID,Q203-0,Joe,58772,58775,15,326,1
pdnc,qID,Q204-0,you,58863,58866,16,327,1
pdnc,qID,Q205-0,you,58919,58922,15,328,1
pdnc,qID,Q208-0,ma,59753,59755,7,332,1
pdnc,qID,Q209-0,child,59848,59853,16,333,1
pdnc,qID,Q211-0,you,59999,60002,7,334,1
pdnc,qID,Q211-1,you,60067,60070,7,334,1
pdnc,qID,Q211-1,you,60132,60135,7,334,1
pdnc,qID,Q211-1,you,60141,60144,7,334,1
pdnc,qID,Q212-0,you,60446,60449,7,336,1
pdnc,qID,Q212-0,ma,60473,60475,7,336,1
pdnc,qID,Q213-0,you,60588,60591,16,337,1
pdnc,qID,Q213-0,Kitty,60593,60598,16,337,1
pdnc,qID,Q214-0,You,60648,60651,7,338,1
pdnc,qID,Q214-0,Kitty,60673,60678,16,338,1
pdnc,qID,Q214-0,ma,60684,60686,7,338,1
pdnc,qID,Q214-0,she,60692,60695,16,338,1
pdnc,qID,Q215-0,you,60737,60740,15,339,1
pdnc,qID,Q215-0,you,60762,60765,15,339,1
pdnc,qID,Q218-0,you,61070,61073,7,342,1
pdnc,qID,Q218-0,ma,61079,61081,7,342,1
pdnc,qID,Q219-0,Kitty,61119,61124,16,343,1
pdnc,qID,Q219-0,Kitty,61126,61131,16,343,1
pdnc,qID,Q219-0,you,61133,61136,16,343,1
pdnc,qID,Q220-1,pa,61779,61781,4,345,1
pdnc,qID,Q222-0,Joe,61961,61964,15,347,1
pdnc,qID,Q225-0,you,62344,62347,16,350,1
pdnc,qID,Q225-0,child,62361,62366,16,350,1
pdnc,qID,Q225-0,Minty,62500,62505,21,350,1
pdnc,qID,Q225-0,you,62566,62569,16,350,1
pdnc,qID,Q229-0,Joe,63306,63309,15,356,1
pdnc,qID,Q229-0,Joe,63311,63314,15,356,1
pdnc,qID,Q229-1,you,63328,63331,15,356,1
pdnc,qID,Q229-1,You,63352,63355,15,356,1
pdnc,qID,Q229-1,you,63397,63400,15,356,1
pdnc,qID,Q229-1,you,63422,63425,15,356,1
pdnc,qID,Q229-1,you,63438,63441,15,356,1
pdnc,qID,Q235-0,pa,64265,64267,4,364,1
pdnc,qID,Q235-0,he,64289,64291,4,364,1
pdnc,qID,Q236-0,he,64327,64329,4,365,1
pdnc,qID,Q237-0,Joe,64385,64388,15,366,1
pdnc,qID,Q237-1,you,64486,64489,15,366,1
pdnc,qID,Q237-1,yo' pa,64521,64527,4,366,1
pdnc,qID,Q237-1,him,64538,64541,4,366,1
pdnc,qID,Q240-1,Mr. Thomas,70320,70330,23,379,1
pdnc,qID,Q241-0,him,70418,70421,23,381,1
pdnc,qID,Q241-0,Mr. Thomas,70431,70441,23,381,1
pdnc,qID,Q241-0,He,70443,70445,23,381,1
pdnc,qID,Q241-0,he,70499,70501,23,381,1
pdnc,qID,Q241-0,he,70539,70541,23,381,1
pdnc,qID,Q242-0,you,74639,74642,16,389,1
pdnc,qID,Q242-0,Miss Kitty,74644,74654,16,389,1
pdnc,qID,Q242-1,you,74756,74759,16,389,1
pdnc,qID,Q242-1,you,74777,74780,16,389,1
pdnc,qID,Q242-1,You,74846,74849,16,389,1
pdnc,qID,Q242-1,your,74858,74862,16,389,1
pdnc,qID,Q245-0,you,75431,75434,16,391,1
pdnc,qID,Q246-0,Thomas,75555,75561,23,392,1
pdnc,qID,Q246-1,you,75588,75591,23,392,1
pdnc,qID,Q247-0,you,75881,75884,16,393,1
pdnc,qID,Q247-0,Mis' Jones,75911,75921,25,393,1
pdnc,qID,Q248-0,Mr. Thomas,76198,76208,23,395,1
pdnc,qID,Q248-1,he,76242,76244,23,395,1
pdnc,qID,Q248-1,you all,76251,76258,16,395,1
pdnc,qID,Q248-1,he,76292,76294,23,395,1
pdnc,qID,Q248-1,he,76334,76336,23,395,1
pdnc,qID,Q251-0,you,76842,76845,16,401,1
pdnc,qID,Q251-0,you,76872,76875,16,401,1
pdnc,qID,Q252-0,Kitty,76900,76905,16,402,1
pdnc,qID,Q252-1,she,76998,77001,16,402,1
pdnc,qID,Q254-1,You,77503,77506,15,406,1
pdnc,qID,Q256-0,Joe,77595,77598,15,408,1
pdnc,qID,Q256-1,you,77620,77623,15,408,1
pdnc,qID,Q256-1,you,77639,77642,15,408,1
pdnc,qID,Q256-1,yo' pa,77667,77673,4,408,1
pdnc,qID,Q257-0,Miss Kitty,77810,77820,16,409,1
pdnc,qID,Q257-1,you,77969,77972,16,409,1
pdnc,qID,Q258-0,you,78170,78173,16,411,1
pdnc,qID,Q258-1,You,78187,78190,16,411,1
pdnc,qID,Q258-1,you,78249,78252,16,411,1
pdnc,qID,Q258-1,you,78275,78278,16,411,1
pdnc,qID,Q258-1,you,78311,78314,16,411,1
pdnc,qID,Q258-1,you,78333,78336,16,411,1
pdnc,qID,Q258-1,you,78465,78468,16,411,1
pdnc,qID,Q259-0,You,78473,78476,16,412,1
pdnc,qID,Q259-0,Mr. Thomas,78490,78500,23,412,1
pdnc,qID,Q259-0,you,78509,78512,16,412,1
pdnc,qID,Q259-0,He,78540,78542,23,412,1
pdnc,qID,Q263-1,Ma,78934,78936,7,417,1
pdnc,qID,Q263-1,you,78951,78954,7,417,1
pdnc,qID,Q264-0,you ,78989,78993,7,418,1
pdnc,qID,Q264-0,your ,79014,79019,7,418,1
pdnc,qID,Q266-1,that little girl ,79541,79558,16,421,1
pdnc,qID,Q266-1,you,79570,79573,25,421,1
pdnc,qID,Q266-1,she,79608,79611,16,421,1
pdnc,qID,Q267-0,you,87158,87161,16,435,1
