source,idColName,iden,text,startByte,endByte,pdncID
exp,exp_name,mrs. oakley,Mrs. Oakley,4335,4346,17
exp,exp_name,joe,Joe,4805,4808,15
exp,exp_name,kit,Kit,4813,4816,16
exp,exp_name,maurice oakley,Maurice Oakley,4894,4908,20
booknlp,COREF,39,his,4930,4933,20
exp,exp_name,francis,Francis,4942,4949,8
exp,exp_name,hamilton,Hamilton,4975,4983,4
exp,exp_name,joe,Joe,5031,5034,15
exp,exp_name,kit,Kit,5059,5062,16
exp,exp_name,mrs. oakley,Mrs. Oakley,5074,5085,17
exp,exp_name,berry,Berry,5223,5228,4
booknlp,COREF,39,he,5292,5294,20
exp,exp_name,mrs. hamilton,Mrs. Hamilton,5380,5393,7
exp,exp_name,kit,Kit,5480,5483,16
booknlp,COREF,38,herself,5505,5512,16
booknlp,COREF,38,she,5519,5522,16
exp,exp_name,joe,Joe,5546,5549,15
exp,exp_name,berry,Berry,5633,5638,4
exp,exp_name,berry,Berry,5640,5645,4
booknlp,COREF,34,his,5662,5665,4
booknlp,COREF,34,he,5708,5710,4
exp,exp_name,maurice oakley,Maurice Oakley,5787,5801,20
booknlp,COREF,34,his,5911,5914,4
booknlp,COREF,34,his,6001,6004,4
booknlp,COREF,34,him,6062,6065,4
booknlp,COREF,34,his,6101,6104,4
booknlp,COREF,34,he,6112,6114,4
booknlp,COREF,34,his,6143,6146,4
booknlp,COREF,34,he,6176,6178,4
booknlp,COREF,34,himself,6279,6286,4
booknlp,COREF,34,he,6306,6308,4
booknlp,COREF,34,his,6489,6492,4
booknlp,COREF,34,He,6613,6615,4
booknlp,COREF,34,His,6631,6634,4
booknlp,COREF,34,his,6642,6645,4
booknlp,COREF,34,his,6658,6661,4
booknlp,COREF,34,he,6700,6702,4
booknlp,COREF,34,he,6736,6738,4
booknlp,COREF,34,his,6753,6756,4
exp,exp_name,francis,Francis,6774,6781,8
booknlp,COREF,34,he,6798,6800,4
booknlp,COREF,34,His,6828,6831,4
exp,exp_name,francis oakley,Francis Oakley,6993,7007,8
exp,exp_name,maurice,Maurice,7035,7042,20
exp,exp_name,francis,Francis,7219,7226,8
exp,exp_name,maurice,Maurice,7494,7501,20
exp,exp_name,francis,Francis,7516,7523,8
exp,exp_name,maurice oakley,Maurice Oakley,8035,8049,20
booknlp,COREF,39,his,8086,8089,20
exp,exp_name,francis,Francis,8530,8537,8
exp,exp_name,mrs. oakley,Mrs. Oakley,8898,8909,17
exp,exp_name,maurice oakley,Maurice Oakley,9356,9370,20
booknlp,COREF,39,his,9375,9378,20
booknlp,COREF,39,he,9415,9417,20
exp,exp_name,claire lessing,Claire Lessing,9431,9445,5
booknlp,COREF,39,He,9447,9449,20
booknlp,COREF,39,him,9617,9620,20
exp,exp_name,maurice,Maurice,9716,9723,20
booknlp,COREF,39,his,9728,9731,20
booknlp,COREF,39,him,9746,9749,20
exp,exp_name,francis,Francis,9852,9859,8
exp,exp_name,claire lessing,Claire Lessing,9866,9880,5
exp,exp_name,francis,Francis,10241,10248,8
exp,exp_name,claire lessing,Claire Lessing,10606,10620,5
booknlp,COREF,46,her,10722,10725,5
booknlp,COREF,46,her,10845,10848,5
exp,exp_name,claire,Claire,10963,10969,5
exp,exp_name,francis,Francis,10982,10989,8
exp,exp_name,claire,Claire,11080,11086,5
booknlp,COREF,46,her,11114,11117,5
exp,exp_name,francis,Francis,11865,11872,8
pdnc,qID,Q4-0,He,12108,12110,8
pdnc,qID,Q6-0,that some dark-eyed mademoiselle,12319,12351,5
pdnc,qID,Q6-0,you,12367,12370,8
exp,exp_name,francis,Francis,12378,12385,8
exp,exp_name,claire,Claire,12413,12419,5
booknlp,COREF,46,she,12460,12463,5
booknlp,COREF,46,her,12596,12599,5
booknlp,COREF,46,She,12608,12611,5
booknlp,COREF,46,her,12755,12758,5
booknlp,COREF,46,she,12813,12816,5
booknlp,COREF,46,herself,12826,12833,5
booknlp,COREF,46,her,12930,12933,5
pdnc,qID,Q7-0,Miss Claire,12940,12951,5
pdnc,qID,Q7-0,you,12953,12956,5
pdnc,qID,Q7-0,our friend,13003,13013,8
pdnc,qID,Q7-0,he,13019,13021,8
pdnc,qID,Q7-0,his,13038,13041,8
pdnc,qID,Q7-0,his,13054,13057,8
pdnc,qID,Q7-0,you,13099,13102,8
pdnc,qID,Q7-0,Frank,13104,13109,8
pdnc,qID,Q8-0,You,13114,13117,14
pdnc,qID,Q8-0,Esterton,13135,13143,14
exp,exp_name,francis,Francis,13151,13158,8
pdnc,qID,Q9-0,this wily friend of mine,13359,13383,8
pdnc,qID,Q9-0,his,13389,13392,8
pdnc,qID,Q10-0,Frank,13444,13449,8
exp,exp_name,an old military man,an old military man,13452,13471,0
pdnc,qID,Q10-1,Esterton,13483,13491,14
pdnc,qID,Q10-1,you,13514,13517,8
exp,exp_name,claire,Claire,13573,13579,5
booknlp,COREF,47,her,13595,13598,5
booknlp,COREF,47,her,13729,13732,5
booknlp,COREF,47,She,13734,13737,5
booknlp,COREF,47,She,13756,13759,5
booknlp,COREF,47,her,13814,13817,5
booknlp,COREF,47,her,13928,13931,5
booknlp,COREF,47,She,13972,13975,5
booknlp,COREF,47,she,13986,13989,5
exp,exp_name,francis oakley,Francis Oakley,14170,14184,8
exp,exp_name,maurice,Maurice,14461,14468,20
pdnc,qID,Q11-0,Francis,14598,14605,8
booknlp,COREF,39,he,14608,14610,20
pdnc,qID,Q17-0,Frank,15211,15216,8
pdnc,qID,Q17-0,old man,15218,15225,8
pdnc,qID,Q17-0,you,15264,15267,8
pdnc,qID,Q18-0,Leslie,15726,15732,17
pdnc,qID,Q18-0,you,15783,15786,20
pdnc,qID,Q19-0,"Poor, foolish Frank",15829,15848,8
pdnc,qID,Q19-1,him,15902,15905,8
exp,exp_name,frank,Frank,15929,15934,8
pdnc,qID,Q20-0,Frank,16091,16096,8
pdnc,qID,Q21-0,you,16235,16238,20
pdnc,qID,Q21-0,Maurice,16256,16263,20
pdnc,qID,Q22-0,yourself,16363,16371,8
pdnc,qID,Q23-0,You,16825,16828,20
pdnc,qID,Q25-0,you,17052,17055,20
pdnc,qID,Q26-0,You,17060,17063,8
pdnc,qID,Q26-0,Frank,17096,17101,8
pdnc,qID,Q26-0,you,17103,17106,8
pdnc,qID,Q26-0,you,17137,17140,8
pdnc,qID,Q26-0,you,17278,17281,8
pdnc,qID,Q26-0,you,17353,17356,8
pdnc,qID,Q27-0,Maurice,17417,17424,20
pdnc,qID,Q27-1,you,17463,17466,20
pdnc,qID,Q27-1,yours,17524,17529,20
pdnc,qID,Q28-0,Frank,17777,17782,8
pdnc,qID,Q28-0,Frank,17784,17789,8
pdnc,qID,Q28-0,your,17828,17832,8
pdnc,qID,Q28-0,You,17838,17841,8
pdnc,qID,Q28-0,You,17859,17862,8
pdnc,qID,Q28-0,Leslie,17891,17897,17
pdnc,qID,Q28-0,you,17926,17929,8
pdnc,qID,Q28-0,You,17931,17934,8
pdnc,qID,Q28-0,you,18028,18031,8
pdnc,qID,Q30-0,You,18141,18144,8
pdnc,qID,Q30-0,you,18181,18184,8
pdnc,qID,Q31-0,Frank,18279,18284,8
pdnc,qID,Q31-0,You,18328,18331,8
pdnc,qID,Q31-0,your,18355,18359,8
pdnc,qID,Q31-0,you,18386,18389,8
pdnc,qID,Q31-0,you,18455,18458,8
pdnc,qID,Q31-0,you,18478,18481,8
pdnc,qID,Q32-0,You,18486,18489,20
pdnc,qID,Q32-0,Maurice,18504,18511,20
exp,exp_name,frank,Frank,18519,18524,8
pdnc,qID,Q33-0,yourself,18619,18627,8
pdnc,qID,Q33-0,you,18652,18655,8
pdnc,qID,Q33-0,yourself,18680,18688,8
exp,exp_name,frank,Frank,18760,18765,8
pdnc,qID,Q35-0,you,18925,18928,8
pdnc,qID,Q35-0,your,19002,19006,8
pdnc,qID,Q36-0,you,19160,19163,20
pdnc,qID,Q37-0,you,19263,19266,8
pdnc,qID,Q37-0,your,19279,19283,8
pdnc,qID,Q38-0,Esterton,19297,19305,14
pdnc,qID,Q38-0,he,19345,19347,14
pdnc,qID,Q39-0,he,19383,19385,14
pdnc,qID,Q40-0,Hamilton,19436,19444,4
pdnc,qID,Q42-0,His boy,19494,19501,15
pdnc,qID,Q42-0,Joe,19503,19506,15
pdnc,qID,Q42-0,Jack,19523,19527,14
pdnc,qID,Q43-0,Jack,19592,19596,14
pdnc,qID,Q43-0,Joe,19601,19604,15
exp,exp_name,frank,Frank,19608,19613,8
pdnc,qID,Q45-0,Hamilton,19676,19684,4
pdnc,qID,Q45-0,Esterton,19689,19697,14
pdnc,qID,Q45-0,your,19730,19734,8
pdnc,qID,Q45-0,you,19746,19749,8
pdnc,qID,Q45-0,your,19766,19770,8
pdnc,qID,Q46-0,Esterton,19931,19939,14
pdnc,qID,Q46-0,Hamilton,19943,19951,4
pdnc,qID,Q47-0,Esterton,19960,19968,14
pdnc,qID,Q48-0,Hamilton,19981,19989,4
pdnc,qID,Q50-0,Hamilton,20063,20071,4
exp,exp_name,frank,Frank,20088,20093,8
pdnc,qID,Q51-0,you,20143,20146,8
pdnc,qID,Q51-0,Frank,20148,20153,8
pdnc,qID,Q51-0,Hamilton,20413,20421,4
pdnc,qID,Q52-0,him,20468,20471,4
pdnc,qID,Q53-0,his,20539,20542,4
pdnc,qID,Q54-0,you,20641,20644,20
pdnc,qID,Q54-0,old Hamilton,20673,20685,4
pdnc,qID,Q55-0,you,20716,20719,8
pdnc,qID,Q55-0,Frank,20728,20733,8
pdnc,qID,Q55-0,you,20761,20764,8
exp,exp_name,hamilton,Hamilton,20807,20815,4
pdnc,qID,Q55-0,he,20882,20884,8
pdnc,qID,Q55-0,he,20996,20998,8
pdnc,qID,Q55-0,he,21006,21008,8
pdnc,qID,Q55-0,his,21055,21058,8
pdnc,qID,Q55-0,he,21096,21098,8
pdnc,qID,Q55-0,he,21211,21213,8
pdnc,qID,Q55-0,his,21273,21276,8
exp,exp_name,frank,Frank,21286,21291,8
booknlp,COREF,39,me,21319,21321,20
pdnc,qID,Q56-0,you,21333,21336,8
booknlp,COREF,39,I,21338,21339,20
pdnc,qID,Q56-0,you,21345,21348,8
booknlp,COREF,39,me,21395,21397,20
exp,exp_name,maurice,Maurice,21441,21448,20
exp,exp_name,maurice,Maurice,21507,21514,20
booknlp,COREF,39,he,21525,21527,20
booknlp,COREF,39,him,21598,21601,20
exp,exp_name,oakley,Oakley,21969,21975,20
exp,exp_name,the detective,the detective,21991,22004,31
pdnc,qID,Q57-0,you,22352,22355,8
pdnc,qID,Q57-0,Frank,22363,22368,8
pdnc,qID,Q58-0,you,22405,22408,20
pdnc,qID,Q59-0,The detective,22413,22426,31
pdnc,qID,Q60-0,he,22446,22448,31
exp,exp_name,the detective,the detective,22644,22657,31
exp,exp_name,frank,Frank,22860,22865,8
pdnc,qID,Q63-0,you,23030,23033,8
pdnc,qID,Q63-0,your,23055,23059,8
pdnc,qID,Q65-0,your,23099,23103,8
pdnc,qID,Q67-0,your,23140,23144,8
exp,exp_name,the detective,The detective,23198,23211,31
booknlp,COREF,311,He,23284,23286,31
pdnc,qID,Q69-0,you,23362,23365,8
exp,exp_name,frank,Frank,23518,23523,8
exp,exp_name,maurice,Maurice,23528,23535,20
exp,exp_name,maurice,Maurice,23614,23621,20
pdnc,qID,Q74-0,My butler,23640,23649,4
pdnc,qID,Q75-0,your butler,23714,23725,4
pdnc,qID,Q75-0,Hamilton,23745,23753,4
pdnc,qID,Q75-0,the young gentleman,23759,23778,8
exp,exp_name,frank,Frank,23814,23819,8
exp,exp_name,the detective,The detective,23854,23867,31
booknlp,COREF,311,I,23884,23885,31
booknlp,COREF,311,I,23892,23893,31
booknlp,COREF,311,he,23908,23910,31
booknlp,COREF,311,I,23925,23926,31
exp,exp_name,frank,Frank,23995,24000,8
pdnc,qID,Q79-0,You,24004,24007,8
exp,exp_name,the detective,the detective,24175,24188,31
exp,exp_name,the officer,the officer,24201,24212,31
exp,exp_name,frank,Frank,24249,24254,8
pdnc,qID,Q80-0,Frank,24358,24363,8
pdnc,qID,Q80-0,you,24365,24368,8
exp,exp_name,oakley,Oakley,24412,24418,20
pdnc,qID,Q82-0,you,24492,24495,8
exp,exp_name,maurice,Maurice,24575,24582,20
booknlp,COREF,39,his,24610,24613,20
booknlp,COREF,39,himself,24626,24633,20
booknlp,COREF,39,he,24664,24666,20
booknlp,COREF,39,he,24677,24679,20
booknlp,COREF,39,his,24687,24690,20
booknlp,COREF,39,me,24811,24813,20
pdnc,qID,Q85-0,the man,24843,24850,4
booknlp,COREF,39,I,24851,24852,20
booknlp,COREF,39,I,24878,24879,20
booknlp,COREF,39,me,24986,24988,20
pdnc,qID,Q86-0,Maurice,25062,25069,20
pdnc,qID,Q86-0,him,25100,25103,20
booknlp,COREF,39,me,25182,25184,20
pdnc,qID,Q87-0,You,25186,25189,8
pdnc,qID,Q87-0,Frank,25221,25226,8
booknlp,COREF,39,I,25232,25233,20
pdnc,qID,Q87-0,you,25263,25266,8
pdnc,qID,Q87-0,You,25272,25275,8
pdnc,qID,Q87-0,you,25320,25323,8
exp,exp_name,frank,Frank,25385,25390,8
exp,exp_name,oakley,Oakley,25391,25397,20
pdnc,qID,Q88-0,Poor fellow,25550,25561,8
pdnc,qID,Q88-1,he,25574,25576,8
pdnc,qID,Q88-1,he,25611,25613,8
pdnc,qID,Q89-0,that black hound,25682,25698,4
pdnc,qID,Q89-0,him,25723,25726,4
pdnc,qID,Q89-0,him,25758,25761,4
exp,exp_name,mrs. oakley,Mrs. Oakley,25774,25785,17
exp,exp_name,hamilton,Hamilton,25981,25989,4
exp,exp_name,oakley,Oakley,26237,26243,20
exp,exp_name,hamilton,Hamilton,26289,26297,4
booknlp,COREF,34,his,26309,26312,4
booknlp,COREF,34,his,26325,26328,4
pdnc,qID,Q90-0,You,26353,26356,15
pdnc,qID,Q90-0,Joe,26358,26361,15
pdnc,qID,Q90-1,You,26426,26429,15
pdnc,qID,Q90-1,he,26437,26439,7
pdnc,qID,Q90-1,you,26451,26454,15
pdnc,qID,Q90-1,You,26483,26486,16
pdnc,qID,Q90-1,Kitty,26488,26493,16
pdnc,qID,Q90-1,miss,26512,26516,16
pdnc,qID,Q90-1,yo' ma,26525,26531,7
pdnc,qID,Q90-1,she,26554,26557,7
pdnc,qID,Q90-1,Mistah Frank,26689,26701,8
exp,exp_name,berry,Berry,27046,27051,4
booknlp,COREF,34,himself,27071,27078,4
exp,exp_name,mrs. hamilton,Mrs. Hamilton,27215,27228,7
exp,exp_name,hamilton,Hamilton,27574,27582,4
pdnc,qID,Q93-0,"ma, an",27912,27918,7
pdnc,qID,Q93-0,Miss Lessing,27920,27932,5
pdnc,qID,Q93-0,her,27956,27959,5
exp,exp_name,kitty,Kitty,27969,27974,16
exp,exp_name,joe,Joe,27977,27980,15
booknlp,COREF,34,I,28178,28179,4
exp,exp_name,berry,Berry,28203,28208,4
pdnc,qID,Q94-1,Mistah Frank,28281,28293,8
booknlp,COREF,34,He,28321,28323,4
booknlp,COREF,34,his,28345,28348,4
booknlp,COREF,34,his,28397,28400,4
booknlp,COREF,34,his,28428,28431,4
booknlp,COREF,34,He,28437,28439,4
booknlp,COREF,34,he,28468,28470,4
booknlp,COREF,34,he,28516,28518,4
booknlp,COREF,34,He,28601,28603,4
exp,exp_name,berry,Berry,28786,28791,4
booknlp,COREF,34,him,28803,28806,4
booknlp,COREF,34,him,28814,28817,4
booknlp,COREF,34,He,28828,28830,4
booknlp,COREF,34,his,28840,28843,4
booknlp,COREF,34,him,28852,28855,4
booknlp,COREF,34,his,28878,28881,4
exp,exp_name,frank,Frank,28891,28896,8
pdnc,qID,Q95-0,Berry,28940,28945,4
booknlp,COREF,34,he,28948,28950,4
exp,exp_name,maurice,Maurice,28957,28964,20
booknlp,COREF,39,his,28987,28990,20
booknlp,COREF,39,his,29015,29018,20
exp,exp_name,berry,Berry,29156,29161,4
pdnc,qID,Q96-0,you,29238,29241,8
pdnc,qID,Q96-0,Frank,29249,29254,8
booknlp,COREF,34,his,29264,29267,4
pdnc,qID,Q97-0,Maurice,29333,29340,20
exp,exp_name,mrs. oakley,Mrs. Oakley,29348,29359,17
booknlp,COREF,34,him,29398,29401,4
booknlp,COREF,52,I,29410,29411,8
pdnc,qID,Q98-0,the poor fellow,29427,29442,4
exp,exp_name,frank,Frank,29449,29454,8
booknlp,COREF,52,me,29473,29475,8
pdnc,qID,Q98-1,you,29476,29479,20
pdnc,qID,Q98-1,him,29501,29504,4
pdnc,qID,Q98-1,Maurice,29506,29513,20
pdnc,qID,Q98-1,him,29520,29523,4
pdnc,qID,Q98-1,He,29555,29557,4
pdnc,qID,Q99-0,him,29617,29620,4
pdnc,qID,Q99-0,he,29624,29626,4
pdnc,qID,Q100-0,you,29725,29728,20
pdnc,qID,Q100-0,Maurice,29759,29766,20
pdnc,qID,Q100-1,your,29816,29820,20
pdnc,qID,Q101-0,You,29897,29900,8
pdnc,qID,Q101-0,Frank,29941,29946,8
pdnc,qID,Q101-1,he,29965,29967,8
pdnc,qID,Q101-1,Leslie,29969,29975,17
pdnc,qID,Q102-0,He,29980,29982,8
pdnc,qID,Q102-0,our Frank,29998,30007,8
pdnc,qID,Q102-0,"our good, generous-hearted, noble boy",30009,30046,8
pdnc,qID,Q102-0,him,30058,30061,8
pdnc,qID,Q103-0,He,30289,30291,8
exp,exp_name,mrs. oakley,Mrs. Oakley,30324,30335,17
pdnc,qID,Q104-0,Poor fellow,30339,30350,8
pdnc,qID,Q104-0,him,30388,30391,8
pdnc,qID,Q104-0,Berry,30424,30429,4
pdnc,qID,Q104-0,my brother,30465,30475,8
pdnc,qID,Q105-0,Maurice,30514,30521,20
pdnc,qID,Q105-0,you,30523,30526,20
pdnc,qID,Q105-0,brother Frank,30537,30550,8
pdnc,qID,Q105-0,you,30560,30563,20
pdnc,qID,Q106-0,He,30568,30570,8
exp,exp_name,the detective,The detective,30652,30665,31
exp,exp_name,maurice oakley,Maurice Oakley,30695,30709,20
exp,exp_name,oakley,Oakley,30758,30764,20
exp,exp_name,the officer,the officer,30852,30863,31
booknlp,COREF,39,his,30935,30938,20
booknlp,COREF,331,I,31122,31123,31
pdnc,qID,Q110-0,your butler,31193,31204,4
pdnc,qID,Q110-0,his,31226,31229,4
booknlp,COREF,331,I,31305,31306,31
pdnc,qID,Q111-0,him,31311,31314,4
pdnc,qID,Q111-0,his wife,31343,31351,7
pdnc,qID,Q111-0,his,31389,31392,4
pdnc,qID,Q111-0,he,31412,31414,4
pdnc,qID,Q111-0,that girl,31423,31432,16
pdnc,qID,Q111-0,he,31434,31436,4
pdnc,qID,Q112-0,You,31462,31465,20
pdnc,qID,Q112-0,he,31476,31478,4
pdnc,qID,Q114-0,he,31518,31520,4
pdnc,qID,Q115-0,Berry,31563,31568,4
pdnc,qID,Q117-0,The scoundrel,31663,31676,4
pdnc,qID,Q118-0,your brother,31689,31701,8
pdnc,qID,Q120-0,Berry,31777,31782,4
pdnc,qID,Q123-0,He,31950,31952,4
pdnc,qID,Q124-0,he,31993,31995,4
pdnc,qID,Q125-0,his,32056,32059,4
pdnc,qID,Q127-0,he,32177,32179,4
pdnc,qID,Q127-0,his,32267,32270,4
pdnc,qID,Q130-0,this servant,32401,32413,4
pdnc,qID,Q130-0,his,32450,32453,4
booknlp,COREF,331,me,32499,32501,31
booknlp,COREF,331,I,32555,32556,31
pdnc,qID,Q131-0,his,32564,32567,4
pdnc,qID,Q132-0,you,32592,32595,20
pdnc,qID,Q132-0,sir,32602,32605,20
pdnc,qID,Q132-0,you,32612,32615,20
pdnc,qID,Q132-0,him,32621,32624,4
pdnc,qID,Q132-0,him,32650,32653,4
pdnc,qID,Q132-0,you,32663,32666,20
pdnc,qID,Q132-0,him,32683,32686,4
exp,exp_name,oakley,Oakley,32706,32712,20
exp,exp_name,berry,Berry,32734,32739,4
booknlp,COREF,34,himself,32740,32747,4
pdnc,qID,Q134-0,You,32763,32766,4
exp,exp_name,oakley,Oakley,32799,32805,20
exp,exp_name,berry,Berry,32817,32822,4
booknlp,COREF,331,I,32850,32851,31
pdnc,qID,Q135-0,him,32861,32864,4
exp,exp_name,the officer,the officer,32873,32884,31
pdnc,qID,Q135-1,you,32895,32898,20
booknlp,COREF,34,I,32903,32904,4
pdnc,qID,Q136-0,Berry,32911,32916,4
pdnc,qID,Q136-0,you,32918,32921,4
pdnc,qID,Q137-0,suh,32985,32988,20
pdnc,qID,Q137-0,Mistah Oakley,32990,33003,20
pdnc,qID,Q138-0,you,33034,33037,20
booknlp,COREF,331,I,33080,33081,31
exp,exp_name,the detective,the detective,33184,33197,31
booknlp,COREF,55,You,33227,33230,20
booknlp,COREF,331,me,33246,33248,31
pdnc,qID,Q139-0,Berry,33257,33262,4
pdnc,qID,Q139-0,Mr. Oakley,33264,33274,20
exp,exp_name,the officer,the officer,33282,33293,31
exp,exp_name,oakley,Oakley,33296,33302,20
exp,exp_name,berry,Berry,33311,33316,4
booknlp,COREF,34,He,33353,33355,4
pdnc,qID,Q140-0,Berry,33394,33399,4
exp,exp_name,the officer,the officer,33402,33413,31
pdnc,qID,Q140-1,you,33424,33427,4
booknlp,COREF,55,Dey,33506,33509,20
booknlp,COREF,331,I,33530,33531,31
pdnc,qID,Q142-0,you,33631,33634,4
booknlp,COREF,331,I,33659,33660,31
pdnc,qID,Q143-0,you,33692,33695,31
booknlp,COREF,331,I,33703,33704,31
booknlp,COREF,331,I,33742,33743,31
pdnc,qID,Q144-0,You,33789,33792,4
pdnc,qID,Q144-0,You,33808,33811,4
booknlp,COREF,331,I,33892,33893,31
booknlp,COREF,331,I,33930,33931,31
pdnc,qID,Q146-0,you,34014,34017,4
pdnc,qID,Q146-0,you,34040,34043,4
booknlp,COREF,331,I,34092,34093,31
booknlp,COREF,331,I,34122,34123,31
pdnc,qID,Q147-0,Fannie,34129,34135,7
booknlp,COREF,331,I,34189,34190,31
booknlp,COREF,331,I,34196,34197,31
pdnc,qID,Q147-0,She,34216,34219,7
booknlp,COREF,331,I,34289,34290,31
pdnc,qID,Q147-0,huh,34301,34304,7
booknlp,COREF,331,I,34423,34424,31
pdnc,qID,Q147-0,huh,34437,34440,7
pdnc,qID,Q148-0,You,34470,34473,4
pdnc,qID,Q148-0,you,34486,34489,4
pdnc,qID,Q148-0,you black thief,34502,34517,4
exp,exp_name,oakley,Oakley,34520,34526,20
pdnc,qID,Q148-1,You,34550,34553,4
pdnc,qID,Q148-1,your,34567,34571,4
pdnc,qID,Q148-1,you,34589,34592,4
booknlp,COREF,55,me,34605,34607,20
booknlp,COREF,55,I,34609,34610,20
pdnc,qID,Q149-0,yourself,34652,34660,20
pdnc,qID,Q149-0,Mr. Oakley,34662,34672,20
pdnc,qID,Q149-0,yourself,34679,34687,20
booknlp,COREF,55,I,34692,34693,20
booknlp,COREF,55,myself,34708,34714,20
pdnc,qID,Q150-0,him,34721,34724,4
pdnc,qID,Q150-0,He,34731,34733,4
booknlp,COREF,55,me,34766,34768,20
exp,exp_name,berry,Berry,34772,34777,4
pdnc,qID,Q151-0,You,34807,34810,20
pdnc,qID,Q151-0,you,34815,34818,20
pdnc,qID,Q152-0,You,34861,34864,4
pdnc,qID,Q152-0,you,34875,34878,4
pdnc,qID,Q152-0,my brother Frank,34891,34907,8
booknlp,COREF,331,My,34929,34931,31
pdnc,qID,Q153-0,Mistah Oakley,34938,34951,20
pdnc,qID,Q153-0,you,34953,34956,20
booknlp,COREF,331,I,35001,35002,31
pdnc,qID,Q153-0,you,35012,35015,20
pdnc,qID,Q154-0,You,35020,35023,4
pdnc,qID,Q155-1,you,35116,35119,20
pdnc,qID,Q155-1,Mistah Oakley,35121,35134,20
pdnc,qID,Q155-1,Fannie,35140,35146,7
pdnc,qID,Q155-1,She,35148,35151,7
booknlp,COREF,331,I,35200,35201,31
pdnc,qID,Q157-0,his wife,35256,35264,7
pdnc,qID,Q157-0,Oakley,35266,35272,20
pdnc,qID,Q158-0,her,35288,35291,7
exp,exp_name,fannie,Fannie,35334,35340,7
booknlp,COREF,35,her,35392,35395,7
exp,exp_name,the detective,the detective,35451,35464,31
booknlp,COREF,35,her,35483,35486,7
booknlp,COREF,35,she,35488,35491,7
booknlp,COREF,35,herself,35499,35506,7
booknlp,COREF,35,her,35537,35540,7
exp,exp_name,oakley,Oakley,35578,35584,20
pdnc,qID,Q159-1,that man,35594,35602,4
exp,exp_name,berry,Berry,35606,35611,4
exp,exp_name,fannie,Fannie,35650,35656,7
booknlp,COREF,34,his,35706,35709,4
booknlp,COREF,34,his,35737,35740,4
pdnc,qID,Q160-0, the woman,35809,35819,7
booknlp,COREF,35,I,35829,35830,7
exp,exp_name,fannie,Fannie,35848,35854,7
booknlp,COREF,35,I,35865,35866,7
