COREF,matches,pdncID
1359,[],-1
56,[],-1
57,[],-1
58,[],-1
1360,[],-1
59,[],-1
1361,[],-1
1362,[],-1
1363,[],-1
1364,[],-1
1365,[],-1
60,[],-1
161,[],-1
61,[],-1
1366,[],-1
1367,[],-1
1368,[],-1
1369,[],-1
1370,[],-1
1371,[],-1
1372,[],-1
1373,[],-1
1374,[],-1
1375,[],-1
62,[],-1
1376,[],-1
527,[],-1
162,[],-1
1377,[],-1
1378,[],-1
530,[],-1
528,[],-1
529,[],-1
531,[],-1
532,[],-1
1381,[],-1
1382,[],-1
1383,[],-1
1384,[],-1
1385,[],-1
1387,[],-1
534,[],-1
1393,[],-1
536,[],-1
535,[],-1
537,[],-1
1398,[],-1
1399,[],-1
1400,[],-1
1401,[],-1
1402,[],-1
1403,[],-1
1404,[],-1
1405,[],-1
1407,[],-1
63,[],-1
538,[],-1
539,[],-1
540,[],-1
541,[],-1
542,[],-1
1411,[],-1
543,[],-1
1412,[],-1
1415,[],-1
64,[],-1
163,[],-1
164,"[13, 18]",-1
1417,[],-1
1418,[],-1
1419,[],-1
1420,[],-1
65,[],-1
1421,[],-1
544,[],-1
545,[],-1
546,[],-1
548,[],-1
549,[],-1
550,[],-1
551,[],-1
552,[],-1
553,[],-1
1425,[],-1
1426,[],-1
1427,[],-1
1428,[],-1
554,[],-1
1430,[],-1
555,[],-1
1432,[],-1
1433,[],-1
1434,[],-1
165,[],-1
1435,[],-1
1436,[],-1
556,[],-1
1437,[],-1
557,[],-1
1438,[],-1
558,[14],14
559,[],-1
1441,[],-1
560,[],-1
1445,[],-1
1446,[],-1
561,[],-1
1448,[],-1
1449,[],-1
562,[],-1
1452,[],-1
1453,[],-1
1454,[],-1
1455,[],-1
1456,[],-1
1457,[],-1
1459,[],-1
1460,[],-1
1461,[],-1
1462,[],-1
1464,[],-1
1466,[],-1
1469,[],-1
1471,[],-1
1474,[],-1
1475,[],-1
1476,[],-1
1477,[],-1
564,[],-1
1478,[],-1
166,[],-1
563,[],-1
68,[],-1
565,[],-1
566,[],-1
567,[],-1
568,[],-1
1480,[],-1
569,[],-1
570,[],-1
571,[],-1
1481,[],-1
69,[],-1
572,[],-1
573,[],-1
574,[],-1
1483,[],-1
1484,[],-1
1485,[],-1
167,[],-1
1486,[],-1
1489,[],-1
1490,[],-1
70,[],-1
575,[],-1
1491,[],-1
1493,[],-1
1495,[],-1
1496,[],-1
1497,[],-1
71,[],-1
1498,[],-1
1501,[],-1
1502,[],-1
1504,[],-1
1505,[],-1
1506,[],-1
1507,[],-1
1508,[],-1
1509,[],-1
1510,[],-1
1512,[],-1
1514,[],-1
1516,[],-1
1517,[],-1
1518,[],-1
1519,[],-1
1521,[],-1
1522,[],-1
1524,[],-1
1527,[],-1
1528,[],-1
1529,[],-1
1530,[],-1
576,[],-1
577,[],-1
578,[],-1
579,[],-1
580,[],-1
72,[],-1
73,[],-1
581,[],-1
1531,[],-1
1532,[],-1
582,[],-1
1534,[],-1
1536,[],-1
1538,[],-1
1539,[],-1
1540,[],-1
1541,[],-1
1542,[],-1
1543,[],-1
1544,[],-1
1545,[],-1
1546,[],-1
1548,[],-1
583,[],-1
586,[],-1
584,[],-1
585,[],-1
1549,[],-1
589,[],-1
590,[],-1
593,[],-1
594,[],-1
595,[],-1
596,[],-1
598,[],-1
599,[],-1
600,[],-1
601,[],-1
603,[],-1
604,[],-1
75,[],-1
605,[],-1
606,[],-1
607,[],-1
608,[],-1
609,[],-1
610,[],-1
76,[],-1
611,[],-1
612,[],-1
615,[],-1
616,[],-1
617,[],-1
77,[],-1
619,[],-1
622,[],-1
624,[],-1
625,[],-1
627,[],-1
629,[],-1
630,[],-1
631,[],-1
633,[],-1
635,[],-1
636,[],-1
637,[],-1
638,[],-1
639,[],-1
640,[],-1
641,[],-1
642,[],-1
643,[],-1
644,[],-1
645,[],-1
168,[],-1
646,[],-1
647,[],-1
169,[],-1
648,[],-1
649,[],-1
650,[],-1
170,[],-1
651,[],-1
652,[],-1
653,[],-1
654,[],-1
1553,[],-1
1555,[],-1
1556,[],-1
1557,[],-1
1561,[],-1
1562,[],-1
655,[],-1
171,[20],20
1568,[],-1
1569,[],-1
1570,[],-1
78,[],-1
1571,[],-1
1572,[],-1
656,[],-1
1573,[],-1
1575,[],-1
1576,[],-1
1578,[],-1
657,[],-1
658,[],-1
1580,[],-1
79,[],-1
172,[],-1
80,[],-1
1582,[29],29
1584,[],-1
659,[25],25
173,[],-1
1587,[],-1
663,[],-1
660,[],-1
81,[],-1
661,[],-1
664,[],-1
665,[],-1
666,[],-1
668,[],-1
1589,[],-1
1591,[],-1
671,[],-1
174,[],-1
1595,[25],25
672,[],-1
673,[],-1
1597,[],-1
674,[],-1
675,[0],0
175,[],-1
1598,[],-1
677,[],-1
679,[],-1
680,[],-1
681,[],-1
1599,[25],25
1601,[],-1
1602,[],-1
1603,[],-1
1604,[],-1
1605,[],-1
1606,[],-1
176,[2],2
1607,[],-1
1608,[25],25
1609,[],-1
1610,[],-1
1611,[],-1
1612,[25],25
177,[],-1
684,[],-1
1613,[],-1
685,[25],25
1614,[],-1
1615,[],-1
1616,[],-1
1617,[],-1
1618,[],-1
1621,[],-1
1623,[],-1
687,[],-1
1625,[],-1
83,[],-1
1627,[],-1
1628,[],-1
1629,[],-1
1630,[],-1
1631,[],-1
1632,[],-1
178,[],-1
84,[],-1
1634,[],-1
179,[],-1
1635,[],-1
1636,[],-1
1637,[],-1
1638,[],-1
1640,[],-1
1641,[],-1
1642,[],-1
1643,[],-1
1644,[],-1
180,[],-1
1646,[],-1
1647,[],-1
1648,[],-1
1649,[],-1
1650,[],-1
1651,[],-1
1652,[],-1
1654,[],-1
1655,[],-1
1656,[],-1
1657,[],-1
1659,[],-1
85,[],-1
1660,[],-1
1662,[],-1
1664,[],-1
1665,[],-1
86,[],-1
1666,[],-1
1667,[],-1
1668,[],-1
1669,[],-1
1670,[],-1
1671,[],-1
1672,[],-1
87,[],-1
1673,[],-1
1674,[],-1
1675,[],-1
181,[],-1
1677,[],-1
1678,[],-1
1680,[],-1
1681,[],-1
1682,[],-1
1684,[],-1
1686,[],-1
1687,[],-1
1688,[],-1
1689,[],-1
1690,[],-1
182,[],-1
1691,[],-1
1692,[],-1
1693,[],-1
1694,[],-1
1695,[],-1
1696,[],-1
1697,[],-1
88,[],-1
1698,[],-1
1699,[],-1
1700,[],-1
1701,[],-1
1702,[],-1
1703,[],-1
89,[],-1
1705,[],-1
1706,[],-1
90,[],-1
91,[],-1
1707,[],-1
1708,[],-1
1709,[],-1
1710,[],-1
1711,[],-1
1713,[],-1
1714,[],-1
1716,[],-1
1717,[],-1
1718,[],-1
1719,[],-1
1720,[],-1
1721,[],-1
1724,[],-1
1725,[],-1
1726,[],-1
1727,[],-1
1728,[],-1
1729,[],-1
1731,[],-1
1732,[],-1
1734,[],-1
1736,[],-1
1737,[],-1
1739,[],-1
1740,[],-1
1741,[],-1
1743,[],-1
1744,[],-1
1746,[],-1
1747,[],-1
1748,[],-1
1749,[],-1
1750,[],-1
1751,[],-1
1752,[],-1
1753,[],-1
1754,[],-1
92,[],-1
1755,[],-1
1757,[],-1
1758,[],-1
1760,[],-1
1761,[],-1
1762,[],-1
1767,[],-1
183,[],-1
1769,[],-1
1771,[],-1
1772,[],-1
1773,[],-1
1775,[],-1
1777,[],-1
1779,[],-1
1780,[],-1
1781,[],-1
184,[],-1
1782,[],-1
1783,[],-1
1785,[],-1
1788,[],-1
1789,[],-1
1790,[],-1
1792,[],-1
1794,[],-1
1795,[],-1
185,[],-1
1796,[],-1
186,[],-1
187,[],-1
1797,[],-1
1798,[],-1
1799,[],-1
1800,[],-1
1803,[],-1
1804,[],-1
188,[],-1
1805,[],-1
1807,[],-1
1808,[],-1
1809,[],-1
1810,[],-1
1811,[],-1
1812,[],-1
1815,[],-1
1816,[],-1
1817,[],-1
1818,[],-1
1819,[],-1
1820,[],-1
1822,[],-1
1823,[],-1
1824,[],-1
1827,[],-1
1829,[],-1
1830,[],-1
1831,[],-1
1834,[],-1
1835,[],-1
1836,[],-1
1837,[],-1
1838,[],-1
1839,[],-1
1840,[],-1
1841,[],-1
1843,[],-1
1844,[],-1
1845,[],-1
1847,[],-1
1848,[],-1
1852,[],-1
1853,[],-1
1854,[],-1
1855,[],-1
1857,[],-1
1859,[],-1
1860,[],-1
1863,[],-1
1864,[],-1
1867,[],-1
1868,[],-1
93,[],-1
1869,[],-1
1871,[],-1
1873,[],-1
1874,[],-1
1875,[],-1
1877,[],-1
688,[],-1
689,[],-1
690,[],-1
691,[],-1
692,[],-1
1878,[],-1
1879,[],-1
1880,[],-1
1881,[],-1
1882,[],-1
1884,[],-1
1885,[],-1
1887,[],-1
693,[],-1
695,[],-1
1889,[],-1
1892,[],-1
1893,[],-1
1894,[],-1
1895,[],-1
1896,[],-1
1897,[],-1
1899,[],-1
1900,[],-1
1901,[],-1
1905,[],-1
1907,[],-1
189,[],-1
94,[],-1
190,[],-1
1908,[],-1
1909,[],-1
191,[],-1
192,[],-1
1911,[],-1
1912,[],-1
1914,[],-1
1915,[],-1
1916,[],-1
95,[],-1
1917,[],-1
1918,[],-1
1919,[],-1
1920,[],-1
1923,[],-1
1925,[],-1
1926,[],-1
1927,[],-1
1930,[],-1
1931,[],-1
1932,[],-1
1934,[],-1
1935,[],-1
96,[],-1
97,[],-1
1936,[],-1
1937,[],-1
1938,[],-1
98,[],-1
1939,[],-1
1940,[],-1
99,[],-1
1941,[],-1
1942,[],-1
1943,[],-1
1944,[],-1
1945,[],-1
1946,[],-1
1947,[],-1
193,[],-1
1949,[],-1
1950,[],-1
1951,[],-1
1952,[],-1
1953,[],-1
194,[],-1
1955,[],-1
1957,[],-1
1958,[],-1
1959,[],-1
1960,[],-1
1964,[],-1
1965,[],-1
1966,[],-1
1967,[],-1
1968,[],-1
1969,[],-1
1972,[],-1
1973,[],-1
1975,[],-1
1976,[],-1
1977,[25],25
1979,[],-1
1980,[],-1
1981,[25],25
1983,[],-1
1984,[],-1
1986,[],-1
1987,[25],25
1988,[],-1
1989,[],-1
1992,[],-1
1995,[],-1
1996,[],-1
1997,[],-1
1998,[],-1
101,[],-1
1999,[],-1
2000,[],-1
2001,[],-1
2002,[],-1
2006,[25],25
2008,[],-1
2009,[],-1
2010,[],-1
2012,[],-1
2013,[],-1
2014,[],-1
2016,[],-1
2019,[],-1
2020,[],-1
2021,[],-1
2023,[],-1
2024,[],-1
2025,[],-1
2026,[],-1
2027,[],-1
2028,[],-1
2029,[],-1
2030,[],-1
2032,[20],20
2033,[],-1
2034,[],-1
2036,[],-1
2038,[],-1
2041,[],-1
2042,[],-1
2043,[],-1
2044,[],-1
2046,[],-1
2047,[],-1
2049,[],-1
2050,[],-1
2051,[],-1
102,[],-1
103,[],-1
2052,[],-1
2053,[],-1
2054,[],-1
2055,[],-1
2056,[],-1
2060,[],-1
2061,[],-1
2064,[],-1
2066,[],-1
2068,[],-1
2069,[],-1
2070,[],-1
2071,[],-1
2073,[],-1
2076,[20],20
2077,[],-1
2078,[],-1
2079,[],-1
2080,[20],20
2081,[],-1
2082,[],-1
2084,[],-1
2085,[],-1
2089,[],-1
696,[],-1
2093,[],-1
2095,[],-1
2097,[],-1
2100,[25],25
698,[],-1
104,[],-1
700,[],-1
2102,[],-1
2103,[],-1
2104,[],-1
2105,[],-1
701,[],-1
2108,[],-1
2109,[],-1
2110,[],-1
2111,[],-1
2113,[],-1
