qID,menText,start_byte,end_byte,matches,pdncID
Q37-0,you,13502,13505,[14],14
Q40-0,you,13838,13841,[21],21
Q40-0,you,13861,13864,[21],21
Q40-0,your,14003,14007,[21],21
Q40-0,you,14035,14038,[21],21
Q40-0,you,14081,14084,[21],21
Q41-0,you,15078,15081,[21],21
Q41-0,you,15285,15288,[21],21
Q42-1,you,15522,15525,[14],14
Q42-1,your,15559,15563,[14],14
Q42-1,you,15602,15605,[14],14
Q44-0,A young lady,16322,16334,[12],12
Q44-0,you,16339,16342,[14],14
Q44-0,sir,16344,16347,[14],14
Q45-0,Miss Mary Morstan,16387,16404,[12],12
Q45-1,the young lady,16462,16476,[12],12
Q45-1,Mrs. Hudson,16489,16500,[17],17
Q45-1,doctor,16512,16518,[21],21
Q45-1,you,16541,16544,[21],21
Q46-0,you,17621,17624,[14],14
Q46-0,Mr. Holmes,17626,17636,[14],14
Q46-1,you,17658,17661,[14],14
Q46-1,my employer,17675,17686,[16],16
Q46-1,Mrs. Cecil Forrester,17688,17708,[16],16
Q46-1,She,17753,17756,[16],16
Q46-1,your,17779,17783,[14],14
Q47-0,Mrs. Cecil Forrester,17807,17827,[16],16
Q47-1,her,17904,17907,[16],16
Q48-0,She,17972,17975,[16],16
Q48-0,you,18007,18010,[14],14
Q49-0,your,18332,18336,[12],12
Q50-0,You,18430,18433,"[14, 12]",-1
Q51-0,your friend,18567,18578,[21],21
Q51-1,he,18622,18624,[21],21
Q52-1,My father,18741,18750,[5],5
Q52-1,my father,19036,19045,[5],5
Q52-1,his,19073,19076,[5],5
Q52-1,He,19132,19134,[5],5
Q52-1,he,19170,19172,[5],5
Q52-1,his,19261,19264,[5],5
Q52-1,His,19274,19277,[5],5
Q52-1,Captain Morstan,19398,19413,[5],5
Q52-1,he,19442,19444,[5],5
Q52-1,him,19534,19537,[5],5
Q52-1,my unfortunate father,19765,19786,[5],5
Q52-1,He,19788,19790,[5],5
Q52-1,his,19806,19809,[5],5
Q54-0,He,20004,20006,[5],5
Q55-0,His,20076,20079,[5],5
Q56-0,He,20251,20253,[5],5
Q57-0,he,20328,20330,[5],5
Q58-0,Major Sholto,20381,20393,[11],11
Q58-0,his,20398,20401,[5],5
Q58-0,him,20538,20541,[11],11
Q58-0,he,20558,20560,[11],11
Q58-0,his,20584,20587,[11],11
Q60-0,you,20688,20691,"[21, 14]",-1
Q60-0,Miss Mary Morstan,20842,20859,[12],12
Q60-0,her,20892,20895,[12],12
Q60-0,Mrs. Cecil Forrester,21008,21028,[16],16
Q60-0,her,21062,21065,[16],16
Q60-0,You,21535,21538,"[14, 21]",-1
Q61-0,Your,21691,21695,[12],12
Q61-1,you,21781,21784,[12],12
Q62-0,you,21847,21850,[14],14
Q62-0,you,21895,21898,[14],14
Q63-0,you,21940,21943,[12],12
Q63-2,you,22491,22494,[12],12
Q63-2,Miss Morstan,22509,22521,[12],12
Q64-0,you,22561,22564,[14],14
Q65-0,we,22574,22576,"[14, 21, 12]",-1
Q65-0,You,22602,22605,[12],12
Q65-0,Dr. Watson,22626,22636,[21],21
Q65-0,Your,22654,22658,[12],12
Q65-0,He,22691,22693,[21],21
Q66-0,he,22742,22744,[21],21
Q68-0,You,22900,22903,"[14, 21]",-1
Q69-0,You,23057,23060,[12],12
Q71-0,You,23275,23278,[12],12
Q71-0,You,23309,23312,[12],12
Q71-0,us,23345,23347,"[21, 14, 12]",-1
Q71-2,Miss Morstan,23745,23757,[12],12
Q71-2,your father,23818,23829,[5],5
Q73-0,you,23886,23889,[12],12
Q73-0,We,23898,23900,"[14, 21]",-1
Q73-0,you,23920,23923,[12],12
Q75-0,woman,24390,24395,[12],12
Q76-0,she,24512,24515,[12],12
Q77-0,You,24561,24564,[14],14
Q77-1,you,24665,24668,[14],14
Q78-1,your,24755,24759,[21],21
Q78-1,you,24929,24932,[21],21
Q80-0,you,25271,25274,[21],21
Q80-0,you,25336,25339,[21],21
Q83-0,you,27256,27259,[14],14
Q84-0,Major Sholto,27513,27525,[11],11
Q85-0,Holmes,27639,27645,[14],14
Q86-0,You,27692,27695,[21],21
Q86-0,Captain Morstan,27739,27754,[5],5
Q86-0,he,27798,27800,[5],5
Q86-0,Major Sholto,27823,27835,[11],11
Q86-0,Major Sholto,27837,27849,[11],11
Q86-0,he,27875,27877,[5],5
Q86-0,Sholto,27910,27916,[11],11
Q86-0,Captain Morstan s daughter,27952,27978,[12],12
Q86-0,her,28092,28095,[12],12
Q86-0,her father,28170,28180,[5],5
Q86-0,Sholto,28234,28240,[11],11
Q86-0,Sholto,28268,28274,[11],11
Q86-0,you,28352,28355,[21],21
Q87-0,he,28483,28485,[5],5
Q87-0,her,28568,28571,[12],12
Q87-0,she,28598,28601,[12],12
Q87-0,her father,28639,28649,[5],5
Q87-0,her,28697,28700,[12],12
Q87-0,you,28711,28714,[14],14
Q88-1,our,28824,28827,"[21, 14, 12]",-1
Q88-1,Miss Morstan,28904,28916,[12],12
Q88-1,you,28932,28935,[21],21
Q88-1,we,28952,28954,"[14, 21]",-1
Q89-0,Major Sholto,29562,29574,[11],11
Q89-0,papa,29607,29611,[5],5
Q89-1,He,29676,29678,[11],11
Q89-1,papa,29683,29687,[5],5
Q89-1,they,29745,29749,"[5, 11]",-1
Q89-1,papa,29826,29830,[5],5
Q89-1,you,29939,29942,[14],14
Q91-0,his,30924,30927,[5],5
Q92-0,Miss Morstan,30990,31002,[12],12
Q92-0,us,31037,31039,"[14, 21]",-1
Q93-0,you,33051,33054,"[14, 21]",-1
Q93-0,Miss Morstan,33081,33093,[12],12
Q94-0,Miss Morstan,33113,33125,[12],12
Q94-0,these two gentlemen,33131,33150,"[14, 21]",-1
Q94-0,my friends,33155,33165,"[21, 14]",-1
Q95-0,You,33252,33255,[12],12
Q95-0,miss,33272,33276,[12],12
Q95-1,you,33335,33338,[12],12
Q95-1,your,33350,33354,[12],12
Q96-0,you,33423,33426,[28],28
Q97-1,we,34930,34932,"[14, 21, 12]",-1
Q97-1,We,34971,34973,"[14, 21, 12]",-1
Q97-1,we,35041,35043,"[14, 21, 12]",-1
Q97-1,You,35063,35066,[21],21
Q98-1,Our,35427,35430,"[21, 14, 12]",-1
Q98-1,us,35461,35463,"[14, 21, 12]",-1
Q99-0,Sahib,36424,36429,[19],19
Q99-0,you,36437,36440,"[14, 21, 12]",-1
Q100-0,them,36532,36536,"[14, 21, 12]",-1
Q100-0,khitmutgar,36547,36557,[8],8
Q100-1,them,36576,36580,"[14, 21, 12]",-1
Q101-0,Miss Morstan,37542,37554,[12],12
Q101-1,gentlemen,37614,37623,"[14, 21]",-1
Q101-1,miss,37674,37678,[12],12
Q102-0,Mr. Thaddeus Sholto,38549,38568,[19],19
Q102-1,You,38637,38640,[12],12
Q102-1,Miss Morstan,38645,38657,[12],12
Q102-1,these gentlemen,38674,38689,"[14, 21]",-1
Q103-0,Mr. Sherlock Holmes,38702,38721,[14],14
Q103-0,Dr. Watson,38735,38745,[21],21
Q104-1,you,38795,38798,[21],21
Q104-1,your,38799,38803,[21],21
Q104-1,you,38829,38832,[21],21
Q104-1,you,38839,38842,[21],21
Q104-1,you,38908,38911,[21],21
Q104-1,your,38982,38986,[21],21
Q105-1,You,39210,39213,[19],19
Q106-0,You,39247,39250,[12],12
Q106-0,Miss Morstan,39275,39287,[12],12
Q106-1,your father,39438,39449,[5],5
Q106-1,Miss Morstan,39451,39463,[12],12
Q106-1,his,39503,39506,[5],5
Q106-1,he,39514,39516,[5],5
Q107-0,he,39753,39755,[5],5
Q108-0,you,39790,39793,[12],12
Q108-1,you,39852,39855,[12],12
Q108-1,Brother Bartholomew,39891,39910,[4],4
Q108-1,your friends,39941,39953,"[14, 21]",-1
Q108-1,you,39985,39988,[12],12
Q108-1,Brother Bartholomew,40087,40106,[4],4
Q108-1,us,40116,40118,"[14, 21, 19, 4, 12]",-1
Q108-1,We,40162,40164,"[14, 21, 19, 4, 12]",-1
Q108-1,Brother Bartholomew,40265,40284,[4],4
Q109-1,you,40443,40446,[19],19
Q110-1,you,40571,40574,[12],12
Q110-1,Miss Morstan,40595,40607,[12],12
Q110-1,you,40696,40699,[12],12
Q110-2,you,41194,41197,[12],12
Q110-3,you,41229,41232,[12],12
Q110-3,you,41263,41266,[12],12
Q110-3,you,41327,41330,[12],12
Q110-3,my man Williams,41407,41422,[28],28
Q110-3,you,41444,41447,[12],12
Q110-3,his,41485,41488,[28],28
Q110-3,he,41505,41507,[28],28
Q110-3,he,41523,41525,[28],28
Q110-3,You,41582,41585,[12],12
Q110-3,you,41869,41872,[12],12
Q111-0,You,42203,42206,[19],19
Q111-0,Mr. Sholto,42223,42233,[19],19
Q111-1,your,42273,42277,[19],19
Q111-1,you,42311,42314,[19],19
Q112-1,we,42471,42473,"[14, 21, 19, 12]",-1
Q112-1,Brother Bartholomew,42520,42539,[4],4
Q112-1,We,42541,42543,"[14, 21, 19, 12]",-1
Q112-1,we,42568,42570,"[14, 21, 19, 12]",-1
Q112-1,Brother Bartholomew,42593,42612,[4],4
Q112-1,He,42614,42616,[4],4
Q112-1,him,42719,42722,[4],4
Q112-1,You,42735,42738,[12],12
Q112-1,he,42777,42779,[4],4
Q112-1,he,42788,42790,[4],4
Q113-0,we,42807,42809,"[14, 21, 19, 12]",-1
Q114-1,he,42996,42998,[4],4
Q114-1,you,43022,43025,"[14, 21]",-1
Q114-1,you,43065,43068,"[14, 21]",-1
Q114-1,you,43080,43083,"[14, 21]",-1
Q114-1,we,43088,43090,"[14, 21, 19, 12]",-1
Q114-1,you,43148,43151,"[14, 21]",-1
Q114-1,you,43258,43261,"[14, 21]",-1
Q114-2,him,43517,43520,[11],11
Q114-2,he,43648,43650,[11],11
Q114-2,My twin-brother Bartholomew,43702,43729,[4],4
Q114-3,Captain Morstan,43838,43853,[5],5
Q114-3,We,43855,43857,"[19, 4]",-1
Q114-3,he,43908,43910,[5],5
Q114-3,our father,43932,43942,[11],11
Q114-3,we,43946,43948,"[19, 4]",-1
Q114-3,we,44085,44087,"[19, 4]",-1
Q114-3,he,44101,44103,[11],11
Q114-3,Arthur Morstan,44193,44207,[5],5
Q114-4,We,44211,44213,"[19, 4]",-1
Q114-4,our father,44281,44291,[11],11
Q114-4,He,44293,44295,[11],11
Q114-4,Williams,44415,44423,[28],28
Q114-4,you,44435,44438,"[21, 14, 12]",-1
Q114-4,Our father,44512,44522,[11],11
Q114-4,he,44555,44557,[11],11
Q114-4,he,44570,44572,[11],11
Q114-4,he,44641,44643,[11],11
Q114-4,his,44659,44662,[11],11
Q114-4,We,44757,44759,"[19, 4]",-1
Q114-4,My brother,44806,44816,[4],4
Q114-4,my father,44857,44866,[11],11
Q114-4,our,44909,44912,"[19, 4]",-1
Q114-5,we,45136,45138,"[19, 4]",-1
Q114-5,we,45355,45357,"[19, 4]",-1
Q114-5,he,45410,45412,[11],11
Q114-5,us,45452,45454,"[19, 4]",-1
Q114-6,we,45463,45465,"[19, 4]",-1
Q114-6,he,45483,45485,[11],11
Q114-6,He,45537,45539,[11],11
Q114-6,our,45625,45628,"[19, 4]",-1
Q114-6,he,45636,45638,[11],11
Q114-6,us,45670,45672,"[19, 4]",-1
Q114-6,you,45760,45763,"[21, 14, 12]",-1
Q114-6,his,45767,45770,[11],11
Q114-7,he,45814,45816,[11],11
Q114-8,he,46635,46637,[11],11
Q114-10,We,49401,49403,"[19, 4]",-1
Q114-10,us,49443,49445,"[19, 4]",-1
Q114-10,us,49502,49504,"[19, 4]",-1
Q114-10,We,49526,49528,"[19, 4]",-1
Q114-10,My brother,49703,49713,[4],4
Q114-10,we,49774,49776,"[19, 4]",-1
Q114-11,We,49857,49859,"[19, 4]",-1
Q114-11,we,50032,50034,"[19, 4]",-1
Q114-11,our,50059,50062,"[19, 4]",-1
Q114-11,We,50116,50118,"[19, 4]",-1
Q114-11,us,50222,50224,"[19, 4]",-1
Q114-11,his,50338,50341,[11],11
Q114-12,our,50469,50472,"[19, 4]",-1
Q114-12,we,50503,50505,"[19, 4]",-1
Q114-12,we,50528,50530,"[19, 4]",-1
Q114-12,my father,50550,50559,[11],11
Q114-12,My brother,50636,50646,[4],4
Q114-12,us,50790,50792,"[19, 4]",-1
Q115-0,My brother,51713,51723,[4],4
Q115-1,you,51751,51754,"[14, 21, 12]",-1
Q115-1,my father,51806,51815,[11],11
Q115-1,we,51856,51858,"[19, 4]",-1
Q115-1,We,52037,52039,"[19, 4]",-1
Q115-1,my brother Bartholomew,52145,52167,[4],4
Q115-1,he,52248,52250,[4],4
Q115-1,my brother,52303,52313,[4],4
Q115-1,my father,52347,52356,[11],11
Q115-1,He,52366,52368,[4],4
Q115-1,we,52391,52393,"[19, 4]",-1
Q115-1,us,52465,52467,"[19, 4]",-1
Q115-1,him,52521,52524,[4],4
Q115-1,Miss Morstan,52544,52556,[12],12
Q115-1,her,52576,52579,[12],12
Q115-1,she,52634,52637,[12],12
Q116-1,you,52752,52755,[19],19
Q117-0,We,52805,52807,"[19, 4]",-1
Q117-0,your,52813,52817,[12],12
Q117-1,Brother Bartholomew,52884,52903,[4],4
Q117-1,We,52947,52949,"[19, 4]",-1
Q117-2,Our,53186,53189,"[19, 4]",-1
Q117-2,the old khitmutgar,53327,53345,[8],8
Q117-2,Williams,53350,53358,[28],28
Q117-2,Miss Morstan,53510,53522,[12],12
Q117-2,us,53548,53550,"[19, 12]",-1
Q117-2,our,53586,53589,"[19, 12]",-1
Q117-2,Brother Bartholomew,53632,53651,[4],4
Q117-2,we,53656,53658,"[14, 21, 19, 12]",-1
Q118-0,You,53931,53934,[19],19
Q118-0,sir,53951,53954,[19],19
Q118-1,we,54007,54009,"[14, 21, 12]",-1
Q118-1,you,54030,54033,[19],19
Q118-1,you,54108,54111,[19],19
Q118-1,Miss Morstan,54121,54133,[12],12
Q118-1,we,54169,54171,"[14, 21, 19, 12]",-1
Q120-0,Bartholomew,54988,54999,[4],4
Q120-1,you,55038,55041,"[14, 21, 12]",-1
Q120-1,he,55048,55050,[4],4
Q120-1,He,55085,55087,[4],4
Q120-1,he,55149,55151,[4],4
Q120-1,he,55299,55301,[4],4
Q120-1,he,55481,55483,[4],4
Q120-1,he,55508,55510,[4],4
Q120-1,He,55650,55652,[4],4
Q120-1,he,55757,55759,[4],4
Q120-1,He,55918,55920,[4],4
Q120-1,He,55969,55971,[4],4
Q121-0,Miss Morstan,57245,57257,[12],12
Q123-0,McMurdo,58158,58165,[30],30
Q123-0,You,58167,58170,[30],30
Q124-0,you,58461,58464,[19],19
Q124-0,Mr. Thaddeus,58466,58478,[19],19
Q124-0,the master,58536,58546,[4],4
Q125-0,McMurdo,58555,58562,[30],30
Q125-0,You,58564,58567,[30],30
Q125-0,my brother,58588,58598,[4],4
Q126-0,He,58647,58649,[4],4
Q126-0,his,58668,58671,[4],4
Q126-0,Mr. Thaddeus,58685,58697,[19],19
Q126-0,You,58721,58724,[19],19
Q126-0,you,58784,58787,[19],19
Q126-0,your friends,58796,58808,"[14, 21, 12]",-1
Q126-0,they,58830,58834,"[14, 21, 12]",-1
Q127-0,you,58964,58967,[30],30
Q127-0,McMurdo,58969,58976,[30],30
Q127-1,them,59004,59008,"[14, 21]",-1
Q127-1,you,59029,59032,[30],30
Q127-1,the young lady,59043,59057,[12],12
Q127-1,She,59064,59067,[12],12
Q128-0,Mr. Thaddeus,59128,59140,[19],19
Q128-1,yours,59196,59201,[19],19
Q128-1,the master,59225,59235,[4],4
Q128-1,He,59239,59241,[4],4
Q129-0,you,59337,59340,[30],30
Q129-0,McMurdo,59345,59352,[30],30
Q129-1,you,59403,59406,[30],30
Q129-1,you,59436,59439,[30],30
Q129-1,the amateur,59449,59460,[14],14
Q129-1,you,59490,59493,[30],30
Q129-1,your,59528,59532,[30],30
Q130-0,Mr. Sherlock Holmes,59565,59584,[14],14
Q130-1,you,59652,59655,[14],14
Q130-1,you,59695,59698,[14],14
Q130-1,you,59785,59788,[14],14
Q130-1,you,59813,59816,[14],14
Q130-1,your,59840,59844,[14],14
Q130-1,you,59852,59855,[14],14
Q130-1,You,59862,59865,[14],14
Q130-1,you,59892,59895,[14],14
Q131-0,You,59921,59924,[21],21
Q131-0,Watson,59930,59936,[21],21
Q131-1,Our friend,60043,60053,[30],30
Q131-1,us,60065,60067,"[14, 21, 12]",-1
Q132-0,your friends,60142,60154,"[21, 12]",-1
Q132-1,Mr. Thaddeus,60183,60195,[19],19
Q132-1,your friends,60246,60258,"[14, 21, 12]",-1
Q132-1,them,60272,60276,"[14, 21, 12]",-1
Q133-1,Bartholomew,60754,60765,[4],4
Q133-1,we,60771,60773,"[19, 12]",-1
Q133-1,his,60819,60822,[4],4
Q134-0,he,60873,60875,[4],4
Q135-0,he,60937,60939,[4],4
Q135-0,He,60973,60975,[4],4
Q135-0,you,60999,61002,"[14, 21, 12]",-1
Q135-0,him,61060,61063,[4],4
Q135-0,Bartholomew,61099,61110,[4],4
Q137-0,the housekeeper,61331,61346,[15],15
Q137-0,Mrs. Bernstone,61373,61387,[15],15
Q137-0,She,61394,61397,[15],15
Q137-0,us,61407,61409,"[14, 21, 19, 12]",-1
Q137-0,you,61436,61439,"[14, 21, 12]",-1
Q137-0,we,61496,61498,"[14, 21, 19, 12]",-1
Q137-0,she,61522,61525,[15],15
Q137-0,she,61552,61555,[15],15
Q138-0,Mrs. Bernstone,61960,61974,[15],15
Q138-1,She,61991,61994,[15],15
Q139-0,Mr. Thaddeus,62222,62234,[19],19
Q139-0,sir,62236,62239,[19],19
Q139-0,you,62254,62257,[19],19
Q139-0,you,62282,62285,[19],19
Q139-0,Mr. Thaddeus,62297,62309,[19],19
Q139-0,sir,62311,62314,[19],19
Q142-1,You,63555,63558,[21],21
Q143-0,Bartholomew,63840,63851,[4],4
Q146-0,your,64511,64515,[12],12
Q146-1,you,64593,64596,[12],12
Q147-0,Master,64811,64817,[4],4
Q147-1,him,64916,64919,[4],4
Q147-1,he,64925,64927,[4],4
Q147-1,You,65050,65053,[19],19
Q147-1,Mr. Thaddeus,65066,65078,[19],19
Q147-1,you,65080,65083,[19],19
Q147-1,Mr. Bartholomew Sholto,65130,65152,[4],4
Q147-1,him,65210,65213,[4],4
Q147-1,him,65234,65237,[4],4
Q148-0,Watson,66646,66652,[21],21
Q148-1,you,66717,66720,[21],21
Q151-0,You,69252,69255,[21],21
Q155-0,You,69679,69682,[21],21
Q158-1,him,70438,70441,[4],4
Q158-1,we,70491,70493,"[19, 4]",-1
Q158-1,him,70515,70518,[4],4
Q158-1,him,70559,70562,[4],4
Q158-1,him,70571,70574,[4],4
Q158-1,him,70604,70607,[4],4
Q160-0,he,70698,70700,[4],4
Q160-0,you,70829,70832,"[14, 21]",-1
Q160-0,gentlemen,70849,70858,"[14, 21]",-1
Q160-0,you,70867,70870,"[14, 21]",-1
Q160-0,you,70937,70940,"[14, 21]",-1
Q161-0,You,71083,71086,[19],19
Q161-0,Mr. Sholto,71112,71122,[19],19
Q161-1,We,71301,71303,"[14, 21]",-1
Q161-1,your,71326,71330,[19],19
Q162-0,Watson,71507,71513,[21],21
Q162-1,we,71549,71551,"[14, 21]",-1
Q162-1,us,71588,71590,"[14, 21]",-1
Q162-1,you,71639,71642,[21],21
Q162-1,we,71665,71667,"[14, 21]",-1
Q164-2,us,72348,72350,"[14, 21]",-1
Q164-2,Watson,72630,72636,[21],21
Q166-0,us,72807,72809,"[14, 21]",-1
Q166-0,You,72851,72854,[21],21
Q168-0,you,73096,73099,[21],21
Q168-0,doctor,73117,73123,[21],21
Q170-0,you,73435,73438,[21],21
Q170-0,you,73597,73600,[21],21
Q170-0,You,73621,73624,[21],21
Q170-0,You,73661,73664,[21],21
Q170-1,our,73937,73940,"[21, 14]",-1
Q176-0,You,74942,74945,[21],21
Q176-1,you,75027,75030,[21],21
Q176-1,you,75041,75044,[21],21
Q176-1,We,75135,75137,"[14, 21]",-1
Q176-1,We,75210,75212,"[14, 21]",-1
Q178-0,you,75434,75437,[21],21
Q178-0,we,75486,75488,"[14, 21]",-1
Q179-0,you,76188,76191,[21],21
Q179-0,you,76197,76200,[21],21
Q179-1,us,76458,76460,"[14, 21]",-1
Q179-1,we,76468,76470,"[14, 21]",-1
Q180-0,Holmes,76886,76892,[14],14
Q181-1,us,77193,77195,"[14, 21]",-1
Q183-0,My dear Watson,77326,77340,[21],21
Q183-1,You,77413,77416,[21],21
Q185-0,you,77593,77596,[21],21
Q186-0,We,78327,78329,"[14, 21]",-1
Q186-1,We,78364,78366,"[14, 21]",-1
Q186-1,You,78466,78469,[21],21
Q186-1,You,78594,78597,[21],21
Q188-0,we,78664,78666,"[14, 21]",-1
Q188-1,us,78959,78961,"[14, 21]",-1
Q189-1,your,79186,79190,[21],21
Q189-1,this poor fellow,79204,79220,[4],4
Q189-1,his,79240,79243,[4],4
Q189-1,you,79257,79260,[21],21
Q191-0,your,79572,79576,[21],21
Q193-0,you,79899,79902,[21],21
Q193-0,You,79995,79998,[21],21
Q196-0,you,80480,80483,[21],21
Q197-1,these,81102,81107,"[21, 14]",-1
Q198-0,you,81175,81178,[3],3
Q198-0,Mr. Athelney Jones,81198,81216,[3],3
Q199-1,Mr. Sherlock Holmes,81283,81302,[14],14
Q199-1,you,81327,81330,[14],14
Q199-1,you,81354,81357,[14],14
Q199-1,you,81451,81454,[14],14
Q199-1,you,81486,81489,[14],14
Q201-0,you,81857,81860,[14],14
Q203-0,you,81995,81998,[14],14
Q205-0,Man,82281,82284,[4],4
Q205-0,you,82435,82438,[19],19
Q205-0,Mr. Sholto,82440,82450,[19],19
Q205-0,Your friend,82452,82463,[21],21
Q205-0,you,82484,82487,[14],14
Q205-0,Holmes,82503,82509,[14],14
Q205-0,Sholto,82511,82517,[19],19
Q205-0,his,82526,82529,[19],19
Q205-0,his brother,82551,82562,[4],4
Q205-0,The brother,82575,82586,[4],4
Q205-0,Sholto,82611,82617,[19],19
Q206-0,the dead man,82672,82684,[4],4
Q207-0,us,82780,82782,"[14, 3]",-1
Q207-0,Thaddeus Sholto,82822,82837,[19],19
Q207-0,his brother,82849,82860,[4],4
Q207-0,we,82893,82895,"[14, 3]",-1
Q207-0,The brother,82902,82913,[4],4
Q207-0,the brother,82980,82991,[4],4
Q207-0,Thaddeus,83006,83014,[19],19
Q207-0,him,83020,83023,[4],4
Q207-0,His,83025,83028,[4],4
Q207-0,Thaddeus,83056,83064,[19],19
Q207-0,His,83113,83116,[19],19
Q207-0,You,83153,83156,[14],14
Q207-0,Thaddeus,83192,83200,[19],19
Q207-0,him,83231,83234,[19],19
Q208-0,You,83239,83242,[3],3
Q208-1,man,83391,83394,[4],4
Q208-1,you,83409,83412,[3],3
Q208-1,you,83457,83460,[3],3
Q208-1,your,83577,83581,[3],3
Q209-1,Thaddeus,83697,83705,[19],19
Q209-1,Thaddeus,83757,83765,[19],19
Q209-1,he,83911,83913,[19],19
Q210-0,He,84172,84174,[3],3
Q210-1,He,84239,84241,[3],3
Q211-0,You,84351,84354,[14],14
Q213-0,You,84614,84617,[14],14
Q214-0,our gentleman,84729,84742,[19],19
Q214-0,Inspector,84753,84762,[29],29
Q215-0,sir,84772,84775,[3],3
Q216-0,Mr. Sholto,84802,84812,[19],19
Q216-0,Mr. Sholto,84831,84841,[19],19
Q216-0,you,84867,84870,[19],19
Q216-0,you,84891,84894,[19],19
Q216-0,you,84924,84927,[19],19
Q216-0,you,84938,84941,[19],19
Q216-0,your brother,84997,85009,[4],4
Q217-0,you,85040,85043,"[14, 21]",-1
Q218-0,Mr. Sholto,85173,85183,[19],19
Q218-1,you,85235,85238,[19],19
Q219-0,Mr. Theorist,85281,85293,[14],14
Q219-1,You,85344,85347,[14],14
Q219-1,you,85381,85384,[14],14
Q220-0,him,85417,85420,[19],19
Q220-0,Mr. Jones,85422,85431,[3],3
Q220-0,you,85449,85452,[3],3
Q220-0,His,85555,85558,[23],23
Q220-0,Jonathan Small,85600,85614,[23],23
Q220-0,He,85616,85618,[23],23
Q220-0,his,85665,85668,[23],23
Q220-0,His,85751,85754,[23],23
Q220-0,He,85831,85833,[23],23
Q220-0,you,85947,85950,[3],3
Q220-0,his,86033,86036,[23],23
Q222-1,you,86342,86345,[3],3
Q222-1,you,86379,86382,[21],21
Q222-1,Watson,86384,86390,[21],21
Q223-1,us,86485,86487,"[14, 21]",-1
Q223-1,our,86536,86539,"[21, 14]",-1
Q224-1,Miss Morstan,86617,86629,[12],12
Q225-0,You,86675,86678,[21],21
Q225-0,her,86691,86694,[12],12
Q225-0,She,86701,86704,[12],12
Q225-0,Mrs. Cecil Forrester,86716,86736,[16],16
Q225-0,you,86798,86801,[21],21
Q225-0,you,86810,86813,[21],21
Q225-0,you,86847,86850,[21],21
Q226-0,you,87015,87018,[14],14
Q226-0,you,87171,87174,[14],14
Q227-0,Your,87207,87211,[21],21
Q227-1,We,87268,87270,"[14, 21]",-1
Q227-1,Jones,87332,87337,[3],3
Q227-1,he,87374,87376,[3],3
Q227-1,you,87407,87410,[21],21
Q227-1,Miss Morstan,87424,87436,[12],12
Q227-1,you,87444,87447,[21],21
Q227-1,Sherman,87580,87587,[31],31
Q227-1,You,87601,87604,[21],21
Q227-1,old Sherman,87667,87678,[31],31
Q227-1,You,87744,87747,[21],21
Q227-1,you,87785,87788,[21],21
Q231-1,Mrs. Bernstone,88125,88139,[15],15
Q231-1,Mr. Thaddeus,88175,88187,[19],19
Q231-1,Jones,88253,88258,[3],3
Q232-0,you,92306,92309,[21],21
Q232-1,you,92348,92351,[21],21
Q232-1,you,92429,92432,[21],21
Q233-0,you,92440,92443,[31],31
Q234-1,your,92597,92601,[21],21
Q234-1,you,92610,92613,[21],21
