qID,menText,start_byte,end_byte,matches,pdncID
Q37-0,you,13502,13505,[14],14
Q40-0,you,13838,13841,[21],21
Q40-0,you,13861,13864,[21],21
Q40-0,your,14003,14007,[21],21
Q40-0,you,14035,14038,[21],21
Q40-0,you,14081,14084,[21],21
Q41-0,you,15078,15081,[21],21
Q41-0,you,15285,15288,[21],21
Q42-1,you,15522,15525,[14],14
Q42-1,your,15559,15563,[14],14
Q42-1,you,15602,15605,[14],14
Q44-0,A young lady,16322,16334,[12],12
Q44-0,you,16339,16342,[14],14
Q44-0,sir,16344,16347,[14],14
Q45-0,Miss Mary Morstan,16387,16404,[12],12
Q45-1,the young lady,16462,16476,[12],12
Q45-1,Mrs. Hudson,16489,16500,[17],17
Q45-1,doctor,16512,16518,[21],21
Q45-1,you,16541,16544,[21],21
Q46-0,you,17621,17624,[14],14
Q46-0,Mr. Holmes,17626,17636,[14],14
Q46-1,you,17658,17661,[14],14
Q46-1,my employer,17675,17686,[16],16
Q46-1,Mrs. Cecil Forrester,17688,17708,[16],16
Q46-1,She,17753,17756,[16],16
Q46-1,your,17779,17783,[14],14
Q47-0,Mrs. Cecil Forrester,17807,17827,[16],16
Q47-1,her,17904,17907,[16],16
Q48-0,She,17972,17975,[16],16
Q48-0,you,18007,18010,[14],14
Q49-0,your,18332,18336,[12],12
Q51-0,your friend,18567,18578,[21],21
Q51-1,he,18622,18624,[21],21
Q52-1,My father,18741,18750,[5],5
Q52-1,my father,19036,19045,[5],5
Q52-1,his,19073,19076,[5],5
Q52-1,He,19132,19134,[5],5
Q52-1,he,19170,19172,[5],5
Q52-1,his,19261,19264,[5],5
Q52-1,His,19274,19277,[5],5
Q52-1,Captain Morstan,19398,19413,[5],5
Q52-1,he,19442,19444,[5],5
Q52-1,him,19534,19537,[5],5
Q52-1,my unfortunate father,19765,19786,[5],5
Q52-1,He,19788,19790,[5],5
Q52-1,his,19806,19809,[5],5
Q54-0,He,20004,20006,[5],5
Q55-0,His,20076,20079,[5],5
Q56-0,He,20251,20253,[5],5
Q57-0,he,20328,20330,[5],5
Q58-0,Major Sholto,20381,20393,[11],11
Q58-0,his,20398,20401,[5],5
Q58-0,him,20538,20541,[11],11
Q58-0,he,20558,20560,[11],11
Q58-0,his,20584,20587,[11],11
Q60-0,Miss Mary Morstan,20842,20859,[12],12
Q60-0,her,20892,20895,[12],12
Q60-0,Mrs. Cecil Forrester,21008,21028,[16],16
Q60-0,her,21062,21065,[16],16
Q61-0,Your,21691,21695,[12],12
Q61-1,you,21781,21784,[12],12
Q62-0,you,21847,21850,[14],14
Q62-0,you,21895,21898,[14],14
Q63-0,you,21940,21943,[12],12
Q63-2,you,22491,22494,[12],12
Q63-2,Miss Morstan,22509,22521,[12],12
Q64-0,you,22561,22564,[14],14
Q65-0,You,22602,22605,[12],12
Q65-0,Dr. Watson,22626,22636,[21],21
Q65-0,Your,22654,22658,[12],12
Q65-0,He,22691,22693,[21],21
Q66-0,he,22742,22744,[21],21
Q69-0,You,23057,23060,[12],12
Q71-0,You,23275,23278,[12],12
Q71-0,You,23309,23312,[12],12
Q71-2,Miss Morstan,23745,23757,[12],12
Q71-2,your father,23818,23829,[5],5
Q73-0,you,23886,23889,[12],12
Q73-0,you,23920,23923,[12],12
Q75-0,woman,24390,24395,[12],12
Q76-0,she,24512,24515,[12],12
Q77-0,You,24561,24564,[14],14
Q77-1,you,24665,24668,[14],14
Q78-1,your,24755,24759,[21],21
Q78-1,you,24929,24932,[21],21
Q80-0,you,25271,25274,[21],21
Q80-0,you,25336,25339,[21],21
Q83-0,you,27256,27259,[14],14
Q84-0,Major Sholto,27513,27525,[11],11
Q85-0,Holmes,27639,27645,[14],14
Q86-0,You,27692,27695,[21],21
Q86-0,Captain Morstan,27739,27754,[5],5
Q86-0,he,27798,27800,[5],5
Q86-0,Major Sholto,27823,27835,[11],11
Q86-0,Major Sholto,27837,27849,[11],11
Q86-0,he,27875,27877,[5],5
Q86-0,Sholto,27910,27916,[11],11
Q86-0,Captain Morstan s daughter,27952,27978,[12],12
Q86-0,her,28092,28095,[12],12
Q86-0,her father,28170,28180,[5],5
Q86-0,Sholto,28234,28240,[11],11
Q86-0,Sholto,28268,28274,[11],11
Q86-0,you,28352,28355,[21],21
Q87-0,he,28483,28485,[5],5
Q87-0,her,28568,28571,[12],12
Q87-0,she,28598,28601,[12],12
Q87-0,her father,28639,28649,[5],5
Q87-0,her,28697,28700,[12],12
Q87-0,you,28711,28714,[14],14
Q88-1,Miss Morstan,28904,28916,[12],12
Q88-1,you,28932,28935,[21],21
Q89-0,Major Sholto,29562,29574,[11],11
Q89-0,papa,29607,29611,[5],5
Q89-1,He,29676,29678,[11],11
Q89-1,papa,29683,29687,[5],5
Q89-1,papa,29826,29830,[5],5
Q89-1,you,29939,29942,[14],14
Q91-0,his,30924,30927,[5],5
Q92-0,Miss Morstan,30990,31002,[12],12
Q93-0,Miss Morstan,33081,33093,[12],12
Q94-0,Miss Morstan,33113,33125,[12],12
Q95-0,You,33252,33255,[12],12
Q95-0,miss,33272,33276,[12],12
Q95-1,you,33335,33338,[12],12
Q95-1,your,33350,33354,[12],12
Q96-0,you,33423,33426,[28],28
Q97-1,You,35063,35066,[21],21
Q99-0,Sahib,36424,36429,[19],19
Q100-0,khitmutgar,36547,36557,[8],8
Q101-0,Miss Morstan,37542,37554,[12],12
Q101-1,miss,37674,37678,[12],12
Q102-0,Mr. Thaddeus Sholto,38549,38568,[19],19
Q102-1,You,38637,38640,[12],12
Q102-1,Miss Morstan,38645,38657,[12],12
Q103-0,Mr. Sherlock Holmes,38702,38721,[14],14
Q103-0,Dr. Watson,38735,38745,[21],21
Q104-1,you,38795,38798,[21],21
Q104-1,your,38799,38803,[21],21
Q104-1,you,38829,38832,[21],21
Q104-1,you,38839,38842,[21],21
Q104-1,you,38908,38911,[21],21
Q104-1,your,38982,38986,[21],21
Q105-1,You,39210,39213,[19],19
Q106-0,You,39247,39250,[12],12
Q106-0,Miss Morstan,39275,39287,[12],12
Q106-1,your father,39438,39449,[5],5
Q106-1,Miss Morstan,39451,39463,[12],12
Q106-1,his,39503,39506,[5],5
Q106-1,he,39514,39516,[5],5
Q107-0,he,39753,39755,[5],5
Q108-0,you,39790,39793,[12],12
Q108-1,you,39852,39855,[12],12
Q108-1,Brother Bartholomew,39891,39910,[4],4
Q108-1,you,39985,39988,[12],12
Q108-1,Brother Bartholomew,40087,40106,[4],4
Q108-1,Brother Bartholomew,40265,40284,[4],4
Q109-1,you,40443,40446,[19],19
Q110-1,you,40571,40574,[12],12
Q110-1,Miss Morstan,40595,40607,[12],12
Q110-1,you,40696,40699,[12],12
Q110-2,you,41194,41197,[12],12
Q110-3,you,41229,41232,[12],12
Q110-3,you,41263,41266,[12],12
Q110-3,you,41327,41330,[12],12
Q110-3,my man Williams,41407,41422,[28],28
Q110-3,you,41444,41447,[12],12
Q110-3,his,41485,41488,[28],28
Q110-3,he,41505,41507,[28],28
Q110-3,he,41523,41525,[28],28
Q110-3,You,41582,41585,[12],12
Q110-3,you,41869,41872,[12],12
Q111-0,You,42203,42206,[19],19
Q111-0,Mr. Sholto,42223,42233,[19],19
Q111-1,your,42273,42277,[19],19
Q111-1,you,42311,42314,[19],19
Q112-1,Brother Bartholomew,42520,42539,[4],4
Q112-1,Brother Bartholomew,42593,42612,[4],4
Q112-1,He,42614,42616,[4],4
Q112-1,him,42719,42722,[4],4
Q112-1,You,42735,42738,[12],12
Q112-1,he,42777,42779,[4],4
Q112-1,he,42788,42790,[4],4
Q114-1,he,42996,42998,[4],4
Q114-2,him,43517,43520,[11],11
Q114-2,he,43648,43650,[11],11
Q114-2,My twin-brother Bartholomew,43702,43729,[4],4
Q114-3,Captain Morstan,43838,43853,[5],5
Q114-3,he,43908,43910,[5],5
Q114-3,our father,43932,43942,[11],11
Q114-3,he,44101,44103,[11],11
Q114-3,Arthur Morstan,44193,44207,[5],5
Q114-4,our father,44281,44291,[11],11
Q114-4,He,44293,44295,[11],11
Q114-4,Williams,44415,44423,[28],28
Q114-4,Our father,44512,44522,[11],11
Q114-4,he,44555,44557,[11],11
Q114-4,he,44570,44572,[11],11
Q114-4,he,44641,44643,[11],11
Q114-4,his,44659,44662,[11],11
Q114-4,My brother,44806,44816,[4],4
Q114-4,my father,44857,44866,[11],11
Q114-5,he,45410,45412,[11],11
Q114-6,he,45483,45485,[11],11
Q114-6,He,45537,45539,[11],11
Q114-6,he,45636,45638,[11],11
Q114-6,his,45767,45770,[11],11
Q114-7,he,45814,45816,[11],11
Q114-8,he,46635,46637,[11],11
Q114-10,My brother,49703,49713,[4],4
Q114-11,his,50338,50341,[11],11
Q114-12,my father,50550,50559,[11],11
Q114-12,My brother,50636,50646,[4],4
Q115-0,My brother,51713,51723,[4],4
Q115-1,my father,51806,51815,[11],11
Q115-1,my brother Bartholomew,52145,52167,[4],4
Q115-1,he,52248,52250,[4],4
Q115-1,my brother,52303,52313,[4],4
Q115-1,my father,52347,52356,[11],11
Q115-1,He,52366,52368,[4],4
Q115-1,him,52521,52524,[4],4
Q115-1,Miss Morstan,52544,52556,[12],12
Q115-1,her,52576,52579,[12],12
Q115-1,she,52634,52637,[12],12
Q116-1,you,52752,52755,[19],19
Q117-0,your,52813,52817,[12],12
Q117-1,Brother Bartholomew,52884,52903,[4],4
Q117-2,the old khitmutgar,53327,53345,[8],8
Q117-2,Williams,53350,53358,[28],28
Q117-2,Miss Morstan,53510,53522,[12],12
Q117-2,Brother Bartholomew,53632,53651,[4],4
Q118-0,You,53931,53934,[19],19
Q118-0,sir,53951,53954,[19],19
Q118-1,you,54030,54033,[19],19
Q118-1,you,54108,54111,[19],19
Q118-1,Miss Morstan,54121,54133,[12],12
Q120-0,Bartholomew,54988,54999,[4],4
Q120-1,he,55048,55050,[4],4
Q120-1,He,55085,55087,[4],4
Q120-1,he,55149,55151,[4],4
Q120-1,he,55299,55301,[4],4
Q120-1,he,55481,55483,[4],4
Q120-1,he,55508,55510,[4],4
Q120-1,He,55650,55652,[4],4
Q120-1,he,55757,55759,[4],4
Q120-1,He,55918,55920,[4],4
Q120-1,He,55969,55971,[4],4
Q121-0,Miss Morstan,57245,57257,[12],12
Q123-0,McMurdo,58158,58165,[30],30
Q123-0,You,58167,58170,[30],30
Q124-0,you,58461,58464,[19],19
Q124-0,Mr. Thaddeus,58466,58478,[19],19
Q124-0,the master,58536,58546,[4],4
Q125-0,McMurdo,58555,58562,[30],30
Q125-0,You,58564,58567,[30],30
Q125-0,my brother,58588,58598,[4],4
Q126-0,He,58647,58649,[4],4
Q126-0,his,58668,58671,[4],4
Q126-0,Mr. Thaddeus,58685,58697,[19],19
Q126-0,You,58721,58724,[19],19
Q126-0,you,58784,58787,[19],19
Q127-0,you,58964,58967,[30],30
Q127-0,McMurdo,58969,58976,[30],30
Q127-1,you,59029,59032,[30],30
Q127-1,the young lady,59043,59057,[12],12
Q127-1,She,59064,59067,[12],12
Q128-0,Mr. Thaddeus,59128,59140,[19],19
Q128-1,yours,59196,59201,[19],19
Q128-1,the master,59225,59235,[4],4
Q128-1,He,59239,59241,[4],4
Q129-0,you,59337,59340,[30],30
Q129-0,McMurdo,59345,59352,[30],30
Q129-1,you,59403,59406,[30],30
Q129-1,you,59436,59439,[30],30
Q129-1,the amateur,59449,59460,[14],14
Q129-1,you,59490,59493,[30],30
Q129-1,your,59528,59532,[30],30
Q130-0,Mr. Sherlock Holmes,59565,59584,[14],14
Q130-1,you,59652,59655,[14],14
Q130-1,you,59695,59698,[14],14
Q130-1,you,59785,59788,[14],14
Q130-1,you,59813,59816,[14],14
Q130-1,your,59840,59844,[14],14
Q130-1,you,59852,59855,[14],14
Q130-1,You,59862,59865,[14],14
Q130-1,you,59892,59895,[14],14
Q131-0,You,59921,59924,[21],21
Q131-0,Watson,59930,59936,[21],21
Q131-1,Our friend,60043,60053,[30],30
Q132-1,Mr. Thaddeus,60183,60195,[19],19
Q133-1,Bartholomew,60754,60765,[4],4
Q133-1,his,60819,60822,[4],4
Q134-0,he,60873,60875,[4],4
Q135-0,he,60937,60939,[4],4
Q135-0,He,60973,60975,[4],4
Q135-0,him,61060,61063,[4],4
Q135-0,Bartholomew,61099,61110,[4],4
Q137-0,the housekeeper,61331,61346,[15],15
Q137-0,Mrs. Bernstone,61373,61387,[15],15
Q137-0,She,61394,61397,[15],15
Q137-0,she,61522,61525,[15],15
Q137-0,she,61552,61555,[15],15
Q138-0,Mrs. Bernstone,61960,61974,[15],15
Q138-1,She,61991,61994,[15],15
Q139-0,Mr. Thaddeus,62222,62234,[19],19
Q139-0,sir,62236,62239,[19],19
Q139-0,you,62254,62257,[19],19
Q139-0,you,62282,62285,[19],19
Q139-0,Mr. Thaddeus,62297,62309,[19],19
Q139-0,sir,62311,62314,[19],19
Q142-1,You,63555,63558,[21],21
Q143-0,Bartholomew,63840,63851,[4],4
Q146-0,your,64511,64515,[12],12
Q146-1,you,64593,64596,[12],12
Q147-0,Master,64811,64817,[4],4
Q147-1,him,64916,64919,[4],4
Q147-1,he,64925,64927,[4],4
Q147-1,You,65050,65053,[19],19
Q147-1,Mr. Thaddeus,65066,65078,[19],19
Q147-1,you,65080,65083,[19],19
Q147-1,Mr. Bartholomew Sholto,65130,65152,[4],4
Q147-1,him,65210,65213,[4],4
Q147-1,him,65234,65237,[4],4
Q148-0,Watson,66646,66652,[21],21
Q148-1,you,66717,66720,[21],21
Q151-0,You,69252,69255,[21],21
Q155-0,You,69679,69682,[21],21
Q158-1,him,70438,70441,[4],4
Q158-1,him,70515,70518,[4],4
Q158-1,him,70559,70562,[4],4
Q158-1,him,70571,70574,[4],4
Q158-1,him,70604,70607,[4],4
Q160-0,he,70698,70700,[4],4
Q161-0,You,71083,71086,[19],19
Q161-0,Mr. Sholto,71112,71122,[19],19
Q161-1,your,71326,71330,[19],19
Q162-0,Watson,71507,71513,[21],21
Q162-1,you,71639,71642,[21],21
Q164-2,Watson,72630,72636,[21],21
Q166-0,You,72851,72854,[21],21
Q168-0,you,73096,73099,[21],21
Q168-0,doctor,73117,73123,[21],21
Q170-0,you,73435,73438,[21],21
Q170-0,you,73597,73600,[21],21
Q170-0,You,73621,73624,[21],21
Q170-0,You,73661,73664,[21],21
Q176-0,You,74942,74945,[21],21
Q176-1,you,75027,75030,[21],21
Q176-1,you,75041,75044,[21],21
Q178-0,you,75434,75437,[21],21
Q179-0,you,76188,76191,[21],21
Q179-0,you,76197,76200,[21],21
Q180-0,Holmes,76886,76892,[14],14
Q183-0,My dear Watson,77326,77340,[21],21
Q183-1,You,77413,77416,[21],21
Q185-0,you,77593,77596,[21],21
Q186-1,You,78466,78469,[21],21
Q186-1,You,78594,78597,[21],21
Q189-1,your,79186,79190,[21],21
Q189-1,this poor fellow,79204,79220,[4],4
Q189-1,his,79240,79243,[4],4
Q189-1,you,79257,79260,[21],21
Q191-0,your,79572,79576,[21],21
Q193-0,you,79899,79902,[21],21
Q193-0,You,79995,79998,[21],21
Q196-0,you,80480,80483,[21],21
Q198-0,you,81175,81178,[3],3
Q198-0,Mr. Athelney Jones,81198,81216,[3],3
Q199-1,Mr. Sherlock Holmes,81283,81302,[14],14
Q199-1,you,81327,81330,[14],14
Q199-1,you,81354,81357,[14],14
Q199-1,you,81451,81454,[14],14
Q199-1,you,81486,81489,[14],14
Q201-0,you,81857,81860,[14],14
Q203-0,you,81995,81998,[14],14
Q205-0,Man,82281,82284,[4],4
Q205-0,you,82435,82438,[19],19
Q205-0,Mr. Sholto,82440,82450,[19],19
Q205-0,Your friend,82452,82463,[21],21
Q205-0,you,82484,82487,[14],14
Q205-0,Holmes,82503,82509,[14],14
Q205-0,Sholto,82511,82517,[19],19
Q205-0,his,82526,82529,[19],19
Q205-0,his brother,82551,82562,[4],4
Q205-0,The brother,82575,82586,[4],4
Q205-0,Sholto,82611,82617,[19],19
Q206-0,the dead man,82672,82684,[4],4
Q207-0,Thaddeus Sholto,82822,82837,[19],19
Q207-0,his brother,82849,82860,[4],4
Q207-0,The brother,82902,82913,[4],4
Q207-0,the brother,82980,82991,[4],4
Q207-0,Thaddeus,83006,83014,[19],19
Q207-0,him,83020,83023,[4],4
Q207-0,His,83025,83028,[4],4
Q207-0,Thaddeus,83056,83064,[19],19
Q207-0,His,83113,83116,[19],19
Q207-0,You,83153,83156,[14],14
Q207-0,Thaddeus,83192,83200,[19],19
Q207-0,him,83231,83234,[19],19
Q208-0,You,83239,83242,[3],3
Q208-1,man,83391,83394,[4],4
Q208-1,you,83409,83412,[3],3
Q208-1,you,83457,83460,[3],3
Q208-1,your,83577,83581,[3],3
Q209-1,Thaddeus,83697,83705,[19],19
Q209-1,Thaddeus,83757,83765,[19],19
Q209-1,he,83911,83913,[19],19
Q210-0,He,84172,84174,[3],3
Q210-1,He,84239,84241,[3],3
Q211-0,You,84351,84354,[14],14
Q213-0,You,84614,84617,[14],14
Q214-0,our gentleman,84729,84742,[19],19
Q214-0,Inspector,84753,84762,[29],29
Q215-0,sir,84772,84775,[3],3
Q216-0,Mr. Sholto,84802,84812,[19],19
Q216-0,Mr. Sholto,84831,84841,[19],19
Q216-0,you,84867,84870,[19],19
Q216-0,you,84891,84894,[19],19
Q216-0,you,84924,84927,[19],19
Q216-0,you,84938,84941,[19],19
Q216-0,your brother,84997,85009,[4],4
Q218-0,Mr. Sholto,85173,85183,[19],19
Q218-1,you,85235,85238,[19],19
Q219-0,Mr. Theorist,85281,85293,[14],14
Q219-1,You,85344,85347,[14],14
Q219-1,you,85381,85384,[14],14
Q220-0,him,85417,85420,[19],19
Q220-0,Mr. Jones,85422,85431,[3],3
Q220-0,you,85449,85452,[3],3
Q220-0,His,85555,85558,[23],23
Q220-0,Jonathan Small,85600,85614,[23],23
Q220-0,He,85616,85618,[23],23
Q220-0,his,85665,85668,[23],23
Q220-0,His,85751,85754,[23],23
Q220-0,He,85831,85833,[23],23
Q220-0,you,85947,85950,[3],3
Q220-0,his,86033,86036,[23],23
Q222-1,you,86342,86345,[3],3
Q222-1,you,86379,86382,[21],21
Q222-1,Watson,86384,86390,[21],21
Q224-1,Miss Morstan,86617,86629,[12],12
Q225-0,You,86675,86678,[21],21
Q225-0,her,86691,86694,[12],12
Q225-0,She,86701,86704,[12],12
Q225-0,Mrs. Cecil Forrester,86716,86736,[16],16
Q225-0,you,86798,86801,[21],21
Q225-0,you,86810,86813,[21],21
Q225-0,you,86847,86850,[21],21
Q226-0,you,87015,87018,[14],14
Q226-0,you,87171,87174,[14],14
Q227-0,Your,87207,87211,[21],21
Q227-1,Jones,87332,87337,[3],3
Q227-1,he,87374,87376,[3],3
Q227-1,you,87407,87410,[21],21
Q227-1,Miss Morstan,87424,87436,[12],12
Q227-1,you,87444,87447,[21],21
Q227-1,Sherman,87580,87587,[31],31
Q227-1,You,87601,87604,[21],21
Q227-1,old Sherman,87667,87678,[31],31
Q227-1,You,87744,87747,[21],21
Q227-1,you,87785,87788,[21],21
Q231-1,Mrs. Bernstone,88125,88139,[15],15
Q231-1,Mr. Thaddeus,88175,88187,[19],19
Q231-1,Jones,88253,88258,[3],3
Q232-0,you,92306,92309,[21],21
Q232-1,you,92348,92351,[21],21
Q232-1,you,92429,92432,[21],21
Q233-0,you,92440,92443,[31],31
Q234-1,your,92597,92601,[21],21
Q234-1,you,92610,92613,[21],21
Q237-0,Mr. Sherlock Holmes,92774,92793,[14],14
Q238-1,sir,93108,93111,[21],21
Q238-2,sir,93321,93324,[21],21
Q238-2,You,93439,93442,[21],21
Q238-2,you,93490,93493,[21],21
Q238-2,sir,93648,93651,[21],21
Q239-0,He,93656,93658,[14],14
Q239-0,yours,93675,93680,[31],31
Q243-0,you,94989,94992,[21],21
Q243-1,Atheney Jones,95036,95049,[3],3
Q243-1,you,95107,95110,[21],21
Q243-1,He,95117,95119,[3],3
Q243-1,friend Thaddeus,95142,95157,[19],19
Q243-1,the housekeeper,95179,95194,[15],15
Q244-0,sergeant,95550,95558,[32],32
Q244-1,you,95660,95663,[21],21
Q244-1,you,95714,95717,[21],21
Q244-1,you,95739,95742,[21],21
Q244-1,Watson,95744,95750,[21],21
Q245-0,you,96006,96009,[21],21
Q245-1,you,96064,96067,[21],21
Q251-0,you,96564,96567,[21],21
Q252-0,you,96830,96833,[21],21
Q253-0,you,97339,97342,[21],21
Q253-0,Watson,97344,97350,[21],21
Q263-1,you,98433,98436,[21],21
Q263-1,you,98559,98562,[21],21
Q263-1,you,98656,98659,[21],21
Q263-1,Watson,98688,98694,[21],21
Q265-0,Your,98725,98729,[21],21
Q270-1,you,101618,101621,[14],14
Q270-1,Holmes,101623,101629,[14],14
Q270-1,you,101667,101670,[14],14
Q270-1,your,101678,101682,[14],14
Q270-1,you,101838,101841,[14],14
Q271-0,my dear boy,101905,101916,[21],21
Q271-0,Jonathan Small,102156,102170,[23],23
Q271-0,You,102172,102175,[21],21
Q271-0,Captain Morstan,102224,102239,[5],5
Q271-0,He,102254,102256,[23],23
Q271-0,he,102337,102339,[23],23
Q271-0,Jonathan Small,102570,102584,[23],23
Q271-0,Jonathan Small,102726,102740,[23],23
Q271-0,he,102774,102776,[23],23
Q273-0,he,103096,103098,[33],33
Q275-0,you,103481,103484,[21],21
Q275-0,Jonathan Small,103763,103777,[23],23
Q275-0,you,103805,103808,[21],21
Q277-0,Jonathan Small,103909,103923,[23],23
Q277-0,his,103948,103951,[23],23
Q277-0,He,103967,103969,[23],23
Q277-0,he,104026,104028,[23],23
Q277-0,his,104050,104053,[23],23
Q277-0,his,104075,104078,[23],23
Q277-0,him,104116,104119,[23],23
Q277-0,He,104121,104123,[23],23
Q277-0,he,104172,104174,[23],23
Q277-0,this butler,104243,104254,[9],9
Q277-0,Lal Rao,104256,104263,[9],9
Q277-0,Mrs. Bernstone,104288,104302,[15],15
Q277-0,him,104309,104312,[9],9
Q277-0,Small,104340,104345,[23],23
Q277-0,the major,104430,104439,[11],11
Q277-0,Small,104488,104493,[23],23
Q277-0,the major,104506,104515,[11],11
Q277-0,he,104595,104597,[23],23
Q277-0,his,104637,104640,[23],23
Q277-0,the dying man,104648,104661,[11],11
Q277-0,the dead man,104772,104784,[11],11
Q277-0,he,104786,104788,[23],23
Q277-0,his,104946,104949,[23],23
Q277-0,He,104996,104998,[23],23
Q277-0,he,105044,105046,[23],23
Q277-0,he,105062,105064,[23],23
Q277-0,you,105398,105401,[21],21
Q279-0,Jonathan Small,105455,105469,[23],23
Q279-0,He,105474,105476,[23],23
Q279-0,he,105573,105575,[23],23
Q279-0,he,105669,105671,[23],23
Q279-0,Jonathan,105767,105775,[23],23
Q279-0,his,105782,105785,[23],23
Q279-0,Bartholomew Sholto,105843,105861,[4],4
Q279-0,He,105863,105865,[23],23
Q279-0,him,105877,105880,[23],23
Q280-0,Jonathan,106119,106127,[23],23
Q281-0,Jonathan,106181,106189,[23],23
Q281-0,he,106221,106223,[23],23
Q281-0,he,106243,106245,[23],23
Q281-0,He,106265,106267,[23],23
Q281-0,Bartholomew Sholto,106291,106309,[4],4
Q281-0,He,106383,106385,[23],23
Q281-0,Jonathan Small,106554,106568,[23],23
Q281-0,his,106574,106577,[23],23
Q281-0,his,106727,106730,[23],23
Q281-0,he,106751,106753,[23],23
Q281-0,his,106811,106814,[23],23
Q281-0,His,106853,106856,[23],23
Q281-0,his,106905,106908,[23],23
Q281-0,he,106934,106936,[23],23
Q281-0,His,106950,106953,[23],23
Q281-0,Thaddeus Sholto,107010,107025,[19],19
Q281-0,him,107038,107041,[23],23
Q283-0,you,107169,107172,[21],21
Q283-0,you,107484,107487,[21],21
Q283-0,you,107613,107616,[21],21
Q285-0,you,107902,107905,[21],21
Q285-0,You,108036,108039,[21],21
Q285-0,you,108064,108067,[21],21
Q287-0,Jonathan,108176,108184,[23],23
Q287-0,you,108202,108205,[21],21
Q287-0,him,108250,108253,[23],23
Q292-1,you,111720,111723,[21],21
Q292-1,our,111813,111816,[14],14
Q296-0,you,112554,112557,[21],21
Q299-0,You,114036,114039,[7],7
Q299-0,Jack,114065,114069,[7],7
Q299-1,you,114097,114100,[7],7
Q299-1,your father,114119,114130,[13],13
Q299-1,you,114152,114155,[7],7
Q299-1,he,114167,114169,[13],13
Q300-0,Dear little chap,114195,114211,[7],7
Q300-1,young rascal,114263,114275,[7],7
Q300-1,Jack,114282,114286,[7],7
Q300-1,you,114306,114309,[7],7
Q302-0,you,114399,114402,[7],7
Q304-0,you,114505,114508,[7],7
Q304-0,A fine child,114527,114539,[7],7
Q304-0,Mrs. Smith,114541,114551,[18],18
Q305-0,you,114567,114570,[14],14
Q305-0,he,114577,114579,[7],7
Q305-0,He,114602,114604,[7],7
Q306-0,he,114703,114705,[13],13
Q306-1,Mr. Smith,114793,114802,[13],13
Q307-0,He,114807,114809,[13],13
Q307-0,sir,114847,114850,[14],14
Q307-0,him,114912,114915,[13],13
Q307-0,sir,114945,114948,[14],14
Q308-0,his,114999,115002,[13],13
Q309-0,you,115031,115034,[14],14
Q309-0,sir,115036,115039,[14],14
Q309-0,he,115072,115074,[13],13
Q309-0,he,115201,115203,[13],13
Q309-0,him,115286,115289,[13],13
Q309-0,he,115350,115352,[13],13
Q310-0,He,115426,115428,[13],13
Q311-0,He,115482,115484,[13],13
Q311-0,sir,115492,115495,[14],14
Q311-0,his,115512,115515,[13],13
Q311-0,him,115544,115547,[13],13
Q311-0,that wooden-legged man,115625,115647,[23],23
Q311-0,his,115653,115656,[23],23
Q311-0,he,115697,115699,[23],23
Q312-0,wooden-legged man,115742,115759,[23],23
Q313-0,sir,115803,115806,[14],14
Q313-0,chap,115830,115834,[23],23
Q313-0,my old man,115865,115875,[13],13
