source,idColName,iden,text,startByte,endByte,pdncID
exp,exp_name,sherlock holmes,Sherlock Holmes,6530,6545,14
booknlp,COREF,105,He,6557,6559,14
booknlp,COREF,105,himself,6583,6590,14
booknlp,COREF,105,He,6592,6594,14
booknlp,COREF,105,He,6671,6673,14
booknlp,COREF,105,He,6726,6728,14
booknlp,COREF,105,He,6786,6788,14
booknlp,COREF,105,my,6808,6810,14
exp,exp_name,small,small,6811,6816,25
pdnc,qID,Q15-0,Your,6839,6843,14
pdnc,qID,Q16-0,you,6865,6868,21
booknlp,COREF,105,he,6876,6878,14
booknlp,COREF,105,I,6902,6903,14
booknlp,COREF,105,I,7081,7082,14
pdnc,qID,Q17-0,You,7668,7671,14
booknlp,COREF,105,I,7729,7730,14
booknlp,COREF,105,my,7768,7770,14
booknlp,COREF,105,I,8261,8262,14
pdnc,qID,Q18-0,you,8269,8272,21
booknlp,COREF,105,my,8278,8280,14
pdnc,qID,Q19-1,your,8423,8427,14
pdnc,qID,Q19-1,you,8461,8464,14
pdnc,qID,Q20-1,you,8721,8724,21
booknlp,COREF,105,you,8826,8829,14
pdnc,qID,Q21-1,you,8930,8933,14
pdnc,qID,Q22-1,you,9247,9250,21
booknlp,COREF,105,your,9291,9295,14
pdnc,qID,Q23-0,you,9661,9664,14
pdnc,qID,Q24-0,you,9716,9719,21
pdnc,qID,Q24-0,you,9770,9773,21
booknlp,COREF,105,your,9801,9805,14
pdnc,qID,Q24-0,you,9827,9830,21
pdnc,qID,Q24-0,you,9899,9902,21
pdnc,qID,Q25-1,you,10132,10135,14
pdnc,qID,Q25-1,you,10164,10167,14
booknlp,COREF,105,your,10206,10210,14
pdnc,qID,Q26-1,you,10389,10392,21
pdnc,qID,Q27-0,you,10429,10432,14
pdnc,qID,Q27-0,you,10685,10688,14
pdnc,qID,Q29-0,You,11413,11416,14
pdnc,qID,Q30-1,your,11792,11796,21
pdnc,qID,Q30-1,your,11851,11855,21
pdnc,qID,Q30-1,your,11893,11897,21
pdnc,qID,Q31-0,you,11914,11917,14
pdnc,qID,Q32-0,your,11995,11999,21
pdnc,qID,Q32-0,Your,12245,12249,21
pdnc,qID,Q32-0,your,12345,12349,21
pdnc,qID,Q35-0,you,12803,12806,14
pdnc,qID,Q35-0,Holmes,12808,12814,14
pdnc,qID,Q35-1,you,12857,12860,14
pdnc,qID,Q35-1,You,12891,12894,14
pdnc,qID,Q35-1,you,12958,12961,14
pdnc,qID,Q35-1,You,13021,13024,14
pdnc,qID,Q35-1,you,13058,13061,14
pdnc,qID,Q36-0,My dear doctor,13176,13190,21
pdnc,qID,Q36-1,you,13344,13347,21
pdnc,qID,Q36-1,you,13358,13361,21
pdnc,qID,Q36-1,you,13400,13403,21
pdnc,qID,Q36-1,you,13424,13427,21
pdnc,qID,Q37-0,you,13502,13505,14
pdnc,qID,Q40-0,you,13838,13841,21
pdnc,qID,Q40-0,you,13861,13864,21
exp,exp_name,small,small,13914,13919,25
pdnc,qID,Q40-0,your,14003,14007,21
pdnc,qID,Q40-0,you,14035,14038,21
pdnc,qID,Q40-0,you,14081,14084,21
pdnc,qID,Q41-0,you,15078,15081,21
pdnc,qID,Q41-0,you,15285,15288,21
pdnc,qID,Q42-1,you,15522,15525,14
pdnc,qID,Q42-1,your,15559,15563,14
pdnc,qID,Q42-1,you,15602,15605,14
pdnc,qID,Q44-0,A young lady,16322,16334,12
pdnc,qID,Q44-0,you,16339,16342,14
pdnc,qID,Q44-0,sir,16344,16347,14
pdnc,qID,Q45-0,Miss Mary Morstan,16387,16404,12
pdnc,qID,Q45-1,the young lady,16462,16476,12
pdnc,qID,Q45-1,Mrs. Hudson,16489,16500,17
pdnc,qID,Q45-1,doctor,16512,16518,21
pdnc,qID,Q45-1,you,16541,16544,21
exp,exp_name,miss morstan,Miss Morstan,16595,16607,12
exp,exp_name,small,small,16707,16712,25
exp,exp_name,small,small,16967,16972,25
exp,exp_name,sherlock holmes,Sherlock Holmes,17480,17495,14
pdnc,qID,Q46-0,you,17621,17624,14
pdnc,qID,Q46-0,Mr. Holmes,17626,17636,14
pdnc,qID,Q46-1,you,17658,17661,14
pdnc,qID,Q46-1,my employer,17675,17686,16
pdnc,qID,Q46-1,Mrs. Cecil Forrester,17688,17708,16
pdnc,qID,Q46-1,She,17753,17756,16
pdnc,qID,Q46-1,your,17779,17783,14
pdnc,qID,Q47-0,Mrs. Cecil Forrester,17807,17827,16
booknlp,COREF,105,he,17830,17832,14
booknlp,COREF,105,I,17857,17858,14
booknlp,COREF,105,I,17872,17873,14
pdnc,qID,Q47-1,her,17904,17907,16
booknlp,COREF,105,I,17931,17932,14
pdnc,qID,Q48-0,She,17972,17975,16
pdnc,qID,Q48-0,you,18007,18010,14
booknlp,COREF,105,mine,18034,18038,14
booknlp,COREF,105,I,18040,18041,14
booknlp,COREF,105,I,18139,18140,14
booknlp,COREF,105,myself,18146,18152,14
exp,exp_name,holmes,Holmes,18156,18162,14
booknlp,COREF,105,his,18170,18173,14
booknlp,COREF,105,his,18185,18188,14
booknlp,COREF,105,He,18205,18207,14
booknlp,COREF,105,his,18226,18229,14
booknlp,COREF,105,his,18291,18294,14
pdnc,qID,Q49-0,your,18332,18336,12
booknlp,COREF,105,he,18349,18351,14
pdnc,qID,Q51-0,your friend,18567,18578,21
pdnc,qID,Q51-1,he,18622,18624,21
pdnc,qID,Q52-1,My father,18741,18750,5
pdnc,qID,Q52-1,my father,19036,19045,5
pdnc,qID,Q52-1,his,19073,19076,5
pdnc,qID,Q52-1,He,19132,19134,5
pdnc,qID,Q52-1,he,19170,19172,5
pdnc,qID,Q52-1,his,19261,19264,5
pdnc,qID,Q52-1,His,19274,19277,5
pdnc,qID,Q52-1,Captain Morstan,19398,19413,5
pdnc,qID,Q52-1,he,19442,19444,5
pdnc,qID,Q52-1,him,19534,19537,5
pdnc,qID,Q52-1,my unfortunate father,19765,19786,5
pdnc,qID,Q52-1,He,19788,19790,5
pdnc,qID,Q52-1,his,19806,19809,5
exp,exp_name,holmes,Holmes,19971,19977,14
booknlp,COREF,105,his,19987,19990,14
pdnc,qID,Q54-0,He,20004,20006,5
pdnc,qID,Q55-0,His,20076,20079,5
pdnc,qID,Q56-0,He,20251,20253,5
pdnc,qID,Q57-0,he,20328,20330,5
pdnc,qID,Q58-0,Major Sholto,20381,20393,11
pdnc,qID,Q58-0,his,20398,20401,5
pdnc,qID,Q58-0,him,20538,20541,11
pdnc,qID,Q58-0,he,20558,20560,11
pdnc,qID,Q58-0,his,20584,20587,11
exp,exp_name,holmes,Holmes,20650,20656,14
pdnc,qID,Q60-0,Miss Mary Morstan,20842,20859,12
pdnc,qID,Q60-0,her,20892,20895,12
pdnc,qID,Q60-0,Mrs. Cecil Forrester,21008,21028,16
pdnc,qID,Q60-0,her,21062,21065,16
exp,exp_name,small,small,21171,21176,25
pdnc,qID,Q61-0,Your,21691,21695,12
exp,exp_name,sherlock holmes,Sherlock Holmes,21733,21748,14
pdnc,qID,Q61-1,you,21781,21784,12
pdnc,qID,Q62-0,you,21847,21850,14
pdnc,qID,Q62-0,you,21895,21898,14
pdnc,qID,Q63-0,you,21940,21943,12
exp,exp_name,holmes,Holmes,21951,21957,14
pdnc,qID,Q63-2,you,22491,22494,12
pdnc,qID,Q63-2,Miss Morstan,22509,22521,12
pdnc,qID,Q64-0,you,22561,22564,14
pdnc,qID,Q65-0,You,22602,22605,12
booknlp,COREF,105,I,22610,22611,14
pdnc,qID,Q65-0,Dr. Watson,22626,22636,21
pdnc,qID,Q65-0,Your,22654,22658,12
pdnc,qID,Q65-0,He,22691,22693,21
booknlp,COREF,105,I,22698,22699,14
pdnc,qID,Q66-0,he,22742,22744,21
pdnc,qID,Q69-0,You,23057,23060,12
exp,exp_name,holmes,Holmes,23086,23092,14
pdnc,qID,Q71-0,You,23275,23278,12
pdnc,qID,Q71-0,You,23309,23312,12
booknlp,COREF,105,He,23359,23361,14
booknlp,COREF,105,he,23502,23504,14
booknlp,COREF,105,I,23703,23704,14
pdnc,qID,Q71-2,Miss Morstan,23745,23757,12
pdnc,qID,Q71-2,your father,23818,23829,5
booknlp,COREF,105,I,23867,23868,14
pdnc,qID,Q73-0,you,23886,23889,12
pdnc,qID,Q73-0,you,23920,23923,12
booknlp,COREF,105,me,23950,23952,14
booknlp,COREF,105,I,23973,23974,14
pdnc,qID,Q75-0,woman,24390,24395,12
pdnc,qID,Q76-0,she,24512,24515,12
pdnc,qID,Q77-0,You,24561,24564,14
pdnc,qID,Q77-1,you,24665,24668,14
pdnc,qID,Q78-1,your,24755,24759,21
pdnc,qID,Q78-1,you,24929,24932,21
pdnc,qID,Q80-0,you,25271,25274,21
pdnc,qID,Q80-0,you,25336,25339,21
exp,exp_name,holmes,Holmes,25472,25478,14
booknlp,COREF,105,his,25485,25488,14
booknlp,COREF,105,he,25523,25525,14
booknlp,COREF,105,I,25779,25780,14
booknlp,COREF,105,I,25799,25800,14
booknlp,COREF,105,me,25839,25841,14
booknlp,COREF,105,I,25945,25946,14
exp,exp_name,holmes,Holmes,26948,26954,14
booknlp,COREF,105,He,26965,26967,14
booknlp,COREF,105,his,27029,27032,14
booknlp,COREF,105,he,27132,27134,14
booknlp,COREF,105,him,27190,27193,14
pdnc,qID,Q83-0,you,27256,27259,14
booknlp,COREF,105,I,27324,27325,14
booknlp,COREF,105,I,27444,27445,14
pdnc,qID,Q84-0,Major Sholto,27513,27525,11
booknlp,COREF,105,I,27617,27618,14
pdnc,qID,Q85-0,Holmes,27639,27645,14
booknlp,COREF,105,I,27651,27652,14
pdnc,qID,Q86-0,You,27692,27695,21
booknlp,COREF,105,me,27705,27707,14
pdnc,qID,Q86-0,Captain Morstan,27739,27754,5
pdnc,qID,Q86-0,he,27798,27800,5
pdnc,qID,Q86-0,Major Sholto,27823,27835,11
pdnc,qID,Q86-0,Major Sholto,27837,27849,11
pdnc,qID,Q86-0,he,27875,27877,5
pdnc,qID,Q86-0,Sholto,27910,27916,11
pdnc,qID,Q86-0,Captain Morstan s daughter,27952,27978,12
pdnc,qID,Q86-0,her,28092,28095,12
pdnc,qID,Q86-0,her father,28170,28180,5
pdnc,qID,Q86-0,Sholto,28234,28240,11
pdnc,qID,Q86-0,Sholto,28268,28274,11
pdnc,qID,Q86-0,you,28352,28355,21
pdnc,qID,Q87-0,he,28483,28485,5
pdnc,qID,Q87-0,her,28568,28571,12
pdnc,qID,Q87-0,she,28598,28601,12
pdnc,qID,Q87-0,her father,28639,28649,5
pdnc,qID,Q87-0,her,28697,28700,12
pdnc,qID,Q87-0,you,28711,28714,14
exp,exp_name,sherlock holmes,Sherlock Holmes,28791,28806,14
pdnc,qID,Q88-1,Miss Morstan,28904,28916,12
pdnc,qID,Q88-1,you,28932,28935,21
exp,exp_name,holmes,Holmes,29073,29079,14
booknlp,COREF,105,his,29085,29088,14
booknlp,COREF,105,his,29103,29106,14
booknlp,COREF,105,his,29134,29137,14
booknlp,COREF,105,he,29164,29166,14
exp,exp_name,miss morstan,Miss Morstan,29222,29234,12
exp,exp_name,sherlock holmes,Sherlock Holmes,29532,29547,14
pdnc,qID,Q89-0,Major Sholto,29562,29574,11
pdnc,qID,Q89-0,papa,29607,29611,5
pdnc,qID,Q89-1,He,29676,29678,11
pdnc,qID,Q89-1,papa,29683,29687,5
pdnc,qID,Q89-1,papa,29826,29830,5
pdnc,qID,Q89-1,you,29939,29942,14
exp,exp_name,holmes,Holmes,30004,30010,14
booknlp,COREF,105,his,30065,30068,14
booknlp,COREF,105,He,30075,30077,14
booknlp,COREF,105,his,30127,30130,14
booknlp,COREF,105,he,30189,30191,14
exp,exp_name,small,small,30380,30385,25
exp,exp_name,jonathan small,Jonathan Small,30654,30668,23
exp,exp_name,mahomet singh,Mahomet Singh,30670,30683,10
exp,exp_name,abdullah khan,Abdullah Khan,30685,30698,1
exp,exp_name,dost akbar,Dost Akbar,30700,30710,6
booknlp,COREF,105,I,30717,30718,14
booknlp,COREF,105,I,30732,30733,14
pdnc,qID,Q91-0,his,30924,30927,5
pdnc,qID,Q92-0,Miss Morstan,30990,31002,12
booknlp,COREF,105,I,31041,31042,14
booknlp,COREF,105,I,31129,31130,14
booknlp,COREF,105,I,31150,31151,14
booknlp,COREF,105,my,31168,31170,14
booknlp,COREF,105,He,31179,31181,14
booknlp,COREF,105,his,31225,31228,14
booknlp,COREF,105,his,31244,31247,14
booknlp,COREF,105,he,31264,31266,14
exp,exp_name,miss morstan,Miss Morstan,31290,31302,12
booknlp,COREF,105,his,31417,31420,14
exp,exp_name,miss morstan,Miss Morstan,32415,32427,12
exp,exp_name,holmes,Holmes,32483,32489,14
exp,exp_name,"a small, dark, brisk man","a small, dark, brisk man",32980,33004,28
exp,exp_name,coachman,coachman,33023,33031,28
pdnc,qID,Q93-0,Miss Morstan,33081,33093,12
pdnc,qID,Q94-0,Miss Morstan,33113,33125,12
pdnc,qID,Q95-0,You,33252,33255,12
pdnc,qID,Q95-0,miss,33272,33276,12
pdnc,qID,Q95-1,you,33335,33338,12
pdnc,qID,Q95-1,your,33350,33354,12
pdnc,qID,Q96-0,you,33423,33426,28
exp,exp_name,miss morstan,Miss Morstan,34031,34043,12
exp,exp_name,sherlock holmes,Sherlock Holmes,34733,34748,14
booknlp,COREF,105,he,34782,34784,14
booknlp,COREF,105,he,34901,34903,14
booknlp,COREF,105,I,35023,35024,14
pdnc,qID,Q97-1,You,35063,35066,21
exp,exp_name,a hindoo servant,a Hindoo servant,36187,36203,8
pdnc,qID,Q99-0,Sahib,36424,36429,19
exp,exp_name,a high piping voice,a high piping voice,36484,36503,19
pdnc,qID,Q100-0,khitmutgar,36547,36557,8
exp,exp_name,small,small,36887,36892,25
pdnc,qID,Q101-0,Miss Morstan,37542,37554,12
exp,exp_name,small,small,37661,37666,25
pdnc,qID,Q101-1,miss,37674,37678,12
pdnc,qID,Q102-0,Mr. Thaddeus Sholto,38549,38568,19
pdnc,qID,Q102-1,You,38637,38640,12
pdnc,qID,Q102-1,Miss Morstan,38645,38657,12
pdnc,qID,Q103-0,Mr. Sherlock Holmes,38702,38721,14
pdnc,qID,Q103-0,Dr. Watson,38735,38745,21
pdnc,qID,Q104-1,you,38795,38798,21
pdnc,qID,Q104-1,your,38799,38803,21
pdnc,qID,Q104-1,you,38829,38832,21
pdnc,qID,Q104-1,you,38839,38842,21
pdnc,qID,Q104-1,you,38908,38911,21
pdnc,qID,Q104-1,your,38982,38986,21
pdnc,qID,Q105-1,You,39210,39213,19
pdnc,qID,Q106-0,You,39247,39250,12
pdnc,qID,Q106-0,Miss Morstan,39275,39287,12
pdnc,qID,Q106-1,your father,39438,39449,5
pdnc,qID,Q106-1,Miss Morstan,39451,39463,12
pdnc,qID,Q106-1,his,39503,39506,5
pdnc,qID,Q106-1,he,39514,39516,5
exp,exp_name,miss morstan,Miss Morstan,39668,39680,12
pdnc,qID,Q107-0,he,39753,39755,5
pdnc,qID,Q108-0,you,39790,39793,12
pdnc,qID,Q108-1,you,39852,39855,12
pdnc,qID,Q108-1,Brother Bartholomew,39891,39910,4
pdnc,qID,Q108-1,you,39985,39988,12
pdnc,qID,Q108-1,Brother Bartholomew,40087,40106,4
pdnc,qID,Q108-1,Brother Bartholomew,40265,40284,4
booknlp,COREF,105,my,40410,40412,14
exp,exp_name,holmes,Holmes,40425,40431,14
pdnc,qID,Q109-1,you,40443,40446,19
pdnc,qID,Q110-1,you,40571,40574,12
pdnc,qID,Q110-1,Miss Morstan,40595,40607,12
pdnc,qID,Q110-1,you,40696,40699,12
pdnc,qID,Q110-2,you,41194,41197,12
pdnc,qID,Q110-3,you,41229,41232,12
pdnc,qID,Q110-3,you,41263,41266,12
pdnc,qID,Q110-3,you,41327,41330,12
pdnc,qID,Q110-3,my man Williams,41407,41422,28
pdnc,qID,Q110-3,you,41444,41447,12
pdnc,qID,Q110-3,his,41485,41488,28
pdnc,qID,Q110-3,he,41505,41507,28
pdnc,qID,Q110-3,he,41523,41525,28
pdnc,qID,Q110-3,You,41582,41585,12
pdnc,qID,Q110-3,you,41869,41872,12
pdnc,qID,Q111-0,You,42203,42206,19
pdnc,qID,Q111-0,Mr. Sholto,42223,42233,19
exp,exp_name,miss morstan,Miss Morstan,42241,42253,12
pdnc,qID,Q111-1,your,42273,42277,19
pdnc,qID,Q111-1,you,42311,42314,19
pdnc,qID,Q112-1,Brother Bartholomew,42520,42539,4
pdnc,qID,Q112-1,Brother Bartholomew,42593,42612,4
pdnc,qID,Q112-1,He,42614,42616,4
pdnc,qID,Q112-1,him,42719,42722,4
pdnc,qID,Q112-1,You,42735,42738,12
pdnc,qID,Q112-1,he,42777,42779,4
pdnc,qID,Q112-1,he,42788,42790,4
pdnc,qID,Q114-1,he,42996,42998,4
exp,exp_name,major john sholto,Major John Sholto,43334,43351,33
pdnc,qID,Q114-2,him,43517,43520,11
pdnc,qID,Q114-2,he,43648,43650,11
pdnc,qID,Q114-2,My twin-brother Bartholomew,43702,43729,4
pdnc,qID,Q114-3,Captain Morstan,43838,43853,5
pdnc,qID,Q114-3,he,43908,43910,5
pdnc,qID,Q114-3,our father,43932,43942,11
pdnc,qID,Q114-3,he,44101,44103,11
pdnc,qID,Q114-3,Arthur Morstan,44193,44207,5
pdnc,qID,Q114-4,our father,44281,44291,11
pdnc,qID,Q114-4,He,44293,44295,11
pdnc,qID,Q114-4,Williams,44415,44423,28
booknlp,COREF,128,He,44466,44468,28
pdnc,qID,Q114-4,Our father,44512,44522,11
pdnc,qID,Q114-4,he,44555,44557,11
pdnc,qID,Q114-4,he,44570,44572,11
pdnc,qID,Q114-4,he,44641,44643,11
pdnc,qID,Q114-4,his,44659,44662,11
exp,exp_name,wooden-legged man,wooden-legged man,44677,44694,23
pdnc,qID,Q114-4,My brother,44806,44816,4
pdnc,qID,Q114-4,my father,44857,44866,11
pdnc,qID,Q114-5,he,45410,45412,11
pdnc,qID,Q114-6,he,45483,45485,11
pdnc,qID,Q114-6,He,45537,45539,11
pdnc,qID,Q114-6,he,45636,45638,11
pdnc,qID,Q114-6,his,45767,45770,11
pdnc,qID,Q114-7,he,45814,45816,11
exp,exp_name,morstan,Morstan,45901,45908,5
exp,exp_name,morstan,Morstan,46620,46627,5
pdnc,qID,Q114-8,he,46635,46637,11
booknlp,COREF,131,He,46650,46652,5
booknlp,COREF,131,he,46699,46701,5
booknlp,COREF,131,he,46763,46765,5
exp,exp_name,morstan,Morstan,46917,46924,5
booknlp,COREF,131,he,46935,46937,5
booknlp,COREF,131,his,46971,46974,5
booknlp,COREF,131,He,46982,46984,5
exp,exp_name,morstan,Morstan,47081,47088,5
exp,exp_name,morstan,Morstan,47188,47195,5
booknlp,COREF,131,his,47214,47217,5
booknlp,COREF,131,he,47253,47255,5
booknlp,COREF,131,his,47273,47276,5
booknlp,COREF,131,his,47285,47288,5
booknlp,COREF,131,his,47295,47298,5
booknlp,COREF,131,he,47328,47330,5
booknlp,COREF,131,his,47355,47358,5
booknlp,COREF,131,him,47426,47429,5
booknlp,COREF,131,he,47458,47460,5
booknlp,COREF,131,his,47683,47686,5
booknlp,COREF,131,His,47695,47698,5
booknlp,COREF,131,his,47749,47752,5
booknlp,COREF,131,He,47932,47934,5
booknlp,COREF,131,he,47982,47984,5
exp,exp_name,sahib,Sahib,48223,48228,34
booknlp,COREF,122,you,48263,48266,34
exp,exp_name,sahib,Sahib,48415,48420,34
booknlp,COREF,122,you,48441,48444,34
exp,exp_name,captain morstan,Captain Morstan,48856,48871,5
booknlp,COREF,122,You,48873,48876,34
exp,exp_name,morstan,Morstan,49056,49063,5
booknlp,COREF,122,you,49101,49104,34
booknlp,COREF,122,your,49142,49146,34
pdnc,qID,Q114-10,My brother,49703,49713,4
pdnc,qID,Q114-11,his,50338,50341,11
pdnc,qID,Q114-12,my father,50550,50559,11
pdnc,qID,Q114-12,My brother,50636,50646,4
exp,exp_name,miss morstan,Miss Morstan,50994,51006,12
exp,exp_name,sherlock holmes,Sherlock Holmes,51216,51231,14
booknlp,COREF,105,his,51247,51250,14
booknlp,COREF,105,his,51315,51318,14
booknlp,COREF,105,him,51352,51355,14
booknlp,COREF,105,he,51399,51401,14
booknlp,COREF,105,his,51502,51505,14
exp,exp_name,mr. thaddeus sholto,Mr. Thaddeus Sholto,51530,51549,19
booknlp,COREF,105,his,51627,51630,14
booknlp,COREF,105,his,51691,51694,14
pdnc,qID,Q115-0,My brother,51713,51723,4
booknlp,COREF,105,I,51728,51729,14
booknlp,COREF,105,he,51737,51739,14
pdnc,qID,Q115-1,my father,51806,51815,11
booknlp,COREF,105,his,51995,51998,14
booknlp,COREF,105,he,52028,52030,14
booknlp,COREF,105,he,52109,52111,14
pdnc,qID,Q115-1,my brother Bartholomew,52145,52167,4
booknlp,COREF,105,I,52172,52173,14
pdnc,qID,Q115-1,he,52248,52250,4
pdnc,qID,Q115-1,my brother,52303,52313,4
booknlp,COREF,105,himself,52318,52325,14
pdnc,qID,Q115-1,my father,52347,52356,11
pdnc,qID,Q115-1,He,52366,52368,4
booknlp,COREF,105,I,52498,52499,14
pdnc,qID,Q115-1,him,52521,52524,4
booknlp,COREF,105,me,52532,52534,14
pdnc,qID,Q115-1,Miss Morstan,52544,52556,12
pdnc,qID,Q115-1,her,52576,52579,12
pdnc,qID,Q115-1,she,52634,52637,12
pdnc,qID,Q116-1,you,52752,52755,19
pdnc,qID,Q117-0,your,52813,52817,12
pdnc,qID,Q117-1,Brother Bartholomew,52884,52903,4
pdnc,qID,Q117-2,the old khitmutgar,53327,53345,8
pdnc,qID,Q117-2,Williams,53350,53358,28
pdnc,qID,Q117-2,Miss Morstan,53510,53522,12
pdnc,qID,Q117-2,Brother Bartholomew,53632,53651,4
exp,exp_name,mr. thaddeus sholto,Mr. Thaddeus Sholto,53706,53725,19
booknlp,COREF,124,his,53755,53758,19
exp,exp_name,holmes,Holmes,53885,53891,14
booknlp,COREF,105,his,53919,53922,14
pdnc,qID,Q118-0,You,53931,53934,19
pdnc,qID,Q118-0,sir,53951,53954,19
booknlp,COREF,105,he,53982,53984,14
pdnc,qID,Q118-1,you,54030,54033,19
exp,exp_name,small,small,54039,54044,25
pdnc,qID,Q118-1,you,54108,54111,19
pdnc,qID,Q118-1,Miss Morstan,54121,54133,12
exp,exp_name,thaddeus sholto,Thaddeus Sholto,54891,54906,19
pdnc,qID,Q120-0,Bartholomew,54988,54999,4
booknlp,COREF,124,he,55026,55028,19
pdnc,qID,Q120-1,he,55048,55050,4
pdnc,qID,Q120-1,He,55085,55087,4
pdnc,qID,Q120-1,he,55149,55151,4
pdnc,qID,Q120-1,he,55299,55301,4
pdnc,qID,Q120-1,he,55481,55483,4
pdnc,qID,Q120-1,he,55508,55510,4
pdnc,qID,Q120-1,He,55650,55652,4
pdnc,qID,Q120-1,he,55757,55759,4
pdnc,qID,Q120-1,He,55918,55920,4
pdnc,qID,Q120-1,He,55969,55971,4
exp,exp_name,miss morstan,Miss Morstan,56125,56137,12
exp,exp_name,holmes,Holmes,56929,56935,14
exp,exp_name,coachman,coachman,57198,57206,28
pdnc,qID,Q121-0,Miss Morstan,57245,57257,12
exp,exp_name,mr. thaddeus sholto,Mr. Thaddeus Sholto,57287,57306,19
booknlp,COREF,124,he,57311,57313,19
exp,exp_name,thaddeus sholto,Thaddeus Sholto,57740,57755,19
pdnc,qID,Q123-0,McMurdo,58158,58165,30
pdnc,qID,Q123-0,You,58167,58170,30
pdnc,qID,Q124-0,you,58461,58464,19
pdnc,qID,Q124-0,Mr. Thaddeus,58466,58478,19
pdnc,qID,Q124-0,the master,58536,58546,4
pdnc,qID,Q125-0,McMurdo,58555,58562,30
pdnc,qID,Q125-0,You,58564,58567,30
pdnc,qID,Q125-0,my brother,58588,58598,4
pdnc,qID,Q126-0,He,58647,58649,4
pdnc,qID,Q126-0,his,58668,58671,4
pdnc,qID,Q126-0,Mr. Thaddeus,58685,58697,19
pdnc,qID,Q126-0,You,58721,58724,19
pdnc,qID,Q126-0,you,58784,58787,19
booknlp,COREF,124,your,58796,58800,19
exp,exp_name,thaddeus sholto,Thaddeus Sholto,58875,58890,19
booknlp,COREF,124,him,58904,58907,19
