qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q23-0,"Yes, for she is fond of me. But how come you to think so?","[14262, 14319]",Polina Alexandrovna,['Alexis Ivanovitch'],Implicit,,['you'],"[[14303, 14306]]",[['Alexis Ivanovitch']],X,23,major,TheGambler,42,42,1,1,12,14262,14319
Q24-0,"That Marquis of yours,","[14366, 14388]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I said,"['That Marquis', 'yours']","[[14366, 14378], [14382, 14387]]","[['Marqis De Griers'], ['Polina Alexandrovna']]",X,24,major,TheGambler,43,43,1,1,4,14366,14388
Q24-1, is _he_ also familiar with your family secrets?,"[14399, 14447]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I said,"['he', 'your ']","[[14404, 14406], [14427, 14432]]","[['Marqis De Griers'], ['Polina Alexandrovna']]",X,24,major,TheGambler,43,43,1,1,4,14399,14447
Q25-0,And why are you yourself so interested in them?,"[14451, 14498]",Polina Alexandrovna,['Alexis Ivanovitch'],Anaphoric,was her retort,['you'],"[[14463, 14466]]",[['Alexis Ivanovitch']],X,25,major,TheGambler,44,44,1,1,12,14451,14498
Q26-0,"Never mind. If I am not mistaken, the General has succeeded in borrowing money of the Marquis.","[14551, 14645]",Alexis Ivanovitch,['Polina Alexandrovna'],Implicit,,"['the General', 'the Marquis']","[[14585, 14596], [14633, 14644]]","[['The General'], ['Marqis De Griers']]",X,26,major,TheGambler,45,45,1,1,4,14551,14645
Q27-0,It may be so.,"[14649, 14662]",Polina Alexandrovna,['Alexis Ivanovitch'],Implicit,,[],[],[],X,27,major,TheGambler,46,46,1,1,12,14649,14662
Q28-0,"Is it likely that the Marquis would have lent the money if he had not known something or other about your grandmother? Did you notice, too, that three times during luncheon, when speaking of her, he called her  La Baboulenka ?","[14666, 14892]",Alexis Ivanovitch,['Polina Alexandrovna'],Implicit,,"['the Marquis', 'he', 'your', 'you']","[[14684, 14695], [14725, 14727], [14767, 14771], [14789, 14792]]","[['Marqis De Griers'], ['Marqis De Griers'], ['Polina Alexandrovna'], ['Polina Alexandrovna']]",X,28,major,TheGambler,47,47,1,1,4,14666,14892
Q29-0,"What loving, friendly behaviour, to be sure!","[14897, 14941]",Alexis Ivanovitch,['Polina Alexandrovna'],Implicit,,[],[],[],X,29,major,TheGambler,47,47,1,1,4,14897,14941
Q30-0,"Yes, that is true. As soon as ever he learnt that I was likely to inherit something from her he began to pay me his addresses. I thought you ought to know that.","[14976, 15136]",Polina Alexandrovna,['Alexis Ivanovitch'],Implicit,,"['he', 'he', 'his', 'you']","[[15011, 15013], [15069, 15071], [15088, 15091], [15113, 15116]]","[['Marqis De Griers'], ['Marqis De Griers'], ['Marqis De Griers'], ['Alexis Ivanovitch']]",X,30,major,TheGambler,49,49,1,1,12,14976,15136
Q31-0,"Then he has only just begun his courting? Why, I thought he had been doing so a long while!","[15140, 15231]",Alexis Ivanovitch,['Polina Alexandrovna'],Implicit,,"['he', 'his', 'he']","[[15145, 15147], [15168, 15171], [15197, 15199]]","[['Marqis De Griers'], ['Marqis De Griers'], ['Marqis De Griers']]",X,31,major,TheGambler,50,50,1,1,4,15140,15231
Q32-0,"You _know_ he has not,","[15235, 15257]",Polina Alexandrovna,['Alexis Ivanovitch'],Explicit,retorted Polina,"['You', 'he']","[[15235, 15238], [15246, 15248]]","[['Alexis Ivanovitch'], ['Marqis De Griers']]",X,32,major,TheGambler,51,51,1,1,12,15235,15257
Q32-1,But where on earth did you pick up this Englishman?,"[15285, 15336]",Polina Alexandrovna,['Alexis Ivanovitch'],Explicit,retorted Polina,"['you', 'this Englishman']","[[15308, 15311], [15320, 15335]]","[['Alexis Ivanovitch'], ['Mr. Astley']]",X,32,major,TheGambler,51,51,1,1,12,15285,15336
Q33-0,I _knew_ you would ask about him!,"[15369, 15402]",Alexis Ivanovitch,['Polina Alexandrovna'],Implicit,,"['you', 'him']","[[15378, 15381], [15398, 15401]]","[['Polina Alexandrovna'], ['Mr. Astley']]",X,33,major,TheGambler,52,52,1,1,4,15369,15402
Q34-0,"He is very shy,","[15483, 15498]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I said,['He'],"[[15483, 15485]]",[['Mr. Astley']],X,34,major,TheGambler,53,53,1,1,4,15483,15498
Q34-1,"and susceptible. Also, he is in love with you.","[15509, 15555]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I said,"['he', 'you']","[[15532, 15534], [15551, 15554]]","[['Mr. Astley'], ['Polina Alexandrovna']]",X,34,major,TheGambler,53,53,1,1,4,15509,15555
Q35-0,"Yes, he _is_ in love with me,","[15559, 15588]",Polina Alexandrovna,['Alexis Ivanovitch'],Anaphoric,she replied,['he'],"[[15564, 15566]]",[['Mr. Astley']],X,35,major,TheGambler,54,54,1,1,12,15559,15588
Q36-0,"And he is ten times richer than the Frenchman. In fact, what does the Frenchman possess? To me it seems at least doubtful that he possesses anything at all.","[15605, 15761]",Alexis Ivanovitch,['Polina Alexandrovna'],Implicit,,"['he', 'the Frenchman', 'the Frenchman', 'he']","[[15609, 15611], [15637, 15650], [15671, 15684], [15732, 15734]]","[['Mr. Astley'], ['Marqis De Griers'], ['Marqis De Griers'], ['Marqis De Griers']]",X,36,major,TheGambler,55,55,1,1,4,15605,15761
Q37-0,"Oh, no, there is no doubt about it. He does possess some ch teau or other. Last night the General told me that for certain. _Now_ are you satisfied?","[15765, 15913]",Polina Alexandrovna,['Alexis Ivanovitch'],Implicit,,"['He', 'the General', 'you']","[[15801, 15803], [15851, 15862], [15899, 15902]]","[['Marqis De Griers'], ['The General'], ['Alexis Ivanovitch']]",X,37,major,TheGambler,56,56,1,1,12,15765,15913
Q38-0,"Nevertheless, in your place I should marry the Englishman.","[15917, 15975]",Alexis Ivanovitch,['Polina Alexandrovna'],Implicit,,"['your', 'the Englishman']","[[15934, 15938], [15960, 15974]]","[['Polina Alexandrovna'], ['Mr. Astley']]",X,38,major,TheGambler,57,57,1,1,4,15917,15975
Q39-0,And why?,"[15979, 15987]",Polina Alexandrovna,['Alexis Ivanovitch'],Explicit,asked Polina,[],[],[],X,39,major,TheGambler,58,58,1,1,12,15979,15987
Q40-0,"Because, though the Frenchman is the handsomer of the two, he is also the baser; whereas the Englishman is not only a man of honour, but ten times the wealthier of the pair.","[16005, 16178]",Alexis Ivanovitch,['Polina Alexandrovna'],Implicit,,"['the Frenchman', 'he', 'the Englishman']","[[16021, 16034], [16064, 16066], [16094, 16108]]","[['Marqis De Griers'], ['Marqis De Griers'], ['Mr. Astley']]",X,40,major,TheGambler,59,59,1,1,4,16005,16178
Q41-0,"Yes? But then the Frenchman is a marquis, and the cleverer of the two,","[16182, 16252]",Polina Alexandrovna,['Alexis Ivanovitch'],Explicit,remarked Polina,['the Frenchman'],"[[16196, 16209]]",[['Marqis De Griers']],X,41,major,TheGambler,60,60,1,1,12,16182,16252
Q42-0,Is that so?,"[16287, 16298]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I repeated,[],[],[],X,42,major,TheGambler,61,61,1,1,4,16287,16298
Q43-0,Yes; absolutely.,"[16314, 16330]",Polina Alexandrovna,['Alexis Ivanovitch'],Implicit,,[],[],[],X,43,major,TheGambler,62,62,1,1,12,16314,16330
Q44-0,"It amuses me to see you grow angry,","[16503, 16538]",Polina Alexandrovna,['Alexis Ivanovitch'],Anaphoric,she continued,['you'],"[[16523, 16526]]",[['Alexis Ivanovitch']],X,44,major,TheGambler,64,64,1,1,12,16503,16538
Q44-1,"However, inasmuch as I allow you to indulge in these questions and conjectures, you ought to pay me something for the privilege.","[16556, 16684]",Polina Alexandrovna,['Alexis Ivanovitch'],Anaphoric,she continued,"['you', 'you']","[[16585, 16588], [16636, 16639]]","[['Alexis Ivanovitch'], ['Alexis Ivanovitch']]",X,44,major,TheGambler,64,64,1,1,12,16556,16684
Q45-0,"I consider that I have a perfect right to put these questions to you,","[16688, 16757]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,was my calm retort,['you'],"[[16753, 16756]]",[['Polina Alexandrovna']],X,45,major,TheGambler,65,65,1,1,4,16688,16757
Q45-1,"for the reason that I am ready to pay for them, and also care little what becomes of me.","[16780, 16868]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,was my calm retort,[],[],[],X,45,major,TheGambler,65,65,1,1,4,16780,16868
Q46-0,"Last time you told me when on the Shlangenberg that at a word from me you would be ready to jump down a thousand feet into the abyss. Some day I may remind you of that saying, in order to see if you will be as good as your word. Yes, you may depend upon it that I shall do so. I hate you because I have allowed you to go to such lengths, and I also hate you and still more because you are so necessary to me. For the time being I want you, so I must keep you.","[16889, 17348]",Polina Alexandrovna,['Alexis Ivanovitch'],Implicit,,"['you', 'you', 'you', 'you', 'your', 'you', 'you', 'you', 'you', 'you', 'you', 'you']","[[16899, 16902], [16959, 16962], [17045, 17048], [17084, 17087], [17107, 17111], [17123, 17126], [17173, 17176], [17200, 17203], [17243, 17246], [17270, 17273], [17324, 17327], [17344, 17347]]","[['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Alexis Ivanovitch']]",X,46,major,TheGambler,67,67,1,1,12,16889,17348
Q47-0,May I ask you who is this Mlle. Blanche?,"[17531, 17571]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I inquired,['you'],"[[17541, 17544]]",[['Polina Alexandrovna']],X,47,major,TheGambler,69,69,1,1,4,17531,17571
Q48-0,"You _know_ who she is just Mlle. Blanche. Nothing further has transpired. Probably she will soon be Madame General that is to say, if the rumours that Grandmamma is nearing her end should prove true. Mlle. Blanche, with her mother and her cousin, the Marquis, know very well that, as things now stand, we are ruined.","[17650, 17966]",Polina Alexandrovna,['Alexis Ivanovitch'],Implicit,,"['You', 'we']","[[17650, 17653], [17952, 17954]]","[['Alexis Ivanovitch'], ['Polina Alexandrovna']]",X,48,major,TheGambler,70,70,1,1,12,17650,17966
Q49-0,And is the General at last in love?,"[17970, 18005]",Alexis Ivanovitch,['Polina Alexandrovna'],Implicit,,['the General'],"[[17977, 17988]]",[['The General']],X,49,major,TheGambler,71,71,1,1,4,17970,18005
Q50-0,"That has nothing to do with it. Listen to me. Take these 700 florins, and go and play roulette with them. Win as much for me as you can, for I am badly in need of money.","[18009, 18178]",Polina Alexandrovna,['Alexis Ivanovitch'],Implicit,,['you'],"[[18137, 18140]]",[['Alexis Ivanovitch']],X,50,major,TheGambler,72,72,1,1,12,18009,18178
Q51-0,"Do I, or do I not love her?","[19025, 19052]",Alexis Ivanovitch,['Alexis Ivanovitch'],Anaphoric,I put to myself,['her'],"[[19048, 19051]]",[['Polina Alexandrovna']],X,51,major,TheGambler,73,73,1,1,4,19025,19052
Q52-0,"And even if you were to _win_ much I should be compromised,","[32779, 32838]",The General,['Alexis Ivanovitch'],Anaphoric,he added,['you'],"[[32791, 32794]]",[['Alexis Ivanovitch']],X,52,major,TheGambler,86,86,1,1,16,32779,32838
Q52-1,"Of course I have no _right_ to order your actions, but you yourself will agree that...","[32876, 32962]",The General,['Alexis Ivanovitch'],Anaphoric,he added,"['your', 'you']","[[32913, 32917], [32931, 32934]]","[['Alexis Ivanovitch'], ['Alexis Ivanovitch']]",X,52,major,TheGambler,86,86,1,1,16,32876,32962
Q53-0,Why not?,"[33322, 33330]",Polina Alexandrovna,['Alexis Ivanovitch'],Anaphoric,she asked,[],[],[],X,53,major,TheGambler,87,87,1,1,12,33322,33330
Q54-0,"Because I wish to play _for myself_,","[33355, 33391]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I replied,[],[],[],X,54,major,TheGambler,88,88,1,1,4,33355,33391
Q54-1,That is my sole reason.,"[33443, 33466]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I replied,[],[],[],X,54,major,TheGambler,88,88,1,1,4,33443,33466
Q55-0,Then are you so certain that your roulette-playing will get us out of our difficulties?,"[33470, 33557]",Polina Alexandrovna,['Alexis Ivanovitch'],Anaphoric,she inquired,"['you', 'your', 'us']","[[33479, 33482], [33499, 33503], [33530, 33532]]","[['Alexis Ivanovitch'], ['Alexis Ivanovitch'], ['Polina Alexandrovna', 'Alexis Ivanovitch']]",X,55,major,TheGambler,89,89,1,1,12,33470,33557
Q56-0,"Yes,","[33621, 33625]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I said,[],[],[],X,56,major,TheGambler,90,90,1,1,4,33621,33625
Q57-0,"Possibly my certainty about winning may seem to you ridiculous; yet, pray leave me in peace.","[33644, 33736]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I said very seriously Yes and then added,['you'],"[[33692, 33695]]",[['Polina Alexandrovna']],X,57,major,TheGambler,90,90,1,1,4,33644,33736
Q58-0,"I am not unwilling so to do,","[34036, 34064]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I added,[],[],[],X,58,major,TheGambler,91,91,1,1,4,34036,34064
Q58-1,but in all probability I should lose.,"[34076, 34113]",Alexis Ivanovitch,['Polina Alexandrovna'],Anaphoric,I added,[],[],[],X,58,major,TheGambler,91,91,1,1,4,34076,34113
Q59-0,"Well, absurd though it be, I place great hopes on your playing of roulette,","[34117, 34192]",Polina Alexandrovna,['Alexis Ivanovitch'],Anaphoric,she remarked,[],[],[],X,59,major,TheGambler,92,92,1,1,12,34117,34192
Q59-1,"wherefore, you ought to play as my partner and on equal shares; wherefore, of course, you will do as I wish.","[34218, 34326]",Polina Alexandrovna,['Alexis Ivanovitch'],Anaphoric,she remarked,[],[],[],X,59,major,TheGambler,92,92,1,1,12,34218,34326
Q60-0,"That Mlle. Blanche,","[44688, 44707]",Mr. Astley,['Alexis Ivanovitch'],Anaphoric,he said,[],[],[],X,60,major,TheGambler,102,102,1,1,10,44688,44707
Q60-1,"Well, I have seen a good many women like her.","[44719, 44764]",Mr. Astley,['Alexis Ivanovitch'],Anaphoric,he said,[],[],[],X,60,major,TheGambler,102,102,1,1,10,44719,44764
Q61-0,It is so.,"[44935, 44944]",Mr. Astley,['Alexis Ivanovitch'],Anaphoric,he returned,[],[],[],X,61,major,TheGambler,103,103,1,1,10,44935,44944
Q62-0,Does Mlle. Polina like flowers?,"[44980, 45011]",Mr. Astley,['Alexis Ivanovitch'],Anaphoric,he resumed,['Mlle. Polina'],"[[44985, 44997]]",[['Polina Alexandrovna']],X,62,major,TheGambler,104,104,1,1,10,44980,45011
Q63-0,"I really cannot say,","[45015, 45035]",Alexis Ivanovitch,['Mr. Astley'],Anaphoric,was my reply,[],[],[],X,63,major,TheGambler,105,105,1,1,4,45015,45035
Q64-0,What? You cannot say?,"[45053, 45074]",Mr. Astley,['Alexis Ivanovitch'],Anaphoric,he cried,['You'],"[[45059, 45062]]",[['Alexis Ivanovitch']],X,64,major,TheGambler,106,106,1,1,10,45053,45074
Q65-0,"No; I have never noticed whether she does so or not,","[45110, 45162]",Alexis Ivanovitch,['Mr. Astley'],Anaphoric,I repeated,['she'],"[[45143, 45146]]",[['Polina Alexandrovna']],X,65,major,TheGambler,107,107,1,1,4,45110,45162
Q66-0,"Hm! Then I have an idea in my mind,","[45191, 45226]",Mr. Astley,['Alexis Ivanovitch'],Anaphoric,he concluded,[],[],[],X,66,major,TheGambler,108,108,1,1,10,45191,45226
Q67-0,"At all events,","[50325, 50339]",Alexis Ivanovitch,['Alexis Ivanovitch'],Anaphoric,I thought to myself,[],[],[],X,67,major,TheGambler,115,115,1,1,4,50325,50339
Q67-1,"she, in her turn, has promised to give me an explanation to-night, and to reveal to me something or another.","[50363, 50471]",Alexis Ivanovitch,['Alexis Ivanovitch'],Anaphoric,I thought to myself,"['she', 'her']","[[50363, 50366], [50371, 50374]]","[['Polina Alexandrovna'], ['Polina Alexandrovna']]",X,67,major,TheGambler,115,115,1,1,4,50363,50471
Q68-0,a man ought to go more carefully.,"[51211, 51244]",Marqis De Griers,"['The General', 'Polina Alexandrovna', 'Alexis Ivanovitch']",Anaphoric,he only remarked,[],[],[],X,68,minor,TheGambler,116,116,1,1,8,51211,51244
Q69-0,"though a great many Russians go in for gambling, they are no good at the game.","[51296, 51374]",Marqis De Griers,"['The General', 'Polina Alexandrovna', 'Alexis Ivanovitch']",Anaphoric,he added,[],[],[],X,69,minor,TheGambler,116,116,1,1,8,51296,51374
Q70-0,"_I_ think that roulette was devised specially for Russians,","[51378, 51437]",Alexis Ivanovitch,"['The General', 'Marqis De Griers', 'Polina Alexandrovna']",Anaphoric,I retorted,[],[],[],X,70,major,TheGambler,117,117,1,1,4,51378,51437
